,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10
1965-01-01,1009.2347,1010.32806,1016.8894,1019.7446,1018.2618,1016.0404,1017.4519,1012.5817,1009.0809,1019.60693
1965-02-01,1008.2294,1009.0505,1013.99445,1016.9018,1016.0453,1015.66205,1014.73804,1010.728,1008.50903,1014.9395
1965-03-01,1008.9829,1011.2279,1018.2333,1021.3328,1017.4816,1016.10547,1020.9341,1016.1321,1011.78046,1018.1979
1965-04-01,1011.5281,1011.38916,1016.8856,1021.95056,1018.9582,1021.5071,1018.8758,1017.1207,1017.88165,1020.3679
1965-05-01,1011.13055,1014.4192,1013.6732,1018.418,1019.0742,1012.9153,1017.5821,1019.6956,1016.8007,1016.39197
1965-06-01,1013.02454,1017.58453,1012.46326,1021.1282,1019.57837,1017.2993,1021.7533,1020.2804,1020.47076,1017.4593
1965-07-01,1013.58575,1017.91693,1019.39044,1024.8958,1024.5906,1019.90955,1025.0259,1023.60455,1023.14185,1023.2647
1965-08-01,1012.78143,1017.0128,1014.86017,1027.7528,1023.9797,1014.0012,1025.7422,1025.411,1017.2826,1020.9161
1965-09-01,1013.0989,1016.5762,1016.3864,1022.10126,1023.5989,1015.77,1022.56635,1023.0252,1016.7176,1020.1763
1965-10-01,1012.2009,1014.75037,1017.4506,1020.9372,1023.6492,1016.8906,1019.2832,1021.6994,1013.93555,1021.09845
1965-11-01,1011.43005,1013.3253,1018.0676,1022.01874,1022.70154,1016.4503,1019.6627,1020.59485,1012.18475,1022.74493
1965-12-01,1009.0133,1011.47656,1013.00836,1017.4766,1017.72534,1014.72565,1014.2729,1017.70056,1008.2505,1016.08185
1966-01-01,1010.65704,1012.27313,1019.9671,1015.27545,1020.1893,1018.4581,1015.4007,1016.0891,1010.9444,1018.8142
1966-02-01,1009.6099,1010.1463,1016.92596,1019.31116,1017.8072,1015.3875,1013.5136,1015.1378,1009.175,1019.49896
1966-03-01,1009.64435,1010.89056,1016.6555,1021.4755,1018.04944,1016.4009,1019.3194,1015.7981,1013.1919,1019.1529
1966-04-01,1010.3354,1011.83685,1019.91455,1016.89594,1020.113,1019.2781,1016.01843,1017.7196,1015.8732,1018.6878
1966-05-01,1012.2293,1014.7816,1017.652,1017.76086,1020.02905,1017.9217,1016.8596,1018.8406,1021.21075,1016.1717
1966-06-01,1013.12115,1016.70123,1017.2151,1021.7578,1020.48975,1017.6113,1025.0525,1023.13727,1018.88873,1017.03986
1966-07-01,1012.5829,1016.33954,1015.7393,1017.61945,1023.1892,1015.56085,1018.78174,1022.49945,1020.6769,1017.33966
1966-08-01,1012.68744,1016.24,1020.036,1024.6664,1022.1177,1021.1275,1022.8425,1024.0748,1022.1891,1021.3322
1966-09-01,1012.8007,1015.83563,1016.88837,1020.6781,1023.26556,1015.9559,1019.5753,1022.09955,1016.0754,1019.92834
1966-10-01,1011.5796,1014.4168,1021.9468,1016.75195,1021.4004,1018.76294,1018.3567,1020.4854,1016.88086,1018.19586
1966-11-01,1010.0149,1012.1511,1014.3861,1013.2251,1017.4423,1015.9489,1015.6861,1017.0073,1011.0527,1011.15784
1966-12-01,1008.5447,1009.92474,1018.8812,1015.30115,1017.34155,1016.26874,1015.0614,1013.99243,1012.0747,1018.61273
1967-01-01,1008.00903,1010.59576,1014.96814,1012.52655,1015.7946,1014.3028,1012.75287,1013.4959,1008.4154,1014.09674
1967-02-01,1007.91034,1010.0218,1019.4581,1017.30963,1017.37274,1018.9603,1013.62946,1013.59534,1010.59283,1019.9928
1967-03-01,1009.39276,1009.1816,1021.20386,1022.1813,1019.66486,1019.49,1016.8547,1014.74976,1014.48126,1023.4713
1967-04-01,1011.2328,1010.4332,1016.3845,1022.77405,1017.0056,1018.78906,1018.81665,1014.2433,1017.08905,1020.2229
1967-05-01,1011.079,1012.9793,1013.08167,1018.1622,1016.86414,1016.4643,1020.37164,1019.46826,1017.8016,1012.8705
1967-06-01,1012.23267,1015.0864,1010.3462,1018.644,1019.57495,1018.15643,1020.4253,1023.18756,1021.3823,1010.6987
1967-07-01,1012.5904,1015.8555,1015.07556,1021.03046,1023.6367,1014.65466,1023.7869,1023.60333,1021.3091,1017.85315
1967-08-01,1012.8574,1016.96643,1015.5574,1027.2124,1024.0975,1015.64874,1027.8822,1025.495,1018.3973,1020.34106
1967-09-01,1012.8639,1015.74744,1019.8412,1021.1385,1024.6097,1018.65344,1022.0564,1023.69775,1018.8522,1019.8978
1967-10-01,1011.7872,1014.4494,1015.3484,1018.3646,1021.42804,1017.02814,1020.98834,1022.36334,1013.0932,1015.1742
1967-11-01,1010.12415,1011.31915,1016.5993,1017.2646,1020.9405,1016.1422,1017.3133,1017.0847,1012.2516,1017.12463
1967-12-01,1010.1386,1011.0935,1015.92883,1015.7249,1018.7086,1015.8134,1015.48474,1011.77264,1010.2975,1017.766
1968-01-01,1007.3103,1009.60315,1013.1317,1020.0057,1017.61273,1012.3996,1013.9754,1014.04047,1006.50464,1019.19275
1968-02-01,1008.9791,1010.2629,1018.1509,1022.7357,1019.4554,1014.7396,1014.96576,1014.7754,1009.6518,1023.83844
1968-03-01,1009.3019,1009.0206,1018.6396,1020.4966,1020.2397,1015.7007,1017.61414,1012.35175,1013.49304,1023.7683
1968-04-01,1010.94196,1011.4178,1014.9507,1017.7308,1020.13165,1008.8496,1014.1994,1015.3257,1013.83655,1021.0884
1968-05-01,1010.03674,1013.47156,1016.95294,1014.75037,1019.318,1014.9894,1016.8878,1017.4904,1018.19666,1018.39276
1968-06-01,1011.46216,1015.83594,1009.58594,1018.0664,1020.10724,1014.5801,1016.19586,1019.7037,1016.64026,1016.91
1968-07-01,1011.9295,1017.7029,1014.7446,1024.0581,1023.15717,1016.93286,1024.3221,1026.333,1021.9141,1017.27783
1968-08-01,1012.6315,1017.59985,1017.7223,1027.3313,1026.0303,1010.4153,1023.3103,1026.3251,1018.5988,1025.221
1968-09-01,1012.6401,1016.20087,1018.3484,1018.53876,1024.2227,1014.9522,1018.95013,1022.3299,1019.13837,1020.43646
1968-10-01,1011.8515,1014.22156,1015.61475,1019.4712,1022.5403,1014.61224,1019.2901,1020.84717,1015.87885,1018.4471
1968-11-01,1011.43286,1013.18677,1016.5079,1016.42914,1019.86896,1013.0516,1019.0253,1019.2171,1012.5642,1015.8996
1968-12-01,1009.0614,1011.1223,1017.9684,1015.954,1019.00604,1015.9512,1014.45337,1017.3337,1011.67114,1017.36224
1969-01-01,1009.10065,1009.21173,1012.3808,1014.99084,1017.08795,1011.1678,1012.1069,1016.38666,1008.4417,1014.47174
1969-02-01,1009.2704,1010.0734,1017.08795,1015.7421,1017.13666,1016.22064,1013.8396,1014.12665,1010.5607,1017.0468
1969-03-01,1010.6449,1011.0449,1017.9677,1020.239,1018.8725,1019.3361,1019.16516,1014.62146,1013.985,1018.3527
1969-04-01,1012.0476,1011.2489,1018.42883,1021.43005,1019.67615,1017.521,1017.4398,1017.88477,1018.2698,1021.02264
1969-05-01,1011.2346,1013.1708,1018.5006,1020.8829,1018.1481,1019.3068,1020.82794,1018.62915,1019.1333,1020.9347
1969-06-01,1012.47314,1015.79944,1012.5393,1017.80554,1019.8833,1016.4004,1020.30945,1020.86163,1020.8567,1012.0183
1969-07-01,1013.49585,1017.10547,1019.15076,1023.81305,1023.09546,1018.84564,1025.4658,1024.0933,1023.8979,1020.82544
1969-08-01,1013.26373,1016.5002,1019.459,1024.0339,1024.0214,1020.5666,1025.4379,1023.2252,1020.8336,1019.225
1969-09-01,1012.2604,1015.3147,1027.5417,1022.5782,1025.9457,1021.5056,1020.0468,1020.39185,1019.6967,1028.7965
1969-10-01,1011.65704,1012.9268,1021.05945,1015.97046,1021.20294,1021.9043,1017.2446,1020.0243,1015.5418,1018.2379
1969-11-01,1010.78284,1011.9846,1018.76953,1016.91956,1021.6179,1018.1231,1017.4343,1018.4257,1013.1345,1017.99335
1969-12-01,1009.97174,1011.09045,1018.9929,1015.3072,1019.34045,1015.63666,1015.58923,1014.9228,1010.3217,1018.44446
1970-01-01,1010.0935,1010.1975,1018.2114,1017.6303,1019.3113,1017.88104,1015.6635,1014.83875,1010.65625,1018.7765
1970-02-01,1010.05194,1009.6158,1019.36053,1020.0718,1016.6766,1017.0468,1016.7645,1012.5481,1010.68945,1021.22577
1970-03-01,1009.6883,1009.6431,1016.5821,1015.2796,1016.6457,1017.95416,1016.8644,1011.56415,1012.9754,1014.3943
1970-04-01,1010.63007,1011.7988,1018.50134,1017.7497,1020.82526,1013.6652,1016.48883,1016.8002,1016.3011,1022.5348
