,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10
1965-01-01,-0.02842021,0.009822726,0.019908786,0.02747327,0.033251762,0.030992925,-0.060569406,-0.052899837,-0.03309548,-0.0291031
1965-02-01,-0.06235552,0.032726407,0.018648028,0.012029052,0.027263165,0.0012075305,-0.043811917,-0.03587967,0.04291755,-0.016548097
1965-03-01,-0.046018243,0.0041493177,0.030625165,0.02778846,0.030257463,0.023165703,-0.029313207,-0.032885373,0.04391563,0.016389132
1965-04-01,-0.011399984,0.074068666,0.048433363,0.022587836,0.002573371,0.03924036,0.004832208,-0.02537334,0.0038341284,-0.009193659
1965-05-01,-0.07338709,0.045491576,0.046227038,-0.006146848,0.033304274,0.026475191,-0.0012614131,-0.020277798,-0.0058841705,-0.014919579
1965-06-01,0.008036673,0.039450467,0.074751616,0.018070161,0.029994786,0.009139836,0.010505617,-0.0036253333,0.0073012114,-0.079428256
1965-07-01,-0.005779147,0.053581417,0.034617543,0.026212513,0.040396035,0.015233457,0.033041596,0.022167623,0.01633662,-0.049485266
1965-08-01,-0.17535067,0.07049656,0.048906147,0.0637725,0.036088467,0.01738727,0.015916348,0.02742076,0.03924036,-0.00956136
1965-09-01,0.016966999,0.036088467,0.039345384,0.025477111,0.031360626,0.022692919,0.024478972,0.029101789,0.031413138,-0.011399984
1965-10-01,-0.067661166,0.013762593,0.033777058,0.06487566,0.02847141,0.024373949,0.019436002,0.018542945,0.02306062,0.015811324
1965-11-01,-0.081792116,0.012186646,0.042759955,0.05100739,0.007879078,0.022692919,-0.00094622374,0.010663211,0.014708161,-0.0569973
1965-12-01,-0.114414155,0.034722626,0.02978468,0.02074927,0.023270786,0.036403656,-0.028472722,-0.021486044,0.009349942,-0.007355094
1966-01-01,-0.045377374,-0.003888905,0.019226074,0.05000049,0.029621005,0.026201606,0.014074206,-0.03165424,0.022463083,0.0013085604
1966-02-01,-0.020803452,0.04183954,-0.13405323,0.036277354,0.034499288,-0.011320353,0.008648813,-0.054495692,-0.0059405565,0.0073266625
1966-03-01,-0.03899455,0.049179792,0.023511708,0.052507997,0.021551251,-0.012368977,0.006961882,-0.10925132,0.042933762,-0.011958659
1966-04-01,-0.036258996,0.013299167,0.0012173653,0.038146615,0.0064148307,-0.005074322,-0.027140677,-0.021487296,-0.01022619,-0.04150206
1966-05-01,-0.04469347,0.027478158,0.034727275,-0.0040712953,0.02784288,0.030441642,0.018451035,0.0017188787,0.019454002,0.042660177
1966-06-01,0.015214026,0.046079576,0.03618616,-0.020575464,0.03974235,-0.011913061,-0.005530238,0.006278038,0.056702435,0.0376451
1966-07-01,-0.041730046,0.0463987,0.0644986,0.027478158,0.03823781,0.023967624,0.001490891,0.020183504,0.04142922,0.022371888
1966-08-01,-0.06908506,0.057614267,0.043617606,0.018496633,0.037234783,0.023511708,0.017858326,0.011293113,0.03614056,0.040335
1966-09-01,-0.06917626,0.036231756,0.04881507,0.04448384,0.031854987,0.0012173653,0.02100414,0.019590795,0.020137906,0.003724873
1966-10-01,-0.08235222,0.014666915,0.030259252,-0.013782322,0.029438615,0.0008981824,0.015533149,0.0073722005,0.042888165,-0.019754827
1966-11-01,-0.07027042,0.034681678,0.011247516,0.017493606,0.029666543,0.016946495,-0.009405494,-0.05376625,0.008648813,0.0044087768
1966-12-01,-0.061881542,-0.020119548,0.02460587,0.02214396,0.031946182,0.019545197,-0.03334117,-0.060650587,0.00016874075,-0.011457145
1967-01-01,-0.060459256,0.009432316,0.022667766,0.03857124,0.019162714,0.021726131,-0.002756834,-0.07479334,0.009118438,-0.043666482
1967-02-01,-0.011650205,0.03109032,0.017802536,0.012205005,0.022615433,0.02240616,-0.08049548,-0.055750966,-0.003803134,0.01769793
1967-03-01,0.025335789,0.028945446,-0.032366633,0.018064141,0.030305624,0.020418227,-0.012173414,-0.034616113,-0.041573882,0.044482708
1967-04-01,0.0008004904,0.064309716,0.04505819,-0.010604024,-0.0014489889,0.036060154,-0.033465147,-0.032575846,0.00012040138,-0.017927885
1967-05-01,-0.012277961,0.039879084,0.014716029,-0.0066281557,0.036426365,0.028631568,-0.0049540997,0.016547024,0.035693944,-0.019811273
1967-06-01,-0.0021814108,0.06373429,0.012728095,-0.00071656704,0.033444464,0.03354907,0.016233146,0.022510827,0.05337608,0.019058108
1967-07-01,-0.024571776,0.01822108,0.051597416,0.032031953,0.043070257,0.02884084,0.021778405,0.012361884,0.034699976,0.027532995
1967-08-01,-0.0134289265,0.07262766,0.046993792,0.05897373,0.03564167,0.023347855,0.025649667,0.013669729,0.056671858,-0.017927885
1967-09-01,-0.031738877,0.030828774,0.060281575,0.022144616,0.01994741,0.026015878,0.024184883,0.014611423,0.021202981,0.020889103
1967-10-01,-0.079763174,0.041082323,0.018273354,0.030148685,0.020627499,0.026015878,0.025963545,0.013774395,0.020679832,-0.02551353
1967-11-01,-0.13197255,0.01733172,0.03475231,0.03804809,-0.028181434,0.023295522,0.01665163,0.0082291365,-0.02274084,-0.023473263
1967-12-01,-0.07772291,0.024446428,0.046366036,0.046889186,0.025231123,0.011838794,0.0011143684,-0.11973107,-0.062865734,-0.03963828
1968-01-01,-0.012280971,0.027183533,-0.054832697,0.053815573,0.018330991,0.00676316,-0.05111319,-0.06770241,0.0033783615,0.018591374
1968-02-01,0.013681531,0.017326713,0.0019649267,0.038081855,0.0268116,-0.016707242,-0.06327611,-0.001271069,0.04767832,-0.028200686
1968-03-01,-0.08990818,0.03146103,0.037635505,0.08048481,-0.027531147,0.021901757,-0.028833002,-0.072761,-0.013991982,-0.019906074
1968-04-01,-0.040326446,0.038862944,0.033320814,0.0511747,-0.018678606,0.0035643578,-0.030804366,-0.02291891,-0.013582826,0.0014069974
