,zgv50_cluster1,zgv50_cluster2,zgv50_cluster3,zgv50_cluster4,zgv50_cluster5,zgv50_cluster6,zgv50_cluster7,zgv50_cluster8,zgv50_cluster9,zgv50_cluster10
1965-01-01,-0.046801485,0.024283791,0.03988428,-0.020457244,-0.09316142,0.01471746,0.025313998,-0.014570272,0.025755525,-0.024725294
1965-02-01,-0.14599708,-0.023547912,0.09036513,-0.0017660856,-0.077855304,-0.022076178,0.0259027,-0.014128757,0.10640713,-0.04650712
1965-03-01,-0.017955255,-0.012068296,-0.0017660856,0.036499273,0.020015717,-0.081681825,0.03355577,0.00014717579,0.05254128,-0.0060341596
1965-04-01,-0.14275923,0.025755525,0.072115496,-0.03826537,-0.092572734,-0.0139815565,0.13201551,0.09978429,-0.019279862,0.0010302067
1965-05-01,-0.09948995,0.032084037,0.09522188,0.0045624017,-0.10979216,0.009419155,-0.052541304,0.082564875,-0.021929001,0.012362647
1965-06-01,-0.10935064,-0.02501967,0.18602853,-0.07756095,-0.17616785,0.06593416,-0.20560274,0.006622863,0.19265136,-0.0026491403
1965-07-01,-0.06696439,-0.00073587894,0.1433479,0.068288945,-0.068436146,-0.040914487,-0.032084037,0.06990788,0.24681158,0.0047095777
1965-08-01,-0.07344005,-0.004856753,0.08521404,0.1296607,-0.14555554,-0.028993368,-0.051069546,0.101108864,0.110086486,-0.0047095777
1965-09-01,-0.10802605,-0.0030906678,0.12818894,0.008830476,-0.097871065,-0.048714757,-0.0033849715,-0.072556995,0.036057733,0.013245702
1965-10-01,-0.06755309,0.0052982806,0.049450636,-0.09448602,-0.08359508,-0.0052982806,0.019132663,0.006770027,-0.08786311,-0.010743737
1965-11-01,-0.040178634,-0.003532195,0.07491181,-0.02266488,-0.054013014,-0.07638355,0.04959779,0.007800245,0.06254916,-0.030465126
1965-12-01,-0.114648916,0.020751595,0.12436245,0.06225481,-0.11773958,-0.0731457,-0.009419155,0.09566343,0.015158987,-0.015453314
1966-01-01,-0.0007233381,-0.0067993402,0.062351417,0.010705352,-0.07435875,0.006076002,-0.018951321,-0.042966057,0.046582747,-0.025750685
1966-02-01,-0.053526737,-0.012152004,0.038770724,0.06698074,-0.07450342,-0.04079604,0.044702053,0.029078031,-0.0092587,-0.054539442
1966-03-01,-0.06379809,-0.0062206746,0.09924145,0.061917424,0.0034719943,-0.12036283,-0.035298727,0.012296677,0.14322022,-0.010416031
1966-04-01,0.0067993165,0.004629326,0.028499365,-0.058011413,-0.0480294,0.07537146,-0.09331012,0.019096017,-0.051935412,-0.015334701
1966-05-01,-0.041085385,0.0078119757,0.01417737,-0.0065100193,0.0341414,-0.086221434,-0.03934939,-0.059168745,-0.00014467239,0.0026040077
1966-06-01,-0.113274194,-0.04557004,0.023436021,0.050199367,0.052224733,-0.23074365,0.012730646,0.06944008,0.084485434,0.1563849
1966-07-01,-0.06640208,-0.08101344,0.032550048,0.1380122,-0.023580695,-0.10531747,-0.06857209,-0.027776051,0.18488422,0.07971144
1966-08-01,-0.0075226785,-0.0309587,-0.04079604,0.08593216,-0.10575149,0.0947568,-0.1568189,0.10054348,-0.09938612,0.021555353
1966-09-01,0.1209415,-0.03978338,-0.0062206746,-0.036166716,-0.025316715,0.14799419,-0.1654989,0.02184472,-0.03804741,0.027197361
1966-10-01,0.10488348,-0.031392716,-0.05396075,-0.06264074,-0.08347277,0.11284015,-0.046727397,-0.0309587,0.096637465,0.016058017
1966-11-01,-0.028499365,-0.027776051,0.04036205,-0.019096041,0.005352688,-0.081302784,0.023580695,-0.041953396,0.14076085,0.054394744
1966-12-01,0.00868001,-0.026474047,-0.046004057,-0.16752425,-0.02994604,0.031826735,0.054973412,-0.05743275,0.02227869,0.017215347
