,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10
1965-01-01,1062.8709652549342,1452.7375581732208,4619.8139537464485,3288.106020035282,2077.56385024713,5077.761535644531,2748.483688766892,1690.5960083007812,1870.1108579282406,4076.721435546875
1965-02-01,1061.5082429584704,1449.929386120664,4607.4354691938925,3279.0257607736894,2072.4539620535716,5075.68359375,2741.457222603463,1686.961161295573,1868.88190375434,4058.6875
1965-03-01,1062.573884662829,1455.4614199405653,4624.811345880682,3291.5474184097784,2076.284727758291,5077.5872802734375,2756.900271853885,1694.4004313151042,1874.054068106192,4072.17138671875
1965-04-01,1065.234439247533,1454.6195436322519,4622.281161221591,3296.1067445816534,2079.983582788584,5104.287109375,2752.3623904666388,1695.7229614257812,1884.1104012948495,4078.852294921875
1965-05-01,1064.9423699629936,1457.024445602198,4605.598588423295,3285.9544323336695,2079.5218331473216,5065.214538574219,2748.2380635029563,1698.8286336263022,1881.9339328342012,4063.521240234375
1965-06-01,1066.992251747533,1460.529761793511,4601.8396550958805,3293.982130481351,2079.8762107382017,5086.259765625,2762.1238914695946,1700.3816731770835,1887.9305239076966,4068.17919921875
1965-07-01,1068.275724712171,1462.229371869393,4631.6392378373575,3307.0198305191534,2090.5467753507655,5098.426208496094,2767.857567039696,1706.2496948242188,1893.0473045066549,4090.064453125
1965-08-01,1067.2212299547698,1461.1491956208883,4612.081631747159,3315.0725333921373,2088.6754872847578,5071.3250732421875,2770.622624577703,1708.9585367838542,1882.8210901331017,4083.26171875
1965-09-01,1067.675138774671,1460.1066333825509,4618.4772838245735,3299.117155997984,2087.9816794882017,5077.750244140625,2761.004638671875,1704.7427368164062,1883.1340648509836,4078.5048828125
1965-10-01,1066.8238268400494,1457.5198816910886,4623.2618852095175,3294.8397728704635,2087.584452726403,5083.275451660156,2755.021873680321,1702.2622680664062,1878.72077094184,4082.317626953125
1965-11-01,1065.8042506167765,1456.7711058986245,4626.717862215909,3297.4820044732865,2085.9644052933672,5079.583435058594,2753.6033836570946,1701.1925252278647,1875.9183530454281,4087.973388671875
1965-12-01,1062.7082262541119,1453.0168013139205,4604.0052934126425,3282.9416582661293,2076.101995974171,5071.549987792969,2738.6246964738175,1695.4460652669272,1869.1098813657406,4062.423583984375
1966-01-01,1064.3007298519738,1454.274329956639,4632.473477450284,3277.182105279738,2080.7903679049746,5088.875427246094,2741.7531606313346,1694.3533325195312,1872.992056387442,4073.62158203125
1966-02-01,1062.7900454872533,1450.9869005121113,4620.147150213068,3287.3237855972784,2077.031100526148,5075.431823730469,2737.4196645375846,1692.0947265625,1870.900245949074,4075.91943359375
1966-03-01,1063.2754034745067,1453.8656280371563,4619.1492254083805,3293.6417118195563,2077.760408362564,5079.70703125,2752.3795462943413,1693.6524454752605,1876.536390516493,4074.902587890625
1966-04-01,1064.2385061163652,1454.4221284857208,4632.5142600319605,3282.1802939138106,2081.4409528459823,5094.139099121094,2746.3769861169762,1695.770467122396,1881.587614836516,4073.564453125
1966-05-01,1066.7602217824835,1457.005521783418,4623.506303267045,3282.981232673891,2081.368084343112,5089.208984375,2747.9658796980575,1697.5804646809897,1889.3917507595486,4064.174072265625
