,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,r700_cluster8,r700_cluster9,r700_cluster10,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,vws850-200_cluster6,vws850-200_cluster7,vws850-200_cluster8,vws850-200_cluster9,vws850-200_cluster10,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,EA-WR,ENSO3.4,EP-NP,NAO,PDO,PNA,SOI,TNA,TSA,WP,month
1965-01-01,0.0016119927749969,-0.0001020162860673,-4.002742316906831e-05,0.0019297625840408,-7.822163169270751e-05,-0.0095899937150534,2.1534513052756665e-05,-0.0076991273090243,-5.349828353257779e-05,-1.74675511605129e-05,,,,,,,,,,,1062.8709652549342,1452.7375581732208,4619.8139537464485,3288.106020035282,2077.56385024713,5077.761535644531,2748.483688766892,1690.5960083007812,1870.1108579282409,4076.721435546875,81.46249453226726,95.63538095225458,84.83823731888172,72.8859077065678,37.112085543685225,141.43131090247113,69.42066109698752,122.36768086751302,87.11431402909128,120.10503369708394,40.13283469460227,39.67201059514826,51.59178341136259,42.79630612104367,42.09061680418072,50.28204004815285,42.84308532188679,32.47134545270134,129.50449856844816,35.75448989868164,0.0016119927749969,9.914739179742131e-06,-3.888130557301807e-06,0.0028815728001063,7.597695591753924e-06,-0.0076863732829224,0.0003729924719664,-0.0051666072977241,-1.942339910288589e-06,8.116167675059221e-06,11.509454077756654,21.726424991830385,33.85896812067836,24.10530854714109,36.777545566610925,31.35020442227028,9.639552292775146,6.88263584831023,9.856045713951566,25.67829570974648,-0.1512155657814395,-0.0052402970561785,0.0006004889762741,0.0278192197625664,-0.0040927489324319,-0.0317616503179809,-0.0931466478974588,-0.1229039198437402,-0.0270123945342169,-0.0087044330460852,-0.37,-0.89,0.6,-0.65,-1.24,-0.92,-0.7,-0.36,-0.39,-1.0,1
1965-02-01,0.0025910045224009,-9.995051516233472e-05,-3.874571629366787e-05,-0.0006548367309733,-7.899799152838592e-05,-0.0047362140321638,-8.650137715449091e-05,-0.0036251469282433,-6.082613530268161e-05,-2.2390918829620293e-05,,,,,,,,,,,1061.5082429584704,1449.929386120664,4607.4354691938925,3279.0257607736894,2072.453962053572,5075.68359375,2741.457222603463,1686.961161295573,1868.88190375434,4058.6875,89.96245861053467,90.19216454547384,103.30834499625271,79.95226585258872,41.72455102355037,138.62346980882728,64.65610421222189,137.68693712022568,88.22549518785979,110.57497068893078,41.40304218639027,40.22952282067501,54.62498945348403,43.9762457823142,42.535332477453984,50.23003030330577,43.66935861521754,33.770404142491955,131.71935514970258,35.82681998228416,0.0025910045224009,1.1980492949394671e-05,-2.6064109685345707e-06,0.0002969733941426,6.821345302854845e-06,-0.0028325936000328,0.0002649565794854,-0.0010926269169431,-9.270188226615066e-06,3.1927952921073373e-06,9.261949869049948,19.41293212928893,39.19641412019504,24.916617181364195,42.29735442890168,35.13459551678634,14.362980123217088,22.922150384607367,7.37814053757265,25.346925723392072,-0.1930444471297725,0.010761617224163,0.0083499115563052,0.0094582273185938,-0.0279557877627101,-0.0141401821172531,-0.1805952479762415,-0.1048213260811428,0.0225100645588503,-0.0404545007959792,1.46,-0.56,-0.93,-2.2,-1.16,-1.03,0.7,-0.25,-0.08,-1.04,2
1965-03-01,0.0048568195779807,-9.635888104178552e-05,-4.244823793014411e-05,0.0030723163945367,-7.659437893054042e-05,-0.009748824959388,0.0001798928133212,-0.0032868454582057,-5.6058600916279645e-05,-1.1890356623419992e-05,,,,,,,,,,,1062.573884662829,1455.4614199405653,4624.811345880682,3291.5474184097784,2076.284727758291,5077.5872802734375,2756.900271853885,1694.4004313151042,1874.054068106192,4072.17138671875,78.81244023640951,82.01096576193105,78.29511775526889,95.05996704101562,35.79470380466787,149.3677056354025,61.583614349365234,119.85780504014755,82.25650787353516,104.56679588140445,40.54454890164462,40.09297688802083,53.86144413667567,43.70548052665514,42.480312694202766,50.33601801446144,43.776581205170736,33.599292530732995,130.07204749367455,35.671209677671776,0.0048568195779807,1.557213893291824e-05,-6.308929304425199e-06,0.0040241266106022,9.224965917079922e-06,-0.007845204527257,0.000531350779056,-0.0007543254469055,-4.502655567101769e-06,1.3693357775592609e-05,16.755849109055443,26.600361953297025,43.96969248803897,16.694757302165176,33.974798385931265,44.29520682316741,6.5578275177386764,11.58439529226071,10.388798595565529,35.34133301691511,-0.1219979577487514,0.0126041861167594,0.024203786297756,0.0295543101155894,0.003755083815528,-0.0499917953102676,-0.0732662997418834,-0.1236643642187118,0.0407722012864218,0.002097577855334,-1.84,-0.34,2.23,-1.99,0.04,-0.8,1.2,-0.13,0.11,-1.17,3
1965-04-01,0.0004992762114852,-0.0001022332677772,-3.43539932635062e-05,-0.0043929827370448,-8.032895598612062e-05,0.0017435681002098,0.0002888245762733,-0.0021516940250876,-5.242974008138798e-05,-4.615603978802428e-05,,,,,,,,,,,1065.234439247533,1454.619543632252,4622.281161221591,3296.1067445816534,2079.983582788584,5104.287109375,2752.3623904666388,1695.7229614257812,1884.1104012948492,4078.852294921875,73.75631332397461,77.32558872388756,114.81749068859013,57.612713312698624,39.399418279753256,99.97945039168648,63.53334343951681,130.2183871799045,75.34372430098684,123.00081474836485,38.74630061062899,39.91585933800899,52.57554895737592,41.40295860094902,42.98584244467995,48.43944793051862,43.94169511466191,32.581632277544806,131.11508109352806,36.630080296443055,0.0004992762114852,9.69774099349456e-06,1.7853108391879872e-06,-0.0034411725209793,5.490379168968036e-06,0.0036471883504418,0.0006402824510587,0.0003808258043136,-8.737773913696712e-07,-2.0572326498151556e-05,36.46978206269812,8.528916769554732,51.49198818627103,43.03953175991879,26.939742586894045,32.42382400736544,7.741651633827541,8.315437118752913,22.478646975617007,44.70589435290911,-0.0603218352602374,0.0441004397041762,0.0436055419199606,0.0040804630081201,-0.0201643911106692,0.0339498766410497,-0.0043074720569195,-0.0585723408432894,-0.0451443675491544,-0.0005670697550828,0.67,-0.44,1.02,0.64,0.62,-1.07,-0.9,-0.18,0.1,0.49,4
1965-05-01,0.004794004780706,-0.0001031441122219,-3.620623105508525e-05,-0.0048647656512912,-8.343438658369287e-05,0.0044786982471123,0.0006941244646441,-0.000176621506398,-5.145365194729942e-05,-5.122537248364718e-05,,,,,,,,,,,1064.9423699629936,1457.024445602198,4605.598588423295,3285.954432333669,2079.5218331473216,5065.214538574219,2748.2380635029563,1698.8286336263022,1881.9339328342007,4063.521240234375,48.072310288747154,67.55578828894573,85.13722974200581,53.910139051534365,40.80155147379966,108.42232082201086,56.32191948268724,116.312010023329,84.13386093942742,85.2036853169286,36.21676184914329,38.542507634018406,50.15075347002814,38.55783022367037,41.56808564157197,45.84769390999003,43.03273168103448,30.70301729090073,128.82917577570134,36.42987960424178,0.004794004780706,8.786870186694601e-06,-6.692878604974216e-08,-0.0039129554352257,2.384949227281397e-06,0.0063823186792433,0.0010455823212396,0.0023558983230032,1.0228911163940673e-07,-2.564165253893518e-05,29.612455248610114,9.749476529078713,71.36185086242479,45.850929649104856,42.26798106709097,45.5493397338724,16.214671063866717,22.39526148416989,23.783609408621825,52.72779077004116,-0.1576575901239149,0.0638081567056143,0.0302247894818291,0.0205127393891071,-0.0090143252254545,0.0268719377525058,-0.0675021520545405,-0.0632427546174027,0.0187841306130091,-0.00598963019193,2.95,0.06,0.07,-0.52,-0.66,-0.42,0.3,-0.21,0.15,1.18,5
1965-06-01,0.0019763181626331,-0.0001075011243591,-3.4748539888745635e-05,-0.0034651202440727,-8.51018792393286e-05,0.0007116128472262,0.0006978741294005,-0.0023069360395311,-4.8880983855799307e-05,-4.7597495722584426e-05,,,,,,,,,,,1066.992251747533,1460.529761793511,4601.8396550958805,3293.982130481351,2079.8762107382017,5086.259765625,2762.1238914695946,1700.3816731770837,1887.9305239076969,4068.17919921875,61.23521725336711,69.64014302129331,99.96350310569586,70.39794921875,39.92293084686126,88.72416952381963,40.89360029801078,91.80926005045572,75.99898388511257,96.59828363462935,34.246113083579324,36.88666314789743,46.46540810080136,36.05772165151743,40.16272949449944,43.15553624579248,41.19194622697502,28.997151991900274,123.41290387240323,35.78067926260141,0.0019763181626331,4.429886059264444e-06,1.3907601187775168e-06,-0.0025133102099061,7.174543489222392e-07,0.0026152330974582,0.0010493320587556,0.0002255837898701,2.6749658106002496e-06,-2.201378021443195e-05,20.951597588492003,17.167907578451132,79.4368992896403,46.30502467670079,52.24695020344886,47.531349694931976,22.07289406396041,36.98159878328491,20.138929094716723,66.30560547948603,0.0078133960825301,0.0444166640292352,0.0610484029440318,0.0089221195071593,0.0030754545468439,0.0280980250717681,0.0203896809609666,-0.0503427543958952,0.0768814898199505,-0.0808354957323325,1.33,0.36,-1.56,0.6,-0.8,1.89,-0.9,-0.28,-0.17,1.19,6
1965-07-01,0.0021055369870737,-9.951240761016592e-05,-3.526683451460114e-05,-0.0039014579670038,-8.075691988405873e-05,0.0001947375494637,0.0009217930346494,-0.0020422170564415,-4.863926549176863e-05,-5.34967667346525e-05,,,,,,,,,,,1068.275724712171,1462.229371869393,4631.6392378373575,3307.0198305191534,2090.546775350765,5098.426208496094,2767.857567039696,1706.2496948242188,1893.0473045066549,4090.064453125,59.123361110687256,59.32025494782821,81.1108433923056,44.676176168150825,38.82129995068114,56.186526754628055,52.51347085703974,100.84456549750432,65.90364355789987,91.12889489462208,32.153912024064496,35.843684456565164,43.571640463436346,34.40543688260592,39.41381194374778,41.62974661969124,39.33440899026805,28.21046885322122,116.1553903059526,34.532952919984474,0.0021055369870737,1.2418605773996536e-05,8.724660430196171e-07,-0.0029496479328372,5.0624119187257466e-06,0.0020983577996958,0.0012732509640045,0.0004903027729596,2.9166933847038675e-06,-2.791305566305953e-05,18.96946481116385,28.52434978877911,88.6058476800985,46.64815840875985,42.80305894018452,48.88570371173553,22.76281877727036,33.98915050960413,24.99992200032525,60.13385439448396,-0.0140506969464402,0.0579309496861785,0.0444128397194778,0.0437037526876076,-0.00094474175746,0.0365320133206285,0.0758090687374914,0.0335929936967616,0.065333963268333,-0.0270393971157701,0.37,0.61,0.75,0.35,-0.47,-1.26,-3.0,-0.2,-0.39,2.64,7
1965-08-01,-0.0009023882739711,-9.71436616121049e-05,-3.4886730274045334e-05,-0.0046067772927926,-8.368285528913242e-05,0.0010113284588442,0.0012526726641226,-0.0085785330156795,-4.899998720811939e-05,-5.228317693364239e-05,,,,,,,,,,,1067.2212299547698,1461.1491956208883,4612.081631747159,3315.0725333921373,2088.6754872847578,5071.325073242188,2770.622624577703,1708.9585367838542,1882.8210901331015,4083.26171875,35.637668768564865,66.62818659906802,70.02317295518033,51.95707870742022,38.33710751940857,60.30513929284137,54.4681632000467,86.39793395996094,74.59884442781147,75.0320789425872,31.82360042225231,34.429989439068414,42.21089587492101,35.05836878067408,38.81434960798784,40.22883963077626,38.73770154755691,28.10870899873621,114.67377055775036,34.335023928911255,-0.0009023882739711,1.4787341227191432e-05,1.2525710170388831e-06,-0.0036549667129293,2.13648165142261e-06,0.0029149487090762,0.0016041305207181,-0.0060460130043793,2.5559598679471573e-06,-2.669947473516847e-05,20.878920484340767,13.626138124740558,86.28255578339378,48.48500669989232,39.795721161482014,45.89150384345176,19.77127497637645,29.094803267177447,27.903668201471877,46.09893503497787,-0.2743706587822206,0.0974187321627318,0.0266009749954237,0.0616374243607466,-0.0041213442652838,0.0230505809555819,-0.0178580788234549,0.0194765150893566,0.0687859579920768,-0.0178714491132842,1.29,1.12,2.32,0.45,0.2,0.32,-1.1,-0.2,-0.21,1.62,8
1965-09-01,0.0005638852599076,-0.0001051936229434,-3.385288710956291e-05,-0.0045681907067773,-8.324404566687567e-05,0.0009538978702039,0.001173314085463,-0.0128714658785611,-4.569555119216395e-05,-5.910143688485799e-05,,,,,,,,,,,1067.675138774671,1460.1066333825509,4618.4772838245735,3299.117155997984,2087.9816794882017,5077.750244140625,2761.004638671875,1704.7427368164062,1883.134064850984,4078.5048828125,33.460541566212974,70.40435956872028,28.44085249789925,60.11141760874603,37.84329399990676,57.39240231721298,50.386292001475454,69.43769243028429,58.05534061632658,77.75824790777162,30.16366308385676,34.16907281586618,41.48552558001349,34.78526580028045,39.07913294705477,40.53689672591839,38.49429426522091,28.61323076135972,116.49071953513406,34.75380432911408,0.0005638852599076,6.737377259633977e-06,2.2864126210013745e-06,-0.0036163804907118,2.575292211960144e-06,0.0028575181204359,0.0015247722330968,-0.0103389458672609,5.860402215827739e-06,-3.351772803154479e-05,20.09770903524867,20.48771768688177,72.32649096926222,42.533106596523645,39.86500090865732,47.62150996916892,16.164425092738195,25.758697425816973,26.890153851636683,48.96413249071226,-0.0915763899683952,0.0666690851325419,0.0473788884632727,0.0428244557188845,0.0126301878905014,0.0293312180373403,0.0565672353390724,0.0367901872756869,0.0619080207414097,0.0014257173078428,0.66,1.29,2.26,0.51,0.59,0.36,-2.2,-0.12,-0.03,-1.29,9
1965-10-01,-0.0011958225513808,-0.0001089330960868,-3.4852135247082737e-05,-0.0048006048018578,-8.258310770496535e-05,0.0027180927645531,0.001010746564134,-0.0144122197525575,-4.544146830522561e-05,-5.413670051649849e-05,,,,,,,,,,,1066.8238268400494,1457.5198816910886,4623.2618852095175,3294.8397728704635,2087.584452726403,5083.275451660156,2755.021873680321,1702.2622680664062,1878.72077094184,4082.317626953125,40.83865483601888,79.41299106763756,35.728589878525845,67.06818402823755,37.523283071853406,80.05465631899627,62.337431700333305,97.14063856336806,64.02928703709652,72.55140792491824,31.292369148947976,35.34047964847449,42.65269672169405,34.265320117657,40.04947488958185,41.73622131347656,38.86402064356311,28.602841321159808,120.66004493019796,34.77259904910356,-0.0011958225513808,2.9978998324056025e-06,1.287166166245394e-06,-0.0038487945857923,3.23621586281101e-06,0.0046217130147852,0.0013622044934891,-0.0118796997412573,6.114484527136517e-06,-2.855299166318529e-05,24.31336553002801,8.974710548532364,63.99678466699881,42.7486671301884,37.80691606136436,41.07714361389736,12.942429828393252,16.199864680758836,26.60572173948533,46.12036489738895,-0.1953607845690942,0.0354321784715154,0.005561053437893,0.0425234908002546,-0.0116265939494359,0.0239914743068777,0.0455373237209935,0.0193875088074872,0.0547144562005996,-0.0338727314221231,3.08,1.45,0.85,0.92,-0.36,1.42,-1.5,-0.1,-0.17,1.57,10
