,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7,mgu250_cluster8,mgu250_cluster9,mgu250_cluster10
1965-01-01,-0.8942238,-1.8298342,-1.4371449,0.48752117,-1.1598183,-0.025744628,-1.4179178,-0.3411997,0.23105106,-1.9709415
1965-02-01,-0.8368683,-0.3539093,-1.2396595,-0.69641227,-1.500692,-0.8026503,-1.311354,-1.2777882,-1.6199653,-0.8375198
1965-03-01,-0.060940553,-1.4065119,-1.9119568,-1.8503647,-0.7586559,0.5738802,-1.4205248,-1.9709418,-1.523504,-1.0789993
1965-04-01,-0.44254953,0.7195503,0.7182468,-0.08701096,1.0337013,0.8264397,-0.43277282,-1.1089805,0.50902975,-0.06973915
1965-05-01,0.024766922,0.13556747,0.65926206,-0.34934694,-0.0035850524,-0.061592102,-1.0490177,-1.847758,-2.2687988,1.1985985
1965-06-01,-0.32555732,3.2057128,1.7291359,0.39105988,-0.74073255,3.505526,-3.5883002,-2.3668895,-4.2970953,1.2976665
1965-07-01,-0.25940323,0.94766843,2.6888623,-0.13980408,0.43179473,0.8958527,-1.8389591,-3.9024518,-2.6253152,0.17336997
1965-08-01,-0.5660591,-1.4081414,3.9640434,-0.22160034,1.6848167,-0.6341688,0.18868637,-4.0696297,0.04757919,0.5087036
1965-09-01,-0.82546234,-0.4340763,1.325367,-1.031421,2.8889546,0.36010057,0.20661011,-2.05339,-2.2567413,0.6481819
1965-10-01,-0.39920694,-1.1516712,0.9271374,0.534774,0.84599304,-0.015642548,-0.71531373,-1.815821,0.2652687,-0.03975792
1965-11-01,-0.36042672,-1.5994349,1.691008,-0.90432584,2.8749416,0.034217834,-0.23724289,-1.6427777,1.4795097,0.16098633
1965-12-01,-0.507074,-3.0646057,-0.029655075,0.558564,1.2553021,-1.40032,-0.3389185,-1.0369602,0.7876598,-0.10167579
1966-01-01,-0.03971634,-2.7669785,-0.2806366,-1.8193785,-0.1368719,-1.9946531,-0.6551472,-1.2377551,-0.9869873,-2.1292274
1966-02-01,-0.8514282,-2.2848086,-0.33840483,-1.8423545,0.191358,-1.1376451,-1.2948669,-1.5827249,-0.133918,-0.677467
1966-03-01,-0.35087776,-1.4776913,-1.0447559,-0.82451344,-0.19759445,-0.44540805,0.38140336,-1.3841457,0.6587574,-0.54978526
1966-04-01,-0.25536308,-1.0414737,0.18807602,1.9155499,-0.014113617,0.7335941,-1.6910404,-1.033268,-1.1209053,-0.89606744
1966-05-01,-0.33676377,-0.49365768,0.74179953,2.0668635,1.2905998,0.28391877,-0.16903839,-0.24059296,-0.3738533,-0.25109595
1966-06-01,0.0029541017,0.38993722,3.2954285,0.012144471,1.6296616,1.4829426,-2.298594,-3.5123887,-0.88983077,1.5078884
1966-07-01,-0.24223404,-0.09223251,1.2577766,-0.36597672,0.19464035,-0.43457642,-2.276931,-2.6517696,-1.8190498,0.81138456
1966-08-01,-0.5107254,0.12636872,3.2675292,1.38152,-0.44081268,-0.35777053,-1.1773605,-3.5379906,-2.0944347,0.73983
1966-09-01,-0.5277939,0.2560196,3.9200501,-0.59245455,1.3056991,-0.83468854,-0.9062427,-2.8398452,-2.2260551,1.3477119
1966-10-01,-0.11422386,0.11356735,1.762923,1.7937768,0.14474945,-2.1269298,1.5121552,-1.1872078,-0.16017608,0.94398916
1966-11-01,-0.4273556,-0.8425659,-0.039387513,-0.10142288,-0.64825404,-1.266311,-0.4716665,0.18249588,-1.6253945,-0.3423439
1966-12-01,-0.34989318,-1.2554795,0.48348236,1.4113888,-0.7821716,-0.59639394,-0.9233109,-1.0614955,0.42341653,0.0016410828
1967-01-01,-0.79284936,-1.9651425,-1.13768,-1.5919024,-2.1124136,-2.3889966,-1.5468395,-1.4181808,-0.9384878,-1.7884823
1967-02-01,0.09143219,-2.9264884,-1.2777668,-0.6047596,-1.2251936,-2.288421,-1.5977802,-0.7050087,-0.63839376,-1.2372754
1967-03-01,0.2142128,-0.94991684,1.6173729,-2.4363456,-0.13453618,-0.04865532,-2.3475251,-2.2580523,-0.62533206,-0.4499775
1967-04-01,-0.08849335,-1.0818405,0.5707989,-1.5011231,1.0877182,-0.31348228,0.16849689,-2.21952,-0.16490479,0.4036087
1967-05-01,-0.24686737,-0.3428711,2.1107807,0.25111237,2.4036908,0.82485044,-1.383894,-1.7453785,-1.0867393,0.8085232
1967-06-01,-0.63022995,-0.35201493,1.094902,-0.94665146,-0.26254195,-1.1788242,-2.3968337,-3.2060096,-1.0632279,1.058329
1967-07-01,-0.37846452,0.5466347,1.8237488,-1.1915588,-0.12931137,0.13812867,-2.9095078,-3.1318848,-2.0575538,1.7123973
1967-08-01,-0.29780808,-0.5391239,2.0301247,-2.9506524,2.036982,-0.09828987,-1.7839102,-4.188581,-2.2031937,1.7731346
1967-09-01,-0.731459,-0.9871429,-0.5887588,-0.29976732,-0.09143219,-0.4878567,-2.287768,-1.653619,-1.0710647,-0.11298446
1967-10-01,-0.37715834,-0.48524475,1.191233,-0.7193764,-0.12408676,0.79284894,-1.7257855,-2.8745677,-0.34515724,-0.26515388
1967-11-01,-0.27331734,-1.3084625,0.3758522,0.54630816,-0.32360497,-1.1722934,-0.18678322,-0.84019816,0.8855877,-1.2699299
1967-12-01,-0.342218,-1.363322,1.1980903,0.10580025,-0.6201073,-0.14367943,-1.0171849,-1.8900372,0.4960205,-1.2098458
1968-01-01,-0.7012741,-2.5644097,-1.9130962,-1.1706135,-0.0065643312,-1.2701706,-0.5065365,-0.922633,-0.66480637,-1.0987717
1968-02-01,0.29976425,-2.072825,-2.595407,-2.4808984,0.7928082,-0.31070518,-1.0145317,-1.9688915,-0.441259,-0.5233116
1968-03-01,-0.59041214,-1.2118225,0.41244966,-2.122785,0.012034607,-0.09773369,-1.7818123,-3.0964732,0.1404007,-0.7508701
1968-04-01,-0.3325855,-0.47480926,-0.36103058,-0.053242873,-0.47043362,1.0761623,-1.4273465,-0.59041214,-0.24141617,-1.1159118
1968-05-01,-0.26402664,0.17650414,1.789106,2.5662332,1.662563,-0.027350998,-0.3413376,-3.4203067,-0.10356827,-0.9459721
1968-06-01,-0.45219955,2.1322675,4.4187927,-1.70523,-0.16519852,2.440784,-3.3645108,-4.0971475,-1.8036934,1.2358906
1968-07-01,-0.31581038,0.14003602,1.4353691,-2.3047593,0.94852525,0.34680787,-3.0096803,-3.785349,-2.6074417,3.0669346
1968-08-01,-0.26694337,0.33623236,3.6828742,-1.6381295,1.5331024,-0.7585281,-1.0440705,-4.5052214,-3.691262,1.2708995
1968-09-01,-0.40989685,-0.3045059,2.468135,1.1465447,0.33696136,-0.75524634,-0.3788994,-3.4709964,-0.98863983,-0.13493042
1968-10-01,-0.10940323,-0.6998154,1.0809033,0.6013527,-0.19218484,-1.6654804,-0.15462264,-2.3098652,0.047772598,-0.32492715
1968-11-01,-0.3982277,0.48793793,-0.3128929,-0.9437847,-0.5258644,-0.7949959,-0.6414669,-2.585196,-1.6239074,-0.60098803
1968-12-01,-0.48976135,-2.1191392,-0.13201332,1.1986935,-0.40953273,-1.7934822,-0.3785347,-0.43433076,0.8952824,-1.7110649
1969-01-01,-0.11179199,-3.103313,-1.2028446,-0.99186593,-1.2549261,-1.733609,-1.5319185,-2.1101203,0.9328184,-2.5732124
1969-02-01,-0.2965645,-1.9323139,-0.72416174,-0.17382526,-1.7017632,-2.2968826,-1.421785,-1.1928933,-0.14430161,-1.3892758
1969-03-01,-0.28229982,-0.447501,0.26173288,-0.227565,-0.110796735,-0.67407054,-2.1064713,-2.381805,-0.5941242,0.17183533
1969-04-01,-0.29324722,-0.96532786,0.6591431,-0.35196304,0.13667183,-1.1092978,-1.2990458,-1.6765522,0.19505616,-0.53640366
1969-05-01,-0.5427063,0.21296921,3.3673682,1.483155,1.2101425,1.0684952,-1.4370445,-2.3705268,0.24249268,0.37319335
1969-06-01,-0.4262703,0.07696076,1.5976006,0.21529159,0.30684814,0.88471794,-1.0081208,-3.0057855,-1.8792374,0.70259935
1969-07-01,-0.5576347,0.15458527,1.9170548,-1.1958786,1.9163914,0.39110717,-3.491766,-3.8596528,-1.5465149,1.5232933
1969-08-01,-0.52512515,-0.15392189,1.5707306,-0.3453285,1.2373447,-0.4995819,-1.3776655,-2.5509865,-2.5871449,1.314637
