,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7,zgu500_cluster8,zgu500_cluster9,zgu500_cluster10
1965-01-01,-0.20432854,-0.007821274,-0.0016292572,-0.108193204,0.20041808,0.114385225,-0.019227218,0.16489677,-0.13067932,0.2391983
1965-02-01,0.06648026,0.13524131,-0.44645977,-0.21573448,-0.15740165,0.16261558,-0.1818428,0.15577202,0.18999004,0.03910599
1965-03-01,0.17304382,-0.16945915,0.19096756,0.029655457,-0.27569732,0.048882294,0.33500785,-0.04757919,-0.009776306,0.15283927
1965-04-01,-0.19520417,0.004888153,-0.30795974,-0.07071648,0.3594494,-0.009450531,0.056703568,0.0410614,0.25386295,-0.1916193
1965-05-01,0.20595817,-0.050511934,-0.024441529,-0.27276438,0.09776497,0.16326752,-0.10069809,-0.007821274,0.11764412,-0.013361359
1965-06-01,0.2470192,0.15414277,-0.18444996,-0.13361207,-0.09776497,-0.0205307,-0.09580956,-0.04106102,0.30567855,0.3627081
1965-07-01,0.14990655,-0.042364884,-0.20856515,0.30437487,0.1766285,-0.11503677,0.0821228,-0.1407814,0.17662868,0.11308155
1965-08-01,0.034869384,-0.03454361,0.19944039,0.4673168,0.3552124,-0.079841234,-0.054096796,0.09776535,0.29818305,0.07951526
1965-09-01,0.18542786,0.29362068,-0.20498046,0.32229844,0.22485924,0.12448768,-0.06582832,-0.11308174,0.08472977,0.17923585
1965-10-01,-0.061265945,0.16359368,-0.05800724,-0.031284712,0.36010092,0.17988738,-0.33403015,0.2056324,-0.07853775,0.0661541
1965-11-01,-0.17011109,0.107867435,-0.046927262,0.37965393,0.15675011,0.12513924,0.21736412,0.06485061,-0.12416153,-0.06094017
1965-12-01,0.07397537,0.39855537,-0.10330506,-0.08603325,-0.09320259,0.25255966,-0.045297623,0.022486115,-0.21410522,0.17597695
1966-01-01,0.04562416,0.2031742,-0.21860084,-0.080416486,-0.22352448,0.016083146,-0.10569,-0.10634651,-0.122429654,-0.077790454
1966-02-01,0.09256096,0.18413696,-0.21499062,0.0016410828,-0.039715957,0.023632813,-0.05776844,-0.0032821656,-0.2136776,-0.062363815
1966-03-01,0.04792137,-0.14245185,-0.15262718,-0.0009845734,-0.036761474,0.09584312,-0.059081458,-0.021334838,0.10700264,0.21203652
1966-04-01,-0.035777282,0.18741913,0.20284614,-0.16411476,0.14835969,-0.039715957,-0.1920145,0.018052673,0.17100754,-0.18544999
1966-05-01,0.15361175,-0.061050795,-0.28556022,-0.04923458,0.036761858,-0.048906326,-0.0009845734,0.2510956,0.11783447,-0.028884124
1966-06-01,-0.13523102,0.110285185,0.16280174,0.26816386,0.13621521,-0.3036129,-0.11192627,-0.092889406,0.10831604,0.09256134
1966-07-01,0.12866631,0.06794395,0.04201355,0.18840408,-0.11126976,-0.33906135,-0.30952072,0.015755082,0.057440184,-0.031838227
1966-08-01,0.106674954,0.09223251,-0.1362154,-0.0013130188,0.31477243,0.0469368,-0.12669678,-0.063676454,-0.048249625,0.0006565094
1966-09-01,0.14803162,0.032167055,0.2589733,0.15919152,0.119147494,0.24879798,0.038402937,-0.15295525,-0.23927994,0.060394287
1966-10-01,0.15590934,0.03643341,0.50350475,0.041685104,0.11258278,0.19168624,0.019037247,-0.031510163,-0.0055797575,-0.044311143
1966-11-01,0.21860084,0.11717796,-0.08763733,0.21302108,0.0640049,0.27078933,-0.3095211,-0.23008919,0.019365693,0.055142593
1966-12-01,-0.18807602,0.24551582,0.08205757,0.081073,-0.05711212,0.22450905,0.2701332,0.017724609,-0.09485855,-0.2993458
1967-01-01,0.122780606,0.21094742,0.2713581,0.22400932,0.10090218,0.34417763,-0.19331399,0.038858794,0.048654936,-0.28278732
1967-02-01,0.116249844,-0.08816719,0.12408676,0.12833175,0.36507645,-0.014368057,-0.016653825,-0.065308765,-0.27462348,-0.17404786
1967-03-01,0.29682845,0.0117553715,0.012408447,0.0091434475,-0.07216606,0.19135475,0.16686401,0.12767868,-0.13225022,0.029389191
1967-04-01,0.01893959,0.20506974,-0.6798647,-0.031021882,0.088819884,0.0682476,0.09143238,-0.035593033,0.14367943,0.29258364
1967-05-01,0.022204971,0.039185334,-0.5397774,0.107759856,0.08098297,0.24817352,-0.61063766,0.07183953,0.052247047,0.21682529
1967-06-01,0.03330765,0.23315239,-0.66484374,0.33209532,-0.06041069,-0.32621765,-0.24458161,-0.0022857666,0.21062088,0.03951187
1967-07-01,-0.024490738,0.06302299,-0.20702896,0.13257714,0.07935028,0.17012939,-0.23576507,-0.058124922,0.047675323,0.1417202
1967-08-01,-0.19592667,-0.017633438,0.27233773,0.24490814,0.14367943,0.17241517,-0.3343811,0.049308397,0.026776696,0.36670914
1967-09-01,0.14792442,0.24752045,0.02057228,0.03820572,0.18090515,0.08424835,-0.15576172,0.09633026,-0.07967682,0.061390303
1967-10-01,0.09175873,0.15837403,-0.14923096,-0.19657937,-0.02938881,0.019919205,-0.351688,0.09959602,0.27462348,0.14139366
1967-11-01,-0.23445854,0.31380883,0.11298428,0.16784382,0.13355637,0.109392546,-0.20213051,-0.01893959,-0.029389191,-0.016980743
1967-12-01,-0.21453933,0.16653748,0.12996463,-0.42516023,-0.0013061523,0.1694767,-0.07608471,0.045716096,0.3144621,-0.10318794
1968-01-01,-0.16811638,0.088616565,-0.19984284,0.1101326,-0.015316772,0.12326126,0.0032821656,0.36285362,-0.22391167,0.4011448
1968-02-01,0.29247093,0.06855927,-0.3708767,0.21151276,0.22464141,-0.0029174804,0.3679596,0.09153404,-0.39129868,0.25053328
1968-03-01,-0.11961365,0.13019028,-0.18926755,-0.31872788,-0.16446915,0.07402954,0.11013241,-0.061631013,-0.28226012,0.04923134
1968-04-01,-0.064912416,-0.022610093,0.22500572,-0.3026821,0.12143745,0.17468032,0.14660034,0.19109078,-0.031726837,0.034279633
1968-05-01,0.16118737,-0.15644607,0.36613578,0.06381874,-0.038655855,0.124354936,0.20276031,0.053972244,-0.5502979,0.07330017
1968-06-01,-0.06819458,-0.13456574,0.33440858,-0.35884207,0.33659706,0.05214882,0.11268501,-0.097733304,0.043032072,-0.37452355
1968-07-01,0.015316772,-0.08168793,-0.21151276,0.29757652,-0.05214882,-0.026256561,-0.27423707,-0.20859528,-0.05506592,0.27387276
1968-08-01,0.032456208,-0.0594429,0.49741974,0.047772598,0.25855598,-0.7505058,0.1775978,-0.16191712,-0.27168426,-0.07402954
1968-09-01,0.08314629,0.10210953,0.030633163,0.19182014,0.29283562,0.041573334,-0.055431366,-0.063454434,0.07840538,-0.18416214
1968-10-01,-0.059807587,0.21479492,0.1455063,-0.07475891,0.14951745,0.15972824,0.1294609,-0.0481369,0.27168465,-0.24396896
1968-11-01,-0.12544861,0.17468032,0.33732644,0.08205261,-0.16264573,0.045948792,0.20823058,0.07220612,0.041208267,-0.1126854
1968-12-01,-0.06673584,0.14477691,0.19546661,0.11195602,-0.024068832,0.19984284,-0.124354936,-0.07001801,-0.11706142,-0.037561797
1969-01-01,0.17349358,0.23021889,-0.18311386,0.09188843,0.09752808,0.042792894,-0.03848038,0.056061935,-0.17614746,0.16486892
1969-02-01,0.33338624,-0.02255783,-0.12506142,0.15292625,-0.005971146,0.1870945,-0.08923473,-0.15060425,-0.22922382,0.023884391
1969-03-01,0.28230056,0.14994088,-0.08425903,0.020567322,-0.019903565,0.27168503,0.016254615,-0.02786522,0.00033187866,0.27301198
1969-04-01,-0.08525391,0.21296921,-0.19372883,0.119753644,0.14662361,0.16221467,0.09288387,0.029523468,-0.20102711,-0.07530232
1969-05-01,-0.17813797,0.07231636,0.023552705,-0.056061935,0.1542534,0.11975403,0.077292636,0.031514358,-0.012273979,-0.14231148
1969-06-01,0.09387894,-0.23884392,-0.2202671,-0.08459053,0.011278915,0.2723484,-0.29590148,0.02952385,0.03615875,-0.023220826
1969-07-01,0.18278198,0.06734085,-0.25277632,0.09520607,0.037817,-0.0046440125,-0.07762413,-0.010947418,0.016586304,0.046110153
