,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10
1965-01-01,-20.13688087463379,-0.5077930110873597,-26.40431067522834,-25.20029605963291,1.9108131979451035,-6.140674936010483,-2.8787758843652136,-6.526700188131893,8.96504738114097,1.7561911008296869
1965-02-01,-19.557753476229582,-0.41100793715679285,-24.265463211957144,-24.80004139435597,1.8948030291181621,-6.839659366201848,-2.576767370618623,-5.674826046999763,9.79773998260498,1.4386742542951534
1965-03-01,-20.848356593738902,-0.8356265046379783,-25.588201074039233,-25.558312733968098,1.5517178358453692,-7.138189356377785,-2.797344224206333,-6.125525166006649,7.286228375001387,1.0393159511761787
1965-04-01,-23.832962729714133,-1.8036558772578384,-28.409394095925723,-29.19929455488156,1.2663302773779088,-10.145410578301613,-3.5322353757660965,-7.910835041719324,5.956518108194524,1.328949592052362
1965-05-01,-26.159915057095613,-3.0419349670410156,-30.572013293995575,-31.815858987661507,-0.016364680998253098,-12.547491966409886,-4.287515837570717,-9.658358377568861,4.075827381827614,1.2430353042406914
1965-06-01,-27.104206518693402,-4.013542334238688,-32.929123149198645,-33.15801375951522,-0.7374779293031403,-14.278803480432389,-5.3496722517342405,-10.700112230637494,0.7122451608831232,1.172811862749931
1965-07-01,-28.190849044106223,-4.386160951672178,-34.52159096212948,-33.675829569498696,-0.8160263299942017,-14.86322524699759,-6.444378556876347,-10.836139847250545,-4.534144022248008,0.4923168665323502
1965-08-01,-28.275983983820137,-5.636388605291193,-35.565039690803076,-32.746278322660004,-1.2520365191228462,-16.03459804616076,-6.8550816897688245,-10.779251070583568,-5.525397712534124,0.4326952955661676
1965-09-01,-30.28236519206654,-6.128276478160511,-36.73874069662655,-33.410245944292114,-1.2182197110219435,-16.050875440556954,-7.361319969440329,-10.4988974683425,-4.401336474852129,0.6560470049197857
1965-10-01,-29.808469252152875,-5.39340828404282,-36.418973698335535,-34.66896399473533,-0.6844166101831378,-15.464565601754696,-7.488343633454422,-10.932995992548324,-1.5416302464225076,0.305470327536265
1965-11-01,-28.88942631808194,-4.366881919629646,-34.61790365331313,-32.62080901708358,0.5899595040263551,-13.571070610208714,-7.4702427305024255,-9.529925795162425,2.496448430148038,1.1826163683182154
1965-12-01,-24.521864544261586,-2.4027490254604453,-29.11874266231761,-27.81234154334435,1.5662066412694526,-9.124874561390978,-5.304510017921185,-7.1416258811950675,5.44806339524009,1.8303577716533954
1966-01-01,-21.052338860251687,-1.1018026958812366,-26.430634891285614,-24.317345252403847,1.8201497016531047,-6.036879153961832,-4.318444071144894,-5.571135002024033,7.120626622980291,1.473776346597916
1966-02-01,-20.449809594587848,-0.3997542641379616,-25.98753816941205,-21.583041166647885,2.292352011709502,-4.786757712668561,-3.6373598822231954,-4.922964292414048,8.305077119307084,1.701944302289914
1966-03-01,-22.063318165865812,-1.1994406129374648,-26.699077381807214,-23.474915822347004,1.9663671652475991,-7.256279093153934,-3.6589712932192047,-5.430711367551018,9.476748379794033,1.844260172966199
1966-04-01,-24.080848693847656,-2.292078733444214,-29.519841250251318,-26.686866466815655,1.5109405824632356,-9.043721949800533,-4.532279228341991,-7.561229958253747,8.36321007121693,1.8213184980245736
1966-05-01,-25.41372992775657,-3.312777027939305,-32.75686151841107,-29.984806745480267,0.48526848355929053,-11.132664376116814,-5.071398718603726,-9.422044894274542,4.819669506766579,1.6083370416592329
1966-06-01,-27.335366335782137,-4.196127616997921,-34.83336112078498,-32.333100147736374,-0.5924074487252668,-13.485955177469457,-6.064024875903952,-10.475786994485293,-1.1061986738985234,1.2087779931533031
1966-07-01,-29.308748245239258,-5.221182288545551,-35.708211450015796,-33.56098517393455,-0.8834835706335125,-15.732614030229286,-6.739688741749731,-10.385549769682042,-5.014672604474154,0.7227781491401868
1966-08-01,-29.351908510381524,-5.744168613896226,-35.99205578074736,-32.85181338970477,-1.0830001171791193,-15.526225719046087,-6.897116529530493,-10.65843526054831,-4.85116568478671,0.6664577967081314
