,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,vws850-200_cluster6,vws850-200_cluster7,vws850-200_cluster8,vws850-200_cluster9,vws850-200_cluster10
1965-01-01,11.509454077756654,21.726424991830385,33.85896812067836,24.105308547141092,36.777545566610925,31.350204422270277,9.639552292775146,6.88263584831023,9.856045713951566,25.67829570974648
1965-02-01,9.261949869049948,19.41293212928893,39.196414120195044,24.916617181364195,42.29735442890168,35.13459551678634,14.362980123217087,22.922150384607367,7.37814053757265,25.346925723392072
1965-03-01,16.755849109055443,26.600361953297025,43.96969248803897,16.694757302165176,33.974798385931265,44.29520682316741,6.5578275177386764,11.58439529226071,10.388798595565527,35.34133301691511
1965-04-01,36.469782062698116,8.528916769554732,51.49198818627103,43.03953175991879,26.939742586894045,32.42382400736544,7.741651633827541,8.315437118752913,22.478646975617007,44.70589435290911
1965-05-01,29.612455248610114,9.749476529078711,71.36185086242479,45.850929649104856,42.26798106709097,45.549339733872394,16.214671063866717,22.39526148416989,23.783609408621825,52.72779077004116
1965-06-01,20.951597588492003,17.167907578451132,79.4368992896403,46.30502467670079,52.24695020344886,47.531349694931976,22.072894063960412,36.98159878328491,20.138929094716723,66.30560547948603
1965-07-01,18.969464811163846,28.52434978877911,88.6058476800985,46.64815840875985,42.80305894018452,48.88570371173553,22.76281877727036,33.98915050960413,24.99992200032525,60.13385439448396
1965-08-01,20.878920484340767,13.626138124740558,86.28255578339378,48.485006699892324,39.795721161482014,45.89150384345176,19.77127497637645,29.094803267177447,27.903668201471874,46.09893503497787
1965-09-01,20.09770903524867,20.487717686881766,72.32649096926222,42.533106596523645,39.865000908657315,47.62150996916892,16.164425092738195,25.758697425816973,26.890153851636683,48.96413249071226
1965-10-01,24.313365530028012,8.974710548532364,63.99678466699881,42.748667130188394,37.80691606136436,41.077143613897356,12.942429828393252,16.199864680758836,26.60572173948533,46.12036489738895
1965-11-01,23.212199604918318,7.104847480554856,64.26935108369521,41.490294510535854,26.252467524023686,36.975465370951085,12.545785075209581,9.252600922421438,27.73696103811806,42.7502484198273
1965-12-01,9.08105667050088,12.900206664430895,49.122455303224896,31.81167435381639,32.2639204475684,33.41357715047913,7.528207594362292,19.407682869240716,17.05610614920806,25.638564712706795
