,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10
1965-01-01,18.062714,26.38092,16.707031,16.294891,28.470062,25.735748,25.941315,24.96585,29.397644,28.813843
1965-02-01,18.825623,26.873901,17.821716,16.673615,28.799377,25.388489,26.343506,25.615997,29.8013,28.88321
1965-03-01,18.215912,27.058502,17.530334,16.442078,28.998962,25.124023,26.484192,25.395477,28.780914,28.602295
1965-04-01,17.022888,27.153809,16.799347,15.78894,28.812347,24.577667,26.779083,24.516296,29.187073,29.042877
1965-05-01,15.681183,26.074554,16.096313,14.456207,27.537506,23.477966,26.69278,23.585236,29.05484,28.49054
1965-06-01,14.4627075,25.027222,14.617889,13.303619,26.309052,22.566833,25.782654,22.534912,28.121796,27.87381
1965-07-01,13.956268,24.234863,13.434845,12.43692,25.48877,21.696655,24.581665,22.28244,26.2417,26.939758
1965-08-01,14.108429,22.865234,12.953857,13.0252075,25.132507,20.982147,24.201935,21.813416,25.890442,26.47821
1965-09-01,13.168884,22.530914,12.996246,13.459778,25.408936,21.019562,24.396545,22.331848,26.407349,26.973694
1965-10-01,13.440338,23.620667,13.329559,12.747772,26.049591,21.554443,24.399048,22.290924,27.141327,27.656769
1965-11-01,13.949768,23.955444,14.212219,14.117432,27.795471,22.429138,23.881104,23.454498,28.513977,28.923126
1965-12-01,16.070862,25.785645,16.449066,16.039917,29.164612,24.712372,24.784729,24.473389,28.934113,29.47348
1966-01-01,18.261139,26.723694,17.277283,17.48352,29.118073,26.309662,25.400421,26.128113,29.257782,29.323334
1966-02-01,18.732147,27.300598,18.075073,18.991882,29.135223,26.85431,26.105927,26.565857,29.32788,29.312225
1966-03-01,18.238953,26.895142,17.763428,18.253601,29.759552,25.591553,26.58551,26.080719,29.688934,29.409058
1966-04-01,17.317108,26.664185,17.140625,16.989319,29.427704,25.396393,26.432709,24.635406,29.83368,29.438293
1966-05-01,16.40738,25.429688,15.57782,15.219757,28.023254,23.950073,26.096344,23.866364,29.259796,28.741364
1966-06-01,14.887421,24.68332,14.334717,14.226288,26.795807,22.605133,25.326813,22.683289,27.601166,28.300629
1966-07-01,13.82135,23.85376,13.578278,13.565674,25.930939,21.13208,24.810913,22.917297,26.473572,27.19571
1966-08-01,13.343292,22.758453,12.996826,13.417419,25.523987,20.77707,24.664673,22.337341,26.486176,27.18512
1966-09-01,13.210144,22.884003,12.854126,13.252502,25.253174,21.203705,23.969238,21.601074,26.481628,27.656647
1966-10-01,13.987274,23.16388,12.486481,13.161224,26.19217,21.241028,24.49118,21.81845,27.913818,28.35559
1966-11-01,14.966095,24.242584,14.417419,13.390167,27.774658,22.392822,24.978851,23.200714,29.33847,29.114563
1966-12-01,17.144135,25.955658,15.87384,15.631256,28.726257,25.00354,25.458435,24.262238,29.828644,29.515472
