,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10
1965-01-01,-7.361969,0.9562378,-8.717651,-9.129791,3.0453796,0.31106567,0.5166321,-0.4588318,3.9729614,3.3891602
1965-02-01,-6.856903,1.1913757,-7.8608093,-9.008911,3.1168518,-0.29403687,0.6609802,-0.06652832,4.1187744,3.2006836
1965-03-01,-7.563324,1.2792664,-8.248901,-9.337158,3.2197266,-0.6552124,0.70495605,-0.38375854,3.0016785,2.823059
1965-04-01,-9.121796,1.0091248,-9.345337,-10.355743,2.6676636,-1.5670166,0.6343994,-1.6283875,3.042389,2.8981934
1965-05-01,-10.361725,0.03164673,-9.946594,-11.5867,1.4945984,-2.5649414,0.6498718,-2.457672,3.0119324,2.4476318
1965-06-01,-11.277863,-0.7133484,-11.122681,-12.436951,0.56848145,-3.1737366,0.04208374,-3.205658,2.3812256,2.1332397
1965-07-01,-11.514435,-1.2358398,-12.035858,-13.033783,0.018066406,-3.7740479,-0.8890381,-3.188263,0.7709961,1.4690552
1965-08-01,-11.281433,-2.5246277,-12.436005,-12.364655,-0.25735474,-4.407715,-1.1879272,-3.5764465,0.50057983,1.0883484
1965-09-01,-12.301575,-2.9395447,-12.474213,-12.010681,-0.061523438,-4.450897,-1.0739136,-3.1386108,0.93688965,1.5032349
1965-10-01,-12.223907,-2.043579,-12.334686,-12.916473,0.38534546,-4.1098022,-1.2651978,-3.3733215,1.4770813,1.9925232
1965-11-01,-11.839722,-1.8340454,-11.5772705,-11.672058,2.0059814,-3.3603516,-1.9083862,-2.3349915,2.7244873,3.1336365
1965-12-01,-9.705627,0.009155273,-9.327423,-9.736572,3.3881226,-1.0641174,-0.99176025,-1.3031006,3.1576233,3.696991
1966-01-01,-7.582123,0.8804321,-8.565979,-8.359741,3.2748108,0.46640015,-0.44284058,0.28485107,3.4145203,3.480072
1966-02-01,-7.2607727,1.3076782,-7.9178467,-7.0010376,3.1423035,0.86138916,0.11300659,0.572937,3.334961,3.3193054
1966-03-01,-7.8252563,0.8309326,-8.300781,-7.810608,3.695343,-0.47265625,0.52130127,0.01651001,3.6247253,3.3448486
1966-04-01,-8.959747,0.3873291,-9.13623,-9.287537,3.1508484,-0.88046265,0.15585327,-1.641449,3.5568237,3.161438
1966-05-01,-9.710724,-0.6884155,-10.540283,-10.898346,1.9051514,-2.1680298,-0.021759033,-2.2517395,3.141693,2.6232605
1966-06-01,-11.021606,-1.225708,-11.57431,-11.682739,0.8867798,-3.303894,-0.58221436,-3.2257385,1.6921387,2.3916016
1966-07-01,-11.841827,-1.8094177,-12.0849,-12.097504,0.26776123,-4.5310974,-0.8522644,-2.7458801,0.8103943,1.5325317
1966-08-01,-12.064972,-2.6498108,-12.411438,-11.990845,0.115722656,-4.631195,-0.7435913,-3.0709229,1.0779114,1.7768555
1966-09-01,-12.162964,-2.4891052,-12.518982,-12.120605,-0.11993408,-4.169403,-1.4038696,-3.7720337,1.1085205,2.2835388
1966-10-01,-11.568512,-2.3919067,-13.069305,-12.394562,0.63638306,-4.3147583,-1.0646057,-3.7373352,2.3580322,2.7998047
1966-11-01,-10.694244,-1.4177551,-11.24292,-12.270172,2.1143188,-3.267517,-0.68148804,-2.4596252,3.678131,3.4542236
1966-12-01,-8.5336,0.27792358,-9.803894,-10.046478,3.048523,-0.67419434,-0.21929932,-1.4154968,4.1509094,3.837738
1967-01-01,-6.7368774,1.398529,-9.009613,-8.438171,3.059784,0.41540527,0.50805664,-0.5496826,3.8575745,3.5100098
1967-02-01,-5.9495544,1.3364563,-8.273895,-7.7369995,3.1429138,1.04245,1.1491394,0.21157837,2.9866638,3.127411
1967-03-01,-7.5555115,1.2525024,-8.983856,-7.709778,3.7621155,0.4807129,1.1087646,-0.18988037,2.9562988,3.355957
1967-04-01,-9.023804,-0.058044434,-9.624786,-8.484924,3.0891418,-0.46520996,0.7788391,-0.8753967,3.6851196,3.019043
1967-05-01,-11.049042,-1.4777832,-9.818512,-10.226685,2.110138,-2.3998108,0.321167,-1.4161682,3.0982666,2.0525208
1967-06-01,-11.717682,-2.2225342,-10.824188,-11.564423,0.9727478,-3.58078,0.09277344,-2.22052,1.8416748,1.9463501
1967-07-01,-11.611267,-2.9765625,-11.695404,-11.694397,0.12905884,-4.0928955,-0.57110596,-3.2665405,1.2384033,1.4512329
1967-08-01,-11.5997925,-2.8644104,-12.452209,-12.041046,-0.122406006,-4.2737427,-0.7123718,-3.2685852,0.681427,1.6920776
1967-09-01,-12.516663,-2.9353943,-12.459076,-12.726532,-0.0020751953,-4.4403687,-0.9571533,-3.6075134,1.0246277,1.7598267
1967-10-01,-11.760803,-2.359314,-11.93457,-12.593658,0.7918701,-3.4571228,-0.91793823,-2.8095398,2.27182,2.7205505
