,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10
1965-01-01,1.6119928e-05,-8.0954596e-05,-9.6430595e-06,6.482486e-05,-1.1989687e-06,-9.589994e-05,3.9783114e-05,-7.699127e-05,-2.3114231e-05,7.784218e-06
1965-02-01,2.5910045e-05,-8.359281e-05,-8.682888e-06,3.9395e-06,5.23949e-07,-4.736214e-05,3.0980085e-05,-3.625147e-05,-2.2988597e-05,-1.7546422e-06
1965-03-01,4.8568196e-05,-7.510385e-05,-3.0205993e-06,7.989141e-05,-4.6358327e-06,-9.748825e-05,5.2902407e-05,-3.2868455e-05,-2.840861e-05,1.1014685e-05
1965-04-01,4.992762e-06,-7.5588425e-05,-3.567984e-06,-9.837663e-05,-3.0026495e-06,1.7435681e-05,3.8553742e-05,-2.151694e-05,-2.4289764e-05,-1.094353e-05
1965-05-01,4.7940048e-05,-7.982393e-05,-3.3795368e-06,-0.000102701866,-1.0374497e-06,4.4786982e-05,6.395779e-05,-1.7662151e-06,-2.0135018e-05,-1.5466185e-05
1965-06-01,1.9763182e-05,-8.326976e-05,-1.602777e-06,-7.552106e-05,2.3545435e-06,7.1161285e-06,7.1935254e-05,-2.306936e-05,-1.557647e-05,-1.4658568e-05
1965-07-01,2.105537e-05,-8.232754e-05,-3.989735e-06,-8.3956176e-05,-7.3234696e-07,1.9473755e-06,7.492343e-05,-2.042217e-05,-1.9264588e-05,-1.7655724e-05
1965-08-01,-9.023883e-06,-8.392483e-05,-9.948155e-06,-9.040813e-05,-4.465335e-06,1.0113285e-05,8.777352e-05,-8.578533e-05,-2.0404228e-05,-1.8579996e-05
1965-09-01,5.6388526e-06,-7.7643366e-05,-6.143382e-06,-8.493428e-05,-6.0446764e-06,9.538979e-06,9.681883e-05,-0.00012871466,-2.0449092e-05,-2.3685929e-05
1965-10-01,-1.19582255e-05,-8.745142e-05,-1.4704121e-05,-9.963291e-05,-1.2362034e-05,2.7180928e-05,8.310729e-05,-0.0001441222,-1.5845673e-05,-2.129e-05
1965-11-01,2.0673906e-06,-8.1591716e-05,-1.2595345e-05,-8.2798586e-05,-4.878115e-06,1.4483392e-05,5.8062185e-05,-0.00015664025,-1.7667304e-05,-1.0252568e-05
1965-12-01,4.422501e-05,-7.6683194e-05,-4.7614594e-06,-3.208023e-05,-1.5848345e-06,-2.4004052e-05,3.39593e-05,-0.00011123424,-1.9587633e-05,-1.3097177e-05
1966-01-01,2.0706786e-05,-8.3286286e-05,-6.161368e-06,2.0127482e-06,-5.9710146e-07,-4.866036e-05,5.6072055e-05,-0.00011213177,-2.0757228e-05,-6.88532e-06
