,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8,r50_cluster9,r50_cluster10
1965-01-01,4.573757135415379,8.04763014723615,8.203381445349716,9.538453334086649,16.61798895859137,14.6678296531119,3.6601929103626922,17.087664255281776,7.170297229100788,2.269556817044033
1965-02-01,4.512322703494301,8.492857072411514,8.264274713469716,9.583253688640422,17.27621846082734,15.607809438938048,3.7791343296275417,17.390714040616665,6.923205511910575,2.1469613139549
1965-03-01,4.988370364225363,7.992307732744915,7.822815383352885,9.454042417509061,16.224704137662563,15.495142122594322,3.973591327667236,16.406825693642222,6.957820105174231,2.950960866520914
1965-04-01,3.9597441878499864,7.896862378934535,6.994199752807617,7.9920536762959244,15.36632281977956,14.56405942032977,4.175426328883451,14.928314162463678,6.608271220373729,2.393148186501492
1965-05-01,3.758513172970542,7.259464263916016,5.523724672270984,6.62314376315555,12.924681640252835,12.628609959672138,4.102478307836195,12.151851886656226,6.412185941423688,2.4352759457706066
1965-06-01,3.516306152826623,6.128648432289682,4.785249291396723,6.216658772648991,10.970643671547496,11.586002024208629,4.046063914018519,10.307729534986542,5.879972851465618,2.0442114787155323
1965-07-01,3.2230419448659386,5.72972297668457,3.8867630609651895,5.0133110166669965,9.544747631724288,10.685897454982852,4.1913239394917206,8.743664694995415,5.439200855436779,2.1087867490361245
1965-08-01,2.648488177528864,5.410998042036848,3.6069393157958984,4.604892687754588,9.0269321348609,10.43422629193562,3.867127965478336,8.122654077483388,4.867292585827055,1.7385928818349088
1965-09-01,2.7127751821204074,6.274405921377787,4.113180753661365,4.890631985019993,10.510513259143364,11.740500752518818,2.9795807950636917,9.43405279299108,4.566062064397903,1.5754857759797172
1965-10-01,2.9187999194181415,7.567455128925603,4.938225629853039,5.471032374613993,12.906164076270127,14.881653902007313,2.761813647606793,11.645729948834676,4.723694589402941,1.551524976666054
1965-11-01,3.3379123180727412,9.660997623350562,6.303300508638708,6.586495820466462,16.748074787419018,18.312978744506836,3.1931673779207115,15.109268048914469,5.352980749947684,1.8220203646113364
