,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6
1965-01-01,69.27377,29.892307,28.247728,68.530106,37.26671,48.62807
1965-02-01,44.752495,29.582722,32.450905,68.482605,38.958794,55.815735
1965-03-01,53.58802,39.242172,30.947199,70.76438,42.25614,42.71479
1965-04-01,53.64535,31.117554,18.845448,66.94122,42.013714,29.282963
1965-05-01,38.211853,31.948032,27.011017,65.9453,36.629517,23.982304
1965-06-01,46.418373,45.376587,20.683315,54.290733,32.554104,41.381435
1965-07-01,43.527252,40.06446,23.951181,58.226913,39.75651,51.332455
1965-08-01,30.92918,37.00135,26.580215,62.741318,34.298603,62.8396
1965-09-01,46.714855,38.061153,24.085499,69.2017,30.241209,68.33846
1965-10-01,64.055016,45.720573,21.250072,71.200096,40.246284,71.686584
1965-11-01,43.232407,35.435394,15.947777,78.3763,33.535282,59.463623
1965-12-01,40.169296,34.85717,21.595695,73.927414,36.256046,51.06218
1966-01-01,43.525314,35.50119,15.586983,72.35832,38.237732,50.310036
1966-02-01,43.677986,26.631645,22.068008,73.30224,34.939766,57.268764
1966-03-01,56.346188,34.342224,21.097824,68.1624,41.71956,28.28145
1966-04-01,55.52703,26.557774,33.214447,68.9832,35.082584,24.078962
1966-05-01,53.693367,34.023758,27.483635,63.45594,43.07716,35.333748
1966-06-01,34.284767,34.795303,28.78378,65.38974,37.08205,35.944424
1966-07-01,35.041546,40.862648,20.928738,55.778194,42.679893,44.818893
1966-08-01,36.057693,35.67684,16.243622,65.95445,36.272743,63.496983
1966-09-01,44.992905,41.806564,19.344597,71.38486,35.91816,69.23108
1966-10-01,53.107315,49.0181,25.830545,69.4527,33.59366,66.62258
1966-11-01,27.18158,39.649506,18.735565,74.12796,32.08667,59.92651
1966-12-01,48.757084,23.785116,28.644243,74.32003,31.672989,56.28709
1967-01-01,39.107635,24.590012,18.25597,72.31659,33.363083,51.1136
1967-02-01,62.04362,32.695896,23.873844,69.17322,33.602932,53.189476
1967-03-01,57.152054,26.976679,21.485489,69.77622,44.549843,53.012123
1967-04-01,59.04551,28.633665,16.784786,66.754456,46.784492,39.59916
1967-05-01,47.17636,29.689339,29.381926,65.7731,44.18331,33.803932
1967-06-01,32.221268,54.21137,22.129025,65.21571,35.89501,43.151287
1967-07-01,44.367424,40.310257,23.914383,68.72392,28.51374,55.684242
1967-08-01,29.613329,46.965225,18.850525,67.89965,30.481516,66.767975
1967-09-01,46.017654,53.856663,24.20997,68.855675,31.119987,67.54664
1967-10-01,52.57803,36.79191,22.845196,72.39598,33.413754,69.81507
1967-11-01,65.1245,31.02371,27.148966,73.41787,29.560968,59.84951
1967-12-01,44.651188,26.22504,20.823368,69.609,30.349768,49.164406
