,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1975-10-01,1010.6022,1014.6714,1015.6138,1010.0736,1019.0215,1013.1838
1975-11-01,1010.452,1012.84467,1015.7072,1013.58295,1016.97687,1019.43463
1975-12-01,1010.38495,1011.46985,1017.026,1014.8388,1017.13873,1022.9226
1976-01-01,1009.40283,1011.0006,1016.95685,1015.29803,1016.9532,1021.7304
1976-02-01,1009.02057,1010.78046,1017.1431,1013.5079,1017.288,1017.4132
1976-03-01,1008.86694,1010.6855,1014.64197,1012.2919,1017.938,1016.94086
1976-04-01,1010.4758,1013.2366,1015.0742,1011.5753,1020.0457,1013.76447
1976-05-01,1011.36505,1015.4189,1015.40845,1008.69617,1020.8739,1008.50995
1976-06-01,1011.98047,1016.71454,1013.9883,1002.96185,1021.0009,1006.3029
1976-07-01,1012.6397,1018.0656,1016.58936,1002.957,1022.5678,1006.4294
1976-08-01,1011.76776,1017.53534,1016.569,1005.3015,1021.5824,1008.2127
1976-09-01,1011.61237,1016.95874,1015.66376,1008.4174,1020.2689,1010.2285
1976-10-01,1010.42773,1014.3589,1015.2087,1011.65485,1018.0798,1015.58484
1976-11-01,1010.8193,1012.3245,1015.8679,1011.8794,1017.19556,1020.7431
1976-12-01,1010.0441,1011.2053,1015.4344,1014.6105,1016.4179,1020.18445
1977-01-01,1010.2532,1010.9847,1015.7571,1015.00195,1017.05585,1020.6367
1977-02-01,1010.42505,1011.5185,1016.36127,1015.3702,1018.935,1022.5639
1977-03-01,1010.2838,1012.7163,1014.0429,1013.5849,1018.9441,1019.2991
1977-04-01,1010.09314,1012.63556,1015.96796,1009.6929,1019.77167,1013.66846
1977-05-01,1010.8837,1014.6616,1014.9177,1007.5047,1020.94226,1009.3853
1977-06-01,1011.5575,1016.3703,1015.9729,1002.46014,1021.79,1005.96515
1977-07-01,1011.1663,1016.8575,1017.0489,1000.81274,1021.11487,1005.4112
1977-08-01,1011.2436,1016.8978,1016.19,1003.9851,1020.8803,1004.8314
1977-09-01,1011.34033,1016.3814,1015.57404,1007.6989,1021.2889,1008.9384
1977-10-01,1011.3334,1014.7347,1016.16077,1011.39044,1019.8516,1017.0732
1977-11-01,1011.19904,1013.4589,1016.0341,1012.49146,1018.07263,1020.2289
1977-12-01,1011.35986,1013.0497,1016.2541,1015.1189,1018.2126,1020.09106
1978-01-01,1011.36096,1012.53796,1017.41675,1016.4303,1019.15094,1021.3004
1978-02-01,1010.52515,1012.5453,1015.8178,1015.6738,1018.7051,1021.6323
1978-03-01,1010.1933,1011.88947,1016.16437,1012.8459,1019.69946,1015.89044
1978-04-01,1010.0006,1013.4071,1014.7154,1010.4179,1019.8441,1013.08716
1978-05-01,1010.61914,1016.2397,1013.7997,1006.5382,1020.02203,1009.7667
1978-06-01,1011.85944,1017.40674,1016.34436,1002.0366,1021.53436,1007.0054
1978-07-01,1010.72107,1017.29474,1015.8578,1003.1291,1020.346,1005.4665
1978-08-01,1011.6575,1017.734,1016.389,1003.6976,1022.13354,1004.5
1978-09-01,1011.5889,1016.1351,1014.78406,1007.55524,1020.2813,1010.22125
1978-10-01,1010.7251,1014.45013,1015.9437,1011.7428,1018.831,1015.43994
1978-11-01,1011.5795,1014.20557,1015.9518,1013.8156,1018.09454,1019.3769
1978-12-01,1010.7584,1012.5746,1016.4183,1015.5645,1017.42334,1021.97424
1979-01-01,1010.01373,1012.99603,1015.9101,1015.95514,1017.9138,1020.7851
1979-02-01,1010.1994,1011.48663,1016.57794,1014.4684,1018.25037,1017.6496
1979-03-01,1010.0606,1012.3518,1015.27795,1012.83405,1019.03687,1015.8193
1979-04-01,1010.09296,1013.25336,1013.9479,1011.1281,1019.72565,1014.19653
1979-05-01,1010.673,1016.2703,1014.43304,1009.51697,1020.45953,1010.72327
1979-06-01,1011.94006,1018.199,1015.7736,1004.0885,1021.86017,1009.6124
1979-07-01,1012.5438,1019.59607,1016.5613,1004.055,1021.9035,1006.9487
1979-08-01,1010.6782,1017.3292,1015.3144,1004.6379,1020.15186,1005.5655
1979-09-01,1010.9719,1016.892,1013.6032,1008.0996,1019.23584,1012.49695
1979-10-01,1010.8696,1015.2982,1014.9443,1012.7358,1019.0809,1016.4253
1979-11-01,1010.25836,1012.5692,1015.4729,1012.91797,1016.6242,1021.0257
1979-12-01,1011.60236,1013.13135,1016.7925,1015.341,1017.50616,1021.7335
1980-01-01,1010.6647,1011.79486,1016.2712,1015.7386,1018.23474,1020.5387
1980-02-01,1009.3882,1012.25287,1016.4991,1014.4431,1017.077,1021.9546
1980-03-01,1009.6069,1012.1932,1014.21814,1013.2734,1018.757,1017.3468
1980-04-01,1010.07007,1012.7012,1014.93274,1010.79724,1019.32983,1014.8225
1980-05-01,1011.29266,1015.39136,1014.6985,1008.11743,1020.93866,1011.0464
1980-06-01,1012.0979,1017.9592,1015.7196,1002.8054,1021.4955,1011.1044
1980-07-01,1012.11505,1019.17377,1016.4377,1003.7375,1022.0465,1007.32477
1980-08-01,1011.97906,1018.98663,1016.08813,1004.8705,1021.24805,1008.06287
1980-09-01,1011.80054,1016.89795,1014.97577,1008.63806,1020.46576,1011.8516
1980-10-01,1011.4832,1015.5044,1016.14954,1011.812,1020.11163,1016.1559
1980-11-01,1011.3627,1013.68494,1016.57886,1013.4324,1017.5402,1017.9213
1980-12-01,1010.85815,1012.6116,1016.96686,1015.1118,1017.0782,1020.6908
1981-01-01,1011.1621,1012.9754,1017.18835,1016.128,1017.20703,1022.47577
1981-02-01,1009.8494,1011.6607,1015.82904,1015.28326,1017.8421,1019.04095
1981-03-01,1010.3633,1012.30835,1015.6294,1012.747,1018.1256,1017.22034
1981-04-01,1010.03314,1013.55914,1015.5469,1011.08154,1019.23065,1014.0145
1981-05-01,1010.80664,1015.5768,1014.39594,1007.60077,1019.70593,1011.0483
1981-06-01,1011.8031,1017.8567,1013.8907,1004.46545,1020.23846,1006.9305
1981-07-01,1011.8791,1017.9626,1016.4988,1003.2713,1021.0213,1006.9777
1981-08-01,1011.6394,1017.48596,1015.1281,1004.31036,1020.91943,1004.44086
1981-09-01,1011.65466,1016.7564,1015.664,1007.42505,1021.3528,1011.0536
1981-10-01,1011.01294,1015.0709,1015.79443,1012.3596,1019.0097,1016.13196
1981-11-01,1010.8233,1013.29553,1016.2871,1013.77954,1016.74304,1019.8803
1981-12-01,1010.9891,1013.4101,1016.06274,1016.3709,1017.8474,1023.67737
1982-01-01,1010.35706,1011.44055,1016.5467,1015.938,1017.6242,1021.59705
1982-02-01,1009.85583,1010.74164,1016.34424,1014.18085,1017.90546,1019.58563
1982-03-01,1009.5873,1011.98987,1014.77875,1013.25476,1017.9986,1016.5659
1982-04-01,1010.19244,1013.62134,1014.90857,1011.22485,1020.06396,1015.1399
1982-05-01,1011.0499,1015.55273,1014.021,1009.32886,1019.8501,1010.80115
1982-06-01,1012.6893,1018.16565,1014.8082,1005.1968,1021.15955,1007.8343
1982-07-01,1012.09015,1018.3273,1016.5335,1003.37476,1021.28876,1005.1001
1982-08-01,1012.38885,1018.40125,1016.6525,1004.1764,1021.86255,1006.3488
1982-09-01,1011.8924,1017.1825,1015.24634,1008.90643,1020.57477,1012.0776
1982-10-01,1011.2801,1014.58765,1015.2763,1012.37256,1018.6512,1016.224
1982-11-01,1011.2212,1012.68146,1015.2151,1012.9165,1016.9115,1019.0226
1982-12-01,1011.2272,1012.50116,1015.5564,1015.66516,1017.2312,1022.18353
1983-01-01,1011.5592,1013.05664,1015.0707,1017.19086,1017.3007,1024.1559
1983-02-01,1010.4269,1012.2456,1014.01544,1015.86053,1018.2017,1020.3642
1983-03-01,1010.19104,1012.7064,1013.35486,1014.55725,1018.4228,1017.7686
1983-04-01,1010.2695,1014.02185,1013.21405,1011.65955,1019.15216,1013.617
1983-05-01,1010.12103,1015.3753,1013.2951,1009.0876,1018.7711,1010.7123
1983-06-01,1011.8825,1017.1124,1014.4165,1005.1925,1020.8385,1008.20654
1983-07-01,1011.76294,1017.75446,1016.0893,1002.22925,1020.0628,1008.58954
1983-08-01,1012.91656,1017.9459,1017.3322,1003.2466,1021.9451,1008.1037
1983-09-01,1011.5516,1016.9441,1015.7622,1005.9334,1020.58014,1010.8999
1983-10-01,1011.5946,1015.0559,1016.03925,1011.4082,1019.113,1015.858
1983-11-01,1012.55664,1014.74164,1016.31555,1015.40424,1018.9054,1021.02814
1983-12-01,1011.905,1012.5399,1017.4537,1015.8875,1018.7036,1023.10516
1984-01-01,1010.7528,1010.89594,1017.2391,1015.2765,1017.2862,1021.1275
1984-02-01,1008.9482,1010.16327,1014.90955,1014.8244,1017.4958,1020.31805
1984-03-01,1009.1772,1012.1555,1014.8218,1013.012,1018.0355,1016.9366
1984-04-01,1009.62415,1013.26166,1014.1781,1010.2542,1019.3068,1013.10815
1984-05-01,1009.84015,1015.4899,1014.905,1008.09625,1019.3209,1010.151
1984-06-01,1011.15845,1018.20844,1015.86597,1003.2255,1020.81335,1005.8582
1984-07-01,1010.885,1017.8653,1015.86597,1003.1011,1020.556,1006.4451
1984-08-01,1011.2604,1018.3103,1016.3342,1004.6058,1020.54315,1003.83435
1984-09-01,1010.9359,1016.0807,1014.2071,1009.20294,1019.7718,1012.2342
1984-10-01,1010.66315,1015.5093,1016.0291,1012.9882,1018.698,1015.68536
1984-11-01,1011.20935,1013.8253,1016.8644,1014.427,1017.66797,1018.9243
1984-12-01,1009.93756,1011.7015,1015.97235,1014.30646,1016.77405,1020.6689
1985-01-01,1009.6178,1011.6167,1017.71936,1015.03076,1016.87836,1021.7481
1985-02-01,1010.1312,1010.18896,1015.9772,1012.91876,1017.9534,1015.2262
1985-03-01,1008.8054,1012.1057,1015.16296,1012.49585,1017.6658,1019.4091
1985-04-01,1010.3379,1012.99554,1015.24164,1010.1318,1018.4871,1012.7621
1985-05-01,1010.7787,1015.1475,1015.13025,1006.6213,1020.76245,1010.0348
1985-06-01,1012.0843,1018.1345,1015.7533,1004.90826,1022.83813,1004.10834
1985-07-01,1011.8728,1018.1679,1016.7866,1004.13336,1021.90063,1007.54803
1985-08-01,1011.3898,1018.7647,1016.59485,1003.59143,1021.0036,1004.26263
1985-09-01,1011.12714,1016.41797,1015.9629,1007.19305,1019.8243,1012.142
1985-10-01,1010.7072,1015.7425,1015.085,1011.6774,1017.7724,1015.5299
1985-11-01,1010.8382,1013.96576,1016.2143,1013.97955,1017.6616,1019.0553
1985-12-01,1010.4648,1012.3886,1017.8326,1015.7223,1017.2238,1021.67847
1986-01-01,1010.9297,1012.4115,1017.3239,1016.2314,1017.8898,1022.2135
1986-02-01,1009.83026,1010.99994,1016.1839,1014.3401,1017.7435,1020.95776
1986-03-01,1010.2258,1012.0228,1016.0466,1012.36584,1018.657,1016.6783
1986-04-01,1009.7739,1013.31854,1014.9699,1010.2626,1019.33484,1014.64014
1986-05-01,1010.37836,1015.9358,1014.10333,1008.7232,1019.6083,1008.90424
1986-06-01,1011.61523,1017.23846,1015.43134,1002.0461,1020.88873,1006.3489
1986-07-01,1012.8204,1019.4418,1017.7992,1004.8482,1023.2484,1007.9503
1986-08-01,1011.39557,1018.13666,1016.28076,1005.3457,1020.3191,1005.4843
1986-09-01,1012.0691,1017.6872,1015.7162,1009.5739,1021.035,1011.1373
1986-10-01,1011.69305,1014.942,1016.6207,1013.0229,1019.3741,1017.4695
1986-11-01,1010.76514,1013.56604,1015.75104,1013.7673,1017.29736,1019.61523
1986-12-01,1011.55634,1012.82733,1016.57,1015.97125,1018.03156,1022.50977
1987-01-01,1011.5998,1012.9227,1015.92773,1017.3211,1018.43726,1023.0197
1987-02-01,1010.9631,1012.58325,1014.3644,1016.0122,1019.2196,1021.12665
1987-03-01,1009.4297,1011.18756,1013.92523,1012.39734,1017.8251,1016.08374
1987-04-01,1010.78326,1013.7332,1014.8794,1011.93555,1019.5921,1015.02924
1987-05-01,1010.3031,1015.19196,1014.8794,1009.66705,1019.6893,1011.8879
1987-06-01,1012.42975,1018.0428,1015.8226,1004.09375,1022.18604,1007.30975
1987-07-01,1010.66766,1017.9676,1015.5852,1005.106,1020.24896,1006.7464
1987-08-01,1011.13617,1018.21344,1016.3926,1004.6161,1020.5076,1009.26514
1987-09-01,1011.46826,1016.7156,1016.2293,1008.17334,1020.2857,1011.8781
1987-10-01,1010.9631,1015.2078,1016.2678,1011.6242,1018.82935,1015.2531
1987-11-01,1011.21075,1014.072,1016.1804,1013.20166,1018.178,1018.7297
1987-12-01,1011.45483,1013.4885,1015.95526,1015.9387,1018.3834,1023.6362
1988-01-01,1010.8172,1011.58624,1017.12866,1015.56146,1018.2711,1020.34033
1988-02-01,1008.96735,1011.4412,1015.72766,1013.9062,1018.06024,1020.78375
1988-03-01,1010.3049,1012.1185,1015.90894,1012.39764,1018.80756,1016.57104
1988-04-01,1009.7636,1013.2223,1014.5937,1010.2475,1019.5784,1015.5549
1988-05-01,1010.54834,1016.3421,1014.45416,1007.6769,1020.93414,1009.6905
1988-06-01,1011.3815,1017.59625,1015.46967,1004.36017,1021.13354,1007.06
1988-07-01,1012.25446,1017.60046,1017.5268,1001.9158,1022.2844,1007.13196
1988-08-01,1011.4249,1017.1613,1015.30115,1002.9839,1020.8611,1008.1336
1988-09-01,1011.01056,1016.26294,1014.8819,1005.7581,1020.38196,1010.53204
1988-10-01,1010.38763,1014.5411,1016.07983,1011.53735,1018.2137,1014.23
1988-11-01,1011.5403,1014.6408,1016.3807,1014.9254,1018.3496,1021.1982
1988-12-01,1010.38165,1012.8719,1017.76666,1015.53314,1017.1516,1022.723
1989-01-01,1010.46765,1011.2361,1016.7188,1015.2875,1017.67487,1021.09375
1989-02-01,1010.8092,1011.9628,1017.462,1015.87305,1018.4546,1020.0181
1989-03-01,1009.6433,1011.0994,1015.8295,1012.3479,1018.20953,1017.46814
1989-04-01,1009.7229,1013.8008,1014.65564,1011.5281,1018.9193,1011.9606
1989-05-01,1011.6105,1016.3642,1015.59576,1008.0329,1021.3733,1011.09155
1989-06-01,1011.71326,1018.5071,1015.6054,1004.57666,1021.642,1009.0831
1989-07-01,1012.2982,1018.9029,1017.27057,1003.59814,1022.192,1007.30786
1989-08-01,1011.8951,1018.6262,1016.35016,1004.676,1021.6872,1005.88495
1989-09-01,1010.26544,1016.01196,1014.637,1007.5478,1019.33826,1008.72455
1989-10-01,1011.4507,1015.6969,1016.6793,1011.7121,1020.0469,1016.5444
1989-11-01,1010.4038,1014.15875,1015.84985,1014.24115,1017.5839,1021.4501
1989-12-01,1011.0238,1012.55743,1017.34393,1015.1689,1016.90857,1021.7273
1990-01-01,1010.2275,1012.8939,1015.9775,1015.831,1017.5899,1021.53845
1990-02-01,1010.8787,1011.80023,1017.6623,1013.40857,1018.5826,1020.66016
1990-03-01,1011.10864,1014.096,1016.0014,1013.8223,1019.80225,1018.85864
1990-04-01,1009.6766,1012.9691,1015.38165,1010.50415,1019.392,1013.25336
1990-05-01,1011.31116,1015.64484,1014.8127,1005.32135,1020.2937,1010.926
1990-06-01,1012.17377,1018.57385,1015.81354,1004.2049,1022.2388,1006.21594
1990-07-01,1011.92975,1018.76,1017.07526,1004.3899,1021.75146,1007.11237
1990-08-01,1012.5968,1019.158,1017.1266,1004.5242,1022.2766,1003.3494
1990-09-01,1011.8043,1017.37695,1016.1228,1006.7943,1020.568,1009.51556
1990-10-01,1011.2575,1015.44,1016.3364,1011.67126,1019.4247,1017.4814
1990-11-01,1010.7299,1014.3499,1015.94366,1013.8276,1018.54,1018.854
1990-12-01,1010.709,1012.93353,1016.606,1015.3286,1017.84845,1022.1774
1991-01-01,1011.04333,1012.6731,1016.72314,1015.58044,1017.65704,1021.5818
1991-02-01,1010.6683,1011.7968,1016.4893,1015.4143,1019.3733,1020.47675
1991-03-01,1009.55237,1011.8787,1014.2887,1012.31116,1018.50494,1017.29224
1991-04-01,1010.51697,1013.3167,1013.9592,1010.4691,1019.86554,1014.41565
1991-05-01,1011.0132,1015.1867,1014.3604,1008.41425,1020.5968,1012.78577
1991-06-01,1011.6585,1017.1038,1015.2288,1004.5538,1021.2848,1008.13257
1991-07-01,1012.5963,1019.03357,1017.4698,1003.14014,1022.1202,1007.43256
1991-08-01,1013.02765,1018.62726,1017.484,1004.09735,1022.5213,1006.44244
1991-09-01,1011.89294,1017.5443,1016.0295,1008.81946,1020.6116,1009.4204
1991-10-01,1011.53046,1014.1146,1015.1895,1011.6192,1019.17584,1015.13947
1991-11-01,1011.3563,1014.3775,1016.53143,1014.7662,1017.73267,1021.0373
1991-12-01,1011.1099,1013.00604,1016.58374,1015.32263,1016.5411,1022.51
1992-01-01,1011.0556,1013.1495,1016.2979,1016.9394,1017.9432,1023.49835
1992-02-01,1011.2893,1012.41174,1015.67584,1015.677,1018.17346,1020.0743
