,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6
1965-01-01,0.07556152,-2.806427,1.2042236,-4.7948,-9.288971,-9.327881
1965-02-01,1.0835876,-2.821289,0.95584106,-5.9163513,-9.099731,-10.189453
1965-03-01,1.4354553,-3.023285,1.4893188,-6.10437,-8.856659,-10.675873
1965-04-01,0.4802246,-4.1137085,1.1178894,-5.430969,-9.985992,-10.117737
1965-05-01,-0.17642212,-5.5093384,1.7535706,-3.9006653,-11.236908,-8.797485
1965-06-01,-1.3110962,-6.277771,1.6846619,-1.5875244,-11.76535,-7.094574
1965-07-01,-2.6618652,-7.0357666,1.9410706,0.4855957,-12.444,-4.7210693
1965-08-01,-3.3374329,-7.732788,1.6561584,1.7614441,-12.280334,-3.1059265
1965-09-01,-2.7389526,-7.3778076,2.1493835,1.5226746,-11.768158,-3.7149353
1965-10-01,-2.230194,-7.04718,2.2983704,-0.038757324,-12.532776,-6.281769
1965-11-01,-1.8135681,-6.083191,1.813385,-1.5705872,-12.108673,-8.335999
1965-12-01,-0.47683716,-4.852234,1.2720337,-2.730133,-10.452576,-9.430206
1966-01-01,0.0776062,-3.1448364,1.1754456,-4.415161,-8.837311,-10.23468
1966-02-01,0.52349854,-2.3469238,1.6425476,-5.698456,-7.5628357,-11.154419
1966-03-01,0.38565063,-2.6809387,1.7255554,-6.185791,-8.331055,-11.490448
1966-04-01,0.45440674,-4.0847473,1.7554932,-5.582489,-9.521027,-11.577515
1966-05-01,-0.3298645,-5.608307,2.1250305,-4.574005,-11.154541,-9.559448
1966-06-01,-1.0199585,-6.334198,2.1883545,-2.5272827,-11.847626,-8.117371
1966-07-01,-2.6833496,-6.909851,2.1427307,-0.40698242,-12.145416,-5.326874
1966-08-01,-2.8439636,-7.429016,1.8373718,1.2377625,-12.270721,-3.3881226
1966-09-01,-2.9822998,-7.325775,1.8695068,1.3072205,-12.404022,-3.6010742
1966-10-01,-2.6036987,-6.98349,2.142212,0.66311646,-12.521637,-5.925995
1966-11-01,-1.540802,-5.4647217,2.4320068,-1.56604,-12.423462,-8.189423
1966-12-01,-0.4321289,-4.593048,2.2330627,-3.7554016,-10.753479,-9.180084
1967-01-01,0.17800903,-3.4118958,1.9534607,-4.988983,-8.730164,-9.814941
1967-02-01,1.0559692,-3.2581177,1.3724976,-5.391144,-7.7054443,-10.528107
1967-03-01,0.651001,-3.3055115,1.0080872,-5.296295,-7.946167,-10.817902
1967-04-01,0.02859497,-4.147766,1.2962036,-5.0112,-8.873566,-10.428131
1967-05-01,-0.8126831,-4.977539,1.7144775,-3.0829163,-10.215179,-9.657257
1967-06-01,-1.8428955,-6.1445007,2.1281433,-1.4863281,-11.502808,-6.8836975
1967-07-01,-2.659027,-6.6466064,1.9465637,0.48815918,-12.14566,-4.0378113
1967-08-01,-3.170929,-6.7122498,2.009613,1.853363,-12.357544,-2.854889
1967-09-01,-3.1602783,-6.3720703,2.0653381,1.7137451,-12.788116,-2.9559326
1967-10-01,-2.6082153,-5.8700867,1.842102,0.47787476,-12.341766,-4.6140137
1967-11-01,-1.6325684,-4.842346,1.7249451,-1.0836792,-12.036713,-7.0455017
1967-12-01,-0.76638794,-3.856964,1.2679749,-2.7376099,-10.498413,-8.2552185
