,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6
1965-01-01,9.918670478447596e-05,-7.810735433285797e-05,-2.805819635890809e-06,-4.2305331793490796e-05,2.4109369076565245e-05,6.43705774564296e-05
1965-02-01,0.0001015103090363074,-7.6388546730095e-05,-3.213991361938895e-06,-4.166589747361274e-05,2.397243190670857e-05,6.31197984330356e-05
1965-03-01,0.00010179929013506532,-7.78833112500378e-05,-2.8633975212901306e-06,-4.1662821134194875e-05,2.504121764816505e-05,6.202521093655378e-05
1965-04-01,9.62452073100941e-05,-8.26083257997493e-05,-4.036636018038091e-06,-3.7582280092349976e-05,2.6486415921511933e-05,6.638205086346715e-05
1965-05-01,9.243662412745673e-05,-8.416020428444522e-05,-4.170562332520926e-06,-3.616870251399885e-05,3.072574647473112e-05,6.460522417910397e-05
1965-06-01,9.033830786286273e-05,-8.514865694144144e-05,-3.7873239035664716e-06,-3.57373659601022e-05,3.224751583300273e-05,6.104876811150462e-05
1965-07-01,8.493594299534541e-05,-8.572376996793544e-05,-4.812025355960259e-06,-3.319613807427784e-05,3.311390663659641e-05,6.416314339730888e-05
1965-08-01,8.613503246205225e-05,-8.530011812577668e-05,-4.292585931153781e-06,-3.446399577764977e-05,3.3255380049920665e-05,6.410084257367999e-05
1965-09-01,8.878520162928571e-05,-8.398445767280744e-05,-4.711369102257853e-06,-3.4960229148318224e-05,3.2803969697610164e-05,6.304194801487028e-05
1965-10-01,8.992863002024405e-05,-8.222129359131066e-05,-4.482936089011957e-06,-3.7147531636787526e-05,3.12435185818617e-05,6.400796410162002e-05
1965-11-01,9.041562462242127e-05,-8.205250442226492e-05,-3.8547022906954e-06,-3.8576503973609127e-05,2.7510212630316402e-05,6.375815428327769e-05
1965-12-01,9.512732245004819e-05,-7.785296252472346e-05,-3.822506622341848e-06,-3.955623029803497e-05,2.6737338149075515e-05,6.32844102801755e-05
1966-01-01,9.937902051397e-05,-7.583311255942668e-05,-3.1655686886603957e-06,-4.1750404225461235e-05,2.379823523700576e-05,6.0912224580533805e-05
1966-02-01,9.700679422225273e-05,-7.789886514445028e-05,-2.402436042695892e-06,-4.244229919854905e-05,2.4269828506885562e-05,6.264376104809344e-05
1966-03-01,9.93111612046555e-05,-7.844806870078188e-05,-3.2952106173341398e-06,-4.058825900246376e-05,2.480231093458559e-05,6.419667683076114e-05
1966-04-01,9.566402401248145e-05,-8.25277296028037e-05,-3.911874809266655e-06,-3.812937390495882e-05,2.80890708180114e-05,6.281452777329833e-05
1966-05-01,9.2122098203132e-05,-8.332167242708683e-05,-3.5025416789125075e-06,-3.702137021967697e-05,2.9870143770597756e-05,6.637260667048394e-05
1966-06-01,8.913015581549765e-05,-8.508950448054662e-05,-3.819853115298126e-06,-3.50786021406838e-05,3.2295336701430715e-05,6.111348862759769e-05
1966-07-01,8.60921405624512e-05,-8.568297471740097e-05,-4.763361260984311e-06,-3.294956416855177e-05,3.324682626233358e-05,6.378946709446609e-05
1966-08-01,8.313752306058498e-05,-8.540218875901616e-05,-3.960036491316525e-06,-3.485969588972594e-05,3.415632419069525e-05,6.514245818834751e-05
1966-09-01,8.772946924204835e-05,-8.718584678779289e-05,-4.873509817926447e-06,-3.3684745519149085e-05,3.386956908185259e-05,6.288307369686663e-05
1966-10-01,9.19458387772556e-05,-8.358838078899914e-05,-4.694451719948016e-06,-3.638568931816582e-05,3.1565564505074704e-05,6.216967361979187e-05
