,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1024.6282500128189,1044.8597350995867,1068.162715714862,1345.1489539823124,1077.0789480040858,1039.4354602175767
1965-02-01,1023.8295816863066,1043.4579009422137,1067.5005773983091,1342.641033512531,1076.5699406815922,1037.2650458951045
1965-03-01,1025.264137286275,1045.5165956078506,1069.9932402848078,1342.4678789900474,1077.322398478909,1036.9868672341615
1965-04-01,1025.3302526360194,1046.382417299322,1071.9480129474766,1337.8887113564872,1077.2916436616608,1034.257845829778
1965-05-01,1025.2024575463342,1046.5526889316232,1073.1279614945533,1335.6078900126342,1076.6380067427672,1031.2915164049168
1965-06-01,1027.0295464053643,1047.9245539654205,1075.7781266046802,1332.8989765431622,1076.745396985884,1028.9872413609214
1965-07-01,1026.5965682509975,1049.1823717932646,1075.519952191993,1330.6494583784552,1075.7250818403083,1027.9279376866466
1965-08-01,1026.3360508301946,1048.4886551393013,1074.573935925121,1332.1020950972052,1076.230142366479,1029.6803965910303
1965-09-01,1026.2968659685448,1048.2591034053073,1074.4167417427743,1335.8267906868812,1076.784002261392,1031.855393757999
1965-10-01,1025.9470500354266,1047.77527247222,1073.538652160358,1341.2846832778982,1077.873993818555,1035.54131309327
1965-11-01,1025.6040331856448,1046.9118326405046,1072.1388481032682,1345.3277688608705,1077.534037344026,1038.741825871907
1965-12-01,1024.7328765067962,1046.0627309777158,1069.8624731789173,1346.7647741336634,1077.663519581861,1039.4333146131078
1966-01-01,1025.074596905765,1044.796114371891,1069.3093098385234,1346.291258154136,1078.1401257913722,1040.3409053034343
1966-02-01,1024.8704313947362,1045.8552741269857,1069.471210605102,1343.6177370178425,1078.758859802893,1038.2166735548208
1966-03-01,1024.4988307179015,1045.9065624623918,1070.056288455014,1339.791739183684,1077.399946915949,1035.7801417848762
1966-04-01,1024.9361097385888,1045.2811127296613,1072.1875902632594,1337.4319347217927,1076.8687469518368,1033.3771481042022
1966-05-01,1026.183146110298,1046.8557179050665,1073.7195798488851,1336.4601865459983,1075.9315014447143,1031.4936615094389
1966-06-01,1026.6624541726487,1048.924590320122,1074.9701629781948,1332.6164018989791,1077.6175670825971,1029.0842310153582
1966-07-01,1025.9212266289248,1048.8908446952223,1075.1370138965303,1330.0979261744535,1075.4989498214811,1027.2519056300662
1966-08-01,1026.4371157261521,1049.457954534058,1075.898778494535,1330.0161632374177,1077.0213923549763,1028.4226557500533
1966-09-01,1026.4638823370376,1048.0445401506338,1074.4251663136372,1335.811461395163,1076.8245126389502,1031.8070864107829
1966-10-01,1025.72776776225,1046.8428762335527,1073.041387566938,1340.6012305332097,1077.4569849524257,1035.3709354335538
1966-11-01,1024.7616934036582,1045.3635454483913,1071.0325070949789,1344.390385693843,1077.0199761093013,1037.3156863267918
1966-12-01,1024.1496229513164,1044.6793013879974,1068.8489099063784,1344.8582413172958,1077.5177253570378,1038.0635232241893
1967-01-01,1024.5556560507252,1044.9160927220394,1068.1667130877715,1348.9440313660273,1077.8253454201633,1040.6901597162969
1967-02-01,1024.606472552534,1046.388583495467,1069.260868556063,1345.4359602219988,1079.0455812559812,1038.0277562060046
1967-03-01,1024.4635825509956,1046.9353456705312,1070.332723268321,1340.5838063054352,1079.10946328171,1035.6791525570604
1967-04-01,1025.082732498788,1046.6372214477697,1072.1686851250734,1338.070346341275,1077.9141375538318,1033.8978633945712
1967-05-01,1025.1328752831798,1047.1272969276517,1073.467859975609,1335.0058980507426,1076.7069858151133,1030.9718213390572
1967-06-01,1025.746453405849,1048.4271968895418,1074.8127109008217,1331.475326487727,1076.7673308211868,1028.1735156583297
1967-07-01,1026.0020581520826,1049.9333471021541,1076.0060484980195,1329.3355507425742,1077.190802656158,1026.7041515571673
1967-08-01,1026.3708656329243,1050.264276742017,1075.6134248115648,1330.4895986424815,1077.397984301384,1027.8013678540956
1967-09-01,1026.3964996702061,1048.5373108928716,1074.9228893871039,1334.777348584468,1076.2265837796303,1030.9091196938994
1967-10-01,1025.9607028278358,1047.6797630300264,1073.4437467906398,1341.4911351975043,1077.7890909686948,1035.6815897970882
