,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6
1965-01-01,-3.7833452e-06,1.7174243e-06,0.0001846427,7.146409e-06,-1.3986246e-05,6.8771988e-06
1965-02-01,-2.3655302e-06,4.804315e-06,0.00020859306,7.146409e-06,-4.940928e-06,4.5530614e-06
1965-03-01,-4.1692037e-06,4.521571e-07,0.00015944506,3.2788157e-06,-1.138392e-05,3.1711388e-06
1965-04-01,-4.644804e-06,5.0107046e-06,0.0001248611,4.6068963e-06,-1.6696249e-05,-5.9011e-06
1965-05-01,-6.5292406e-06,7.254086e-06,0.00011188538,4.93892e-06,-8.521369e-06,-1.7737177e-05
1965-06-01,-3.1551972e-06,3.7723585e-06,4.741061e-05,3.1172967e-06,-1.6296981e-06,-4.034606e-06
1965-07-01,-5.120397e-06,1.9238141e-06,2.197067e-05,6.222137e-06,-3.7564241e-06,-1.2101802e-05
1965-08-01,-1.234861e-06,5.540147e-06,2.7785514e-05,1.6353246e-05,-7.291994e-06,-1.8176877e-05
1965-09-01,-1.1092343e-06,3.126268e-06,6.337451e-05,9.335949e-06,-1.1720476e-06,-9.975076e-06
1965-10-01,-8.099611e-06,-8.490024e-07,8.02896e-05,3.9069637e-06,-3.1103336e-06,-1.261782e-06
1965-11-01,-1.0037889e-05,6.5631248e-06,0.00013378078,1.7892162e-06,-5.380636e-06,-8.490024e-07
1965-12-01,-5.8921214e-06,3.5390476e-06,0.00019114852,-1.1317752e-07,-1.1312135e-05,-1.7822531e-06
1966-01-01,-6.48724e-06,2.3194516e-06,0.00018441679,-1.762095e-06,-9.631905e-06,1.5047735e-06
1966-02-01,-8.988311e-06,-1.9790969e-07,0.00018581803,3.8754915e-06,-7.1226896e-06,4.6657333e-06
1966-03-01,-6.7968176e-06,6.9875714e-06,0.00015191104,6.792048e-06,-1.1807104e-05,4.380592e-06
1966-04-01,-8.60541e-06,1.9365543e-06,0.00014836718,5.317477e-06,-7.701114e-06,-3.88841e-06
1966-05-01,-9.555624e-07,1.5047735e-06,0.00011575553,5.3500626e-06,-8.246949e-06,-1.071543e-05
1966-06-01,-1.0288823e-06,7.199389e-06,4.9831604e-05,1.1403139e-05,-3.7499158e-06,1.1981683e-07
1966-07-01,-4.6053283e-06,-2.6826456e-08,3.4287506e-05,6.6616994e-06,-1.1266457e-06,-1.0014806e-05
1966-08-01,-2.2590502e-06,1.2359269e-06,1.9484765e-05,1.2690332e-05,-4.3364853e-06,-8.173629e-06
1966-09-01,-3.8476755e-06,-7.2745024e-07,5.458119e-05,6.726874e-06,-3.4455297e-07,-1.1546406e-05
1966-10-01,-5.477039e-06,1.9691397e-06,0.00011398767,3.3540964e-06,-5.998434e-06,-9.265299e-06
1966-11-01,-5.118578e-06,6.1403043e-06,0.0001996513,4.8775473e-06,-1.0145155e-05,-9.802989e-06
1966-12-01,1.2766614e-06,2.2461318e-06,0.00021880443,7.8785524e-07,-8.426181e-06,1.3988647e-06
1967-01-01,-2.2346867e-06,3.719615e-07,0.00023679083,3.219222e-06,-2.2085303e-05,2.5294648e-06
1967-02-01,-1.280252e-06,5.6815006e-06,0.00020167729,6.1306455e-06,-1.9590945e-05,1.1031141e-05
1967-03-01,-3.93502e-06,1.2943128e-06,0.00016963558,4.7511276e-06,-1.9494699e-05,6.4354244e-06
1967-04-01,3.9410625e-06,7.4780837e-06,9.6874035e-05,7.3096526e-06,-1.5003243e-05,-2.475299e-06
1967-05-01,-1.2481687e-06,1.7595012e-06,8.805956e-05,4.8874754e-06,-4.9375776e-06,-5.9401355e-06
1967-06-01,-1.3524368e-06,3.098914e-06,7.112839e-05,1.225025e-05,2.144483e-06,-7.840979e-06
1967-07-01,-9.915166e-07,2.2327076e-06,3.295906e-05,8.592924e-06,7.649651e-07,-7.022896e-06
1967-08-01,-1.9058461e-06,1.0617223e-06,6.595834e-06,7.670573e-06,-1.2561904e-06,-9.501215e-06
1967-09-01,-1.3283752e-06,2.393117e-06,1.8329754e-05,4.967682e-06,-2.4833207e-06,-6.1967876e-06
1967-10-01,-8.15378e-06,6.125738e-07,0.00010932178,8.531897e-07,-1.2043696e-05,-1.0375443e-05
1967-11-01,-7.2635085e-06,9.082174e-06,0.00015000152,7.959308e-06,-1.2958029e-05,-1.4727411e-06
1967-12-01,-2.9886069e-06,5.577236e-06,0.00018987921,9.082174e-06,-1.3848301e-05,5.152153e-06
1968-01-01,-4.084781e-06,6.1607207e-06,0.00020190471,4.2716783e-06,-1.5260848e-05,1.2795637e-05
1968-02-01,-6.318136e-06,8.124211e-06,0.00023801989,-5.3933763e-07,-1.4851401e-05,7.3890624e-06
1968-03-01,-2.0003208e-06,7.165727e-06,0.00015424126,1.0087697e-05,-7.499948e-06,2.6152702e-06
1968-04-01,-3.2751923e-06,7.5379576e-06,9.657426e-05,8.394076e-06,-1.3046105e-05,5.2952964e-06
1968-05-01,5.866459e-07,3.70403e-06,0.000107657266,5.8536316e-06,-6.2716063e-06,-7.872179e-06
1968-06-01,-6.5100176e-07,9.309515e-07,4.0917264e-05,8.952411e-06,-4.857153e-06,-1.4721125e-05
1968-07-01,-5.7656143e-07,-3.1542222e-06,3.629236e-05,7.2494804e-06,1.6789272e-07,-5.9086888e-06
