,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6
1965-01-01,-0.8778957,0.41650376,-0.020604467,0.0875689,-0.07976856,0.0868329
1965-02-01,-0.23650941,0.20162907,-0.20972367,0.009566402,0.0061813355,1.2439187
1965-03-01,-0.5953207,0.1724885,0.04650712,-0.2191428,-0.015011787,0.53968877
1965-04-01,-0.3710268,0.11479612,0.12980795,-0.4372553,0.04106169,0.32201785
1965-05-01,-0.19927423,0.124509595,-0.2590271,-0.61813277,0.072851345,0.3056814
1965-06-01,-0.29228848,0.73042685,-0.21060658,-0.34865648,0.04503541,-0.14275932
1965-07-01,-0.2992057,0.21752386,-0.24430962,-0.35351315,0.100520134,-1.4215583
1965-08-01,-0.12627569,0.45771265,-0.33761826,-0.3978126,0.19633074,-1.1534064
1965-09-01,0.14305358,0.19544777,0.17057514,-0.5363039,0.08079882,0.11582623
1965-10-01,-0.33599934,0.15070668,-0.14114027,-0.10184479,0.48449835,-0.6196047
1965-11-01,-0.43563643,-0.038412523,-0.06166611,-0.8284451,0.27168408,-1.0696642
1965-12-01,-0.48376244,0.26609144,-0.29022807,-0.22046737,-0.056809355,0.025902748
1966-01-01,-0.6345089,0.24260631,-0.5656474,-0.53251874,0.1069088,0.6645995
1966-02-01,-0.3153738,0.13526353,-0.17360024,0.008824634,-0.06090474,1.1071354
1966-03-01,-0.40911788,0.21063495,-0.22958633,-0.35949713,-0.042387437,-0.20889898
1966-04-01,-0.117035486,0.18821159,-0.14264154,-0.54076475,0.0008679867,1.0223606
1966-05-01,-0.27153975,0.17851892,-0.008101368,-0.12021808,0.09620352,-0.64767355
1966-06-01,-0.17620425,0.42112523,0.07320137,-0.24969497,0.010850048,-0.47392863
1966-07-01,-0.040072728,0.65953624,0.20860958,-0.031392764,0.15435967,-2.0084102
1966-08-01,-0.24231699,0.16231623,-0.13425083,-0.12846413,0.05714345,-0.6735689
1966-09-01,-0.07450347,0.2917931,0.06104927,0.044846725,0.09982014,-1.0223608
1966-10-01,-0.34951514,0.3767125,0.12687293,-0.0091139795,0.15349154,-0.07189944
1966-11-01,-0.26329368,0.18242493,-0.060615398,-0.071465395,0.035154056,-0.78872377
1966-12-01,-0.774691,0.17851892,-0.042532064,-0.9409133,0.059024096,0.42908192
