,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6
1965-01-01,-0.17011109,0.33109742,-0.4135456,0.14632149,0.030633163,0.03975754
1965-02-01,-0.14762497,0.36531487,-0.61233443,0.030632783,0.0042362213,0.27211267
1965-03-01,-0.045949556,0.18705711,-0.46405792,-0.03747635,0.082774356,0.36303407
1965-04-01,-0.06322136,0.047253035,-0.279282,-0.07593079,0.07299767,-0.0065174103
1965-05-01,-0.034869384,-0.106889725,-0.53086394,-0.27537155,-0.044646073,0.6452488
1965-06-01,-0.078863524,0.055400085,-0.37215844,-0.34739152,0.054096602,0.8433859
1965-07-01,-0.18998985,0.27243805,-0.34869498,-0.29590186,-0.019552995,0.79319954
1965-08-01,-0.10493431,0.2013958,-0.39888114,-0.125465,0.01173172,0.75930786
1965-09-01,-0.07788582,0.35814553,-0.44222373,-0.24604186,-0.02281189,0.3636856
1965-10-01,-0.06680603,0.34739152,-0.30991477,-0.16163826,0.0016296387,0.064524844
1965-11-01,-0.090595625,0.29916078,-0.4966461,-0.09906845,0.09222488,0.025093079
1965-12-01,-0.108193204,0.42690697,-0.43961638,0.004562378,0.03324013,0.22974738
1966-01-01,-0.018380737,0.40109673,-0.34792328,-0.012800979,0.003938675,0.22943306
1966-02-01,-0.099782184,0.52451134,-0.50810015,0.047593307,0.10700302,0.033807755
1966-03-01,-0.033807755,0.12669678,-0.49726868,-0.0055797575,0.08533974,0.09059143
1966-04-01,-0.06827202,0.12636833,-0.4444233,-0.07385178,0.0068927766,-0.18216781
1966-05-01,-0.07418022,0.15722236,-0.4125847,-0.22976074,-0.0059082033,0.22450943
1966-06-01,-0.0640049,0.08533974,-0.40044022,-0.33610725,-0.0052516935,0.76838607
1966-07-01,-0.21564713,0.329871,-0.25995827,-0.25437814,-0.026586533,1.034909
1966-08-01,-0.17625923,0.22844772,-0.3200241,-0.22516593,0.0055797575,0.85700834
1966-09-01,-0.035776902,0.15787888,-0.41882172,-0.24748535,0.04004402,0.43490487
1966-10-01,-0.045295715,0.3223217,-0.1943119,-0.15984802,0.025930023,0.1920147
1966-11-01,-0.017396163,0.382716,-0.40733337,0.0009845734,0.052516557,0.10962868
1966-12-01,-0.08140068,0.39453238,-0.3873108,0.031838607,-0.033151247,0.23205872
1967-01-01,-0.16065979,0.60508615,-0.32850304,0.0976368,0.08588104,0.2142128
1967-02-01,-0.16490479,0.44834518,-0.37911758,0.11559677,0.08490143,0.15151672
1967-03-01,-0.14629173,0.36148414,-0.24686737,-0.009796143,0.016000748,0.0091434475
1967-04-01,-0.10384102,0.20898819,-0.34972876,0.021225357,0.029715348,-0.12245407
1967-05-01,-0.109392166,0.14498559,-0.41797638,-0.183844,0.06041069,0.12996444
1967-06-01,-0.13322982,0.27952194,-0.3353607,-0.3187069,-0.009469604,0.92379344
1967-07-01,-0.19135475,0.3680153,-0.3092373,-0.32589072,0.02612381,0.9606926
1967-08-01,-0.20800896,0.2462143,-0.26482734,-0.16033325,0.008489991,0.8130949
1967-09-01,-0.0013061523,0.2860527,-0.31348267,-0.27658272,0.023838043,0.5469616
1967-10-01,0.023511123,0.43234444,-0.33960572,-0.067921065,0.040818024,0.12865868
1967-11-01,-0.096983716,0.43920174,-0.27299118,0.009469604,0.07510529,0.0055511473
1967-12-01,-0.17666054,0.3343815,-0.23478547,0.048001863,0.0068572997,0.3014
1968-01-01,-0.14295349,0.413179,-0.42557755,0.14222412,0.058348466,0.22427674
1968-02-01,-0.1626461,0.33477363,-0.37342912,0.030997466,0.12471962,-0.06090088
1968-03-01,-0.11159134,0.28627166,-0.39640427,0.038655855,0.06017189,-0.17395096
1968-04-01,-0.13857727,0.20130196,-0.4861145,0.01604576,0.0018234253,-0.10210953
1968-05-01,-0.08898125,0.1527996,-0.48283234,-0.18963203,0.06782989,0.021516036
1968-06-01,-0.112320706,0.12216683,-0.17103425,-0.40916786,0.042302705,0.64037323
1968-07-01,-0.17103347,0.05579567,-0.23886338,-0.15134124,0.026985932,0.8099476
1968-08-01,-0.10830879,0.2632969,-0.37233505,-0.2753311,0.011304855,0.72607195
1968-09-01,0.005105591,0.26439095,-0.38400498,-0.2180771,0.03209152,0.40661508
1968-10-01,-0.00729332,0.24943924,-0.21990052,-0.1553524,0.03318558,0.22354698
