,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,27.117464805412972,24.550911137454996,28.33693198864891,26.124666278488974,17.973038577294165,17.150371119661152
1965-02-01,27.95805269288847,25.408775534405805,28.463943039547374,25.430212159087695,18.659899216289666,16.113862451517356
1965-03-01,28.219178223525077,25.23929672753251,28.5840783182425,25.187729637403997,18.17968230530889,15.909610244463076
1965-04-01,28.110684364291696,24.471778784288922,29.24964103512388,25.904347700773233,17.272399685487574,16.634580864096588
1965-05-01,27.22450914756259,23.07617904355862,29.316900563423065,27.34038127217316,15.97619118308528,18.445410098669665
1965-06-01,25.998753245615024,21.67445573230718,29.066236353552764,29.341018142331627,14.811750160631282,20.983153289219118
1965-07-01,24.95408821784729,20.71939293436823,28.76335258510507,31.206347976905715,13.994981336963269,24.005231317484153
1965-08-01,24.320986262419893,20.164779048638056,28.765344985780896,32.270910659274044,13.711088757182276,25.95551184888156
1965-09-01,24.31780078657157,19.98290460915107,28.959824800990464,32.269795735677086,13.673802062830568,25.245886028937573
1965-10-01,24.81467359006617,20.419250505349247,29.221010174854435,31.333285714117228,13.914884030048853,23.369674682617188
1965-11-01,25.50107134618793,21.32899051811338,29.37156852940455,29.979554696935388,14.904057948780306,20.997323809929615
1965-12-01,26.506522032713974,23.02461321188566,29.09105304896374,28.16734728605851,16.40931703631576,18.664344211794297
1966-01-01,27.484500111209965,24.575999385825206,28.918252986207843,26.491190039593242,17.889130515953674,16.921988073384988
1966-02-01,28.15236773779384,25.373616314574377,28.946408273786076,25.834722564992123,18.697418291747415,15.950436862009877
1966-03-01,28.17505975635026,25.123588084107812,29.125608136748735,25.75683086966547,18.363686495049055,15.926446014980101
1966-04-01,27.908622836727265,24.317023684781137,29.54949141380592,26.42615451904887,17.398678239925886,16.650297056953864
1966-05-01,26.893255973625863,23.006293704312387,29.55626389902119,27.749764631335864,16.12857675675582,18.39098984340452
1966-06-01,25.885438409988566,21.57585220848954,29.438373781298726,29.51658912326979,14.889159929536726,20.818179148548055
1966-07-01,24.88605390664097,20.523576075065325,29.214833320143832,31.360643267055643,14.10598064885891,23.82280673620836
1966-08-01,24.161127708136398,20.029641051153742,28.910533614867397,32.306188776873164,13.66205289382343,25.90608560814048
1966-09-01,23.993981520900522,19.71799820594873,28.92196399718003,32.4129321149006,13.544179980452979,25.660744433133107
1966-10-01,24.31966808767081,20.21153767903646,29.208090649729247,31.72241984934047,13.987843318811066,23.739513181290537
1966-11-01,25.213148924803818,21.344049184914404,29.248000555577516,30.102167728442502,14.98940859654153,21.19704264514851
1966-12-01,26.334588128901036,22.948652945908925,28.990759253917837,28.085963392027338,16.498622598574144,18.759889422722583
1967-01-01,27.272559400130845,24.440474798215316,28.637785688614564,26.593611896901894,17.955845086149466,17.030458630255932
1967-02-01,28.07943710652959,25.394853596185946,28.54936510553247,25.749559909249275,18.92002214140978,16.239218082068103
1967-03-01,28.23528242280899,25.237796023921412,28.850648591174,25.48678163169087,18.69140693999692,16.224251513211232
1967-04-01,27.84866353370965,24.358033813886195,29.337894708562878,26.095894339004,17.761337664700292,16.670386116459685
1967-05-01,26.89318470259154,23.031207432416196,29.598081153502267,27.357388003436842,16.42102381979772,18.553286498447633
1967-06-01,25.678787367199664,21.49173215998366,29.328224198101122,29.388653944080005,15.170014305016174,21.1521386200527
1967-07-01,24.504281108489664,20.310213315140217,28.965619653567348,31.292338993238367,14.24137726618646,24.32988076839807
1967-08-01,23.881387880264228,19.866345552790087,28.732708693382545,32.30695217703852,13.804900738620018,26.811388843464403
1967-09-01,23.857611184442593,19.890239894790138,28.78884450589038,32.43067183932245,13.597497767564246,26.218615837816923
1967-10-01,24.26769283742667,20.357609008515976,28.816784834079783,31.612101845119312,14.194203655233062,24.11719412173865
1967-11-01,25.08566133492358,21.453786589688637,28.87121028860216,29.90824704008978,15.232050449657192,21.526911033774322
1967-12-01,26.061099788896552,22.96277884668952,28.717764823152233,27.82579597067718,16.599999164118014,19.0595835559773
1968-01-01,27.097588332098148,24.533740306060587,28.41784283570784,26.17476182283411,17.936584068515195,17.17325282546709
1968-02-01,27.857731584976577,25.29389212862224,28.41097198827069,25.332839247109234,18.68344585408844,16.188418190434295
1968-03-01,27.869555449570626,25.08450407843195,28.511696900010357,25.11305878127831,18.604719176772953,15.858416287404188
1968-04-01,27.747653472465977,24.283675806101005,29.14109226713959,26.021011555252446,17.614688676149036,16.79309593056733
1968-05-01,26.70240945239084,22.912636912642444,29.37242237737939,27.416623157003652,16.365117558521202,18.51058096255896
1968-06-01,25.711132198890333,21.459791110932695,29.336030351807832,29.324960478262053,15.053053912574315,21.044680757342647
1968-07-01,24.7826121455834,20.674056494796037,29.065538900179707,31.242243909605463,14.232090154051471,23.969609242565227
1968-08-01,24.255913092996725,20.077129765111597,28.848864095492207,32.33836353689001,13.73495057571766,26.09905242919922
1968-09-01,24.163054062378365,19.814515593867974,28.937759585756567,32.43374156491193,13.448598896194182,25.588993576337707
1968-10-01,24.71679911494679,20.392574933284617,29.240549384341403,31.620334772672056,13.96877747173457,23.582644912431824
1968-11-01,25.525119550711743,21.325521874481133,29.27909033829236,30.16544240684325,14.97722448304642,21.03359078461269
1968-12-01,26.599218836882784,23.21597319054657,29.149402610422097,28.03407245212131,16.63296450632179,18.56930210905255
1969-01-01,27.5648432694296,24.824077597667173,29.05032336919855,26.58304131549338,18.212550555088722,17.119637615275835
