,vws_v600-250_cluster1,vws_v600-250_cluster2,vws_v600-250_cluster3,vws_v600-250_cluster4,vws_v600-250_cluster5,vws_v600-250_cluster6
1965-01-01,-1.0593899491002927,4.321126005568122,-0.3096411548505703,6.187257652351826,-5.1384310740298265,-0.6397425504602148
1965-02-01,-1.4735401991843784,3.414869758843097,1.71081658168259,4.478283176802657,-4.788623131972297,-0.06629157473182494
1965-03-01,-0.973520131733588,2.9569733086553636,1.5323741104754134,4.361554592213271,-3.7205251981626697,-0.30791923496904405
1965-04-01,-2.0178689497216507,1.5378659109422657,1.2567433303503175,4.456649463990551,-2.537356598455029,0.1541237044528171
1965-05-01,-2.1698664483793806,-0.8539209478002283,1.896365870131014,2.834732833553503,-1.1882468422098909,0.4511486458989758
1965-06-01,-3.1192603773359555,-3.3181769980435996,3.2817355339571757,0.5779949714319784,-0.6731755058292641,0.9785393107784369
1965-07-01,-3.50620161350471,-3.011615948935925,3.685624972388299,0.46158969703855307,0.4513488329729501,0.3366563066647894
1965-08-01,-3.7920712030095065,-2.3986757097227827,3.50330435640832,0.2791070451873405,-0.3237111277349975,0.9072239377517072
1965-09-01,-3.409483481286224,-2.793383825074334,3.225363584028754,2.603045078962047,-2.029795088566597,0.938511703960326
1965-10-01,-1.7074658469165214,-0.4635528857645562,1.4733126122908873,3.257351990008842,-3.8136790027285787,0.40977617868456745
1965-11-01,-1.6706994561444255,1.298325673238492,1.4762115610292512,2.6750820597674343,-2.345856692728761,-0.36620253933911684
1965-12-01,-1.3993628004328351,1.3220676014260484,1.5778914109757634,3.6758239838444706,-4.980645516254975,0.3629702851961492
1966-01-01,-0.5928773038638114,3.3263258970360603,0.884322533413107,5.123655194545177,-5.907839380312419,-1.1348473079223913
1966-02-01,-0.6142582426230387,3.489704585113083,0.906255837580701,2.548304131688997,-3.7766039371948583,-1.4203959258660732
1966-03-01,-1.2872715148074876,2.2717554466819103,1.3591682885212228,3.536765513132499,-3.3407508293255774,0.03316504835299158
1966-04-01,-1.6340570310589417,1.1919189319768955,1.3812239900276977,2.492398545474232,-2.2762993223346615,-0.03908884019668654
1966-05-01,-2.480690956198999,-1.10694188409035,1.7470527805857992,0.3264627150671029,-0.28612613752456784,0.8944670739236824
1966-06-01,-2.6948675986761703,-2.123772491991913,3.430544106059509,0.9365380933758499,-2.130317837490524,0.3173925307208323
1966-07-01,-2.82705596504689,-2.7173265517076275,4.0769823458882595,0.44370417787543387,-0.7009505940280628,0.32372470924591606
1966-08-01,-3.1492962609343578,-2.398702935689472,3.7361093691232052,1.4312696252505603,-1.026487060719838,0.7707759347283376
1966-09-01,-2.947058470431333,-2.0071800270332463,2.8647031547981254,2.0785844892355065,-1.9270744047497093,0.5414370822395854
1966-10-01,-1.9800653514477675,-0.4270508391407568,1.9556375295316746,2.366710308654728,-2.9441137245943625,0.6274782628472676
1966-11-01,-1.4126424388691063,1.0844031949997528,1.4750465232592525,3.8484231087765153,-4.566797559224234,0.13172615303506008
