,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6
1965-01-01,6.159400425794662e-05,-4.266105861461256e-05,-8.060566905102505e-05,-2.160787692945075e-06,9.729969165050939e-05,2.5722114685452672e-05
1965-02-01,6.092828496657771e-05,-4.228431028726239e-05,-7.88028202508776e-05,-2.301047853477705e-06,9.930073276362663e-05,2.4879488344312254e-05
1965-03-01,5.983656676516987e-05,-4.288130166211583e-05,-7.999322859044766e-05,-1.6564968063903507e-06,0.00010022311574974995,2.577651766155078e-05
1965-04-01,6.276690880520461e-05,-3.932609255722734e-05,-8.346017399131292e-05,-3.118849556651713e-06,9.560167734151593e-05,2.6677003058656043e-05
1965-05-01,6.207437105157566e-05,-3.84051386011682e-05,-8.501220523112936e-05,-2.8595849794181695e-06,9.191161717803572e-05,2.9398453252662282e-05
1965-06-01,5.999911266726331e-05,-3.8665774013679766e-05,-8.485256353879842e-05,-3.0937889307331775e-06,9.141928342119641e-05,3.165915218201621e-05
1965-07-01,6.256035401002261e-05,-3.641409875854151e-05,-8.590568033523674e-05,-4.130223377644377e-06,8.676744264416277e-05,3.255590584119238e-05
1965-08-01,6.216391297710201e-05,-3.765854425334207e-05,-8.557759554004456e-05,-3.764583579463614e-06,8.725959514938892e-05,3.2532125156270486e-05
1965-09-01,6.146005656891639e-05,-3.787260046313653e-05,-8.457047263232295e-05,-4.387781465934935e-06,8.968297323565002e-05,3.228175302378559e-05
1965-10-01,6.184168839350039e-05,-3.921578979770857e-05,-8.307453418548255e-05,-4.303297960324281e-06,8.996164370692762e-05,3.0507151228194583e-05
1965-11-01,6.177968635992973e-05,-3.983623344083753e-05,-8.368883423093515e-05,-3.887650806181257e-06,8.984768952307658e-05,2.8904055470858595e-05
1965-12-01,6.116793527897843e-05,-4.068516223772652e-05,-8.024098314437315e-05,-3.3205089141941448e-06,9.400528304409766e-05,2.7132094227676907e-05
1966-01-01,5.973424875135828e-05,-4.2458605472954033e-05,-7.805706972612044e-05,-2.4759038135544547e-06,9.717731444526371e-05,2.5021475868313457e-05
1966-02-01,6.038850532645196e-05,-4.319231853363211e-05,-7.98885352110646e-05,-1.50861183834833e-06,9.590387556683669e-05,2.557595503661415e-05
1966-03-01,6.153956742653011e-05,-4.157407261118351e-05,-8.026442820028414e-05,-2.634959532916846e-06,9.899855266346719e-05,2.543396428671641e-05
1966-04-01,6.054722602555933e-05,-3.9758799440884715e-05,-8.359626718734834e-05,-2.8536414535459873e-06,9.655593471846864e-05,2.7686048511392276e-05
1966-05-01,6.357778120877075e-05,-3.891271148859232e-05,-8.419740649315932e-05,-3.068480685713791e-06,9.234016201893047e-05,2.8628771820622955e-05
1966-06-01,6.014991221405588e-05,-3.840084919678096e-05,-8.491757094121614e-05,-2.9532289009958115e-06,9.007509427022493e-05,3.078249585828094e-05
1966-07-01,6.208069463230337e-05,-3.705739497187703e-05,-8.550569081085417e-05,-3.5742978950785923e-06,8.834962163649142e-05,3.192737465691049e-05
1966-08-01,6.331436407611704e-05,-3.7997328187581544e-05,-8.550945994426204e-05,-3.3256231642641774e-06,8.57407402920825e-05,3.208901122079478e-05
1966-09-01,6.148462385661721e-05,-3.6466402283015974e-05,-8.703112967468222e-05,-4.473417345340544e-06,8.882452934537931e-05,3.168348033279921e-05
1966-10-01,6.075124320439931e-05,-3.8150275069407755e-05,-8.44895299459116e-05,-4.468449538586766e-06,9.189700829801464e-05,3.075637816740797e-05
1966-11-01,6.1659226659506e-05,-3.95446659240406e-05,-8.279481460102993e-05,-4.175743954199847e-06,9.538142297050694e-05,2.9151453847039993e-05
1966-12-01,5.9896027258538475e-05,-4.087509561638096e-05,-8.088123462577111e-05,-3.3269991600689303e-06,9.757510865533068e-05,2.671747536476258e-05
1967-01-01,5.8822120578948106e-05,-4.156553094010936e-05,-7.794638617262005e-05,-2.9034506423481468e-06,9.728102014504466e-05,2.6407128300366482e-05
1967-02-01,6.036520208223495e-05,-4.34354637945944e-05,-7.721737698617375e-05,-2.635345422717247e-06,9.637930372678525e-05,2.5645927021901167e-05
1967-03-01,6.327286309014449e-05,-4.240282976297749e-05,-7.934895698633145e-05,-3.5980929609532693e-06,9.588180947758827e-05,2.6712699581027664e-05
1967-04-01,6.191245240653694e-05,-4.109791348128056e-05,-8.022832165096482e-05,-3.6795057997463322e-06,9.840467527966112e-05,2.737804989967691e-05
1967-05-01,6.151134926733921e-05,-3.9572050809510984e-05,-8.318358845534122e-05,-2.1788353244060532e-06,9.46349809252826e-05,2.8810477831552243e-05
1967-06-01,6.112572631654466e-05,-3.81154605596142e-05,-8.314993090591844e-05,-3.768268675963965e-06,9.336928666935524e-05,3.06697722108293e-05
1967-07-01,6.196773679172175e-05,-3.8050927552527966e-05,-8.446544902439153e-05,-3.792349895276505e-06,8.7520399390226e-05,3.244735764853578e-05
1967-08-01,6.383823862985258e-05,-3.833038514737079e-05,-8.32213207752326e-05,-4.064933026740853e-06,8.494069826088223e-05,3.220198232572935e-05
1967-09-01,6.224166930872711e-05,-3.749348915486432e-05,-8.32998129003831e-05,-4.414005894842933e-06,8.753958098951635e-05,3.161034561610819e-05
1967-10-01,6.075606731004089e-05,-3.7929743825770856e-05,-8.30250725066669e-05,-5.0030351508945795e-06,8.962633599049919e-05,3.09692708973467e-05
1967-11-01,6.040712740564308e-05,-4.0191142905617504e-05,-8.138067681028091e-05,-3.57237057312065e-06,9.355931344990589e-05,2.885248961873636e-05
1967-12-01,6.240011645873466e-05,-4.1660320562186826e-05,-8.05691011185566e-05,-2.5356097349656687e-06,9.73455638444926e-05,2.6003677699394156e-05
1968-01-01,6.385311958877275e-05,-4.353822968520642e-05,-7.843362590482423e-05,-2.423384132505875e-06,9.852348830139933e-05,2.4639072681343483e-05
1968-02-01,6.203050341744848e-05,-4.412216147405464e-05,-7.787485695154258e-05,-2.9004168980815937e-06,0.00010385063763341645,2.438485798577419e-05
1968-03-01,6.058375492031171e-05,-4.235357247731979e-05,-7.9492257049611e-05,-2.0467597800410246e-06,9.837087314846027e-05,2.5344726935112145e-05
1968-04-01,6.371537920873963e-05,-4.007917236018936e-05,-8.408070622234857e-05,-3.3912640080210796e-06,9.342920715801312e-05,2.8051905346583058e-05
1968-05-01,6.16555376705184e-05,-3.991915510444718e-05,-8.379134404235179e-05,-2.232178523568549e-06,9.590358426960125e-05,2.8838512745581448e-05
1968-06-01,6.033767228020507e-05,-3.7573691618793724e-05,-8.728039562924518e-05,-3.3816069932776547e-06,9.102927914653239e-05,3.101072595722481e-05
1968-07-01,6.261903870020647e-05,-3.823111512701871e-05,-8.470375849535617e-05,-3.939425398364678e-06,8.651131210563658e-05,3.2131263285240494e-05
1968-08-01,6.195519557448738e-05,-3.7137678153461216e-05,-8.704198349857815e-05,-4.025644469243895e-06,8.649004093417732e-05,3.2642152058276307e-05
1968-09-01,6.114867753446108e-05,-3.673963192341034e-05,-8.55311644693253e-05,-4.3479061083241e-06,8.79232039127426e-05,3.239854723236415e-05
1968-10-01,6.0562105863376625e-05,-3.747647516168703e-05,-8.447353298802832e-05,-4.277183015508326e-06,9.060583653854822e-05,3.062299629476228e-05
1968-11-01,5.803612937188588e-05,-3.902088186199156e-05,-8.30710039408118e-05,-3.6733354869694824e-06,9.42897237899458e-05,2.8869909043804777e-05
1968-12-01,6.13108349744107e-05,-4.035326488368204e-05,-8.092473228332134e-05,-3.2650072053882234e-06,9.623011164002624e-05,2.5926962965972575e-05
1969-01-01,6.236477929633111e-05,-4.1725462172811e-05,-7.882395097456248e-05,-3.22499454341596e-06,9.810469479729285e-05,2.4913593979384026e-05
