,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6
1965-01-01,-1.0374497e-06,-7.756401e-05,5.829185e-05,-3.9392213e-05,2.2093427e-05,9.011068e-05
1965-02-01,3.175519e-07,-7.603851e-05,5.8821293e-05,-4.3331584e-05,3.8479087e-05,8.4825275e-05
1965-03-01,1.2059318e-06,-6.6068926e-05,5.999682e-05,-4.2514996e-05,3.7124086e-05,8.7930115e-05
1965-04-01,3.3550168e-07,-7.9268975e-05,6.0965962e-05,-4.1572774e-05,2.7639067e-05,8.672766e-05
1965-05-01,-1.9527433e-06,-7.767169e-05,5.8641817e-05,-2.9081628e-05,2.705579e-05,8.314723e-05
1965-06-01,-4.061527e-06,-7.645129e-05,5.762781e-05,-4.4273806e-05,3.211686e-05,7.8687386e-05
1965-07-01,-7.507355e-06,-7.405536e-05,5.846235e-05,-4.529679e-05,3.2027117e-05,9.10888e-05
1965-08-01,-1.5556609e-05,-8.6779815e-05,6.11903e-05,-3.9051218e-05,3.654978e-05,8.962611e-05
1965-09-01,-6.6548746e-06,-8.428518e-05,5.9898113e-05,-4.4623772e-05,3.675617e-05,8.358693e-05
1965-10-01,-4.2140746e-06,-8.251739e-05,5.8408506e-05,-4.0675422e-05,3.8425245e-05,8.916846e-05
1965-11-01,-9.005933e-06,-8.717465e-05,5.7816258e-05,-4.2236814e-05,4.1278825e-05,8.475349e-05
1965-12-01,-1.8540377e-06,-8.454541e-05,5.8444406e-05,-4.192274e-05,3.1327185e-05,8.2860075e-05
1966-01-01,-2.2671957e-06,-7.804078e-05,5.7665617e-05,-5.3080097e-05,3.185689e-05,8.9201865e-05
1966-02-01,-2.2234963e-07,-7.892063e-05,6.122577e-05,-4.7206253e-05,3.926233e-05,8.537287e-05
1966-03-01,-4.5320085e-06,-7.7543824e-05,6.1991566e-05,-5.178476e-05,3.394247e-05,8.3034734e-05
1966-04-01,-5.645161e-07,-7.068421e-05,5.8512884e-05,-4.4566692e-05,3.421946e-05,8.143796e-05
1966-05-01,-2.935234e-06,-7.8480705e-05,5.4586126e-05,-4.6766327e-05,2.3587883e-05,8.141352e-05
1966-06-01,-7.3752417e-06,-8.318141e-05,6.043553e-05,-3.7250862e-05,2.970613e-05,8.406938e-05
1966-07-01,-7.823317e-06,-7.983307e-05,6.1160594e-05,-4.0876188e-05,3.2973e-05,9.3609284e-05
1966-08-01,-8.165483e-06,-7.669655e-05,5.786114e-05,-4.1397583e-05,3.345366e-05,8.774358e-05
1966-09-01,-1.0471027e-05,-8.0615166e-05,5.0569754e-05,-4.541396e-05,3.9066806e-05,8.0916565e-05
1966-10-01,-7.823317e-06,-7.812225e-05,5.7510828e-05,-4.1397583e-05,3.48875e-05,8.570688e-05
1966-11-01,-4.3446307e-06,-7.478206e-05,5.5009757e-05,-4.5014764e-05,3.11807e-05,8.75725e-05
1966-12-01,1.4233046e-06,-6.685522e-05,5.837439e-05,-4.6815207e-05,3.139252e-05,8.433822e-05
1967-01-01,2.6096677e-06,-7.022228e-05,5.3112777e-05,-4.078068e-05,3.0975498e-05,8.563843e-05
1967-02-01,2.45728e-06,-7.004583e-05,5.530236e-05,-4.1935622e-05,3.104768e-05,8.77478e-05
1967-03-01,5.916445e-08,-6.8626214e-05,5.8430334e-05,-4.7237143e-05,2.4150093e-05,9.0538924e-05
1967-04-01,-2.9565272e-06,-8.11301e-05,5.5454748e-05,-4.5055578e-05,3.1063722e-05,8.7651555e-05
1967-05-01,-1.9058461e-06,-8.343998e-05,5.6513447e-05,-4.6956426e-05,2.945161e-05,8.493263e-05
1967-06-01,-5.0578856e-06,-7.7352466e-05,5.46126e-05,-4.2713607e-05,3.261969e-05,8.2959596e-05
1967-07-01,-7.2153853e-06,-8.2012346e-05,5.3810556e-05,-4.117368e-05,3.1889827e-05,9.19024e-05
1967-08-01,-1.4698468e-05,-8.103385e-05,5.6032222e-05,-4.061225e-05,3.6782305e-05,9.427645e-05
1967-09-01,-9.838073e-06,-7.9124984e-05,5.738768e-05,-4.1061394e-05,3.1544947e-05,8.540583e-05
1967-10-01,-8.3783525e-06,-7.787379e-05,5.8654907e-05,-4.6603527e-05,3.350194e-05,8.436317e-05
1967-11-01,-9.557356e-06,-7.3510666e-05,5.6858327e-05,-3.6786492e-05,3.031782e-05,8.633621e-05
1967-12-01,-3.9510633e-06,-7.590077e-05,6.127759e-05,-3.9120445e-05,3.0237614e-05,8.083417e-05
1968-01-01,-1.7211496e-06,-7.059534e-05,5.9895734e-05,-4.2059157e-05,2.8141909e-05,8.363754e-05
1968-02-01,-2.0282387e-06,-7.874708e-05,5.8332385e-05,-4.008636e-05,2.4084653e-05,8.481005e-05
1968-03-01,2.066241e-06,-7.8160825e-05,6.243617e-05,-4.686086e-05,2.8132603e-05,9.2329006e-05
1968-04-01,-6.5228596e-06,-7.968695e-05,5.770891e-05,-3.947219e-05,3.100804e-05,8.745285e-05
1968-05-01,-5.396876e-06,-7.900764e-05,5.487069e-05,-4.4031945e-05,3.367876e-05,8.1757804e-05
1968-06-01,2.4849942e-06,-8.8648274e-05,5.5177778e-05,-4.3371252e-05,3.3269313e-05,8.015723e-05
1968-07-01,-9.891497e-06,-8.1427104e-05,5.929087e-05,-4.5409182e-05,2.9602892e-05,9.070982e-05
1968-08-01,-1.3055411e-05,-7.86168e-05,5.997948e-05,-3.331186e-05,4.108604e-05,8.541492e-05
1968-09-01,-5.5085475e-06,-7.834694e-05,6.009115e-05,-3.1273925e-05,3.495363e-05,7.897542e-05
1968-10-01,-1.2385404e-05,-7.672776e-05,5.6220008e-05,-3.9555936e-05,3.090568e-05,8.003626e-05
1968-11-01,-1.6839258e-06,-7.6029835e-05,6.245478e-05,-4.2654716e-05,3.2487635e-05,8.953731e-05
1968-12-01,-1.8607388e-06,-7.062326e-05,5.943045e-05,-4.5613906e-05,2.7648708e-05,8.727604e-05
1969-01-01,-6.551272e-08,-7.737068e-05,5.7606878e-05,-4.3893964e-05,3.385667e-05,9.087074e-05
1969-02-01,1.1441807e-06,-7.323605e-05,5.9132537e-05,-4.3379394e-05,2.9135252e-05,8.348619e-05
1969-03-01,-7.606359e-07,-7.230621e-05,5.724578e-05,-4.26933e-05,3.3405293e-05,9.078949e-05
1969-04-01,-4.9313676e-06,-7.380479e-05,5.720967e-05,-3.6572612e-05,3.0417166e-05,8.8180524e-05
1969-05-01,-3.5230696e-06,-7.969076e-05,5.8590886e-05,-3.6319838e-05,3.0128282e-05,8.241191e-05
1969-06-01,-3.3515462e-06,-7.799358e-05,5.7489524e-05,-3.7222595e-05,3.1446307e-05,8.160846e-05
1969-07-01,-4.7147114e-06,-7.477976e-05,6.046862e-05,-5.1179206e-05,3.3125438e-05,8.654653e-05
1969-08-01,-3.7577847e-06,-7.89505e-05,6.204844e-05,-3.95156e-05,3.3017106e-05,9.349776e-05
1969-09-01,-6.5924396e-06,-7.784011e-05,5.929504e-05,-3.8342016e-05,3.8280174e-05,8.2556355e-05
1969-10-01,-2.0606094e-06,-7.858037e-05,6.131721e-05,-4.2928015e-05,3.6032314e-05,8.308898e-05
1969-11-01,-4.9494265e-06,-7.078056e-05,5.9069345e-05,-4.3930075e-05,3.376639e-05,8.168068e-05
1969-12-01,-4.317495e-06,-7.5601274e-05,5.8942962e-05,-4.258497e-05,3.0823405e-05,8.8261775e-05
1970-01-01,-1.9415893e-08,-8.041355e-05,5.5190398e-05,-3.9240032e-05,3.3928856e-05,8.420802e-05
1970-02-01,-1.6238118e-06,-7.7609904e-05,6.0003582e-05,-4.225435e-05,3.1603293e-05,8.515606e-05
1970-03-01,8.313982e-07,-7.0933034e-05,5.7888697e-05,-4.609517e-05,3.7267295e-05,8.7279055e-05
1970-04-01,-2.539451e-06,-7.67753e-05,5.691634e-05,-4.4401644e-05,3.2065167e-05,8.1841936e-05
1970-05-01,-3.844034e-06,-7.685633e-05,5.73458e-05,-3.9175207e-05,3.121435e-05,7.714219e-05
1970-06-01,5.3158874e-07,-8.363044e-05,6.3001695e-05,-4.073098e-05,3.2421696e-05,8.285481e-05
1970-07-01,-8.657218e-06,-7.37853e-05,6.224812e-05,-3.829198e-05,3.8677215e-05,8.8186585e-05
1970-08-01,-6.8583504e-06,-7.427148e-05,5.7337693e-05,-4.2999825e-05,3.5314468e-05,8.744111e-05
1970-09-01,-6.104772e-06,-9.011284e-05,5.9849626e-05,-4.7310623e-05,3.8515154e-05,8.793539e-05
1970-10-01,-5.707723e-06,-7.4279575e-05,5.7953523e-05,-4.5301076e-05,3.4844496e-05,8.2814295e-05
1970-11-01,-7.263501e-06,-7.248881e-05,5.8545043e-05,-4.1136132e-05,3.345078e-05,8.276568e-05
1970-12-01,-2.1261949e-06,-7.267518e-05,5.800214e-05,-4.13144e-05,3.4212462e-05,8.66065e-05
1971-01-01,-1.7582934e-06,-8.146287e-05,5.9089467e-05,-4.1501025e-05,3.0272044e-05,8.235717e-05
1971-02-01,-1.5012447e-06,-7.576631e-05,6.064006e-05,-3.956071e-05,2.901996e-05,8.6154876e-05
1971-03-01,-2.065095e-06,-7.99869e-05,5.645263e-05,-4.34828e-05,3.12422e-05,8.79874e-05
1971-04-01,-1.5675796e-06,-8.244961e-05,5.9586982e-05,-4.360718e-05,3.0802727e-05,8.7846434e-05
1971-05-01,-3.4581426e-06,-7.504491e-05,5.5656605e-05,-4.2379972e-05,3.2966924e-05,8.081486e-05
1971-06-01,-9.456853e-07,-7.741641e-05,5.9868908e-05,-4.136006e-05,2.8754617e-05,8.188453e-05
1971-07-01,-6.492992e-06,-7.9240635e-05,6.026692e-05,-3.9262202e-05,3.163192e-05,9.14783e-05
1971-08-01,-9.801479e-06,-8.526887e-05,6.0018163e-05,-4.1675157e-05,3.1913845e-05,8.855954e-05
1971-09-01,-4.867772e-06,-8.648779e-05,6.362516e-05,-4.5564077e-05,4.1955387e-05,8.872538e-05
1971-10-01,-5.1414063e-06,-8.156238e-05,6.054885e-05,-4.0530867e-05,3.6615376e-05,8.609683e-05
1971-11-01,-7.5875287e-06,-7.878458e-05,5.932164e-05,-5.164207e-05,3.1781175e-05,8.69509e-05
1971-12-01,-4.245878e-06,-7.3577234e-05,5.9164093e-05,-4.638498e-05,2.5164209e-05,8.712504e-05
1972-01-01,-2.768691e-06,-7.08504e-05,5.8688456e-05,-4.4608885e-05,2.8904313e-05,8.614149e-05
1972-02-01,-1.1100492e-06,-7.252688e-05,5.5594108e-05,-3.9980736e-05,2.7290258e-05,8.574912e-05
1972-03-01,-2.9113653e-06,-7.893851e-05,5.642343e-05,-4.171964e-05,2.5729703e-05,9.171488e-05
1972-04-01,-4.7929425e-06,-7.6816155e-05,5.7743207e-05,-4.9673985e-05,2.3125813e-05,8.529433e-05
1972-05-01,-5.274487e-06,-8.057931e-05,5.7466772e-05,-4.254004e-05,3.231077e-05,8.602556e-05
1972-06-01,-2.5100817e-06,-8.3780666e-05,5.49253e-05,-4.5188517e-05,3.2346437e-05,7.963176e-05
1972-07-01,5.129259e-07,-7.6878576e-05,6.2986655e-05,-4.354771e-05,3.1695465e-05,8.755044e-05
1972-08-01,-2.5100817e-06,-8.2505474e-05,6.080189e-05,-3.6449437e-05,3.209675e-05,8.5722364e-05
1972-09-01,-2.1177184e-06,-7.975891e-05,5.6209414e-05,-4.666881e-05,3.2970656e-05,8.3947794e-05
1972-10-01,-4.3292384e-06,-8.2211205e-05,5.9812053e-05,-4.641912e-05,3.4664965e-05,8.044325e-05
1972-11-01,-6.228649e-06,-7.5291275e-05,5.7850222e-05,-4.059604e-05,3.190948e-05,8.804981e-05
1972-12-01,9.380892e-08,-6.790765e-05,5.783238e-05,-4.8380953e-05,2.6327176e-05,8.684596e-05
1973-01-01,7.10279e-08,-6.715851e-05,5.8353107e-05,-4.5651443e-05,3.5423993e-05,8.22454e-05
1973-02-01,-1.3800527e-06,-8.071374e-05,6.0892504e-05,-4.2138763e-05,3.3362394e-05,8.471401e-05
1973-03-01,-1.7782149e-06,-7.581191e-05,5.8937083e-05,-4.5598357e-05,3.472499e-05,8.759848e-05
1973-04-01,-8.403222e-07,-8.5093525e-05,5.9574144e-05,-4.6430072e-05,2.8664068e-05,8.5448395e-05
1973-05-01,-2.8134382e-06,-7.937768e-05,5.7592173e-05,-4.1519397e-05,3.053986e-05,8.177645e-05
1973-06-01,-5.538641e-06,-7.805047e-05,5.642423e-05,-4.0484174e-05,2.7009479e-05,8.3997315e-05
1973-07-01,-1.1696895e-05,-8.766831e-05,5.8662794e-05,-3.8528753e-05,2.7115657e-05,8.796125e-05
1973-08-01,-4.370697e-06,-7.519255e-05,6.097214e-05,-3.8121743e-05,3.3123495e-05,9.490698e-05
1973-09-01,-4.131798e-06,-8.281073e-05,5.6335753e-05,-3.988251e-05,3.2451044e-05,8.366993e-05
1973-10-01,-7.237468e-06,-8.307617e-05,5.979534e-05,-3.87765e-05,3.375171e-05,8.1263264e-05
1973-11-01,-3.1054224e-06,-6.806986e-05,5.847698e-05,-4.0280673e-05,3.3335844e-05,8.263472e-05
1973-12-01,-6.722039e-07,-7.447586e-05,5.6229575e-05,-4.585495e-05,3.1345033e-05,8.5218344e-05
1974-01-01,-5.9617014e-07,-7.705145e-05,5.7211008e-05,-4.9119986e-05,2.1027507e-05,9.168069e-05
1974-02-01,-5.4771226e-07,-8.1574355e-05,5.81802e-05,-4.5978184e-05,3.33928e-05,8.593821e-05
1974-03-01,-2.9464645e-06,-7.905445e-05,5.7703684e-05,-4.3757118e-05,2.9411032e-05,9.403098e-05
1974-04-01,6.3497137e-06,-7.911906e-05,5.7316007e-05,-4.2868687e-05,3.043676e-05,8.599475e-05
1974-05-01,-8.7077933e-07,-8.305237e-05,5.5878365e-05,-3.9977265e-05,3.0622523e-05,8.0211896e-05
1974-06-01,-5.5875207e-06,-8.222048e-05,5.9787446e-05,-3.660124e-05,2.971794e-05,8.177068e-05
1974-07-01,-4.771784e-06,-7.967635e-05,6.390652e-05,-5.1252213e-05,3.358664e-05,9.170492e-05
1974-08-01,-3.7783611e-06,-7.944213e-05,5.6960635e-05,-4.819925e-05,4.018523e-05,8.6293585e-05
1974-09-01,-8.931238e-06,-8.034671e-05,5.6702185e-05,-4.101107e-05,3.1785556e-05,8.260257e-05
1974-10-01,-5.191767e-06,-7.924021e-05,6.393882e-05,-4.7779267e-05,4.1695555e-05,8.379791e-05
1974-11-01,-5.8298174e-06,-7.4265015e-05,5.5894518e-05,-4.1980264e-05,3.430546e-05,8.332139e-05
1974-12-01,-3.4875993e-06,-6.8369096e-05,6.3551146e-05,-4.2505246e-05,3.4555833e-05,8.920116e-05
1975-01-01,-1.3351419e-06,-7.027235e-05,5.6808105e-05,-4.4462075e-05,3.1579173e-05,8.643887e-05
1975-02-01,-1.6533813e-06,-7.807756e-05,5.6406123e-05,-4.7711455e-05,3.4217202e-05,8.667336e-05
1975-03-01,-1.7455022e-06,-8.577391e-05,6.0769336e-05,-4.3406864e-05,2.6453861e-05,8.640537e-05
1975-04-01,-3.847548e-06,-7.1645794e-05,5.9069273e-05,-4.156443e-05,2.700659e-05,8.298012e-05
1975-05-01,2.818706e-06,-7.675435e-05,5.8642163e-05,-4.0232855e-05,2.8003178e-05,8.106232e-05
1975-06-01,-1.444012e-06,-8.0087484e-05,5.681648e-05,-4.2108786e-05,3.342998e-05,8.792119e-05
1975-07-01,-6.778693e-06,-8.572366e-05,6.061022e-05,-3.9127397e-05,3.1972784e-05,9.045035e-05
1975-08-01,-6.937811e-06,-7.989487e-05,5.8089434e-05,-4.200829e-05,3.3563974e-05,9.213366e-05
1975-09-01,-1.075667e-05,-8.84538e-05,5.9127895e-05,-4.5642908e-05,2.912539e-05,8.2862876e-05
1975-10-01,-6.6195716e-06,-8.1435806e-05,5.8876656e-05,-4.31305e-05,3.8655788e-05,8.56684e-05
1975-11-01,-3.3534416e-06,-7.41917e-05,5.8131307e-05,-4.5508914e-05,2.8932769e-05,8.5861015e-05
1975-12-01,-3.671681e-06,-7.049846e-05,5.9035774e-05,-4.5651283e-05,3.2433392e-05,9.055922e-05
1976-01-01,-2.5586633e-07,-7.647498e-05,5.8920443e-05,-4.321548e-05,3.740782e-05,8.666188e-05
1976-02-01,-3.1721502e-06,-7.973867e-05,5.5830453e-05,-4.294122e-05,3.806604e-05,8.8471985e-05
1976-03-01,-1.2706223e-06,-7.600874e-05,5.890216e-05,-4.4303375e-05,3.564342e-05,8.593052e-05
1976-04-01,-3.1538657e-06,-8.56718e-05,5.9468963e-05,-4.301436e-05,2.9097766e-05,8.603108e-05
1976-05-01,-3.1355812e-06,-7.493913e-05,5.7366306e-05,-3.0051047e-05,3.1840358e-05,8.2209735e-05
1976-06-01,-3.1081581e-06,-6.980135e-05,5.580303e-05,-3.9321003e-05,2.381371e-05,8.4614076e-05
1976-07-01,-3.3549877e-06,-8.3221756e-05,6.0812832e-05,-4.1368807e-05,3.162095e-05,8.60128e-05
1976-08-01,-8.8666275e-07,-7.591732e-05,5.5483062e-05,-4.2685246e-05,3.194092e-05,9.049236e-05
1976-09-01,-4.205198e-06,-8.217957e-05,5.7640566e-05,-3.8169117e-05,3.2809407e-05,7.992424e-05
1976-10-01,1.225133e-06,-7.800169e-05,5.871932e-05,-2.9027146e-05,3.4674373e-05,8.1825776e-05
