,zgu500GLB_cluster1,zgu500GLB_cluster2,zgu500GLB_cluster3,zgu500GLB_cluster4,zgu500GLB_cluster5,zgu500GLB_cluster6,zgu500GLB_cluster7,zgu500GLB_cluster8,zgu500GLB_cluster9,zgu500GLB_cluster10,zgu500GLB_cluster11,zgu500GLB_cluster12,zgu500GLB_cluster13,zgu500GLB_cluster14,zgu500GLB_cluster15,zgu500GLB_cluster16,zgu500GLB_cluster17,zgu500GLB_cluster18
1980-11-01,0.26977196,-0.14889793,-0.46627694,-0.45783576,-0.1583519,-0.2890175,0.9835369,0.40685272,0.14011917,0.074617766,0.010804367,-0.017219543,-0.089474104,-0.15328713,-0.0074279783,-0.5449463,0.16780587,0.01654396
1980-12-01,-0.3156906,0.24411201,-0.6644699,-0.46830255,-0.17084427,-0.15024833,1.4244907,0.42238387,0.42778626,-0.015531158,0.020933533,0.17455864,-0.038153075,-0.254916,-0.08812332,-0.575671,0.22351532,-0.03646469
1981-01-01,-0.7700752,0.14571914,-1.1374941,-0.7227253,-0.12773438,0.15489617,1.3261589,0.7410778,0.27088395,0.21472473,0.29878044,0.21325722,0.14571992,-0.4331215,0.087725066,-0.6283928,0.13397369,-0.25987282
1981-02-01,-0.089193724,0.08992767,-0.27051735,-0.29731217,-0.26794815,-0.26684684,1.7974536,0.56232375,0.28630066,0.4059593,0.07634697,-0.13507538,0.11305237,-0.10644455,0.040742494,-1.1411644,0.26574555,-0.13323975
1981-03-01,0.15269394,0.072309114,-0.12846795,-0.40155488,-0.0036705018,-0.033034515,1.2813785,0.6210518,-0.090294644,-0.072676085,-0.10607834,0.121861264,0.012112808,-0.09836998,-0.021289062,-0.46285287,0.13764496,-0.23711547
1981-04-01,0.1864624,0.2822632,-0.2587715,-0.2279396,-0.17655182,-0.116355516,0.9440578,0.45220813,-0.24262162,0.04478035,-0.25656968,-0.019821167,0.13067055,0.05799408,-0.012847138,-0.88165855,0.09983826,-0.058361053
1981-05-01,0.23014145,0.09726868,-0.20408097,-0.2231678,-0.21142197,-0.11672249,0.05469055,0.58324546,0.2899708,0.0932312,-0.19343643,-0.11231842,0.120759584,0.06423416,0.17655182,-0.62765884,0.19123383,-0.4980896
1981-06-01,0.15856628,-0.07891617,0.0069740294,-0.49588698,-0.45587882,-0.2683155,0.594257,0.28923684,0.6159134,0.27455482,-0.07708053,-0.033034515,0.14682083,0.08772583,0.06643677,-0.43238753,-0.08405457,-0.13067055
1981-07-01,-0.08368759,0.04734955,0.022756958,0.21582642,-0.035604097,-0.15049133,0.1068119,-0.24188729,0.3130951,0.16150284,0.00036697387,-0.17655182,0.072309114,0.12516479,-0.17104645,0.04037552,-0.05432434,-0.24005203
1981-08-01,-0.39935264,0.14975739,-0.16480637,-0.040742874,-0.2305088,-0.29143983,0.43899423,0.103508756,0.33291587,0.28630066,-0.053222656,0.04147644,0.18939896,-0.04881821,-0.09616776,-0.14682083,0.03156662,-0.28263015
1981-09-01,0.12553176,0.05689316,-0.34135818,-0.04588165,-0.26391068,-0.39751738,0.80567896,0.08038445,0.18976593,0.11268463,-0.019821167,-0.10681228,0.21986465,-0.010277557,-0.03450241,-0.09469948,-0.09837036,-0.21289024
1981-10-01,0.03964157,0.057627104,-0.21692772,-0.09359817,-0.049551774,-0.044046402,1.3826847,0.23381233,0.1607689,0.059462737,-0.17545089,0.017985534,0.104976654,-0.024225617,-0.020921325,-0.4110981,-0.041844178,0.15416184
1981-11-01,0.10938148,0.07561264,-0.608939,-0.37145692,-0.14461823,-0.09066162,1.0589451,0.6148121,0.13580933,0.062031556,-0.13617592,0.021289062,-0.070840456,-0.008442688,0.022023011,-0.826601,0.042211153,-0.21729508
1981-12-01,-0.13507538,0.20334701,-0.73704034,-0.33291587,0.0047714235,0.01651764,1.3323987,0.25289878,0.071575165,-0.022389984,0.20885238,0.16260377,0.04918518,-0.26904908,0.023123931,-0.7289654,0.31492996,-0.12663269
1982-01-01,0.34682807,-0.069235995,-0.56165427,-0.3827402,-0.08670692,0.19314918,1.3261639,0.5241245,0.13006058,0.062441636,-0.056941986,-0.1355606,-0.0973835,0.031059265,-0.24491501,-0.45456466,0.440329,-0.022647476
1982-02-01,-0.231003,-0.04529457,-0.23650303,0.34262198,-0.17082557,-0.080236435,1.635462,0.62894934,-0.062442016,-0.08444214,-0.0507946,-0.19929695,0.0055000307,-0.1701786,-0.104177855,-1.4313122,0.27370948,0.13750191
1982-03-01,0.26400337,-0.07764816,-0.5250948,0.30282745,-0.15432549,0.06664772,1.6474326,0.49500656,0.019735718,0.125531,-0.3138275,-0.20123787,0.15141372,-0.06050072,-0.065029904,-0.7541567,0.13297233,-0.10838356
1982-04-01,0.19994374,0.13167801,-0.23909111,0.056941986,-0.25041503,-0.20738526,0.87904054,0.40700513,-0.12294273,-0.04173584,-0.35200423,-0.18570824,0.16726685,-0.17406082,0.14753112,-0.47332954,-0.025558854,-0.039147567
1982-05-01,0.6347729,-0.027177047,-0.017794227,-0.5461243,0.02782402,0.029117966,0.70789146,0.2594738,0.30897444,-0.115501784,-0.14170761,-0.05726547,0.2086792,-0.03429451,0.12423668,-0.1536785,0.14979592,-0.34391633
1982-06-01,0.25235635,0.28535652,-0.040118407,-0.12941341,-0.16176681,-0.1902378,0.65936124,0.053383254,0.538036,0.16694336,-0.13717803,-0.08411865,0.039147567,0.13232574,0.0507946,-0.628302,-0.057912447,-0.5833309
1982-07-01,-0.13038406,-0.14753151,-0.12423706,0.14106064,-0.002588272,-0.31350365,0.45521164,0.09770699,0.3646225,0.2678856,0.03623581,0.07732467,0.1339428,0.0507946,-0.0029117584,-0.13232498,0.04529457,-0.22517928
1982-08-01,-0.15303116,0.014559174,-0.2410324,0.03882408,0.06761818,-0.042059325,0.2775917,-0.23488502,0.51733017,0.031059265,-0.018764496,-0.046265412,0.20188522,0.21029624,-0.08444252,0.010676575,0.028470993,-0.20220833
1982-09-01,-0.12164841,0.0071178437,0.20123787,-0.10256042,-0.12067795,0.08767776,1.221986,0.11420727,0.14170799,0.33841592,0.0,-0.028147126,0.1439724,0.0831482,0.04432411,-0.34973985,0.06308899,-0.21870843
1982-10-01,-0.3545929,0.08638382,-0.37465173,-0.093501285,0.07764816,0.029441833,0.83245164,0.02135315,0.1763256,-0.0012943267,0.014235687,-0.091236494,-0.11420746,0.104824826,-0.16694336,-0.2934448,-0.0022647858,-0.07570686
1982-11-01,0.36721057,0.09382439,-0.08153038,-0.14429589,-0.05467682,0.0831482,1.2718099,0.6221552,0.2898857,0.019088363,-0.0035591125,-0.08444214,-0.08994217,-0.2691799,-0.11873665,-1.0375719,0.17632599,0.022000503
1982-12-01,0.023294449,0.13458976,-0.2814743,-0.2633564,-0.11906052,-0.19282608,1.5189899,0.5228302,0.11679573,0.025235748,0.06308899,-0.09382477,0.13717803,-0.2678856,-0.06082382,-1.409312,0.21967927,0.15982589
1983-01-01,-0.2069374,-0.13275185,-0.563546,-0.8017193,-0.01984787,0.013665771,1.3278477,0.73046243,-0.015618133,0.16821747,0.18676415,0.2450058,-0.06051941,-0.46593437,-0.10411911,-1.2666775,0.21897659,0.077113345
1983-02-01,-0.6539999,-0.05791626,-0.52938193,-0.30031967,0.038719177,-0.061820984,1.3707969,0.83523256,-0.14348945,0.104119495,0.28535232,0.25997314,0.08264466,-0.29739112,-0.024402618,-0.8300266,0.13633117,0.084597014
1983-03-01,-0.122340396,-0.033513643,-0.70768625,-0.40866852,-0.09338188,0.012364197,1.4924866,0.35563278,0.055638503,0.12103882,0.27851906,0.08785095,0.08915176,-0.2437046,-0.0009765625,-1.2100627,-0.003904724,0.01626892
1983-04-01,0.3110567,0.058567047,-0.30324784,0.10477028,0.0029289245,-0.035466004,1.2953103,0.28925705,-0.045877077,-0.0016265869,0.048155595,-0.15878181,0.15455207,-0.102492526,0.11225357,-0.3315552,-0.15650444,-0.012038422
1983-05-01,0.16040878,0.17862968,-0.0670269,-0.20335808,-0.11745949,-0.06897926,0.5785133,0.15552826,0.059868623,0.08264466,-0.09175567,0.05759125,-0.063122556,0.020823669,0.058567047,-0.56549835,0.069955446,-0.16333732
1983-06-01,0.3416416,-0.14348945,-0.21409531,-0.22483292,-0.317564,-0.03416405,0.76300013,-0.03709259,0.2144207,0.47309226,-0.019522095,0.13860855,-0.052059937,0.051408388,0.03416443,-0.5681011,-0.01626854,-0.41745377
1983-07-01,0.05043297,-0.105421446,-0.29869232,0.19912834,0.004230118,-0.28047103,1.0148385,0.58827436,0.4893612,0.30780298,-0.041973114,0.04815521,0.027331162,0.11062698,-0.005206299,-0.06051941,0.11908646,-0.32179412
1983-08-01,0.041973114,0.052710723,0.011388016,0.45682374,0.039369963,-0.16854325,-0.16040878,-0.2137703,0.3370865,0.098587796,0.045226287,-0.053686522,0.054662704,0.15943298,0.03904457,-0.012038803,0.1090004,-0.3608387
1983-09-01,0.08362083,0.04327469,-0.044901658,-0.028307343,-0.1275467,-0.17830428,0.8313282,0.084596634,0.20173112,0.16171035,0.028308105,-0.06409912,0.04522705,0.116809085,-0.13112526,0.04067154,-0.20531082,-0.42916718
1983-10-01,0.3065014,-0.087199405,-0.16105995,-0.19424744,-0.15292549,-0.20010452,1.175573,0.4102951,0.07385979,0.20661202,0.0068328856,-0.24728355,0.122340396,0.1526001,-0.04132233,-0.57233125,0.08622398,0.031560898
1983-11-01,0.24565658,0.02635498,0.13502999,-0.46951333,-0.2069374,-0.15032235,0.9533432,0.31008035,0.2746151,0.18351059,0.034814835,-0.24272843,-0.044576265,0.0045547485,0.01008606,-0.81733704,0.08492241,-0.52352524
1983-12-01,0.107048035,0.09533463,-0.43762666,-0.092731096,-0.13242683,-0.0074832914,1.5347847,0.3296028,0.026680756,0.06279755,0.011713791,-0.08362122,-0.027331542,-0.005531311,-0.033839416,-0.5889252,0.45682374,0.09403305
1984-01-01,0.14323044,0.19339523,-0.7884582,-0.8330881,-0.1643341,-0.31967393,1.8692589,0.6753273,0.107595064,0.06815567,0.030791093,-0.47847214,-0.073344804,0.10932541,-0.0678093,-0.865955,0.36499482,-0.0785347
1984-02-01,0.20515823,0.065387726,-0.43453446,-0.23560333,-0.3411232,-0.19581719,1.7903786,0.6082096,0.34216157,0.12800828,-0.0961792,-0.07957306,-0.03182907,-0.0048431396,-0.039440155,-0.7798092,0.21346131,-0.22556992
1984-03-01,-0.16295013,-0.01972046,-0.48815918,-0.57568896,-0.23629531,-0.28230897,1.6066704,0.81198466,0.16710167,0.0245636,-0.018682098,-0.21553726,0.043245696,-0.018336486,-0.06711807,-0.9918869,0.37364426,-0.17540511
1984-04-01,0.62377816,0.1325058,-0.31483,-0.449411,-0.12420197,-0.17990264,1.1275059,0.19304962,0.4694771,0.08268585,-0.047743987,-0.1650261,-0.0795723,0.049473573,-0.07991791,-0.6926258,-0.06296615,-0.26639405
1984-05-01,0.17402153,-0.013838959,-0.25705338,-0.31552163,-0.12108841,-0.18059464,0.9742428,0.35219422,-0.09133492,-0.15430069,-0.057084657,-0.0024215698,0.09514084,-0.048088837,0.0411705,-0.73829347,0.122126386,-0.2511719
1984-06-01,0.1764431,0.042899705,-0.30618095,-0.1283535,-0.31552163,-0.20135269,0.19685516,0.18024865,0.5103008,0.14150047,-0.0128005985,0.047743224,-0.030445099,0.032866668,-0.072999574,-0.35496217,-0.05431671,-0.55008733
1984-07-01,0.14634438,0.19166565,0.0861454,-0.069539644,-0.15776138,-0.32313308,-0.065387726,0.020412063,0.11901245,0.08164825,0.022834014,-0.021103669,0.1155529,0.0667717,-0.10932541,-0.07057724,-0.027677154,-0.2605133
1984-08-01,-0.06400375,0.023179626,0.06746368,0.33316574,-0.39198035,-0.15603104,-0.5521633,-0.281617,0.3899048,0.17505912,-0.031482697,-0.103443906,0.087876126,0.11243896,-0.17782708,-0.20031472,0.1100174,0.038402557
1984-09-01,-0.031137085,0.08303146,-0.17540511,-0.023179626,-0.29753113,-0.27366027,1.0780327,0.365341,0.18855171,0.25255585,-0.012454224,-0.134581,0.046013642,-0.09029694,-0.029061127,-0.006573486,-0.121434785,-0.24632835
1984-10-01,0.2864605,-0.0041511534,-0.16122055,-0.16087456,0.0128005985,-0.14150047,1.316404,0.33455008,0.35219422,0.102751926,0.11728287,0.016952515,-0.053625487,-0.0688469,0.14703599,-0.22626229,-0.03770981,-0.034251023
1984-11-01,0.14530602,0.12350998,-0.22245674,0.08164825,-0.06711807,-0.041861724,1.2389072,0.34977227,-0.07576676,0.047397614,0.06607971,-0.049819183,-0.15187912,0.03771057,-0.04289932,-0.72999036,-0.006227112,-0.06919327
1984-12-01,0.85972786,0.06711807,0.003113556,-0.107595444,-0.33454973,-0.06469574,2.0190625,0.583646,-0.068502046,0.049473573,-0.015914535,-0.09514084,0.025255585,-0.23906326,-0.00069198606,-1.4942309,0.07403679,-0.11659088
1985-01-01,-0.119248964,-0.080906674,-0.7021263,-0.95258427,-0.03974991,0.10377121,1.5125965,0.7344891,0.20648651,0.022512818,0.088293456,-0.105881885,0.13929978,-0.2880966,0.06929855,-0.8991154,0.16638565,-0.064021304
1985-02-01,0.20296936,0.018291473,0.005276489,0.029548645,-0.3602089,-0.08266525,1.5927994,0.69720155,-0.008090973,0.13472672,-0.0066833496,-0.047488403,0.11643486,0.13437423,-0.03482437,-1.5991312,0.2124668,0.051358033
1985-03-01,0.57267606,0.13613358,-0.7689621,-0.02990036,0.077740476,0.033066176,1.7978795,0.5304642,-0.3109619,0.21879883,-0.07738876,-0.12945023,-0.17834549,-0.10095749,-0.0284935,-1.1872123,0.41473275,0.085128024
1985-04-01,0.24623641,0.17658691,-0.21070823,-0.013718796,-0.14738998,-0.18608436,1.1003262,0.30744419,0.2268898,0.10447464,-0.16884804,-0.049951173,-0.17904893,-0.07211151,-0.032010652,-0.47347793,-0.109047696,0.060152054
1985-05-01,0.35985717,0.15407372,-0.17482796,-0.033066176,0.049598694,-0.0059799193,0.78936464,0.2293518,0.2571419,0.05452423,-0.03341751,0.04537811,-0.051358033,0.02919693,0.004220581,-0.5529774,-0.028493118,-0.3637268
1985-06-01,0.14527969,0.009497833,0.04186058,0.08618279,-0.12417374,-0.25854874,0.5800632,0.2100048,0.35071144,0.3077957,0.029548645,-0.014070893,0.057689667,0.20683822,0.1259323,-0.4020691,0.0868866,-0.34860078
1985-07-01,-0.40136567,-0.0583931,0.056634523,0.40312463,-0.27859917,-0.21387406,-0.2736744,0.15055618,0.28422737,0.36583748,0.036935426,-0.017236328,0.047488403,0.12522888,-0.07316742,0.02075386,0.0703537,-0.31588668
1985-08-01,-0.57724917,0.09286652,-0.081258394,0.38061142,-0.31166536,0.017588044,0.08618279,-0.27261886,0.24307099,0.16251603,0.070704654,-0.05206146,0.09392166,0.023567963,-0.18115921,-0.013718796,0.062262725,-0.28985596
1985-09-01,0.38588828,0.15372238,0.03869438,0.22724152,-0.15512924,-0.08583145,0.67222595,0.20613518,0.070705034,0.15442581,0.011960601,0.0253273,0.20472793,-0.04467392,-0.063669585,0.020050813,0.044674683,-0.30251923
1985-10-01,0.5251877,0.112565614,-0.1758831,-0.08899689,-0.1621643,-0.108695224,1.0764058,0.50302637,0.16427498,0.17834625,-0.12346993,-0.11080627,0.028141404,0.119248964,0.045729827,-0.48684502,-0.020402526,-0.18819542
1985-11-01,-0.08020248,-0.05311661,-0.024272155,0.07527771,-0.119952396,-0.18362197,1.4112877,0.35915375,0.1002533,-0.08125763,-0.105881885,-0.14352074,0.0671875,-0.19663696,0.043970488,-0.91424143,0.13613434,-0.23005524
1985-12-01,-0.48262405,0.0253273,-0.44287413,-0.9163521,-0.004924774,-0.037639238,1.4570175,0.5874504,0.07211228,0.0,0.15899849,0.118896864,0.06577988,-0.48227197,0.07351913,-0.99620324,0.055930328,-0.033769988
1986-01-01,-0.5112053,0.27741662,-0.8961914,-0.7286762,0.1548603,0.10823593,1.7480892,0.3330326,0.23612061,-0.025310516,0.13920784,-0.022646332,-0.034302138,-0.13154832,-0.0013320923,-0.7150215,0.02764206,-0.012988281
1986-02-01,-0.7120241,0.095580675,-0.41062927,-0.2474434,-0.097911835,0.11689453,1.5629231,0.4372719,0.18183593,-0.088919066,-0.21980171,-0.17484207,-0.0043296814,-0.0659401,-0.17950515,-0.6334286,0.28840715,-0.3503502
1986-03-01,-0.013654327,-0.0043296814,-0.31005326,-0.20881157,-0.052285768,-0.0942482,1.5086387,0.35634518,0.012988281,0.05661545,0.008992004,0.00066604617,-0.08125992,0.061943818,-0.061611176,-1.0943458,0.009324646,0.040296935
1986-04-01,0.6337616,0.12621918,-0.21613845,-0.11423035,-0.02897377,0.03430252,1.1676133,0.46791115,-0.1974884,-0.0899189,0.06427536,-0.04063034,0.21447334,-0.20714645,0.21547166,-0.7573166,0.35467988,-0.027308654
1986-05-01,0.07559852,0.0279747,-0.04062996,-0.21780339,0.018317033,-0.024977494,0.68937796,0.4922226,-0.13887444,0.045626067,-0.029640198,0.022978973,0.11989136,-0.058280945,0.013321686,-0.90618247,-0.06327629,-0.025643539
1986-06-01,-0.28374404,0.023978423,-0.09491424,-0.4096306,-0.18616524,-0.025643539,0.80860364,0.44026947,0.3596756,0.18583222,0.043294527,0.047623444,0.017984008,0.06360932,0.24644431,-0.5052109,-0.09724579,-0.4122944
1986-07-01,0.2034832,0.0119895935,-0.28407708,-0.14220504,-0.13854179,-0.20248374,-0.29972953,0.6587391,0.21047668,0.46491355,-0.04396057,-0.041295625,-0.06327591,0.1402069,-0.21347427,-0.17084579,-0.1135643,-0.20115204
1986-08-01,-0.32237548,-0.21047668,0.102574155,-0.3963089,-0.4968853,-0.15785751,0.10523834,0.2804138,0.14919892,0.215139,0.10290756,-0.1138977,0.11756019,0.048956297,-0.06460838,-0.10990067,-0.13720933,-0.038964845
1986-09-01,0.21580505,0.003996658,-0.0279747,0.43494073,0.12422104,-0.13521118,0.5734829,0.568154,0.13487816,0.061611176,0.057281494,-0.13854179,-0.058280565,-0.11423035,-0.04595871,-0.06893768,-0.050287627,-0.20315018
1986-10-01,0.17817268,-0.04495926,-0.29972953,-0.6850487,-0.05361862,-0.028308105,0.50088155,0.27641734,0.14953193,0.16218719,-0.04595871,-0.0899189,-0.04196205,-0.0076591494,-0.09524727,-0.81626356,0.028974151,-0.2521057
1986-11-01,0.21846962,0.08059387,-0.19349213,-0.6437527,-0.19615631,-0.20281716,1.4443634,0.5318535,-0.017650604,0.074266054,0.11989212,0.24211502,-0.16851501,-0.28640825,-0.102240756,-1.0930138,0.21480599,0.09491424
1986-12-01,0.27308694,0.23378906,-0.3140499,-0.44459876,0.07459946,-0.120557785,1.3334633,0.43061143,0.13354644,-0.041629028,0.20981102,-0.19682236,0.020981599,-0.07126923,-0.030638885,-0.8129333,0.19515686,-0.04396057
1987-01-01,-0.09102821,0.17638779,-0.37978476,-0.47348022,-0.1573822,0.055350494,1.3650906,0.42179757,-0.019672776,0.092695616,0.041012574,0.17638779,0.09703026,-0.14004326,0.14604568,-0.696883,0.43346825,-0.13904305
1987-02-01,0.15571499,0.088027954,-0.58918303,-0.3384382,-0.06868782,0.15004654,1.5031334,0.95029485,0.27908668,0.28542215,0.18339042,0.20072937,0.1567154,-0.34243965,0.025675202,-0.7215576,0.43046722,-0.5508377
1987-03-01,-0.033010103,-0.060352325,-0.20272961,-0.40946046,-0.10769959,-0.11336823,1.4387798,0.5261631,0.22740364,0.022340393,0.02734146,0.040345766,-0.10536613,-0.29942665,-0.061685942,-0.88027346,-0.0016670227,-0.46881256
1987-04-01,-0.027008438,0.18405724,-0.14171067,-0.2674164,0.048348237,0.1000309,1.0846703,0.5425018,0.011003494,-0.094696045,0.0113365175,0.037011337,0.09669685,-0.092694856,0.08836059,-0.78024215,0.21806793,-0.031676482
1987-05-01,0.10069771,-0.03000908,0.16405106,-0.09869728,-0.16705208,-0.031009674,1.0790017,0.293091,0.09336243,-0.0343441,-0.26341477,0.17172012,-0.05201607,0.038345337,0.09803047,-0.46847877,0.0063350676,-0.09536286
1987-06-01,0.1670517,0.18905869,-0.0020004273,-0.21640053,-0.3037613,-0.08736038,1.0459912,0.12670632,0.584515,0.20773125,-0.17138596,-0.044680785,0.14337769,0.09102821,-0.049682237,-0.63319665,0.2154007,-0.5041565
1987-07-01,0.09903069,-0.2830879,-0.31142998,0.20606422,-0.03067627,-0.042679977,0.7645706,0.49148598,0.07969131,0.099364474,0.07502365,0.2900898,0.11436882,0.059685133,-0.04934845,-0.3354374,0.025674438,0.066020586
1987-08-01,0.09402923,0.050682448,-0.24607658,-0.35944518,-0.0686882,-0.06401978,-0.033010483,0.23840752,0.27341843,0.0033344268,0.03634491,0.15938263,0.1000309,0.13770981,-0.089027785,-0.1583828,0.12603875,-0.45814246
1987-09-01,-0.03634453,0.068021014,0.06435318,0.05501709,-0.117369846,-0.09603004,0.5134926,0.0556839,0.0076690675,0.06268616,0.11570282,-0.088027574,-0.021006394,0.0143379215,-0.06635399,-0.48781815,-0.16071625,-0.023340607
1987-10-01,0.29642543,0.007335663,-0.14071044,-0.44347078,-0.1016983,-0.12837334,0.9756363,0.3017605,0.2023964,-0.0060016634,-0.026675034,0.112701416,0.06502037,0.014671326,-0.12637253,-0.7865776,-0.12637253,0.01500473
1987-11-01,0.38678664,0.14737892,-0.380785,-0.45914268,-0.21606712,-0.059018325,1.4427817,0.34477386,0.12570572,0.23040466,-0.023340607,-0.17538795,-0.0030010224,0.0023338317,0.018005371,-0.9076153,0.29509124,-0.057684325
1987-12-01,0.12970695,0.11436882,-0.3504421,0.17972222,-0.27942008,0.08769417,1.3797619,0.26174814,0.010003281,-0.051682662,-0.09903107,0.055350494,-0.09069519,-0.11603584,-0.08736038,-0.99464226,0.42079735,-0.10569954
1988-01-01,0.090765,0.06807327,-0.41378155,-0.3490448,-0.153833,0.03470421,1.7025105,0.73579675,-0.01234665,0.03470459,0.011011886,-0.10044213,-0.058063507,-0.20455512,-0.12446823,-1.1158752,0.37907714,0.051055145
1988-02-01,0.4121128,0.111788176,-0.68207204,-1.0931839,-0.11378975,0.19053993,1.7795941,0.71677625,0.048386,-0.009009933,-0.07007599,0.26628837,0.017018128,-0.461166,0.055059813,-1.0167679,0.31600875,-0.018353272
1988-03-01,0.06073265,0.09677162,-0.20922622,-0.68307304,-0.09376831,-0.14515725,1.62209,0.6710602,0.18153,0.17986146,-0.098106384,-0.010010528,-0.13114205,0.059731293,-0.18753663,-1.0217731,0.2128975,0.004337311
1988-04-01,0.49520302,0.098106384,-0.2626175,-0.19854851,-0.08642731,-0.010344696,0.9713852,0.22624473,-0.1011097,0.008342361,0.0033367157,0.045048524,0.06807365,0.0033370971,0.07241134,-0.5329105,0.35772055,-0.05472641
1988-05-01,0.2789688,0.15483436,-0.112788774,0.17652455,-0.11645927,-0.12146492,0.9039787,0.34337196,0.1361477,0.30466348,-0.026361847,-0.011345672,0.059397887,0.0036705018,0.07875176,-0.7441391,0.13047448,-0.5986484
1988-06-01,0.11245499,-0.25227317,-0.29231644,0.078084566,0.067072675,-0.13381195,0.565279,0.29865685,0.39642906,0.1191288,0.062734984,0.08409119,0.08275642,-0.04438133,0.0073417663,-0.40377045,-0.029698944,0.0033370971
1988-07-01,-0.13447914,0.09610405,0.20822564,-0.29164925,-0.06373596,-0.034370422,0.060398865,0.21823616,0.20355377,0.16217574,0.16451187,0.12380066,-0.06773987,-0.0050056456,-0.09043121,0.14515725,0.06406937,-0.23058319
1988-08-01,-0.15883866,0.0553936,0.016684722,0.098106384,-0.13381119,-0.11479111,0.4047718,-0.13047448,0.2132309,0.25661126,0.03670578,0.048719026,0.12647018,0.11078682,-0.3560524,-0.054726027,0.079753116,-0.102444075
1988-09-01,0.016351318,0.07341309,-0.14549103,-0.26995927,-0.10811768,-0.06607132,0.6780678,0.37206954,0.1324768,0.16217574,-0.0106781,0.12813874,0.10678253,0.16150895,-0.22324142,-0.18987235,0.0917656,-0.29198304
1988-10-01,-0.112788774,0.1191288,-0.24926987,-0.3623926,-0.52957344,-0.18553391,1.0885121,0.54926145,0.03303566,0.16484527,0.014682388,-0.07508125,0.031701278,0.04771881,0.05706177,-0.7224491,0.14081916,0.09243317
1988-11-01,0.15516815,0.104112625,-0.19120713,-0.09009762,-0.118795015,-0.2933178,0.67005885,0.45482597,0.21523361,0.081755064,-0.055727005,0.028697968,-0.055059433,-0.0246933,0.059397887,-0.48018685,0.16985092,-0.38141328
1988-12-01,0.5439224,-0.0106781,-0.7548176,-0.56761473,-0.013681412,0.17752571,1.4182026,0.5766247,0.17518997,-0.048052214,-0.17418861,0.009343719,-0.07841873,-0.059397887,-0.17218705,-0.7241173,0.4371399,-0.18653527
1989-01-01,0.80153275,0.057575226,-0.47688025,-0.274613,0.039789964,0.11424637,1.5717154,0.63182104,-0.081690595,0.08018341,-0.07475738,-0.034967422,0.12992096,-0.014167786,0.0078372955,-1.61663,0.27280465,0.27702484
