,mgu200GLB_cluster1,mgu200GLB_cluster2,mgu200GLB_cluster3,mgu200GLB_cluster4,mgu200GLB_cluster5,mgu200GLB_cluster6,mgu200GLB_cluster7,mgu200GLB_cluster8,mgu200GLB_cluster9,mgu200GLB_cluster10,mgu200GLB_cluster11,mgu200GLB_cluster12,mgu200GLB_cluster13,mgu200GLB_cluster14,mgu200GLB_cluster15,mgu200GLB_cluster16,mgu200GLB_cluster17,mgu200GLB_cluster18
1981-01-01,-2.3568408,-1.113636,0.10864715,4.141814,-2.2896702,0.7612656,-0.56269073,1.2887199,-1.0082916,-4.2746873,0.3384224,2.1131184,-5.179103,1.526569,-3.5332427,-0.8071472,2.7789505,-2.5957916
1981-02-01,-1.0875752,-0.9150612,0.458815,3.715667,-0.81118506,1.0171006,-0.79136354,1.7941506,-0.50102615,-3.5236983,0.392379,1.938034,-2.884662,0.44743615,-2.4221764,-0.46945953,2.8240979,-3.0241413
1981-03-01,0.95506895,-1.3023007,-0.532592,2.2008438,-1.1393292,0.37769622,-0.20554963,0.67280656,-2.1751502,-0.21399155,-0.6515171,1.4766499,-0.5733353,1.7203728,-0.99067307,-3.393763,2.2926064,0.034870148
1981-04-01,0.38430327,-1.9659306,-0.31970215,1.9897888,-1.9193146,-0.233078,-0.59315646,1.4788525,-1.9229851,-0.071942136,0.2771244,0.6761097,0.9334133,0.5670956,-1.3063377,-0.32814446,1.6576068,-0.59462434
1981-05-01,0.79503477,-2.3194013,0.35383797,2.4735634,1.594841,-0.8214623,-0.36888734,1.4593986,-2.381066,-0.66950226,-1.2009938,0.07561264,0.46175155,1.54015,-0.38430366,0.03707237,1.9174798,0.7421791
1981-06-01,3.7534738,-2.4908147,0.5483757,1.2953262,1.3334999,-1.0692222,-0.21949692,2.7517884,-3.4157856,-0.48560983,-1.3746094,0.027896117,4.5742016,0.44890442,2.5822105,1.1250141,1.83526,1.2773411
1981-07-01,3.529572,-2.7367394,0.26648027,-0.20334701,1.850309,-0.95800555,-0.15709762,2.0063064,-2.285633,1.8679276,-1.0545403,0.36301422,1.5228984,0.8214623,2.0364044,1.0185692,0.3754944,-1.1158378
1981-08-01,3.853679,-3.0601125,-0.5505783,-0.3006157,0.61884916,-0.98700255,-0.6019653,1.9890549,-2.8299706,1.5493263,-1.405442,0.25473404,1.9255546,0.62765884,4.6490803,2.31206,1.0446297,0.45477754
1981-09-01,0.41403466,-1.4234276,-0.070474245,1.6810982,0.94552535,-0.84972537,-0.37659532,2.3054535,-2.4232774,-0.30098265,-1.1110656,-0.04918518,4.348465,0.5744362,3.890384,1.3885578,1.2314599,-1.8815082
1981-10-01,0.14792213,-1.8741672,0.21178894,2.5645924,0.43495637,-0.38613892,-0.39935225,3.2902539,-2.1571643,-1.6634796,-0.6529854,0.5652596,1.7093608,0.9561699,0.4393608,1.6785285,2.1556964,-0.94038737
1981-11-01,1.9127076,-1.4575634,-0.30722275,3.7105286,0.9506645,0.52598536,-0.42761612,3.5791245,-2.6493812,-2.2015777,-0.39054337,0.9759914,2.001168,0.9822308,-1.7031205,0.08368759,2.3674855,-1.3048694
1981-12-01,-0.24335518,-1.1044594,0.06863861,3.8323898,0.5245174,1.3951648,-0.42027435,0.562323,-1.5078491,-0.58471376,-0.5226822,1.1341908,-0.1420494,0.3446621,-2.5080657,1.1929191,1.3481815,-0.99654615
1982-01-01,-1.6186383,-1.4856656,0.27532655,3.9299614,-1.5041072,1.221339,-0.60921323,0.45326996,-1.5526371,-2.647798,0.61115456,1.9551128,-2.0062308,1.3468702,-3.3398361,0.8858345,3.1732163,-1.7758751
1982-02-01,-1.2067801,-0.80430377,0.12197189,3.6850467,1.3368404,0.8654518,-0.89715844,2.2527642,-0.90071714,-2.5976505,0.4946827,2.067379,-2.366324,1.0372484,-2.6869457,2.2783227,3.1114218,-2.9710083
1982-03-01,0.5422424,-1.531284,-0.17729683,3.8338718,-0.08897171,0.63994944,-0.64091986,2.4675903,-1.5872555,-4.329202,0.31091577,1.4662536,0.8334223,1.4626951,-2.1819108,1.7163452,3.261865,-0.49921227
1982-04-01,2.246293,-2.508679,0.5642422,3.027626,0.78715706,0.15335464,-0.27370912,-1.192868,-2.7914472,-2.9512725,-0.8777466,1.1016315,1.1330143,1.5031364,-0.56133044,0.23326759,2.4753551,0.86124647
1982-05-01,1.2598397,-2.238852,0.43579942,2.9726257,0.723098,-0.46912384,-0.14106064,1.0123364,-2.4064422,-1.7425518,-1.4950482,0.75092125,0.91171724,1.4788716,0.06114807,-0.7091854,2.4928257,-0.63024366
1982-06-01,2.8001823,-2.8458006,-0.028794479,2.260205,1.8703468,-0.7243916,0.022000123,2.3977065,-3.2278934,-1.3666055,-1.6396675,-0.1802082,2.7115343,0.85606956,0.999395,2.8813891,1.6516384,1.2808692
1982-07-01,3.164481,-2.425531,0.5606834,0.36947554,0.18991394,-1.1155434,-0.18991394,2.0744967,-2.8076236,1.2265154,-1.1906029,-0.2047966,1.844788,0.99260104,2.7937114,1.0362778,0.97674716,0.8893932
1982-08-01,0.78359795,-2.562385,0.35588685,0.8505691,0.6046837,-1.1398087,-0.16661987,1.8066113,-2.6979456,1.480489,-1.439077,-0.027176667,1.4497535,1.0243073,2.055732,1.4837246,0.6910675,0.32741585
1982-09-01,2.0651143,-0.80009824,0.4157402,0.8819519,-0.01844101,-0.79912794,-0.55291903,3.041862,-3.1609223,-0.50438863,-1.3281047,0.11000137,1.9809954,0.9605713,2.8681245,1.4148121,1.22878,0.5234772
1982-10-01,1.0925725,-2.0829089,0.119384006,2.2585874,-0.91204107,-0.33615112,-0.57459563,2.1320858,-1.6966095,-1.8664646,-1.62705,0.74703866,0.7234211,0.7027149,-0.93307036,1.7218453,2.41906,-0.45877075
1982-11-01,-0.79298055,-1.4135177,-0.4807709,3.3165417,-0.4801239,0.5716839,0.08250122,3.5760155,-2.6490922,-0.56165427,-1.4817833,1.187368,1.4953712,1.3876352,-1.3543113,2.2663522,1.8771412,-0.38985807
1982-12-01,-0.3442398,-1.1948093,0.32515106,4.3220835,-1.5445487,0.83051074,-0.907835,2.7432404,-2.1540859,-3.1327748,-0.8990997,1.444577,-0.079265594,1.0091012,-3.1641579,0.9990715,1.9185536,-1.1514556
1983-01-01,-0.064749524,-0.3995579,-0.09956436,3.7577338,-2.2343369,1.7456264,-0.927639,2.9133904,-2.0140593,-2.785519,0.2378479,2.1741428,-3.8563218,1.279692,-2.8899639,0.35986215,1.8484447,-1.7947576
1983-02-01,-1.2494329,-0.29901773,0.20661163,3.929856,0.17179719,1.5640682,-0.9452087,1.3769791,-1.5162388,-1.6258895,-0.8313278,1.1540985,-4.597196,1.9691578,-2.9127393,-1.973388,2.2453995,-1.451815
1983-03-01,-0.54044497,-1.5113579,0.41582718,3.4635963,0.52385026,1.0880477,-0.36702117,2.5053725,-2.2600415,-2.5092773,-0.7076866,1.6340237,-3.8937392,2.1773963,-2.097355,-1.1433613,1.8451908,1.0792625
1983-04-01,2.139979,-1.8328266,1.4264355,3.3383274,0.8261223,-0.11453132,0.06344757,1.7924798,-2.628689,-1.0200447,-0.38459128,1.1869609,1.5917251,1.9633011,-1.0369637,-2.0833638,2.5535278,0.06540032
1983-05-01,1.558862,-2.0186145,1.2539879,2.7210948,-0.9624535,-0.3309044,0.13210145,1.9089638,-3.1743398,0.47341767,-0.82839966,0.5469524,1.6685131,1.2842476,0.7669045,0.087199785,1.600185,-0.026029969
1983-06-01,1.3779548,-1.8787044,0.7281849,1.5269753,0.30975494,-1.3359817,-0.18253441,1.8285965,-3.3968952,0.16984482,-1.5048507,-0.07190704,4.223017,0.4158268,2.6257606,0.22255516,1.7466027,1.0219967
1983-07-01,3.2462475,-1.8913937,0.55964124,1.0379403,1.1645104,-1.2191734,-0.035140228,2.304943,-2.922176,2.2249012,-1.3480209,-0.36311644,3.5930946,1.0353371,3.9236743,0.22320595,0.807576,0.06897888
1983-08-01,1.2383702,-2.0433426,0.439579,1.1449878,2.0641663,-0.683609,-0.6214622,1.3909699,-3.0396352,2.7103577,-1.4017074,-0.18904114,-1.1401069,0.991737,1.736516,0.90388644,0.5088829,-1.7892262
1983-09-01,1.4716625,-1.0516056,0.094358444,0.9165756,1.0844681,-0.88468933,-0.54792863,2.1246865,-1.8546264,-0.86972237,-1.1664627,-0.029608916,2.8496175,0.8632145,3.381928,2.3979995,1.4095161,-2.6312923
1983-10-01,1.1157043,-1.3079996,-0.064423755,1.8393341,0.21019097,-0.5085579,-0.21799965,2.7562351,-2.5831368,-1.0974834,-0.8547546,0.17147216,2.8304203,0.47569543,1.9258835,1.653546,1.3281727,-0.91202086
1983-11-01,0.9796982,-1.92751,-0.16496392,4.152086,0.2515133,0.59771,-0.59543264,2.1097195,-2.1991963,0.5690777,-0.3409912,1.2787163,2.3814056,1.0454235,-4.133214,0.6549759,1.9024566,-0.8505249
1983-12-01,0.20010452,-1.3037701,0.16333771,4.160546,-1.8578804,0.95919955,-0.7470566,1.7993133,-2.8636081,-1.9486592,-0.90258485,1.7091846,-1.9522384,0.23361817,-3.5342026,2.3121006,2.335528,-0.76039696
1984-01-01,0.17886505,-1.135463,-0.023871612,4.4173055,-1.639191,0.38263932,-0.12247238,3.3925507,-1.4143127,-3.1666348,-0.10344467,1.2835373,-2.749745,1.3475411,-4.88194,2.6719024,2.5840268,-2.495113
1984-02-01,0.7299902,-0.9071251,0.4431839,3.7661953,-1.1856285,0.74521255,0.37122267,3.4610534,-0.8019516,-2.2463632,-0.6991997,1.6007888,-0.1100174,1.213652,-2.4501374,0.14496002,2.8137488,-2.36157
1984-03-01,1.9329166,-1.5679219,0.26708603,3.8115172,-0.740369,0.5286377,-0.71199954,0.44802743,-1.6578732,-2.6051307,-0.24113846,1.0091854,-1.0503556,1.777924,-1.7979896,-0.69677734,2.430417,-0.10413589
1984-04-01,0.8811779,-2.3024094,0.7607811,3.2268333,0.79191816,-0.07784271,-0.3615349,1.9315331,-2.31867,-0.4760498,-1.1247383,1.043782,3.5876765,1.5360928,-1.226107,-0.38160172,2.5556574,0.84242976
1984-05-01,1.5800307,-2.6947358,0.89051896,2.36157,0.5186043,-0.16191253,0.0027679442,3.2503586,-2.6155095,-0.5981766,-1.2845749,0.10033035,2.8061378,1.3627636,-0.35772973,0.6988529,1.1219704,-0.050165176
1984-06-01,0.8929405,-2.3013718,0.04255371,1.160373,1.603556,-0.8216713,-0.122472,1.6492237,-2.5688043,1.4648237,-1.4852356,0.069194034,3.6682868,1.2887264,2.785379,1.0766487,-0.0128005985,-0.1591446
1984-07-01,3.1683648,-2.3771381,0.118666075,-0.22107315,1.1877041,-0.83274233,-0.02836914,2.382328,-2.6981957,1.7284504,-1.2814614,-0.10828781,1.8166721,0.92200166,3.7232957,1.6713657,0.4078949,-0.74971044
1984-08-01,2.482658,-1.796952,0.3719139,1.0891037,0.9783943,-1.0417061,0.013146972,1.2323334,-2.7324467,1.9298031,-0.68051684,-0.20723419,1.4018577,1.1375389,2.5200226,0.79606974,0.29303437,-0.52171785
1984-09-01,2.3643374,-1.6485322,-0.16364212,1.4918095,1.9564426,-0.7133835,-0.47916412,2.6857407,-2.5207148,0.3117159,-1.3956306,0.12316437,3.0137172,0.78188515,2.6784756,1.9176941,1.3036029,-2.4677818
1984-10-01,0.68397635,-1.0299435,-0.021450043,2.2124584,0.3771038,-0.23491172,-0.64730376,3.8634117,-2.5888698,-1.8561119,-0.89363253,0.28888208,2.06819,1.1607189,1.1416909,2.5995953,2.243941,-0.22902985
1984-11-01,0.63588715,-2.1515682,-0.19201203,3.393589,-0.03182869,0.256015,-0.5224102,1.7253364,-2.297912,-1.9574807,-1.0922172,1.2970302,2.7324462,1.2032726,-1.5229461,2.3975506,2.5528893,0.09375725
1984-12-01,2.5843728,-1.6049404,-0.091681674,4.2664633,-1.8993584,0.90331954,-0.4632492,2.739019,-2.1474164,-2.6248505,-0.3888672,2.2103825,-0.89363253,-0.14219245,-2.0913696,2.1795914,2.7929904,-1.2032726
1985-01-01,0.64443666,-0.73413694,-0.17025527,4.655632,-1.6923492,1.1200253,-0.465036,0.64021605,-1.7848641,-2.4064357,-0.5367958,1.6494339,-4.460401,1.8309456,-3.3569093,0.3359375,2.4039733,-1.6529515
1985-02-01,0.92584956,-0.59167176,0.31201705,4.267633,-1.7788842,0.4509651,-0.09779129,4.581409,-1.0194203,-0.2574936,-0.33945465,0.8583099,-0.18327026,0.18291894,-2.852124,1.2688217,1.8439605,-2.5583987
1985-03-01,-0.3908127,-1.4489273,0.3626713,2.76559,-1.6972744,0.7999176,-0.17834625,1.6033523,-1.6923497,-2.878858,-0.5322231,1.6255134,2.9027781,0.373576,0.6943878,1.4179714,2.6470444,-0.56810343
1985-04-01,2.3177905,-1.7218978,0.28422737,2.9622273,-0.16849633,0.09954987,-0.15794334,1.6132019,-2.6575973,-1.0345459,-0.431266,0.9195179,1.7641098,1.819689,-0.729916,1.4513893,2.7395587,-1.4313385
1985-05-01,2.1943202,-2.4092495,0.047488403,2.1943202,0.8354454,-0.26312178,-0.12135963,2.4975429,-3.1191146,-1.7014954,-0.9719311,0.3271431,1.9294403,1.5618442,0.17095871,1.2945013,2.5591023,0.21809539
1985-06-01,2.1809535,-1.6969223,-0.28422698,1.3047028,0.1674408,-1.0394707,-0.37885246,2.5182977,-2.9597645,0.6957943,-1.3370651,-0.18115997,3.4082673,1.2287213,1.8207443,0.96876526,1.6132023,-0.8614769
1985-07-01,2.2963326,-1.8379806,-0.0608551,0.6915733,2.5985005,-1.002887,-0.58920896,1.669133,-2.7518704,2.0353217,-1.4394295,0.149852,2.3206043,0.9666546,3.4958568,1.2586209,0.800972,-1.5009884
1985-08-01,2.969262,-2.5003574,0.023567963,0.5265945,1.0767578,-0.71373445,-0.2170395,1.6951637,-2.9126277,1.8351666,-1.5115417,-0.11819305,-0.15618439,0.40242156,3.405101,1.7021992,0.95856476,-1.1900269
1985-09-01,2.2541206,-2.0979362,-0.023920441,0.71162415,0.63177264,-0.5990585,-0.61383283,2.7518706,-2.6343808,-0.23709068,-1.1773628,0.108343504,1.3771667,1.2339973,3.1507745,1.8355182,1.162941,-2.0085876
1985-10-01,1.442947,-1.0848484,0.13472672,1.2227409,0.1118618,-0.46644288,-0.2096531,2.354726,-2.6132743,-2.9668,-0.78901213,0.366893,2.581967,1.00746,1.4573692,1.3623924,1.9948689,-0.07246361
1985-11-01,1.2913357,-0.7963997,0.09005203,4.347484,1.099974,0.31658974,-0.5832287,2.0849214,-2.516187,-0.056282807,-0.49106598,0.6982567,-0.48719674,-0.42845154,-3.0818267,0.996555,1.9494908,-0.86042136
1985-12-01,1.7423,-1.6937565,-0.08583145,3.975315,-1.0545963,0.8220787,-0.574083,1.9069271,-2.209798,-1.9610989,-0.90931666,1.4943047,-1.7862709,0.37252083,-2.6692061,2.9741867,2.0247688,1.4292278
1986-01-01,0.8842022,-0.5465065,0.1049057,4.3384185,-0.2697567,0.55649793,-0.57381594,1.7267761,-1.2815101,-3.3546395,0.058613587,1.4090618,-3.6596985,1.3391254,-3.9913993,1.8733101,2.7381961,-1.9708885
1986-02-01,0.01598587,-1.2901695,0.35601196,4.5089316,-0.62143934,0.62909925,-0.5042114,-0.34269103,-0.76730764,-1.3404572,0.034301758,1.6571716,-4.8622794,2.3062527,-2.8307793,1.6728241,3.1068635,-1.5685848
1986-03-01,-0.17684022,-1.6471806,0.2181366,4.097636,-0.10956802,0.39864045,-0.47124177,3.0645683,-1.667162,-2.610644,-0.06360932,1.1499627,-1.9902046,2.136406,-2.621968,2.1160908,2.7315354,-1.2035811
1986-04-01,1.1729419,-2.5097356,0.049621582,2.1773689,0.34668732,0.06460838,-0.4729069,1.353112,-2.450789,-1.1825988,-0.548838,1.0184147,1.562257,1.5232923,0.103573605,-0.41296083,2.230321,-0.20681342
1986-05-01,1.5815728,-2.3651993,0.21147576,2.1420674,-0.30705643,-0.8808716,0.10890122,3.150491,-3.1301758,-1.8130306,-1.1419697,0.5761471,1.1036708,1.4526889,0.6357601,0.06860466,2.868412,0.015985489
1986-06-01,1.4813305,-1.9006183,0.31671372,1.3414567,2.7628403,-0.90584946,-0.2724205,2.485424,-2.2772787,-0.12555352,-1.2475411,-0.51819915,3.6886716,1.1096649,2.0205104,2.0145156,0.45192567,-1.452356
1986-07-01,3.9181316,-1.7803936,0.433609,0.8355789,3.1271787,-0.91650695,-0.16551742,2.2283225,-2.858088,1.7157853,-1.2851738,-0.27441865,2.1820312,1.1812675,1.7657404,1.9985298,0.6993691,-1.2641929
1986-08-01,4.4203453,-2.0108523,-0.020648193,1.1153275,2.2406456,-1.2921677,-0.51253814,1.912275,-2.8217876,1.5695839,-0.9308273,-0.42495042,0.6167768,1.2025818,3.130842,1.165282,0.6294319,0.30838853
1986-09-01,1.8633187,-1.2095753,-0.046957396,1.5815731,0.11423035,-1.0670376,-0.51020586,2.3432193,-2.8654144,0.37932453,-1.4533554,-0.14953156,1.1932564,0.84357184,1.164616,1.8756411,1.487325,-1.247874
1986-10-01,2.5293846,-1.0553811,0.3426903,3.5278168,0.8562279,-0.34402275,-0.34901887,2.9177008,-2.9566658,-1.4463618,-1.4526894,0.48156548,1.1616185,0.8878654,-2.0734627,2.9027145,1.8190254,-0.78096235
1986-11-01,1.6868112,-0.8409077,-0.7060299,3.7529473,-0.4612507,0.5951298,-0.7010338,2.4251454,-2.595658,-2.35321,-0.3320343,1.0154171,1.3317986,0.45059356,-1.7420944,2.5227237,1.9152718,-0.14953193
1986-12-01,1.8330129,-1.0953449,-1.2954979,3.414919,-1.3784233,0.89519274,-0.36367187,1.5162979,-2.6326249,-1.7833908,-0.9434822,1.5472705,-0.8732117,0.17217827,-2.9596634,1.9132732,2.4667745,-0.7882889
1987-01-01,-0.7125546,-1.708197,-0.25741273,4.1029406,-2.5828023,0.67621005,-0.9229534,0.97463685,-1.4457824,-0.51082534,0.02500763,1.7842209,-2.414084,1.640176,-3.304692,1.1680298,2.514781,-1.157026
1987-02-01,-1.5321423,-0.3214325,-0.34410706,3.4750793,-1.8742485,0.8465961,-0.5945183,0.43413466,-0.6605381,-0.84859693,-0.15471458,2.169007,-2.841549,1.2097092,-2.5944717,-0.4821495,2.7405179,-3.0839577
1987-03-01,1.7845542,-1.1483567,-0.06635437,2.694837,1.0103137,0.4481392,-0.34343988,0.89827883,-1.6275055,-1.9756138,-0.6972164,1.669852,-0.9559639,1.9152613,-0.2914238,-0.94996107,2.5411224,-0.01500473
1987-04-01,-0.38845405,-2.0002878,-0.5938511,2.3597329,-1.1440216,0.29609185,-0.5911835,2.5481248,-2.782531,-0.30276108,-0.78924483,1.2680603,1.6481785,2.2930453,-1.1563591,-2.1083214,2.10332,0.6622055
1987-05-01,1.6875244,-1.9189293,0.33343697,2.7481866,-1.6345074,-0.3244339,0.11403541,0.51415956,-2.5451238,0.28375474,-1.3084065,1.0233177,2.3580654,1.8542427,0.49782103,-0.31409723,1.6501791,0.28175393
1987-06-01,1.524807,-1.1847012,0.12103768,1.5794907,0.8779396,-1.6565148,-0.80491674,2.527118,-2.8925653,0.4394699,-1.4844612,0.020005798,3.0015988,0.90594786,3.4660766,1.3767611,1.3310802,-0.2594139
1987-07-01,3.780841,-2.2296922,0.38511962,0.73689574,-0.2667492,-1.5058006,-0.39678955,2.6824994,-3.0279403,1.4277767,-1.5238063,-0.67621005,2.8758934,1.0453247,2.7181778,1.0800022,0.9632996,0.8509308
1987-08-01,2.2390285,-1.7171999,0.5064907,0.9733025,0.18705826,-1.0729996,-0.26174775,2.043635,-3.1669838,0.10836716,-1.507135,0.14237747,0.9689676,1.103009,2.277041,1.9142612,1.1010087,-2.0449684
1987-09-01,1.1523578,-2.2063518,-0.46514434,1.0469921,-0.039012145,-0.5855152,-0.6885468,1.9305996,-2.7198448,-0.25774652,-1.0093132,0.22140197,1.5491478,0.80424994,1.6735195,3.1589813,1.7262024,-0.48448372
1987-10-01,0.8892759,-1.0566614,0.37611693,2.406414,-0.97863734,-0.4801491,-0.27708587,3.1656501,-3.30536,0.21773434,-1.3954334,0.64553374,2.8082054,0.602187,-1.2373848,3.3213646,2.3347251,-0.5028229
1987-11-01,1.3390825,-1.3247448,0.43446845,3.9108815,-0.25074464,0.18739167,-0.4288002,2.4057472,-2.5441234,-0.83325845,-0.8289242,0.9426258,1.3297462,1.2460537,-2.4314218,0.45614165,2.075311,-1.9305996
1987-12-01,0.64753455,-1.0516602,-0.20739785,3.617457,-0.8302574,1.1490234,-0.5058239,2.9995987,-1.888253,-1.0796688,0.20673104,1.6068321,0.48715132,0.31209677,-2.853553,0.7495659,2.1283276,-1.0606629
1988-01-01,-1.6781505,-0.878952,-0.17385483,3.7397163,-2.0982723,1.2019684,-1.0274464,2.7656617,-1.7835983,-1.8853753,-0.72178155,2.0612323,-1.724868,0.9456911,-3.2838898,2.7069316,2.401267,-1.9874855
1988-02-01,1.6758149,-0.5352467,0.105780795,2.9485264,-1.6044044,1.2570282,-0.4531578,0.43246764,-1.3431213,-1.8233078,0.8062065,1.5740379,-2.4306328,0.23792438,-1.3774917,0.14615822,2.4810202,-0.77984464
1988-03-01,0.17552337,-1.1399018,0.12380066,3.9899879,0.29131547,0.56094056,-0.30232772,2.9214973,-1.0508045,-2.3512127,-0.25460893,1.1742722,1.1085335,1.3274376,-2.6131637,-1.0681568,2.4756808,-1.8860428
1988-04-01,1.0598145,-2.547092,0.24159507,3.6829886,-2.2274125,0.33703193,-0.58096236,0.41711807,-1.4365559,-2.078251,-0.7658291,1.1609242,2.3989315,1.0508049,-0.5228996,-0.4715107,2.728955,0.8445816
1988-05-01,0.73613054,-1.6477845,-0.2512722,2.7082665,1.0077584,-0.42679557,-0.13648109,3.6562932,-2.9645438,-0.6663879,-1.3357795,0.6877449,3.0366223,1.6030693,0.3727371,0.718445,2.0115116,-0.7347954
1988-06-01,1.4745967,-2.4383073,0.14182052,1.020105,2.4873605,-0.8355713,-0.014015198,2.4543247,-2.8097095,2.2574449,-1.0501373,0.07241134,3.73004,0.46583787,2.350879,-0.02002182,0.9206635,-0.7715023
1988-07-01,3.1043618,-1.368816,0.216568,0.3463753,1.6804863,-0.9610413,-0.23592225,2.131308,-2.7429707,1.7098519,-1.5847161,0.111119844,3.8331509,0.7705013,3.211478,0.41444856,0.60632324,-2.7693322
1988-08-01,2.310836,-1.929089,0.16584626,0.8005333,1.8873764,-1.1272209,-0.48819542,3.1834476,-2.738299,1.3477929,-1.215316,0.009342956,1.3778255,0.858596,1.8743632,1.7255352,0.9016434,-2.2100606
1988-09-01,1.9494445,-2.4009335,-0.36739808,1.7872689,1.5586884,-0.6850754,-0.7648281,2.5300736,-2.140318,0.15783767,-1.0841736,0.27496415,2.350546,0.9670471,2.5611072,1.8777001,1.1168762,-2.2240753
1988-10-01,0.18686906,-2.2040536,-0.1885376,1.8326511,0.19754715,-0.17986146,-0.06607132,2.9899049,-2.3965955,0.18787003,-0.64936984,0.51122016,2.6842403,0.8786179,3.905229,2.8427453,2.0008335,-0.17418861
1988-11-01,0.23492126,-0.81988794,-0.14615822,3.575873,-0.20455475,-0.024026107,-0.08642693,1.645449,-2.6715598,-1.7495613,-0.5866356,1.0070908,3.3079154,0.78318137,-3.7380478,2.1900382,2.2150655,-0.5996494
1988-12-01,-0.52857244,-1.8139648,-0.16851577,3.537164,-2.016851,0.5412529,-0.14382248,1.7699169,-1.7378819,-3.4674218,0.0006671905,1.4539077,0.07841797,1.4579121,-2.9541993,1.4702591,2.9985805,-1.5483433
1989-01-01,1.8632091,-1.0330398,0.49617234,4.1089478,-0.86332816,0.66075975,-0.59805983,4.869785,-1.3248348,-3.4602451,-0.7460674,1.3902477,0.69572675,-0.30113983,-3.6956718,1.7164078,2.2752795,-1.9705223
1989-02-01,2.7530642,-0.9564735,0.19955444,4.095684,-0.2887806,0.92361677,-0.6188591,4.339551,-1.1090031,-2.7563796,-0.28606796,1.7293689,-1.3763813,1.2726854,-3.1277556,2.558936,3.3194726,-2.234585
1989-03-01,-0.737627,-1.3899463,0.1492134,3.384584,1.7507718,0.6034859,-0.14770623,0.2773262,-0.86573946,-3.5907695,0.37891197,1.477364,-1.2151104,1.8918463,-1.8620033,2.0838647,2.9701023,-1.6950048
