,zgv500GLB_cluster1,zgv500GLB_cluster2,zgv500GLB_cluster3,zgv500GLB_cluster4,zgv500GLB_cluster5,zgv500GLB_cluster6,zgv500GLB_cluster7,zgv500GLB_cluster8,zgv500GLB_cluster9,zgv500GLB_cluster10,zgv500GLB_cluster11,zgv500GLB_cluster12,zgv500GLB_cluster13,zgv500GLB_cluster14,zgv500GLB_cluster15,zgv500GLB_cluster16,zgv500GLB_cluster17,zgv500GLB_cluster18
1980-11-01,-0.015225899,0.026409531,-0.0808455,-0.11102779,0.121807195,-0.09863148,0.7943069,0.071278766,0.29131323,0.014282703,0.008354044,-0.06265525,-0.28349814,0.016842807,-0.09782295,-0.6726344,-0.3314665,-0.39196578
1980-12-01,-0.012935281,0.5190279,-0.1269274,-0.16748488,0.0056591867,0.4962566,0.74862915,-0.15414539,-0.506497,0.12126823,-0.50137675,0.2566844,-0.62965155,0.067775466,0.22582838,-0.36825114,-0.6908246,-0.8122274
1981-01-01,-0.33777276,0.19234876,-0.2767567,-0.0687664,-0.04185171,0.13781472,0.8089919,-0.065666296,0.25815582,0.16768865,-0.060875226,0.0155006405,0.055238627,-0.017614365,0.17670718,-0.57930076,-0.09469471,-0.29056635
1981-02-01,-0.07989874,0.2932438,-0.048897456,-0.0059184073,0.18530293,0.05143385,0.3307271,-0.1700842,0.18699393,0.29958487,-0.071161985,0.18149824,0.09793582,-0.024519205,0.038751602,-0.42838103,-0.4175306,0.9847127
1981-03-01,0.031142235,0.0700347,-0.0987813,0.106531575,-0.04495182,0.04579725,0.7703813,0.0015500069,0.21827707,0.15261073,0.5432266,0.25096926,-0.04847469,-0.10723619,0.53209436,-0.15430169,-0.3496096,-0.28126597
1981-04-01,-0.10357241,0.028887559,-0.34101385,-0.12654153,-0.041428946,0.17572078,1.0313555,-0.21757245,0.60734284,-0.07200746,-0.1442968,0.2116541,-0.01690979,0.14753786,1.1763567,-0.7433256,-0.5146209,0.69076437
1981-05-01,-0.12851433,0.22053166,-0.01775527,-0.25801507,0.2061584,0.06129799,1.1481738,-0.32029933,0.4888335,-0.15275164,0.40639836,0.46473703,0.35735995,-0.04269719,0.49545646,-0.74219835,-0.4547321,0.29000273
1981-06-01,-0.13964657,-0.09258099,-0.02029171,-0.27027458,0.05833869,0.099485874,0.5749324,-0.49432915,0.3663785,-0.0200099,-0.50856155,0.5481586,-0.018318843,0.015923357,-0.117100194,-0.26210156,-0.329177,0.2722474
1981-07-01,-0.093990184,0.30113497,-0.09483566,-0.35158244,0.10512247,-0.24674177,0.78954566,-0.7662948,0.39949346,-0.07017555,0.21348591,0.13823748,0.051152132,0.08426704,-0.14274673,-0.049883842,0.4524775,0.6266481
1981-08-01,0.018178035,0.07398033,-0.14176026,-0.15951557,0.0074684145,0.5578817,0.77052224,-0.5120844,0.46727353,0.091735505,-0.07341661,0.38399285,0.13372812,0.05242028,-0.08666267,-0.8757855,0.05016575,0.3438321
1981-09-01,0.023673678,0.11935487,-0.20193091,-0.18051186,0.124991514,-0.011695957,0.360601,-0.3551053,0.07271199,0.013386917,-0.13372812,0.1578246,0.04579725,-0.039878894,0.6212934,-0.45430937,-0.28126597,0.048756503
1981-10-01,-0.02254634,0.18347111,-0.16374302,0.0040864944,0.0038046837,-0.08060322,1.1835434,-0.100049496,0.3214267,0.022123624,0.2967666,0.42528087,-0.46149606,-0.06806187,1.3174126,-0.9492022,-0.53589904,0.9523023
1981-11-01,-0.11738205,0.073134705,-0.27337474,-0.016346168,0.0615798,0.46783718,1.0368512,-0.007609463,0.42711288,-0.03691969,-0.21362686,0.033255864,-0.21278152,0.044106387,-0.22264537,-0.90382767,-0.007045746,-0.15472451
1981-12-01,0.035651397,-0.025082875,-0.064679906,0.09497662,0.09779491,-0.42020798,0.62171614,-0.14739685,-0.024237346,0.14500132,0.60494727,0.32959977,-0.58507824,0.01831894,-0.23730059,-0.37426978,-0.52434397,-0.050024748
1982-01-01,-0.21635649,-0.4472166,-0.13119769,0.040184308,0.051095296,-0.08755384,0.60289735,-0.041381836,-0.41741094,-0.06094172,0.1591404,0.26825008,-0.2803586,-0.10857739,0.6102158,-0.18548647,-0.4320476,-0.29153568
1982-02-01,-0.018362354,0.57136214,-0.03965206,0.16778937,-0.0033265115,0.29765648,0.4034396,0.025813723,0.4442892,0.052159738,0.14104418,0.4663772,0.15754375,0.050296903,-0.18641797,-0.81166947,-0.7660297,-0.05388956
1982-03-01,-0.047901772,-0.54235494,-0.081965305,-0.021422744,-0.07930412,0.32280493,0.16792245,0.02102356,0.1727126,-0.14184256,0.087953046,0.17098284,0.23458567,0.0397851,0.18695012,-0.5702976,0.25348037,0.3442277
1982-04-01,0.0066530467,0.42792282,-0.037390042,0.036192466,-0.14902782,-0.27184278,0.48859835,-0.032333754,0.17763586,0.055220127,-0.7972989,0.07038903,-0.11123862,0.012507677,-0.24722652,-0.26292768,0.29566056,0.31295842
1982-05-01,-0.019426823,-0.68872136,-0.043244697,-0.03566022,0.017830085,0.20664306,1.059029,-0.09354158,1.0360096,-0.039652012,0.2654558,0.28927365,-0.33171996,-0.015168905,0.72943795,-0.3427639,-0.26359305,0.6754154
1982-06-01,0.111903906,0.17909952,-0.15435024,-0.23245677,0.13492341,0.5593866,1.0680771,-0.5335728,0.7793357,-0.059877254,0.5462137,0.47462702,-0.16579342,0.037389994,0.6223243,-1.4152321,-0.24855714,0.33637708
1982-07-01,-0.091146514,0.16087027,-0.09686811,-0.25627464,0.015568113,0.09487219,1.2358664,-0.53171,0.40796366,-0.042579364,0.38481116,0.2085059,0.05761523,0.13332668,0.07278409,-0.71160793,0.20291737,1.2735226
1982-08-01,0.017164802,-0.3168172,-0.112170026,-0.13252835,0.12667365,-0.1752408,0.69098365,-0.45440182,0.31362373,0.0031934262,0.11110558,0.20265122,0.19692965,0.029539442,0.0009313583,-0.34422764,0.6373601,0.663573
1982-09-01,0.06692944,0.2533473,-0.05974419,-0.14264092,-0.058679722,0.35660234,1.4289373,-0.28967285,0.28927365,-0.009846496,0.2600004,0.2780966,-0.5740233,0.03672471,0.4585267,-0.7183939,0.26665336,0.34183258
1982-10-01,0.003858757,-0.012507677,-0.17657137,0.005455494,0.0191607,0.3315869,0.8348219,-0.019426847,0.41328612,-0.0002661228,0.34835258,0.5172064,-0.56085026,-0.028874159,-0.004257965,-0.36046106,0.031801462,-0.47263113
1982-11-01,-0.011177063,-0.5178717,-0.014370536,-0.112835385,0.012241554,-0.19559899,0.7485987,0.10551703,-0.001596737,-0.016100312,0.30643845,0.39585513,0.061473943,-0.049232412,0.31788164,-0.74899787,-0.047768783,-0.3750977
1982-12-01,-0.088219166,0.31415597,-0.33092156,-0.063869044,0.0046571256,0.19134107,0.6370939,0.067993924,-0.31734943,0.03645859,-0.5560601,0.17311177,-0.59052277,-0.0062538385,0.96216106,0.007185268,-0.43484193,-0.65944827
1983-01-01,0.07753204,0.091079995,-0.17397757,0.20979257,0.029242188,-0.0101945875,0.4808864,0.3082502,0.4916175,0.15855168,-0.42696276,0.0018779397,-0.122200206,-0.063045084,-0.20026875,-0.06264267,-0.39503777,0.22602329
1983-02-01,-0.07002028,0.41032964,-0.19436665,0.032863926,0.08209275,-0.2048295,0.21770673,0.048960544,0.032461524,0.1244805,-0.19128141,0.044265687,-0.27833733,-0.06143539,-0.32515162,-0.34326038,-0.38712367,0.3851115
1983-03-01,0.4303162,-0.06130128,-0.34889418,-0.081690334,0.052582275,0.31992024,0.9117392,-0.17652623,0.21529225,-0.0008048296,0.21757261,0.01757214,-0.098189354,-0.015023505,0.0101944925,-0.793429,-0.16499034,0.18873279
1983-04-01,-0.036888074,-0.60764724,0.13011432,-0.045472942,0.0073776157,0.02562045,0.6533885,-0.07310547,0.5297128,0.070422694,0.0025486231,0.28316632,-0.14661333,0.014218676,0.046948444,-0.3462114,0.73266435,0.6651927
1983-05-01,0.012609017,0.0773979,-0.005499673,-0.11535909,0.081287906,-0.30771366,0.80067253,0.1467475,0.8643883,-0.042521894,0.19611041,0.32448095,-0.44279113,0.1014087,-0.04587536,-0.9255554,-0.100335576,0.4394377
1983-06-01,-0.052984618,-0.0064386604,0.041985344,-0.2313888,-0.023340106,0.46250945,0.6759237,-0.43702307,0.18953767,-0.0036217452,0.35908872,0.11334702,-0.16659994,0.025486302,0.68517935,-1.1608344,-0.004694843,0.2049636
1983-07-01,-0.01314559,-0.49899513,-0.087994836,-0.25741172,0.11629806,0.28356868,0.49322715,-0.5785392,0.6387674,0.00013413429,-1.053926,0.06747166,-0.18417212,-0.0032193183,-0.22548684,-0.6460109,0.5826975,0.90181303
1983-08-01,0.013682127,-0.41502443,-0.08504379,-0.16257583,0.17625795,-0.0177063,0.67592394,-0.5087873,0.45982665,-0.007914161,0.5541261,0.15385684,0.08504381,-0.026425278,0.21153641,-0.45298567,0.61931735,0.40107402
1983-09-01,-0.06411817,-0.32260305,-0.10932286,-0.20791464,0.23594956,0.3095916,0.6068424,-0.2552655,0.14755231,0.05030192,0.03675394,0.17317276,0.40684193,-0.009121418,0.00482893,-0.8248175,0.90784913,0.2358154
1983-10-01,0.022669386,-0.065861985,0.027498376,-0.12327325,-0.022266984,-0.48933715,0.5998672,-0.058350243,0.15841754,0.06666682,-0.15144224,0.20684151,-0.4025496,-0.078873426,0.46116805,-0.3479552,-0.059020925,0.604428
1983-11-01,-0.005097264,-0.15640546,-0.10556698,-0.030315291,-0.14473541,-0.0564723,0.3924892,0.07028856,0.29631191,0.12957776,-0.15627131,0.27713007,-0.35680836,0.027364243,0.14969845,-0.04668019,-0.29389742,0.27605706
1983-12-01,-0.09376278,0.4030859,-0.07592237,-0.07417858,0.20563428,0.13306537,0.68839866,-0.026559412,-0.12448051,0.0889338,0.3967816,0.23769338,-0.6415844,0.003487605,-0.11938324,0.006975174,-0.8155619,0.19798839
1984-01-01,0.062081695,0.045765303,-0.078132726,-0.08158169,-0.26941863,-0.4047249,0.54122496,0.068846986,-0.053724527,-0.13305116,0.2606635,0.22431655,0.036612272,0.10147967,0.8687458,-0.32380643,-0.7096945,0.12734719
1984-02-01,-0.07043885,0.041785765,-0.05770414,-0.15401034,-0.015255118,0.15347974,0.13729605,-0.4583168,-0.34688815,0.12562256,0.58062303,0.27273494,0.30775547,-0.015785718,-0.41586775,-0.8114395,-0.36691874,-0.6046332
1984-03-01,-0.062612295,0.011275577,-0.21768388,-0.091795996,-0.07627559,0.6574292,0.68979657,-0.25111246,-0.038602065,0.12522462,0.18345943,0.038336765,-0.054122496,-0.046561264,-0.12801036,-0.905756,-0.5352556,-0.0680511
1984-04-01,0.017112266,-0.38933712,-0.0728266,-0.13106135,0.021755124,0.001326561,0.45752087,0.03634696,0.33972484,0.061816406,-0.113153145,0.23652062,-0.019898033,0.07614292,0.7375518,-0.10824499,-0.12960224,0.32234725
1984-05-01,0.13106135,-0.009418393,-0.21821451,0.025867367,0.18093896,0.25044918,0.67785776,-0.0009285688,-0.08277569,0.0022551059,0.061683726,0.20017366,0.071632765,-0.059428632,0.17098995,-0.8065313,-0.37421462,0.1733776
1984-06-01,-0.027724504,-0.17351036,-0.003183651,-0.10957153,0.08370417,0.1310614,0.59070474,-0.48763314,0.53406173,-0.090734795,0.6590211,-0.018040847,0.041653086,-0.02944901,0.84274566,-1.2631238,-0.107449055,0.652521
1984-07-01,-0.04549999,0.03250003,-0.114612386,-0.23996964,0.39411262,0.10346947,1.0028582,-0.7180517,0.35604113,-0.02215308,0.12522462,0.18160221,-0.5639087,0.14074503,0.23108187,-0.58194953,0.21118388,0.06884708
1984-08-01,-0.11302054,-0.36333707,-0.22604103,-0.26517373,0.018040847,0.4668066,0.43616372,-0.53644955,0.20295937,0.05597963,0.1296021,0.35458198,0.68369454,0.019234717,-0.41321477,-0.47463313,0.98879683,0.30457172
1984-09-01,-0.0773368,0.72070473,-0.11726542,-0.010214281,-0.010214281,-0.13039808,1.1707971,-0.3235411,0.16780627,-0.053459227,0.23333697,0.32274517,0.38230652,0.038734745,-0.051867343,-0.6359394,0.08940824,0.68833745
1984-10-01,-0.033693932,-0.31186754,-0.14101036,-0.027989816,-0.15003076,-0.049612332,0.7640823,0.0648674,0.34542888,0.09232662,0.37779626,0.5993271,-0.5230515,0.008091832,0.96266425,-0.62970465,-0.78583753,-0.38124523
1984-11-01,-0.095775604,-0.07242863,-0.07906131,-0.04642861,0.023346972,0.34290847,1.0843073,0.20070429,0.41241875,0.102938876,0.009948969,0.102010295,0.112622544,-0.04868374,0.17642875,-0.7245517,-0.09895925,0.5930923
1984-12-01,-0.019234706,-0.45765346,-0.042051077,-0.060887814,-0.039928604,0.541623,0.7890212,0.0340919,0.2496533,0.23625533,-0.15878586,0.3020513,0.0006632805,0.09484701,1.3374094,-0.659817,0.06327553,-0.020826554
1985-01-01,-0.08408375,-0.058283806,-0.16469188,-0.03796468,-0.083549045,0.36627907,0.5002249,-0.1223158,-0.19343278,-0.044113874,0.24062124,0.2665549,-0.29449368,0.018447638,0.58511066,-0.3783101,-0.98160106,0.12926713
1985-02-01,0.10827957,0.044113733,-0.029008245,-0.12779662,-0.11870649,0.2217726,0.47897005,0.012298417,0.42991,0.02660203,-0.11817177,0.22818916,0.2654854,0.057481743,0.45357102,-0.45317006,-0.64927644,0.8392335
1985-03-01,-0.11349304,-0.4872581,-0.18795194,-0.2106773,-0.060957383,0.18621412,0.3852614,-0.2212379,0.07432525,0.1179044,0.12204846,0.17979753,-0.106007054,0.09063401,0.62681836,-0.39675772,0.12659359,-0.19383374
1985-04-01,-0.048124243,0.72373533,-0.20613222,-0.10106094,0.031414438,0.16108258,0.27791756,-0.18247113,0.22217365,0.2760461,0.020051766,0.11857283,-0.23006062,0.07125063,0.32069468,-0.73175603,-0.3926137,0.6399189
1985-05-01,-0.05373875,0.038900375,-0.035692167,-0.019784415,-0.0016041517,0.24570103,0.9285307,-0.06790867,0.3660117,0.039301466,0.28941393,0.14276862,-0.1601468,-0.07151799,0.047589492,-0.35411426,0.346762,0.49527875
1985-06-01,-0.008555424,0.97371405,-0.10961638,-0.4206862,0.3534459,-0.31147087,1.3677982,-0.531773,0.48150986,-0.035692155,0.46426535,0.24489892,0.011228943,0.07084958,-0.19503696,0.2638813,-0.89684886,0.2950284
1985-07-01,0.15787429,0.14357062,-0.11242356,-0.38646448,0.26749066,0.31828848,0.6130495,-0.72360164,0.38365722,-0.06349728,-0.029141903,0.28861183,0.092371866,0.005881834,-0.3614666,-0.8559433,-0.23955183,0.75167406
1985-08-01,0.021254873,0.033954334,-0.15453228,-0.27363986,0.36066455,0.38298884,0.22097054,-0.5403284,0.43752965,-0.031013418,0.35505003,0.103199795,0.29863772,-0.05039679,-0.37884477,-0.46506745,0.4283058,0.06550245
1985-09-01,0.049461056,0.21134567,-0.14410539,-0.25278598,0.032483865,-0.053337764,0.58484346,-0.3367361,0.10894797,-0.014704633,0.15105665,0.19062552,0.10975003,0.00788703,0.927996,-0.63711166,-0.45891818,0.64406294
1985-10-01,-0.08555422,-0.41025925,-0.23861608,-0.09878838,0.14316967,-0.2244462,1.2031062,-0.029542934,0.24810724,-0.025799954,0.26962948,0.48044044,-0.25318703,0.044915963,0.8243952,-1.0259823,-0.71544725,-0.09491172
1985-11-01,-0.11135416,0.86997956,-0.012833131,-0.042108726,-0.14477381,0.039301466,0.8054129,0.08755942,0.1609489,0.10988371,0.08047442,0.5041015,-0.630695,0.021254873,0.5570382,-0.6633126,-0.8026056,-0.2553259
1985-12-01,-0.27083257,0.25612795,-0.2689611,0.024596835,-0.093173884,0.004144001,1.108462,-0.0018715144,-0.06523509,-0.045316983,0.06657189,0.04892633,-0.38606346,0.023126388,0.02660203,-0.8437786,-0.14103088,-0.11162157
1986-01-01,-0.0984998,0.72086304,0.006221056,-0.14502802,-0.15163785,-0.013738108,0.6859993,-0.051712394,-0.39438802,0.09513007,0.14736089,0.48238984,-0.2927777,-0.041603208,-0.501053,-0.42056823,-0.18403912,-0.69118357
1986-02-01,-0.0907235,0.45646897,-0.2452127,-0.14606483,0.05430449,0.19246343,0.3404723,-0.067524195,-0.30379412,0.20866406,0.43689847,0.016459823,-0.3371026,-0.094870865,0.051453162,-0.16265428,-0.30755273,0.14101028
1986-03-01,-0.12506883,0.12027345,-0.06182158,-0.0018144667,-0.016719054,0.2016654,0.40099788,-0.0466578,-0.21034892,0.14852732,0.014126946,0.15500759,-0.11781092,-0.020218384,0.46087542,-0.4152544,0.048342668,0.21164493
1986-04-01,-0.056118973,-0.54434097,-0.019829568,0.069727495,-0.038751893,0.114181995,0.7108835,0.20801604,0.586981,0.09720375,0.08761299,0.19259304,-0.032012425,-0.07283799,0.71917814,-0.6315652,0.3249197,0.5136246
1986-05-01,-0.02345851,-0.4055341,0.051841997,-0.1324563,0.12610567,-0.07957749,0.69999665,-0.07633734,1.1590576,0.06234001,0.06804261,0.2986099,-0.5020898,0.04600978,0.3127369,-0.22745678,0.013997341,0.33645457
1986-06-01,-0.007776308,-0.09979572,-0.27268893,-0.24041727,0.059099883,0.1890937,0.63026905,-0.5168648,0.35835785,0.008813143,0.0857985,0.114052415,-0.0012960434,0.03149401,-0.29873955,-0.5383792,0.7698537,0.4021643
1986-07-01,0.055470943,-0.024754573,-0.13427082,-0.2879823,0.0601367,-0.529566,0.80795765,-0.5950166,0.53462064,-0.043288063,0.2882414,0.16148785,0.12247672,0.19064896,0.116774224,0.107442476,-0.03395648,-0.13116026
1986-08-01,0.087872185,-0.3919255,-0.18300228,-0.082947195,0.03965913,-0.30677503,1.0461715,-0.4971648,0.19946213,-0.03797426,0.49833125,0.37909466,0.094611645,-0.040307157,-0.19142656,-0.4096814,0.67848223,0.16369112
1986-09-01,0.033308506,0.26154286,-0.18170622,-0.25065607,0.091112316,0.25298896,0.8520233,-0.33645457,0.03525257,-0.011016423,-0.0463986,0.42341954,-0.24624953,-0.024624955,0.66163343,-1.06639,0.14088078,-0.024236297
1986-10-01,-0.056378175,0.3345105,-0.105109654,-0.09875901,0.017626274,-0.14593525,0.8391925,0.053786077,0.22914164,-0.19129698,0.05132358,0.3728736,-0.34137958,0.009201956,0.828176,-0.12960501,-0.5976087,-0.064024925
1986-11-01,-0.2537666,-0.7715386,-0.24028769,-0.14308393,0.00012960583,0.30444217,0.9093086,-0.1579885,0.004147363,0.12468002,-0.3569322,0.4020347,-0.13777013,0.034215722,0.13971405,-1.1593168,-0.0089427475,-0.023328781
1986-12-01,-0.073356435,-0.0036289454,-0.17043057,-0.04108479,-0.028124284,-0.7981076,0.53695357,0.09227876,0.10135112,0.09253796,0.83024967,0.25752515,-0.15124902,-0.0053138016,0.16109905,0.08787219,-0.3083303,-0.7077729
1987-01-01,-0.11402957,0.24498543,0.030140638,0.010690272,-0.10526948,0.009502506,0.6676966,-0.037861396,-0.030437589,-0.0638447,0.49353433,0.2945764,-0.16258125,0.033704042,0.031625368,-0.39657944,-0.8915984,-0.4197417
1987-02-01,-0.06250839,0.17535023,-0.2457278,0.010393334,-0.05285747,-0.11506889,0.14892145,-0.26265407,-0.15025774,0.08181027,0.39494616,0.05924193,-0.20281824,-0.0066814185,0.5838077,-0.3888587,-0.8028097,-0.32308388
1987-03-01,-0.058499552,0.15946323,-0.010690307,-0.038009834,-0.016926289,0.2160326,0.7230782,-0.111802414,0.191831,0.117147565,-0.012917399,-0.04513669,-0.0022271394,-0.10393319,0.120116994,-0.42998648,-0.30393037,-0.13808267
1987-04-01,-0.028210402,0.048403166,-0.14075525,-0.032664727,0.14402172,-0.086561486,0.43473777,-0.1033393,0.42464143,0.15307875,0.06132059,0.15768151,-0.11477194,-0.0031180023,0.03994007,-0.21855669,0.18529806,0.5673267
1987-05-01,-0.12056255,0.69145274,-0.05953889,0.004454279,0.19955175,0.31135416,0.8454224,-0.19034624,0.53005934,-0.04454281,-0.12991652,0.48061687,-0.19168253,0.14832751,0.7521795,-0.67556584,-0.61350286,-0.04261265
1987-06-01,-0.09413381,-0.042909574,-0.12590766,-0.31061178,0.17119284,0.036376573,0.31194812,-0.4981371,0.4823985,0.028952837,-0.1664416,0.4164752,0.6478008,0.0035634518,-0.23622541,-0.16169038,0.569257,0.38009858
1987-07-01,0.015738439,0.28982514,-0.1812892,-0.122789666,0.023162257,0.059984304,1.039332,-0.54119503,0.85626113,-0.0005939007,0.22568354,0.13837963,0.145655,0.048551656,0.11477194,-1.0869929,0.33882228,0.3113542
1987-08-01,-0.067853495,0.93688357,-0.116405174,-0.21499324,0.30051544,0.0008908749,0.8578943,-0.5622786,0.39420378,0.033258628,-0.12145333,0.03132844,0.2779471,0.05983584,0.18737674,-0.33867374,0.024647022,0.6942738
1987-09-01,-0.050778866,1.134505,-0.15560284,-0.24424303,-0.035634257,-0.13644943,0.5367408,-0.2521123,0.16406599,-0.012620473,0.20875728,0.20994508,-0.15456352,0.015441513,0.20133345,-0.26324797,0.09413376,0.6311715
1987-10-01,0.024943972,-0.5857378,0.034297965,-0.110020734,0.10749662,0.06399314,0.80117667,-0.02717111,0.60459435,0.029695202,-0.015293026,0.37698057,-0.6023671,0.022271395,-0.43399543,-0.27527454,0.57653224,1.1420776
1987-11-01,-0.27438366,0.19138558,-0.15872085,-0.078989245,0.09829112,0.032813214,0.6442374,-0.024350058,0.044097375,-0.12338357,0.19287033,0.23429516,-0.068447396,0.012620449,0.2454308,-0.37608972,-0.62731117,-0.16124494
1987-12-01,0.03771291,-0.136301,-0.12605613,-0.014253688,-0.014996076,0.12768936,0.3786138,0.036079668,0.4320652,-0.033258628,0.14981231,0.21915059,-0.71120006,0.072901726,0.88862896,-0.34446436,-0.35738167,0.16495685
1988-01-01,-0.07592897,0.24080333,-0.28663188,-0.0959959,-0.027659839,-0.19565268,0.5119782,-0.17450106,-0.06765813,0.0092199445,-0.14697677,0.032405395,-0.16216259,-0.05193,-0.4372695,-0.26941228,-0.44404888,0.2808016
1988-02-01,-0.34046006,-0.38710213,-0.12867248,-0.06033641,-0.10630057,0.45625177,0.40540648,-0.12107959,0.29544505,0.072268106,0.3033091,0.35537472,0.21870255,0.11023261,-0.21110968,-0.36622167,-0.15782379,0.451235
1988-03-01,-0.06711578,0.3003262,-0.10779202,-0.16080669,-0.15809497,-0.34181598,0.56661993,-0.13992624,0.06765814,0.14182447,-0.41191465,-0.038506843,-0.11036821,-0.04176092,0.03932028,-0.54980713,-0.8171856,-0.13043511
1988-04-01,-0.10385998,-0.26385313,-0.10060589,-0.026303982,-0.003525275,0.19605947,0.76186585,-0.051387645,0.44215068,0.049082655,0.008406425,0.2836489,-0.04176092,0.026439553,0.17965336,-0.39198333,0.26859874,0.03186307
1988-05-01,-0.25043005,-0.107385255,-0.29544502,-0.17016225,0.19199182,-0.41137236,0.66559875,-0.19768648,0.59427977,0.023998981,0.06413283,0.15673907,-0.13897714,-0.029558063,0.23754923,-0.18616156,-0.10087705,0.30561408
1988-06-01,-0.027659845,0.0333545,-0.23253247,-0.18995802,-0.0048811557,0.22710896,0.362832,-0.49150452,0.6062114,0.0054234983,0.3221558,-0.02088046,0.045964144,0.0013558626,0.40540648,-0.4157111,-0.1547052,1.0623276
1988-07-01,-0.0029829026,0.15578997,-0.13897714,-0.17422989,0.14833267,-0.35225615,0.6478368,-0.59997445,0.3671708,-0.04325237,0.6748187,-0.096945025,-0.48458958,0.014643448,0.28378454,-0.8190838,-0.06033641,0.18575482
1988-08-01,-0.026846314,0.19185624,-0.21693988,-0.16758607,0.051387645,-0.3068344,0.7603744,-0.48364043,-0.031727456,-0.107927606,0.16365404,0.023727799,-0.24310827,-0.095860325,-0.38764453,-0.4548959,0.038506843,0.31591874
1988-09-01,-0.02304988,0.13640095,-0.20026264,-0.18399219,0.12392692,0.40350825,0.20609298,-0.37530607,0.285276,-0.04026947,0.099656776,0.17138255,-0.38303456,-0.0863692,0.684581,-0.74478185,0.22277017,-0.28025922
1988-10-01,-0.0151857855,1.3459766,-0.12704542,-0.061827876,-0.06291257,0.39523745,0.511707,0.14006183,0.2969365,-0.018846655,-0.6232955,0.49747038,-0.26968345,0.06237023,0.41245705,-0.27754745,-0.25842968,0.650413
1988-11-01,0.046777673,-0.21599083,-0.20880465,0.031185115,-0.042032104,0.015050208,0.79074603,0.004474354,0.31347817,0.079996586,0.5088597,0.4234396,-0.3353079,0.010169059,0.28242865,-0.32568103,-0.3107664,0.5723146
1988-12-01,-0.01044023,-0.021965217,-0.08148806,0.04379473,-0.03687979,-0.06359051,0.5441124,-0.12189312,-0.11782551,0.08053894,0.15511203,0.3035803,-0.24595562,0.045286216,0.9148086,-0.34818855,-0.9133169,-0.39361033
1989-01-01,-0.12518673,-0.16687593,-0.19855973,0.038473178,0.056697316,0.19296147,0.18510008,-0.015841901,0.4907415,0.1160151,-0.51384926,0.50491583,0.15782341,-0.05872222,1.487828,-0.20094195,-0.6926363,0.45762843
