,ssta30GLB_cluster1,ssta30GLB_cluster2,ssta30GLB_cluster3,ssta30GLB_cluster4,ssta30GLB_cluster5,ssta30GLB_cluster6,ssta30GLB_cluster7,ssta30GLB_cluster8,ssta30GLB_cluster9,ssta30GLB_cluster10,ssta30GLB_cluster11,ssta30GLB_cluster12,ssta30GLB_cluster13,ssta30GLB_cluster14,ssta30GLB_cluster15,ssta30GLB_cluster16,ssta30GLB_cluster17,ssta30GLB_cluster18
1981-06-01,1.5708341287529988,-12.502596264793759,-6.314261934973977,-14.587995812699601,-2.523150748394905,1.6526020145989038,-3.672123108154688,-10.90026128859747,-16.323550088065012,-5.646066264350815,-0.7666785818484664,3.3160848202912705,-8.817033595349416,-32.54743505407262,2.367695354626682,-13.39752799586246,-0.0011475940405482978,-4.860987614110573
1981-07-01,2.67896030260169,-8.862766538347516,-7.240671461278742,-15.425084088299725,-3.3437966793141465,0.9911002831774073,-1.4797780471734512,-11.788551012674969,-11.40500409262521,-6.669103745186683,0.9856286864339209,3.4626276596732763,-9.731673619833337,-13.892653253343369,2.6785512613582854,-13.83690683465255,-0.6451321057450604,-1.703702420303502
1981-08-01,3.3517168915790063,-6.400863556634812,-7.588687810030851,-16.016051575944232,-3.9242448198034405,0.773305774809004,-0.45921703179677326,-12.169199898129419,-7.0939595358712335,-7.5061314176804945,1.766204175773574,3.556623458862305,-10.152458282838385,-5.292231948287398,2.9196888435887924,-14.481360786839536,-1.0523654415573873,-0.15057853816710798
1981-09-01,3.4426243408866553,-6.151156652541387,-7.828462665731257,-16.436545268909352,-4.085349935166379,0.9568730632106105,-0.3385532551851028,-12.530924592699323,-7.5496816635131845,-7.608140813242091,1.9038087019891097,3.4649324417114262,-10.458672764789627,-13.210610990171078,3.005392193490919,-14.554597955001029,-0.9082600894108624,-0.48040692339238433
1981-10-01,2.794885065244592,-8.491057895478749,-7.474225217645818,-16.078508222425306,-3.6255392115166845,1.5303370114919301,-1.6438419238114967,-11.995371182759603,-10.063421385628837,-7.383662403219997,0.827024867929564,3.51799083792645,-10.05420282662633,-27.255188977276834,2.7832452880820546,-14.281098215203537,-0.5242128135033057,-2.446880291417702
1981-11-01,1.6402042948681377,-10.78943615867978,-6.6279744560068306,-15.117162627142829,-2.7182202643536506,2.2854080787292115,-3.5583662681090527,-11.028790473937988,-13.951774324689593,-5.861196659579135,-0.7578492164611816,3.550645734952844,-9.060747939420034,-43.47508395159686,2.2538287342353023,-13.627418718839948,0.049834823216193584,-5.183720342891733
1981-12-01,0.3974861036176267,-13.222694851103283,-5.035007270899686,-13.018851022462588,-1.317938540844207,2.7358778962143906,-5.481498363690498,-9.316891715640114,-16.972480501447407,-3.8346827620326884,-2.3506788388351723,3.241324632064156,-7.361940303480769,-57.87460539076063,1.5767085339883509,-12.213207044099507,0.7140895115657592,-7.701791684652113
1982-01-01,-1.1196184417475825,-15.318521317981538,-3.2671897248788313,-10.832584870828164,-0.09539522389148143,3.0171134092428304,-7.232226163913042,-7.050693886620658,-18.569909504481725,-1.901302420266784,-4.0698061691471406,3.099670487901439,-5.190886646868235,-66.25289210566767,0.9452085382762452,-10.731626811780428,1.2666837850087127,-9.461379297000846
1982-02-01,-1.8759833988936052,-16.893541245233443,-2.5171300904317335,-9.872878886557913,0.4915284183114133,3.0290765805287405,-8.292569869603867,-6.230222611200242,-19.42394256591797,-1.2510541937138775,-5.013832870436593,3.038249663684679,-4.396723264671234,-71.5497476083261,0.7847506773323958,-10.150389420358758,1.5314435874912102,-10.574982829929628
1982-03-01,-1.9355112055073616,-17.418032146635507,-2.976255389777097,-10.509389799994391,0.44258990186326047,3.1254162659516207,-8.60141607431265,-6.937395391010103,-19.990355627877374,-1.6734930548337426,-5.1085031837042125,3.162680812503981,-5.0319826746561445,-70.22926895706742,0.9079044139718888,-10.583181883159437,1.6621946868762165,-10.810135320289849
1982-04-01,-1.7320254056350046,-16.900285085042317,-4.120323197408156,-11.974531895405537,-0.15758137753669252,3.202997528396927,-8.429210613935421,-8.284261113121396,-19.540511540004186,-3.2116883462018304,-4.8802264628966165,3.602660946224047,-6.3402497624776455,-63.63457573784722,1.231043423708462,-11.593741366737769,1.592659698405736,-10.118038138163458
1982-05-01,-0.6757995097533517,-15.36659967331659,-5.2769834345037285,-13.421893119812012,-1.294880192330543,2.672281995549932,-6.784430528298402,-9.639852955227807,-17.929060799734934,-4.690079877872278,-3.5611414470555594,3.7618463454039204,-7.649021550833461,-47.2551805001718,1.9042654195207978,-12.59796744898746,0.9713327800723869,-8.018400742835606
1982-06-01,0.9157178518564806,-13.248562585739862,-6.447749246250499,-15.002678536080026,-2.1572656580742366,1.8766022301292993,-4.1893142920274,-11.101873715718588,-15.03349304199219,-5.723941562199356,-1.4532170412730587,3.6900834415269936,-8.945281821561148,-28.964930993539316,2.456229576324385,-13.851110558760794,0.17073233152779055,-4.564548767719073
1982-07-01,2.2150087356567383,-9.855313074021112,-7.053572481328791,-15.799191191389754,-2.8190550905592895,1.1148045549879562,-1.821698668675545,-11.886672178904217,-11.541734422956194,-6.363868241262908,0.40137533761240957,3.5547135187231977,-9.680546335427158,-12.792835412202058,2.719027941463558,-14.328888341000207,-0.5312010094943181,-1.7264275206732995
1982-08-01,2.99932132596555,-7.000313486371721,-7.580994746901772,-16.319310987317884,-3.327023983001709,0.8640712087934798,-0.45315898381746733,-12.249812058040074,-7.51272201538086,-7.23106577844903,1.385964754900318,3.476943866066311,-10.091536303600634,-5.455477149398238,3.0153423775243393,-14.708826165450247,-0.8255429985657544,-0.06359646615293837
1982-09-01,3.1566180353579316,-6.99966067359561,-7.7529002319682725,-16.663599658656764,-3.5290830186072815,1.009485447728956,-0.514645224962479,-12.453826268513998,-8.010618346078056,-7.58933950178694,1.306295394897461,3.3091663277667505,-10.23803504116564,-11.260178354051376,3.0815583148985417,-14.899151450709294,-0.6734063927556427,-0.7158510463753927
1982-10-01,2.3369575583416484,-8.857663926624117,-7.5202538208528,-16.758398751954775,-3.1392592572151345,1.5490830481589377,-1.8745023470658522,-12.375321274711972,-11.182539803641184,-6.700580899078067,0.347987896094293,3.4508452208145806,-10.147205605564348,-23.172131291142215,2.8657297445010896,-14.95429791902241,-0.2742863142154586,-2.806257710014422
1982-11-01,1.1309643413709558,-10.96536772591727,-6.622031060132113,-15.836718920114878,-2.2134802950189467,2.051820948317244,-3.740477409118261,-11.590449582962764,-13.896628788539342,-5.847878267269324,-1.1373670920272547,3.3692668831866723,-9.314696760062713,-38.382728011519816,2.3336122964174693,-14.04370056955438,0.4054468282511537,-5.46588406120379
1982-12-01,-0.7587078213691713,-13.963496798560731,-5.003638159145009,-13.575827108847129,-0.9314980437146856,2.7973256669602953,-5.767641006371914,-9.66781150727045,-16.902394975934712,-4.2396995100644554,-2.965420301706513,3.264710695847221,-7.365059565348798,-52.550753840693716,1.3843375762910333,-12.309015173661082,1.2148963313707164,-7.879024191001027
1983-01-01,-2.0194111699643345,-15.929485956827799,-3.2942393963987175,-11.74024569021689,0.24210604086042717,3.095936811006105,-7.430808666424873,-7.607116301854452,-19.26078523908343,-1.9692779472558806,-4.528095824586834,2.8404905485070273,-5.389476971453931,-61.80155718768084,0.7437505188182413,-10.85365797344007,1.8457513459971253,-9.606046774952683
1983-02-01,-2.414821230846903,-16.662945974440802,-2.5753591548312795,-10.535937386590081,0.9107133555919565,3.283578676504416,-8.51000455709604,-6.717723324185326,-20.59795379638672,-1.4556236048736195,-5.336006433685864,2.6524351990741235,-4.588056041533688,-68.16386470088251,0.5298407155897175,-10.05773945858604,2.0939721607826125,-10.757803179554104
1983-03-01,-2.2553379380184673,-17.065243948073615,-2.931861985813488,-11.137262872747472,1.079639564169214,3.2970189332246065,-8.871587423177866,-7.206955977848598,-21.4535277230399,-2.1222445929404534,-5.352424258834746,2.6951391541439556,-5.05878063569586,-69.47393064145689,0.7110930960293641,-10.423497651752673,2.139275048820066,-11.212622259081025
1983-04-01,-1.826331252637117,-17.016337712605793,-3.8180981170047414,-12.552142143249512,0.45315369012507983,3.2082973657785594,-8.559134373298058,-8.48213065238226,-21.345370156424387,-2.2978569316391897,-4.8837626638588,2.891046689904255,-6.19525421096618,-61.70092688666449,1.0540316198921689,-11.420875348542866,1.9469833709824254,-10.498109797841495
1983-05-01,-0.604962557554245,-16.032702128092446,-4.996700991283763,-13.894128799438477,-0.7234418645818183,2.45111117491851,-7.018213394360664,-9.786400057020641,-19.432501111711776,-3.676965390101518,-3.5750672861110946,3.2113226082014004,-7.5600891228181775,-47.29720574838144,1.8514068678741842,-12.630184575131066,1.0432580512174419,-8.117021973600092
1983-06-01,0.9775518075279568,-13.578681491670153,-6.110929900949651,-15.435645386979386,-1.6450416090640616,1.6924799562574506,-4.7761437220451155,-11.298716068267822,-17.0988164629255,-5.400488518252231,-1.5192711645840138,3.290972139524377,-8.944989112486322,-31.24119793927228,2.3376800935080335,-13.87094397293894,0.18439111365398891,-5.342406833294741
1983-07-01,2.2180964117464814,-9.928660619826543,-6.870273568413475,-16.309329625722526,-2.5361636851696256,1.01347828770543,-2.2727814622414417,-12.010744072142101,-12.936980383736747,-6.256336858957121,0.2612279968027688,3.2384731976882275,-9.78637316140784,-16.37603441874186,2.6702212923355684,-14.472105126631888,-0.5536684950052853,-1.8914032228214226
1983-08-01,3.073862583740898,-6.721491586594354,-7.459331371567466,-16.522985535698968,-3.229717143038486,0.816690966531679,-0.651045907766391,-12.423019182114375,-7.817437308175224,-6.849316795273582,1.3371094969884019,3.3059796043064287,-10.249577372907156,-3.4884525669945607,2.815199686977396,-14.651908874511719,-0.8181087357897154,-0.1758490794712735
1983-09-01,3.355862576028575,-5.928877421787806,-7.697214863517067,-16.8496628065367,-3.6401706046246467,0.9393393948629454,-0.49874864709682953,-12.741826261792864,-8.102107048034668,-7.019050286547972,1.522148825639596,3.4270349792812183,-10.561208839876107,-8.741957169991952,2.8915450773166333,-14.996064838610199,-0.8684167979468762,-0.9363103158695182
1983-10-01,2.734259937120521,-7.0349268686203725,-7.414060560139743,-16.473099992081927,-3.453207320355354,1.61526573670877,-1.474497486383487,-12.258294082823253,-10.987368311200823,-6.434555691067535,0.8898748759111744,3.4475399618563447,-10.163943164319878,-24.43336557458948,2.6200573559632434,-14.815519232498973,-0.510820274201917,-2.852290684414893
1983-11-01,1.8562158294346023,-9.256537982395717,-6.636784835295244,-14.9101515074034,-2.6837341836158264,2.393208645485543,-3.219479475265894,-10.977008229210263,-14.715706961495536,-5.295150232787179,-0.4477842910889468,3.4318928614906645,-9.100603195558111,-39.78505311188874,2.063446615185143,-13.514331014532793,-0.01042244142629731,-5.30920864380512
1983-12-01,0.45364356559255853,-12.6634034656343,-4.657696052031084,-12.535709948153109,-1.4636868618904275,2.776842503934293,-5.485451374298487,-8.773190350759597,-17.607519967215403,-3.319067707156191,-2.327233735769073,3.198535494182421,-6.80469288883439,-54.31073153460467,1.3260356342519513,-11.863308956748561,0.5963902631905718,-7.951144582217502
1984-01-01,-1.272294624992039,-15.298707144601003,-3.1313566999001936,-11.151402705424541,0.09477841093185099,2.8938757048712835,-7.187743064684746,-7.314439898445493,-19.189059393746515,-1.83124309129054,-4.1609841621726575,2.96090172684711,-5.213522911071777,-65.80256709346064,0.700089267191996,-10.848061411004318,1.2952676751244236,-9.611581035496034
1984-02-01,-2.0886220621026084,-16.9125002906436,-2.0943170244043525,-10.430538009952855,1.0454789628373815,2.8261207961463355,-8.331531439072046,-6.569404545284453,-19.95562825884138,-0.9475247178337362,-5.192150221280525,2.699656253275664,-4.326474810221109,-72.56016201443141,0.44452676184608125,-10.346635517321136,1.6683698540002527,-10.516497031929568
1984-03-01,-2.122036840604699,-17.136194592430478,-2.6980687271464956,-10.646823290232065,0.7818395026186679,3.082728385925293,-8.609473093962057,-7.125042449860346,-20.89052336556571,-1.6682450281511438,-5.179890825704563,2.863197482150534,-4.9600186118160385,-72.9877401281286,0.5540799548607745,-10.549543280350536,1.7880815435463275,-11.127536813008417
1984-04-01,-1.7222568781479546,-16.971676690237864,-3.950653834776445,-12.10099813100454,-0.06525599259011289,3.164500875157995,-8.227800100277632,-8.456763483229137,-21.05095318385533,-2.8998932625987743,-4.7259901198872765,3.1516186569048013,-6.317614647279303,-65.83687817608869,1.0013408029959099,-11.697608546206826,1.6751192824941288,-10.36025076797328
1984-05-01,-0.4720616356834122,-15.030499412899925,-5.089909921992909,-13.874565588461387,-1.2261289484957432,2.5624012445902324,-6.434615147419465,-9.953952970958891,-19.082982199532648,-4.288005356741424,-3.0456949596756075,3.2525718730428945,-7.6305159603256785,-48.623434702555336,1.749158876239495,-13.00958834196392,1.0067722537148167,-8.339746219595684
1984-06-01,1.0387298464775085,-12.434502556210472,-6.017816066741943,-14.789722416851971,-2.106349772595345,1.7520132723513309,-4.116753737131755,-10.839428220476423,-15.435799189976285,-5.218534540421892,-1.1664277936783305,3.3360780322033428,-8.67884561239955,-27.185957520096387,2.2481005003737433,-13.613609514738386,0.20624571283098678,-4.960124025639799
1984-07-01,2.3206789597221045,-8.720469247727166,-6.922624869780107,-16.024597915443213,-2.891698035788029,1.0185042122104861,-1.364347030623601,-11.934325240907215,-11.184401512145996,-6.1619821161326795,0.7589732028223986,3.319306114445562,-9.666997553354287,-10.623454164575646,2.6033776407023423,-14.4539381328382,-0.5025353492565559,-1.4438084720336286
1984-08-01,3.1070575506790825,-5.81725415729341,-7.4263705448670825,-16.313654023247796,-3.534066727820863,0.8809414353814569,-0.16264315599050277,-12.302078519548688,-7.435573169163296,-6.611229169486773,1.5523734268235283,3.3630795064179795,-10.174497351588974,-0.20643621683120728,2.7722027465587353,-14.552291067023027,-0.7540818776043369,-0.035277101182446036
1984-09-01,3.113077723461649,-5.552953765505836,-7.7049970626831055,-16.746415963044036,-3.808236933769064,1.0904267564550176,-0.25483763370758444,-12.652607191176642,-7.450496128627233,-7.163784291484569,1.6337389594938128,3.4709386203600014,-10.539041082543063,-10.368366594667787,2.7813981810902213,-14.904075421785054,-0.7521343168238519,-0.6337521002464688
1984-10-01,2.616478256557299,-7.576261702037993,-7.422110709277066,-16.17640933474979,-3.4465595001870013,1.6208270827571192,-1.5225143386767461,-12.10197096779233,-10.339164733886719,-6.903861064722042,0.75335292362728,3.5366112771241562,-10.003378305090479,-23.958808404427987,2.638452774999099,-14.57536396227385,-0.4250936997188649,-2.438379071422459
1984-11-01,1.5308529138565066,-10.757023493448893,-6.3551000573418355,-14.963800842697555,-2.5160272070702083,2.246830162701306,-3.3568694041325493,-10.914040747142973,-14.05097280229841,-5.457003753964264,-0.6375298361105421,3.5508435705433725,-8.859337094318436,-38.29977953875506,1.997376034277996,-13.703642393413343,0.07794645260757124,-4.829878659592461
1984-12-01,-0.14660327978756119,-13.35768835885184,-4.506076059558175,-12.271074990968447,-1.3237636900962666,2.76772471161576,-5.250041912763547,-8.42328185126895,-16.64747783115932,-3.6792821223192878,-2.529997913383999,3.3394792287246045,-6.578542812761055,-51.77975054140444,1.376433044899511,-11.839256286621094,0.619094021303553,-7.168904039048657
1985-01-01,-1.4496689775715705,-15.977374031430198,-2.9646338386969133,-10.973661654704326,-0.0702585184827764,2.8496656331930073,-7.086462546617557,-7.127537897654943,-18.775523049490793,-1.851082703854778,-4.166507720947266,3.0519744624262275,-5.115432193480342,-64.28392904776113,0.6534309560106001,-10.859922107897308,1.2422136227849505,-9.240210424993457
1985-02-01,-2.175692579020625,-17.21851212637765,-2.2299501706253397,-9.959944841024038,0.6847294340742395,2.817314809507078,-8.245788782070845,-6.426099084672474,-20.099864687238423,-0.8133084614678184,-5.045083841663197,2.9285403438236406,-4.457080220601645,-70.39818233913844,0.5116551338384548,-10.21139144897461,1.477385847501352,-10.426527200285921
1985-03-01,-2.415234887081644,-17.66735894339425,-2.587592737241225,-10.445236515354466,0.8723028162692456,3.1019270957053244,-8.579022456438112,-6.907303560347785,-20.20441600254604,-0.902110205428435,-5.276180337543137,2.970964286638343,-4.867731232240976,-69.93026026973017,0.4807336146898245,-10.465992375424035,1.7269086250117127,-10.53344687235724
1985-04-01,-1.9842006849206013,-16.94744972955613,-3.6380225961858574,-11.70066498421334,0.02505606951865744,3.104837019522269,-8.017193965422802,-7.99608173824492,-19.659511021205358,-2.230511797536718,-4.758098812922379,3.3163719591887104,-5.938712085585997,-62.32357025146484,0.99877551311755,-11.323313462106805,1.5663890771462885,-9.85857776759826
1985-05-01,-0.698497535093971,-15.45385269891648,-4.947525533762845,-13.345443880235827,-1.034528575044997,2.534727219704751,-6.56735713665302,-9.502988202231272,-17.977108274187362,-3.821228518344388,-3.302072747353396,3.516884731209797,-7.445918221071542,-46.647594593189375,1.6708546315744026,-12.565640901264391,0.9892099550072576,-7.811550749945886
1985-06-01,1.0597343483696815,-12.18293099176316,-5.933222987435081,-14.61799144744873,-2.1141173991751163,1.5634843537041374,-3.6982938265189147,-10.670342899504162,-15.267231804983957,-5.233190319325664,-0.835980740061567,3.385068333667258,-8.534008623605752,-28.372697476987483,2.1271524538520636,-13.488743430689762,0.08804975471026462,-4.447158833139951
1985-07-01,2.4079552940700366,-8.131277901785714,-6.940561803904447,-15.345418131029284,-3.1608382691728307,1.1467098473786592,-1.2954662243525186,-11.50071110044207,-10.840155737740654,-6.207913101309597,0.8401205530390143,3.40762558190719,-9.52390015843403,-12.174948939570674,2.5500671857489277,-14.098461552670129,-0.48913672881227144,-1.5950473313479079
1985-08-01,3.2942126108252485,-5.681178229195731,-7.380626418373802,-15.603455981692752,-3.747542766814536,0.8305276836360896,0.009773060297354674,-11.802042098272414,-7.317808015005929,-6.782306302892099,1.8270902838443688,3.434737765270731,-9.899496170411627,-1.331715009830616,2.8165865793786278,-14.374950810482629,-0.8895642110999202,0.2681975204920031
1985-09-01,3.397676219110904,-5.415292013259161,-7.7615567229010844,-16.089128159187936,-3.982826395237699,1.037364875948107,0.07033657569151658,-12.122934205191477,-7.816099439348494,-7.150915825721061,2.0055058543667474,3.554261819176052,-10.320770309632083,-8.235947291056315,2.835468845513031,-14.701643492046156,-0.9474086929375017,-0.519677597222869
1985-10-01,2.8982375497403354,-7.438584282284691,-7.382486083290794,-15.75631773149645,-3.4833555018648186,1.4718434116145869,-1.431320301997356,-11.749899955022903,-10.440635681152344,-6.503949070921038,1.1442482471466064,3.491246130155481,-9.922049418989435,-23.37278260125054,2.7032320129355702,-14.623661041259766,-0.5876230626878605,-2.719537499024696
1985-11-01,1.74213329087133,-10.27153560093471,-6.435795263810591,-14.745860486417204,-2.6331252240120095,2.1678003104957373,-3.458483249713213,-10.67840371813093,-13.224201202392578,-5.420225091499858,-0.6441953883397799,3.5799814307171367,-8.872743399746447,-38.165445680971494,2.244372798589653,-13.850429936459191,-0.06743702565280485,-5.2324358949956205
1985-12-01,0.187613756760307,-13.35921877906436,-4.826925830407576,-12.745419708458153,-1.5341101047840524,2.695807214971777,-5.4147734091832085,-8.973242555345808,-16.398931230817524,-3.7083936209725863,-2.4393534367801224,3.496629569841468,-7.067105856286474,-53.95222063417788,1.4516675138594843,-12.29783108359889,0.5934703983628834,-7.585225154444115
1986-01-01,-1.2657547256220942,-15.292432421729677,-2.899041771888733,-10.864714029672983,0.03212056261427859,2.7208901024437524,-6.839454479706593,-7.051373095739455,-18.384128298078267,-1.7335007096281145,-3.7559673098698716,3.0723791018776274,-5.0611329365925615,-64.91773393419054,0.6716483421908079,-11.03419956408049,1.0793497182533776,-9.140101167344556
1986-02-01,-1.9707460507102637,-16.609094256446475,-2.3859594355929983,-9.835470044935072,0.8960677334602842,2.8056084214746058,-7.923484459901467,-6.2734572660355346,-19.994193485804967,-0.8864609321745315,-4.80630441677351,2.918736105379851,-4.386406921478639,-71.57694498697916,0.47210023451700767,-10.140448118511,1.5148309754653717,-10.527454454874256
1986-03-01,-2.2197007614633315,-17.51729511079334,-2.5792176073247735,-10.292780077135241,0.9321109792019459,2.9983297124639288,-8.342477297171568,-6.696160918190366,-20.562208720615935,-1.4464603792322743,-5.069829934945136,2.9691066171811977,-4.680297317275082,-71.22101960358796,0.5916234475510721,-10.578589188425164,1.6841404454808842,-10.964740674520277
1986-04-01,-1.6881189657294233,-16.95201828366234,-3.6733475598421963,-11.80968155732026,0.14384776512359052,3.037523364161586,-8.03912266706809,-8.003470159712291,-20.082524163382395,-2.7866023011726906,-4.5109726899972,3.2596193707507592,-5.97015260213829,-63.615982620804395,1.0799404167340305,-11.682025507876748,1.455051126614423,-10.13147118165321
1986-05-01,-0.6327042501905691,-15.584936141967773,-4.898573593659834,-13.573712915987581,-1.0589111865834986,2.389987381370934,-6.640521073952699,-9.628055493036907,-18.36587905883789,-3.7261725652335893,-3.2005719611981167,3.55817841446918,-7.447319432913539,-48.73021090472186,1.786128710244448,-12.914955741480778,0.8112542803438617,-7.890875806513521
1986-06-01,0.9887995668079543,-12.691805249168759,-6.14869621666995,-14.824898822887524,-2.1517761971088163,1.6343303986855813,-3.944681852291792,-10.830939951397124,-15.405302047729494,-5.320384714863088,-1.1409534632793965,3.498223968174147,-8.784568453409586,-30.2800213849103,2.287712412632755,-13.705351980108965,0.17802251476637077,-4.554757383680835
1986-07-01,2.399614479230798,-9.036754880632673,-7.123720104044134,-15.60332710678513,-3.0283937555678344,1.0691237163257312,-1.4585610574636703,-11.727686723073324,-11.226822989327568,-6.34581983679592,0.8188294669601816,3.4100384297578232,-9.734042294054147,-16.53922045672381,2.573387616766621,-14.216178090948809,-0.4661540382764709,-1.6797921092239851
