,ssta20GLB_cluster1,ssta20GLB_cluster2,ssta20GLB_cluster3,ssta20GLB_cluster4,ssta20GLB_cluster5,ssta20GLB_cluster6,ssta20GLB_cluster7,ssta20GLB_cluster8,ssta20GLB_cluster9,ssta20GLB_cluster10,ssta20GLB_cluster11,ssta20GLB_cluster12,ssta20GLB_cluster13,ssta20GLB_cluster14,ssta20GLB_cluster15,ssta20GLB_cluster16,ssta20GLB_cluster17,ssta20GLB_cluster18
1982-08-01,1.537462757981342,-9.135089601789202,-8.854581551118331,-17.833850190446185,-4.757778390924981,-0.48218447345871107,-1.89002805795425,-13.584046136765254,-9.113805634634836,-8.895556525428697,0.010801495218569516,2.258728561194047,-11.441848938723645,-9.606431148670337,1.8746218001872832,-15.888574499832957,-2.009442238740518,-1.2190172352741675
1982-09-01,1.6124020970386008,-9.254706246512276,-9.098241816867482,-18.263464360623747,-5.0404429943003555,-0.41261531591594397,-2.0324646280362053,-13.86322748093378,-9.701903206961497,-9.347604052855237,-0.14634106788167195,2.022319539733555,-11.664419289094857,-15.644986541182906,1.876571948898354,-16.145361850136204,-1.9240036816664146,-1.9363652799547333
1982-10-01,0.657244130321171,-11.310579663231259,-8.983641862869263,-18.498643668922217,-4.783234190433583,0.0021994860658237528,-3.5255031707959295,-13.908389636448453,-13.02222524370466,-8.613128709320975,-1.2321110517700757,2.0510837046996406,-11.698749840977682,-27.941694966068972,1.5550113512966166,-16.309853603965358,-1.6346179473568017,-4.133866988506514
1982-11-01,-0.6551097592581874,-13.573602494739351,-8.178079670125788,-17.687159615593988,-3.9615528634253967,0.4069877816392137,-5.496020806141389,-13.220595745813279,-15.852808271135604,-7.881526899809884,-2.8175185063133945,1.880871575811635,-10.964486110641296,-43.4542973836263,0.939898257340487,-15.485090958444696,-1.0410217542043874,-6.877558010140645
1982-12-01,-2.5210182044817055,-16.53703280857631,-6.538985534147783,-15.401643675726813,-2.6563122931947096,1.1743771242307828,-7.49982687143179,-11.276268391382127,-18.832547324044366,-6.24629023051498,-4.6232176704640775,1.79611852635508,-8.99289774607463,-57.554841924596715,0.009167470682516657,-13.731228677850021,-0.21232664585113525,-9.271915671751671
1983-01-01,-3.672137260437012,-18.3429936000279,-4.734114218841899,-13.452529262852025,-1.3754550700492048,1.5739066196275544,-9.055283130743565,-9.115554889043173,-21.070917674473357,-3.8510942223048445,-6.082807435579827,1.4632192618497042,-6.916091815534845,-66.49448253490306,-0.545908347644272,-12.187439767937912,0.5072762953563476,-10.912326930724468
1983-02-01,-4.142262520997421,-19.185553051176523,-4.080326855182648,-12.325629028114113,-0.7799730909631607,1.6927424672845606,-10.207918057074913,-8.294356720788139,-22.489908763340544,-3.4225117452073803,-6.961002525376396,1.2129011426282967,-6.1836843030998505,-73.06892960159867,-0.8181196739352082,-11.451814551102489,0.6949883531516706,-12.123132489391208
1983-03-01,-4.083565940027652,-19.735035669235955,-4.524636268615723,-13.031375730359876,-0.7096900901895888,1.6133652435050712,-10.668563842773438,-8.875576938901629,-23.45587866646903,-4.203890986961894,-7.072229911944618,1.171615491418735,-6.74750603825213,-74.66518967239945,-0.7155143880965449,-11.898909117046156,0.6586676647125835,-12.657613852589401
1983-04-01,-3.773538444353187,-19.85987799508231,-5.514527992768721,-14.56951837281923,-1.452622946272505,1.415074050605476,-10.473055105942946,-10.259346167246502,-23.478020259312224,-4.514974060625133,-6.715491066681096,1.268373948076497,-7.993878513933665,-67.23002681025751,-0.4654175907600927,-12.992304751747534,0.37001987368288175,-12.037143510641512
1983-05-01,-2.5203257539997934,-18.82973898024786,-6.665388562462547,-15.878513697031382,-2.5980518980229155,0.6872135687160779,-8.900836797860952,-11.534549508775983,-21.530278069632395,-5.8578237448588455,-5.3768394914872815,1.6151869815328848,-9.329297743647931,-52.73588675039785,0.3568066741427544,-14.175914965177839,-0.5079158175159508,-9.630881633955179
1983-06-01,-0.7593627436005551,-16.115130015781947,-7.624149593439969,-17.23515085271887,-3.3449999322282506,0.09291912163342084,-6.483367773202749,-12.883993557521276,-19.001148768833705,-7.378163786217717,-3.153178004399399,1.8435431304185288,-10.549369490290264,-36.173174116346566,0.9823268758128314,-15.272662514134458,-1.2222648296557683,-6.71522592760853
1983-07-01,0.6890863374523495,-12.161500567481632,-8.202367479150945,-17.893437437109046,-4.032642334065539,-0.39461906607802566,-3.775655306302584,-13.406268187931607,-14.611607960292272,-7.997289034399656,-1.1771043659719223,1.9642975278522659,-11.198711969766272,-20.717670299388743,1.4771007702854146,-15.70604725887901,-1.7919510183200031,-3.0998991936752476
1983-08-01,1.5962011658627056,-8.879346393403553,-8.74668766151775,-18.053897007091624,-4.675938930917293,-0.5441180662484141,-2.103447837707324,-13.771679855528333,-9.435828072684153,-8.531803423815434,-0.0529190879657956,2.0745957675187485,-11.614485246589386,-7.684279371190954,1.662147803464312,-15.844411348041737,-2.01480594319357,-1.3437600479912513
1983-09-01,1.877326110134954,-8.088011287507557,-8.985333009199662,-18.381480268529945,-5.0872500399325755,-0.42227601168212947,-1.9520113101372352,-14.091285637446813,-9.721455574035645,-8.702532843788072,0.13129659956949621,2.1949212965757954,-11.926924464214279,-12.94027081242314,1.7378092722128364,-16.189263996325042,-2.065823405561313,-2.104913573904136
1983-10-01,1.2080363087032153,-9.263698714120046,-8.74372585253282,-18.05432229428678,-4.946957851978058,0.20973428009866593,-2.974632305976672,-13.651275634765625,-12.65894617353167,-8.17233689940802,-0.5458366011549359,2.175686126169951,-11.573707626526614,-28.76709125660084,1.4291103787094581,-16.047207681756273,-1.7468467984401006,-4.058583987127874
1983-11-01,0.23847900169051214,-11.618945712134952,-8.046175674958663,-16.58618772352064,-4.267051169212828,0.9034009846123131,-4.809561753884339,-12.453514053708032,-16.487511226109095,-7.13712744193502,-1.969581220778951,2.0837788478187895,-10.594898246857058,-44.37862678810402,0.8010904221740994,-14.819874010587995,-1.3205612629232273,-6.587834210739922
1983-12-01,-1.0771181531574416,-14.898803801763625,-5.991315028884194,-14.121636184486183,-2.961878979459722,1.3671324059769914,-6.990044850569505,-10.170314425513858,-19.28407396589007,-5.062014277618711,-3.767214523502654,1.9229011172833652,-8.218649496515114,-58.65733888414171,0.13154829181635955,-13.09865951538086,-0.6433109057621218,-9.16102399531099
1984-01-01,-2.751069898190706,-17.45818773905436,-4.419683597304604,-12.68346696286588,-1.3525338629458812,1.5320406303749428,-8.641241758297651,-8.664115837642125,-20.808676310947966,-3.5149974398093646,-5.5520616426058345,1.728588614774787,-6.579460006162345,-70.0015527230722,-0.45383233226285935,-12.041458330656353,0.09766792957211884,-10.780375765770982
1984-02-01,-3.519869887310526,-19.002574739002046,-3.3412375233390113,-11.913362064877072,-0.35531652140173503,1.508055014295263,-9.738312623439692,-7.8757022108350485,-21.523190907069615,-2.5771633823319235,-6.538518659907616,1.5069497797800149,-5.648509565606175,-76.62419213189018,-0.6723078683435765,-11.501676659835013,0.509260925398746,-11.647719943646303
1984-03-01,-3.7570882880169414,-19.52388218470982,-4.122545908797871,-12.340798249115815,-0.8184241107169618,1.5769745136524465,-10.21657448548537,-8.61735258783613,-22.681293487548828,-3.5299379046600645,-6.717976763204564,1.5006542464961177,-6.470308246382748,-77.63048101354528,-0.7217875797936631,-11.869057103207238,0.4639197298338716,-12.419845148460153
1984-04-01,-3.5213078623232636,-19.59886460077195,-5.518008633093401,-13.964881123723211,-1.8260291535803612,1.5077173172890603,-9.996100266774494,-10.098754224323091,-23.021341051374165,-4.948317178405158,-6.418349552739618,1.652409175167913,-7.979390420109393,-70.94530176233361,-0.4024986471535292,-13.149473290694388,0.21814145410144833,-11.782183106412592
1984-05-01,-2.202368611874788,-17.557300385974703,-6.5973745150999585,-15.667225219107964,-2.919620909589402,0.9689255340679271,-8.135343820620806,-11.533198470161075,-20.97808292933873,-6.258156394014264,-4.673386497731589,1.8106498407280964,-9.228789375489017,-53.53663762410481,0.3989618773982118,-14.405974337929175,-0.3945324884753832,-9.7073427180654
1984-06-01,-0.5279362331265989,-14.722331819080171,-7.382715561173179,-16.41284581777212,-3.639682607447847,0.3092374305825334,-5.656639429239126,-12.269322645096553,-17.1516718183245,-7.002361930242859,-2.6401834253884533,2.0305224086927334,-10.1259668189359,-31.6345144201208,1.025596268607763,-14.87793571070621,-1.062533049516275,-6.198381148662764
1984-07-01,0.9135532314362734,-10.775320870535714,-8.148529583757574,-17.482429581719476,-4.268885064632334,-0.27734730336759184,-2.7474193236766715,-13.218607788994198,-12.725538526262557,-7.764155557840177,-0.5647029613424664,2.146701294442882,-10.966751948896661,-14.618997220639828,1.5053660511667188,-15.589513276752674,-1.6421089709644587,-2.555969080974146
1984-08-01,1.7227404013923977,-7.8387964339483345,-8.632407134229487,-17.747854542087865,-4.888930523649175,-0.39390509014015085,-1.5232964968070006,-13.565543152037122,-8.951728003365654,-8.187432100277135,0.2501530881308339,2.2094816487768423,-11.453184449529074,-4.137212258798105,1.6919891039530435,-15.66945929276316,-1.8751839097117036,-1.1294111763079142
1984-09-01,1.6708832201750383,-7.659016336713518,-8.961454846642233,-18.240583265149915,-5.219745940350472,-0.23772010171377622,-1.6723791376138344,-13.968896298181443,-9.030042375837054,-8.805886589654602,0.2770737270636061,2.2691096430239472,-11.871189094451537,-14.463488260904947,1.6560218413064194,-16.067947588468854,-1.920108266279731,-1.7736310811386895
1984-10-01,1.0752082130183345,-9.82700438726516,-8.764884146777066,-17.7732261451515,-4.955036183621021,0.20143910123779252,-3.0374383315061912,-13.508687700544085,-12.027221407209124,-8.658772647970974,-0.696512709366032,2.252218749212182,-11.427044006715338,-28.335256929750795,1.4357648429676473,-15.819197202983656,-1.6733055383386748,-3.656565528555015
1984-11-01,-0.026697718902774482,-13.031539916992188,-7.712057774717158,-16.5774764241399,-4.040438672329517,0.8124491921416274,-4.887794378476265,-12.335615498679026,-15.756861822945732,-7.230452027651343,-2.1027103523535233,2.252884610839512,-10.2980383907456,-42.72245477747034,0.7819846007053481,-14.960615258467826,-1.1834502220153809,-6.060932100433664
1984-12-01,-1.6104515479958577,-15.49537113734654,-5.781398849053816,-13.787673615120553,-2.7564665104480497,1.4196355600614805,-6.688867471156976,-9.759331601006645,-18.250736509050643,-5.346041032583407,-3.907033417122496,2.1196054116539336,-7.9306921326970485,-55.936350645842374,0.23415945659915302,-13.020607797723068,-0.566416991953279,-8.325896312281028
1985-01-01,-2.8422262357628867,-18.010947817847843,-4.177846420894969,-12.416402713672534,-1.4331863788848227,1.5672309710098815,-8.455214439294277,-8.398521514165969,-20.300704411097936,-3.436667494254537,-5.476478272420497,1.8915105643479722,-6.401729009237634,-68.2380958839699,-0.4332122039855588,-11.98373794555664,0.11443853588171408,-10.340856768421292
1985-02-01,-3.6059054084446123,-19.307077498663038,-3.4759689461101186,-11.441696656716836,-0.7150531829671657,1.5002018249070679,-9.651553630828857,-7.731453293845767,-21.666291100638254,-2.441768717057634,-6.390477982035444,1.736696207005045,-5.778160152665104,-74.45929491961444,-0.6043717682209937,-11.365598377428558,0.3191148731070505,-11.556934081402021
1985-03-01,-3.954793681269107,-19.915603456043062,-3.9288748394359243,-12.040276140780062,-0.6344991288286574,1.6841153661768,-10.09226456666604,-8.312456664584932,-21.890599387032648,-2.6550726725323366,-6.724435712662212,1.6879986420921658,-6.2898141792021605,-74.30184682210286,-0.7206182822623022,-11.708443290308903,0.48008295910311605,-11.750281225774707
1985-04-01,-3.714229023974875,-19.473841530936102,-5.145244164900347,-13.49303980131407,-1.6681625487956595,1.511617859562596,-9.71764876292302,-9.575073775790987,-21.55430248805455,-4.200345690887754,-6.385527651734148,1.87468189260234,-7.536730708846127,-67.2359890407986,-0.3512040709569557,-12.71947559557463,0.1653098855429972,-11.225956002461542
1985-05-01,-2.4145936965942383,-17.959901718866256,-6.442608074708418,-15.123380841435614,-2.7141121093263014,0.954338917145142,-8.254118454761993,-11.069268839699882,-19.856646401541575,-5.7751994321842,-4.916396901651394,2.0868046387382178,-9.03106741158359,-51.52046062328197,0.3317466493857119,-13.95056072034334,-0.40058622687635287,-9.167918962301668
1985-06-01,-0.40367644766102667,-14.319972537812731,-7.208164171739058,-16.13413772067508,-3.5463921567226975,0.2157989162224549,-5.136688397480891,-12.005995001111712,-16.87001773289272,-6.899450321008663,-2.212604130703979,2.1655594006828642,-9.885754068213773,-32.52806486906829,0.9852204765678968,-14.669740576493114,-1.0971067237182404,-5.6038065054981985
1985-07-01,0.9983616549035778,-10.189730326334635,-8.168616619977085,-16.80580860859639,-4.540439869495148,-0.1514143766359882,-2.6809640419788847,-12.787242162795295,-12.383996418544225,-7.8128958692645085,-0.48587739101948185,2.232964038848877,-10.825934467545475,-16.17749532063802,1.4501296836911266,-15.236030377839741,-1.630708869074432,-2.7091584254785914
1985-08-01,1.9421381017436155,-7.655636015392485,-8.558569171211936,-17.004252768851615,-5.07084958096768,-0.4146260542196554,-1.3191890449095995,-13.036079633803595,-8.798651695251465,-8.32179607731281,0.5551999560528738,2.308008256165878,-11.148401628057641,-5.170938703748915,1.7615328611611714,-15.466096777664989,-1.9845543193145538,-0.8004527116559216
1985-09-01,2.023310298505037,-7.422302791050502,-8.958919752727855,-17.51302061854182,-5.327950031199354,-0.22831708011035626,-1.280535795749762,-13.377312819163006,-9.321356500898089,-8.715787264380124,0.7126463771414904,2.4089570667432705,-11.590264216963067,-12.138469130904586,1.7630208236267244,-15.810778768439043,-2.06045130608787,-1.6059460099210445
1985-10-01,1.424756205600241,-9.590334665207635,-8.666199987584895,-17.282895784120303,-4.925486179108315,0.11488360775125635,-2.8796134850917716,-13.094743660518102,-12.054448808942523,-8.181676062026826,-0.24184879441202786,2.263344940931901,-11.28309893320842,-27.556739030060942,1.5534415044857346,-15.81277847290039,-1.7809354503389816,-3.884144665039692
1985-11-01,0.14079659691323407,-12.609998612176804,-7.830898870121349,-16.404902612840807,-4.2003909577714635,0.6930955000467844,-5.032447973887125,-12.13994196483067,-14.978045054844449,-7.243529404744063,-2.150565495520282,2.2455345288566924,-10.351892264492541,-42.71245179352937,0.9948140033935469,-15.142736936870374,-1.3642942401724802,-6.498096407074289
1985-12-01,-1.3760271798009458,-15.642630259195963,-6.189189715818926,-14.365408227250382,-3.0644818062477923,1.2558175368351978,-6.951685135181133,-10.400375865754627,-18.111490522112167,-5.488776688528533,-3.910263330658521,2.19359550787055,-8.511434405683035,-58.39218563503689,0.2315236589665176,-13.559720892655223,-0.6728584760091675,-8.821092192659673
1986-01-01,-2.6191031414529555,-17.26875214349656,-4.078095338561318,-12.266829851511362,-1.2924329524344587,1.4745631106980928,-8.169669065719996,-8.286570935022263,-19.866368430001398,-3.274441886656355,-5.029056116115828,1.944588513477989,-6.311212103050876,-68.76057518853081,-0.38439953751843087,-12.126375499524569,-0.016671733137115206,-10.209758011336179
1986-02-01,-3.4610649813776435,-18.78543217976888,-3.6843438040126455,-11.379494538178315,-0.5625424074365737,1.433142464798134,-9.388328209901466,-7.633670738765172,-21.626449312482563,-2.583359196634576,-6.208243399309966,1.6768033737721653,-5.76300793383495,-75.8087158203125,-0.6908290865463761,-11.343160930432772,0.30788250372443404,-11.705367098149566
1986-03-01,-3.8305908700694213,-19.86970719837007,-3.982644595883109,-11.961721085213327,-0.6445047576376732,1.5148273280432991,-9.925828530238224,-8.166417053767614,-22.32651574271066,-3.2806424221189894,-6.585186098250875,1.6266981155976006,-6.168267813073584,-75.79515245225694,-0.6653902109039345,-11.878607900519121,0.37954620702165953,-12.237956843425318
1986-04-01,-3.4499915786411455,-19.524913969494047,-5.208312652327797,-13.63504899514688,-1.5805379126934294,1.4149782177922245,-9.770877850361359,-9.611527125040691,-22.012201036725727,-4.792695116288591,-6.168357872524145,1.7913917614066084,-7.597586333033551,-68.61882386384187,-0.29488805558238623,-13.103889666105573,0.028182539931485354,-11.524014620436835
1986-05-01,-2.4274961326433266,-18.205902462913876,-6.4622180028395215,-15.433183876243797,-2.8155157921162055,0.7371261045015095,-8.4046327150785,-11.26615944362822,-20.33160618373326,-5.769748026781743,-4.888923914154614,2.0625183634136035,-9.105156415916351,-53.82652989140263,0.38561254512262705,-14.363383242958472,-0.642274194200274,-9.30944128134816
1986-06-01,-0.6287382413511692,-15.053923924763996,-7.557915557514537,-16.500730127901644,-3.7348975526525616,0.1447062301743138,-5.534568963906704,-12.307262420654297,-17.176892416817804,-7.1621354263607815,-2.662563104571009,2.1502761218858804,-10.278680525630353,-34.87303345291703,1.0255115026129413,-15.010726326390317,-1.1319551879251508,-5.833224168757803
