,ssta20GLB_cluster1,ssta20GLB_cluster2,ssta20GLB_cluster3,ssta20GLB_cluster4,ssta20GLB_cluster5,ssta20GLB_cluster6,ssta20GLB_cluster7,ssta20GLB_cluster8,ssta20GLB_cluster9,ssta20GLB_cluster10,ssta20GLB_cluster11,ssta20GLB_cluster12,ssta20GLB_cluster13,ssta20GLB_cluster14,ssta20GLB_cluster15,ssta20GLB_cluster16,ssta20GLB_cluster17,ssta20GLB_cluster18
1988-10-01,0.99105835,-5.8157043,-7.8198853,-12.712524,-3.240387,0.10229492,-1.2963867,-10.412415,-8.589294,-6.0064087,-0.07376099,2.6431885,-9.005127,-6.975128,1.1873474,-14.967102,-1.0434875,-4.2202454
1988-11-01,0.37722778,-7.8125305,-6.378937,-11.433441,-2.52536,0.67214966,-3.9240417,-9.238037,-11.370209,-5.1815796,-1.9385681,2.4031982,-8.414001,-11.990387,0.7277832,-14.511566,-1.194458,-7.315277
1988-12-01,-0.88497925,-8.991272,-5.7224426,-9.524445,-1.8779602,1.1465454,-5.7411804,-7.2020874,-12.731567,-3.6681824,-3.2316284,2.131958,-7.3457336,-15.773254,0.16317749,-12.746246,-0.27236938,-9.277588
1989-01-01,-1.8705444,-9.764008,-3.5794678,-7.672821,-0.2569275,1.1334839,-7.0663757,-5.962921,-13.82431,-1.7032471,-4.5715637,1.9811401,-5.0569153,-17.305908,-0.2588501,-10.900543,0.17251587,-11.203522
1989-02-01,-2.4588928,-10.718567,-3.0249634,-8.456696,-0.092437744,1.3353882,-7.594452,-5.936096,-14.330963,-0.70861816,-4.9148254,1.2707214,-4.7528687,-18.774017,0.045166016,-10.310059,0.5713806,-11.767578
1989-03-01,-2.9866028,-11.390747,-3.2355957,-8.703339,0.08596802,1.6951904,-8.041443,-6.2167664,-15.257965,-1.6798706,-5.36911,1.5566101,-5.06662,-18.744415,-0.1532898,-10.844116,0.92437744,-11.625153
1989-04-01,-3.11438,-11.868195,-4.8087463,-9.835358,-0.41238403,1.7147827,-7.8468018,-7.571533,-15.025391,-2.8226013,-5.522644,1.8699036,-6.3333435,-17.327148,-0.06564331,-11.7612,0.5797119,-10.750122
1989-05-01,-1.9892883,-10.151215,-5.919739,-10.5937805,-1.3444214,1.3400574,-6.8116455,-8.707825,-14.178467,-3.8699036,-4.4170227,2.3623047,-7.127777,-13.054565,0.102386475,-12.288116,0.105285645,-8.849335
1989-06-01,-0.4861145,-6.7868958,-7.0747986,-11.633575,-2.1824036,0.761322,-3.8198547,-9.6649475,-11.294617,-4.8513184,-1.8064575,2.0870361,-8.206451,-8.691803,1.0589294,-13.2048645,-0.55807495,-6.0749207
1989-07-01,0.78359985,-4.467224,-7.8150635,-12.503693,-3.0413208,0.17422485,-1.4272156,-10.451904,-9.921326,-5.5171814,-0.29458618,2.3004456,-8.938934,-2.9917297,1.6711426,-13.85907,-0.8737793,-2.5491638
1989-08-01,1.4156494,-3.1226807,-8.058868,-12.545166,-3.2141113,-0.24658203,0.17068481,-10.573639,-6.866394,-5.4906006,0.51498413,2.340149,-9.074799,-0.54226685,1.9350586,-14.065918,-1.058258,-1.1516418
1989-09-01,0.81921387,-4.4330444,-7.91803,-12.649475,-3.6087341,-0.036224365,-0.74624634,-10.722656,-6.402649,-5.6654053,0.5006714,2.5223083,-9.240356,-2.3311768,1.3337402,-14.715851,-1.4562988,-2.053009
1989-10-01,0.8121948,-6.31192,-7.793762,-12.721161,-3.2913818,0.14886475,-2.5667725,-10.54245,-7.062805,-5.7565613,-0.75717163,2.6125488,-9.139404,-7.218445,1.122467,-14.797272,-1.1510925,-4.7878113
1989-11-01,-0.1852417,-8.718231,-7.318115,-11.710571,-2.7535095,0.84625244,-4.407959,-9.556183,-9.607239,-5.0912476,-2.3172607,2.4034424,-8.445892,-11.53891,0.7689209,-14.117859,-0.62390137,-6.987915
1989-12-01,-0.7877197,-10.136261,-5.6314697,-10.630371,-2.2758484,1.3715515,-6.290436,-8.600952,-11.414337,-3.4440002,-3.1322632,2.1462708,-6.5705566,-14.889099,-0.06796265,-12.563019,-0.4944458,-9.300293
1990-01-01,-1.2343445,-10.977631,-3.1846008,-9.212799,-1.5040894,0.86035156,-6.628937,-7.2058716,-12.675903,-2.1367493,-3.8808594,1.5028687,-4.8192444,-16.831299,-0.18356323,-11.060486,-0.33789062,-11.0954895
1990-02-01,-2.6870422,-11.611755,-2.912384,-8.218201,-0.34231567,1.1148071,-7.9869385,-5.592407,-14.813965,-1.9064331,-5.134308,1.641449,-4.4439697,-18.745514,-0.46313477,-10.587067,0.1000061,-11.927338
1990-03-01,-2.9663696,-11.65094,-3.7583008,-8.485199,-0.45794678,1.5430908,-8.5468445,-5.9802246,-15.113037,-1.9880371,-5.856964,1.2220764,-5.134552,-18.385284,-0.20397949,-10.7742,0.4015503,-11.849182
1990-04-01,-2.9099731,-12.159149,-4.41098,-9.991943,-0.77630615,1.3904114,-8.562439,-7.69458,-14.897369,-2.8858032,-6.111206,1.5018616,-5.871063,-18.188354,-0.3088379,-11.517609,0.06741333,-11.012665
1990-05-01,-1.7122803,-10.500397,-5.680786,-11.233673,-1.9336853,1.11026,-7.660614,-9.02356,-13.592194,-4.130951,-4.9884644,1.7162781,-6.9904785,-14.847137,0.5145874,-12.396881,-0.8616638,-8.689728
1990-06-01,-0.54867554,-7.9344177,-6.592682,-11.986267,-2.2774963,0.36160278,-4.40921,-9.706146,-12.017334,-4.6670837,-2.5275269,2.0608215,-7.720398,-8.904358,1.3280945,-13.562225,-1.069397,-5.7420654
1990-07-01,0.33694458,-4.8865356,-7.5172424,-12.645538,-2.7321472,-0.5057678,-1.3016663,-10.411774,-8.836792,-5.2711487,-0.7232361,2.341919,-8.817078,-3.5635376,1.6106262,-14.4557495,-1.1226501,-2.1724854
1990-08-01,1.5812988,-3.2136536,-7.7191772,-12.983093,-3.4158325,-1.1071167,-0.3970642,-10.922394,-6.559387,-5.611145,0.53344727,2.396881,-9.29071,0.934845,1.7435303,-14.847504,-1.4399719,-1.4986572
1990-09-01,1.9502869,-3.5547485,-8.091797,-12.988342,-4.131195,-0.65133667,-0.18881226,-10.975494,-7.1036377,-5.6593018,0.7722473,2.5602722,-9.206238,-2.382141,1.5967407,-14.928711,-1.703125,-2.3086548
1990-10-01,0.7870178,-6.0572815,-7.57605,-12.895172,-4.0498657,0.1055603,-2.4610596,-11.119995,-8.216614,-5.5000916,-0.6454468,2.4423828,-9.078064,-7.141632,0.8096924,-14.555481,-1.2919312,-4.1844788
1990-11-01,0.27713013,-7.952301,-6.9572144,-11.661438,-2.7318115,0.5212097,-4.1918945,-9.981934,-10.630371,-5.508972,-2.1021118,2.5271606,-8.400543,-10.823669,0.72732544,-13.876465,-0.47879028,-6.3684387
1990-12-01,-0.7937012,-9.806183,-4.862793,-10.365875,-1.8933105,1.2309875,-5.6892395,-8.28595,-12.468475,-4.074829,-3.1734314,1.7152405,-6.823883,-15.39505,0.5786133,-12.917694,-0.27493286,-8.793854
1991-01-01,-2.0404663,-11.268158,-3.7131348,-9.497345,-1.557251,1.4801941,-6.8725586,-6.8287354,-13.671356,-2.857727,-4.192993,1.6107788,-5.270935,-17.598969,0.27789307,-11.231934,-0.19674683,-10.707275
1991-02-01,-2.4188843,-11.731415,-3.0908203,-9.441162,-1.0369263,1.7189026,-7.4001465,-6.1325684,-14.213684,-2.3902893,-4.331726,1.5783081,-5.1842346,-19.233093,-0.12863159,-11.248688,0.21017456,-11.686127
1991-03-01,-2.856903,-11.902557,-3.0951843,-10.258972,-1.0598755,1.4829102,-8.039276,-7.22583,-14.877594,-2.8707275,-4.7926025,1.1927185,-5.515045,-19.462372,-0.37557983,-11.627594,-0.09298706,-11.786774
1991-04-01,-3.154541,-11.9133,-4.1447754,-10.929749,-1.3789673,1.8219604,-8.483673,-8.316864,-14.956482,-3.295105,-5.5205383,1.4674072,-6.2053223,-17.557922,-0.48638916,-12.6710205,-0.3496399,-11.126068
1991-05-01,-1.6957703,-11.333282,-5.488556,-12.263977,-2.33432,1.6547852,-6.9200745,-10.163391,-14.030487,-4.4916077,-4.149475,1.5346985,-7.387085,-14.249237,-0.07745361,-13.246582,-0.78463745,-9.682068
1991-06-01,-0.7230835,-7.394623,-7.088196,-12.603668,-3.1029053,0.619812,-3.4707947,-10.904327,-10.863342,-5.0343018,-1.9601746,1.5791016,-8.540222,-8.327209,0.48114014,-13.330383,-1.2344055,-6.6860046
1991-07-01,0.8003845,-5.1196594,-7.723938,-13.007324,-3.7434082,0.008361816,-0.5873108,-11.476196,-8.577423,-5.136322,0.39294434,2.1647034,-9.198822,-3.997406,1.2340393,-13.681152,-1.8901672,-3.0953064
1991-08-01,1.6019897,-3.3201904,-8.109863,-13.270294,-4.391449,-0.39614868,1.324646,-11.462799,-6.238983,-5.473175,1.8497925,2.028473,-9.654816,-1.5093384,1.8002319,-14.4487915,-2.7593079,-1.2467651
1991-09-01,2.0234985,-3.539154,-8.54184,-13.032257,-4.5856323,-0.3143921,-0.28582764,-11.619812,-5.912781,-6.007599,1.6708679,1.7971497,-9.829926,-3.22464,1.3820801,-15.004669,-2.2500916,-2.5741577
1991-10-01,1.4724426,-5.884857,-8.042145,-12.898529,-4.3723145,0.03137207,-2.3465576,-11.606659,-7.004242,-6.054016,-0.20736694,1.8269653,-9.738617,-7.898712,0.9630127,-14.578339,-2.0177307,-3.7590027
1991-11-01,0.15893555,-7.3637085,-7.37323,-12.835327,-3.215454,0.41674805,-4.506378,-11.064026,-8.989655,-5.0520325,-2.1341858,1.9468994,-9.037323,-11.868439,0.5368347,-13.996643,-1.6957703,-6.9224243
1991-12-01,-1.2003784,-8.890259,-5.0160217,-10.581512,-2.2359009,1.0055237,-5.859009,-9.280548,-11.242462,-3.9233093,-3.5239563,2.1148987,-6.7897034,-14.7326355,0.2263794,-12.675415,-0.8363037,-10.028717
1992-01-01,-2.3644104,-9.659668,-4.1105957,-9.6145935,-1.4281006,0.8426819,-6.9466248,-7.7318115,-13.071625,-2.591095,-4.7862854,1.8192139,-5.967224,-16.903564,-0.19873047,-11.215973,-0.1977539,-11.514832
1992-02-01,-2.7540588,-10.267761,-3.8720093,-9.244263,-1.1546326,1.9216919,-7.781433,-7.148346,-14.1553955,-2.1093445,-5.4472046,1.6998291,-5.471924,-18.403412,-0.8058777,-10.928955,-0.1756897,-12.430054
1992-03-01,-2.8222961,-10.73996,-4.3054504,-10.223633,-1.1807251,1.7216797,-8.043915,-8.466766,-14.626648,-2.3902283,-5.5934143,1.4504395,-6.3229065,-18.797638,-0.35437012,-11.115845,-0.39553833,-12.771454
1992-04-01,-2.8948364,-10.738892,-5.145752,-11.247498,-1.9798279,1.3425293,-7.589447,-9.359863,-14.704529,-3.1723938,-5.753174,1.5406494,-7.0610046,-16.6958,-0.6351929,-12.222076,-0.87835693,-11.720245
1992-05-01,-2.3460693,-10.2565,-6.168335,-12.189178,-2.3383179,0.98791504,-6.8237,-10.508362,-13.684937,-4.3441467,-4.8454895,1.7711487,-7.8161926,-13.375427,0.31900024,-12.783508,-0.9612427,-10.056946
1992-06-01,-0.44573975,-8.845398,-7.0914307,-12.979095,-3.0211792,0.36462402,-4.4898376,-11.136993,-11.133118,-5.139374,-2.1265259,1.8284302,-8.715576,-8.345032,1.0534058,-13.806885,-1.3156738,-6.1919556
1992-07-01,1.1522827,-5.738983,-7.631958,-13.017303,-3.584961,-0.53189087,-1.7762756,-11.322937,-8.816254,-5.4599915,0.39569092,2.055664,-9.352478,-2.6055298,1.219635,-14.480133,-1.7331543,-2.9959412
1992-08-01,1.511383,-3.6874695,-8.32251,-13.335358,-3.9151306,-1.1057129,-0.3675232,-11.989258,-5.758209,-5.6152954,0.8971863,1.9657288,-10.276489,-0.6445923,1.3970642,-14.921234,-1.9533997,-1.1144409
1992-09-01,1.6004028,-3.4971924,-8.651489,-13.380035,-4.3836365,-0.5880127,-0.72268677,-12.100769,-5.7607117,-5.772339,1.014801,2.2499695,-10.246094,-2.7842102,1.1697998,-15.301575,-2.0760193,-2.5216675
1992-10-01,0.99868774,-5.7778015,-8.406555,-13.498352,-4.145935,0.091430664,-3.2808228,-12.002594,-7.7952576,-5.542389,-0.46221924,2.399994,-9.968201,-7.7327576,0.83639526,-14.889008,-1.4363098,-3.678009
1992-11-01,-0.03265381,-7.2223206,-6.8619385,-11.921295,-3.5952759,1.0227966,-5.0823364,-10.324768,-9.9895935,-4.5601807,-2.2496643,2.2817078,-8.619751,-11.664581,1.0804443,-14.248749,-1.1665955,-5.8902893
1992-12-01,-1.1760559,-8.212158,-3.6953125,-11.011871,-2.5628357,1.4928894,-5.7335815,-8.804077,-12.223785,-3.5049438,-3.3867493,1.7205505,-5.7757263,-14.894684,0.40982056,-12.669922,-0.43301392,-8.889801
1993-01-01,-2.308319,-9.509857,-2.002716,-9.601501,-1.0712891,1.1435242,-6.8934326,-6.9060974,-13.580261,-1.7804565,-4.7166443,1.6114502,-3.9718628,-17.798798,0.23547363,-10.629944,-0.26364136,-11.355194
1993-02-01,-2.8295593,-10.462463,-2.9319153,-9.270721,-0.07470703,1.650238,-7.548218,-6.9594116,-14.426086,-1.398529,-5.2178955,1.486969,-4.4858093,-19.032654,-0.15560913,-10.288452,0.20361328,-12.391144
1993-03-01,-3.2937927,-11.002716,-2.871704,-10.05423,0.27261353,1.2123413,-8.522278,-7.6244507,-14.787476,-1.8461914,-5.942871,1.473114,-4.550354,-19.401825,-0.10708618,-11.511597,0.51776123,-13.026947
1993-04-01,-2.915619,-10.906738,-4.156067,-11.17337,-0.6345215,1.6626587,-7.8472595,-8.615906,-15.384613,-2.9575195,-5.50766,1.7240906,-5.9750977,-18.608856,-0.3327942,-12.299286,0.049316406,-11.993683
1993-05-01,-2.4320068,-10.667358,-5.95697,-12.423981,-1.8388367,1.2489319,-7.4221497,-10.26767,-14.726532,-3.4697266,-5.0606384,1.75,-7.182831,-14.180634,0.4159546,-13.331055,-0.40924072,-9.054016
1993-06-01,-0.7872925,-8.304657,-7.3273926,-13.464905,-2.6428833,0.5594177,-4.1865234,-11.177002,-12.511047,-4.4589844,-2.113556,1.8612976,-8.623444,-9.172272,0.95666504,-13.839233,-0.9622803,-4.9005737
1993-07-01,0.8670349,-5.8953247,-7.6105347,-13.336182,-2.8572693,-0.3329773,-1.4959412,-11.496185,-9.758575,-5.3201904,0.2626648,1.9500732,-9.086914,-4.7245483,1.6025391,-14.231567,-1.4510803,-2.835846
1993-08-01,1.451294,-4.096924,-8.047913,-13.215942,-3.4491577,-0.45010376,0.1659851,-11.412018,-7.099884,-5.429535,0.7001953,2.0352173,-9.388794,-2.3661194,1.7900391,-14.596802,-1.6418457,-1.45224
1993-09-01,1.779419,-4.6095886,-7.924011,-13.856323,-3.3574219,-0.45098877,-0.08200073,-11.757019,-7.00766,-5.7286987,1.4245911,1.7316589,-9.688446,-2.6828613,1.2208557,-14.643494,-1.4833374,-2.0964966
1993-10-01,1.0058594,-6.934601,-7.118347,-13.627258,-3.5529175,0.5359802,-2.3309631,-11.272583,-7.412262,-5.5937195,-0.29992676,1.9899292,-8.967102,-7.6691284,1.1218567,-15.007141,-1.1338806,-4.0227966
1993-11-01,0.22320557,-9.321808,-6.9461365,-13.245972,-2.8640747,0.78375244,-4.408661,-10.879578,-9.523102,-5.2728577,-1.6849976,1.9135742,-8.677429,-10.737732,0.9543457,-14.391388,-0.92074585,-6.890106
1993-12-01,-0.9958191,-10.129944,-5.3757324,-11.761322,-1.4384155,1.1907043,-6.164856,-9.145386,-12.535828,-3.8242798,-3.1102295,1.850647,-7.1972046,-14.803772,0.78030396,-12.591888,-0.25595093,-9.312561
1994-01-01,-1.9480896,-11.116272,-3.5653687,-9.487244,-0.6922302,1.2099609,-7.067688,-6.81662,-13.478455,-2.1775818,-4.1288147,1.8249207,-5.317505,-17.555481,0.25961304,-12.581055,0.33120728,-10.456238
1994-02-01,-2.7460632,-11.59256,-3.3590393,-8.486969,-0.2975769,1.4133606,-7.960785,-6.4970093,-14.755524,-2.2949219,-5.1685486,2.1886597,-5.245056,-19.148376,-0.1269226,-11.829926,0.41052246,-12.000549
1994-03-01,-2.705017,-11.801117,-4.000122,-9.766022,-0.5238037,1.526001,-8.073242,-7.392578,-14.826294,-2.618225,-5.3986816,1.4009705,-6.113678,-19.438812,0.039642334,-11.976685,0.34368896,-12.022766
1994-04-01,-3.049652,-11.354279,-4.7233276,-11.276306,-0.9351196,1.4653015,-7.258606,-8.66452,-15.084595,-3.069275,-5.134247,1.7796326,-6.3822937,-17.483063,-0.12942505,-12.100128,0.22219849,-11.447937
1994-05-01,-2.1690674,-10.888092,-6.1799316,-12.007141,-2.099945,1.5318298,-6.3638,-9.701355,-14.240326,-4.2198486,-4.3311768,1.7436829,-7.3519287,-13.732788,0.6109009,-13.267914,-0.30319214,-8.673035
1994-06-01,-0.782074,-8.797852,-7.162903,-12.560547,-2.7637024,0.48950195,-4.429535,-10.571075,-12.508575,-4.7109985,-1.6873169,1.8194275,-8.533051,-7.5537415,1.3898315,-14.15921,-0.6599426,-5.5274963
1994-07-01,0.29803467,-5.76062,-7.3842773,-12.85498,-3.5436096,-0.68811035,-2.2077942,-11.101379,-8.826019,-5.2025757,-0.3796692,1.8108826,-9.013336,-0.71655273,1.8996277,-14.598297,-1.2652893,-1.9812622
1994-08-01,1.1803284,-4.637085,-7.441101,-13.009399,-3.708313,-0.3864441,-0.29327393,-11.320038,-6.7624207,-5.5933228,0.2623291,2.1527405,-9.213348,0.48886108,1.8948059,-15.146973,-1.5202332,-0.2883911
1994-09-01,1.3992004,-3.972931,-8.377045,-13.221039,-3.9523315,-0.23867798,-0.054779053,-11.647888,-6.529785,-6.071747,0.9755249,2.0288696,-9.584381,-1.8858643,1.5826111,-15.433655,-1.5401306,-0.8295593
1994-10-01,1.1418457,-5.3120728,-8.086639,-13.366608,-4.1684875,0.35479736,-1.8578186,-11.980286,-7.1539307,-6.0427246,0.13705444,2.287384,-9.352325,-6.795471,0.9045105,-15.136383,-1.4527588,-2.9915771
1994-11-01,0.14822388,-6.7818604,-7.075592,-12.581604,-3.567871,0.91763306,-3.8204346,-10.841248,-10.948639,-5.147888,-1.3587036,2.1235046,-8.415314,-10.412659,0.7935791,-14.602966,-0.9252014,-6.7092896
1994-12-01,-0.8411865,-8.339142,-4.8662415,-10.589996,-2.2618103,1.039917,-5.818573,-8.809906,-13.022766,-3.5333862,-3.139618,1.8456116,-6.6419067,-13.95105,0.14349365,-12.914398,-0.34100342,-9.607758
1995-01-01,-2.0650024,-9.5164795,-3.7720642,-9.053467,-1.1736145,1.503479,-6.4525757,-7.2662964,-14.999603,-2.492859,-4.10614,1.6593018,-5.4478455,-17.15506,0.012786865,-11.037933,-0.018951416,-11.034027
1995-02-01,-2.684967,-10.346985,-3.3379822,-8.67215,-0.25698853,1.6317749,-7.4544983,-6.713043,-15.857452,-1.7628174,-5.2072144,1.1286926,-4.9766846,-19.021484,-0.17004395,-10.454437,0.3731079,-11.333099
1995-03-01,-2.9156494,-10.994293,-3.771881,-9.905579,0.4779358,2.1088257,-8.042236,-7.3960266,-16.049072,-1.7590637,-5.743683,1.119751,-5.440857,-18.78769,-0.1477356,-11.532562,0.8179016,-11.95163
1995-04-01,-2.9158325,-10.686279,-5.1220703,-10.901184,-0.59091187,2.090088,-7.761566,-8.225555,-15.98233,-2.6061707,-5.4854736,1.553772,-6.4188538,-17.654236,-0.6182556,-13.29303,0.24819946,-11.838989
1995-05-01,-1.4879456,-8.367004,-6.476288,-11.959412,-1.5748901,1.1769409,-6.0572205,-9.779053,-14.713654,-3.674652,-3.744995,1.6067505,-7.5757446,-14.151001,0.1302185,-13.855011,-0.21459961,-9.426392
1995-06-01,0.21536255,-7.0036316,-7.131592,-13.154907,-2.3894348,0.62127686,-4.113098,-11.0121765,-12.770996,-4.624481,-1.2240295,1.8569946,-8.482086,-7.6771545,1.3607483,-14.271942,-0.6755066,-4.9605103
1995-07-01,1.5579834,-4.9127502,-7.7622375,-13.480286,-3.547577,0.19866943,-2.2986755,-11.699005,-9.797546,-5.120819,0.20846558,1.8031616,-9.185028,-3.229126,1.653717,-14.985138,-1.705719,-1.7320862
1995-08-01,1.8148499,-2.9390564,-8.04364,-13.622498,-3.8138428,0.07455444,-0.4265747,-11.850952,-8.011414,-6.0249634,1.3068542,1.7532959,-9.63446,0.28555298,1.5784302,-15.48877,-2.3773499,-0.5813904
1995-09-01,1.816742,-4.111328,-7.9772644,-13.457916,-3.9775085,0.101867676,-0.90527344,-11.442169,-7.405304,-6.1275635,0.8760376,2.3769836,-9.542664,-2.956665,1.3468933,-15.554749,-2.4423523,-1.5514526
1995-10-01,1.3385925,-5.515045,-7.7271423,-13.398804,-3.6634216,0.5620117,-3.000122,-11.005981,-8.510101,-5.581482,-0.44171143,2.511322,-9.651581,-7.051178,0.9449158,-15.173279,-1.9270325,-4.8644714
1995-11-01,-0.13925171,-7.6776733,-6.619751,-12.489227,-3.3902588,1.0666809,-5.19989,-10.440247,-9.863892,-5.278015,-2.588745,2.3292847,-8.610107,-11.904083,1.0676575,-14.788757,-1.8453369,-7.7939453
1995-12-01,-1.0419312,-9.224609,-5.460266,-10.759735,-2.2747192,1.3875122,-6.4610596,-8.045044,-12.23822,-3.6672363,-3.7131653,1.7020874,-7.52536,-15.634766,0.39065552,-14.049805,-0.74154663,-9.706177
1996-01-01,-1.7489014,-10.8533325,-4.3569946,-9.445068,-0.86099243,1.5432739,-7.816986,-6.845703,-13.704926,-2.616211,-4.743042,1.5705566,-5.7868958,-17.715637,-0.3092041,-11.8385315,0.14785767,-11.416962
1996-02-01,-2.4733276,-11.949402,-2.8650208,-8.956787,-0.096832275,1.5353394,-8.394714,-5.9513245,-14.727356,-2.697235,-5.399536,1.0216675,-4.4498596,-19.059296,-0.52456665,-11.477386,0.47296143,-11.853668
1996-03-01,-2.8764038,-12.468323,-4.260498,-10.182404,-0.2008667,1.8878784,-8.64801,-7.0482483,-15.259155,-2.6257324,-5.860779,1.3052063,-5.697632,-19.645111,-0.5122986,-11.584534,0.440979,-12.365875
1996-04-01,-2.935852,-11.572418,-5.698395,-11.110718,-0.71481323,1.851593,-8.181915,-7.9132385,-15.281525,-3.1407166,-5.653595,1.8366699,-6.958435,-18.12796,-0.4008484,-12.849976,0.18029785,-11.768524
1996-05-01,-2.2581177,-11.05014,-6.5498962,-11.830963,-1.9533997,1.6923828,-7.7414856,-9.584198,-14.301147,-4.051941,-5.0448303,2.048584,-7.6025085,-13.769409,0.38293457,-13.733398,-0.24349976,-8.891907
1996-06-01,-1.0435486,-8.297577,-7.1003113,-12.170349,-3.3237915,0.6529846,-5.329651,-10.499542,-12.733978,-4.9848022,-2.614502,2.090088,-8.402039,-8.536407,0.98602295,-13.795349,-1.0816345,-5.3234863
1996-07-01,0.20959473,-5.3813477,-7.9148254,-12.71463,-3.6158447,0.03665161,-2.8597107,-10.746826,-8.741974,-5.3782654,-1.213623,2.2798157,-9.189789,-5.305176,1.8556824,-14.394165,-1.4457703,-3.3044434
1996-08-01,0.79141235,-3.430359,-8.372742,-13.04953,-3.9883118,-0.39709473,-0.632843,-11.129608,-5.9751587,-5.951996,-0.5479126,2.5013123,-9.630737,0.20617676,2.030365,-14.86908,-1.5253601,-1.3776245
1996-09-01,1.208252,-3.8288574,-8.640503,-13.070221,-4.2128296,-0.275177,-0.305542,-11.211029,-7.0088196,-6.311371,0.69662476,2.5305786,-9.786255,-2.67688,1.5803833,-15.195007,-1.5918579,-1.5964966
1996-10-01,1.0054016,-4.9690247,-8.647766,-12.77121,-3.8433228,0.049560547,-1.2192383,-10.7395935,-8.118622,-5.695801,-0.0178833,2.6247253,-10.111633,-7.5534363,1.4017334,-15.2146,-0.96032715,-4.489807
1996-11-01,0.13800049,-6.6784973,-7.907135,-12.299805,-3.2216187,0.4267578,-3.138214,-10.167816,-10.005676,-4.3318787,-1.3670654,2.3858032,-9.413757,-11.798462,0.6038208,-14.544006,-0.40914917,-7.401184
1996-12-01,-0.875,-9.057587,-6.225586,-11.399078,-2.3008118,1.0304871,-4.9295044,-8.7456665,-12.057404,-3.0543518,-3.0543518,1.9122314,-8.159912,-15.654297,0.25326538,-13.565033,0.16729736,-9.000977
1997-01-01,-1.728363,-10.435455,-4.628174,-9.560577,-1.5528564,1.7655945,-6.849457,-7.853546,-13.432434,-1.9267273,-4.7538147,1.6414795,-6.684662,-17.333801,-0.31277466,-11.713715,0.3718567,-10.565674
1997-02-01,-2.6217957,-11.149353,-4.314087,-8.542511,-1.7606506,1.4779358,-8.112183,-7.319214,-14.1371765,-1.7270813,-5.845642,1.7668457,-6.355316,-18.43631,-0.40509033,-10.525238,-0.0007324219,-11.577637
1997-03-01,-3.1955261,-10.970764,-4.852722,-9.599945,-2.0937805,1.3482666,-8.674225,-7.1477356,-14.522705,-1.7951965,-6.028717,1.2261963,-6.8339233,-19.001892,-0.11715698,-11.381775,-0.24331665,-12.036407
1997-04-01,-3.2071228,-10.529175,-5.4299316,-10.463043,-2.542328,1.2207031,-8.479797,-8.320587,-14.54599,-2.7060852,-6.0428467,1.2598572,-7.398407,-17.497192,-0.02041626,-12.724518,-0.6775818,-12.045959
1997-05-01,-2.2506714,-9.94809,-6.0182495,-11.425232,-3.2069397,1.1089783,-6.922638,-9.548309,-13.718231,-4.2349243,-5.04776,1.895874,-8.29245,-13.694824,0.36175537,-13.350464,-1.1860657,-9.202942
1997-06-01,-0.40896606,-8.950256,-6.844452,-12.816528,-3.6073914,0.22683716,-5.305786,-10.552521,-12.130859,-5.0926514,-2.1465454,1.8789368,-9.203064,-7.2625427,1.1047668,-14.273315,-1.4736023,-4.771698
1997-07-01,1.2338257,-6.5022583,-7.676239,-13.264801,-3.7972412,-0.13241577,-2.4096375,-11.264252,-10.088257,-5.981903,-0.047454834,1.5385132,-9.572479,-3.2112732,1.4225464,-14.454529,-1.7407837,-2.862854
1997-08-01,1.0947876,-3.9856262,-7.990265,-13.493347,-4.5263367,-0.6758423,-0.82232666,-11.657135,-8.039093,-6.2766113,0.45031738,1.6365051,-9.708984,-0.4774475,1.587677,-14.758881,-2.1270142,-1.692627
1997-09-01,1.6744385,-4.24881,-8.257507,-13.730072,-4.6364136,-0.27520752,-1.0336304,-11.893341,-8.5052185,-6.644043,0.7502136,1.6556091,-9.809387,-2.8383179,1.6876526,-15.074951,-1.964447,-3.4985352
1997-10-01,0.88150024,-5.4252625,-8.114502,-13.90448,-3.6368408,0.42269897,-3.1195374,-11.715271,-10.530609,-6.3098145,-0.95370483,1.642456,-9.625214,-7.855591,1.5717468,-14.975708,-1.1876831,-5.0707397
1997-11-01,-0.38937378,-7.671234,-7.3482666,-12.655518,-2.4224548,0.72302246,-5.210388,-10.568024,-12.286743,-5.500305,-3.0257263,1.7428894,-8.79538,-12.081757,0.64624023,-14.418518,-0.39294434,-7.5384827
1997-12-01,-1.0758057,-9.8811035,-5.831726,-11.451813,-1.3362427,1.3921509,-6.582489,-8.625244,-14.895905,-5.263031,-3.749298,1.4420166,-7.7376404,-16.009338,-0.17602539,-13.147156,0.07373047,-10.002167
1998-01-01,-2.2180786,-10.89856,-4.398529,-9.556641,-0.9387512,1.2480774,-7.4944763,-7.1163025,-15.902313,-4.653656,-4.9490967,1.156311,-6.5880127,-17.911987,-0.4836731,-11.814545,0.5050049,-11.349915
1998-02-01,-2.912384,-11.903687,-3.046051,-7.553894,-0.94937134,2.4971313,-8.734558,-5.3378906,-16.785461,-4.0304565,-6.141968,0.77227783,-5.2774353,-19.570587,-1.0931091,-12.420807,0.5601196,-12.129089
