,r50GLB_cluster1,r50GLB_cluster2,r50GLB_cluster3,r50GLB_cluster4,r50GLB_cluster5,r50GLB_cluster6,r50GLB_cluster7,r50GLB_cluster8,r50GLB_cluster9,r50GLB_cluster10,r50GLB_cluster11,r50GLB_cluster12,r50GLB_cluster13,r50GLB_cluster14,r50GLB_cluster15,r50GLB_cluster16,r50GLB_cluster17,r50GLB_cluster18
1985-11-01,1.8087921,4.696186,4.665016,4.755249,1.851448,1.4888802,2.761959,3.9891052,3.4674034,3.496933,4.404167,3.3181114,3.0507011,2.2172928,2.3058815,3.5970078,4.025196,2.676651
1985-12-01,1.7185593,5.916767,5.7051353,5.895439,3.0064049,2.0040207,3.8102837,5.0177383,4.7667313,4.9964104,5.793724,4.1761284,2.2747116,2.7980537,4.6518936,5.4180374,5.0603943,1.8875389
1986-01-01,3.510868,7.0226135,6.03191,6.868431,4.091511,2.2003212,4.112835,6.0712776,5.429943,8.11993,7.045574,4.8903084,2.6366234,3.2156258,5.3922195,6.4288483,6.274666,1.8624344
1986-02-01,3.040123,6.31567,5.488991,6.082756,4.0242615,1.895237,4.449085,5.334812,5.6661377,6.279587,6.225456,5.195389,2.3134995,2.841652,5.192108,5.759632,5.636612,1.6393623
1986-03-01,3.217266,6.6666794,5.090416,5.9088936,4.5310936,1.800106,3.3009186,5.582485,4.35067,5.195389,6.1713295,3.8290749,2.751442,2.52837,5.461109,5.6349716,5.6038094,2.6136627
1986-04-01,1.3572426,5.4791527,4.224373,4.906708,2.518528,1.6213188,2.9007034,4.878826,3.6765327,3.0483246,4.7640076,4.8542213,4.001301,2.0182571,3.3566856,4.765648,4.5671806,2.2741318
1986-05-01,1.4572945,4.554058,3.5994415,4.037384,1.8575134,1.4359741,2.3315392,3.7929916,2.8596954,2.8662567,4.0177,4.396595,2.6120224,1.9132805,2.5414925,3.5289116,3.9537315,1.5934334
1986-06-01,1.5081444,3.1237755,3.268116,3.9422493,1.76894,1.7098923,1.8329086,3.3255234,2.0395775,2.5578918,3.2353096,3.8356361,3.1598587,2.1117477,2.3331795,3.5338326,3.5338326,1.7410545
1986-07-01,1.5917931,2.7481613,3.0286407,3.5223503,1.8968773,1.5704727,1.5393066,3.632248,1.6770859,2.4397964,3.040123,3.1532974,3.4797058,1.8837547,2.3627052,3.1992264,3.2861557,2.1347122
1986-08-01,1.601635,3.5043068,2.8498535,3.287796,1.9936523,1.4933815,1.7410545,4.0997124,2.234768,3.0171585,3.7339401,3.253353,2.675991,2.1609573,2.630062,3.5190697,3.9291306,1.7230148
1986-09-01,1.7115326,3.7109795,3.0368423,3.3681679,1.8689957,1.1472931,1.6967697,4.326065,2.346302,2.979435,3.8914032,2.899063,2.593979,1.6836472,2.6218605,3.6027222,4.2834206,2.1297913
1986-10-01,2.1511154,4.2079697,3.3714485,3.8618813,2.2839737,1.0783997,2.1199493,4.888668,2.8400116,3.445259,4.4195595,2.9138222,2.6595879,1.6213188,2.776043,3.6207657,5.233116,2.1068268
1986-11-01,1.9674072,6.1762505,4.6737976,5.172428,2.6891136,1.632801,2.4545593,6.7585335,3.1811829,4.5606194,5.2544403,3.6994972,2.6005402,2.4463577,3.3009186,4.260456,6.701126,2.10355
1986-12-01,2.513607,6.310749,4.7935333,5.172428,2.5972595,1.7508965,3.318962,6.9110756,4.214531,5.044491,5.754711,3.0122375,2.0084152,2.3627052,3.040123,4.2735786,7.403145,1.7344971
1987-01-01,4.65485,7.7665443,5.0034485,5.8661156,4.778549,1.9528008,3.690979,8.108719,4.7592697,6.1520615,6.825165,4.802643,3.3857536,2.7961884,5.064495,5.5175133,8.659729,4.0331535
1987-02-01,4.515091,9.160942,6.3014603,7.411518,4.699833,2.0973816,3.639576,9.23484,5.2219276,7.4500732,7.403488,5.152851,3.8580513,3.1110535,4.980961,6.625965,10.503937,3.649212
1987-03-01,3.1913757,7.515938,4.778549,5.6797676,3.9142761,1.6540031,3.0516129,7.9818077,4.2741203,5.8291664,6.214714,4.021908,2.3271065,2.0893517,4.1697044,5.380966,8.613144,1.0242729
1987-04-01,1.9303131,5.252449,3.554432,4.1616707,2.1503944,1.6443634,2.5263062,5.4468307,3.2492065,3.178524,4.3978195,3.4789276,2.262848,1.8274994,2.6419678,4.0379753,6.2886086,1.3776932
1987-05-01,1.6540031,4.3174973,2.8524132,3.363266,1.433918,1.9560165,2.2917633,4.479748,2.765667,2.4524078,3.5817413,3.0098457,2.5086327,2.2451744,2.0572205,3.405033,4.971321,1.9030037
1987-06-01,1.427494,3.774517,2.7881546,3.1078377,1.6443634,2.121479,2.079712,4.099018,2.169674,2.4588318,3.5126648,3.7295341,2.770485,2.490963,2.2435684,3.1287231,4.4958115,1.7278976
1987-07-01,1.4114265,3.0708923,2.3736916,2.4218864,1.6620331,1.8805122,1.5720749,3.226715,1.9238853,2.3383484,2.8186798,2.7592392,2.445984,2.034729,2.1632462,2.8556252,3.3825417,1.4805069
1987-08-01,1.3744812,2.6853447,2.307827,2.494175,1.7230797,1.9062157,1.8692665,2.813858,2.0765,2.4813232,2.9230995,2.584137,2.4572258,2.0427628,2.3785095,2.813858,2.5471878,1.4580154
1987-09-01,1.5865326,2.6403618,2.5198784,2.6998024,1.9801102,1.3246803,1.6331177,2.3785095,2.0716782,2.9986,3.3006134,2.8877563,2.1809196,1.6829185,2.715866,3.2957954,2.4250984,1.4515877
1987-10-01,1.8226776,3.3761177,3.2974014,3.409851,3.5367622,1.0033913,2.0765,3.138363,2.7319298,3.8178902,4.0251236,3.3600502,2.3704796,1.4740791,3.7568436,4.145607,2.8508072,2.0186653
1987-11-01,3.313465,3.9287338,3.9833565,4.10223,3.1062317,1.3102226,2.5070267,3.5415802,3.175312,5.895031,5.2363853,6.5617065,5.2395973,1.9511948,3.4355545,6.074951,3.9046402,3.3118591
1987-12-01,4.002632,5.8757515,6.6645203,6.539215,5.9191284,2.3174667,4.5359726,5.6396027,5.5191193,9.103111,7.512726,9.867783,5.9062767,3.592987,7.543247,9.066162,5.981777,3.0387611
1988-01-01,4.6503487,5.0998383,5.534672,5.4092712,6.3685036,1.8426743,3.5901413,4.809952,4.3751183,8.192516,5.8196716,7.132309,3.9712296,2.7839928,7.5524826,7.298424,4.865322,2.603222
1988-02-01,2.026703,5.016781,5.1845245,5.321327,3.2562828,2.1358185,3.4126282,4.544491,4.3148613,6.3685036,5.5509567,4.435375,2.6227646,2.9110222,5.8050156,5.8489876,5.1242676,2.3117065
1988-03-01,4.3311462,6.524849,5.6389008,6.347332,4.68618,2.114647,4.0608025,6.054188,5.147068,6.713764,7.0655365,5.8327026,3.5575714,2.8067932,6.6355934,7.857029,6.2365913,2.3556786
1988-04-01,2.525051,5.4092712,4.1520042,4.6210365,3.0494537,2.1439629,3.6341133,4.9793243,4.243206,4.808323,4.7871513,7.578541,5.736614,2.7595673,4.4891205,6.513447,4.389778,2.5364494
1988-05-01,1.6895866,4.1324615,3.4842834,3.7204285,2.5397072,1.744957,3.3214264,3.699257,3.4940567,3.0087395,4.0005455,5.76593,3.3947144,2.3393898,3.209053,4.0428886,3.577114,1.8785019
1988-06-01,1.3915558,2.9647675,2.7921371,2.9826813,1.8068428,1.4501839,2.5152779,3.1601982,2.7888794,2.541336,3.0543404,3.8067436,2.8621674,1.744957,2.319847,3.1699677,2.9761658,1.5576706
1988-07-01,1.6456146,3.0429382,2.601593,2.897995,1.9452744,0.9111252,1.8671036,3.461483,2.1618767,2.425705,2.9061394,3.1715965,3.2399979,1.2417259,2.349163,3.2204552,2.8491364,1.8003311
1988-08-01,1.7270432,4.0770874,2.8784523,3.3377113,2.1683884,0.6994095,2.0446167,4.11129,2.6276512,2.9077682,3.4696274,3.5087128,3.0836525,1.1000404,2.8621674,3.8262863,3.5429153,1.93713
1988-09-01,1.6423569,4.7871513,3.16671,3.8930588,2.1341896,0.7189522,2.453392,4.702465,3.0413094,3.2416267,4.2366905,3.5966568,2.8344803,1.2335854,3.0119972,4.007061,4.2692604,1.741703
1988-10-01,1.7987022,5.117752,3.904461,4.4874916,2.585308,1.152153,2.4615364,5.1828957,3.0803947,3.8718872,5.1845245,3.6243439,2.3540497,1.9241028,3.0103683,4.2953186,5.160095,2.158619
1988-11-01,3.0510826,6.3717613,5.179638,5.590042,3.3002548,1.9436455,3.505455,6.360363,4.0738335,5.0232964,6.023247,3.7823143,2.7367668,2.66185,3.1960258,4.5216904,6.314762,1.8052177
1988-12-01,2.9989662,6.287075,4.7431793,5.4043846,3.4256554,2.5055084,3.135769,6.3717613,3.917488,4.8571815,5.544441,3.6341133,2.7693367,3.3116531,3.7676582,4.6552353,6.4727325,2.3100777
1989-01-01,2.3736534,5.6433563,4.4161987,5.2250824,3.078373,1.6103401,3.136963,5.765423,3.9572372,4.3934135,5.2592583,3.1548653,3.0702324,2.2987862,3.8481941,4.51548,6.0860443,2.4550285
1989-02-01,3.4608421,6.650795,5.34552,6.2113647,4.655445,1.6249886,3.5894165,6.453865,4.743332,5.285301,6.232521,3.771698,2.526638,2.5217552,5.6645126,5.5782547,6.8591194,1.8202934
1989-03-01,3.5275688,6.678463,4.8653984,5.8630714,4.7791405,1.9195709,3.4055061,6.2797203,4.4747925,5.016758,5.3617935,5.765423,4.219269,2.5754662,5.4952507,5.6368446,6.284603,2.6015053
1989-04-01,1.9309654,4.818199,3.4071312,4.108597,3.1304512,1.7926254,2.638939,4.7189217,3.1027832,2.6763725,3.991417,3.164631,2.857029,2.0465202,3.413643,3.906784,4.790531,2.4892044
1989-05-01,1.5273361,3.5666313,2.9286385,3.4234085,1.6428909,1.7128754,2.5461693,3.9165497,2.8114586,2.4778137,3.519432,3.9979248,2.57872,2.1588173,2.2157822,3.2346153,4.1509132,1.80727
1989-06-01,1.4101562,3.1988068,2.525013,2.8733025,1.5647697,1.4687462,2.2271729,3.7342644,2.4631653,2.2906494,3.1548653,3.2932053,2.7414742,1.7405434,2.0969734,2.9221306,3.8319168,1.7975082
1989-07-01,1.4622345,3.023037,1.9602585,2.3492393,1.6542854,2.0595398,1.7210121,3.3436584,1.9114342,2.1327782,2.9221306,2.5966225,2.5429153,2.0725594,2.0367546,2.664978,3.6740456,1.833313
1989-08-01,1.4003906,3.1027832,2.0107117,2.3134346,1.6705589,1.7389145,1.5663986,3.3973656,1.834938,2.1457977,2.8895798,2.3118057,2.0383797,1.8235474,2.0058289,2.5380325,3.6675377,1.501297
1989-09-01,1.528965,3.275303,2.0432625,2.4110832,1.7454262,1.0097809,1.5989494,3.6756744,1.8251762,2.3118057,3.2215958,2.4110832,2.0204773,1.3173866,2.168583,2.634056,4.077675,1.6624222
1989-10-01,1.7584457,4.163933,2.6535873,3.0946465,2.0595398,0.88446426,1.9000397,4.6196404,2.3736534,2.7349625,3.9751396,2.6763725,2.3931808,1.3255234,2.2613525,3.0913925,5.459446,1.9537506
1989-11-01,2.4566574,6.014435,4.0939484,4.6945076,3.1483536,1.4231758,2.8651657,6.8607483,3.4722328,4.6993904,5.9444504,3.1760216,3.0555878,2.0969734,2.9807205,4.162304,7.8551674,2.6177826
1989-12-01,2.6128998,6.9339867,4.302273,5.0314064,3.9425888,1.4801369,3.4071312,7.0251274,4.071163,4.4992027,5.511528,2.8733025,2.3720245,2.1995049,4.382023,4.2827415,8.081394,2.0709305
1990-01-01,2.5969048,6.5982018,4.507435,5.0661736,3.73077,1.6907959,3.2621498,6.8390694,3.9142838,5.1743164,6.2180634,3.6668663,2.9934273,2.6165657,4.2239685,4.636879,9.46236,2.303608
1990-02-01,3.350628,7.6730804,5.208725,6.1394157,3.9208374,1.6842422,3.9749107,7.8107185,4.8728256,5.9051056,6.7342033,3.4145317,4.797455,2.3494835,5.446316,5.156292,8.220352,3.960163
1990-03-01,2.944275,5.390606,4.048645,4.782707,2.9147797,1.7825508,3.045864,4.830227,3.6570358,4.587723,4.753216,3.2244606,3.7045517,2.452713,3.576748,4.5713387,5.6019745,2.4215813
