,zgv50GLB_cluster1,zgv50GLB_cluster2,zgv50GLB_cluster3,zgv50GLB_cluster4,zgv50GLB_cluster5,zgv50GLB_cluster6,zgv50GLB_cluster7,zgv50GLB_cluster8,zgv50GLB_cluster9,zgv50GLB_cluster10,zgv50GLB_cluster11,zgv50GLB_cluster12,zgv50GLB_cluster13,zgv50GLB_cluster14,zgv50GLB_cluster15,zgv50GLB_cluster16,zgv50GLB_cluster17,zgv50GLB_cluster18
1980-01-01,-0.04192064287232571,0.05520869700508263,0.010795976943946845,-0.023004980996633187,0.23708804961173766,-0.1026881537560759,0.12941278260329675,-0.06636575457047332,0.05140268002395276,-0.009996569093669406,0.1999326641597445,-0.37813529653369254,0.235240509112676,-0.014954542469543716,-0.05009471809953675,-0.06817571261775827,0.02139583673505556,0.05495907408335517
1980-02-01,0.015628114953392842,0.0555810916685421,0.0026382996451304983,0.0005844865555469042,0.38077833671723643,-0.032764576889317616,0.2890513117971092,-0.11695914224467495,0.006049327483331715,-0.005144412404223992,0.0881013593503407,-0.23482297107858477,-0.07797821735342345,0.026204792730924156,-0.06600456746449147,-0.0621204673547611,0.04473725954691569,0.0528470883446355
1980-03-01,0.06577276670541919,-0.06664902050019675,0.0031232981757724778,-0.012600854433213288,-0.03775534850935782,-0.014521342156262234,0.0798660169901519,0.0053743679679676215,0.05853969189855787,-0.0018113771387067484,0.06435658960115342,-0.07741491327870567,0.14465066293875378,0.10357436517046557,-0.01858936804801898,-0.1374256736207231,-0.1685497306642078,0.02339671163128749
1980-04-01,0.26034844703361637,-0.005530048417681046,0.02021925173323141,0.18496445069710413,0.04623695426890927,-0.258653508178119,0.12493423860648584,-0.08271544198082252,-0.3265644002843786,-0.00977241631675526,0.3200222102422563,0.014505986089132866,-0.02904539927840233,0.02623464938046204,-0.16223054407234477,-0.03532924663240664,-0.0850729112114225,0.1505904891077549
1980-05-01,0.30625274435418554,-0.02395249903202057,0.00220980779494574,0.030519473605240002,-0.04368152529481919,-0.18981963652988962,0.010000972944343912,-0.0165450825906274,-0.2022634943326314,0.006410106035321342,0.130409404398903,0.05123482068192284,-0.03601537086069584,0.03272652393206954,-0.14288090449526794,0.03354216830056404,-0.2010566611138601,0.20347694235463296
1980-06-01,-0.19391883836417903,-0.13263088487486802,0.008909158846398306,0.07912182750610204,-0.019843536879747145,-0.11174257459311651,0.04671914502978325,-0.016908770405941388,-0.019431491899821494,-0.00301752412389782,0.025788738968826476,0.11930215471195724,-0.10242898638049762,0.010774404250292314,-0.03786125339399603,0.015718790606778357,0.04149608550563691,0.06269091409781287
1980-07-01,-0.021296689195222544,-0.07521199019810626,0.007890110551152895,0.15850434891688517,-0.022411981837884072,-0.07595443006219535,0.023053771141788058,-0.001396366394084742,-0.1170673331728688,-0.006126155483597902,0.031024664049110716,0.02319378743194184,-0.042470491801699005,0.019700567807174392,-0.052911796628084394,0.02229728596720183,-0.24584262143997918,0.1178706034777626
1980-08-01,-0.02808552235364914,-0.09484103674652011,0.012893132328697609,0.01573893241584301,-0.06310027092695236,-0.06496330787395609,0.027909078474702507,0.0069157389093148095,0.02065668296482828,-0.0055759560348048395,0.030678448577721912,-0.027843343340001016,0.02281843839834134,0.028476633209114276,-0.10268098037493856,-0.002542891861679398,-0.2134746029263451,0.1436338549660098
1980-09-01,-0.07533849995644366,-0.06109372293221131,0.007634162403597786,-0.030191512539600715,-0.0036267961765969955,-0.06436694670340111,0.0331801426564825,-0.02746655372902751,0.06810926452830986,-0.003530187771106378,0.15226418063754127,-0.08377812381060618,0.03567613350848357,-0.01464586299941099,0.005556813868364893,0.04694874911943329,-0.08637245212282453,0.043556342021592205
1980-10-01,-0.00300864292094942,-0.012255273048431818,0.01927716120352013,-0.05634286417028843,0.09005384579781563,-0.041665294175517974,-0.14582918635730086,-0.07053888826207681,-0.011994366154626563,-0.007512824871794276,0.15576816503963772,-0.027089007198810577,0.004092910482237737,0.054743047803640366,0.04190374375846153,0.05345113671201968,-0.13805645562353588,0.011348290624277245
1980-11-01,-0.06605329327895994,0.010626896760845913,-0.004707294348836615,0.04000076367400395,0.0394081576697288,-0.12931253375678228,-0.012437319222452312,-0.10839011943475767,-0.03406306470019949,-0.0007528145876581948,0.21437581569429429,-0.25868885359674126,0.21267741918563843,0.011927730843631757,0.024847717451533875,0.06473980600310263,0.20012746727655803,-0.016176310788479545
1980-12-01,0.03469791568693568,-0.03523538813336205,0.00916115524533313,-0.027559360919090416,0.20353125949059764,-0.15002765275281052,-0.11967410301340038,-0.17745256931944328,0.0483422146903144,-0.006477124599076349,0.5109674873806181,-0.3616594481018354,0.002418211855304738,0.1925058766371674,-0.10077576047943947,0.07354271397969432,-0.05729118628161294,0.11875515563353416
1981-01-01,0.0002762011479448955,-0.10683405291260653,0.019907710501707896,0.03290528473324882,0.10234577761542413,-0.0453376179111415,0.4978251354447727,-0.04737916817909784,-0.07782557220370681,-0.012286536773312096,0.04183118719430197,-0.19415676031472548,-0.2937256544828415,0.21892845009764036,-0.05282852098457795,-0.1586204516553433,0.03788725192111636,0.047008156956684206
1981-02-01,0.06407752144532125,0.010503202904271714,0.02310656276854167,0.009231677111715842,0.1586065056823915,-0.09182193155946404,0.1173472353096666,-0.04269375931471586,-0.07178685731357998,-0.014277220301256926,0.17748187695230758,-0.25406988724222723,0.014632248009244602,0.015108834890674593,-0.04924877749797993,-0.03288493657084269,-0.043636749661158,0.07524505227563842
1981-03-01,-0.12230747303024668,0.012230600465003771,0.01862832374717301,-0.01213147203461864,0.07468826107440456,-0.1559327003257028,0.2045650934350902,-0.06503920409489762,-0.01869288221415546,-0.007813302499653169,0.11657833579986815,0.08661150229427049,-0.12083170314629874,0.0762615559829606,-0.018242055102062404,-0.15011775855706117,0.07271992545279246,0.033540962331537756
1981-04-01,-0.02379348715309237,-0.0038245716843156867,0.01661671268882767,0.012049256250835381,-0.15243698031671585,-0.27028139809082297,0.20122284005428184,-0.046012055298144165,0.06691431281743226,-0.0076282470623225355,0.10053373518444243,0.09916626479265825,-0.10690377404292425,0.02002233555281742,-0.06473735184933906,0.0014124664469300028,-0.11733972600528172,0.04526210888739555
1981-05-01,0.21508780659222212,-0.028891795321957753,0.009224047567800023,0.1257256604731083,0.0012209018384436927,-0.20661311673706978,0.10369615950461092,-0.007240643786975521,-0.329884080975144,-0.001998390927219807,0.18093703048569815,-0.11893634526234752,0.04796006095906099,-0.04170524965350827,0.04455368279626495,0.05107116754924025,-0.23050608616026622,0.07919421299330649
1981-06-01,-0.37890540771797054,-0.183750492812113,0.014402932044439548,-0.043391933043797806,-0.0670065141973957,-0.0549216144557657,0.027565908586156783,-0.0059871241153979845,0.12811650832494098,0.0006972881469954836,0.06722024981937712,-0.08008800587564144,0.006605107337236404,0.012178223631862137,-0.032070889732891454,0.03390862458498678,0.010784370233378714,0.07149505038415233
1981-07-01,0.10381926034317643,-0.10532084994643699,0.011681345228649928,-0.06579831750012743,-0.037472442753853336,0.010783841897701396,0.0037553812505613116,0.018147606698965483,0.009384823411151214,-0.0013287302271874021,-0.05612682018961225,0.04039799689121966,-0.05852729082107544,0.03982969792559743,-0.14886347983116494,-0.0011097291641146223,-0.1665367611816951,0.18810259118195502
1981-08-01,-0.026454825381763646,-0.054085897352859263,0.010900365211390489,-0.03617352280670252,0.013899489215785458,-0.07110781453806779,0.01803121112030128,-0.016173766925930977,0.0055346715574463206,-0.0024070670034084013,0.014611961881792734,0.0065267006954494505,-0.05635639031728109,0.023567589232698083,-0.09247875611360808,0.009057700425107902,0.011986621197253938,0.10196878725001889
1981-09-01,-0.019457009544626612,-0.0815377407174074,-0.00510274295691638,0.06617340259253979,0.05082666513419921,-0.07632352283288693,-0.020974331760200964,-0.04057157573036172,0.010060237858582425,0.0010491128007698942,0.10373047183430384,0.02355191610612959,-0.04953237560888132,-0.0016793695976957679,-0.0343157720745058,0.02367379661719097,-0.14525291229051257,0.1353713894082654
1981-10-01,-0.03630984269204687,-0.005071619809925101,0.013483718064529054,-0.012227587210826384,-0.03039657829269286,-0.00015729900292955855,-0.08127818462149851,-0.03726385237479752,-0.057715229966022345,-0.004559603826919681,0.19129376326288497,0.07171649134384012,0.04548449069261551,-0.031112642803539835,0.10094120258227327,0.017009789959710333,-0.1824607215230427,0.018467148765921593
1981-11-01,0.07542925047092751,-0.061001367013873035,0.012080467668839832,0.003594159091172071,0.09407429925857051,-0.06636943154293916,0.23670404635626696,-0.09173921055414459,-0.025078537701456634,-0.007314576787200381,0.20476939186217294,0.11658603149764941,-0.05585613350073497,0.08986941021349695,-0.012052765893364759,-0.17307432037647638,0.020334856318575994,-0.018904904361754175
1981-12-01,0.002862216683379451,-0.008507742624701433,0.01570780687417821,-0.0021233241288707806,0.26268584112967214,-0.009577519838409179,0.01303506613676918,-0.09108296256851066,-0.043909144070413374,-0.00913889851580911,0.2546359622289264,-0.04429569784200416,0.03830241660277049,0.0780754593304462,-0.04059991666248866,-0.08374650344670376,0.031171762754046727,0.03543601882073187
1982-01-01,-0.010249536240198573,0.03894612136232944,0.0028807519224807203,0.008020880453001995,0.2855267015195662,-0.10070295297893986,0.06477833436480884,-0.09822944941168482,-0.015573124228804198,-0.006270275876892399,0.2976215074932764,-0.3709149529349129,0.23817104597886404,0.07327596605237988,-0.0987251142137929,-0.014987490444539862,-0.020269821915361617,0.10633332234236502
