,zgv850GLB_cluster1,zgv850GLB_cluster2,zgv850GLB_cluster3,zgv850GLB_cluster4,zgv850GLB_cluster5,zgv850GLB_cluster6,zgv850GLB_cluster7,zgv850GLB_cluster8,zgv850GLB_cluster9,zgv850GLB_cluster10,zgv850GLB_cluster11,zgv850GLB_cluster12,zgv850GLB_cluster13,zgv850GLB_cluster14,zgv850GLB_cluster15,zgv850GLB_cluster16,zgv850GLB_cluster17,zgv850GLB_cluster18
1983-03-01,-0.121529445,0.09081173,-0.7848442,0.43984008,0.033132203,0.12541947,-0.022803545,0.36069837,-0.30704296,-0.17733106,-0.111469075,-0.5117382,0.059691627,1.6853157,-0.11911497,0.056606412,-0.5321273,0.59745276
1983-04-01,-0.23943718,0.111469075,-0.6061717,0.1499668,0.059423346,0.12582187,-0.043058455,0.32152992,-0.1987932,-0.24279065,-0.08356827,0.21609704,0.656742,1.2790103,0.028705627,-0.030181145,-0.09362866,0.65607125
1983-05-01,-0.06130128,0.03755877,-0.93266475,-0.006036234,0.00013414025,0.09081175,0.30851847,0.38752604,-0.2513755,-0.57988065,-0.03272979,0.4539246,1.0992647,-0.090677604,-0.22038952,-0.1687462,-0.16928276,0.6824966
1983-06-01,0.08061722,0.0418512,-0.901947,0.051509164,0.027632516,0.23474233,0.4898737,0.4819595,-0.15680787,-0.26116762,-0.13668711,0.45902187,1.6782064,-0.9577487,-0.47270393,-0.15184475,0.07337375,0.79517287
1983-07-01,0.0599599,0.065459564,-0.8386337,-0.14218679,0.015560061,0.24453442,0.9106661,0.4865203,-0.15855166,-0.5281032,-0.10301836,0.32890752,2.225223,-1.21677,-0.74151736,-0.0804831,-0.082897566,0.9010081
1983-08-01,0.10207937,0.118712544,-0.7522486,-0.21784088,-0.031120127,0.2740449,0.66747296,0.50690925,-0.08128791,-0.39168435,-0.016364897,0.32273716,2.2301862,-1.2115387,-0.7888683,-0.10623767,0.16150272,0.8782045
1983-09-01,0.029376328,0.030851841,-0.5688812,-0.07780032,0.00013413429,0.15761271,0.7098608,0.41113442,-0.12166359,-0.5268959,-0.13105328,0.3065064,1.69712,-0.994905,-0.67498475,-0.15399095,-0.12877293,0.87270486
1983-10-01,-0.12555362,0.09886005,-0.92998207,0.12957776,-0.01851111,-0.024279062,0.5055679,0.41153678,-0.09577485,-0.27833733,-0.21167049,0.5798806,0.40791506,-0.105701126,-0.14969854,-0.018779391,-0.2716304,0.6595589
1983-11-01,-0.2875929,0.100603856,-0.6430599,0.26546004,0.0028169155,-0.017706279,0.20550013,0.30999404,-0.2873246,-0.16042963,-0.09899419,-0.29040974,-0.19812253,1.4194534,0.31026226,0.0460095,-0.49269065,0.6358164
1983-12-01,-0.28249562,0.20214668,-0.43058452,0.3266272,0.06492302,0.09416521,0.16955101,0.18551354,-0.3490283,-0.16914861,-0.15841754,-0.46921635,-1.0190499,1.7462146,0.027632523,0.15171061,-0.79959947,0.59651375
1984-01-01,-0.2963472,0.06301025,-0.2654391,0.40777588,-0.0035816194,0.12986746,0.1952655,0.14445934,-0.344235,-0.1334491,-0.18597977,-0.51031685,-1.1528889,1.6215527,0.15228586,0.1408777,-1.0906745,0.43390855
1984-02-01,-0.439878,0.06738782,-0.54467404,0.6080822,0.003316331,-0.04284699,-0.048683714,0.32699007,-0.36227584,-0.23280637,-0.23983698,-0.30019417,-0.84805185,2.131206,0.20906143,0.22206144,-0.4301943,0.60821486
1984-03-01,-0.34489828,0.100020505,-0.5495821,0.36373502,0.07176538,0.089806214,0.076408245,0.43908206,-0.341184,0.2062757,-0.15135726,-0.051336788,0.20839815,1.8819507,-0.030775536,-0.041387796,-0.5437454,0.41361266
1984-04-01,-0.16289814,0.0038469315,-0.87498033,0.28573495,0.06539802,0.07680619,-0.10240827,0.47556168,-0.2895819,-0.0042449,-0.07614293,0.3431738,0.5222556,1.0689194,-0.12562257,-0.090602115,-0.19685733,0.77323544
1984-05-01,-0.00703063,0.050408196,-0.70452106,0.1461838,0.0015918494,0.102010295,0.31956154,0.39464325,-0.24315329,-0.07322457,-0.07508168,0.2711431,1.2356644,-0.32486767,-0.30191863,-0.09551029,-0.36943913,0.6599496
1984-06-01,0.0041122437,0.14817362,-0.44664326,-0.09909195,-0.010877562,0.25681657,0.9939704,0.37275547,-0.13225523,-0.48272496,-0.10784702,0.27419415,2.157206,-1.1461235,-0.6355413,-0.1563981,-0.0019897937,0.94104177
1984-07-01,0.110632755,0.054520465,-0.95775604,-0.34927583,0.019500041,0.2042859,0.7193783,0.48046988,-0.08436742,-0.4453168,-0.15308177,0.29210234,2.2694306,-1.1393583,-0.8312048,-0.19685733,0.19685733,0.8517661
1984-08-01,0.068183735,0.0680511,-0.84805185,-0.25429612,-0.020561242,0.31664318,0.8842662,0.43258205,-0.025602054,-0.42462286,-0.012469411,0.26252064,1.9851549,-1.0163887,-0.5702759,-0.25854105,0.051204134,0.8670212
1984-09-01,0.100816414,0.069377616,-0.28944924,-0.10028581,-0.0030510426,0.17218384,0.4869698,0.37872484,-0.15626547,-0.38562283,-0.13809197,0.2609288,1.412889,-0.5593985,-0.40605146,-0.19274507,-0.024806142,0.7180517
1984-10-01,-0.07547965,0.15745933,-0.74789864,0.040857196,0.031040836,0.2603982,0.36758202,0.36851054,-0.30457172,-0.10638787,-0.13053074,0.3759391,0.3015207,0.43231678,0.2958166,-0.059561275,-0.40658203,0.6103373
1984-11-01,-0.39371467,0.10426541,-0.5666944,0.22338796,0.026265334,-0.05850005,0.15944915,0.30523497,-0.38243914,-0.16939811,-0.054387808,-0.10864296,-0.15719403,1.8255732,0.055979658,0.101347044,-0.47556168,0.26610228
1984-12-01,-0.44266367,0.16316342,-0.32354125,0.57067406,0.04762249,0.1266838,0.531674,0.28997985,-0.42064324,-0.18876548,-0.16409199,-0.36147985,-0.7821232,1.9756038,0.10147967,0.13530624,-1.1428072,0.49267402
1985-01-01,-0.5135927,0.22765446,-0.5393926,0.3783101,0.035959505,0.10707648,0.032483865,0.5178705,-0.3964904,-0.1023977,-0.15934475,-0.28379947,-0.45517522,1.8793857,0.049995758,0.14009508,-1.4244779,0.30451956
1985-02-01,-0.24075496,0.07833557,-0.70555496,0.3447568,-0.022458006,0.29689988,0.286874,0.63216555,-0.34649462,-0.1951706,-0.16228566,-0.44113892,-1.1720929,1.436108,0.30772784,0.11269095,-1.1065905,0.6135842
1985-03-01,-0.092371844,0.08141019,-1.0000488,0.39876288,0.075260974,0.36307076,0.24329479,0.38753393,-0.3292501,-0.1932991,-0.12204845,0.15332921,0.12498939,1.3179362,0.04611907,-0.01911602,-0.8556759,0.5278963
1985-04-01,-0.10841324,0.100927256,-0.86677134,0.15386394,0.060690045,0.17565353,0.40838775,0.42282504,-0.23634358,-0.027805114,0.015640402,0.50356686,0.5050372,0.49420938,-0.10440288,-0.12592511,-0.30959937,0.5487502
1985-05-01,-0.07459259,0.10868062,-0.8739899,0.1429023,-0.016709805,0.097184256,0.38352352,0.27069893,-0.24623576,-0.4210872,-0.06630454,0.22752075,0.9910923,-0.40036702,-0.22792181,-0.2134845,-0.02660203,0.70608974
1985-06-01,0.16562764,0.034622718,-0.50664145,-0.15560175,-0.015506697,0.27631342,0.5784268,0.12539037,-0.13407953,-0.3740324,-0.08916354,0.4924714,2.0152032,-1.310049,-0.75688773,-0.092104435,0.23861608,0.8159734
1985-07-01,0.02379477,0.024997879,-0.5994142,-0.27123362,0.024997879,0.19958198,0.7784098,0.37697333,-0.07566202,-0.4808415,-0.05761542,0.33580035,2.1697354,-1.041489,-0.7625021,-0.051332522,0.21094462,0.88120854
1985-08-01,0.06817603,0.0696465,-0.5511564,-0.19664101,0.0024061918,0.20319128,0.89644784,0.45824987,-0.06296258,-0.27270406,-0.1049376,0.389138,2.3336253,-1.2265,-0.85701275,-0.19182862,0.14865048,0.90513694
1985-09-01,0.098253705,0.07913766,-0.89163554,-0.25211763,0.030077647,0.23821506,0.67440796,0.4567794,-0.032216527,-0.2744419,-0.13247538,0.27577874,1.6823437,-0.48725805,-0.73456323,-0.22257467,-0.008020711,0.8207859
1985-10-01,-0.1352826,0.07258739,-0.80701697,0.19650738,-0.0048124315,0.0028072596,0.23193216,0.37844378,-0.17070742,-0.104803935,-0.03823204,0.56372213,0.7146452,0.16322143,-0.14397171,0.047856905,-0.35518372,0.5732133
1985-11-01,-0.3994313,0.16134992,-0.7147788,0.23219952,0.018581295,0.08328171,0.36815053,0.28005642,-0.23661092,-0.1316733,-0.024997879,-0.028874492,-0.038098358,1.2711487,0.1236526,0.18153538,-0.6419241,0.4478229
1985-12-01,-0.35505006,0.18287216,-0.58096665,0.5008933,0.09023298,0.17445041,0.010694313,0.41039294,-0.34823242,-0.13220803,-0.012699461,-0.263614,-0.6297593,1.7788595,0.20466177,0.119642235,-1.283046,0.5871159
1986-01-01,-0.26906,0.15397075,-0.7338236,0.45815367,0.072708406,0.2019246,0.07076433,0.38959262,-0.3140329,-0.16395032,-0.08722417,-0.52166003,-0.76778007,1.7513525,0.045102548,0.12442081,-1.1388392,0.5558759
1986-02-01,-0.13193789,0.20075814,-0.56339294,0.4457116,0.066487364,0.25985804,-0.09383403,0.3522664,-0.31766188,-0.04588017,-0.06933868,-0.13427086,0.07089394,1.6089165,0.057803847,0.13634446,-1.096847,0.37766895
1986-03-01,-0.12701291,0.11431162,-0.95518875,0.472799,0.06363605,0.2230502,0.2523409,0.44947013,-0.27061525,-0.21942127,-0.054174893,0.33101118,0.22356863,1.2887923,-0.07024591,-0.045620967,-0.78294384,0.45724645
1986-04-01,-0.012312476,0.08450247,-0.7260472,0.20347986,0.04847227,0.24249096,0.43404713,0.31234807,-0.21916203,-0.27528104,-0.052749235,0.45750564,0.6434888,0.9459869,-0.06635776,-0.07206037,-0.12299515,0.71658605
1986-05-01,0.04199202,0.06246961,-0.36354202,0.07374525,-0.005702621,0.03680782,0.37715054,0.34163877,-0.20153579,-0.18235424,-0.1061465,0.42873335,1.1519291,0.31027436,-0.2330298,-0.18714961,-0.065839335,0.51984566
1986-06-01,0.11586688,0.04484334,-0.8266207,0.03797427,-0.01957035,0.24262056,0.7799629,0.35032234,-0.16939375,-0.3031461,-0.14982338,0.46165293,2.0332434,-1.3573532,-0.62067854,-0.1574701,0.14969377,0.908531
1986-07-01,0.041344,0.09979584,-0.7185302,-0.19570355,0.0024624944,0.25285938,1.0463011,0.46424514,-0.09616691,-0.3298447,0.0053138062,0.43547282,2.292583,-1.2223047,-0.833749,-0.16200624,0.22732718,0.938729
1986-08-01,0.018922333,0.09525968,-0.94650537,-0.19324106,-0.008942741,0.2330298,0.7576709,0.5333246,-0.033308487,-0.34824866,-0.055470936,0.33852828,2.1211154,-0.83167535,-0.9695751,-0.1451576,-0.055341333,0.8968666
1986-09-01,0.044324912,0.116385296,-0.84994966,-0.21721797,0.001555264,0.21669957,0.69027615,0.6292323,-0.14723128,-0.38000184,-0.10433203,0.37689137,1.6095645,-0.5821856,-0.59320205,-0.15798852,0.055470943,0.7697241
1986-10-01,-0.039788734,0.11223793,-0.72293675,0.24249096,0.0028513104,0.12986422,0.47176218,0.38661173,-0.20516472,-0.32440132,-0.0336973,0.41771692,0.4558208,0.43301028,-0.26322776,-0.01918154,-0.1993325,0.63441646
1986-11-01,-0.28888956,0.026309812,-0.8894793,0.40073866,0.009201954,0.12403198,0.08476168,0.33204803,-0.21345945,-0.2747626,-0.06791302,-0.37909454,-0.18987134,1.2950132,0.18170622,0.1165149,-0.46567076,0.63869345
1986-12-01,-0.4328807,0.15086022,-0.44324908,0.39970183,0.06363605,0.044713728,0.21799561,0.33062235,-0.20775683,-0.19207463,-0.15422995,-0.51051414,-0.7816478,1.6560926,0.22356863,-0.018274307,-0.910864,0.55587584
1987-01-01,-0.3700022,0.22984087,-0.32026273,0.41246635,0.030289102,0.15812695,0.013511324,0.32724112,-0.3236777,-0.31150264,-0.13986441,-0.41276327,-0.9486133,1.6424415,0.27423516,0.19346425,-1.0578915,0.5101636
1987-02-01,-0.21855669,0.15664218,-0.66710263,0.4345893,0.051966596,0.1361525,-0.036376618,0.38455287,-0.28641024,-0.08329503,-0.22390182,-0.35500616,-0.113584146,1.8244731,0.09710331,0.26116928,-0.48373485,0.7119425
1987-03-01,-0.13837965,0.14610039,-0.85893375,0.30675143,0.030289125,0.116850615,0.12353204,0.37475342,-0.26532665,0.060875155,-0.19999717,-0.31788716,0.30170327,1.4457109,-0.0025241016,0.12872872,-0.3950947,0.42419595
1987-04-01,-0.09457922,0.08745237,-0.8102336,0.2172204,0.042612623,0.1441702,0.100369774,0.33778292,-0.22033839,-0.15827541,-0.058796503,0.26562357,0.50897574,1.1291602,-0.0996274,-0.047512315,0.010096383,0.7699965
1987-05-01,0.039346147,0.03726747,-0.6742295,0.11833539,0.028507387,0.22479267,0.2574574,0.2543394,-0.2749776,-0.11610825,-0.15129705,0.37831688,0.72441447,-0.11595976,-0.12783785,-0.19301882,0.026428735,0.6326563
1987-06-01,0.11907776,0.05716326,-0.54743105,0.09918197,-0.020192742,0.26384187,0.29101294,0.38648304,-0.18782216,-0.19316728,-0.14550649,0.44602194,1.9137074,-1.0577431,-0.6786839,-0.14179456,0.21885364,0.7849927
1987-07-01,0.15189095,0.09992435,-1.1497982,-0.16302666,0.03414948,0.2589422,0.91297895,0.34832472,-0.12130491,-0.83161414,-0.12249271,0.4764595,2.0872757,-1.1904806,-0.8939741,-0.12665002,-0.03162539,0.9480193
1987-08-01,0.0576087,0.016629303,-0.86457574,-0.26948395,0.00564208,0.27438363,0.7710359,0.6071184,-0.058202587,-0.31551152,-0.069635235,0.22984083,2.1122198,-0.83220804,-0.8198845,-0.1752017,0.086264566,0.86457574
1987-09-01,0.13451926,0.11714758,-0.9585611,-0.12991652,0.024795497,0.3002185,0.28180748,0.4405283,-0.024795497,-0.30214867,-0.094133794,0.40029135,1.5575134,-0.68076247,-0.5688116,-0.006087518,-0.03162539,0.8017704
1987-10-01,-0.08344352,0.119671665,-0.7475767,0.33704054,0.020786643,-0.079137705,0.3832166,0.3600543,-0.17950748,-0.25092447,-0.09042189,0.22761373,0.5371862,0.25463635,-0.098885015,0.007275319,-0.21098442,0.48358637
1987-11-01,-0.33243778,0.092203595,-0.78915006,0.3541153,0.065923356,0.21246918,0.14565496,0.30422735,-0.34832472,-0.011135697,-0.01959883,-0.11358414,-0.31046337,0.8391864,0.11774149,0.08403741,-0.4121694,0.6540368
1987-12-01,-0.33243778,0.12145338,-0.606079,0.41142702,0.110020734,0.25285465,0.16733246,0.40712124,-0.34312806,-0.14402172,-0.08403742,-0.5018488,-0.59583426,1.763895,0.072901726,0.0570148,-1.0200301,0.5915284
1988-01-01,-0.21802461,0.09436886,-0.58221245,0.41191465,0.06494638,0.26927668,0.3358501,0.41584668,-0.31727463,-0.023592215,-0.20826232,-0.48553866,-0.64119303,1.6021013,0.11321554,0.15050206,-1.4289562,0.47455606
1988-02-01,-0.16338287,0.22005844,-0.57299256,0.50492764,0.044879444,0.23321041,0.13884154,0.4612685,-0.29775006,-0.19375446,-0.23673566,-0.4201855,0.03159188,1.5599335,-0.055184104,0.076878086,-1.1938475,0.3725943
1988-03-01,-0.23456629,0.06291257,-0.9302654,0.4546247,0.013694328,0.18521246,0.055048503,0.52567255,-0.3557814,0.19483915,-0.14548533,-0.10670729,0.036879785,1.5130203,0.031049531,0.13531622,-0.9923645,0.38032278
1988-04-01,-0.21205875,0.025354851,-1.2643529,0.24663357,0.05762466,0.26425996,0.040405057,0.4140841,-0.27890337,0.10480909,-0.023185456,0.37828898,0.5476377,1.336621,0.09870766,-0.08501329,-0.17395869,0.57326376
1988-05-01,0.004338801,0.034574796,-0.4961145,0.1458921,0.013829922,0.20270324,0.5324519,0.36567932,-0.23890507,0.10413116,-0.042981226,0.40011853,1.3702466,-0.6524468,-0.37462813,-0.16351847,0.05450616,0.70139384
1988-06-01,0.095860325,0.13124865,-0.856506,0.008135247,-0.01938901,0.19389005,0.44215068,0.2789034,-0.21232995,-0.3010041,-0.090708,0.34303617,2.0404556,-1.143409,-0.673056,-0.16107787,0.28785214,0.8474215
1988-07-01,0.124062516,0.13355365,-1.0019913,-0.23510864,0.010711407,0.21314347,0.79427123,0.30235997,-0.115249336,-0.37544164,-0.073623985,0.38886485,2.3441715,-1.4666494,-0.8174567,-0.12813011,0.44052362,1.0098553
1988-08-01,0.17341635,0.18331423,-0.7603744,-0.1479259,0.0021693944,0.18860213,0.86653936,0.33015543,-0.07348839,-0.41530433,-0.15782379,0.2718528,2.0942838,-0.7626794,-0.8133893,-0.25992113,0.34683266,0.76498437
1988-09-01,0.181416,0.10426674,-0.8339984,-0.091792695,0.010711407,0.26331082,0.3983559,0.48296246,-0.14521416,-0.1803313,-0.10969025,0.24378619,1.666641,-0.60960114,-0.44187945,-0.24920972,-0.022100752,0.6014659
1988-10-01,-0.008813185,0.14060415,-0.5773314,0.1846701,-0.006914961,0.21124525,0.34317183,0.39767796,-0.2329392,-0.13490951,-0.19307652,0.43116808,0.49313155,0.42804956,0.14453623,0.023592215,-0.23483744,0.5245878
1988-11-01,-0.31591874,0.12962158,-0.7126476,0.14657003,-0.025897205,0.16026436,0.112673186,0.34778184,-0.3024956,-0.17531458,-0.12392692,-0.46425137,-0.3949662,1.6769454,0.06779375,0.15619674,-0.42628694,0.627092
1988-12-01,-0.3683911,0.22832927,-0.82477844,0.3339519,-0.027524257,0.116740786,0.30886817,0.4157111,-0.3163255,-0.10670731,-0.047048844,-0.52716404,-0.61407554,1.7321297,0.27741194,0.1663658,-1.3486884,0.43794745
1989-01-01,-0.27645898,0.21261492,-0.49812645,0.46501333,-0.03501893,0.20523,0.24751472,0.33136964,-0.30778545,-0.08361663,-0.14007571,-0.4910988,-1.1927878,1.4358953,0.27419582,0.18283692,-1.1122681,0.55887353
