,vws_v850-250GLB_cluster1,vws_v850-250GLB_cluster2,vws_v850-250GLB_cluster3,vws_v850-250GLB_cluster4,vws_v850-250GLB_cluster5,vws_v850-250GLB_cluster6,vws_v850-250GLB_cluster7,vws_v850-250GLB_cluster8,vws_v850-250GLB_cluster9,vws_v850-250GLB_cluster10,vws_v850-250GLB_cluster11,vws_v850-250GLB_cluster12,vws_v850-250GLB_cluster13,vws_v850-250GLB_cluster14,vws_v850-250GLB_cluster15,vws_v850-250GLB_cluster16,vws_v850-250GLB_cluster17,vws_v850-250GLB_cluster18
1980-01-01,-6.944475770692272,2.6347519171153104,1.3635826646568099,5.370011242869295,-9.940946702619664,-0.8044632462911142,-3.6612550284634646,-18.87236465855783,-5.942616788842855,4.979677879277323,2.6014326513105406,8.158480002916622,4.996021745046016,0.12842144357870086,0.7854983839382617,5.319817444405046,0.38770196490800907,-1.0368768552799184
1980-02-01,-5.890366040896373,0.0019603241185821626,-1.7049045221888155,5.943481523030945,-8.788608820814769,2.628858007383317,-5.32731871366222,-11.213199473395544,-6.4257965883923145,4.432842490093573,3.011553993791161,9.167878067306454,4.338502311936438,2.326045145216454,-0.32411197699589245,1.2963577482713933,1.109915808162496,-1.7657550312350827
1980-03-01,-7.666670001914447,4.066770622703608,0.09250252922686668,1.5476050771578893,-11.887146037386923,0.7546053724915822,1.0881794883985907,-18.774536658342278,-5.646355153824488,2.778724294383103,2.6650305047522345,4.31702283537688,6.943287789956253,2.2011441146836783,-0.22948710007727496,-0.5619116349063309,-1.763014194387371,-0.8929096786872269
1980-04-01,-3.10325357796501,5.348338254834157,-10.73508654378548,-1.0079952803616115,-3.781048641669277,1.1470332954523073,-1.7269881513892829,-9.291942138413392,-4.627136539949338,0.24640505073956287,0.1945791993552202,4.768263631473825,6.082990766086604,-0.15151812058774078,-2.479495867891472,5.574007219101937,-1.1629970322455938,-0.07951107578356298
1980-05-01,-1.3685709371905455,4.0172849089662535,-7.373222066308159,-2.4855174590367715,-2.3151993521309637,0.8870122031275328,2.44745136358861,-3.137497752407399,-4.506208913813664,-2.6088120982388663,1.8106944898684039,0.044215188734938196,3.9911602585983514,-1.5786056315913743,-5.544690488458288,3.615009069711237,-2.3957135193109336,1.2697120864546374
1980-06-01,0.03577371871149827,3.185038660921849,-4.759978579403701,-3.9945817500204805,2.211590301934646,1.152628424245805,4.19574682995585,-4.989420588954323,-3.665416229061041,-6.244380375843299,-0.49624175711336305,-1.1140408065171667,4.327166203212305,10.13311286660455,-6.079462017613129,-1.416738749694861,-3.0501526836017554,0.9536447428327336
1980-07-01,2.8577029444096302,3.753456484190725,-5.444664815971758,-4.363431988075148,2.1623507337979504,0.6502173557237104,6.357984422354868,-10.711490349478385,-5.304374773717496,-6.553450713333157,-1.3176433500997384,-0.10233283120094286,4.863705034346286,7.235992559129613,-9.210678513648109,-1.1474908808144229,-4.036012392109009,0.7103964398236722
1980-08-01,0.637168381423784,2.5967732714136815,-1.2528597960794072,-3.693895308768684,2.63488587213756,2.303963395915625,5.134894979441888,-6.915554759999402,-5.153075473859855,-6.694757715752316,-0.938412929407129,-0.5633960291511911,3.5033309592811137,10.211069987765,-9.314391511107246,-0.07022063417295671,-3.718873557471985,0.38453934705065546
1980-09-01,-0.3876035457212018,2.8828972777010997,-1.052178983804812,-1.9126270847978535,1.1003057853218658,1.1227838341940153,3.4583025750408227,-1.7780245163244544,-4.345918935436119,-3.9024263226315434,-2.4021960795961035,1.311779523862289,2.158070558382345,9.823881632924014,-6.618999810622829,3.845447290970053,-2.640425924088832,-0.04972447860034712
1980-10-01,-5.9761401416193,2.756175171872731,0.20005554805169073,0.7143619086127927,-5.069050578465215,2.898972714010366,-0.9916214892120911,-27.970974663454548,-4.584921810385809,-1.4060642903932024,-1.3107752572149458,3.7590622912795113,5.004957767390305,6.043857342440755,-4.8724287333877445,3.203158742544457,-1.3942254168432313,-0.38830975311250754
1980-11-01,-4.505079057422143,3.7616642752411042,-2.356697142004589,4.6923572365870765,-8.75120080996751,2.3036459208010918,-3.893570897177252,-17.204536506666884,-4.847949788868599,1.1353813683141856,0.628549050751611,7.389038541806176,5.108150756103863,-1.259632076506872,-2.8825120445620054,4.464203771452659,-0.5829304790316968,-0.5013488919424475
1980-12-01,-5.489998085763664,1.0443701253667081,-0.9432824944442942,4.787013321116518,-14.239857200512462,1.70916978697126,-4.200401406671026,-12.690637037961014,-6.4750609640013925,1.676010743528221,1.8879120176076634,9.248994890051332,6.316445231806923,1.8609286036514003,-1.8541064189502765,10.948333145874086,0.17617499904230388,-0.8516487649534731
1981-01-01,-9.367815551602389,0.6115953859969468,-0.8623792664703953,7.10026012526303,-17.613893806421785,2.0371975718539477,-6.4741422128399435,-19.260530767667554,-6.055327216391875,4.618865201820314,4.310953865829843,9.486306731076626,8.926656993786748,6.151532034375062,-0.6195604963215806,-0.23872970613537936,1.3497333691978308,-2.421493545067659
1981-02-01,-7.569966182935948,0.06551179769416844,2.3623152630674658,4.857576528925357,-13.19358152130229,1.330136960104424,-3.9713028921144815,-21.872788135067324,-6.998423121196025,3.600308151118727,5.0837117542169405,6.725448086957027,7.767780095291601,0.26244725559561277,-1.956455569942834,2.9702078342175766,0.6478775720222614,-1.3085341757487479
