,r800GLB_cluster1,r800GLB_cluster2,r800GLB_cluster3,r800GLB_cluster4,r800GLB_cluster5,r800GLB_cluster6,r800GLB_cluster7,r800GLB_cluster8,r800GLB_cluster9,r800GLB_cluster10,r800GLB_cluster11,r800GLB_cluster12,r800GLB_cluster13,r800GLB_cluster14,r800GLB_cluster15,r800GLB_cluster16,r800GLB_cluster17,r800GLB_cluster18
1980-01-01,32.164352,29.900753,68.46835,80.94342,46.361977,15.672169,37.89914,61.1365,54.203915,47.872673,48.935215,62.471195,30.917664,44.17334,79.37732,79.0905,57.116123,65.34592
1980-02-01,57.56265,34.90056,61.032204,76.76497,47.339775,19.708843,38.27885,60.861088,45.059875,49.212257,43.858814,65.87719,31.22241,45.05499,71.215965,75.945244,52.92137,60.94094
1980-03-01,58.551857,25.27903,76.24999,76.14896,45.315735,22.510233,34.325287,56.276848,42.05152,45.57811,36.91482,59.35039,33.852684,69.78512,78.63745,80.19052,44.781204,56.24914
1980-04-01,58.075993,22.08815,73.29053,80.72505,40.423485,14.648739,33.764683,56.043804,47.082287,47.68363,32.654884,55.70809,29.703564,76.0251,84.14245,79.09376,43.519844,62.321266
1980-05-01,61.830738,18.60067,74.47203,70.8004,36.069027,15.36253,43.822964,52.53025,43.663254,44.145638,42.846794,47.12629,26.96573,57.534946,69.82749,81.23513,50.94622,75.23471
1980-06-01,61.72155,16.348476,66.55187,68.91488,32.636955,17.384941,69.95297,53.864944,41.838036,51.831127,33.947205,54.26258,38.656933,51.438377,66.9821,82.78494,41.8967,78.74501
1980-07-01,67.24448,18.696823,69.03059,69.20659,28.381907,19.37313,77.53743,50.929924,34.960854,58.32859,43.632294,65.619705,52.989815,39.737396,65.00369,78.6293,64.11389,75.85561
1980-08-01,70.5641,20.416115,64.42516,68.029976,31.725975,24.077969,79.43109,49.838047,46.127304,47.279476,45.894264,60.290707,60.54167,51.67305,56.381145,76.07562,65.376884,78.795525
1980-09-01,75.59976,17.93903,54.347324,72.15465,36.218956,24.966135,72.853775,52.465065,45.36788,48.37461,33.96839,58.310665,60.236927,35.83436,56.79345,75.560646,57.052567,80.775566
1980-10-01,69.281555,22.806831,51.27867,69.75578,34.61863,27.59804,51.11896,51.32593,53.271748,45.9513,38.295147,56.88308,45.76715,36.359108,59.52965,77.050156,54.18762,81.98967
1980-11-01,64.7185,41.021572,52.766552,66.59261,39.69014,27.469296,56.627224,43.767555,49.213886,53.910576,33.810314,50.60236,46.0116,28.976734,59.702396,77.52765,60.46671,75.268936
1980-12-01,38.873676,39.69014,54.454884,74.57633,47.675484,20.523674,39.613544,59.444912,50.731102,50.11509,26.405127,61.291317,27.179216,34.660995,63.347954,77.71506,52.132614,65.95052
1981-01-01,53.632507,28.053019,53.030422,74.22852,46.74771,17.537357,27.310835,66.18959,55.722298,46.459175,25.579628,62.135098,27.407568,40.513367,67.69564,75.14583,48.150356,54.486435
1981-02-01,46.569252,30.513065,58.305763,74.89399,47.04792,12.707325,36.530594,56.954823,43.210247,44.14423,34.560886,65.87604,27.35253,55.95913,73.12609,82.14237,45.555214,64.02475
1981-03-01,55.270317,31.345312,75.82631,75.09914,49.994972,17.153755,35.52823,69.42518,51.36593,59.45156,47.173008,64.85199,28.860247,70.8962,69.366806,77.901085,45.046524,69.35847
1981-04-01,52.843624,23.154606,76.903725,64.555115,41.49405,14.3818245,41.639153,60.624046,47.16967,57.8321,47.71672,48.135345,28.718481,74.85563,64.96874,83.53334,49.954945,70.24242
1981-05-01,62.170124,17.994343,67.12024,72.14874,41.659164,18.883297,58.651005,55.295334,46.345764,48.23875,43.538807,53.717567,33.993824,55.672264,68.48286,81.541954,48.427216,77.195595
1981-06-01,58.572617,18.094414,70.42087,68.9732,31.570469,20.41603,68.87312,44.73297,49.791496,59.07797,45.621925,62.138435,33.79035,48.227074,62.512028,85.78992,58.32244,82.52764
1981-07-01,69.59363,21.98212,67.89078,68.33609,30.946701,22.167252,80.449524,56.447803,40.57841,50.168427,35.531563,62.161785,58.819454,52.90867,60.332176,75.92971,62.545383,76.611855
1981-08-01,75.94972,19.141808,62.930653,73.40629,23.167946,22.12222,79.47885,45.415115,42.748257,53.54578,36.518917,64.64352,61.52634,29.996038,62.657127,76.43006,60.60737,78.35474
1981-09-01,71.09968,17.082039,45.576897,71.27647,36.55394,19.753902,72.032,39.769516,40.40996,48.630688,29.307226,55.063503,57.47185,45.897118,61.686455,76.26828,54.55815,80.21436
1981-10-01,68.4962,21.508457,53.894356,70.289116,40.361595,25.729733,55.322018,47.43152,43.812332,54.92007,33.21328,49.716446,40.63345,39.55937,61.998337,74.33026,60.762474,82.98963
1981-11-01,66.127884,30.826618,51.15912,73.02936,53.889355,21.827015,42.081127,70.86785,44.379395,55.195263,28.708475,59.441555,35.17298,34.425793,61.606396,75.87634,48.033607,71.99697
1981-12-01,59.56331,33.448444,61.976654,75.923035,58.225708,13.562923,29.53405,57.029877,50.647095,52.950367,24.385462,56.04919,19.497055,51.694492,75.52609,79.368774,31.782284,70.53929
1982-01-01,50.246075,38.820328,56.207474,67.58979,46.742588,21.021389,24.536137,58.47879,47.66913,51.68093,26.07233,57.626244,19.404766,52.251976,63.537777,80.445564,50.42302,66.481476
1982-02-01,63.019814,40.242317,64.06217,78.779076,51.220875,16.276077,30.328634,57.341522,44.910416,49.69755,25.113617,62.894344,22.150612,63.648766,66.63107,82.28578,51.608543,67.67022
1982-03-01,57.41713,33.05196,72.47022,73.23269,50.632133,26.31201,36.54419,66.928665,45.495937,54.188705,26.487345,54.179054,38.85089,75.92384,72.78872,81.10347,43.54473,58.1619
1982-04-01,54.521683,29.987616,72.29971,69.44287,40.09754,20.472862,45.845,60.397827,48.740444,58.276108,52.57691,47.624092,47.460014,75.92062,70.59301,81.62626,51.28039,66.10346
1982-05-01,60.296486,23.144714,62.08201,69.224106,36.84982,15.7404175,48.275566,53.587097,43.765106,62.542065,34.448208,51.03428,36.396202,58.92115,58.78442,83.76407,56.89434,79.22948
1982-06-01,65.96834,18.844978,64.40962,71.378,28.843914,19.03801,66.96083,48.352776,42.043926,61.24555,41.31363,57.240185,32.73346,50.26055,69.20641,82.45307,52.9131,80.06433
1982-07-01,71.691666,21.807983,62.743137,67.00105,28.547935,20.157581,77.712585,49.456264,38.84607,54.235355,37.361347,55.453053,52.578518,51.22892,61.782814,79.91795,56.321686,73.40642
1982-08-01,71.29918,23.170452,60.97209,66.20802,28.448204,21.420317,80.41178,37.531857,38.08521,51.412296,47.199425,61.782814,64.2552,52.131332,58.382275,77.42143,52.004253,73.100784
1982-09-01,76.0654,16.279293,60.856274,71.519554,32.934532,19.88734,67.20695,46.010685,44.297546,51.82892,36.207996,56.994072,49.535084,39.447678,58.7056,74.14314,58.666992,79.86809
1982-10-01,66.8804,30.278769,73.112045,66.32545,29.44874,19.211735,60.838577,46.076637,38.704514,50.73026,35.265366,44.221943,51.319,49.044468,64.95493,74.48416,54.441254,75.69864
1982-11-01,62.81552,39.33186,78.243416,76.9839,45.603714,20.879833,42.248215,66.835365,45.468594,55.48522,38.8895,48.779053,39.09218,64.364586,68.5662,78.97854,50.120605,67.73456
1982-12-01,49.126503,31.078232,77.31366,76.12009,52.004253,19.636402,31.321129,61.214985,45.590843,52.956535,36.71148,56.509888,21.867502,76.44663,67.95654,81.81929,51.01015,64.73939
1983-01-01,34.762848,43.790337,83.77813,79.78031,53.323353,20.300945,21.329596,68.36277,44.347054,40.72198,38.765465,59.370476,21.932709,84.84678,75.169785,81.420074,52.04194,60.24395
1983-02-01,29.195654,30.494665,84.37645,78.31172,55.457443,29.84036,36.289024,57.554737,42.321747,57.661922,50.478966,65.44159,26.232883,85.880226,75.58412,79.33558,45.794846,56.956425
1983-03-01,46.943478,32.43038,84.92197,79.57074,59.81201,19.171509,27.248737,65.31201,41.2675,56.78685,36.93373,57.420357,25.068253,85.04995,77.1087,80.50341,48.845604,46.978672
1983-04-01,53.89767,26.54004,85.05635,70.53845,49.49511,15.002514,42.006596,56.08935,33.094288,52.86102,30.245102,44.151882,34.03815,81.9272,65.844734,81.16091,54.198425,66.41745
1983-05-01,54.352,22.667002,80.5418,62.349243,30.166714,14.850536,59.34008,58.332226,50.043827,44.961365,37.8536,49.299934,38.30313,84.6612,60.256744,81.704834,53.673702,69.04267
1983-06-01,55.015907,21.729538,77.67022,66.892586,28.04702,20.27855,70.1913,59.95759,48.757614,53.995255,45.324512,62.382835,46.04601,70.2681,57.231586,81.27609,55.836586,75.79689
1983-07-01,66.97737,21.099228,69.31143,65.32001,27.042366,19.561852,76.18083,52.357094,50.9221,53.63051,38.11436,64.28496,44.340656,56.935627,59.584843,76.84474,54.58077,76.22243
1983-08-01,70.38328,21.395185,69.77057,75.79049,19.557053,21.540764,82.01359,58.047466,49.031174,50.958897,45.164536,55.364655,60.343132,57.514744,59.79761,77.89578,64.27216,74.72825
1983-09-01,65.50398,23.377298,68.1868,62.15567,36.844143,22.340649,73.04209,38.275936,44.639812,46.99147,40.46122,58.946537,53.705696,59.220097,49.33673,76.313614,59.298485,80.588196
1983-10-01,69.60099,26.295275,55.7678,68.786705,43.878323,30.587452,56.257328,41.742634,42.558514,38.200745,43.40799,46.18519,40.854763,50.29019,55.841385,77.497444,53.587315,78.582085
1983-11-01,58.92574,39.099815,66.38066,67.767654,48.43286,27.375118,43.670353,48.989582,54.980713,45.32931,31.548912,52.52187,33.654205,37.874393,60.760674,78.88764,57.868294,76.57438
1983-12-01,58.346622,35.7659,46.959476,77.24468,40.93475,21.008041,33.028698,52.92341,45.4109,41.91221,37.74961,63.18272,26.031313,32.47358,71.421524,77.54544,51.82917,69.24904
1984-01-01,42.338844,40.928772,42.69834,79.182945,54.758648,15.7116165,31.256887,67.48869,45.29852,38.93924,35.41324,59.27613,30.600277,40.247536,77.90419,77.710495,49.054337,63.46039
1984-02-01,57.186466,28.01487,58.24525,81.538536,47.622925,22.07254,19.917213,49.1873,41.460625,46.029,45.479088,60.252842,13.003098,65.96864,80.53064,79.89372,48.08912,70.49597
1984-03-01,53.34693,37.880455,81.563156,78.50171,64.28936,20.04361,32.983776,57.95142,42.727886,49.914497,43.565067,60.563087,32.491318,77.05388,76.99971,76.9915,46.672478,66.5678
1984-04-01,53.675236,21.230434,78.639595,71.43657,47.847813,13.495556,30.864563,42.210804,38.279346,42.823097,53.209045,53.78686,21.726177,80.54049,65.660034,79.57855,61.063755,62.48532
1984-05-01,64.50768,17.673244,78.44589,67.41647,37.17296,13.981445,59.02498,48.75886,52.598396,52.55079,38.707787,54.409,38.02655,66.95684,56.498665,80.25158,51.027454,74.200905
1984-06-01,57.78398,17.684734,74.93138,69.03502,30.867846,16.806515,67.06354,46.214493,42.51449,52.685394,37.378147,50.15416,47.78872,52.122353,58.12706,81.68956,66.31828,77.63827
1984-07-01,67.695526,21.67693,73.43595,70.97366,37.008804,19.25896,73.67561,39.095184,51.083263,53.8082,39.443188,62.288334,52.734642,40.180237,59.732475,79.14847,57.98425,79.34217
1984-08-01,71.567894,25.752844,63.952843,68.94637,27.934435,18.045872,70.064255,59.61593,51.02417,54.972046,39.27247,54.284245,49.484417,29.132751,56.682518,78.36218,55.187084,77.31981
1984-09-01,72.4773,18.759933,57.930077,60.705902,27.560167,22.056122,70.42375,48.786766,54.212017,47.95123,38.996693,48.011967,51.3574,25.851336,45.254196,75.693054,64.41083,83.14559
1984-10-01,73.85126,28.632086,52.971024,68.573746,36.28653,23.979994,53.900127,49.162678,51.340984,45.12452,32.19256,44.023052,41.5427,43.276157,63.5835,75.52398,47.613075,77.90747
1984-11-01,70.57641,48.566803,46.654423,75.74722,42.061424,25.413048,48.044796,47.724697,43.22363,56.584026,32.37641,52.580338,38.61914,38.568253,68.49003,77.54306,57.851284,72.06528
1984-12-01,60.781414,50.178783,46.95318,76.36608,44.05588,22.38443,32.670242,49.569775,53.29112,60.060783,35.08986,63.194458,30.419708,45.172123,73.58041,80.978775,58.530876,64.33368
1985-01-01,51.47528,33.489758,49.921665,77.35685,54.178932,24.13033,32.548073,68.699585,37.78968,45.70541,31.778648,58.92509,31.809818,40.265297,67.52165,75.557144,46.414135,65.28885
1985-02-01,41.223385,34.808773,65.63172,83.14313,60.616512,11.1354065,21.293793,60.78385,47.56581,50.902725,50.479458,58.006374,22.760458,56.90063,80.67079,77.058266,47.679012,62.850964
1985-03-01,55.223972,27.299904,68.46498,69.82008,52.766407,22.222351,34.521675,66.22397,54.78266,43.342995,37.901237,47.510033,28.038158,65.805626,67.31822,80.152374,44.31421,62.55074
1985-04-01,57.47975,25.81355,72.75178,67.065575,66.537315,14.278732,30.30378,51.686913,48.290943,43.93524,51.49989,49.403248,24.50766,71.62963,64.52927,79.49615,50.321964,73.18161
1985-05-01,73.345665,19.78283,75.360275,68.37803,32.59401,13.604458,41.572826,47.09005,45.81205,60.278557,47.649483,43.5858,32.475887,65.589066,61.04634,82.775635,59.1318,75.087944
