,mgu200GLB_cluster1,mgu200GLB_cluster2,mgu200GLB_cluster3,mgu200GLB_cluster4,mgu200GLB_cluster5,mgu200GLB_cluster6,mgu200GLB_cluster7,mgu200GLB_cluster8,mgu200GLB_cluster9,mgu200GLB_cluster10,mgu200GLB_cluster11,mgu200GLB_cluster12,mgu200GLB_cluster13,mgu200GLB_cluster14,mgu200GLB_cluster15,mgu200GLB_cluster16,mgu200GLB_cluster17,mgu200GLB_cluster18
1980-01-01,-0.5798266932021741,-1.5959692650100812,-0.42657307050096877,7.0450599670410154,-0.9412147311700715,0.8908773952793227,-1.3965419175461953,1.1255676216549344,-0.9450697693331489,-3.0661446707589284,-0.38114137654472335,2.3328965953859884,-3.3361220713889246,1.215006045575412,-5.710995962860387,0.7940886441127274,3.5238869457324014,-0.7350760405180884
1980-02-01,-0.8763002517611482,-1.668065137603656,-0.5438025152191109,7.109155654907227,-0.8742484781477187,0.9369271163177114,-1.0348466149768474,1.7166970835791693,-1.0816761645777473,-3.112053723068711,-0.14652989758467821,2.6312007684185454,-4.492154451880125,1.2362139404944654,-6.360084419950432,0.7951640805532766,3.2521397246364736,-1.472887152531108
1980-03-01,0.248849724614343,-1.4396547257494765,-0.9743510378063271,6.0826271057128904,-0.8669877761147089,0.48081071774950146,-1.5568406315323728,2.0151449574364557,-1.7870316423218826,-2.6102177104594544,-0.049610624155396015,2.00870095481103,0.0683247157842806,1.3820515809997393,-3.469014933349889,1.937226489070774,3.1294528379479876,-1.6219619844780595
1980-04-01,1.2336389131324237,-1.7010593089927621,0.06648701094432707,3.8859737396240233,-0.6817241716716025,-0.06808964866894508,-1.8494362416474714,1.2607481744554307,-2.216681981908864,-1.230575394186174,-0.9400645151394988,1.143080064817533,1.1776377068887842,1.615030633792723,-0.1447680859117333,-0.9456215859499089,2.458966668710669,0.5970633603998873
1980-05-01,2.0459930841312852,-1.632546567592491,0.08489526808261871,2.732871150970459,-0.42837392538785934,-0.8157134880661494,-0.8912630332923083,1.5570292207929823,-2.913872209088556,-1.3023166182618704,-1.3668625374511656,0.7792318846375522,2.4560067913319803,1.8944410943599403,0.2794696513665925,0.39961824352427044,2.4647284345508114,-0.08795140463797772
1980-06-01,3.9367974636166596,-2.0803359901013017,0.13276269368895696,1.1300908923149109,1.500564937790235,-1.3714592094006748,-0.4100852362487627,3.0187225341796875,-3.7232208251953125,0.6572913147092606,-1.6284131115267735,-0.08679384456931342,5.489635939645295,1.4828767095293318,4.598208742404203,2.0711425662964813,1.1858249106347807,0.23419463426851836
1980-07-01,4.006036159604095,-2.527440729595366,0.013321393741927015,1.0338641446083785,1.375098360909356,-1.208809371522293,-0.3282314964703151,2.8157647450764975,-3.615010113551699,2.450791353024311,-1.6784550240321188,-0.39699412560256825,4.99361245939047,1.0519774936922799,4.497334279051614,1.5937785307566323,0.7250224158971635,-0.22458425555072847
1980-08-01,1.8532440274260766,-2.234506769245174,-0.028381141227319696,1.5951461791992188,1.07418369087908,-1.150966197134478,-0.6755956408122311,2.780082755618625,-3.1846399964957404,1.289308330287104,-1.578264083427919,-0.24841857660744304,5.431501818175363,0.9474658098503586,5.605044933634066,1.498820522958918,1.015985234644403,-0.8762588388607151
1980-09-01,1.2154929582462755,-1.7374064241136824,-0.05050740683229144,1.6483229637145995,1.0082167676753468,-1.3220219626257073,-0.7253852458844273,2.973336113823785,-2.7558746009037414,-0.36431438063982846,-1.517600919395747,-0.2461240565141271,6.932732138303247,1.281547096540343,5.688569086407302,2.4791643601055293,1.451381657628103,-0.5981103135425536
1980-10-01,1.7150407059248105,-1.3825618085407076,0.5767141152685935,3.925160789489746,-0.3656972988715602,-0.07730697929535224,-0.6972337731663484,3.3810151947869196,-2.6199757641759414,-1.4139510089566247,-1.1848567065244875,0.594483627280172,5.526357594102916,0.9997477267951657,-0.300027019933823,2.251621919084889,2.503160173962225,-1.2214841901278888
1980-11-01,0.24662624957949617,-1.2306052912660197,0.4031796747425554,5.77950496673584,-0.5850631847149796,0.482550258987506,-0.8562712531004633,2.399966451856825,-2.031517275448503,-0.7858643311174204,-0.9438325035892905,1.367017188745548,2.2013601100090705,0.5777235943673434,-0.7818541874032501,1.429858226184697,2.1848249732211418,-0.7605268696292502
1980-12-01,1.0440035233663958,-1.2952149319810933,-0.40599817598084786,7.381582260131836,-0.8978382684290409,0.7350660529237962,-1.9784940510803126,1.6240706708696153,-2.064152750475653,-3.290186165282445,-0.24549846940405867,1.9428782573007368,-2.6280954037562454,0.866998462985468,-3.969922853172372,0.20780260133188824,2.778474720681851,-1.0165787866858185
1981-01-01,-1.2504014580748803,-1.2403609395838109,0.06990721534698381,7.717143630981445,-1.2954635959532526,0.6576992571353912,-1.3865813890599314,1.9977592097388372,-1.3250866840625632,-4.09154506943981,0.014785624747444137,2.656338950055477,-2.367383064609943,1.088180198181029,-6.067640190824456,-0.5218157934588055,3.65050897558695,-2.5756886748016856
1981-02-01,-1.3984708730564561,-0.9724802305909241,-0.5851223124960147,6.822482681274414,-0.5917005240917206,0.6830481908066942,-0.9413925479657901,1.7100181844499376,-0.9865180891135643,-3.696942625578886,0.24148199869238812,2.3522124510333584,-1.1143116077574173,1.138734464054159,-4.428902131701828,-0.16032427318336429,3.2379780567533247,-2.0445429399365285
1981-03-01,0.34420124493366067,-1.536092912258745,0.2949979515113962,4.3051046371459964,-1.2102333259665303,0.7737195862847355,-1.1935755332804614,0.3313398030069139,-1.5814526327725116,-0.7918172521713357,-0.40933567236175694,2.2392785514809557,-2.9439465244217673,1.3094519347836064,-4.480858680305131,-0.8069591928822125,2.567343098494027,-0.4000083650233316
1981-04-01,-0.04748078972794289,-1.015462031980761,0.22249106625351336,3.9028392791748048,-0.4638830251577828,-0.37930506491378363,-1.930233299361993,1.6361041863759358,-1.5683224488948955,-1.4951591906340225,-0.9577220394497826,1.1912303974030685,-0.2431222117773377,1.651992598633882,-1.46167770438238,-0.2630108144394187,2.247239692577188,-0.17764949255058024
1981-05-01,2.200749724410301,-1.1052644779893006,-0.04775601721138035,3.8262243270874023,0.3929582372721699,-0.9227702975744316,-0.6961875635644663,2.0685338973999023,-2.4782577054253943,-1.1685804920907346,-1.4711258574302153,0.47745810719663195,1.4754372658115802,1.5399658455038971,0.1681933435825033,-0.9170664373294327,2.16038246867073,0.27816951939011697
1981-06-01,4.185713834540788,-2.089414101879613,0.8907890066914601,2.658243417739868,1.142361035777463,-1.0067481768461084,-0.30266400079549466,3.5158623589409723,-3.6894371591765305,-0.9634150851587331,-1.6808450345420443,0.01489001323579024,6.376535821669172,0.9502182912955066,2.50985808328751,1.2611397939134938,1.7396404040799596,0.11497060272109802
1981-07-01,3.6895051667856618,-2.5537348928905668,-0.084368641906922,-0.27400522828102114,1.362458761367533,-1.1883437280127183,0.0691946850430151,1.9230998886956108,-3.406524493776519,2.578062300356278,-1.5757967226253533,-0.09153194789927699,3.6369324910758745,0.8844845699814131,4.602356132017363,1.4407345028810723,0.8735952535605529,-0.8536920562142232
1981-08-01,3.984778814537581,-2.5203174474288006,-0.21435789157286148,0.24713315069675446,1.2313757919602923,-1.1433286894215897,0.2738902657668783,1.9313316875033908,-3.5918729058627425,2.361326928464522,-1.6566319495254422,0.20542352189248164,5.255545365928423,0.9610007394034907,5.280903719980782,2.0144147466319478,1.0503172627128505,-0.25568716838711597
1981-09-01,1.2677993746690972,-1.7083339545191552,-0.12826399809313477,2.022894859313965,0.6645034895175034,-1.0724294209197576,-0.3750615145849145,2.750425338745117,-2.7728461397105253,0.12793620550854606,-1.2726690705024923,-0.08876272222236528,6.6304317795404115,0.9927947244875515,4.229021509852978,2.4727637453596722,1.3885821544283157,-1.607138846741348
1981-10-01,0.9419962555863137,-1.8138151995989742,0.3430690868424439,3.9325726509094237,0.26202208052078885,-0.5015725409796116,-0.254871312135495,2.970508999294705,-2.764064443522486,-1.5056542728258215,-1.5734240135050708,0.602649336933059,6.317098069899153,1.2367571460590208,-0.6940106186298055,2.3032398186912832,2.2891050057787123,0.19998168725459303
1981-11-01,2.21810263256694,-1.5682859080178397,0.4998419912309821,6.0262956619262695,0.03607109085553222,0.008414749777599758,-0.1913431592239356,4.0032309956020775,-2.536241761569319,-2.6722124644688194,-0.6868906026054367,1.1568020331412983,6.31579833455605,0.8196664948990403,-2.1914169329022046,0.5578546098960462,2.8413997151544974,-1.4322048327961907
1981-12-01,0.05555114080739576,-1.6046219942521076,0.21015738025991193,6.518905448913574,0.09928406733605596,1.0930412136047727,-1.2345021324498313,1.8259088198343911,-1.4725558922208588,-1.9737035221194628,0.021549588258283726,1.6755368249217095,1.3936639938614155,0.12283705785946489,-1.8916670574780996,1.3571814973224965,2.1414577713645837,-1.1762917286059895
1982-01-01,-1.3896504668302314,-1.6347501148171977,0.038976168020739464,6.666296768188476,-1.1260130649639501,0.9808159893444877,-1.446951509262464,0.639245973693,-1.373730075770411,-2.811295201319345,-0.20805926334043467,2.402979805421417,-2.1215692014977483,0.8462070936783948,-4.491417889201313,1.6770085161046464,3.549809673515098,-1.7001587347906144
1982-02-01,-1.6909662512845771,-1.226418257570591,-0.009065131665369786,6.3165990829467775,-0.7325964048504829,0.7818553905948821,-1.1074805111618515,0.13137015203634897,-0.9770727774192547,-3.4140955587351542,0.018601411834019806,2.4758065468296193,-4.898807790019725,1.213876738381193,-7.188403059583191,1.6917109027389408,3.854246950743109,-2.122347325575156
1982-03-01,1.027257705843726,-1.7103105986199412,-0.019524264824363067,5.608403205871582,-0.6691789771947596,0.3207140789908383,-0.9744538468603762,0.91407577196757,-1.547959405800392,-3.6200252378949465,-0.36462856221396484,1.8211955639402184,-1.0688546860572135,1.739503270532243,-5.116231069652312,2.3012479146321616,3.9945031597406535,-1.3482697918766835
1982-04-01,2.5676280953163326,-1.5151833190398962,0.1750754927276471,3.1730305671691896,0.07267645042803553,-0.3590289216208835,-0.4499335605535448,-0.6930088334613376,-2.545131979317501,-2.3016279528600085,-1.1163336396464156,1.4143878771180034,-1.5072117900789375,2.0946222816837445,-1.7410246604079498,0.6883389605281427,2.6333204938168344,0.9549369837050555
1982-05-01,2.0798200230265773,-1.3456755552162118,0.09867929246857625,3.7886983871459963,-0.1035052558614148,-1.0139812387732179,-0.530091094674531,1.6825166013505723,-2.8746534215992896,-1.5716308392352938,-1.6447557672457171,0.6846051137110685,1.0050734523499365,1.727694449720357,-1.4624450184883326,-0.5896445854689724,2.5219132791416277,0.07611230992880023
1982-06-01,4.214541413063227,-1.7950761074922523,0.1829744530243611,3.0770458221435546,0.34218908468675285,-1.0114921411506743,-0.8824636963028345,3.400891092088487,-3.677349090576172,-1.7180356179705316,-1.5571059647554195,-0.15390341355323103,6.810601158897476,1.3642258881879945,2.998359815790019,2.925331093544184,1.6882584302751849,0.11553605980255076
1982-07-01,4.175066171690475,-2.19970195471835,0.1522753626928417,2.322985863685608,1.4926432735390134,-1.5353857528550825,-1.116356461870004,3.1440438164605036,-3.665951202655661,1.3194819044622574,-1.5547457195463634,-0.6298613501041698,5.777316990465221,1.0473276566302359,4.440741801480634,1.3171570476635481,1.004194137466399,-0.23346351551227884
