,vws_u600-250GLB_cluster1,vws_u600-250GLB_cluster2,vws_u600-250GLB_cluster3,vws_u600-250GLB_cluster4,vws_u600-250GLB_cluster5,vws_u600-250GLB_cluster6,vws_u600-250GLB_cluster7,vws_u600-250GLB_cluster8,vws_u600-250GLB_cluster9,vws_u600-250GLB_cluster10,vws_u600-250GLB_cluster11,vws_u600-250GLB_cluster12,vws_u600-250GLB_cluster13,vws_u600-250GLB_cluster14,vws_u600-250GLB_cluster15,vws_u600-250GLB_cluster16,vws_u600-250GLB_cluster17,vws_u600-250GLB_cluster18
1980-01-01,17.07937240600586,-2.1726932525634766,9.550065994262695,17.516613006591797,25.24006462097168,10.441429138183594,50.27754211425781,1.5615711212158203,26.030134201049805,11.057615280151367,3.2750797271728516,-0.5452823638916016,25.159029006958008,11.423952102661133,5.103385925292969,36.98814392089844,14.303997039794922,10.395846366882324
1980-02-01,9.577077865600586,-0.3815288543701172,18.259416580200195,20.459121704101562,25.58782958984375,19.942537307739258,48.255096435546875,-2.073091506958008,24.29974365234375,5.711132049560547,6.322256088256836,4.163066864013672,25.651979446411133,18.890796661376953,3.7579002380371094,32.19707489013672,6.1466827392578125,12.122861862182617
1980-03-01,18.64432144165039,-2.5474720001220703,11.207862854003906,9.63953971862793,33.92408752441406,14.741236686706543,39.61665344238281,-4.966642379760742,15.56844711303711,9.202300071716309,3.3864994049072266,-2.0612754821777344,21.185043334960938,8.240034103393555,-1.1564064025878906,31.412067413330078,11.113325119018555,12.203893661499023
1980-04-01,18.988712310791016,-1.8164863586425781,6.781441688537598,11.494855880737305,26.644630432128906,20.118106842041016,25.170848846435547,1.3066558837890625,15.727136611938477,14.469438552856445,19.804105758666992,-3.4641571044921875,18.099037170410156,11.037359237670898,5.550754547119141,15.17509937286377,6.204082489013672,8.842716217041016
1980-05-01,4.298118591308594,-6.901302337646484,19.57282257080078,8.574295043945312,24.260913848876953,26.266481399536133,18.686527252197266,5.888391494750977,12.803197860717773,12.615812301635742,21.306591033935547,-3.325725555419922,8.709349632263184,-0.25829315185546875,12.360894203186035,9.634475708007812,8.143807411193848,-0.19414138793945312
1980-06-01,1.5936470031738281,-11.714319229125977,17.072620391845703,3.9874954223632812,23.332414627075195,36.672454833984375,4.834963798522949,6.592363357543945,8.094850540161133,6.74261474609375,20.102914810180664,-0.8981132507324219,-1.5159912109375,-3.099506378173828,11.196046829223633,3.297025680541992,12.460498809814453,-15.495855331420898
1980-07-01,-2.1473731994628906,-13.37718391418457,20.590801239013672,-1.3505477905273438,24.45505714416504,30.223588943481445,-0.23128128051757812,4.740425109863281,2.0730934143066406,9.499420166015625,19.208175659179688,-3.4270153045654297,-6.018381118774414,-9.713821411132812,8.792070388793945,1.66455078125,12.901115417480469,-18.414730072021484
1980-08-01,1.9954338073730469,-15.522867202758789,13.75027084350586,0.2279052734375,17.452463150024414,26.17025375366211,5.451150894165039,5.371807098388672,4.406166076660156,2.6014938354492188,19.186229705810547,-1.4704113006591797,-4.233968734741211,-10.554534912109375,10.927624702453613,-3.2767677307128906,12.256229400634766,-20.042139053344727
1980-09-01,-1.8198661804199219,-13.434579849243164,20.627939224243164,7.730201721191406,26.86578369140625,31.008594512939453,9.852251052856445,5.761777877807617,9.977176666259766,0.23465728759765625,16.83965301513672,1.443399429321289,0.5942401885986328,-3.143402099609375,10.735173225402832,2.2469749450683594,12.023256301879883,-11.347982406616211
1980-10-01,5.62672233581543,-9.50954818725586,16.284236907958984,11.22812271118164,29.227558135986328,27.696374893188477,27.38912582397461,7.780847549438477,12.826833724975586,5.9289093017578125,18.409664154052734,2.6707115173339844,8.597929954528809,3.221057891845703,9.992369651794434,22.473127365112305,13.539249420166016,-4.139430999755859
1980-11-01,10.62375259399414,-3.984119415283203,10.346887588500977,10.735172271728516,23.77134132385254,14.464374542236328,37.68368148803711,0.15193748474121094,12.885919570922852,11.464468002319336,11.793663024902344,0.4051647186279297,10.873603820800781,4.151250839233398,5.856315612792969,15.21392822265625,19.16934585571289,4.377466201782227
1980-12-01,21.201923370361328,-6.7189788818359375,14.867849349975586,12.914619445800781,22.755054473876953,17.99774742126465,42.57941818237305,3.7393321990966797,19.719696044921875,3.6802444458007812,9.752647399902344,-3.295337677001953,26.37114715576172,9.151653289794922,10.689592361450195,22.338071823120117,12.291681289672852,8.106668472290039
1981-01-01,16.585243225097656,-9.345144271850586,16.082382202148438,15.421689987182617,31.23061752319336,9.295589447021484,52.37648010253906,-1.6774272918701172,25.24399757385254,3.125446319580078,2.334453582763672,-4.057758331298828,24.834735870361328,12.65228271484375,3.9274559020996094,29.975297927856445,18.051616668701172,8.341257095336914
1981-02-01,26.725053787231445,-4.274322509765625,20.6154727935791,17.556095123291016,32.52263641357422,12.171445846557617,47.97002029418945,-3.854045867919922,22.17728042602539,4.953367233276367,3.5769214630126953,-2.6244239807128906,23.781295776367188,13.068885803222656,3.7622833251953125,28.477725982666016,10.277454376220703,8.862470626831055
1981-03-01,18.547134399414062,3.3218212127685547,8.486242294311523,16.175979614257812,22.992136001586914,10.172845840454102,31.564632415771484,-2.521646499633789,19.295921325683594,17.833219528198242,6.4123992919921875,-4.545936584472656,22.89670181274414,13.344175338745117,2.822629928588867,26.23137092590332,9.857179641723633,20.19703483581543
1981-04-01,18.952728271484375,-0.018352508544921875,11.857614517211914,11.725475311279297,25.875329971313477,15.44921875,32.535484313964844,6.285764694213867,16.57790184020996,13.320316314697266,10.974853515625,0.37255859375,16.271413803100586,6.843683242797852,14.146184921264648,19.10872459411621,11.615360260009766,8.976255416870117
1981-05-01,10.235244750976562,-4.090795516967773,18.585676193237305,8.987268447875977,22.702163696289062,27.34537124633789,25.11736488342285,11.951213836669922,8.49174690246582,12.43939208984375,20.71824836730957,3.2997970581054688,9.37083625793457,2.3142623901367188,13.667179107666016,14.30401611328125,8.74868392944336,0.9249706268310547
1981-06-01,3.817342758178711,-16.91192054748535,15.366630554199219,9.231359481811523,21.99925994873047,35.52696228027344,12.24118423461914,10.686716079711914,10.163671493530273,7.840230941772461,20.674203872680664,-0.4331207275390625,2.5418357849121094,0.9836997985839844,12.934911727905273,5.522296905517578,14.403120040893555,-16.73206329345703
1981-07-01,4.092632293701172,-15.128047943115234,25.20178985595703,-2.8740158081054688,4.492715835571289,27.378406524658203,-4.378931045532227,5.494768142700195,1.9306907653808594,6.274753570556641,17.74696159362793,-9.007457733154297,1.477386474609375,-11.187744140625,8.65141487121582,-4.197240829467773,9.44424819946289,-16.528352737426758
1981-08-01,-6.829002380371094,-19.782268524169922,20.91094970703125,2.193134307861328,21.621196746826172,27.503204345703125,4.634031295776367,0.9855308532714844,5.8269500732421875,6.406890869140625,15.106023788452148,-1.2461395263671875,-1.0149002075195312,-7.919147491455078,5.64158821105957,0.4936866760253906,13.032180786132812,-17.948843002319336
1981-09-01,4.727630615234375,-10.259101867675781,23.880399703979492,4.879955291748047,33.21269989013672,29.666976928710938,18.851789474487305,9.824148178100586,8.601861953735352,4.446834564208984,18.359939575195312,0.3798980712890625,-2.193136215209961,-4.118320465087891,12.318265914916992,7.522731781005859,16.407224655151367,-7.854911804199219
1981-10-01,1.6315460205078125,-6.572065353393555,19.84282875061035,10.385734558105469,32.25836181640625,23.918941497802734,26.602092742919922,5.970098495483398,10.851892471313477,1.6884384155273438,19.27940559387207,2.011444091796875,6.605100631713867,1.877471923828125,10.736270904541016,22.15892791748047,10.45363998413086,-5.536977767944336
1981-11-01,8.825763702392578,-11.444679260253906,18.965574264526367,10.822526931762695,37.99354553222656,28.303377151489258,37.75129318237305,9.70118522644043,17.280805587768555,8.13020133972168,19.53450584411621,2.3289413452148438,10.158163070678711,6.856531143188477,12.789926528930664,28.08131217956543,9.776430130004883,0.3046531677246094
1981-12-01,27.178363800048828,-5.056140899658203,12.855993270874023,17.132152557373047,29.365991592407227,17.146831512451172,48.29669952392578,3.338336944580078,17.671716690063477,9.398365020751953,10.925302505493164,-0.1670074462890625,19.16929054260254,13.078060150146484,9.319448471069336,23.496829986572266,10.839044570922852,10.286630630493164
1982-01-01,26.13180160522461,-2.6270923614501953,14.620477676391602,17.008155822753906,24.58045768737793,10.660428047180176,44.01996612548828,-1.9039955139160156,28.92389488220215,8.654520034790039,1.2358989715576172,-3.757841110229492,30.239059448242188,4.781826019287109,2.0382614135742188,30.989654541015625,13.580318450927734,9.94865608215332
1982-02-01,23.118085861206055,1.400899887084961,19.073917388916016,14.796806335449219,28.49844741821289,16.09255599975586,46.31058883666992,-1.2779579162597656,22.02454376220703,7.507595062255859,6.020957946777344,-4.332113265991211,27.919322967529297,6.616260528564453,0.5904483795166016,39.82050323486328,8.043042182922363,13.840763092041016
1982-03-01,15.830493927001953,-1.045013427734375,14.106061935424805,15.587843894958496,29.318607330322266,14.057531356811523,40.94639587402344,4.189760208129883,23.77000617980957,2.9862136840820312,9.938949584960938,-1.0822200775146484,26.10430145263672,4.186521530151367,6.148754119873047,31.758047103881836,10.005274772644043,10.163804054260254
1982-04-01,13.117664337158203,-1.3070755004882812,13.457376480102539,15.071806907653809,23.040437698364258,18.190670013427734,26.078418731689453,0.28147315979003906,18.761707305908203,11.60999870300293,13.939441680908203,-1.6969337463378906,23.066322326660156,6.553171157836914,2.6270904541015625,8.711139678955078,5.948163032531738,11.721617698669434
1982-05-01,1.2763385772705078,-2.9344482421875,19.693483352661133,11.551761627197266,20.191726684570312,28.556682586669922,19.29553985595703,5.53242301940918,14.222533226013184,11.736178398132324,24.72281265258789,0.5144176483154297,10.851312637329102,2.918272018432617,9.16732120513916,19.069063186645508,8.617315292358398,-0.7150096893310547
1982-06-01,2.7694454193115234,-13.91840934753418,15.155926704406738,7.45097541809082,15.764169692993164,36.71619415283203,26.481216430664062,6.862144470214844,12.164859771728516,4.615205764770508,21.35321044921875,-0.11808967590332031,0.8153047561645508,-0.16014862060546875,9.067026138305664,6.629199981689453,11.472497940063477,-16.75741958618164
1982-07-01,-2.428119659423828,-14.843717575073242,14.932689666748047,1.5011940002441406,19.07553482055664,34.84941101074219,11.252494812011719,2.652975082397461,6.286256790161133,6.964058876037598,16.429031372070312,-0.6939792633056641,-2.8147430419921875,-4.403291702270508,4.207551956176758,1.0142765045166016,14.850189208984375,-18.899208068847656
1982-08-01,1.3038387298583984,-17.64389991760254,13.374876022338867,-1.2148704528808594,13.224430084228516,32.52805709838867,1.321634292602539,0.2022075653076172,3.5863685607910156,4.005344390869141,20.722320556640625,-3.7465171813964844,0.6923618316650391,-11.511320114135742,9.840271949768066,-1.4300174713134766,9.489237785339355,-21.74630355834961
1982-09-01,-4.885356903076172,-12.669570922851562,10.377337455749512,9.38894271850586,27.626527786254883,36.91516876220703,12.884719848632812,-0.627655029296875,12.352510452270508,7.046560287475586,26.31136131286621,4.977561950683594,-0.6405963897705078,1.1873664855957031,7.83436393737793,9.25144100189209,6.522436141967773,-14.82754135131836
1982-10-01,-1.8522300720214844,-0.9479541778564453,15.121955871582031,11.004993438720703,19.353775024414062,26.762691497802734,28.132854461669922,-2.1369380950927734,15.307988166809082,2.0706138610839844,21.55218505859375,-0.2782402038574219,8.360105514526367,0.5597114562988281,3.486072540283203,21.84012794494629,12.271625518798828,-0.6842727661132812
1982-11-01,7.83436393737793,1.7697277069091797,11.346319198608398,11.016315460205078,22.833377838134766,23.4820613861084,30.468769073486328,-5.711984634399414,18.619354248046875,5.558305740356445,18.06287384033203,-5.52918815612793,15.09445571899414,8.683639526367188,2.111055374145508,29.032278060913086,10.291601181030273,8.382753372192383
1982-12-01,1.5950183868408203,-2.0576725006103516,11.357644081115723,18.80215072631836,20.27260971069336,19.70804214477539,39.4630012512207,2.183849334716797,21.730127334594727,2.509000778198242,14.62533187866211,-4.188140869140625,23.37691307067871,15.82078742980957,11.414260864257812,26.623573303222656,12.341184616088867,7.737302780151367
1983-01-01,4.262386322021484,3.5725955963134766,11.363653182983398,22.64108657836914,23.530982971191406,18.102130889892578,46.60643768310547,-2.2922534942626953,27.707143783569336,4.73417854309082,13.605474472045898,-1.7928085327148438,23.84821891784668,20.646549224853516,5.915283203125,36.238426208496094,10.820281982421875,18.261564254760742
1983-02-01,3.1300907135009766,0.8866424560546875,11.243267059326172,20.853160858154297,23.073829650878906,12.831086158752441,42.48884201049805,-4.233104705810547,24.933338165283203,10.010103225708008,8.028579711914062,-0.9061660766601562,31.92560386657715,22.19207000732422,0.6263427734375,34.73031997680664,9.858804702758789,15.61953353881836
1983-03-01,-2.123058319091797,-0.26680564880371094,7.325775146484375,18.331518173217773,24.347667694091797,21.686115264892578,31.837757110595703,-2.666431427001953,23.158428192138672,4.880594253540039,13.782803535461426,0.562896728515625,29.98149871826172,23.10148811340332,1.0916252136230469,34.84257507324219,8.625640869140625,16.833175659179688
1983-04-01,-1.5129852294921875,-0.4929389953613281,8.72976016998291,16.42157745361328,23.89214324951172,25.816726684570312,23.750606536865234,1.543893814086914,20.714876174926758,13.392354965209961,23.067323684692383,1.7179679870605469,19.1628475189209,9.645685195922852,6.471670150756836,31.304141998291016,9.276386260986328,13.545280456542969
1983-05-01,2.0221939086914062,-3.9370155334472656,15.99371337890625,11.197713851928711,23.233264923095703,28.056921005249023,20.19265365600586,1.9864025115966797,15.970937728881836,12.621221542358398,22.052160263061523,4.620298385620117,8.680953979492188,5.368656158447266,9.349594116210938,15.282772064208984,12.37881851196289,0.5287322998046875
