,r600GLB_cluster1,r600GLB_cluster2,r600GLB_cluster3,r600GLB_cluster4,r600GLB_cluster5,r600GLB_cluster6,r600GLB_cluster7,r600GLB_cluster8,r600GLB_cluster9,r600GLB_cluster10,r600GLB_cluster11,r600GLB_cluster12,r600GLB_cluster13,r600GLB_cluster14,r600GLB_cluster15,r600GLB_cluster16,r600GLB_cluster17,r600GLB_cluster18
1980-01-01,65.1471,32.506584,35.08634,9.471298,76.32822,56.00795,46.192493,20.685009,16.912342,54.992672,36.468292,45.0941,19.971218,83.01798,32.061684,69.201706,12.246616,23.312027
1980-02-01,55.597275,12.095058,34.136246,17.797249,79.5305,66.005936,42.403526,20.986496,13.669312,54.443474,39.893845,38.75634,20.455227,74.478546,50.284576,68.83992,25.715778,29.211407
1980-03-01,55.605423,11.514896,34.61048,15.294086,76.17828,59.772472,47.051323,24.485384,14.2315445,57.551243,38.360332,35.756134,34.455658,75.72524,46.039303,68.460205,33.401268,26.43446
1980-04-01,37.63839,40.848827,37.843727,14.436882,79.066055,50.238945,47.3137,27.334034,20.803974,59.36506,40.276817,54.95193,46.2039,50.639843,39.13605,68.460205,51.6812,29.14622
1980-05-01,22.816608,53.141373,33.238304,13.4786415,70.01979,62.436974,38.61945,28.020123,15.031708,50.232426,36.39333,69.173996,34.706627,33.30838,39.999775,73.738686,70.45165,30.492321
1980-06-01,18.995049,64.07478,35.08634,14.378216,54.373398,49.943977,47.543484,22.850832,30.086535,35.67302,18.70008,71.49301,16.811302,24.475605,33.01341,69.74275,77.38261,37.69217
1980-07-01,19.097717,58.951122,29.371113,13.917019,50.100426,55.123043,49.090034,20.427525,41.631065,28.601912,6.5704994,70.182755,25.71089,26.804394,32.67607,75.5802,79.68532,52.702995
1980-08-01,24.138266,59.5981,32.723328,17.851025,56.92219,63.737442,51.218372,29.183702,42.542046,25.702742,10.530582,67.28196,18.08244,38.9519,26.5795,66.04341,76.69,50.700138
1980-09-01,32.67118,71.07092,33.601715,11.102592,54.547775,62.29682,34.99019,19.229721,37.21142,35.656723,11.998909,71.93954,8.959587,53.58301,33.274155,74.86315,65.205765,45.90404
1980-10-01,39.48154,69.734604,37.341793,10.260056,71.06441,62.216965,38.86879,20.45034,17.032936,38.114254,40.426746,71.71627,11.475784,69.88453,37.292904,72.25732,67.50685,41.191055
1980-11-01,42.44101,63.10839,39.256645,20.888718,68.64925,49.681602,40.20185,31.536934,15.781353,47.55489,22.156595,64.76902,13.452568,68.17664,38.609673,75.39279,24.944948,30.942108
1980-12-01,48.583206,44.26134,36.95719,13.521011,71.66576,42.512714,56.35507,27.730042,29.273333,51.989204,27.539371,59.953365,17.83799,72.99393,40.254,65.51866,27.78871,19.14172
1981-01-01,66.401405,14.633667,34.04386,10.330669,81.84717,61.169426,44.087524,23.209644,32.304314,62.315224,52.089767,31.498753,20.93806,83.27983,56.42946,64.01641,29.775885,22.280663
