,vws600-250GLB_cluster1,vws600-250GLB_cluster2,vws600-250GLB_cluster3,vws600-250GLB_cluster4,vws600-250GLB_cluster5,vws600-250GLB_cluster6,vws600-250GLB_cluster7,vws600-250GLB_cluster8,vws600-250GLB_cluster9,vws600-250GLB_cluster10,vws600-250GLB_cluster11,vws600-250GLB_cluster12,vws600-250GLB_cluster13,vws600-250GLB_cluster14,vws600-250GLB_cluster15,vws600-250GLB_cluster16,vws600-250GLB_cluster17,vws600-250GLB_cluster18
1980-01-01,12.160683018117735,17.50990615753528,18.400202377970384,35.36289234838574,6.389081109398285,17.074353298743656,33.438304080654774,25.91509752347678,9.0479064251659,52.625844371268215,35.78333566373611,20.065218680894557,17.869097069962994,26.599381944292624,13.85164617951092,7.456662621026604,12.803299714900378,16.66921781870974
1980-02-01,11.037498369757172,19.749821210188575,16.870902249378062,37.02519358684598,7.556841243874665,18.081788131532964,30.80833662126379,27.47756362497898,7.68508722555561,47.35353017970002,35.953528676411594,20.23125259331694,14.703468923206536,21.519810914200356,13.516561316040226,7.088270595285612,14.573578754737728,19.030311142092234
1980-03-01,8.483123068176495,13.486863129667842,18.270935240881332,37.79409158909234,5.925472592881377,21.718990177469863,31.518417552329222,22.391629310860758,8.905493936177345,38.26366591216967,28.913534366709534,22.830314046221968,15.40990067599667,24.265050987265724,14.458391891706253,6.325300172714512,16.823244642776984,17.57317874806207
1980-04-01,8.880743562511165,15.016960462744834,18.692810733212358,29.01185634198121,6.167405653735944,29.511028501972408,27.993305491033862,20.660213421454294,17.150979746751965,27.485978512681047,18.734188282894745,18.226743770204752,14.612162667019184,17.25193098431269,11.473678016479898,11.408429243099512,23.183733052897946,17.64041665956951
1980-05-01,5.699330036428561,9.554617468390083,20.538325117042394,25.56378386293566,5.812661084231767,36.06018363025308,24.89378995254167,15.53572333796552,19.996658721176054,19.838047877680882,14.138172469670332,14.839449143404654,16.02622424214001,9.087690388191922,14.937314597569566,13.235753360455424,28.82452810491326,21.33707717379871
1980-06-01,18.039219478121417,7.286681291646707,24.82519890739537,29.472163194573266,7.112741241465766,47.87832186960672,18.32664203435221,8.239546856650424,21.73863670820503,12.85764719007013,7.914848911961204,15.672869041973268,12.354314757068535,6.395617382569664,14.102891170495132,13.606156368825635,33.954821866747196,25.074818351327554
1980-07-01,20.577528724622667,6.846044990297265,25.598064660327033,24.81207588390649,6.451179493717951,50.47554934018147,10.738310958094095,5.969756576188527,21.613524259333268,7.986386824025763,7.143727638474269,13.48151233671625,9.90968644180077,6.924124197836777,16.43767409220754,12.731369912245404,34.68199659424068,28.955187056763084
1980-08-01,22.355992730965983,6.838797572978322,27.752349462260003,26.47024755424148,6.511280456146377,41.9384155513059,9.666164470992307,5.901837938896202,19.953831853734318,9.820077308898027,7.26148694408378,12.208673529654616,11.467289746363724,7.799221165767192,18.417212466436546,11.457333914572835,31.29346298315278,25.983249343498137
1980-09-01,14.96423884518526,4.766097777207567,25.701860151376803,33.79194900539018,6.16839343038275,35.182507391150246,14.883238042538926,5.707809418754718,21.045935042376595,12.608340202379457,8.575796277204704,12.04842649992073,10.358084878666428,5.854684508689561,17.11691381035829,12.206002607002143,28.467331039977672,23.998521776068504
1980-10-01,11.70428905514254,9.498306132159446,30.084381912235713,33.23243682385089,6.502365698365977,34.56102510121083,18.781544800205175,12.008422104753844,16.84435802398132,28.369957335218707,16.7302993750474,10.543321652142444,11.53176454195638,10.557381518968636,16.759944696306018,12.442815207411527,25.433630636179483,18.579216100023704
1980-11-01,7.840451228246769,12.044721800775202,25.468326950406738,34.78922338909561,6.870620876796011,22.777511640251255,21.375138889886454,18.277217114259052,15.38514723080107,38.56155758827834,21.245006425394628,13.23909433740851,11.926782670663114,13.084741147689286,14.651956209657007,12.444912554506402,19.162474616173128,16.313867960182375
1980-12-01,11.663527613353452,15.95925213749051,18.525545947587037,36.30262876210927,5.605780921266284,23.165596758386776,29.69951643699895,22.25974079849112,11.280781938604461,50.208984010868235,31.02203305207351,16.47433882560786,11.996538331111338,21.970411043291787,13.902510802338313,8.922677662594724,18.40580245490734,14.465633027398814
1981-01-01,13.381263637400753,18.73139803504863,24.654355485909498,36.83934307070541,7.057498923989219,18.067256365657894,34.92407514887316,27.25671787331621,8.784016569192225,51.41650335195769,37.299161225464545,18.10921657777665,12.948784791239431,22.714819048254576,14.539896383652769,7.265137632626233,12.253349311535647,13.137002701101121
1981-02-01,11.59574606057789,18.53166863419627,18.285807538684608,40.61417897389631,9.396217457781495,16.210774934193456,35.424801861058874,24.698484317530536,6.725500295132732,47.93205317393887,32.208658301974424,20.545765240428334,19.070859557816696,33.33900481086825,12.609143126625431,7.89613872728114,11.707411418562698,14.793881806512085
1981-03-01,9.72225295612185,16.765617169685186,20.505561367249307,28.997201572862096,6.524035194950161,20.17403531255398,24.8183458013014,26.70092223481489,11.488731028672088,30.45547110578474,26.536418917784022,19.552185791804,13.792852765102056,18.927750118292277,10.521640722675711,7.607448558122971,17.508837362429595,15.103712818675898
1981-04-01,6.308520557845513,13.683436241719493,19.476142032574394,28.05136515349445,7.313843922961126,23.03537650525018,32.23771738778185,19.30433541055118,17.42856287363314,28.579382489904557,19.886827885929254,17.786883185600644,20.213214501462282,20.451299906141568,14.020470675602583,13.353460190577174,19.5233947094644,17.72295932558894
1981-05-01,6.222386008618368,9.639184521890988,21.695152460122074,25.61011783757013,8.930679993846976,33.3632148958598,24.428264478074464,14.38694872567828,21.533224250873886,22.76846893168852,15.522244189880858,12.741791152262106,18.0310373979562,10.186291325696267,14.65964856163906,15.425621699912067,27.113074712107682,22.450780693201345
1981-06-01,20.669383659228924,6.692690155887902,25.337922807117714,32.13702193856806,7.601782440370161,48.13337925162155,19.86627815040228,7.9868673558322705,21.685856094835803,14.998163206388027,11.007084212847287,9.707677520515183,15.177852678599033,9.490079793270487,16.11004744174528,14.128153640956294,30.723772629648096,23.940941942029237
1981-07-01,23.321532073313193,7.737619601950887,23.506534338928166,13.741326515965715,7.106029431159901,45.8733656322429,10.266089535047279,5.572544345062332,19.94913963939007,6.512423630260448,6.92052310700405,13.72581582009798,13.883051068603466,8.522680084504909,17.940963501274314,10.377624384153883,31.08093720687264,28.99705877784813
1981-08-01,21.526376299151213,7.515758393440931,25.34862531832798,22.326820877489087,7.898216434772319,47.004948344084355,9.837799209920131,5.2728831491857795,20.24864105054244,6.797138322749674,6.589929401475168,12.268066941709046,7.88710646287281,8.984415263733968,18.11194720679,11.245721910266829,32.143293006811454,31.27242672921269
1981-09-01,16.656933109451415,7.326917593480688,27.65151359635962,34.84579644853482,6.314414052414178,38.41236268703166,11.462885782934885,5.991087512312974,18.767089373335594,13.625941137922952,7.730352610047366,10.185865199328846,13.927476025390824,10.274411662328463,19.103356767131324,13.578027090375041,29.854179638641632,22.765826723682284
1981-10-01,9.708491525995464,6.8585279321108725,27.774673573642346,40.95624733874439,5.782362817773319,33.45836676145042,20.18308649751018,11.066831642568227,19.697673932449387,29.63127766272924,16.92263665667949,12.579173075194019,9.294071881526943,7.5093421453184686,13.962804484022143,12.45436310451698,27.159864076963125,19.636461014704903
1981-11-01,11.390328825071999,12.048568890664242,26.756001697179524,44.405057971346345,5.517802023910117,33.803477118524356,25.511612979828243,16.865658862626507,13.631187742360583,40.89394923940565,24.676435467850997,13.279279812349609,16.00987191805393,14.4327473146851,13.632299794810727,10.12593977325436,21.953632238542436,18.262318754249947
1981-12-01,8.520782054167817,18.582523426626167,25.037926730989586,38.48011588114938,6.608415355528711,22.676740949603133,27.776495708105678,21.477117938359047,10.524249166785486,47.737250069305546,26.010849301833506,17.353900369071216,18.684679967822802,29.32998207912377,13.483754530182471,10.018808824127857,17.77319079636556,17.313726719179385
1982-01-01,10.704643970564113,14.106720267875627,20.582884069904008,33.17500027655217,5.999879648049673,17.373420629544036,33.42451672993449,24.249824400489885,7.975191814823218,47.064473362633166,33.88870794614282,19.17292659739345,22.58370159009993,32.1313440941026,14.544862248936827,6.532861495295258,12.499955693940176,15.277839570959525
1982-02-01,9.611249247476195,16.253896494016942,21.78656066248889,35.74689050968381,7.327234583171539,18.933153393543115,34.64011808473146,23.752330042978425,6.918370028906511,44.51396882142966,36.8832399353611,21.03707357916677,19.53187210826163,32.90782990424661,12.103388895785722,7.031705638917991,11.51438826294749,16.174543942800387
1982-03-01,7.408950709202482,12.222969478373772,23.690720550197373,34.340486906635284,5.638341359725477,25.889587574825228,35.14921674753028,20.606799428836567,8.151208488422771,36.51548587573952,29.40907917369855,24.185209925124905,25.110790577122906,26.80984281176486,12.192662195624184,5.986731514946925,16.12709841693909,17.73899587679005
1982-04-01,8.343291678184018,12.782249228994942,16.41261549747184,25.63282057969523,6.872035567282357,30.60489452047258,30.88572317425172,19.32254427087226,17.684128245730594,25.719067700353698,18.516891552716842,21.860383367435258,19.768437066751158,19.070632145352317,10.643267410155174,10.411292387585341,24.22052062200817,19.907335839647747
1982-05-01,5.045753224787223,10.11239406033342,18.9399968817304,24.669641157731416,7.28383272768331,36.557572911856234,23.777282246688188,15.57518556197388,22.496269681301456,22.246212557444665,16.85375339698823,14.267961458826774,14.183570517702355,5.755156333144108,14.239036524067807,14.714533953544903,29.848733241232928,21.075001198406547
1982-06-01,18.31497352198978,10.036316064454226,22.53740893023299,31.29841612708092,6.877082881099752,51.751457184508986,22.135550320869832,9.862355530629959,20.352998495492148,20.38086462423841,9.974298594357348,12.321212476642186,12.74874599958911,9.959894747986993,15.782814871982412,15.438906069092805,32.564802151481736,25.222901225594594
1982-07-01,20.990507778640655,8.437822543055656,25.654699019937635,26.662488082647624,8.529304256659836,53.373310845293446,13.633538856766611,6.123357652360725,22.556184390186512,12.40714985593738,7.765752668370789,12.726573812385713,7.265749830711373,4.6145552705322554,15.112110634268477,12.621024176745097,35.56127128493636,24.826928063764125
1982-08-01,20.64071228984198,8.735242935881079,22.58713209541613,16.784812841547716,8.436679679462403,45.964468656834974,10.154142508503888,6.722101623774944,21.085776412797113,5.839632142692248,6.138156358042648,14.655649132237265,7.926494348239708,9.675825670692024,15.747390608024043,12.385927740280934,34.360983353454806,23.59453690406508
1982-09-01,14.262361432711902,8.255019396871406,24.659759327614257,35.50279151096447,8.049088544282736,45.54647898761029,14.329218437216058,6.189661906597856,22.348833000471213,13.905464246789837,9.648477429005467,10.719585444941675,5.303733420856468,4.783496642408914,12.959847176093408,14.150919972561509,31.665641644682267,18.616964902621596
1982-10-01,3.8489220467369574,8.655540620877053,30.3362939382923,27.10991748543685,7.461442828504421,34.25525716071094,16.97510449665503,11.710459782968597,17.495109609405024,28.50047524059768,17.424428241451984,11.57494000478356,6.985350961598763,5.2441909720252085,16.09039471757315,10.385519469528871,25.819805184499945,17.033650038071094
1982-11-01,6.177824991742022,14.263970126213325,29.708586949911734,35.582000512218556,8.183318483190167,26.18278576007511,27.30728726677562,18.449243776103,16.789600963412298,33.630313269406415,25.872835208577634,15.75437073810813,9.731701684379289,10.904576168935472,14.617415692360218,10.483685964658084,22.281670965663285,14.278174093782644
1982-12-01,8.788803114116998,17.756496923463004,19.76112284530376,37.501879715777775,7.693966821563906,18.548793614190153,34.99043160212585,22.23054568183345,14.017581147005185,47.333174241111905,29.74048176669532,18.61517337869903,9.47488016807842,10.419612816688879,14.899572019529435,11.42719027020643,19.30884057755579,13.784142130515756
1983-01-01,8.881389164432882,22.53404160264835,17.44886152037365,33.9966388450638,7.28308899502586,23.279953229786656,34.51712746628589,29.925355340831914,12.890845930966341,46.02126822843095,36.23141584624121,19.217053905467893,11.483777643949958,15.626675983415096,13.007347679946712,9.398584076775043,20.27652698133385,14.338831992635747
1983-02-01,11.025480986729601,22.133211398394245,19.37574145114254,33.19615825795438,6.716362762528501,20.665135887292806,33.460134555543,30.571588209011946,11.418382299171828,47.00699034340383,37.60531071066813,21.976013562452998,10.438027124171638,10.742662780674015,13.8922571156312,7.174104271263198,18.16563386748822,15.25432081339593
1983-03-01,10.681317713740526,21.17474030784852,23.397346966264355,35.389650915750565,6.910040459976663,22.99444718785049,33.529294972848696,28.717114927106397,13.321343257140496,38.03820027494177,33.27709060803371,19.859886019654063,9.1974190991626,4.358470551240484,10.311156018430596,7.627578517869303,18.71384967725676,14.403611235659593
1983-04-01,8.641372374477529,13.091619004375733,27.123439982673386,26.753391287058875,6.1433083842721565,28.618194869118014,30.67975018875582,21.419296343996162,16.318151421367713,26.27095099467483,23.106817665110945,22.158487355597664,12.928434489009977,3.3673314844630635,12.802244790306078,9.70376876836786,21.868743747167102,16.60309055252902
1983-05-01,5.6977288897617235,11.020635427012136,29.976091373853418,25.86482953357791,7.985164388226474,32.76269414795395,26.586144861303257,16.241868925536973,20.273261032143463,19.979460040516024,13.077884558306614,17.06621591990116,13.8854073346334,5.851879429227048,15.684767734413422,14.99685613575003,25.389928786283363,18.14456489218746
1983-06-01,13.789536541019089,8.34171580810647,30.69861162320284,33.849503587811824,6.794076134611975,42.630509080814896,23.64754074550304,11.239988667015616,23.673029043898,22.593151517685175,10.089136402542723,9.860426079646174,14.442740913611328,6.823167335440666,16.573108806703033,15.98792021988756,32.28422315929032,22.511206718118384
1983-07-01,18.511826198412113,6.977858316062288,32.09020697251844,26.572445019789754,6.538742930142599,49.29695735700083,13.617555383967852,6.143066939118413,22.52684313214663,9.537579032943329,6.933595151677376,13.679065463575665,12.285827620618505,7.137647718129091,16.409449484053642,14.348889275929427,31.563065689110324,23.48879856281254
1983-08-01,21.670054356465908,7.2003635174091265,32.698047569994905,17.052248510848887,6.906583494714471,42.715151398501476,10.449939167367578,5.200607115137239,20.858026206495023,6.74302250692152,6.030858388261324,12.647942012479389,10.985670822251722,6.1533765595471,19.693189458778523,11.556360402839172,30.770000465278695,26.93290574456143
1983-09-01,15.631474407536214,5.239662273649112,34.35912341841344,32.992522463711424,5.7172364022186715,35.50154897933394,14.630428835423217,5.972599039205609,20.06611598513386,11.206399055892257,8.05542584500347,12.79704710709768,9.456070915169878,7.651811325954489,19.122344183628535,11.612624482513299,29.901722562794077,24.579839462116617
1983-10-01,12.404560805591602,9.091038747730014,27.80118497341213,40.99545580081617,6.62628468017802,29.547951509961393,21.475214010004095,9.48080179541611,16.977504551490426,23.466701389806822,14.969087777264116,12.254347201215728,15.893089006196123,7.901467592070195,15.633188519521694,13.15794858909179,23.527101623471715,17.671383701193598
1983-11-01,8.853299909935071,11.681403171120605,19.318189242776214,33.76543714092209,6.065095107630892,28.515237791946554,22.667208378127224,16.90682523033681,13.770199104808444,44.21528831740068,24.17919181459847,12.194759161353083,18.511399030497728,16.83333480066507,14.851286676602093,11.016444817933357,19.91402378502889,18.704339337170175
1983-12-01,9.648151879630102,13.474742626812327,17.977687241418455,35.61674525497773,5.542549383790817,23.947199935059928,30.04978783845181,20.560038757623857,10.289289871063776,50.149942298341294,32.00213231103021,16.351075963491144,12.92076503814852,23.050779050291812,14.120529927194369,6.838219487991491,19.774550265204265,14.920566212442987
1984-01-01,14.154471870040698,9.900765067090381,19.320186150956346,42.51093474672126,6.8859813653567326,21.008419651170808,32.067794155032864,23.448051832922395,6.925639508040353,56.05829343966881,35.24361067581434,16.054085763564878,13.395681643193079,22.659527423438536,15.514880963747334,6.2444745381879665,14.553013855577444,14.712027743774058
1984-02-01,14.260680112615063,11.058092446594236,18.12720714664925,45.37019194566177,6.903500794752045,21.840859279980787,33.97266341911714,23.636845773561564,7.353420721676064,51.00940405140094,33.53000592165715,15.883887869000171,12.74147241418204,22.30621614609073,12.268050734486566,6.0337651233061855,14.932692293732254,14.355912891863472
1984-03-01,12.038607105767934,10.951691973549755,23.72511480817498,36.89479282809465,5.4200581693629335,23.783686047085506,31.615850536333774,23.24491165004393,9.117989559325759,40.62329843430285,29.2733362268859,19.258315680189618,15.819872517707315,17.597645644006413,11.993512177800998,4.865957661011121,17.674610816562677,14.399348505611101
1984-04-01,9.171365588158995,9.10262971643998,21.806336632768936,28.901388626332015,5.356365518817602,31.97413710001633,27.207537877597836,18.550746254748756,14.5168908619386,29.049879318693012,23.069058860351475,15.918065191528367,15.6205311825974,11.89414018637347,13.067732625183435,7.4888591617705655,23.038117915765614,17.03857822078899
1984-05-01,9.801941755166693,6.616433295965772,27.859978030366477,31.968523168600942,5.474940849514459,41.486040074480634,23.9528438984192,12.793277590170947,17.967980228036733,25.849514659796597,16.428777548752954,12.511893296243644,19.385666785405732,12.866162115606251,16.216543645114186,10.475204690558051,27.100623408065495,20.675355635515096
1984-06-01,21.137267406412207,6.702691229512256,29.837291984303977,26.91245880754281,5.7087700042299785,41.90309986213329,16.509438252879654,7.447218943390521,18.872545375262682,11.55185256262066,6.932101056134076,13.098901835816887,19.625204908939615,9.543246498046123,18.197419986331596,10.076832949406446,30.062719447997022,27.08931803704187
1984-07-01,17.985904774762542,5.774668881136741,24.49666828959162,19.688479293709186,5.93097225639334,39.67613692324169,11.936863859139054,6.033950464225465,19.22040972757282,6.895406576783721,6.837817790528721,11.989959222830121,12.631186771537056,7.207679828659231,17.337084395591432,12.63139567173989,27.365657292770752,25.85877670335578
1984-08-01,19.109499131882313,5.878332890883955,27.24199435164117,14.496970272958867,7.578614272314687,47.46922983344742,13.326572983566095,5.329776312840213,21.899374423256706,5.820670340914015,6.601927216740963,13.41771630439158,14.060265665228085,6.578586956521261,17.161031214806158,13.584101859352728,31.688365535140868,25.797818148623357
1984-09-01,14.802507756844856,6.385121871547824,25.941651870441337,31.62430034444273,6.407532656054934,43.970051550337686,13.444931010745208,6.262076397590368,20.966394856261537,12.598034054654912,7.933824657941567,11.143635751823195,11.388720307561782,9.328107337496201,16.774951444694466,14.086015268571108,30.6526320181451,23.63604832412752
