,vws_u500-250GLB_cluster1,vws_u500-250GLB_cluster2,vws_u500-250GLB_cluster3,vws_u500-250GLB_cluster4,vws_u500-250GLB_cluster5,vws_u500-250GLB_cluster6,vws_u500-250GLB_cluster7,vws_u500-250GLB_cluster8,vws_u500-250GLB_cluster9,vws_u500-250GLB_cluster10,vws_u500-250GLB_cluster11,vws_u500-250GLB_cluster12,vws_u500-250GLB_cluster13,vws_u500-250GLB_cluster14,vws_u500-250GLB_cluster15,vws_u500-250GLB_cluster16,vws_u500-250GLB_cluster17,vws_u500-250GLB_cluster18
1980-01-01,9.297450556856486,5.744958779363412,16.601437188400585,12.431011468350974,13.71582525001409,17.584574751106125,34.390756444991155,-2.4595134114872956,2.3176313169156604,7.120309452404098,12.40702338173332,22.134176668686187,-5.466038115763092,-6.426453895368356,19.4314801043221,9.781324437107942,47.795138661857656,17.407874382828563
1980-02-01,12.31469889643449,4.205438675203732,18.0396215289877,13.382277519221024,15.766451152725859,16.020121493400897,32.433824568726415,-2.381600452124953,-0.717250682892964,5.359121016207282,12.53118443112939,22.585509459813977,-1.0936810983034206,-7.331057872705508,15.677611827270491,9.87070115484567,41.40591257547086,17.759205719253337
1980-03-01,8.021015338751452,5.442222004534977,12.87748958717314,13.121755971784742,17.736316754664756,21.095005179890688,25.69124102696526,-2.9916772076975295,0.732317176372843,6.722462752553357,12.66405541141871,21.902685911223617,-1.5907742692075006,-6.9466849552708165,18.38743351807981,11.177544458457811,35.184519019133255,15.755687693617586
1980-04-01,9.444792188342019,12.091189580325612,11.85428595065829,11.08244883614283,21.040785548757093,16.121097525987835,18.603420259565556,3.1532611029023836,5.986452938696846,12.832188965361944,16.51134177165237,16.816526966112377,3.0888865747622907,-0.8071219167956769,11.438711102949126,8.540159065499063,24.068699786487684,16.131939295113945
1980-05-01,2.948692985292966,15.125643818401494,7.600925435667,9.491362407895657,27.29342899577352,14.478801564881673,14.006449202700889,1.7523346288479504,10.439650453570271,10.580278165579408,18.96753465438541,15.032854725974468,-3.950953117966227,-1.2217044988349035,1.9708330399434633,12.26897053576803,19.05771413771095,13.014430793481711
1980-06-01,-5.675056318727029,16.199280190845638,1.1907965903292554,9.675472547044123,36.40080151257535,13.402070312405934,2.6735572868817497,1.49274152188425,11.466423247267455,8.376729071537198,21.587036506335416,12.839506778718887,-23.31020832064381,-5.23827910795161,-0.5382410417506657,12.540838567660547,13.74634210543741,6.384059709212626
1980-07-01,-10.768123126132023,15.074530634049813,-2.576128551884999,8.339444217783392,39.694462846078906,10.804959885624644,-4.887738453227332,-1.069258639740962,8.691501973043783,4.651623278047863,22.82798628624416,7.156214505242306,-28.024358181407752,-9.074985286529277,-2.913058158298293,14.042647220425627,6.589219373219441,1.9707528774831953
1980-08-01,-11.356235941834363,14.345547435488584,-2.7037771548447744,8.965756453285888,31.991311828680765,8.430082720433854,-3.1819518702456375,-1.9258104536345164,8.926434675001634,3.197742190442013,20.84723692714844,9.13050066059518,-30.035399913464932,-10.105659610488797,-5.059047079112973,15.519244197285738,10.268692341941684,1.095652547612317
1980-09-01,-5.276828288723002,15.474937066118553,-0.38640791410486125,8.303612124277233,28.099263393928787,11.113554050300927,2.6658798803927466,-0.03910246225375931,9.782871830336019,3.078609516245403,19.721210334792065,14.121114247906167,-15.265200991070621,-7.782127155959593,-5.0400658761660955,13.973163728613933,12.668557889324072,3.930678684589543
1980-10-01,1.7186793068515842,12.580517062157904,5.415406955380696,7.885618319636465,27.40283533713478,11.527378022276098,14.961339180712802,1.5159464407812786,7.979026110330018,9.775648284557793,17.23496762295816,16.010375136770453,-15.778943657378592,-4.6988222644762585,-2.17217864580599,13.336801318438402,28.34362429610222,9.98693978193474
1980-11-01,6.727795809807011,11.480468897419303,10.349836657994995,8.681546692885789,16.59698996695553,11.17673359977772,19.867858897865037,2.8662774195787817,4.692381634160866,13.140500058667836,15.179593071183023,16.40662747215092,-5.958324270520257,-1.791871443312758,4.942347408349698,11.009020527050781,36.040483485660204,14.065771913443617
