,r400GLB_cluster1,r400GLB_cluster2,r400GLB_cluster3,r400GLB_cluster4,r400GLB_cluster5,r400GLB_cluster6,r400GLB_cluster7,r400GLB_cluster8,r400GLB_cluster9,r400GLB_cluster10,r400GLB_cluster11,r400GLB_cluster12,r400GLB_cluster13,r400GLB_cluster14,r400GLB_cluster15,r400GLB_cluster16,r400GLB_cluster17,r400GLB_cluster18
1980-01-01,17.087949211917707,44.831315402326915,29.588270535434248,49.46828478554818,35.51788122757621,19.096079785773096,14.661524337151148,89.69553012659054,34.849188743381326,30.435565460559936,42.58000905277164,21.634408819530655,17.78714374829364,66.66532469189856,86.04474318654914,42.30750267047835,57.58494050258461,64.88200348693054
1980-02-01,17.85869562803809,41.99140811788625,19.81760150324689,49.85280371828621,33.303683218748674,16.631319675039737,14.672650905013773,95.42292415505588,35.20228622156545,27.160755423612372,38.124019681042384,24.834052174680146,27.03973708614226,56.962591754503485,91.37632972315738,40.05369057976397,59.033026543607136,57.728200144581976
1980-03-01,17.904373425156322,46.616099127407736,53.35818102760036,44.407287648688985,32.53326882486758,15.411985174138497,11.041453808029264,93.99483557974938,33.84929796971312,33.80936023800872,43.80992641885772,27.17779985806237,21.637194643738447,64.98597830780281,80.13753890991211,40.23663432818101,57.52846006791078,53.061349051339285
1980-04-01,21.493330286509956,48.719456771324424,45.06825495810404,41.30733834461225,35.084573600603186,27.906818592802008,29.38098576716605,74.55047003113397,61.188941045638614,32.54775779191838,42.4653511920958,42.10608710161587,25.52142604704826,80.19260374967718,64.68522925125924,36.8438121386597,51.724883440105316,44.62644032069615
1980-05-01,11.012699532864698,52.035331068367796,44.54422971628008,34.87220687611047,35.533796186032504,30.494188755116564,39.085344083047325,76.93236889225422,69.26809713381145,28.059721547503806,46.5695752442338,57.346408859438256,26.23973149125294,89.14522218310144,42.31420441677696,32.04604408092927,51.17317442337953,24.186582689161423
1980-06-01,11.664872027155178,53.184527693123655,39.15819599680657,24.451394224645302,31.20355865229731,24.909540947447432,39.810921553242416,75.97246642159944,60.13847141090883,17.951179659643838,45.46937578507052,75.20940371370509,39.80006556357107,109.01200475771566,30.715478094000567,22.414554205915877,41.35568571596179,14.500005523879807
1980-07-01,11.1325420550446,52.826389444285425,41.92778594302435,20.614727364734662,26.628632649131443,22.73676750507761,44.93222539824558,78.38597250456857,64.84888234269728,15.385234355926514,44.40196889047404,80.81804653893597,56.22984363186744,106.2558954412287,23.97125896654631,18.64040355729938,36.76505206751739,10.944019045148577
1980-08-01,10.400113952693655,50.92981601583547,43.86022804427321,21.719267216813204,25.45070803683737,24.87271288607983,46.4977176203204,87.66653230874846,60.936171855401554,12.859087489372076,42.16683948313007,78.47172509320833,51.33790867303007,110.03988912282897,30.83895633095189,16.002521847846207,42.142986661553806,11.100955133314256
1980-09-01,10.255343166749869,48.74836362641433,51.13779610961023,27.282086503146882,29.65918105581532,25.508802495104202,52.98299844554394,84.12683883515915,53.55107193693108,12.833001724509305,41.526120309611315,72.26376089489894,22.515768645912086,105.22383067233504,45.497687239395944,20.099248196418745,40.89909476020732,16.189061821281136
1980-10-01,12.923041742239425,48.79038777844659,52.318806891893814,34.69527828254827,33.70287107384723,26.4324685360523,46.64843785280437,79.17421737519821,51.450270906500855,19.146983845289363,45.04149123912549,54.728924214598614,17.82304292084068,105.91809296410932,59.21061415421335,30.486236724473,45.3658033175519,25.31016089699485
