,vws850-200GLB_cluster1,vws850-200GLB_cluster2,vws850-200GLB_cluster3,vws850-200GLB_cluster4,vws850-200GLB_cluster5,vws850-200GLB_cluster6,vws850-200GLB_cluster7,vws850-200GLB_cluster8,vws850-200GLB_cluster9,vws850-200GLB_cluster10,vws850-200GLB_cluster11,vws850-200GLB_cluster12,vws850-200GLB_cluster13,vws850-200GLB_cluster14,vws850-200GLB_cluster15,vws850-200GLB_cluster16,vws850-200GLB_cluster17,vws850-200GLB_cluster18
1980-01-01,11.921555351604338,85.07801467074256,20.809521104800144,14.362543561964783,25.499297506564208,39.440934057934214,69.47791752148915,23.492537991684387,29.60673719747045,39.81310507409794,21.77982355339097,29.58219443367121,17.31568717602665,42.592314162889856,75.2454383330312,31.28798057010553,8.484897123929809,15.097755544337721
1980-02-01,11.400151726812021,74.78828223958092,20.265255659272206,16.43491191730184,25.065952279089892,42.29047617038735,70.20559161416696,24.37414543955675,21.047075783577622,33.15377964073255,21.984857593247384,30.99128033222195,14.701819604997135,42.6988027945177,75.34395612934988,31.90507581673432,10.42299621099726,13.452831771635243
1980-03-01,9.333430570054624,75.84512368307001,26.484816050169893,14.403409385417161,18.173074273223104,43.897105130158565,58.50926608370536,25.679881562370458,29.984716361971607,47.710643837759115,24.519284003788208,29.338000117171482,11.089863035225669,33.21298279717731,64.2858517679452,26.599923701346288,8.536712826975464,14.655956496321998
1980-04-01,9.29165766774681,65.32420890198644,35.322177336083556,29.768348607091323,18.4701339456553,36.71072435822928,46.764496943329284,30.08237884105478,20.309600053945363,43.00883918955737,20.093828492238462,24.78193630870633,14.620866881596985,24.825565535534,48.08889972238948,28.99931586121147,7.029817947540105,25.87931068712648
1980-05-01,12.953384887126763,53.16051141282452,44.04896385163528,31.57056066997243,12.62755574430258,31.77879783709181,35.92400849394001,35.90212042404814,14.799806436798553,39.58961545161436,23.78216669570526,22.731136757419275,13.69998655323326,15.546906315350789,33.31031403457338,19.078814288697945,7.7352325175883845,30.210901307232813
1980-06-01,18.92046531729811,55.25894457805348,52.26051560988016,30.662899121635288,12.031747120348024,16.598795715447892,16.430358518708516,41.80142741525202,9.469888471052556,31.639508966624547,25.170100261157007,24.979490945775204,42.50963490171593,9.511064801035129,21.07330087087924,10.37876421952951,8.470063964240902,34.879024734218575
1980-07-01,20.18159446584305,36.044661173198804,50.94676741693494,27.906554504991213,13.808148331839515,8.582838589086805,13.639576903883917,43.28986077230379,10.34903166154754,20.93051632724468,26.80880434944979,25.6905412029551,47.55103226894826,14.139033969552328,15.515839572334837,7.4675697138057515,7.930095415905601,33.70959985351442
1980-08-01,19.891941848799622,42.17640812837023,44.408061961698635,25.69462393557065,13.121997784182708,7.878655433966217,13.554700725914435,39.80465241030107,11.095265562066768,14.982351812771928,28.194866467904042,24.792741896656857,48.98588172290539,13.279777159326038,17.23673710302186,9.897038938217685,7.945945902799861,31.513337646459703
1980-09-01,16.715038675543713,54.85847190541198,38.82863646655858,26.059579688436262,10.040874612417715,13.00219617867304,20.37858917177003,37.41595036653288,10.936070231292582,21.888926611444187,26.726712845432598,21.223598919511492,31.57057484348085,7.7527614850295965,22.394311068913918,6.485409234200231,7.85163311528213,31.924413675774105
1980-10-01,11.743064485008219,75.51220393294288,38.01711280270175,23.46911008755285,13.852841725298491,26.718960126439512,38.38432759097986,36.697878609383146,15.196918641767036,23.272642265880354,25.859991560526645,19.435505934976902,23.878329466605198,14.89486938417885,41.27058899871963,12.580452013841574,6.863968958985805,26.37068334751604
1980-11-01,9.18141354035394,73.19333023284128,31.105814352730818,21.87728771141854,18.132600553851834,34.57963269939893,42.05318203801604,30.791517671304053,19.954973080900654,24.81420687024559,22.222799088121352,23.4518888735484,14.316817652684243,25.16406379563191,57.91871884548855,21.648267342635247,6.383083729437461,23.780803118107386
1980-12-01,11.143908081991883,88.78149340044206,30.703849716215352,17.603879480543764,24.276188671759925,36.08750883719561,62.160808835171565,25.954585260707223,26.071392350681283,35.7883555235427,22.552873881947296,20.364895481788874,19.619004725141078,37.719175103575765,73.10049754732692,29.27636922785943,7.45363770528361,18.253896342082168
1981-01-01,14.34574589708644,82.63697667094729,22.791464896262156,12.984697069928359,25.861117087215334,42.76368717923722,73.71995270151977,24.39641887118097,26.056208265633856,37.05248871933881,23.479453819983757,22.901580241134273,15.834808800488036,43.26094489144118,78.42207583304466,33.42714912509251,11.305060144815625,14.253284914704931
1981-02-01,12.429512977949402,86.780587781808,18.416227888012212,12.450164225177142,26.776553937764675,40.40140010537947,67.21561651396989,21.226994575848913,34.54816746198055,44.5958705235657,21.239471731945518,27.664311183649303,17.10407078597187,40.41867434108541,73.8178488927926,30.7068787041425,13.054622570887954,12.005406604013734
1981-03-01,7.624276793155689,56.83683698144177,25.85102664200332,17.130427983235542,22.191870872689233,42.4425166936451,58.69274214385272,26.78777575636436,22.1865315696494,36.36264264180326,18.792850885952696,25.736846403853924,18.857559934651754,36.42934394996424,55.89086906221712,32.21826522955881,7.391254679732732,17.907166640239804
1981-04-01,11.83705662374821,53.017345976919515,29.327729627645834,27.544111660599285,18.629776540874687,36.64779530360064,45.29039196417983,28.06139719795652,27.59449755107643,50.91574131370947,23.156175343165415,25.12604536022267,8.30378592694373,24.206672496759182,49.069870109921254,25.270762799853394,9.112663826070717,25.932223229812735
1981-05-01,14.287726384195237,50.31037625257478,41.47367856229986,34.97216735171706,13.914307007635399,29.584415498549404,37.94122835697788,35.132887282858746,16.510343340542597,35.3367433079318,24.055049054527657,22.710301755713676,13.202753577167412,15.20235639694858,39.39290803779913,17.84573822519713,11.534974212450868,32.50957850915508
1981-06-01,21.39008420694946,50.22201967505189,50.5449204542042,28.798008042671448,12.951782500366091,16.18523180338802,24.476750834663928,40.64319345445299,16.791499424133075,27.607414653197623,26.062895149897592,21.295261155896096,44.690035355254494,8.173846107838651,27.005225359401827,10.375980020369148,9.931402948864923,34.16698657254843
1981-07-01,21.794704108407036,22.287150638621018,48.18824914105026,24.185210677542155,13.528968257552178,8.070618835868624,13.53827793106475,40.24359123827983,13.053459165910292,19.08681759474762,28.25508989969546,26.772019209344702,51.48176902616982,14.093022764806873,11.159695438755278,10.21598919110522,8.891595802623373,32.832573725843964
1981-08-01,19.110729526103558,29.789328451874752,46.91938309896329,23.974971327036506,12.498776718772703,8.14965459675622,12.4715339540004,41.36745658604724,8.553630932459109,17.61949374151176,29.125900704565932,26.581590591721785,46.90360179631788,11.405699385384743,12.053570632268096,8.78699826655282,9.125864983766002,32.29707247937414
1981-09-01,17.151057131271312,50.87140772047204,41.047527690079114,25.940296304722747,13.427696245152461,13.372860503456712,17.48505805183308,38.25520260319041,14.845307902898062,16.98853514777558,29.103172891558987,22.03777478091014,37.77701027021379,5.61013864656822,24.61516590945984,8.474541665811612,7.6877230683794195,28.961672678773933
1981-10-01,12.181035560266794,83.21373320256437,39.526826515873445,25.093120483261092,10.720080504816295,25.51415323450714,38.40553274876367,36.70508763813848,10.906878161543004,27.17438876837999,21.33014183945968,19.334214289730035,22.41028189097223,16.445676949528913,44.188718599628736,10.603782270328113,6.263835738848022,30.85338629192859
1981-11-01,12.325488387669775,96.98412132889912,38.1600451838134,18.816816587520574,18.909057164027182,32.6319680825055,55.18408932990912,34.67337221594515,21.704385250068118,30.05058211700438,23.144840563949565,19.543033867670125,21.264397336373083,24.168807783756094,62.908439876372626,21.657592089011846,6.943103341428365,23.16430607443628
1981-12-01,12.292783973898521,87.66993264231289,26.6547386276447,17.233264151810914,28.511669825789387,35.402599108983644,53.820012695904865,30.030660892855355,35.59669670663626,32.40524358134551,22.910146858594256,27.862469175649714,17.109621321915846,33.651834625911,69.69781916642162,28.889821170347442,9.346901072878046,17.38218465810974
