,mgu50GLB_cluster1,mgu50GLB_cluster2,mgu50GLB_cluster3,mgu50GLB_cluster4,mgu50GLB_cluster5,mgu50GLB_cluster6,mgu50GLB_cluster7,mgu50GLB_cluster8,mgu50GLB_cluster9,mgu50GLB_cluster10,mgu50GLB_cluster11,mgu50GLB_cluster12,mgu50GLB_cluster13,mgu50GLB_cluster14,mgu50GLB_cluster15,mgu50GLB_cluster16,mgu50GLB_cluster17,mgu50GLB_cluster18
1982-06-01,0.22194442,0.52185935,-1.3468701,-1.2669573,0.83601075,-0.7127449,0.67747957,0.46232948,-0.7890984,-0.8880997,-0.6305664,-0.63703763,0.7091854,0.59594804,-0.76677436,-1.1278381,-1.9133772,0.502124
1982-07-01,0.04755936,0.5535656,-0.72795105,-1.4623715,0.780687,-0.8143341,0.6363907,0.5914192,-1.4853424,-0.85995257,-0.7344208,-0.86059874,0.81918716,0.49435884,-0.9359821,-1.2941338,-2.454972,0.4535942
1982-08-01,-0.11226578,0.5574482,-1.0628074,-2.2372336,0.60888976,-0.5749191,0.36138764,0.7392742,-1.5494019,-0.8350395,-0.45294648,-0.30444488,0.521212,0.38953477,-1.07219,-1.4002529,-2.4536781,0.8020401
1982-09-01,-0.3005623,0.70562667,-0.6244194,-1.4963424,0.439682,-0.09447174,-0.40862274,0.5163593,-0.54806554,-0.13750228,0.21579666,-0.00938263,0.84959906,0.5338303,-0.48659402,-0.5493599,-1.6927274,0.86868745
1982-10-01,-0.6050075,0.8958641,-0.2720917,-0.74542123,0.19735527,0.66292,-0.70886153,0.6367138,-0.16079636,0.84377515,0.64350814,0.22841454,0.64512557,0.42415276,-0.25365067,0.012294769,-1.9725835,1.078661
1982-11-01,-0.679097,0.86092263,0.1281189,-0.5555069,-0.4150936,1.0831902,-0.93695295,0.11000137,-0.5215359,1.2378391,0.88486403,0.22420883,0.8913349,0.20317917,-0.21644363,0.9075111,-0.6030666,0.7920101
1982-12-01,-0.7518919,0.8130398,0.19994354,-0.39471093,-0.6483612,0.93695295,-1.0476013,0.13426629,-0.47138825,1.6108735,1.2873398,0.5212124,1.0628074,-0.11097183,-0.27823868,1.0136306,-0.6690674,0.5978897
1983-01-01,-0.54076993,-0.2570448,0.37840882,-0.43762666,-0.05531349,1.1602802,-0.59771,0.12657014,-0.5515076,1.7466027,1.1752472,0.070280835,0.81961477,-0.4717911,-0.11811066,0.90258485,-0.5759102,0.68295825
1983-02-01,-0.47439384,-0.81701183,0.59217834,-0.672546,-0.10769882,0.71289253,-0.38914642,-0.026355362,-0.49196395,1.5064777,1.4654804,0.7024803,0.4948925,-0.43209535,0.081668854,0.87850726,-0.674173,0.22320595
1983-03-01,-1.027203,-0.43697605,0.48317948,-0.76495206,-0.2264595,1.3099518,0.01073761,-0.027656937,-0.638707,1.1944447,0.5547611,1.0005224,0.55573714,-0.2752655,0.0016265869,0.93186796,-0.85345346,-0.08557282
1983-04-01,-0.80562365,0.20791359,0.2378479,-0.48090133,-0.34457016,0.72590715,-1.1651611,0.0152927395,-0.45487136,1.5702503,0.6305729,-0.12884769,0.6195103,-0.09240608,-0.049131013,0.8043224,-0.79586256,-0.20335808
1983-05-01,-1.4391251,0.26029855,0.12949868,-0.843367,-0.3849163,1.2152685,-1.874149,0.2742893,-0.3309044,1.5637429,0.611701,-0.4831791,0.71874887,0.28209877,-0.12917289,1.0695015,-1.3724235,0.19392243
1983-06-01,-1.9535401,0.4346981,-0.0013015748,-1.054534,-0.01626892,1.6776237,-1.0252502,0.7200508,-0.4096447,1.5191667,-0.38328952,-1.5146118,1.0815399,0.27005997,-0.045552444,0.7812206,-1.9447548,0.38882065
1983-07-01,-2.2639458,0.5020504,0.14804459,-1.3112533,-0.31984177,1.3603847,-0.9761192,0.7763405,-0.53588945,1.7869488,-1.2269818,-2.180325,0.852478,0.22808608,-0.084597014,1.2530117,-2.3840084,0.5085579
1983-08-01,-2.2802148,0.8043224,-0.23947449,-1.4654802,-0.2547676,1.2029043,-1.003125,0.91462404,-0.65107155,1.8767517,-0.41354904,-2.051477,0.8277489,0.24207763,-0.33513412,0.64976996,-1.9177488,0.7564926
1983-09-01,-1.9782684,1.1879371,-0.12949905,-1.5627668,-0.07093201,1.2683045,-0.8479217,0.6601818,-0.68068045,1.1573521,-0.5332863,-1.2338146,1.1563755,0.53491366,-0.024077605,0.37385368,-1.6310955,0.77503854
1983-10-01,-1.7091846,1.2139667,0.021800231,-0.76267433,0.080042265,0.9920624,-0.7024803,0.94488335,-0.24858475,0.98945963,0.2453312,-0.33903885,0.9897846,0.2336174,0.014316559,0.13307801,-1.3694954,0.9058384
1983-11-01,-1.2373936,0.92731345,0.01724472,-0.4831791,0.3312294,0.91982955,-0.2804718,0.3478237,-0.30357283,0.9113697,0.6923939,0.33188057,1.3590835,0.9715641,-0.08817597,0.48578185,-1.0320835,0.1539013
1983-12-01,-0.79000586,-0.13633117,-0.1340538,-0.81831324,0.41810417,1.1433613,-0.22841224,-0.014641571,-0.5645218,1.0278542,0.9387013,0.5238506,1.0356624,0.9731911,-0.36539382,0.41485062,-1.0093071,1.0011727
1984-01-01,-0.19858475,-0.45771408,-0.040824126,-0.53728676,0.01418457,1.3682991,-0.08337784,0.13077545,-0.6922798,0.8095619,0.9185417,0.6338112,0.62827605,0.89121056,-0.32105714,0.4850456,-0.82374686,1.8723729
1984-02-01,-0.28403893,-0.10897942,0.18232422,-0.77531207,0.04912758,1.1800934,-0.3348961,-0.16744766,-0.7244545,1.0877197,0.6272381,0.6407307,0.6711758,-0.19962272,-0.1356186,0.5490494,-0.8337803,0.6102856
1984-03-01,-0.6455742,-1.0465496,-0.040132143,-0.7358715,0.3231327,1.035479,-0.42726898,-0.03528862,-0.82893676,1.1292359,1.1966995,0.86664695,0.805065,0.23456573,-0.4065117,0.55769885,-0.87979394,0.12420235
1984-04-01,-0.6518017,0.5459358,-0.33282012,-0.5397083,0.37606582,0.82340086,-0.29061204,0.25878334,-0.617551,0.83377993,1.0091854,0.33628005,0.7798096,0.30894813,-0.55873644,0.23352738,-0.83585626,0.11313133
1984-05-01,-0.4923111,0.21519127,-0.62066424,-0.60544205,0.39198074,-0.0062278747,0.028369904,0.7431366,-0.70335084,-0.16468048,0.20792618,-0.00069198606,1.0482795,0.27781144,-0.47708815,-0.2961479,-0.98946536,0.09064331
1984-06-01,-0.41412276,0.29649353,-0.87737197,-0.84277534,0.50268936,-0.35461578,0.22107315,0.67290497,-0.33143654,-0.47916412,-0.5642723,-0.7597435,0.9503708,0.3539238,-0.3601513,-0.94068414,-1.6775932,0.31586838
1984-07-01,-0.3404312,0.41204682,-0.7548996,-0.8573059,0.53590316,-0.63035125,0.22868423,0.66598666,0.076804735,-0.76424104,-0.90228194,-0.76216507,0.66460264,0.36741716,-0.6621803,-0.7600891,-2.0598865,0.49542388
1984-08-01,-0.3947479,0.5165283,-0.4684387,-0.9766647,0.6874359,-0.70265883,0.2971855,0.865609,-0.17471313,-0.91162264,-0.73760146,-0.6853607,0.8863678,0.5611588,-0.6863983,-0.9375702,-1.8090607,0.6940094
1984-09-01,-0.17644271,0.8036812,-1.00365,-0.75282365,0.9590195,-0.55804443,0.45633012,0.80125964,0.021103669,-0.97182083,-0.4241554,-0.38367766,0.9140442,0.88809663,-0.6687538,-1.3516929,-1.2693523,0.6040581
1984-10-01,0.054663084,0.70819396,-0.8147522,-0.7881123,1.3340485,-0.49196473,0.80506516,0.50753367,-0.2193428,-0.58918154,-0.0480896,-0.012108612,0.70058286,1.1323494,-0.2975319,-1.0700753,-1.1856285,0.38540688
1984-11-01,0.2663948,1.0773407,-0.7019669,-0.2300682,1.5381691,-0.181633,1.0188729,0.4750126,-0.13285065,-0.5165291,0.17748109,0.026293945,1.4675915,1.1652164,-0.6026741,-0.83274233,-0.864917,0.472591
1984-12-01,0.776004,0.17886467,-1.1281974,-0.118320845,1.1576054,-0.1290451,1.0718056,-0.34285316,-0.6210106,-0.44975662,0.2681244,0.36153564,0.7600891,0.89778405,-1.1036339,-0.81094587,-0.58537596,0.42692298
1985-01-01,0.6862968,-0.68946266,-0.97193146,-0.4281006,1.2287209,0.25538254,1.1583679,-0.016884614,-0.7038857,-0.14422455,0.61277694,0.6729294,1.2048008,1.7824017,-0.785495,-0.6567482,-0.4836792,0.6690601
1985-02-01,0.5195595,-0.3602093,-0.47664413,-1.0545963,0.4108635,0.671875,0.6947395,0.06964989,-0.7657959,0.40101472,0.55860597,0.5948372,0.5170971,1.4141022,-0.6989601,-0.109047696,-1.1196731,0.8090633
1985-03-01,-0.39819947,0.9958515,-0.44322664,-0.7541874,0.1839737,1.1727898,-0.21106033,-0.23498039,-0.8129326,0.96876526,1.1474632,0.56388205,1.2434952,0.27930298,-0.7752937,0.24095993,-1.0538929,0.14141044
1985-04-01,-0.88434106,0.7077545,0.042916108,-0.50197107,0.18749161,1.6015934,-0.3162384,0.1364853,-0.6110188,1.1073616,0.35035974,0.027437974,0.63318026,0.33945465,-0.45131606,0.8621796,-0.66765326,0.3303089
1985-05-01,-1.602649,0.5659927,0.039749146,-0.6395119,-0.03060379,1.0767578,-0.89208066,0.3359375,-0.36970672,1.349025,0.005276489,-1.0162541,0.6869999,0.36689225,-0.4006626,0.7263981,-0.956102,0.51920736
1985-06-01,-1.6089809,0.5367958,0.30005684,-1.0785164,-0.41860276,0.47594032,-0.9909271,0.5170975,-0.4435776,0.8312246,-0.72112197,-1.9589885,0.9553978,0.22302017,0.05522766,0.8301693,-2.30372,0.41402894
1985-07-01,-2.0550213,0.6145363,0.42141646,-1.153443,-0.51674575,0.47242278,-1.053189,0.76122284,-0.63177264,1.2389221,-1.3212357,-1.8784338,0.6655426,-0.11713867,0.4105118,0.883638,-1.6990328,0.7601677
1985-08-01,-1.4436505,0.9254982,0.497398,-0.81750566,-0.8561996,0.33382684,-1.3451554,0.9290161,-0.1927681,0.95082533,-1.1390206,-1.6304386,0.75383604,-0.2729706,0.2800064,0.7939373,-1.6677258,1.0489686
1985-09-01,-0.7601673,0.87308466,0.6405674,-1.0306766,-0.6032799,0.51568985,-1.244902,0.5339813,-0.30005723,1.0190681,-0.80484235,-1.0978638,0.86921537,-0.12945023,0.25010604,0.913538,-1.7043095,0.87625045
1985-10-01,-1.046154,0.796048,0.47980994,-0.6810204,-0.16603355,0.06824265,-1.180177,0.5107651,-0.113269046,1.5157627,-0.15864678,-0.5754902,0.72288054,0.061559297,0.21985474,1.1066577,-1.3574677,0.5258911
1985-11-01,-0.99761045,0.20156212,0.54066545,-0.33980638,-0.441819,0.57197267,-0.80871165,0.30322266,-0.1818634,1.4425952,0.6792612,-0.1034195,0.81996804,0.3412136,0.31272048,1.1580158,-0.873085,0.43794936
1985-12-01,-0.8896179,-0.077740476,0.36618957,-0.25116158,-0.49212152,1.4151573,-0.96841353,0.11326866,-0.4784027,1.6575241,0.9360512,0.03517685,0.85655177,0.663784,-0.035528563,0.96313703,-0.6824272,1.4239514
1986-01-01,-0.64475137,0.03097229,0.7246796,-0.53584975,-0.48589477,1.6881435,-0.8815376,0.08259201,-0.548838,1.8200241,0.7176857,0.26442796,0.6933743,-0.06927071,0.34735337,0.987775,-0.7160206,1.1729416
1986-02-01,-0.6947063,-0.5927986,0.85589445,-0.6294319,-0.5042118,1.7930489,-0.6394234,-0.04529228,-0.7719704,1.6718247,0.8881985,0.47956735,0.27308694,0.07260094,0.26009902,1.072366,-0.75731695,0.6933743
1986-03-01,-0.5055439,-0.33203354,0.74899065,-0.8528973,-0.5548328,2.228323,-0.76830673,-0.17584153,-0.5411789,1.3317986,1.3168119,0.47623712,0.09324913,0.22213288,0.21014404,1.0916817,-0.85556144,1.0360653
1986-04-01,-1.4779997,0.030971909,0.30439225,-0.7333382,-0.15985565,1.7977111,-1.2658577,0.25843352,-0.76264536,1.3028247,1.5329502,0.28807354,0.31904525,0.2814129,-0.057281494,1.1133289,-0.8142651,0.15519333
1986-05-01,-1.9425808,0.23045883,0.18816337,-0.5911331,-0.27908173,1.7597454,-1.0766957,0.39564323,-0.5664886,1.6158752,0.68871194,-0.86721766,0.74599344,0.18083648,-0.05927963,1.0810245,-0.99576837,0.26942366
1986-06-01,-2.0288365,0.54584086,-0.04062996,-0.6940403,-0.20248413,1.5089718,-0.96046674,0.59945905,-0.24211463,1.5246245,-0.39397794,-2.0654702,0.95613706,0.24777679,-0.080926895,1.0060921,-0.9884418,0.56116027
1986-07-01,-2.0215096,0.5341843,-0.13621064,-0.6680641,-0.11522903,0.84390527,-0.8802063,0.6690628,-0.62243843,1.682482,-0.8705479,-2.3568735,0.7353363,0.29906312,-0.35601196,1.0653721,-1.6152092,0.67705613
1986-08-01,-2.0591424,0.6081184,-0.022645568,-1.0503857,-0.25909957,1.2502053,-1.0467224,0.7140228,-0.17883873,1.7197815,-0.64475137,-1.7524189,0.9281624,0.3326996,-0.07260056,0.49855003,-1.8200245,0.8485672
1986-09-01,-2.027837,0.707362,-0.017983247,-0.96046674,0.023645783,1.3574417,-0.9508087,0.77729875,-0.31804657,1.5059745,0.14686736,-1.0886844,0.9538063,0.4818985,-0.25976562,0.45026055,-1.6658303,0.7739681
1986-10-01,-1.569917,1.1106647,0.10990067,-0.52119637,0.20714645,1.3777568,-0.7749672,0.4912235,-0.15952262,1.3261368,0.7826271,-0.488892,1.0284054,0.7506561,0.10756989,0.374329,-1.2938324,0.99410284
1986-11-01,-1.1825993,0.46957627,-0.05927963,-0.32637215,-0.080927275,1.0353988,-0.47124177,0.4732399,-0.22912674,1.0836887,0.6697289,0.13321304,1.1686122,0.7703053,-0.14853287,0.44593048,-0.9005211,1.2012494
1986-12-01,-0.88986397,0.067272566,-0.11056747,-0.1548603,0.47124177,0.9598007,-0.3227089,0.30272713,-0.59513015,1.0437248,1.0533829,0.3210438,1.0943463,1.114328,-0.4199547,0.45592195,-0.7316734,1.2348856
1987-01-01,-0.5274971,-0.39879036,-0.009669495,-0.67621005,0.11003418,1.1406876,-0.5141594,0.034677126,-0.7078865,1.1520245,0.85726625,0.43280107,1.0499926,0.5605076,-0.28375474,0.51849365,-0.7605694,0.31843224
1987-02-01,-0.21439973,0.50248945,0.07402267,-0.9359573,0.3701149,0.900613,-0.1917263,0.08936081,-0.8492638,1.1847016,0.98097116,0.6291954,1.1343524,0.36478004,-0.16238403,0.7022179,-1.0056458,-0.30609512
1987-03-01,0.063352965,-0.2920906,-0.2657486,-0.6538696,0.4608097,0.88927615,-0.17538795,-0.28475532,-0.8035824,0.6708748,0.72489166,0.6288616,0.6875469,0.88227385,-0.47848207,0.3911217,-0.73922956,0.31142998
1987-04-01,0.12770692,0.23040485,-0.5318314,-1.3084065,0.6131905,0.2000618,0.23907432,0.16105004,-0.8402611,0.20573044,0.3344368,0.2250702,1.0906719,0.5031563,-0.5725113,0.05001526,-1.1680291,0.18939248
1987-05-01,0.45347443,0.52916414,-0.7959137,-1.0233177,0.6095222,-0.2677498,0.7205574,0.094696045,-0.67487603,-0.43146744,-0.12970734,-0.2567459,0.52282906,0.36344606,-0.8936108,-0.695549,-1.7041957,0.16805191
1987-06-01,-0.09669723,0.48548394,-0.43380126,-0.7759075,0.6878807,-0.6995506,0.64353335,0.4604767,-0.3674473,-1.0906715,-0.6995506,-0.69588244,0.7448982,0.4131279,-0.28008652,-1.0496594,-2.1480002,0.48148268
1987-07-01,0.039012145,0.5508377,-0.8012489,-1.6368414,0.77490693,-1.101342,0.603521,0.7082199,-0.7225574,-1.3730927,-0.8052498,-0.7492325,1.0566612,0.5174942,-0.46881217,-1.4521176,-1.9572742,0.587516
1987-08-01,-0.7048851,0.6835457,-1.0890045,-1.5391449,0.7745743,-0.5921844,0.16138382,0.7418968,-0.88994294,-1.0433242,-0.2910904,-0.31709823,0.8842751,0.627195,-0.5831814,-1.6828563,-2.2320266,0.79057884
1987-09-01,-1.0476586,0.66654015,-0.7408966,-1.5971625,0.3127632,0.38011855,-0.6311966,0.83592606,-0.6768772,-0.22240219,0.6562042,0.077690884,0.76157,0.8052505,-0.57384413,-0.83525926,-2.0546384,1.0593288
1987-10-01,-1.0883381,0.8182541,-0.3484413,-1.0096467,-0.11103439,1.2283814,-0.9836384,0.30342752,-0.17972222,0.99430925,1.2113762,0.26174814,0.8796066,0.6835457,-0.2780861,0.118370056,-1.5174713,0.56650925
1987-11-01,-0.35377654,0.25574607,-0.21539994,-0.68921393,-0.4374691,1.4484497,-1.175698,0.156382,-0.51082575,1.2950691,1.762214,0.37945098,0.922953,0.40045777,-0.42746583,0.4921524,-1.003645,0.4718132
1987-12-01,-0.34644088,0.88794214,0.04768143,-0.6281948,-0.15204696,0.75590134,-1.0356548,0.041345976,-0.61118966,1.2760632,1.5934951,0.7772415,1.5504814,0.6218597,-0.5405014,0.30709535,-1.254723,-0.061019134
1988-01-01,-0.30966872,0.23458748,0.46850738,-0.49720496,-0.07007561,1.0424626,-1.1405685,0.22591133,-0.5589386,1.1612571,1.6774833,0.8288975,1.2156498,0.18686906,-0.1258026,0.5919746,-0.73746526,1.1966293
1988-02-01,-0.21122894,-0.5038792,0.35805434,-0.64436454,-0.003003311,1.2660373,-0.02702942,0.05372467,-0.621006,1.2583625,0.87027586,1.0528069,-0.030366134,0.12780495,-0.11212158,0.3737381,-0.98706895,1.0097603
1988-03-01,-0.19254188,0.25727844,0.40810853,-0.4564945,-0.31934586,1.0070903,-0.30599824,-0.011345672,-0.41845322,1.3407856,1.0341198,0.5232334,0.71410674,0.27029267,-0.104113005,0.7618252,-0.82389224,-0.20555572
1988-04-01,-0.94569075,0.44915313,0.050387572,-0.6750641,-0.28030357,0.6456993,-0.79319227,0.086760715,-0.47418022,0.9777256,1.0651535,0.43146706,0.72445107,0.3390339,-0.24593353,0.5265697,-1.173938,-0.078084566
1988-05-01,-1.4909477,0.36606294,0.005672836,-0.6567112,-0.1745224,1.3764908,-1.172937,0.36606294,-0.49920732,0.9466919,0.42779654,-0.3116707,0.6103279,0.36339378,-0.17085151,0.9496952,-1.5550175,0.22757988
1988-06-01,-1.9527813,0.43380317,-0.0697422,-1.4989567,-0.38208008,1.1082003,-1.0401261,0.5649452,-0.75415003,1.4332187,-0.12146492,-1.1328936,1.0070912,0.12546921,-0.28263932,0.78051186,-1.2420117,0.41011047
1988-07-01,-2.1700165,0.7424709,-0.10277824,-1.1756065,-0.58129656,1.1362305,-1.1025276,0.7384666,-0.6096603,1.4759319,-0.40610656,-1.7969459,0.86159974,0.055726625,-0.38474998,0.6193371,-2.1703506,0.6850754
1988-08-01,-2.2077243,0.84224546,0.50421256,-1.2303326,-0.6286804,0.89163226,-0.9443558,0.80487216,-0.14749297,1.9954945,-0.10778332,-1.7712517,0.73813325,0.108450316,0.002002716,0.7938595,-1.5523479,0.8122131
1988-09-01,-1.9591213,0.94802666,0.40310287,-0.66104925,-0.41978836,1.122549,-0.92133105,0.8656036,-0.18419953,2.2053883,-0.18586788,-1.4088593,0.9049805,0.25260696,0.12780532,0.86560404,-0.970718,0.8876278
1988-10-01,-1.7475593,0.7701675,0.3840828,-0.5065483,-0.15316543,1.2747139,-0.90998536,0.16851577,-0.41878662,1.9307579,0.07274552,-0.40944368,1.0034199,0.7291233,0.035704803,0.8986397,-0.95837134,0.67539823
1988-11-01,-1.4705929,1.0865101,0.42045516,-0.32268256,-0.13447876,1.5753727,-0.998748,0.49486923,-0.38541794,1.6467838,0.5365812,-0.12680396,1.2176521,0.7778427,-0.027362823,0.8906315,-0.8512554,0.47785074
1988-12-01,-1.2840573,1.2166512,0.13080826,-0.96204185,0.17886047,1.9257523,-0.9777252,0.37507287,-0.9330109,1.5753723,1.3077497,0.47684973,1.1719357,0.7745056,-0.3243515,1.017102,-0.7825142,0.47317925
1989-01-01,-1.1729085,0.51908207,0.40875396,-0.45035324,-0.18207054,2.0687923,-1.1047828,0.25893784,-0.6046913,2.0428684,1.3115715,0.2936039,0.8135902,0.30415422,-0.03255539,1.2669582,-0.76355094,0.8657398
1989-02-01,-0.785556,0.066316985,0.4012184,-0.8229351,0.018689346,2.195699,-1.378793,-0.16880684,-0.7397369,2.1944935,1.4939436,0.1639841,0.3104847,0.825045,-0.06300125,1.1973251,-0.8325809,1.9795656
