,vws850-250GLB_cluster1,vws850-250GLB_cluster2,vws850-250GLB_cluster3,vws850-250GLB_cluster4,vws850-250GLB_cluster5,vws850-250GLB_cluster6,vws850-250GLB_cluster7,vws850-250GLB_cluster8,vws850-250GLB_cluster9,vws850-250GLB_cluster10,vws850-250GLB_cluster11,vws850-250GLB_cluster12,vws850-250GLB_cluster13,vws850-250GLB_cluster14,vws850-250GLB_cluster15,vws850-250GLB_cluster16,vws850-250GLB_cluster17,vws850-250GLB_cluster18
1980-01-01,11.944206237792969,17.040740966796875,7.037469387054443,34.21019744873047,19.545846939086914,21.81927490234375,29.872093200683594,28.272411346435547,13.074685096740723,18.484670639038086,37.2998161315918,20.530832290649414,10.40093994140625,8.974024772644043,12.885178565979004,47.461910247802734,65.29820251464844,6.781987190246582
1980-02-01,15.029598236083984,18.725231170654297,9.019159317016602,31.56812858581543,12.646895408630371,14.41246509552002,24.262176513671875,27.079326629638672,13.261711120605469,22.46133041381836,37.14608383178711,23.94497299194336,15.68964958190918,9.761030197143555,8.2778902053833,47.006168365478516,57.40890121459961,6.370416164398193
1980-03-01,25.053129196166992,17.743587493896484,4.746347904205322,34.04024124145508,25.347177505493164,18.453737258911133,25.817304611206055,18.23799705505371,3.95914626121521,10.81837272644043,23.89358139038086,19.563966751098633,12.818095207214355,8.627856254577637,8.261308670043945,43.463253021240234,48.41026306152344,5.757343292236328
1980-04-01,22.849958419799805,15.747340202331543,12.370329856872559,28.151338577270508,13.530147552490234,12.871262550354004,25.59449577331543,21.6052188873291,9.650201797485352,9.051593780517578,21.6798038482666,30.886127471923828,27.477867126464844,12.075464248657227,3.3481509685516357,32.50123977661133,36.915733337402344,4.802489280700684
1980-05-01,12.17912769317627,23.25728988647461,9.839310646057129,25.099267959594727,10.883928298950195,22.418010711669922,20.020038604736328,10.019192695617676,20.651548385620117,3.5074045658111572,13.224279403686523,38.487117767333984,34.99994659423828,4.8394694328308105,3.933598756790161,20.334415435791016,25.115243911743164,7.598379135131836
1980-06-01,19.71828269958496,17.965700149536133,16.880094528198242,28.14670181274414,2.441854238510132,29.361536026000977,19.001779556274414,3.939016103744507,27.104106903076172,9.288968086242676,0.9700181484222412,48.09267044067383,35.90289306640625,25.158708572387695,5.719691276550293,8.395593643188477,16.22920799255371,12.443739891052246
1980-07-01,20.015897750854492,16.986921310424805,15.930678367614746,20.412221908569336,3.1804392337799072,28.40065574645996,14.106544494628906,5.363619804382324,27.339763641357422,12.75638484954834,10.493812561035156,41.33476257324219,34.606971740722656,26.559484481811523,7.615854263305664,9.628079414367676,7.215837478637695,13.780548095703125
1980-08-01,16.95294952392578,19.464570999145508,20.55860137939453,28.542259216308594,6.98206901550293,30.142229080200195,10.039313316345215,6.4495744705200195,23.817787170410156,10.29224967956543,5.817976474761963,36.11001968383789,33.44982147216797,25.964696884155273,8.610160827636719,12.646937370300293,13.263786315917969,15.277937889099121
1980-09-01,19.475358963012695,25.118776321411133,11.557485580444336,32.19986343383789,2.960533380508423,26.829509735107422,12.673721313476562,1.3732199668884277,30.516027450561523,3.993385076522827,6.47133731842041,38.407955169677734,28.741018295288086,16.814977645874023,3.9147863388061523,5.856754779815674,16.974443435668945,14.023815155029297
1980-10-01,13.099030494689941,25.110034942626953,13.786077499389648,34.620643615722656,12.06348705291748,29.99222183227539,11.053108215332031,9.36913776397705,20.4630126953125,6.47899866104126,21.48310089111328,38.77009582519531,29.182052612304688,9.551142692565918,4.254049777984619,23.36408042907715,36.119232177734375,11.646500587463379
