,r200GLB_cluster1,r200GLB_cluster2,r200GLB_cluster3,r200GLB_cluster4,r200GLB_cluster5,r200GLB_cluster6,r200GLB_cluster7,r200GLB_cluster8,r200GLB_cluster9,r200GLB_cluster10,r200GLB_cluster11,r200GLB_cluster12,r200GLB_cluster13,r200GLB_cluster14,r200GLB_cluster15,r200GLB_cluster16,r200GLB_cluster17,r200GLB_cluster18
1980-01-01,33.7875,57.13894,56.98901,8.249054,80.55719,38.419,34.788113,71.525604,7.3103676,14.937191,50.11183,66.85661,31.390265,80.343704,36.18473,25.464811,39.320206,15.644463
1980-02-01,34.814186,53.926872,31.963907,11.809868,85.15936,19.446465,23.887297,79.23717,9.803753,16.506554,44.502533,72.884735,10.643028,86.89821,39.905254,17.973251,32.990593,17.327904
1980-03-01,40.73638,48.67447,51.456303,22.070225,85.73626,25.23177,36.39659,66.54535,19.485577,28.637764,63.60055,80.14978,43.7317,78.06544,45.14299,41.670177,62.53638,27.043955
1980-04-01,40.522896,66.56491,61.1805,27.54915,69.7509,52.82685,49.857605,67.984344,39.985107,34.80441,53.59442,65.47792,36.274364,87.19481,34.297585,70.223495,71.714645,65.61807
1980-05-01,32.366432,43.277023,80.12207,39.069237,41.90485,46.88836,32.456062,52.62477,66.87943,26.030304,36.412888,68.34124,51.827866,76.94586,30.907885,70.01653,66.97232,51.109184
1980-06-01,16.92212,56.084545,73.83157,42.48501,38.894863,35.61761,32.397396,33.45342,67.44818,8.764027,30.852476,67.51174,51.08474,74.25691,14.443401,66.64965,71.89716,33.92928
1980-07-01,9.877087,40.12689,79.11331,66.79632,49.854343,22.876907,41.541435,37.15438,71.05463,10.154129,22.81498,71.853165,46.474422,76.42926,12.404694,75.0033,59.627434,34.188396
1980-08-01,19.832695,46.023006,84.73239,63.55003,50.618656,29.822529,46.34568,31.835163,75.9045,15.380459,24.325676,77.99536,44.240158,80.08459,20.763233,80.40401,61.90407,25.591925
1980-09-01,21.428135,41.65388,81.031425,44.712757,69.21474,39.124645,33.063927,35.627388,65.77452,15.967136,38.630856,57.202496,77.8324,83.736664,24.900948,80.02755,67.73989,33.613125
1980-10-01,10.685398,36.1554,73.73054,16.100769,79.19643,48.70217,36.295547,59.06357,57.437164,27.54752,41.55773,66.98047,43.63881,81.10802,25.03295,63.01876,73.473045,42.594196
1980-11-01,51.171112,57.735394,69.59445,18.586002,84.08215,46.606426,59.92403,55.13934,47.250145,46.00019,64.58324,71.36752,32.397396,85.558624,58.18029,52.23854,62.337563,29.72638
1980-12-01,56.105732,71.072556,67.04892,21.437916,82.11515,39.031754,40.434895,67.769226,29.801344,38.549374,63.719517,61.827477,42.126484,77.252235,64.38605,44.880615,57.476276,43.884888
1981-01-01,43.643883,50.790527,51.425972,13.883144,86.907364,31.403687,26.758783,77.11554,15.452572,25.46288,50.555363,63.871307,23.199635,81.98059,47.359802,20.666206,53.31562,15.717758
1981-02-01,20.379337,34.70932,53.158844,20.252583,83.22313,39.556034,29.559067,76.61852,11.791687,22.699287,48.627354,85.11611,31.465395,81.50693,53.87601,28.086374,64.17819,35.543236
1981-03-01,47.46321,51.355923,44.78301,53.98442,85.44467,42.351315,30.61647,71.2281,37.369507,26.510277,37.206062,70.51427,30.743225,84.45232,45.605247,30.5631,40.88696,46.08892
1981-04-01,49.431248,60.33051,63.719536,46.077244,86.01007,48.00025,41.57911,69.71538,67.782364,37.85985,57.708683,85.995056,64.71023,78.8384,34.170616,41.16549,77.77433,53.797623
1981-05-01,46.62596,48.665714,83.44161,45.093224,63.38597,45.738674,48.350494,63.91634,73.89996,28.721817,32.289303,62.375267,64.90703,83.64676,36.528923,62.061714,65.25894,55.64391
1981-06-01,10.32233,63.25588,77.26231,37.249428,48.65237,46.55591,37.144352,53.17552,63.537743,14.483562,32.599518,56.160934,61.23447,61.37457,16.981972,87.91139,75.227554,35.499874
1981-07-01,17.59573,44.82971,73.99336,73.251175,37.39286,23.318052,41.220528,36.380486,69.12497,15.309139,32.28263,78.98017,58.84614,89.30403,16.868557,85.21618,47.79177,36.759087
1981-08-01,5.2287827,35.336426,80.9382,70.43255,55.44544,32.10417,37.60801,33.97548,69.02824,10.869377,36.167007,44.361046,58.986237,85.0961,11.301346,84.882614,68.44617,43.418724
1981-09-01,18.574749,29.650799,82.3792,55.824036,65.64588,52.645153,46.675995,48.327145,68.72636,12.815735,39.060688,61.641422,54.469757,84.32389,27.530987,75.31595,70.616005,34.514187
1981-10-01,32.948097,45.932144,76.780304,13.7714,77.86606,49.69143,35.88514,59.094646,47.898514,28.418272,35.9185,57.57192,54.60652,84.45732,26.171707,65.42072,62.23517,38.99064
1981-11-01,20.431042,45.37175,65.79932,12.096901,78.63326,49.9366,51.204147,72.19377,36.96256,28.828558,53.120483,72.86758,38.033306,78.803375,44.916435,49.723118,58.597633,40.840263
1981-12-01,25.873165,64.77694,69.50357,24.679,82.92125,48.417206,56.272682,75.77127,26.767122,48.677387,47.94688,75.274254,29.949339,78.05286,52.421665,50.430275,57.843777,31.788954
1982-01-01,49.02999,50.88468,46.17476,17.852486,82.99677,34.393517,29.139893,58.329193,20.918438,25.174744,51.8064,66.7099,48.240177,90.269165,43.380653,37.930786,59.957077,51.336693
1982-02-01,25.880909,44.07556,50.07235,18.898064,87.680954,18.048733,34.977432,73.464325,13.700741,13.06374,54.087364,70.49971,28.652494,74.29435,42.587624,22.44659,59.934555,45.632668
1982-03-01,22.914688,53.635353,45.270737,23.442303,79.223045,23.207449,36.748478,66.922226,9.631031,17.455166,43.85036,81.47345,45.1324,80.6402,56.151176,28.65571,52.432137,52.786026
1982-04-01,35.945797,62.386032,71.1351,54.780663,79.210175,40.588158,43.041245,60.013374,62.984425,52.59782,38.127033,71.65306,59.818737,81.93028,54.732407,47.936153,61.58174,56.046616
