,abs_vo500GLB_cluster1,abs_vo500GLB_cluster2,abs_vo500GLB_cluster3,abs_vo500GLB_cluster4,abs_vo500GLB_cluster5,abs_vo500GLB_cluster6,abs_vo500GLB_cluster7,abs_vo500GLB_cluster8,abs_vo500GLB_cluster9,abs_vo500GLB_cluster10,abs_vo500GLB_cluster11,abs_vo500GLB_cluster12,abs_vo500GLB_cluster13,abs_vo500GLB_cluster14,abs_vo500GLB_cluster15,abs_vo500GLB_cluster16,abs_vo500GLB_cluster17,abs_vo500GLB_cluster18
1982-06-01,9.3816234e-05,-4.2790805e-05,2.1395692e-05,-7.126076e-05,6.946446e-05,2.4743213e-07,-5.9167643e-05,-1.0588645e-05,-9.6209114e-05,4.87717e-05,9.8431865e-06,0.0001289543,8.525334e-05,9.528539e-05,5.4238884e-05,-8.4852276e-05,-1.42863355e-05,5.6373035e-05
1982-07-01,9.85244e-05,-3.8537997e-05,2.0038231e-05,-5.957627e-05,6.488517e-05,-2.5448185e-06,-5.1873434e-05,-1.2221039e-05,-9.4353345e-05,5.1100007e-05,8.691926e-06,0.000108721244,8.0442085e-05,0.00010529452,5.1283398e-05,-7.343413e-05,-2.524054e-05,6.230978e-05
1982-08-01,8.69516e-05,-5.4037122e-05,3.0940882e-05,-6.297852e-05,5.7608144e-05,4.4503258e-07,-5.0017665e-05,-1.1104139e-05,-8.60797e-05,3.8238482e-05,8.795019e-06,4.2102496e-05,7.3706324e-05,9.6505384e-05,4.689312e-05,-8.275594e-05,-1.9724775e-05,6.288542e-05
1982-09-01,8.680554e-05,-4.063433e-05,2.8286104e-05,-7.088273e-05,5.9970815e-05,-3.343835e-06,-4.5498517e-05,-1.0734702e-05,-8.302971e-05,5.4321834e-05,1.0951497e-05,0.0001258098,7.096562e-05,9.006174e-05,4.855129e-05,-7.101991e-05,-1.24992985e-05,6.531682e-05
1982-10-01,8.551681e-05,-3.0169842e-05,2.7435537e-05,-7.039301e-05,4.8037175e-05,-5.7666416e-06,-4.5043165e-05,-1.526244e-05,-9.589982e-05,4.154622e-05,9.688543e-06,0.00016206608,8.317419e-05,9.116145e-05,3.9641865e-05,-7.986918e-05,-1.2946057e-05,6.718118e-05
1982-11-01,8.56371e-05,-3.0736883e-05,1.947978e-05,-5.8811624e-05,5.553759e-05,-6.350872e-06,-4.669274e-05,-1.9171586e-05,-9.1337715e-05,3.270553e-05,1.3193889e-05,0.00019696489,9.415417e-05,9.775116e-05,5.0278188e-05,-7.6561446e-05,-1.8814073e-05,6.0591476e-05
1982-12-01,9.202061e-05,-5.5093882e-05,1.4642745e-05,-6.5719214e-05,6.837334e-05,-1.2373532e-05,-5.830849e-05,-1.9326237e-05,-9.143222e-05,2.5041889e-05,5.2896735e-06,0.00028497656,8.198856e-05,0.00011977985,4.7795238e-05,-7.381216e-05,-2.8866172e-05,6.5986955e-05
1983-01-01,9.177545e-05,-5.0659968e-05,1.0906566e-05,-7.123132e-05,4.9947008e-05,-4.2980732e-06,-5.8363734e-05,-2.3066366e-05,-7.8564575e-05,2.8040147e-05,5.6433178e-06,0.0002820743,9.031669e-05,9.5887124e-05,3.7227517e-05,-6.48545e-05,-2.5642938e-05,6.998822e-05
1983-02-01,9.14712e-05,-4.547908e-05,1.3314464e-05,-6.39294e-05,5.1120533e-05,1.3174526e-06,-5.8363734e-05,-1.868521e-05,-8.9369685e-05,2.3267818e-05,1.1823877e-05,0.00032805902,8.048517e-05,0.00013363111,2.954311e-05,-8.598661e-05,-3.2249438e-05,8.5330954e-05
1983-03-01,0.00010262402,-4.7261095e-05,1.5409423e-05,-7.435202e-05,5.674475e-05,-1.2816831e-06,-5.06011e-05,-1.7876786e-05,-8.851779e-05,3.043935e-05,1.5622614e-05,0.00030074635,8.9117086e-05,9.959894e-05,3.0508003e-05,-8.9315945e-05,-2.7981288e-05,7.495179e-05
1983-04-01,9.094963e-05,-4.4018696e-05,2.3598004e-05,-6.756298e-05,5.7666184e-05,-2.7942237e-06,-5.337409e-05,-1.6572869e-05,-9.011726e-05,2.8379163e-05,1.0806822e-05,0.00024852023,8.751762e-05,9.493092e-05,5.030143e-05,-8.999398e-05,-3.455302e-05,8.256665e-05
1983-05-01,8.7350825e-05,-3.87248e-05,3.6515452e-05,-6.018282e-05,6.526366e-05,-1.9510276e-06,-5.4399836e-05,-1.6251239e-05,-8.208514e-05,3.8323687e-05,9.485522e-06,0.00016760797,7.412207e-05,9.52004e-05,5.1379335e-05,-7.918018e-05,-3.1484473e-05,6.8545225e-05
1983-06-01,7.616324e-05,-3.4708744e-05,2.2389708e-05,-6.505946e-05,4.8869104e-05,7.9588654e-07,-6.3822794e-05,-1.8102795e-05,-9.1760194e-05,4.508666e-05,7.764354e-06,0.00015988879,8.224111e-05,8.8898145e-05,4.818909e-05,-7.472948e-05,-1.73935e-05,6.162578e-05
1983-07-01,8.790717e-05,-3.2700715e-05,2.1789907e-05,-7.3543604e-05,5.8048663e-05,2.0478046e-07,-6.344031e-05,-1.937194e-05,-8.527539e-05,4.521705e-05,9.35513e-06,0.00010844501,8.235412e-05,0.000107526736,5.0118884e-05,-7.440785e-05,-2.0114338e-05,6.636334e-05
1983-08-01,9.71215e-05,-3.2066142e-05,2.5684269e-05,-6.402502e-05,6.481164e-05,1.0827484e-06,-4.947973e-05,-1.685104e-05,-9.853186e-05,4.5955938e-05,9.459445e-06,5.6036337e-05,7.098398e-05,9.321845e-05,5.508245e-05,-9.148913e-05,-1.8280163e-05,6.2686304e-05
1983-09-01,9.1149566e-05,-2.6181142e-05,2.604067e-05,-7.482144e-05,5.339804e-05,5.7856823e-07,-6.3701096e-05,-1.827665e-05,-9.942721e-05,3.981015e-05,8.616245e-06,0.00010495052,7.1462084e-05,9.3209754e-05,4.8641115e-05,-8.238781e-05,-2.0757601e-05,6.1912644e-05
1983-10-01,9.127127e-05,-4.8834485e-05,3.1265023e-05,-6.6989254e-05,6.801926e-05,-6.8015884e-06,-5.762485e-05,-1.3460858e-05,-9.618481e-05,4.7694488e-05,1.5066276e-05,0.00013223711,6.5872635e-05,0.00010004226,4.5789886e-05,-8.410898e-05,-2.1539952e-05,6.2921004e-05
1983-11-01,9.164505e-05,-4.265393e-05,2.2806962e-05,-6.5085536e-05,5.2528758e-05,-7.914265e-06,-6.290136e-05,-1.795502e-05,-8.843087e-05,3.1986663e-05,1.5857318e-05,0.00020337,7.4548014e-05,0.00010592727,3.701019e-05,-7.765025e-05,-3.184088e-05,6.3929365e-05
1983-12-01,9.0914866e-05,-5.2311592e-05,1.63917e-05,-6.0886934e-05,5.132046e-05,-9.4266716e-07,-5.941556e-05,-1.550366e-05,-8.148534e-05,2.8622566e-05,1.5944244e-05,0.00031822748,7.6390876e-05,0.00010807438,4.0026585e-05,-6.632358e-05,-3.4500863e-05,7.845498e-05
1984-01-01,9.086563e-05,-4.31103e-05,1.8461866e-05,-5.7598692e-05,5.704208e-05,2.9015996e-06,-5.545523e-05,-2.1038684e-05,-8.080087e-05,2.580684e-05,2.4668332e-05,0.00034764456,8.8935856e-05,0.00011327389,3.8564187e-05,-6.559891e-05,-2.9140934e-05,8.551795e-05
1984-02-01,8.142022e-05,-4.490591e-05,2.1880911e-05,-6.503532e-05,5.723886e-05,1.9588197e-07,-4.8059606e-05,-1.6561955e-05,-8.7737346e-05,2.1043139e-05,1.3976651e-05,0.00032447377,8.247493e-05,0.00010969087,3.7973852e-05,-6.57875e-05,-2.5648103e-05,9.6873766e-05
1984-03-01,9.373533e-05,-3.937149e-05,1.883083e-05,-7.193079e-05,4.9375885e-05,1.8521082e-06,-4.7969414e-05,-1.6471762e-05,-9.810926e-05,2.383085e-05,2.000302e-05,0.00023337311,7.851475e-05,0.00013165637,3.742451e-05,-7.046101e-05,-2.7714286e-05,5.5664867e-05
1984-04-01,8.2691084e-05,-4.537326e-05,1.7896124e-05,-6.956125e-05,4.7572074e-05,5.8450955e-06,-6.576976e-05,-1.3979223e-05,-8.1465e-05,3.1267467e-05,1.6305205e-05,0.00022416547,7.594022e-05,9.49734e-05,3.911353e-05,-8.1726634e-05,-2.9058941e-05,7.4965654e-05
1984-05-01,8.918481e-05,-3.054101e-05,3.2916952e-05,-7.292289e-05,6.0928476e-05,-3.534727e-06,-4.535389e-05,-1.8611738e-05,-0.000103537095,3.1718424e-05,1.4894957e-05,0.00013725454,8.5147854e-05,9.686741e-05,4.89935e-05,-7.929149e-05,-2.9485298e-05,5.6640565e-05
1984-06-01,9.394851e-05,-2.7843493e-05,2.3627323e-05,-6.552727e-05,5.8427737e-05,-1.3209587e-06,-5.348744e-05,-1.5323885e-05,-8.411332e-05,4.570616e-05,1.1746482e-05,6.916066e-05,6.766728e-05,9.485042e-05,5.0018392e-05,-8.889269e-05,-2.4918376e-05,6.214219e-05
1984-07-01,8.861087e-05,-4.21018e-05,2.4709614e-05,-6.942186e-05,6.433112e-05,-2.7968067e-06,-4.9051705e-05,-1.8095196e-05,-8.565476e-05,4.24593e-05,7.843688e-06,0.000116945266,6.825762e-05,0.000100311045,5.451972e-05,-9.0032365e-05,-2.3483528e-05,5.974804e-05
1984-08-01,9.963872e-05,-3.933049e-05,2.9301136e-05,-6.970063e-05,6.8192916e-05,4.82853e-07,-5.988277e-05,-6.419612e-06,-9.831424e-05,5.092082e-05,8.204452e-06,5.020424e-05,7.0569775e-05,9.21365e-05,5.1838604e-05,-7.215823e-05,-1.7063594e-05,7.108746e-05
1984-09-01,8.587235e-05,-3.2426815e-05,3.3064538e-05,-7.563681e-05,5.8936086e-05,-2.2310646e-06,-5.1216273e-05,-1.5783035e-05,-9.00577e-05,4.7296795e-05,1.1246333e-05,0.00014128032,7.5882825e-05,9.997488e-05,4.943625e-05,-8.951582e-05,-1.7809722e-05,7.3694784e-05
1984-10-01,8.633151e-05,-3.603444e-05,2.7956474e-05,-6.739667e-05,5.550064e-05,-2.0096863e-06,-4.990441e-05,-1.1658869e-05,-9.0254485e-05,3.8950064e-05,1.0090256e-05,0.00017959494,7.682572e-05,9.79087e-05,5.6782683e-05,-8.1242884e-05,-1.8916606e-05,7.306345e-05
1984-11-01,8.279768e-05,-3.7420094e-05,2.6259248e-05,-6.1681865e-05,5.4606935e-05,-2.4852357e-06,-4.6050816e-05,-1.7381868e-05,-8.678625e-05,3.8564707e-05,1.771546e-05,0.00019651797,8.329485e-05,9.69494e-05,4.3746044e-05,-7.802062e-05,-2.7820872e-05,7.125144e-05
1984-12-01,7.262254e-05,-4.1724645e-05,1.7682945e-05,-6.0468396e-05,7.235808e-05,-3.2969488e-06,-4.5977024e-05,-1.5569856e-05,-0.00010316813,2.254358e-05,9.991863e-06,0.00029585877,6.9356305e-05,0.000108116634,4.3795244e-05,-6.9739486e-05,-2.4836383e-05,6.036298e-05
1985-01-01,9.680922e-05,-5.312447e-05,1.9068731e-05,-5.8382982e-05,3.733569e-05,6.085544e-06,-5.2704985e-05,-1.5618154e-05,-8.72169e-05,2.1136679e-05,1.6544882e-05,0.00028232503,8.110496e-05,0.00010981276,2.8993982e-05,-6.500077e-05,-3.0489446e-05,8.036832e-05
1985-02-01,8.576701e-05,-4.644557e-05,1.2381195e-05,-6.162307e-05,4.486133e-05,9.1869015e-07,-4.8186143e-05,-2.215881e-05,-8.238701e-05,2.6173933e-05,1.302831e-05,0.00028265337,9.347777e-05,0.00011501418,3.7323163e-05,-7.717485e-05,-3.8369337e-05,6.478135e-05
1985-03-01,8.738273e-05,-4.7776168e-05,2.1790405e-05,-5.8789068e-05,5.3501557e-05,-4.930743e-06,-5.1486713e-05,-1.086603e-05,-8.450387e-05,3.016572e-05,9.399411e-06,0.000262297,8.075072e-05,9.8545905e-05,4.0908857e-05,-7.299298e-05,-3.6096953e-05,6.0357554e-05
1985-04-01,8.806531e-05,-3.9740753e-05,2.7968166e-05,-6.434474e-05,5.9774364e-05,-7.877063e-06,-5.6316603e-05,-1.3950592e-05,-9.886392e-05,3.9885977e-05,1.2216131e-05,0.00021100859,7.6499724e-05,0.00010406701,5.2858293e-05,-7.420262e-05,-3.0774576e-05,7.118376e-05
1985-05-01,8.67952e-05,-3.6483387e-05,2.7553437e-05,-7.875664e-05,5.884986e-05,-5.5614814e-06,-5.2800024e-05,-1.9696343e-05,-0.00010076477,4.2011474e-05,8.388504e-06,0.00015595305,8.408584e-05,9.798429e-05,4.3146672e-05,-8.490786e-05,-3.0048792e-05,7.158985e-05
1985-06-01,9.343089e-05,-4.534826e-05,2.8832193e-05,-6.3100546e-05,6.412904e-05,-2.8743684e-06,-5.504649e-05,-1.531575e-05,-8.529013e-05,4.675496e-05,5.727315e-06,0.0001288832,8.327366e-05,9.3534574e-05,5.651311e-05,-8.6955595e-05,-1.7200775e-05,5.82839e-05
1985-07-01,9.3551855e-05,-4.3844866e-05,3.178715e-05,-7.1006354e-05,5.8046317e-05,-3.7902369e-06,-5.6584446e-05,-1.3665469e-05,-9.2893526e-05,4.67204e-05,6.712305e-06,0.0001030662,7.544561e-05,0.00010424846,4.7017496e-05,-0.00010080588,-1.586154e-05,7.616917e-05
1985-08-01,7.678117e-05,-3.2897693e-05,2.9782615e-05,-7.566344e-05,5.5212317e-05,-2.1140308e-06,-5.141759e-05,-1.644762e-05,-9.1225964e-05,4.4975073e-05,7.861456e-06,5.914792e-05,6.1629886e-05,9.330993e-05,4.7069338e-05,-8.516706e-05,-2.343902e-05,5.6227524e-05
1985-09-01,9.120171e-05,-4.130464e-05,2.9713494e-05,-7.613001e-05,5.51864e-05,-5.120835e-06,-6.0558952e-05,-1.682779e-05,-7.778177e-05,4.8811336e-05,9.580859e-06,0.00012801055,7.459023e-05,9.98333e-05,4.995517e-05,-7.6397235e-05,-2.5063386e-05,6.533432e-05
1985-10-01,8.079023e-05,-4.0449257e-05,3.403361e-05,-6.963256e-05,5.3311473e-05,-1.3968906e-06,-4.873048e-05,-1.7354845e-05,-9.6539705e-05,4.0542633e-05,1.0730009e-05,0.00014231876,8.298853e-05,9.5184856e-05,5.6953762e-05,-7.663916e-05,-2.3663666e-05,6.3787724e-05
1985-11-01,9.185837e-05,-5.129274e-05,2.3483892e-05,-7.042746e-05,5.721685e-05,-4.507377e-06,-4.7996058e-05,-2.3679493e-05,-9.3990835e-05,3.3120676e-05,1.1749553e-05,0.00023064783,8.430185e-05,0.00011176546,4.350956e-05,-8.768137e-05,-2.711976e-05,6.37618e-05
1985-12-01,8.663967e-05,-4.7102232e-05,2.4149183e-05,-6.132066e-05,3.7975064e-05,3.000982e-06,-4.808246e-05,-2.370541e-05,-0.0001061822,2.7876056e-05,1.9448004e-05,0.0002539246,8.048287e-05,0.00011472905,3.88784e-05,-7.358916e-05,-3.1422594e-05,6.937795e-05
1986-01-01,8.765089e-05,-4.719334e-05,1.0942535e-05,-7.1860406e-05,5.028396e-05,-3.2891126e-06,-5.2763746e-05,-2.2847742e-05,-8.29843e-05,1.7901722e-05,6.381227e-06,0.0002974194,8.477467e-05,0.00010490892,4.5010962e-05,-6.795705e-05,-3.7074464e-05,8.200467e-05
1986-02-01,9.382635e-05,-4.5951256e-05,1.1484855e-05,-7.360108e-05,4.747614e-05,-6.0531906e-06,-5.910539e-05,-1.956758e-05,-0.00010322508,1.8400307e-05,1.46734765e-05,0.00028527842,7.477674e-05,0.0001091775,3.7969552e-05,-7.215566e-05,-2.7067788e-05,7.767486e-05
1986-03-01,8.793955e-05,-4.202381e-05,1.8185125e-05,-6.548377e-05,6.603748e-05,4.5307956e-06,-5.44082e-05,-1.9646306e-05,-9.76007e-05,1.9240026e-05,1.7192639e-05,0.00026815163,9.116005e-05,9.9616926e-05,4.3786367e-05,-6.9942645e-05,-3.4354114e-05,7.2487834e-05
1986-04-01,9.822613e-05,-3.333794e-05,2.5978788e-05,-7.709117e-05,5.5339784e-05,-9.613259e-06,-4.9789727e-05,-8.53749e-06,-8.4961146e-05,3.748647e-05,7.063501e-06,0.0001971077,8.177442e-05,0.000107384345,4.369015e-05,-7.967816e-05,-2.886094e-05,6.6880944e-05
1986-05-01,8.996013e-05,-4.5172765e-05,1.8832416e-05,-6.94637e-05,4.9068112e-05,-2.344424e-06,-5.822193e-05,-1.5360229e-05,-9.105787e-05,4.392433e-05,8.524266e-06,0.00014919112,7.227507e-05,9.60656e-05,5.3766806e-05,-7.0817354e-05,-2.3831362e-05,6.381946e-05
1986-06-01,9.224312e-05,-3.6469402e-05,3.302895e-05,-8.5488384e-05,6.606372e-05,-4.7498775e-06,-5.103182e-05,-1.5911295e-05,-8.263442e-05,4.2559783e-05,1.0501115e-05,0.00011302187,9.197353e-05,0.00010035168,4.6366764e-05,-7.9127094e-05,-1.7489718e-05,5.683928e-05
1986-07-01,8.8700544e-05,-5.612413e-05,2.7798185e-05,-7.6233955e-05,5.474498e-05,-3.1841496e-06,-5.5003e-05,-1.5465192e-05,-9.605246e-05,4.905888e-05,7.5708317e-06,6.894526e-05,7.236254e-05,0.000103395665,4.495848e-05,-8.232853e-05,-2.7986232e-05,6.211377e-05
1986-08-01,8.3198625e-05,-4.4193086e-05,2.9110251e-05,-7.936541e-05,5.8497484e-05,9.619748e-07,-4.760296e-05,-1.26923605e-05,-8.96146e-05,5.613528e-05,1.1279606e-05,7.3353796e-05,6.967718e-05,9.920581e-05,5.2148596e-05,-7.8366094e-05,-1.97902e-05,6.130029e-05
1986-09-01,9.893465e-05,-3.8262555e-05,3.1043357e-05,-7.319871e-05,5.0800038e-05,-4.225048e-06,-4.6981913e-05,-1.0400623e-05,-9.689218e-05,4.5332614e-05,1.0562342e-05,0.00010783484,7.981507e-05,0.00010413043,5.156254e-05,-7.687035e-05,-2.22044e-05,6.0154423e-05
