,abs_vo600GLB_cluster1,abs_vo600GLB_cluster2,abs_vo600GLB_cluster3,abs_vo600GLB_cluster4,abs_vo600GLB_cluster5,abs_vo600GLB_cluster6,abs_vo600GLB_cluster7,abs_vo600GLB_cluster8,abs_vo600GLB_cluster9,abs_vo600GLB_cluster10,abs_vo600GLB_cluster11,abs_vo600GLB_cluster12,abs_vo600GLB_cluster13,abs_vo600GLB_cluster14,abs_vo600GLB_cluster15,abs_vo600GLB_cluster16,abs_vo600GLB_cluster17,abs_vo600GLB_cluster18
1980-11-01,2.2034239e-05,-5.956921e-05,7.0400485e-05,-2.6414371e-05,4.1266172e-05,-4.7023463e-05,0.000103919636,1.5791833e-05,-6.806334e-05,0.00013970643,-4.176862e-05,3.7207887e-05,5.5066666e-05,7.818435e-05,-9.613534e-06,6.559727e-06,-8.8676636e-05,0.0001480318
1980-12-01,2.1876867e-05,-5.683582e-05,6.6209286e-05,-2.3896337e-05,4.5912933e-05,-5.641639e-05,0.00010615605,8.974923e-06,-6.74504e-05,0.00016032283,-4.198398e-05,3.1434633e-05,5.2465803e-05,7.8275465e-05,-1.26036975e-05,4.488982e-06,-8.774894e-05,0.00014548893
1981-01-01,1.9203331e-05,-6.3112966e-05,6.6462264e-05,-2.788247e-05,3.881558e-05,-5.3777676e-05,0.00010674186,1.584453e-05,-6.8385605e-05,0.00014862385,-4.8946324e-05,2.0173546e-05,4.9020295e-05,8.555187e-05,-6.1026803e-06,4.2251413e-06,-9.722801e-05,0.00015309957
1981-02-01,1.9086676e-05,-6.593774e-05,7.020364e-05,-3.8798276e-05,4.159036e-05,-5.8502304e-05,0.000106558546,6.695249e-06,-6.92022e-05,0.00024043329,-5.080451e-05,2.4339883e-05,5.4578188e-05,8.343536e-05,-1.158558e-05,2.2253007e-06,-8.2279184e-05,0.00016888166
1981-03-01,1.4078736e-05,-6.320463e-05,7.120356e-05,-3.3273715e-05,3.331601e-05,-4.8919723e-05,9.841751e-05,1.2411467e-05,-6.945219e-05,0.00018643754,-4.2821808e-05,2.8022921e-05,4.7453752e-05,8.025228e-05,-8.777468e-06,3.5001976e-06,-8.0321006e-05,0.00013950063
1981-04-01,1.9319987e-05,-5.9479917e-05,7.0728594e-05,-2.5299341e-05,4.5498386e-05,-5.3402702e-05,9.322626e-05,8.0284735e-06,-7.027712e-05,0.00024884095,-3.8863785e-05,3.5630663e-05,4.8295355e-05,8.4468615e-05,-1.2702163e-05,-2.3910034e-06,-8.574558e-05,0.00015321621
1981-05-01,2.377797e-05,-7.239557e-05,6.932038e-05,-2.2624554e-05,5.0989616e-05,-5.8727284e-05,9.885915e-05,1.0003321e-05,-7.702659e-05,0.00017593836,-3.2989246e-05,2.8331233e-05,4.989523e-05,8.177716e-05,-1.3060468e-05,-5.6574136e-06,-8.868701e-05,0.0001318679
1981-06-01,2.2836377e-05,-6.522947e-05,7.191184e-05,-2.3824457e-05,4.8439822e-05,-4.6778223e-05,9.699263e-05,1.2003162e-05,-7.7551544e-05,0.00017819653,-4.5279947e-05,4.141354e-05,5.8044585e-05,7.814411e-05,-1.1093951e-05,7.0042006e-07,-8.8887e-05,0.00012942642
1981-07-01,2.2978033e-05,-6.14631e-05,6.718721e-05,-2.6049282e-05,4.4965094e-05,-4.4045108e-05,9.056814e-05,1.0903248e-05,-7.119372e-05,9.191164e-05,-3.69556e-05,3.4722398e-05,6.1086015e-05,7.988564e-05,-8.694144e-06,-9.661162e-07,-9.525316e-05,0.00012938476
1981-08-01,2.4394589e-05,-7.230391e-05,7.258679e-05,-2.0841358e-05,4.936475e-05,-5.432763e-05,9.3976196e-05,9.19505e-06,-8.07013e-05,0.000105568906,-3.561404e-05,4.070526e-05,5.8077916e-05,8.144385e-05,-1.3218785e-05,3.6710844e-07,-9.0553534e-05,0.0001268433
1981-09-01,2.5536165e-05,-7.530367e-05,6.935371e-05,-2.2532891e-05,4.5190074e-05,-4.7119865e-05,9.06348e-05,8.111805e-06,-8.0876285e-05,9.258659e-05,-2.8131297e-05,3.8472106e-05,5.4811506e-05,7.766915e-05,-8.74414e-06,-1.124441e-06,-9.096184e-05,0.00013635088
1981-10-01,2.7119373e-05,-6.287132e-05,7.99612e-05,-2.3091183e-05,4.5990015e-05,-4.6219935e-05,9.242632e-05,1.0828255e-05,-7.547671e-05,0.00013667479,-3.943874e-05,3.448075e-05,5.0203533e-05,8.2943734e-05,-1.2910481e-05,-2.749308e-06,-7.606301e-05,0.0001410505
1981-11-01,2.492788e-05,-8.258643e-05,6.559567e-05,-2.7374179e-05,4.439847e-05,-6.342691e-05,0.00010070067,1.3753022e-05,-7.382684e-05,0.00016698074,-4.2538497e-05,2.5189816e-05,4.89703e-05,8.6518456e-05,-1.6176884e-05,6.3499756e-06,-9.953616e-05,0.00014597512
1981-12-01,1.590359e-05,-6.425454e-05,6.469574e-05,-2.2691213e-05,3.6207446e-05,-5.811067e-05,0.00010534197,1.3403056e-05,-7.68266e-05,0.00016164783,-4.1063613e-05,2.4531531e-05,5.1053466e-05,8.758504e-05,-1.0319014e-05,1.4420293e-06,-9.050354e-05,0.0001563993
1982-01-01,1.734575e-05,-5.8717116e-05,6.557873e-05,-2.747434e-05,3.9366943e-05,-5.096362e-05,0.00010684217,1.3821351e-05,-6.707639e-05,0.0001476866,-4.3630072e-05,3.0076524e-05,5.1310548e-05,8.624826e-05,-2.2872671e-05,1.986722e-06,-8.9000816e-05,0.00016454174
1982-02-01,1.2921109e-05,-6.606288e-05,7.246914e-05,-2.8745886e-05,5.0261002e-05,-6.157416e-05,0.00010070781,8.125164e-06,-6.826202e-05,0.00026339738,-4.282247e-05,3.559229e-05,5.428322e-05,8.759713e-05,-1.40405755e-05,7.9402525e-08,-8.6268716e-05,0.0001589916
1982-03-01,1.7981523e-05,-7.542765e-05,7.35259e-05,-3.396095e-05,3.985666e-05,-5.661685e-05,0.00010086246,9.474039e-06,-7.1964976e-05,0.00022054282,-5.015964e-05,2.9982017e-05,5.048576e-05,8.3464605e-05,-8.352981e-06,-3.6751007e-06,-8.772927e-05,0.00015901739
1982-04-01,1.8265046e-05,-6.2652034e-05,7.278703e-05,-3.0232226e-05,4.5870733e-05,-4.9417144e-05,9.342219e-05,7.1457325e-06,-8.033313e-05,0.00020490622,-4.7607955e-05,4.697607e-05,4.604394e-05,7.945236e-05,-1.1050724e-05,-4.946647e-06,-9.386363e-05,0.0001098824
1982-05-01,2.251785e-05,-6.897541e-05,7.534731e-05,-2.1434491e-05,5.3362546e-05,-5.1393192e-05,8.997699e-05,1.2635719e-05,-8.283326e-05,0.00012665453,-3.7916707e-05,4.310988e-05,4.8715905e-05,7.391941e-05,-1.2356635e-05,1.4813122e-07,-8.640617e-05,0.0001163776
1982-06-01,2.5602216e-05,-6.443048e-05,7.4410826e-05,-2.0738578e-05,4.4839744e-05,-5.2338266e-05,9.631754e-05,6.2092513e-06,-8.335735e-05,0.00019767215,-2.8594892e-05,3.7465245e-05,5.254773e-05,7.789729e-05,-8.825518e-06,-9.429932e-07,-9.124321e-05,0.00012795899
1982-07-01,2.425334e-05,-6.25919e-05,6.730563e-05,-1.7688584e-05,5.0570303e-05,-5.7029243e-05,9.053544e-05,9.19911e-06,-7.3889474e-05,0.00012752227,-3.0081224e-05,4.0077073e-05,5.3217875e-05,7.721856e-05,-1.1188189e-05,-4.446847e-07,-8.3725616e-05,0.00012738336
1982-08-01,2.2028134e-05,-6.7764e-05,7.1747454e-05,-2.198435e-05,4.686735e-05,-4.9520237e-05,8.6703614e-05,5.2641844e-06,-7.9645804e-05,9.398952e-05,-2.5484755e-05,3.0179624e-05,6.086434e-05,7.9564044e-05,-9.435513e-06,-1.5959449e-06,-9.132054e-05,0.00011676422
1982-09-01,2.0979967e-05,-6.444767e-05,7.295886e-05,-1.8564919e-05,5.0673396e-05,-5.4090935e-05,9.651514e-05,9.49981e-06,-7.7910314e-05,0.00013999718,-2.2718283e-05,3.488778e-05,5.74535e-05,8.161742e-05,-8.335795e-06,-2.4980545e-06,-8.2119004e-05,0.00012854321
1982-10-01,1.6108568e-05,-6.109697e-05,6.6721404e-05,-1.8891398e-05,4.233961e-05,-4.6650668e-05,9.263177e-05,1.0324598e-05,-7.481736e-05,0.00013229917,-2.714292e-05,3.1141877e-05,6.156884e-05,7.9417994e-05,-1.2459735e-05,1.0416552e-06,-8.853688e-05,0.00015116471
1982-11-01,1.8393917e-05,-5.605374e-05,6.525225e-05,-2.3161392e-05,4.631749e-05,-4.7432495e-05,9.9565135e-05,9.645868e-06,-7.455962e-05,0.00025136065,-3.4840934e-05,3.5901583e-05,5.2814066e-05,8.6153756e-05,-9.624528e-06,-1.3538374e-07,-8.266886e-05,0.00016247117
1982-12-01,1.977715e-05,-5.17322e-05,5.9985643e-05,-3.5146582e-05,4.206468e-05,-3.9184626e-05,0.00010279556,1.3795579e-05,-7.18361e-05,0.00027156793,-3.5734454e-05,3.3822434e-05,5.513378e-05,8.452995e-05,-1.41007185e-05,3.2754542e-06,-9.7343196e-05,0.000136877
1983-01-01,1.5188589e-05,-5.1264044e-05,6.417754e-05,-3.1858264e-05,3.8618353e-05,-4.605476e-05,0.00010451746,1.2801174e-05,-6.8940106e-05,0.00025874953,-3.806287e-05,2.6336365e-05,6.361204e-05,8.322018e-05,-6.162034e-06,-7.008348e-07,-8.3884544e-05,0.00015380702
1983-02-01,1.535375e-05,-6.53724e-05,6.996693e-05,-3.2553682e-05,3.6227844e-05,-5.1513813e-05,0.0001041089,8.13316e-06,-8.3848194e-05,0.00021215629,-3.8271497e-05,2.1259792e-05,6.14997e-05,8.43937e-05,-9.769534e-06,-2.5263143e-06,-9.435933e-05,0.00013100589
1983-03-01,1.1902723e-05,-6.411195e-05,6.867171e-05,-3.135408e-05,4.231278e-05,-5.3339296e-05,9.919748e-05,1.2931567e-05,-8.8229346e-05,0.00028200267,-3.063925e-05,3.1769345e-05,6.178655e-05,8.378521e-05,-6.5879794e-06,6.9000816e-07,-8.2154686e-05,0.00013202295
1983-04-01,1.06161915e-05,-7.084884e-05,7.049719e-05,-3.1336698e-05,4.621583e-05,-4.389026e-05,9.494672e-05,7.0639508e-06,-8.512603e-05,0.00022769027,-4.2887354e-05,3.009164e-05,5.6570894e-05,8.542814e-05,-1.2916313e-05,-2.5176196e-06,-7.923392e-05,0.00011951406
1983-05-01,2.1864633e-05,-6.4251035e-05,7.101006e-05,-3.2553682e-05,4.984941e-05,-4.0865176e-05,9.279961e-05,8.750347e-06,-7.836305e-05,0.00018021038,-3.700235e-05,4.078374e-05,4.9547143e-05,7.9612684e-05,-1.4376696e-05,-6.747541e-07,-9.400293e-05,0.00013942049
1983-06-01,2.3872659e-05,-5.767061e-05,7.633872e-05,-1.9844862e-05,4.8110855e-05,-4.404673e-05,9.353849e-05,8.011462e-06,-7.802404e-05,0.0001528021,-2.8857234e-05,3.106523e-05,6.0656494e-05,7.670061e-05,-7.59634e-06,1.7766033e-06,-9.420286e-05,0.00013213596
1983-07-01,2.616755e-05,-6.278195e-05,7.084489e-05,-2.247877e-05,4.2964737e-05,-5.266126e-05,9.1487e-05,4.9255286e-06,-7.343426e-05,8.405971e-05,-4.8555037e-05,4.0010083e-05,6.359465e-05,8.435024e-05,-1.2238277e-05,3.1413692e-06,-8.989125e-05,0.00011846224
1983-08-01,3.238288e-05,-5.9687332e-05,6.827184e-05,-2.8033446e-05,5.0979466e-05,-4.7106583e-05,8.522821e-05,7.7072145e-06,-8.6256085e-05,6.0745715e-05,-3.316015e-05,3.524645e-05,6.1899555e-05,7.765681e-05,-1.0369335e-05,1.4462785e-06,-9.156895e-05,0.00013181432
1983-09-01,2.4542003e-05,-8.5383144e-05,6.837615e-05,-3.0154482e-05,4.400787e-05,-4.2864514e-05,9.372104e-05,7.820221e-06,-7.95105e-05,6.320576e-05,-3.453361e-05,3.5150828e-05,5.6284032e-05,7.880425e-05,-9.360971e-06,1.3854296e-06,-8.989125e-05,0.00013892501
1983-10-01,2.3377173e-05,-5.82878e-05,5.856202e-05,-2.2487464e-05,4.667655e-05,-5.8885278e-05,9.9423494e-05,1.2583856e-05,-8.030154e-05,0.000107903965,-3.5915757e-05,3.4916124e-05,5.735324e-05,8.363744e-05,-1.2864155e-05,3.1500604e-06,-8.810923e-05,0.00014431452
1983-11-01,1.880478e-05,-6.877996e-05,5.832731e-05,-3.1806107e-05,3.6801568e-05,-5.0418526e-05,0.00010251812,1.407032e-05,-7.949312e-05,0.00018280082,-3.7706468e-05,3.0004714e-05,5.174641e-05,7.930843e-05,-1.2507753e-05,1.7939892e-06,-9.1490714e-05,0.0001475917
1983-12-01,2.0256472e-05,-6.183445e-05,6.933235e-05,-2.3356737e-05,4.31299e-05,-4.879298e-05,0.000104795625,1.1992746e-05,-6.960075e-05,0.00016293785,-4.1261806e-05,2.8361781e-05,5.029472e-05,8.1820646e-05,-1.2325207e-05,5.1059324e-06,-7.735628e-05,0.00015557164
1984-01-01,1.5861244e-05,-6.479754e-05,6.9807254e-05,-2.5935067e-05,3.0971783e-05,-4.549869e-05,0.000108985,1.0626492e-05,-6.633684e-05,0.0001869938,-2.8771003e-05,2.6659553e-05,5.2319374e-05,8.574043e-05,-1.3868936e-05,2.8186114e-06,-8.271947e-05,0.00015900051
1984-02-01,2.5011488e-05,-6.5978216e-05,7.945765e-05,-2.6648395e-05,3.4071058e-05,-4.848318e-05,0.00010029391,4.5837223e-06,-6.799307e-05,0.00019062601,-4.0225208e-05,2.6372581e-05,5.750943e-05,8.701949e-05,-1.4082114e-05,-1.2399614e-06,-8.173557e-05,0.00014657062
1984-03-01,2.7340042e-05,-5.9910853e-05,6.314955e-05,-3.533129e-05,3.7276925e-05,-4.5556084e-05,9.7932556e-05,9.060452e-06,-7.0952956e-05,0.00025043875,-4.5120094e-05,2.858635e-05,5.6394347e-05,7.999283e-05,-6.9816597e-06,2.2856693e-06,-7.907905e-05,0.00017500523
1984-04-01,2.2436956e-05,-6.278055e-05,6.797885e-05,-2.8206236e-05,4.361486e-05,-4.695814e-05,9.384938e-05,7.928975e-06,-8.159545e-05,0.00022057748,-3.422343e-05,2.7766437e-05,4.9088914e-05,8.143588e-05,-1.2737459e-05,-2.6010239e-06,-8.551538e-05,0.00016419878
1984-05-01,2.6364343e-05,-5.9189326e-05,6.5289525e-05,-2.2335644e-05,4.248338e-05,-4.121874e-05,8.646195e-05,1.5431193e-05,-7.555268e-05,0.00027556915,-3.9093724e-05,2.9586648e-05,6.0362734e-05,7.92959e-05,-1.3131015e-05,-2.3468456e-06,-9.864221e-05,0.0001543106
1984-06-01,1.800122e-05,-6.057498e-05,7.1053524e-05,-2.553331e-05,4.7238882e-05,-4.722051e-05,9.088949e-05,1.4258716e-05,-8.78268e-05,0.00016174043,-3.919211e-05,3.057874e-05,6.001837e-05,7.770527e-05,-1.0736869e-05,-1.5515325e-06,-8.827849e-05,0.00013400133
1984-07-01,2.2568142e-05,-5.933691e-05,8.2368344e-05,-2.2343844e-05,4.7042104e-05,-4.322753e-05,8.850354e-05,9.954165e-06,-8.517847e-05,0.00010805244,-4.1118914e-05,2.9783427e-05,5.4893906e-05,7.406485e-05,-1.2196317e-05,-1.7647108e-06,-8.5154614e-05,0.000114364375
1984-08-01,1.7607656e-05,-6.236239e-05,7.246378e-05,-1.8613235e-05,4.51645e-05,-4.9409686e-05,8.1526065e-05,9.708187e-06,-7.283876e-05,4.838727e-05,-2.7491933e-05,3.9499413e-05,5.823096e-05,7.7828256e-05,-1.1425596e-05,-1.8139035e-06,-9.041846e-05,0.000116889714
1984-09-01,1.6467979e-05,-6.715889e-05,7.352967e-05,-1.8990399e-05,4.763244e-05,-4.5310113e-05,9.343943e-05,1.0101743e-05,-8.272693e-05,0.00011067616,-2.8270853e-05,3.567041e-05,6.0707098e-05,8.251816e-05,-1.4861034e-05,6.9503585e-07,-9.67728e-05,0.00012326046
1984-10-01,1.796842e-05,-6.4699154e-05,7.397242e-05,-2.073681e-05,5.192879e-05,-5.5837812e-05,9.671088e-05,1.1454606e-05,-8.133308e-05,8.5086634e-05,-3.222284e-05,3.7244645e-05,4.9867835e-05,7.6803364e-05,-1.376235e-05,2.064291e-06,-9.815026e-05,0.00014373372
1984-11-01,1.6074422e-05,-6.2468986e-05,6.349391e-05,-2.9067141e-05,4.713229e-05,-5.0319784e-05,9.836711e-05,1.252869e-05,-7.82174e-05,0.00019675898,-4.0298994e-05,3.790058e-05,4.92447e-05,8.6371765e-05,-1.374595e-05,3.0153897e-06,-8.704862e-05,0.00016953642
1984-12-01,1.8173398e-05,-5.6532805e-05,6.1804894e-05,-2.2458637e-05,3.9211922e-05,-4.317833e-05,0.0001080421,1.1044649e-05,-6.967389e-05,0.00031731097,-4.0356394e-05,3.6957674e-05,5.0786133e-05,8.548625e-05,-1.0695869e-05,-2.6491762e-08,-9.018069e-05,0.00017179939
1985-01-01,1.4764444e-05,-6.42929e-05,7.8927624e-05,-3.0031511e-05,2.8423721e-05,-4.6509278e-05,0.00010873064,1.0227734e-05,-6.624496e-05,0.00017380083,-4.0437484e-05,3.2343058e-05,4.792861e-05,8.4382475e-05,-1.4528901e-05,-1.7833736e-06,-8.2551174e-05,0.00015694521
1985-02-01,1.6760334e-05,-6.109601e-05,5.8061472e-05,-3.249398e-05,3.851551e-05,-4.546381e-05,0.00010976747,8.171359e-06,-7.453958e-05,0.00031475752,-4.6261e-05,2.8161186e-05,4.944065e-05,8.072766e-05,-1.8978622e-05,5.9269223e-07,-8.9696645e-05,0.00017269635
1985-03-01,2.0976766e-05,-6.138114e-05,5.957351e-05,-3.3124717e-05,3.72022e-05,-4.9369195e-05,0.00010029777,5.104077e-06,-6.935545e-05,0.0002869792,-4.6813973e-05,3.7034704e-05,4.8732145e-05,8.164352e-05,-1.7786268e-05,-1.9907384e-06,-0.00010387526,0.00016737398
1985-04-01,1.5585267e-05,-6.393865e-05,7.0123235e-05,-2.6298938e-05,4.8149366e-05,-6.295163e-05,9.8405566e-05,2.1750457e-06,-7.808208e-05,0.00021244858,-5.4400098e-05,3.6058358e-05,5.1998155e-05,7.588049e-05,-9.344767e-06,-2.033943e-06,-8.862525e-05,0.00012668714
1985-05-01,1.61728e-05,-7.070395e-05,6.9639376e-05,-2.4328965e-05,4.7985206e-05,-4.884214e-05,9.4240975e-05,1.120408e-05,-8.448448e-05,0.00024541107,-3.9711707e-05,3.163456e-05,4.8879032e-05,7.6321136e-05,-1.2904537e-05,-1.0921576e-06,-8.2300605e-05,0.00013326235
1985-06-01,2.116685e-05,-5.952349e-05,7.5367854e-05,-2.2713237e-05,4.214441e-05,-4.3105032e-05,9.679848e-05,1.3657904e-05,-8.3706866e-05,0.00020557959,-2.9913692e-05,3.6680452e-05,6.5304106e-05,7.169862e-05,-1.2075077e-05,-2.033943e-06,-8.423602e-05,0.0001148673
1985-07-01,2.5478328e-05,-6.2297004e-05,7.316459e-05,-1.9092982e-05,4.4848803e-05,-4.9343278e-05,8.237794e-05,1.3761586e-05,-9.037712e-05,7.5449105e-05,-3.2082386e-05,3.437351e-05,5.7527905e-05,7.2925526e-05,-1.261077e-05,-2.1635424e-06,-8.9394234e-05,0.00012597864
1985-08-01,2.3793486e-05,-6.545933e-05,7.226601e-05,-2.4052479e-05,4.580787e-05,-4.2569332e-05,9.2089555e-05,8.283685e-06,-7.834128e-05,9.0569505e-05,-3.904641e-05,3.5298013e-05,5.944603e-05,7.594097e-05,-8.93003e-06,-6.687842e-07,-8.864253e-05,0.00012679945
1985-09-01,1.7788521e-05,-6.505324e-05,6.954434e-05,-2.5711397e-05,4.9125712e-05,-4.764979e-05,9.30227e-05,8.07632e-06,-7.791791e-05,5.33906e-05,-4.658069e-05,3.1237105e-05,6.0076767e-05,7.6804994e-05,-8.454823e-06,-2.3277098e-06,-8.920415e-05,0.00013339195
1985-10-01,2.215184e-05,-6.3783125e-05,6.857663e-05,-2.7750491e-05,4.699158e-05,-4.8850783e-05,9.125145e-05,1.33555e-05,-7.646636e-05,0.00014356003,-3.6030968e-05,3.750991e-05,5.2732576e-05,7.902553e-05,-1.2844059e-05,4.0260784e-07,-8.693177e-05,0.00016009025
1985-11-01,1.615552e-05,-6.235749e-05,6.220878e-05,-2.9487182e-05,4.8581376e-05,-3.7367918e-05,0.00010450557,1.5550118e-05,-8.237627e-05,0.00021205112,-4.7600235e-05,3.289603e-05,5.5791214e-05,7.826519e-05,-9.120115e-06,2.4848996e-06,-8.054664e-05,0.00015257325
1985-12-01,2.0527475e-05,-5.892732e-05,6.548343e-05,-3.0135194e-05,3.9077127e-05,-4.305319e-05,0.00011166831,2.4112582e-05,-7.0003465e-05,0.00026506756,-5.1350096e-05,2.8593196e-05,5.0028182e-05,7.914649e-05,-1.9211904e-05,4.290705e-06,-8.8944944e-05,0.00014241235
1986-01-01,2.7698026e-05,-5.8564816e-05,7.389329e-05,-2.8957158e-05,3.5284193e-05,-4.6930818e-05,0.00011315769,7.4561613e-06,-7.0345006e-05,0.0001643741,-4.6906072e-05,3.1835843e-05,5.155229e-05,7.9105244e-05,-1.4379468e-05,-2.621935e-06,-8.22408e-05,0.00015055126
1986-02-01,1.0291302e-05,-6.975236e-05,6.657196e-05,-2.732145e-05,4.2832933e-05,-5.3534877e-05,0.000100369434,2.5315458e-06,-7.15696e-05,0.00016370931,-4.2051437e-05,3.3943892e-05,5.208586e-05,8.19393e-05,-1.1554155e-05,5.346672e-06,-7.920555e-05,0.00015496855
1986-03-01,1.5312135e-05,-5.648301e-05,6.955473e-05,-2.8703489e-05,3.69199e-05,-5.2406507e-05,9.703679e-05,4.4559056e-06,-6.692489e-05,0.00026396854,-4.1185474e-05,3.3191645e-05,5.9748316e-05,8.325137e-05,-1.377592e-05,2.7312926e-06,-8.787392e-05,0.00015628936
1986-04-01,1.4874784e-05,-5.8398626e-05,7.224883e-05,-2.7706326e-05,5.078405e-05,-5.2406507e-05,9.193723e-05,5.7767174e-06,-7.9704405e-05,0.000258003,-4.2217627e-05,4.018932e-05,5.0572613e-05,7.734708e-05,-1.35309965e-05,-1.4673133e-06,-9.008694e-05,0.00013260222
1986-05-01,2.5310064e-05,-6.6437206e-05,7.666612e-05,-2.6551705e-05,4.9708153e-05,-4.6021127e-05,0.00010201389,9.336785e-06,-7.1071016e-05,0.00022409926,-3.894622e-05,3.4949815e-05,5.7019228e-05,7.781068e-05,-1.0180862e-05,-2.3397297e-07,-9.725081e-05,0.00010502263
1986-06-01,2.0866542e-05,-6.728568e-05,7.470677e-05,-1.8346927e-05,5.6032306e-05,-5.3298707e-05,8.7467466e-05,1.5214835e-05,-7.737768e-05,0.0001830229,-3.090763e-05,3.1590927e-05,5.5374774e-05,8.242914e-05,-1.2490091e-05,-1.4148318e-06,-9.520399e-05,0.00012814996
1986-07-01,2.4890205e-05,-6.525635e-05,7.216136e-05,-2.7855025e-05,4.1127252e-05,-5.202163e-05,8.877079e-05,9.861607e-06,-7.784127e-05,5.990752e-05,-3.354051e-05,3.399638e-05,5.5750897e-05,7.3734525e-05,-6.183436e-06,-1.5897749e-06,-8.821506e-05,0.00012719652
1986-08-01,2.5782412e-05,-7.4003445e-05,6.908238e-05,-2.3061617e-05,4.9795624e-05,-4.9213817e-05,9.2182156e-05,9.634183e-06,-7.4823525e-05,7.942229e-05,-3.4458953e-05,3.173088e-05,6.3938176e-05,7.6673554e-05,-1.0303316e-05,4.0171144e-06,-9.521274e-05,0.00012870977
1986-09-01,2.1426355e-05,-6.2667204e-05,6.878498e-05,-2.8642262e-05,4.8273632e-05,-5.0963234e-05,9.455262e-05,1.1226155e-05,-7.430744e-05,8.088305e-05,-2.2807824e-05,3.865858e-05,5.2252057e-05,7.795063e-05,-6.612041e-06,-4.4390617e-07,-9.017441e-05,0.00011221274
