,mgv200GLB_cluster1,mgv200GLB_cluster2,mgv200GLB_cluster3,mgv200GLB_cluster4,mgv200GLB_cluster5,mgv200GLB_cluster6,mgv200GLB_cluster7,mgv200GLB_cluster8,mgv200GLB_cluster9,mgv200GLB_cluster10,mgv200GLB_cluster11,mgv200GLB_cluster12,mgv200GLB_cluster13,mgv200GLB_cluster14,mgv200GLB_cluster15,mgv200GLB_cluster16,mgv200GLB_cluster17,mgv200GLB_cluster18
1980-01-01,0.478046094505196,0.08800131966121233,-0.5679400135937347,0.6115397109704859,0.4020499727654695,0.1812713601958682,-0.042585352032880906,-0.40514346090008,-0.6263381886211309,2.2687790241647274,-0.4081008525995108,-0.724197418482096,0.3029707852784578,1.0870450072818332,-1.1966569832077731,-0.13064758897554585,-0.41574399566534936,1.0507905648814309
1980-02-01,0.44277351126711595,-0.0280430746363036,-0.6437035183928329,0.6226779783473295,0.6574256141419427,0.38028228991677654,0.024721439232337057,-0.06012807249045763,-0.7487137209285389,2.234228367501117,-0.8208662729996901,-0.7256157315887131,0.3106385760300152,0.8928597249366619,-1.2699321188308574,-0.19412649874916166,-0.6720064266541969,1.6266668836275737
1980-03-01,0.09969454736281665,-0.5417377804990989,-0.4931178539310961,0.001309805905775112,0.025886366533678633,0.36213535662980106,0.06849544119372165,-0.3533060402899492,-0.2966780130836097,3.291220106977098,-0.2768855140759395,-0.5868271843449131,-0.11264561667098655,0.8631852765878041,-1.1231615035622207,0.008625875045431823,-0.01777813975083626,0.47256694071822697
1980-04-01,0.1970762530198464,-0.4416130876271569,-0.7873120917577178,0.8317070848801557,0.896410916334767,0.5235069153601664,0.0423301987189889,-0.3205684906818339,-0.4175962626256726,-0.6063036462093921,0.29102896268551165,-0.6148613340503819,-0.09477980457268677,0.6224456346697277,-0.789020417465104,-0.02268562774832656,-0.262841636418719,0.42397470937834847
1980-05-01,0.08523175254082069,-0.25640823433746646,-0.8069796513204706,-0.45398644664708304,0.3981572052965133,0.27584276265568203,-0.07008799324208068,-0.25341006331756466,0.039176046001640236,0.1256259118622922,0.9132077143742487,-0.259702028454961,-0.3030603175406699,-0.044042944770168374,-0.7020587998407858,0.3243966891271312,0.04211451145696294,0.3457440891199642
1980-06-01,-0.07239705849385177,-0.1848684782957911,-0.6401498398007868,0.6354967460912816,0.576266230538834,0.3257325953907437,-0.0792531203650723,-0.16778781704726767,0.47514425082640216,1.0819106659990676,-0.46628456849318284,-0.2969731036965195,-0.54752085659955,-0.10351684220411159,0.22626644759266462,0.47961157723897846,-0.16827979925614003,-0.9104832179016538
1980-07-01,-0.09308018667909962,-0.4672391330776502,-0.43970894187552745,0.5757002707789926,0.8308570745379427,0.2027238190871233,-0.08152146408826719,-0.23105873069802269,0.38440720262852585,1.765347034373182,0.9430700999039869,-0.4375045140226324,-0.9758438970949557,0.24629584341137495,0.26231744085197095,0.5348754365269731,0.16607050316015903,-0.6215754896402359
1980-08-01,-0.06734087712999083,-0.33748943602020415,-0.818567515508225,0.04788525402545929,0.5205351252888525,0.23841204640925745,-0.05197409065285363,-0.2052314693993721,0.38208031857555563,0.9097392888779336,0.49035920546605033,-0.2296495724010754,-0.6286433151176384,-0.047718347222716714,0.30739980542825324,0.6042242777056811,-0.008965481171885068,-0.4340427617232005
1980-09-01,-0.06920721742093691,-0.3839044265411607,-0.8412562004507405,0.530876701369005,0.2827708235016693,0.2616039486365941,-0.028671415836004584,-0.18889859440873882,0.49444469199939206,1.2828128134950678,0.12691333889961243,-0.1317460884203066,-0.5113724742207799,0.028350371522484,0.16482242607270126,0.49442032851823947,-0.18356112993297508,-0.3317339966694514
1980-10-01,0.10245534169495615,-0.04589015515006367,-0.5448513447421871,0.4415817120495964,0.6134988758651125,0.1439604080385632,0.08693690034741615,-0.39731342895109145,0.023258208635855804,-0.3800927007451971,-1.0396711642925556,-0.7888006644921975,-0.31239244941476585,0.9590569883584975,-0.5219487128434358,0.4350022867140247,-0.15868342889711876,0.9151890046066709
1980-11-01,0.37458064273381847,-0.3604946573775018,-0.4088643117548396,0.21140833987909202,0.4249025024844959,0.24190152365329437,0.26138719729046284,-0.5595973158468965,-0.5008541555567221,0.9478826472099792,0.027385193568009596,-0.7907526718603598,-0.10272599868588261,0.8610390126705169,-1.1841497763439461,0.18280955040742214,-0.22863175620755619,1.3928458094596863
1980-12-01,0.41018028417204183,-0.20167105012203582,-0.9218756738863035,0.14120087246684465,0.5293919101505977,0.39945045961738795,-0.0588803453966562,-0.46210834970239734,-0.7411065765402534,2.8355983977622174,0.1973064816915072,-0.6966061688758232,0.24122006229094198,1.1280076095351466,-1.3933334361623835,-0.10417918390707999,-0.41767574540062047,2.017599013116625
1981-01-01,0.4661472625712044,-0.2546110120250951,-0.5761783416957071,-1.5052318572998047,0.46494108596909484,0.3914128705772043,0.16357350316373787,-0.21104013211414463,-0.8759965950792487,2.727700547969088,-1.0633758398202748,-0.8085689029178104,0.46833210789763535,1.1552404198381636,-1.5406704611248438,-0.23509912624410015,-0.4277691506661168,2.515432569715712
1981-02-01,0.22778699859085247,-0.15823989732181606,-0.5294132110190718,-0.9454195990281946,0.28078374375536597,0.3481184646167718,0.13581500930949192,-0.09792525451019651,-0.5499112843112512,2.90252223927924,-0.2578010925879845,-0.7854733918164227,0.4035210555738157,0.8849820880978195,-1.119747675127453,-0.27076410720261135,-0.48443103890153455,1.1072716779179044
1981-03-01,0.5069427064850799,0.2752347283027879,-0.15726592306677065,0.37955672425382275,0.5768711137217145,0.17920010060536698,-0.029604005766774282,-0.5333443828782097,-0.724420967427167,1.3286454880491216,-1.1944202276376576,-0.6239152348435318,0.04205434854413654,0.6566534232762125,-0.9874892731507618,-0.24043325471078478,-0.19984466833294737,1.2260872456762526
1981-04-01,0.17387311841942307,-0.3342696320471452,-0.40280217789623834,0.6237497224527246,0.2754717916745284,0.42195534496976617,-0.0907372534378344,-0.329312163053966,-0.15141902046955444,1.528796617020952,0.20284886543567363,-0.4871326904218118,-0.3199870608657509,0.6796011494265661,-0.7887464706544522,-0.07343917131060508,0.11860927314323895,0.37630192107624477
1981-05-01,-0.0201513162917561,-0.1751684064242109,-0.4941629220361579,0.1837940777049345,0.688196060269378,0.21351951866122018,-0.05519907653001232,-0.14155568158040283,-0.2585984194989909,0.3763125931963008,-0.4528687550471379,-0.1570051362564614,-0.31150368912083964,0.02696824570496877,-0.6304926894329211,0.36560333356624697,0.10995042733577493,0.33165673828787273
1981-06-01,0.0764732647082235,-0.022838732705044388,-0.9144805609907734,0.1894152339767007,0.509946602721547,0.23980817338179428,-0.06622473766094214,-0.419734143575684,0.24328457868912004,1.4285951218706496,-1.6168988668001614,-0.3766395889960968,-0.27521953347499845,-0.316059709250651,-0.18654996011820102,0.5532255078234324,-0.04856144743306296,0.2681962110930019
1981-07-01,-0.22702947513669985,-0.19359344139171006,-0.44748846390475966,-0.11022062424351187,0.46955098790979866,0.12976576884587607,-0.1970885104590996,0.0970057416020236,0.21497411653399467,0.46764520254540953,0.5157358371294462,-0.10403421100553449,-0.574025927900194,-0.06136828171158278,0.3766526433604735,0.46056186462320936,0.046393104781538755,-1.0929143263234034
1981-08-01,-0.1617312128854613,-0.3203198388593281,-0.8238567473137216,0.048778616987607055,0.6223546409131681,0.25684072056941354,0.13483967761166546,0.01157547545726182,0.3237196244299412,-0.12230835062392215,0.7046611033953153,-0.4499896152599438,-0.44335381046787753,0.09690529356400171,0.13981219036159692,0.4325423298812494,-0.21624282164810357,-0.7866932286156548
