,vo500GLB_cluster1,vo500GLB_cluster2,vo500GLB_cluster3,vo500GLB_cluster4,vo500GLB_cluster5,vo500GLB_cluster6,vo500GLB_cluster7,vo500GLB_cluster8,vo500GLB_cluster9,vo500GLB_cluster10,vo500GLB_cluster11,vo500GLB_cluster12,vo500GLB_cluster13,vo500GLB_cluster14,vo500GLB_cluster15,vo500GLB_cluster16,vo500GLB_cluster17,vo500GLB_cluster18
1981-03-01,3.7461424340746596e-06,-8.525225430949595e-06,1.7194065996202912e-06,-2.0923431101867833e-05,0.004787309929573288,-9.351787277735019e-06,1.0453270656266587e-05,2.4248825478726297e-05,0.0005873523020584668,6.3570843418442025e-06,-1.2672172316074163e-06,4.073372476613123e-06,0.0010004668729379773,-8.151214088074693e-06,-7.4908332206615346e-06,4.497742155451959e-06,9.89849884624609e-07,-1.3699630305292349e-05
1981-04-01,6.603539360552085e-07,-1.4683523743399375e-05,5.2690424201861795e-06,-1.9339778717901362e-05,0.00462222039156283,-4.753455270867345e-06,9.632331774247852e-06,2.156504080153727e-05,0.0008107219660554879,8.030148973079757e-06,-1.376341965273244e-06,4.82338653571859e-06,0.0007751592784188688,-1.5181649359874427e-05,-6.144576713544481e-06,-7.725767446517782e-06,4.191169382478572e-06,-1.139297208436814e-05
1981-05-01,-1.5123675255604772e-05,-2.0337336502928304e-05,9.064907974649434e-06,-1.5385159809068826e-05,0.00214601192662182,-2.3243676812889773e-06,5.8276544641142725e-06,1.3807217984605337e-05,0.0007836102927935176,1.6976018851420965e-05,-2.0740846754815913e-06,-1.5856964754211118e-07,0.0003193478914909065,-1.565787827600546e-05,-4.787291431909315e-06,-3.996283858641435e-06,4.1621544402243854e-06,-7.286366204604914e-06
1981-06-01,-1.2142485653991269e-05,-2.5813831901662827e-05,8.135343884195402e-06,-1.3774021537851935e-05,0.00149325278471224,3.30448470307484e-06,5.923771649694236e-06,2.0905906135563692e-05,0.0006671855122216844,1.8636307273650106e-05,-2.829321850494414e-06,-6.447233210359081e-06,2.9493846795958234e-05,-1.6283136394302167e-05,-1.4461026774922715e-05,-7.279885532576653e-06,3.022320917631202e-06,-2.7677220765634076e-07
1981-07-01,-1.3007664628068534e-05,-1.818048455485647e-05,1.0438123367731599e-05,-6.81500990283798e-06,0.00010845452986056141,1.3173739009507202e-06,4.480390538243167e-06,-1.3572286557287864e-05,0.0006736219282694427,2.0464933303186676e-05,-3.755872404788605e-06,-5.282597131047942e-06,-9.985338692786172e-05,-3.841868030057022e-06,-1.1728283010874108e-05,-7.3157184030282495e-06,2.868796004037182e-06,1.565062886174288e-06
1981-08-01,-1.7662511565599985e-05,-1.6396325850951985e-05,1.0784049592392252e-05,-4.3195081831838346e-06,0.00019560966393328272,1.2985094201984743e-07,2.471814637896069e-06,-1.7105764423145866e-05,0.0007986909102848065,2.1889698758289352e-05,-3.0883992437454676e-06,-6.443864682424842e-06,-7.297901447600452e-05,-6.049035019404383e-06,-7.609083649519642e-06,-9.492049495698947e-06,2.620167377161078e-06,2.625095213504761e-06
1981-09-01,-9.575841344038757e-06,-1.643606361135931e-05,1.0212099968317517e-05,-8.256010914919898e-06,0.0012255255569471046,-7.342201918959008e-07,6.614013973111963e-06,-8.350452546557014e-06,0.0006890461788446242,1.7472177431951406e-05,-3.1013265189542717e-06,-2.2069508709129687e-08,0.00012668772797042038,-1.1154999990869507e-05,-2.2014397542033627e-05,-1.0951085312248227e-05,3.271493045285549e-06,-1.30518922868276e-06
1981-10-01,-1.9971240131430055e-06,-1.0038428610170269e-05,7.881179288042642e-06,-1.9234667936536043e-05,0.004730603056183706,-6.320451126906683e-07,5.732151729947065e-06,8.970510250827695e-07,0.0008612416942404316,1.4721790940971132e-05,-3.7837140689711894e-06,2.9805502865652575e-06,0.0010310001380275935,-1.126180665108892e-05,-1.3912462167400584e-05,-1.3149865053675368e-05,2.3084984434500718e-06,-6.6800228997751e-06
1981-11-01,-1.9334496109398683e-06,-3.1864241615645974e-06,5.219335852235871e-06,-2.7027756579244804e-05,0.005806443611315141,-4.2590690716151e-06,7.052893943559809e-06,1.0249944159009143e-05,0.0007067469206439064,9.889913507866724e-06,-1.9353883561010043e-06,2.1431116699558662e-06,0.0010789750376716256,-1.5895332850689827e-05,-1.5430812916609376e-05,-7.660199516610479e-06,2.0380002605395747e-06,-1.302505936596582e-05
1981-12-01,3.763192904272186e-06,3.4272759905804748e-06,2.88580719803263e-06,-2.903056922246163e-05,0.006326239963527769,-9.420735862321438e-06,9.255563970754227e-06,2.6269391709633295e-05,0.0006002956070005893,7.342981255617241e-06,-4.873719626956759e-07,5.0665202123841385e-06,0.0012684839020948857,-1.3721307198635998e-05,3.135817712950196e-06,-1.3735316559592661e-05,9.497507046121916e-07,-1.5265552487825275e-05
1982-01-01,8.508808397827874e-06,8.240000944944632e-06,1.079735291105532e-06,-2.4187389307802447e-05,0.00613169395364821,-1.2161340225787218e-05,1.19351787746597e-05,2.7624535833325117e-05,0.0006141125985387978,4.777476591932125e-06,-1.0698979741649656e-06,9.365113240273667e-06,0.0009711040911497548,-2.9377405963304637e-06,6.871738450276029e-06,-1.536421058328366e-05,7.226159142313184e-07,-1.7154577787076845e-05
1982-02-01,8.367485486559689e-06,1.625267537343057e-05,4.495229723204162e-07,-2.6704947231337428e-05,0.008576175120348733,-1.3412512904125502e-05,1.1067747825460075e-05,4.253164303515748e-05,0.0005541050735960847,1.4297074767272712e-06,-1.7307674122536387e-06,9.756554458264533e-06,0.00176127054146491,-8.269919762424651e-07,1.6128687772684716e-05,-2.0666316262174447e-05,2.1068674934848555e-06,-1.9416378384282235e-05
1982-03-01,-5.752187323730795e-06,1.2895534214126031e-05,2.2891162151002695e-06,-2.2675173424527444e-05,0.006403098329125593,-7.606079422429847e-06,9.479118145833708e-06,1.9743209599792103e-05,0.0006276891196778575,8.479150070693814e-06,-3.261271449184957e-06,7.096871461671294e-06,0.0014033800107426941,-8.093853456567547e-06,-1.3542640898995619e-05,-1.5179549586871677e-05,2.073927023607269e-06,-1.69535426298545e-05
1982-04-01,-7.186344880575522e-06,-5.547370273427953e-06,5.813641460706813e-06,-1.3752896369336859e-05,0.005425463799231997,-3.2520244619058023e-06,3.967440243739406e-06,1.5896363097975855e-05,0.0006073422160365485,1.2565638702157062e-05,-3.741673776000835e-06,3.2201842147376092e-06,0.0009737787331687286,-8.148283591203886e-06,-8.900463088346303e-06,-8.682030319133086e-06,2.2241273384614825e-06,-1.055998285997882e-05
1982-05-01,-6.316700587935007e-06,-1.520574002185e-05,9.769375234706482e-06,-1.4247118662368801e-05,0.0031472860428038985,-1.798077425579101e-06,6.954298302364831e-06,2.608914626046603e-06,0.0006165518633289528,1.551169220308575e-05,-3.1752383485732586e-06,9.608586204012382e-07,0.0007030712731648237,-1.2165154268067064e-05,-1.1085544256390296e-05,-2.288476596292438e-06,2.645529146687357e-06,-6.699796563545636e-06
1982-06-01,-2.0414357717718783e-05,-2.2894881079048867e-05,1.062678850584224e-05,-1.2234187651254041e-05,0.002348199389719715,2.0043890028305314e-06,6.677541552989059e-06,5.818388359091573e-06,0.0007372840627795084,2.614934751053292e-05,-4.78493992212432e-06,-3.644186519122681e-06,0.00033078380511142313,-1.241763849255941e-05,-1.8257563895047818e-05,-1.3354916432981798e-05,2.805723775301855e-06,-4.538728329010501e-07
1982-07-01,-1.9956642143114822e-05,-2.0640476981902288e-05,1.063914579672984e-05,-1.3369156620587763e-05,0.0008618357848414842,2.903893163427205e-06,8.701944545117163e-06,1.1290796733266659e-05,0.0007716322995422939,2.587372751534359e-05,-2.8240040108886827e-06,-5.654922299299496e-06,0.00011610007277340628,-9.20115251194527e-06,-1.4038299393834238e-05,-7.781511841747353e-06,3.731964714758178e-06,1.9530042484636306e-06
1982-08-01,-1.2162865714982904e-05,-1.4316685792437054e-05,1.0691382641957903e-05,-6.135231064706061e-06,-0.0009136962641302186,-1.5359039869544814e-06,6.918059986006083e-06,-6.275858602927403e-06,0.0007081290407638465,2.1082669409809176e-05,-2.451552102356016e-06,-3.4421974064399514e-06,-0.0003513502815621905,-3.7243765561200504e-06,-1.0302609771775977e-05,-9.848394708246174e-06,3.7656235800083983e-06,1.6271727477161081e-06
1982-09-01,-1.1738709497621402e-05,-2.1130521990589502e-05,1.0912995928813868e-05,-1.0575056780668859e-05,0.001788184575464887,2.2590210370641944e-06,8.117027368920148e-06,-1.0861893196172295e-05,0.0009079077114750231,2.0228426328539495e-05,-3.2326530839769146e-06,-5.053891760842948e-06,0.0001765696106303949,-1.0377327051393657e-05,-1.6561762670709315e-05,-9.156113588419156e-06,2.522933878920652e-06,7.435067047167586e-07
1982-10-01,-9.832930166004716e-06,-5.691631949284109e-06,6.8787415088156556e-06,-1.699776476016268e-05,0.002982152121451994,-2.7088620074929676e-06,7.523198748526455e-06,7.78531341252421e-06,0.0007618976919080263,1.7416658807180288e-05,-2.4046727122993263e-06,4.436559187896698e-08,0.000570682532270439,-9.726325485674322e-06,-7.752677896561078e-06,-1.1984025913012532e-05,9.76749442213896e-07,-6.880606111786927e-06
1982-11-01,4.649549679382753e-06,5.835871071987505e-06,3.7776623064822977e-06,-2.4186022193661255e-05,0.005564550034857045,-6.012981251815493e-06,1.0236681852021391e-05,6.855958179316911e-06,0.000746339199914863,7.971135368367308e-06,-7.104697679962124e-07,4.314579117626658e-06,0.0007234367512864992,-1.1475244568978118e-05,-1.1859282483184662e-05,-1.285186575744426e-05,1.7986926938122081e-06,-1.2721287174839822e-05
1982-12-01,4.792140797243312e-06,2.085170038939126e-05,1.9243004167225074e-06,-3.0113760179741994e-05,0.008744046984550854,-8.354717573735524e-06,1.2549275635435879e-05,1.979665210485825e-05,0.0006981393588440758,7.065425205541667e-06,-6.722763329866998e-07,7.2444972366582805e-06,0.001341314782621339,-1.1619555892308939e-05,-5.0296035578291675e-06,-1.4416306516336864e-05,2.5631448807199838e-06,-1.8360629248593502e-05
1983-01-01,-2.0318194783572966e-06,1.3750063014110006e-05,2.4157436460713695e-06,-2.8054227617471234e-05,0.007799718878231943,-1.2787323086591848e-05,1.1719861564770364e-05,3.509478238945613e-05,0.0006374840657891971,6.885095326177098e-06,-9.390435743576872e-07,7.038318073297301e-06,0.0015291565796360373,-5.623991915394531e-06,2.042960878048988e-05,-6.031669214500299e-06,2.689461193406269e-06,-1.9702518867733757e-05
1983-02-01,1.2213026940643384e-06,7.525899600632665e-06,8.38646725099076e-08,-2.6621658578637596e-05,0.008874261402525008,-1.3164113764874994e-05,1.0356146905822892e-05,4.834169199877251e-05,0.000619115650936562,7.930079079075318e-06,-2.1261437868619904e-06,8.906616501212701e-06,0.001889999839477241,-5.649783336164066e-06,2.3334716756892967e-05,6.247826882253437e-06,2.384591751332901e-06,-1.870278916151581e-05
1983-03-01,4.731222702503146e-06,6.102465811687175e-06,1.392050747332239e-06,-2.1134253888464486e-05,0.008210003337201973,-1.0725656123057691e-05,9.692856948424219e-06,3.9135932742969176e-05,0.0006353566277539356,5.615183397595505e-06,-2.5126022505762554e-06,7.276775636716917e-06,0.0016433950804639608,-7.759143665060657e-06,1.7369931603890926e-05,1.9944809079465174e-06,2.0331561250330926e-06,-1.7341963798635717e-05
1983-04-01,2.018943864332039e-06,-1.0760818567076865e-05,5.434556660202702e-06,-1.5851951741895297e-05,0.006499840431691458,-4.887704079903987e-06,8.288031430729988e-06,9.991511239500365e-07,0.0006483592837217396,1.1450244261893485e-05,-2.5832075545853753e-06,2.1437566607489893e-06,0.0012472651724237949,-8.600290589578895e-06,-1.1867730422579105e-05,-9.155078961895998e-07,1.5469695433215294e-06,-1.1710304713399727e-05
1983-05-01,-1.3998841415498153e-06,-2.1387229396539084e-05,5.630234179168273e-06,-1.383925528467731e-05,0.0036001207869655145,-1.6240317949557373e-06,7.597454651013737e-06,1.8700111244559921e-06,0.0007754371576343795,1.109345296034767e-05,-3.1345094617232456e-06,9.556383877624508e-07,0.0006819205736974254,-1.1997623345111036e-05,-1.4386342293538648e-05,-9.292848181642041e-06,3.1904198178731294e-06,-6.951229896541508e-06
1983-06-01,-1.2087280522297208e-05,-2.4834472848548707e-05,7.98817584697137e-06,-1.8195021670850875e-05,0.003061328607145697,-5.281073797183491e-07,9.267429291467274e-06,1.4550712011605655e-05,0.0008300543413497506,2.0874928401121084e-05,-2.308137498564736e-06,-1.9477805737211037e-06,0.0004893113509751856,-1.5728596986014303e-05,-1.9282823457247047e-05,-3.653596021399455e-06,1.2093576993698925e-06,-2.1699922309752267e-06
1983-07-01,-1.3837225515887616e-05,-2.881202581866765e-05,9.904577838708664e-06,-1.2515951024588983e-05,0.0007677805721565771,2.9340366536676225e-06,5.818180918699097e-06,6.683075164309245e-06,0.000761904811952263,1.8694966029325297e-05,-3.0504608336220635e-06,-4.899108130011703e-06,-2.672228674782673e-05,-1.001878774911677e-05,-2.2345651630046953e-05,-4.293124617326258e-06,3.3124314892422205e-06,5.952824712036526e-07
1983-08-01,-1.1362030299846595e-05,-2.086922163639597e-05,9.549816656480143e-06,-4.31719040773858e-06,-0.0006178686210963255,2.3286680481340645e-06,6.329171695546377e-06,-1.0621856670725527e-05,0.0007014242977935022,1.784008484072871e-05,-3.848529014482422e-06,-4.213238872910451e-06,-0.0001615017572476063,-4.697715162415029e-06,-5.62231952808591e-06,-6.190503155578228e-06,2.336453033959836e-06,1.1742083812313928e-06
1983-09-01,-9.137548866483646e-06,-1.8485392232563483e-05,1.0233825480426778e-05,-1.1226061599843792e-05,0.0007837802210512261,2.0077125444378826e-06,4.856471149617078e-06,-2.8419822415269694e-07,0.0007517742363104063,1.6128624374833308e-05,-4.06052682066641e-06,-2.569720371103285e-06,3.8890693758730777e-05,-9.639143672257477e-06,-2.0579546465261402e-05,-9.31617549994426e-06,1.9620301579923423e-06,-1.1072301685839141e-06
1983-10-01,-9.298839374918189e-07,-1.4438524818548035e-05,6.170142211225e-06,-1.6626468813659527e-05,0.0026135989173781127,7.1288893993948e-07,8.16150128245315e-06,1.8585721784906813e-06,0.0007098143084606687,1.1025536352178047e-05,-3.1950529891459075e-06,-7.273596208822811e-07,0.0003769975228351541,-1.5274029035456375e-05,-2.4299237039382272e-05,-1.046184796899332e-05,2.9521215666964726e-06,-3.885102308097078e-06
1983-11-01,-1.7058080234882686e-06,-1.0012181266776881e-05,4.959295115560131e-06,-2.5935886170420995e-05,0.005024015748252472,-5.3335514157947216e-06,5.5056061758466555e-06,2.9361318843630066e-05,0.0006804597173218748,9.380935617777738e-06,-1.193724807811088e-06,2.8058902995992273e-06,0.000898415019037202,-1.6251486978125194e-05,-5.669536693846878e-06,-7.6267160342553285e-06,1.8459491509820561e-06,-1.1352656970366682e-05
1983-12-01,-2.2330024457186993e-06,9.64688608830868e-06,2.380291733671049e-06,-3.17714741533181e-05,0.007330837737148007,-8.31424252059462e-06,1.3656383534568299e-05,3.611655943057515e-05,0.0005762516333821362,1.0914826191995427e-05,-2.117175627712317e-06,5.468802394407338e-06,0.0017294281860813498,-7.995527084858622e-06,1.485364642760516e-05,-1.750118497133274e-05,2.7819899354897445e-06,-2.055820542909074e-05
1984-01-01,2.100591364009425e-06,2.7193134512883798e-05,3.2730218156226085e-06,-3.2381745098207736e-05,0.00922723556868732,-1.354778094528296e-05,1.2373502198505288e-05,4.650892002305749e-05,0.0007681842752000583,7.4304794856084384e-06,-2.9277023271301904e-07,6.922107798469632e-06,0.0019530515419319272,-9.227950373555118e-06,2.1503604594853857e-05,-1.8438639005196076e-05,3.2196158652814334e-06,-2.352292373781355e-05
1984-02-01,-1.5372432777009014e-06,-2.2443390224469583e-06,2.6053613665146245e-06,-2.9410967774885266e-05,0.008254001537958782,-1.4520063618073532e-05,1.1962394931880637e-05,4.111205002953314e-05,0.0007247644784261605,8.42426699643719e-06,-1.2785942773322402e-06,8.07854614205936e-06,0.0014245907368604094,-1.330423191785275e-05,1.268702368478547e-06,-5.479608219520864e-06,4.567584250636355e-06,-2.2543430608954663e-05
1984-03-01,-9.68193011143931e-07,-9.110482587267916e-06,4.8332332952351574e-06,-2.649701568052957e-05,0.005998758327526351,-1.1042206318212427e-05,1.2469858727899729e-05,4.6801124270013e-05,0.00080995648334335,8.558963344399218e-06,-2.913463285427036e-06,2.4208405780264183e-06,0.0011709950194926932,-1.5262584393884945e-05,6.501848681953653e-06,-5.564548348425985e-06,3.322771291277097e-06,-1.8975960058373282e-05
1984-04-01,-6.917991269897597e-06,-6.995349234852323e-06,5.970821178138142e-06,-1.8159947725699137e-05,0.004817632240398477,-7.913917482077494e-06,8.95592801653151e-06,1.4200049619949957e-05,0.0007057174246126254,1.5920132393813147e-05,-2.1074381587124297e-06,3.8080082920551103e-06,0.0011327420361340046,-1.2888992117311047e-05,-1.779712817286837e-05,-3.1220065923985846e-06,4.587528410271792e-06,-1.3427954630534375e-05
1984-05-01,-3.8279737461715215e-06,-2.602350664178461e-05,7.010326486935252e-06,-1.5618662521439164e-05,0.003380727381833519,-3.0419709515055915e-06,8.573768060476638e-06,2.205974180738014e-05,0.0008781061166830892,1.7238102351169447e-05,-2.6531141916174396e-06,-6.399103168899741e-07,0.0003152210410917178,-1.770912863971067e-05,-9.963199012924598e-06,-6.7794759014692476e-06,3.2150464491822548e-06,-8.06875309727973e-06
1984-06-01,-6.387030805997616e-06,-2.2534246218802526e-05,9.819545193613691e-06,-8.073562448292873e-06,0.00011948341125389561,1.656114629607712e-06,7.833026515472587e-06,-8.494022994619016e-06,0.0008131515122451154,1.685346754505785e-05,-3.734712477836155e-06,-2.463968902656322e-06,-2.4446630959573667e-05,-1.133672952534283e-05,-1.7250181084404452e-05,-5.906496191174245e-06,2.2580127548620823e-06,1.3028628091875286e-06
1984-07-01,-9.782382405095984e-06,-1.4817032091808935e-05,8.940490461985775e-06,-6.262559365591427e-06,0.0006851936632301658,-4.476536307342364e-08,6.69652533259038e-06,-9.736847504591723e-06,0.0007559157633555254,1.7768007202983747e-05,-2.8637048425393772e-06,-7.5068154831843e-06,0.0001244954182766378,-4.491946858431949e-06,-6.899534450376795e-06,-6.459763105932331e-06,2.3331502886208794e-06,-4.548108593963393e-07
1984-08-01,-1.4299727904711434e-05,-2.129825891946287e-05,1.0244558624970536e-05,-4.611696759208204e-06,-0.0012978970820161826,6.301328394284039e-07,6.256898991542354e-06,-1.0156363863583853e-05,0.0004720291014694209,1.9598601612820658e-05,-3.4936057487598834e-06,-7.0787237941755605e-06,-0.00019263603462604806,-5.6057615438476205e-06,-9.581210662550411e-06,-5.773282380125739e-06,1.4863725878191366e-06,2.770685299970275e-06
1984-09-01,-1.7467029640995368e-05,-2.024239620368462e-05,1.190109498756772e-05,-1.0084270462883931e-05,0.0020181216920415563,1.7422348211482443e-06,2.76864190513363e-06,-1.1280811674221128e-05,0.0008664243588490145,2.1274657531951863e-05,-4.580631530335795e-06,-6.4355135721453485e-06,0.00041007100662682205,-8.466320520840651e-06,-1.9103567807823183e-05,-7.730198333793064e-06,1.66698073463627e-06,-1.734222340693302e-06
1984-10-01,-5.974716718252208e-06,-3.18190226759422e-06,7.405991426947892e-06,-1.763074435171132e-05,0.0037890941409083707,-1.6088631850529975e-06,7.270515080899071e-06,6.908307892951941e-07,0.000763623133285104,1.6713302723229318e-05,-2.077562811832237e-06,2.433914116337457e-06,0.0005854683331563137,-1.553677855674203e-05,-1.2460520649048842e-05,-1.5411327292028527e-05,2.6803999798260924e-06,-6.07015730450475e-06
1984-11-01,4.208731509112241e-06,8.657357958091544e-06,4.5929902058928285e-06,-2.4854726737095534e-05,0.004663254852251461,-4.810165284007164e-06,9.415717873987027e-06,5.1393383683552815e-06,0.0007066961448539846,9.215875843985859e-06,-1.9313938047526208e-06,2.9048992121802474e-06,0.0007863624341553077,-1.6964438375677903e-05,-1.3935762500652712e-05,-1.258847670220995e-05,1.874041275610425e-06,-1.138733834113096e-05
1984-12-01,7.71017062904496e-06,1.4525961786502092e-05,3.1253101466755017e-06,-2.9218694850753406e-05,0.009100274958958229,-9.007972637453565e-06,1.2267789100847473e-05,2.398696555336174e-05,0.0007560228758458314,5.203816021912278e-06,-6.551088806078153e-07,3.0460649076242296e-06,0.0015257464838214219,-1.0831206884256891e-05,7.993879201341217e-07,-1.904748405772105e-05,1.318625867043645e-06,-1.87788872877513e-05
1985-01-01,2.042851053231157e-06,5.227435116871169e-06,2.588679244164449e-06,-3.0221727731833725e-05,0.0072703653131611645,-1.2285441229206268e-05,1.2375657436779905e-05,4.124623180851798e-05,0.0006509908936485381,6.572208146379519e-06,-1.191738339530177e-06,5.291751142951475e-06,0.0016258051618933678,-8.121097070525738e-06,1.9211210535184917e-05,-1.2364871020588223e-05,2.069062757047601e-06,-2.049910684766307e-05
1985-02-01,2.3540701551825664e-06,-1.2427256655832428e-06,1.469842030526754e-06,-2.674329727214124e-05,0.008648831862956285,-9.774885595296325e-06,1.0217001952817354e-05,4.080735439469e-05,0.0007356312770363209,5.886268794652772e-06,-1.6951284638484175e-06,8.150067315717186e-06,0.0016426501679234207,-1.131198777139806e-05,3.532305308448186e-06,-1.3460376921645835e-05,1.452735484798313e-06,-1.8205698107124937e-05
