,mgv600GLB_cluster1,mgv600GLB_cluster2,mgv600GLB_cluster3,mgv600GLB_cluster4,mgv600GLB_cluster5,mgv600GLB_cluster6,mgv600GLB_cluster7,mgv600GLB_cluster8,mgv600GLB_cluster9,mgv600GLB_cluster10,mgv600GLB_cluster11,mgv600GLB_cluster12,mgv600GLB_cluster13,mgv600GLB_cluster14,mgv600GLB_cluster15,mgv600GLB_cluster16,mgv600GLB_cluster17,mgv600GLB_cluster18
1980-01-01,0.3474032965259276,-0.946491863578558,-0.044184838481147785,0.13032741693424438,0.26246173815293744,-0.11520230291802205,0.10077168463948544,0.6795103271161357,0.08989623324437575,-0.006461096241606823,-0.17437988844437477,0.31795365219356636,-0.49311153304118377,2.475251372043903,-0.02988602625629691,-0.34056646483285086,-0.6617228190104166,-5.9449270367622375
1980-02-01,0.4171694534412329,-1.099790632724762,-0.07337377673737361,0.11910459074583686,0.39830118643515033,-0.06852803958786859,0.09154072340348321,0.7740304354698427,0.10304698520455478,-0.018969070891896946,-0.15682062277427086,0.5064311773837114,-0.4528778246962107,2.7083458808752208,-0.060325454415530264,-0.3128837455402721,-0.4541304991358802,-5.998854339122772
1980-03-01,0.3247448499651923,-0.8055739104747772,0.0007100880732773671,0.15726475390392647,0.5346867284088423,-0.18500909669163784,0.07360547745679792,0.6575767792040302,0.2716170054329328,-0.10570024007568578,-0.22767291237146428,0.3691636839834582,-0.48873306323702514,2.3101070752510657,-0.10595249125554661,0.2327894622629339,-0.5055717485291618,-5.826597660779953
1980-04-01,0.15022024728249814,-0.7737212348729372,0.020640143947495925,0.17757491789586813,0.160520945703893,-0.3048468427157696,0.06778937827731008,0.49740602412531454,0.5471730650949084,-0.11846948957677363,-0.12823019741883135,0.12052372223188898,-0.36904128411641485,3.449522531949557,-0.07572562376829504,-0.09292246072323292,-0.6024403515316191,-6.617388129234314
1980-05-01,0.1607667816721875,-0.5264194216579199,0.08058596518649035,0.16177202674468252,0.29295832483154355,-0.2431789298116425,0.032275928718466046,0.5439163215698735,0.5086877621895026,-0.13457475879432332,-0.11185110013327029,-0.1322335931433349,-0.4997926692549999,3.232455253601074,-0.10815641389014327,-0.16797552635143329,-0.12303089102109273,-4.40572164952755
1980-06-01,-0.3779778877894084,-0.30513941310346127,0.13574378517903332,0.16343480074357278,0.3745626545313633,-0.5869245455588823,-0.03128528203609242,0.1807426376598737,0.7029303588157844,0.007741952752435363,-0.0837468948119726,-0.3853459568584667,0.3976476593659474,2.3777941098579993,-0.24482706499474458,-0.08235705363286006,-0.4990867915607634,-4.228993132710457
1980-07-01,-0.08938303892163263,-0.4058641381561756,0.15878643381117358,0.14608260118106384,0.2560380789818186,-0.5499251646760069,-0.046264568246653856,0.2833204043488349,0.9085132563409727,-0.02304265632274303,0.020482530319888115,-0.40403986427964284,0.4164558763687427,1.8519377479186425,-0.2805312074472019,-0.09464769587888346,-0.5259260960987636,-4.621696844696999
1980-08-01,-0.08844788307728975,-0.2005833201110363,0.09998962792386626,0.13685616310459028,0.3619760726437424,-0.396568778856301,-0.03182179162559327,0.2343009428812131,0.927944025717491,-0.07818859739213078,-0.018009566502948094,-0.30417845529668475,0.6955430484735049,1.9895833272200363,-0.19908198439067848,-0.18880320833874986,-0.3955421561286563,-3.9621885865926743
1980-09-01,0.11101633958194568,-0.39985249750316143,0.0919164378434021,0.15664820802550516,0.05897502273772702,-0.48986647600009114,-0.06742142111439652,0.23182961609094374,0.735982341214645,0.01627198190301803,-0.036784801552565694,-0.3645148410015748,0.573816866828845,2.0247936248779297,-0.18148822728215128,-0.06017204035412181,-0.5302366046678452,-5.27823269367218
1980-10-01,0.42223744634268945,-0.6942055653780699,0.035808496675377964,0.20995925663288617,-0.011011529854978575,-0.27112820082240635,-0.017946331922147323,0.4510321323910067,0.4898101953435535,0.06688211700816542,-0.17724304945550415,-0.11841547401512371,0.032448252806296714,3.217316820071294,-0.17620873123348813,-0.15880501308998504,-0.9567248253595261,-5.63361831009388
