,ssta30GLB_cluster1,ssta30GLB_cluster2,ssta30GLB_cluster3,ssta30GLB_cluster4,ssta30GLB_cluster5,ssta30GLB_cluster6,ssta30GLB_cluster7,ssta30GLB_cluster8,ssta30GLB_cluster9,ssta30GLB_cluster10,ssta30GLB_cluster11,ssta30GLB_cluster12,ssta30GLB_cluster13,ssta30GLB_cluster14,ssta30GLB_cluster15,ssta30GLB_cluster16,ssta30GLB_cluster17,ssta30GLB_cluster18
1982-01-01,-0.9242859,-9.4184265,-3.1438293,-8.065063,-0.9838562,2.8909607,-6.533478,-5.32782,-13.621704,-1.2592468,-3.776703,2.5494995,-4.6078186,-17.441956,1.12854,-10.49942,0.7024536,-9.368378
1982-02-01,-1.654602,-9.8558655,-2.7080688,-7.171173,-0.5275574,2.901123,-7.1817017,-4.913574,-14.429138,-0.68777466,-4.179077,2.5386353,-4.128998,-18.844208,1.1217041,-9.630066,0.7066345,-10.502258
1982-03-01,-1.9708252,-10.144012,-3.1739502,-7.9995728,-0.22592163,3.1081543,-7.634094,-5.207245,-14.881012,-1.1166382,-4.2534485,2.6600342,-5.07959,-18.21109,1.5339966,-10.694794,0.81500244,-10.770874
1982-04-01,-1.5462952,-10.212158,-4.2770386,-9.097137,-0.47680664,2.972412,-7.6276245,-6.5286255,-14.812988,-1.7525635,-4.202423,2.9644165,-6.138092,-16.751648,1.4448242,-11.676178,1.1018677,-9.734009
1982-05-01,-0.902771,-9.156616,-4.848694,-10.530487,-1.114563,1.995697,-5.5246277,-7.7286377,-13.931671,-2.4544067,-2.8955078,3.071167,-6.500458,-12.007019,1.4614563,-12.64389,0.84161377,-7.7521973
1982-06-01,0.5533447,-7.080139,-6.0947876,-11.678925,-1.7142639,1.1902161,-2.8683472,-9.009277,-11.543243,-3.2413635,-0.42800903,3.2114868,-7.390045,-6.819763,1.8826599,-13.174988,0.377594,-4.085022
1982-07-01,1.787262,-5.649933,-6.7574463,-11.646179,-2.1070862,0.48849487,-0.6991577,-9.870728,-9.366028,-3.3893433,0.61865234,2.8617554,-8.217468,-2.0064392,2.38208,-13.755554,-0.1473999,-0.9294739
1982-08-01,2.421112,-4.03125,-7.0048523,-11.619171,-2.9357605,0.06637573,0.82141113,-10.2873535,-7.1805725,-4.0002136,1.3075562,2.6163635,-8.563477,0.1619873,2.6358948,-14.059509,-0.9109802,0.31521606
1982-09-01,2.4996948,-3.9301453,-7.243683,-12.073822,-3.1946106,0.7282715,0.2611084,-10.323395,-6.327423,-4.0598145,1.3901672,2.707489,-8.550964,-1.885315,2.5933228,-14.108612,-0.49041748,-0.65063477
1982-10-01,1.6877441,-5.1867065,-6.695282,-12.161255,-2.6081543,1.0744019,-1.0379944,-10.37381,-8.532288,-3.8448486,0.51763916,2.8708496,-8.282959,-5.4445496,2.1854248,-14.54303,-0.17282104,-2.376831
1982-11-01,0.42388916,-7.2421265,-4.944977,-11.464935,-1.8121643,1.6465759,-3.370819,-8.760712,-10.795502,-3.5465698,-1.3505554,2.810669,-6.9597473,-10.007416,2.0325928,-13.73703,-0.024230957,-5.9353333
1982-12-01,-0.8229675,-8.619659,-2.5258179,-10.117737,-0.6086731,1.9398193,-4.683258,-7.7444763,-13.403748,-3.1186218,-2.5183105,3.3687744,-4.5686035,-13.778748,1.4906921,-12.130493,0.66156006,-8.266174
1983-01-01,-1.4545288,-9.700592,-0.5902405,-9.309906,0.5533142,1.5111694,-6.171051,-6.5665283,-14.486542,-2.0834656,-3.7141724,2.7709656,-2.263855,-16.341003,0.9811096,-11.283508,1.2840271,-10.158783
1983-02-01,-2.2805786,-10.380951,-1.6289673,-8.497528,0.68032837,2.3211365,-7.019745,-6.1819763,-15.208405,-1.0246277,-4.674286,2.3110046,-3.2832947,-17.857727,0.80426025,-9.923248,1.4293518,-11.113586
1983-03-01,-1.8536377,-10.6008,-2.8293457,-8.595825,0.7614441,2.5580444,-7.5053406,-6.265808,-15.821777,-1.6037903,-5.030609,2.3617554,-4.2232056,-18.509216,0.868042,-10.784546,1.6696472,-11.387909
1983-04-01,-1.7539368,-10.597076,-3.6740112,-10.044342,0.28671265,3.1559753,-7.1408386,-7.227661,-16.320618,-2.6037598,-4.773651,2.1455383,-5.4739685,-16.137848,0.587677,-12.166016,1.4403992,-10.504944
1983-05-01,-0.6696167,-10.021118,-4.505432,-11.168518,-0.68118286,2.7711792,-5.97406,-8.49942,-14.659485,-3.6657104,-3.7790527,2.534851,-6.022766,-12.325592,0.6369629,-12.692139,1.1009521,-7.4996033
1983-06-01,0.7786865,-8.788391,-5.7156067,-12.0112,-1.401825,1.6839905,-4.0718994,-9.735657,-12.337219,-4.1910095,-1.5170898,2.845398,-7.3549805,-7.260437,1.589447,-13.255554,0.17147827,-4.684906
1983-07-01,1.9210815,-6.1373596,-6.7030945,-12.338898,-1.8858032,0.7032471,-1.5534973,-9.928772,-10.329102,-4.6296387,0.3222046,2.522522,-8.118195,-3.3766174,2.5109253,-13.902039,-0.2449646,-1.2771301
1983-08-01,2.2215576,-4.5312805,-6.708893,-12.416046,-2.7684326,0.311615,0.10662842,-10.042145,-8.193451,-5.1833496,1.0490417,3.0168762,-8.164978,1.4083862,2.3184814,-14.100769,-0.5802002,-0.3260193
1983-09-01,2.4234009,-3.5818481,-7.3940125,-12.202637,-2.8728333,0.4425354,0.15942383,-10.317291,-7.6216736,-5.243866,1.4838562,3.2182312,-8.947052,-0.652771,2.3799744,-14.687012,-0.7183838,-1.6665955
1983-10-01,2.032898,-4.418457,-6.8372498,-12.119507,-3.058838,0.9371033,-1.9085083,-9.831421,-8.642029,-4.834198,0.69595337,3.5767822,-8.553284,-5.291443,2.206543,-14.291321,-0.45916748,-3.6371155
1983-11-01,1.3395691,-6.7540894,-6.5804443,-11.366394,-1.6985168,1.70755,-3.8510437,-8.825592,-12.070557,-4.142853,-0.82650757,3.5523987,-7.2826843,-10.391174,2.4059448,-13.294189,0.45788574,-6.471924
1983-12-01,0.25775146,-8.793732,-4.158264,-10.227173,-0.3991394,2.238617,-5.5506897,-7.4813843,-13.408966,-2.4889832,-2.4986267,2.834259,-5.5964966,-14.34079,1.7345886,-11.487915,0.89682007,-8.631683
1984-01-01,-0.76013184,-9.8428955,-2.2588196,-9.097992,1.2919006,2.3075256,-6.6094055,-6.613373,-13.813843,-0.65371704,-3.8139648,2.9960022,-3.7268372,-16.991394,1.2567749,-10.444733,1.6373901,-9.937927
1984-02-01,-1.3352966,-10.83432,-1.4867554,-8.425415,2.073883,2.6881104,-7.430084,-6.0813293,-14.128662,0.2796936,-4.755371,2.4525146,-3.3442993,-19.5914,1.0374756,-9.609802,2.2718506,-10.83432
1984-03-01,-1.6635742,-11.034882,-1.7417908,-8.796753,1.6105042,3.061676,-7.7583313,-6.0824585,-14.297577,-0.27624512,-4.629303,2.4039001,-3.8259888,-19.549438,1.0992126,-10.623596,2.2826233,-11.0047
1984-04-01,-1.21875,-10.3302,-2.9842224,-9.1319275,0.35369873,3.0625305,-7.166992,-6.7745056,-14.248199,-1.133606,-4.3200684,3.0283813,-4.788788,-17.021362,0.703125,-11.46463,1.8192444,-10.611328
1984-05-01,-0.5305481,-9.113403,-4.0021057,-10.799683,-0.52459717,2.776184,-6.087799,-8.312592,-13.082886,-2.2989807,-3.2225647,2.975647,-5.7235107,-11.936584,1.484375,-12.2276,1.0993042,-8.019562
1984-06-01,0.5859375,-7.578705,-5.110901,-11.660034,-1.0078125,2.2845764,-3.633484,-8.908142,-10.598358,-2.8984985,-1.3903809,2.8567505,-6.788788,-6.107239,2.1534119,-12.318298,0.81655884,-4.993103
1984-07-01,0.97714233,-5.017151,-6.084259,-11.782562,-1.4644165,1.5220642,-1.4025574,-9.420197,-7.707184,-3.5639954,-0.35177612,2.6352234,-7.504242,-1.3382263,2.3580322,-13.636139,-0.21221924,-2.3880005
1984-08-01,1.9045715,-3.5888367,-6.4322815,-11.972717,-2.0020447,1.1953125,-0.1949768,-9.510376,-5.863098,-3.796692,0.7276001,3.2904358,-7.936432,1.008728,2.2149048,-13.963898,-0.4468994,-0.7067566
1984-09-01,2.3230286,-3.1990967,-6.561737,-11.78244,-2.7229614,1.4796448,0.039855957,-10.000153,-5.9396057,-4.0880127,1.0272522,3.2198792,-8.217834,-1.0099487,2.009735,-14.519501,-0.84661865,-1.1856384
1984-10-01,2.2021484,-4.3311462,-7.1473694,-11.94339,-2.4181519,1.6681213,-0.94421387,-9.597839,-7.2637024,-3.9589233,0.76086426,3.5370178,-8.068481,-5.4981995,2.151184,-14.080078,-0.035003662,-2.0801086
1984-11-01,1.0112,-6.5901794,-5.342926,-10.928894,-1.6615295,2.0906677,-2.9310608,-8.225006,-10.320618,-3.3587036,-0.3751526,3.5621338,-6.8282776,-10.217163,1.5952148,-12.642883,0.51327515,-5.5216064
1984-12-01,-0.15316772,-8.26532,-3.89151,-9.256714,-1.0614014,2.4180908,-4.476532,-6.2409973,-11.6562195,-2.2314453,-1.5692139,2.8976746,-5.412964,-14.412079,1.3133545,-11.398346,1.0653992,-7.6768494
1985-01-01,-0.9329529,-9.630157,-2.7424927,-8.476593,0.16464233,2.54187,-5.5381775,-4.8535156,-12.260986,-0.4701233,-2.8059998,2.5474243,-3.9016113,-18.090881,0.57958984,-9.972992,1.6802368,-9.507141
1985-02-01,-1.3726196,-10.280548,-2.5619812,-7.962311,1.1452942,2.7233887,-7.1157837,-4.909485,-12.920471,-0.15350342,-3.9036255,2.83078,-3.9056396,-19.600922,0.75354004,-9.365448,1.9645996,-10.321411
1985-03-01,-1.5630493,-10.504272,-2.638977,-8.186035,0.95080566,2.7094116,-7.15094,-5.497223,-13.659485,-1.2212219,-3.6811523,3.066864,-4.452545,-19.276611,0.9851074,-10.043457,1.5906067,-10.506287
1985-04-01,-1.5653076,-10.619965,-3.562378,-8.50592,-0.07241821,2.64563,-6.874878,-6.5653076,-13.771637,-2.1698303,-3.80188,3.054535,-5.2841797,-16.945496,1.4729004,-10.475769,1.2999878,-9.706879
1985-05-01,-0.5066223,-9.914734,-4.740265,-9.649536,-0.66796875,2.6788025,-5.144623,-7.7608643,-12.872772,-2.784027,-2.4704285,3.3075256,-6.370819,-12.64035,1.7304382,-11.190308,1.2580261,-7.4381714
1985-06-01,1.5448608,-7.3948364,-5.169861,-10.637756,-0.9453125,1.92099,-3.2166443,-8.761688,-10.520782,-3.280182,-0.23339844,3.509674,-7.0751953,-6.7726746,2.4196472,-12.027283,0.95700073,-3.422882
1985-07-01,2.1341553,-4.521118,-5.940399,-11.491974,-2.2911072,1.1474609,-0.69433594,-9.200958,-8.076111,-3.9977722,1.1192322,3.2206726,-7.786194,-1.2262573,2.702362,-13.060486,-0.040924072,-1.4264221
1985-08-01,2.1346436,-2.6314087,-6.4718018,-11.760193,-3.0035095,0.7904968,0.42749023,-9.953705,-7.256317,-4.345154,1.5866089,3.276123,-8.042328,0.9175415,2.7008362,-13.404846,-0.6212158,-0.23452759
1985-09-01,2.7861633,-2.2440796,-7.27536,-11.513519,-2.7946472,1.1848755,0.22290039,-9.878967,-7.3691406,-4.7886963,2.055603,3.370514,-8.495972,-0.47943115,2.2179565,-14.071259,-0.38061523,-1.0874939
1985-10-01,2.0874329,-3.9506836,-7.432068,-11.429749,-1.9077148,1.3972168,-2.219818,-9.526459,-7.795105,-4.615692,0.31018066,3.478485,-8.714233,-5.7874146,2.1948242,-13.726837,0.28094482,-3.5639648
1985-11-01,0.5166321,-5.8421326,-5.986328,-10.696442,-1.2424622,2.344818,-4.8489075,-8.628265,-9.67395,-4.2403564,-2.101593,3.5543518,-7.1631165,-10.646515,1.6364441,-12.385956,0.95880127,-5.4256897
1985-12-01,-0.31777954,-7.9284363,-3.36557,-9.469238,-0.4302063,2.2681885,-6.269165,-7.212494,-11.266144,-3.3121338,-2.7116394,3.223114,-5.1967773,-14.938141,1.3344421,-11.304474,1.1968079,-7.1268005
1986-01-01,-1.079071,-9.418915,-1.6162415,-7.554535,0.37036133,2.5589294,-6.3857727,-4.804657,-12.228088,-1.2075806,-3.3300476,2.9875183,-3.425537,-17.061096,0.8272705,-10.568298,1.3880615,-9.219574
1986-02-01,-1.6834106,-10.4366455,-1.4793396,-7.1181335,1.1063232,2.8128052,-6.7440796,-4.32312,-13.391632,-1.4552307,-4.1122437,2.570465,-3.2471924,-18.444977,1.0213623,-9.956146,1.861206,-10.21579
1986-03-01,-1.776123,-10.738159,-1.9985657,-8.059082,1.2071838,2.8538513,-6.7046204,-5.1130066,-13.8064575,-1.0600586,-4.023987,2.4210815,-3.1625977,-19.355011,0.7854309,-10.131744,1.8545227,-10.464325
1986-04-01,-1.6135864,-10.88147,-2.8091125,-9.029144,0.5052185,3.2697754,-6.901947,-6.454468,-13.846405,-1.7368774,-4.3697815,3.0043335,-4.3718567,-16.855957,0.6594238,-10.792786,1.4347839,-9.329742
1986-05-01,-0.6789551,-9.350891,-3.4886475,-9.931091,0.15670776,2.7974854,-5.126404,-7.3422546,-13.276886,-2.715393,-3.0747375,2.9978638,-5.1479187,-13.17511,1.3375549,-12.22876,1.2693481,-7.287689
1986-06-01,0.5031738,-7.7994385,-5.473419,-10.850433,-0.9158325,1.8262024,-2.6873474,-8.738953,-11.235992,-3.422821,-0.9341736,3.6454468,-6.9658813,-7.1416016,2.3544617,-12.870087,0.48953247,-3.1993408
1986-07-01,1.4744873,-4.984741,-6.7861633,-11.376312,-2.0496826,0.97717285,-0.04525757,-9.822479,-8.692535,-4.126007,1.2929688,3.1473694,-8.103424,-2.9257507,2.66214,-13.17511,0.03186035,-1.0125732
1986-08-01,2.2501526,-2.762268,-6.907013,-11.972412,-2.3483582,0.66748047,1.3001404,-10.322052,-5.0756836,-4.6030273,1.6694336,3.215393,-8.228973,0.49176025,2.5601807,-13.616974,-0.25524902,0.7210083
1986-09-01,2.6818237,-3.242859,-6.6112366,-11.505615,-2.728241,0.77075195,0.4434204,-10.5225525,-4.48822,-4.999176,2.1551208,2.8858643,-8.423676,-2.859375,2.7531433,-14.104401,-0.29364014,-0.5700989
1986-10-01,2.284668,-4.955658,-6.762329,-11.509308,-2.2582397,0.8121643,-1.4996948,-9.827484,-6.483795,-4.7337646,1.0314331,3.4282532,-8.200745,-6.0924377,2.2306213,-14.074005,-0.062316895,-3.2045898
1986-11-01,1.0644836,-6.2555847,-6.283905,-10.904999,-1.9781189,1.357727,-2.8405151,-9.159149,-8.90683,-4.404846,0.009033203,3.4387512,-7.683502,-10.162689,2.072754,-13.362152,0.20050049,-5.7986755
1986-12-01,-0.04925537,-7.8152466,-4.2915955,-9.19281,-0.84347534,1.5785217,-4.491974,-7.7837524,-11.119598,-3.5765686,-1.7337036,3.3138428,-5.7955933,-13.939789,1.9289551,-12.444183,0.4312439,-7.9264526
1987-01-01,-0.8893738,-8.871796,-2.2060547,-7.712738,0.13510132,2.3165894,-5.770233,-6.110016,-12.979401,-2.158966,-3.195221,2.8216553,-3.952057,-15.778046,0.8750305,-11.646362,0.8213196,-9.625549
1987-02-01,-1.2573242,-9.874786,-1.9798889,-8.183014,1.2915955,2.7817383,-7.082794,-5.5639954,-14.265381,-0.97024536,-4.066681,2.566803,-3.246399,-17.605927,0.894989,-11.400757,1.3166504,-10.592224
1987-03-01,-1.7593079,-10.022125,-2.3764343,-9.099487,1.1626587,3.034546,-7.3110046,-6.7731934,-14.609741,-1.1278381,-4.6029663,2.7766418,-3.667511,-18.751648,0.7338257,-11.498444,1.8273926,-11.203705
1987-04-01,-1.4246826,-10.08667,-2.92865,-10.282135,0.57717896,3.2939453,-6.7450867,-7.918976,-14.754089,-1.7859497,-4.349701,2.9776917,-4.502716,-17.386932,0.65444946,-12.230286,1.7004395,-10.682831
1987-05-01,-0.60672,-9.049164,-3.8280334,-10.976837,-0.49414062,2.807495,-5.788452,-9.03537,-13.813843,-3.3055725,-3.881775,3.1851501,-5.3048706,-13.478668,1.0604858,-12.747406,0.9970093,-9.086029
1987-06-01,0.6494446,-6.429779,-4.633606,-11.503021,-0.86013794,2.1426697,-3.6915283,-9.515472,-12.96759,-4.0446167,-1.3365784,3.125183,-6.4159546,-7.272583,2.2030334,-13.364166,0.9237366,-5.0153503
1987-07-01,1.7620544,-3.9477844,-5.6947937,-12.0842285,-1.6557617,1.3726196,-1.0698242,-10.330536,-10.302399,-4.625305,1.1648865,3.0367737,-7.3860474,-2.7493286,2.6463318,-13.832275,0.3414917,-1.6557617
1987-08-01,2.5451965,-2.8504333,-6.568115,-12.349609,-2.417511,1.0146179,-0.0748291,-10.417847,-8.558228,-4.8758545,2.2504272,2.949463,-8.256805,-0.8951416,3.1495361,-13.912933,-0.14749146,-0.19509888
1987-09-01,2.9341125,-2.957367,-6.478058,-12.217041,-2.5802307,0.9204712,-0.2600708,-10.875305,-7.3459473,-5.0160522,2.58667,2.9320679,-8.745514,-2.1836548,2.605072,-14.10788,-0.30203247,-1.1039124
1987-10-01,2.3661804,-5.243164,-5.926819,-12.42215,-1.8760071,1.3074341,-1.8499146,-10.23761,-8.183044,-4.63678,0.5045471,3.9812012,-8.311462,-5.8050537,2.6793823,-14.463959,0.29574585,-3.1742554
1987-11-01,1.3636475,-7.1785583,-5.148041,-11.130615,-1.2087708,2.1333008,-4.0043335,-9.268982,-10.367645,-3.4926147,-1.120758,3.3558044,-7.1365967,-9.8784485,2.373291,-13.508606,0.78848267,-6.084503
1987-12-01,0.07141113,-8.404297,-3.6416626,-10.274139,-0.27911377,2.5353699,-5.2321167,-8.093689,-12.717621,-2.7783813,-2.1453857,3.204193,-5.569336,-14.634552,1.8486328,-11.8758545,0.9904785,-7.994934
1988-01-01,-0.9704895,-9.633759,-2.975708,-8.905334,0.66696167,2.3524475,-6.59256,-6.557678,-14.108551,-1.3757019,-3.3318176,3.420807,-4.2666626,-16.155243,1.4980774,-10.999054,1.2274475,-9.791077
1988-02-01,-1.618042,-10.936371,-1.1890869,-8.203766,1.2167664,2.7904968,-6.9188843,-5.69928,-14.579041,-0.8015747,-4.1230164,2.63974,-3.1816406,-18.167572,1.1732788,-10.741119,1.7423401,-10.833679
1988-03-01,-1.9367981,-10.918243,-1.88974,-9.3237915,1.2349243,2.8227844,-7.489563,-6.6300964,-14.91449,-0.6827698,-4.782715,2.4995422,-4.123108,-18.69574,1.0406494,-10.678955,1.8505249,-11.007263
1988-04-01,-1.9315796,-9.5538025,-3.789093,-10.1562805,0.8359375,3.0966187,-6.988098,-7.730713,-14.707947,-1.3796997,-4.5109253,3.0566406,-5.361267,-16.859344,1.4207153,-10.891785,1.7004395,-10.099609
1988-05-01,-0.38168335,-8.7282715,-4.296997,-11.163971,-0.19805908,2.8476868,-5.433655,-8.480408,-13.987122,-2.55484,-3.109253,2.7278137,-6.0917664,-12.251038,1.8896179,-11.6521,1.0762024,-7.5632935
1988-06-01,0.870636,-6.9468384,-5.567871,-11.403931,-0.89227295,2.33255,-3.115509,-9.166534,-12.569916,-3.074524,-1.3981323,3.321991,-7.1335144,-6.1167297,2.6714783,-12.0989685,0.58532715,-4.1975403
1988-07-01,1.6138916,-5.217163,-6.2708435,-11.392639,-1.7571106,1.4752808,-1.0742188,-9.402588,-9.138031,-4.1993713,0.212677,3.5068054,-7.7054443,-1.7070312,2.7009888,-12.507019,0.08773804,-0.53445435
1988-08-01,2.0516357,-2.991211,-6.50589,-11.3186035,-2.4170837,0.9645691,0.85025024,-9.740326,-6.9945374,-4.525482,1.6864014,3.3466187,-7.857544,0.6883545,2.1452332,-13.078461,-0.63900757,0.54974365
1988-09-01,2.618744,-2.9537659,-6.935852,-11.519897,-2.833374,0.871521,0.5022278,-9.841461,-5.970154,-4.86084,1.415802,3.6987305,-8.348175,-1.3051758,2.198883,-13.426453,-0.55804443,-0.8362427
1988-10-01,2.048645,-4.7581177,-6.7622986,-11.654938,-2.1828003,1.1598816,-0.23880005,-9.354828,-7.531708,-4.948822,0.9838257,3.7007751,-7.9475403,-5.9175415,2.244934,-13.909515,0.014099121,-3.1626587
1988-11-01,1.4889526,-6.7008057,-5.267212,-10.321716,-1.4136353,1.7838745,-2.812317,-8.126312,-10.258484,-4.0698547,-0.82684326,3.514923,-7.3022766,-10.878662,1.839508,-13.399841,-0.082733154,-6.2035522
1988-12-01,0.21505737,-7.8912354,-4.622406,-8.424408,-0.7779236,2.246582,-4.641144,-6.102051,-11.631531,-2.5681458,-2.1315918,3.2319946,-6.245697,-14.673218,1.2632141,-11.64621,0.82766724,-8.177551
1989-01-01,-0.8519592,-8.745422,-2.5608826,-6.654236,0.7616577,2.152069,-6.0477905,-4.944336,-12.805725,-0.68466187,-3.5529785,2.9997253,-4.03833,-16.287323,0.7597351,-9.881958,1.1911011,-10.184937
1989-02-01,-1.4013367,-9.661011,-1.9674072,-7.3991394,0.9651184,2.3929443,-6.5368958,-4.87854,-13.273407,0.348938,-3.8572693,2.3282776,-3.6953125,-17.716461,1.1027222,-9.252502,1.6289368,-10.710022
1989-03-01,-1.8054504,-10.209595,-2.0544434,-7.5221863,1.2671204,2.8763428,-6.8602905,-5.035614,-14.076813,-0.49871826,-4.187958,2.7377625,-3.8854675,-17.563263,1.0278625,-9.662964,2.1055298,-10.444
1989-04-01,-1.8278503,-10.581665,-3.5222168,-8.548828,0.8741455,3.0013123,-6.560272,-6.2850037,-13.738861,-1.5360718,-4.2361145,3.156433,-5.046814,-16.040619,1.2208862,-10.47467,1.8662415,-9.463593
