,sstGLB_cluster1,sstGLB_cluster2,sstGLB_cluster3,sstGLB_cluster4,sstGLB_cluster5,sstGLB_cluster6,sstGLB_cluster7,sstGLB_cluster8,sstGLB_cluster9,sstGLB_cluster10,sstGLB_cluster11,sstGLB_cluster12,sstGLB_cluster13,sstGLB_cluster14,sstGLB_cluster15,sstGLB_cluster16,sstGLB_cluster17,sstGLB_cluster18
1982-01-01,388.64775284476906,553.865705217634,336.3028959794478,392.9806271114865,381.37913480718083,361.96208415446694,375.8725092961238,348.68948800223217,408.31826346261164,441.89327730990874,362.5825659629026,327.9058638862942,354.8353631812406,1040.494226526331,305.0894390232387,303.81758840460526,316.9234262385839,298.60220053761276
1982-02-01,388.0074409816576,552.4601527622767,337.15407631613994,394.06059883736276,382.0795327044548,362.0809469137106,374.9262100610977,349.6157873244513,407.5912039620536,442.67569060372836,361.7476574482362,327.9411315917969,355.73666124458776,1035.526869032118,305.0195592050334,304.49241236636516,317.28207225530923,297.58039651457796
1982-03-01,388.2846865446671,552.4272228422619,336.98834505948156,393.77284694362334,382.3601126163564,362.4872705957911,374.9482961801382,349.2159888857887,407.39358084542414,442.6365767375077,361.9697243158071,328.34613302479625,355.41236601680157,1037.8032543041088,305.4054163187818,304.3313116776316,317.6855167872469,297.6112916297519
1982-04-01,388.6991417926291,553.253173828125,336.02801236239344,392.5261832572318,381.9664748171542,362.7591794675535,375.3279074644431,348.0616614932106,408.0746023995536,441.338582558207,362.3965210709835,328.96191140879756,354.29904432181854,1044.9968126085068,305.8931772945491,303.4909860711349,317.7868910238777,298.47021987757734
1982-05-01,389.64543881623644,554.6264067150297,334.7757166082209,390.96514727618245,380.7216692985372,362.1272639827327,376.8646827110877,346.6058276948475,409.5656912667411,439.7351708742652,363.612225304352,329.02959408967394,352.8887829148626,1061.0643174913193,306.48069114782123,302.39810341282896,317.07658364739217,300.48296426989367
1982-06-01,390.89855691661006,556.2502034505208,333.31002322110265,389.03371450063344,379.5279774767287,361.0198974609375,379.12709162785455,344.83484540666853,412.0905848911831,438.31589198348547,365.40167872891107,328.6757759425951,351.2798263365964,1078.393667715567,306.76853480836513,300.8717747738487,316.0018813442177,303.66934550177194
1982-07-01,391.78220002547556,559.0364583333333,332.3420611294833,387.8065367002745,378.45945967004656,359.8753324858061,381.08622233072913,343.6707087925502,415.1271275111607,437.20271044438425,366.8653429651553,328.19402943486756,350.1607136554029,1093.3854844835068,306.7069949084566,300.0586579975329,314.9632843447403,306.17889718911084
1982-08-01,392.349097210428,561.5740094866071,331.62527951327235,387.06114485457135,377.73869940575133,359.42440548458615,382.2410779121594,343.1091126941499,418.9179774693081,436.0879274878171,367.6454134513996,327.93508778447693,349.54883621399665,1100.1053421585648,306.83366227089294,299.503173828125,314.4929160534496,307.6698853797519
1982-09-01,392.6147858992867,561.7329334077381,331.5477891401811,386.82921126082135,377.64267941738694,359.66966417100696,382.2862087151943,343.0040995279948,418.5388619559152,435.85318385964575,367.6677867678777,327.8576726498811,349.5024899402297,1094.608900282118,306.9845185025048,299.4005062705592,314.7327584280095,307.1033595763531
1982-10-01,392.18083920686144,560.4383486793155,332.11652582341975,387.13405712230787,378.4100991107048,360.5645532006616,381.3054793920272,343.43465169270837,415.78948974609375,437.18116684715346,367.0722821007477,328.32081006920856,349.94968276426016,1083.7921142578125,307.0697037014949,299.6565648129112,315.4443660252531,305.31789248751613
1982-11-01,391.11544401749325,558.5357956659226,333.13716541637075,388.20128569731844,379.4733834773936,361.1966703031156,379.57757803109973,344.3478538876488,413.229239327567,438.19388210183325,365.71913643117335,328.3563630477242,350.9119792156909,1068.9808033130787,306.6472410245706,300.68057411595396,316.2378982758858,302.7693286384504
1982-12-01,389.2775560461957,555.6133161272321,334.80072021484375,390.5158790382179,380.80609260721405,361.9898982234187,377.60133009690503,346.3177272251674,410.2802821568081,439.8609727916151,363.9398118469613,328.2949563731318,352.9094650084714,1054.959558557581,305.7383530012524,302.4571468955592,317.0893816880777,300.3971375140947
1983-01-01,388.1214175016984,553.8001360212054,336.6012399846857,392.4598487647804,382.0820520279255,362.384839673658,376.0410406650641,348.4739394414993,408.03641183035717,442.25052937422646,362.4756046599406,327.95794943104625,354.9816637154085,1046.0060402199074,305.17938434319336,303.9969032689145,317.80491143884797,298.75280635873065
1983-02-01,387.84411886464,553.2390776134672,337.4230124733665,393.7864561338682,382.8662109375,362.68121759454766,375.07781982421875,349.47099231538317,406.8284824916295,442.8986200011603,361.77871797713766,327.8682343856148,355.8921722044428,1039.978931568287,305.05764017274964,304.88811292146386,318.14874998280703,297.69428685768366
1983-03-01,388.19537618885875,553.1167747860862,337.23352605646306,393.3837684425148,383.22282507064494,362.8712238850178,374.90474994365985,349.15678841727123,406.1830357142857,442.45025332611385,361.9426703891871,328.0707450534987,355.59865193194656,1039.2132794415509,305.3885423500119,304.6770276521382,318.3493278395962,297.3909673002577
1983-04-01,388.78616996433425,553.4020124162946,336.48829026655716,392.136609876478,382.7547243808178,362.9315350506757,375.3762465256911,348.02938188825334,406.46833147321433,442.45901579904086,362.5635252408455,328.4014958920686,354.61161050451807,1047.4456787109375,305.8577132285703,303.81026418585526,318.2880670251981,298.23353560929445
1983-05-01,389.7809634001359,554.0547688802083,335.11229428378016,390.5599027066617,381.35639596492683,361.9657316007414,376.69454721304083,346.5182894752139,408.1330653599331,440.8218232711943,363.65918118529527,328.5329735797385,353.03749176393075,1061.206167715567,306.4782994394084,302.4181165193257,317.2008675588689,300.4354575245651
1983-06-01,391.21643066406256,556.2939743768601,333.8698994029652,388.8659503008868,380.2908260264295,361.07157572611675,378.79200470753204,344.87168448311945,410.305655343192,438.93089672126393,365.5765650462519,328.49004994268006,351.5166868646461,1076.844278971354,306.84977524153146,301.0586708470395,316.2228543993453,303.0938217320393
1983-07-01,391.93255880604625,559.1781761532737,332.6536698774858,387.4488830566406,378.88642006732044,359.9096166478979,380.7799119215745,343.6810629708427,413.89317103794644,437.47792763285116,366.8637515577071,328.00050154976225,350.19090032003015,1090.220472547743,306.7730852665792,300.0343081825658,315.0601131815306,306.1303836783183
1983-08-01,392.49639096467394,561.9590831938244,331.8103790283203,386.93284730653505,377.9071824094082,359.4440632038288,382.11476252629205,343.0023919968378,418.69297572544644,436.5525953840501,367.6649784017926,327.82482644786006,349.4580739951996,1102.279324001736,306.6902917760019,299.61888363486844,314.5593025314976,307.6152368919137
1983-09-01,392.91020932404894,562.9441906156994,331.6872856833718,386.74281352275125,377.6258103390957,359.6880938555743,382.39660018529645,342.80384608677457,418.55263846261164,436.53295535852413,367.97406717312117,328.055652120839,349.26812964749627,1097.400015371817,306.8694990706504,299.381103515625,314.61568483164615,306.9588887322809
1983-10-01,392.4003269361413,562.0013427734375,332.06774971701884,387.23509504988385,377.92207758477394,360.46695193728885,381.5306834685497,343.389402117048,415.7898821149554,437.24463434502627,367.4468432467408,328.1693101965863,349.76861792874627,1082.025937680845,306.68520551298104,299.65184261924344,315.0638419137874,305.13120041680094
1983-11-01,391.5547379203465,559.8269798642112,332.8733444213867,388.8315355455553,378.72331335189494,361.2747238205002,379.8175518329327,344.7002229236421,412.0970371791295,438.4210114431853,366.13973605852186,328.1807144828465,350.8619377411992,1066.7662443938077,306.15385798097566,300.97916452508224,315.5904313208352,302.69995620570234
1983-12-01,390.20117718240493,556.4917573474702,334.89516865123403,391.2568994470545,379.9913382022939,361.7034912109375,377.59978465544873,346.94880530947734,409.25894601004467,440.45286273012067,364.30645340059436,327.98823481020725,353.2031323536333,1052.3796929253472,305.45473365686627,302.66983835320724,316.23706011704996,300.09674386879834
1984-01-01,388.619092858356,554.0665108816964,336.54679385098547,392.79020154798354,381.69056993849733,361.95302968984606,376.03883009690503,348.53880746024,407.83477783203125,442.1044831228728,362.608047204515,327.87039051885193,354.92709975644766,1041.296499746817,304.94105991819737,303.80107678865136,317.052363006162,298.55003750201354
1984-02-01,387.94355309527856,552.6583426339286,337.70646181973547,393.65700386665964,382.7790475398936,362.01486215219126,375.03351064828723,349.4123731340681,407.2224644252232,443.1485317721225,361.70929516751346,327.726466966712,355.9442543121706,1034.9386709707753,304.7953054801805,304.416214792352,317.53949447416926,297.7563602408183
1984-03-01,388.1200641134511,552.7413213820685,337.28564869273794,393.65817920581713,382.72093427942156,362.4648635451858,374.9618725898938,349.0484510149275,406.51763916015625,442.6668979153775,361.91898650186926,328.0650196904722,355.50469088267135,1035.1073088469327,305.06870570680263,304.3827097039474,317.82927177321744,297.3112755215045
1984-04-01,388.70074728260875,553.169933500744,336.1906398426403,392.39149351377745,382.050924098238,362.71331145598725,375.5213615221855,347.8817712692987,406.5553065708706,441.64122024385057,362.5431552255081,328.50416763969093,354.3141928063818,1042.771742078993,305.65721351681776,303.3806409333882,317.8628303635289,298.2215488079897
1984-05-01,389.75317913552993,554.8222133091517,334.8790949041193,390.41288221204604,380.69639814660906,361.9290005337369,377.1201500525841,346.20406741187685,408.30662318638394,440.02782236231434,364.03729959499617,328.44027975331187,352.8185557170087,1059.4236020688656,306.25060569239025,301.90901906866776,317.034267371809,300.08582675579896
1984-06-01,390.72826883067256,556.6360618954612,333.4844762628729,388.94278036581505,379.2918623254654,360.6253225882132,378.91149276342145,344.829595656622,411.3671875,438.4874098371751,365.41263135664303,328.07740584663725,351.27545092479295,1079.3400517216435,306.3315898710838,300.8727063630757,315.79989581040934,303.04191038780607
1984-07-01,391.7020714801291,559.8999314081101,332.3111100630327,387.38863145982896,378.2048391788564,359.6079233530405,381.36095878405445,343.4534890311105,415.2809797014509,437.1930566164527,367.0481488748562,327.8037958559783,350.0025737716491,1095.0272171585648,306.4463375178912,299.7835821854441,314.841504164145,306.31471614247744
1984-08-01,392.338110882303,562.5836762927827,331.6763964566317,386.9438377586571,377.4154208568816,359.3319271419857,382.4148911696214,342.94849577404204,418.865225655692,436.57262821008663,367.7001578676189,327.7223006538723,349.3562629423946,1105.0175419560185,306.49790678922153,299.563919870477,314.468222604671,307.60447708601805
1984-09-01,392.57494055706525,563.185046968006,331.59897544167256,386.7501336175042,377.36722905585106,359.754004492774,382.5496380145733,342.8086598714193,419.10308837890625,436.2828925104424,367.99863101514575,328.02252064580506,349.20494355351093,1095.5109772858796,306.6872244876153,299.398482473273,314.6571414571413,307.1883997966334
1984-10-01,391.92933455757475,560.9441557384672,331.7519968206232,387.16583251953125,377.58304677111033,360.147204699817,381.1354612692808,343.2232992989677,416.0511125837054,436.37317619701423,366.9781456695744,327.96402640964675,349.60290380271084,1081.497644495081,306.42801920572913,299.6070299650494,314.86347896952026,305.2659811432829
1984-11-01,391.04723059612775,558.0606515066964,332.9963684082031,388.5893744391364,378.71274258228055,360.96062187675955,379.50118627303686,344.5969899495443,412.562255859375,438.0517638555848,365.7787299594996,328.14787491508156,350.9349593197007,1067.73444281684,305.9457249920483,300.64292506167766,315.53135186853547,303.03533495086987
1984-12-01,389.4204711914063,555.533941359747,334.88951596346766,391.33447183145057,379.95457426030583,361.5282030076952,377.65776805388623,347.13401794433594,410.02127511160717,439.8872148872602,363.93383938842027,327.9787544582201,353.2625313264778,1054.3984872323495,305.3642913585401,302.5481214021382,316.1135498906525,300.73638601401416
1985-01-01,388.18152386209243,553.0079578218006,336.48683374578303,392.6984013737859,381.27092077376994,361.6691978844078,375.88442288912256,348.4882354736328,407.9634312220982,441.78842978902384,362.3577468965683,327.74467799974525,354.78497240916795,1042.0762803819443,304.6913748782403,303.57932642886516,316.7885471397722,298.71577626651094
1985-02-01,387.70146908967394,552.125970749628,337.43579170920634,393.9669634844806,382.2666249376662,361.86331900748405,374.9668414776142,349.4141714913505,406.90848214285717,443.1063359326655,361.7105121261503,327.8262262759002,355.67047854503954,1036.660314489294,304.7414842756043,304.4263337787829,317.222939074879,297.72382913176546
1985-03-01,387.59985882302993,551.878662109375,337.1983788230202,393.6245892498944,382.5892282039561,362.27496722797014,374.76920103415466,349.0589141845703,406.9549996512277,443.17445660581683,361.609148832918,327.9835244883662,355.3872349750565,1037.5200059678818,304.81822860756597,304.28299753289474,317.5842500068772,297.7259055855348
1985-04-01,388.2285076638927,552.8870210193452,336.3200621171431,392.5738154230891,381.9353858460771,362.4598780909816,375.5252349071013,348.1504349481492,407.7163260323661,442.0710799717667,362.3131125982554,328.4936324409817,354.498732233622,1045.6877531828702,305.4904850384661,303.58517295435854,317.5837127255722,298.5569275531572
1985-05-01,389.41638448964,554.2376708984375,334.9252700805664,390.8276738347234,380.77992540724733,361.7996994797532,376.8789242475461,346.554202125186,409.2915998186384,440.3689847134128,363.67713600579947,328.6126310929008,352.9012473232775,1061.0856797960068,306.086199034868,302.2638903166119,316.9272516814756,300.5266012604704
1985-06-01,390.86684517238456,557.0592099144345,333.67151780561966,389.236305855416,379.39923225565155,360.5449779613598,379.44547213040863,345.10603405180433,411.6644723074777,438.606594576694,365.8536758890913,328.22435461956525,351.5288571277297,1078.4868028428818,306.30233803474874,301.09236867804276,315.7769216618068,303.64782588998065
1985-07-01,391.79627791694975,560.4994419642857,332.29928450150925,388.07502952781886,377.94259578623667,359.7425764387434,381.4366854154147,343.8934871128627,415.632803780692,437.1550758286278,367.1358822313555,327.8979823900306,350.15218344079443,1093.4956868489583,306.3985033496342,300.1447818153783,314.8605454135949,306.16895538015467
1985-08-01,392.48198136039406,562.6565406436011,331.6844940185547,387.6092240617082,377.15959264876994,359.2416849222269,382.54476693960333,343.4090568905785,418.93550327845986,436.352267123685,367.93413220739075,327.75794651197356,349.59134021437313,1103.769373010706,306.5085141713383,299.70638877467104,314.2977325009628,307.8737239247745
1985-09-01,392.65830661939543,563.0288550967261,331.3670765269886,387.1989482157939,376.9956288439162,359.5156282991976,382.67695109049475,343.15458025251115,418.5170200892857,436.06667093711326,368.18109992091644,327.9381660793139,349.2372627717903,1097.0720079210068,306.58420242426047,299.4384765625,314.2988715373295,307.14337850354383
1985-10-01,392.31201171875006,561.2291899181547,331.8795637650923,387.6904874234586,377.64496498919544,360.0911183400197,381.3258048815605,343.667475382487,416.0601806640625,436.8879714814743,367.46391811253835,328.00269748853606,349.777442288686,1082.3697690610531,306.57145182291663,299.64005319695724,314.7826718612456,305.06453366623714
1985-11-01,391.2614905315897,558.5504150390625,332.9181497747248,388.8102557208087,378.5985159366689,360.8843187670092,379.40241495768225,344.83520871117,413.39229038783486,438.09185972308165,365.7747795245399,328.17943407141644,350.92429655144014,1067.8769712094906,306.1949984717915,300.49849660773026,315.38832758513973,302.63508275612116
1985-12-01,389.7147800611413,555.4741850353422,334.53400351784444,390.81888972101984,379.70517422290555,361.4195769255584,377.4539458446013,346.5476263137091,410.22613525390625,439.81265832882116,363.9870111196319,328.1026491911515,352.73716938064763,1052.11260760272,305.40844478073313,302.05752724095396,316.0556524572238,300.28859561251613
1986-01-01,388.3374952233356,553.6520240420386,336.5280844948509,392.7784069164379,381.34587714012633,361.51466713295326,376.1040320763221,348.5389709472656,408.3242361886161,441.8742264851485,362.7419688218942,327.74180536684787,354.8133942018072,1041.3630732783565,304.68776401975987,303.38237561677636,316.6030991245324,298.7938005899646
1986-02-01,387.8816024116848,552.6992652529761,337.2581655328924,394.065691973712,382.4536911984707,361.8288240633211,375.26477911533453,349.54423450288317,406.98704310825894,443.00487253925587,361.92591380487926,327.79574850331187,355.7182955454631,1035.4112413194443,304.6826233997296,304.477249948602,317.24028251540494,297.60326896746136
1986-03-01,387.9082190472147,552.1934581938244,337.30501695112747,393.89392749683276,382.75937344165555,362.2753246410473,375.11667104867786,349.373045421782,406.72088623046875,442.7586470500077,361.9216638108704,328.0757738196332,355.67893522331514,1036.5497730396412,305.0171752619076,304.2616031044408,317.6328847106074,297.38385701916883
1986-04-01,388.64244543987775,553.0545479910714,336.3874088634144,392.5869709736592,382.1695530668218,362.5011088969829,375.6191155849359,348.25067066010973,407.4225289481027,441.6492273311804,362.6711418292274,328.53514961574393,354.57614760801016,1044.730066370081,305.66366647036017,303.3215974506579,317.5678629270742,298.37731430211016
1986-05-01,389.6631788170856,554.3710472470237,335.1320266723633,390.78707308382604,380.93274704953456,361.821629979589,376.9837012657752,346.594474429176,409.1011265345982,440.6701418432859,363.94887350819596,328.80483876103943,353.0670166015625,1059.517189308449,306.3427330580073,302.0607396175987,316.89597116389746,300.5904994060084
1986-06-01,390.8704409391984,556.6592552548362,333.52102799849075,389.10660614838474,379.43445083942817,360.6845065280124,379.2723631247496,345.01346406482514,411.6078839983259,438.60423777363087,365.6187841497316,328.39958522630775,351.3471488493035,1076.791042751736,306.52106287521866,300.93602230674344,315.9272314796985,303.5991865335052
1986-07-01,391.8956856105639,559.7510928199405,332.21003792502665,387.92864825274495,378.18043810255983,359.7641586899399,381.3794453938802,343.7647683279855,415.36411830357144,437.13980193185336,367.2158457750192,327.9901189389436,350.0414744917169,1089.4370750144676,306.50583514730437,300.11397512335526,314.9707740461323,306.1694273014659
1986-08-01,392.3055764903193,562.2852143787202,331.54189369895244,387.08353815851984,377.3027265832779,359.1075633739208,382.60351327749396,342.9794674827939,419.3764822823661,436.0803132009978,367.9695363425039,327.7959143597147,349.4153677699078,1100.7861102068864,306.59244915911256,299.4939221833882,314.39724774427816,307.85531899363724
1986-09-01,392.68878439198375,562.5946044921875,331.5513784235174,387.1877103238492,377.2994280875997,359.38866417687217,382.5527680225861,343.1538718087333,419.07012939453125,436.3537325717435,368.3666954742619,327.8042337168818,349.48713923075115,1093.729202835648,306.67994841364504,299.59067896792766,314.56951087629295,307.0711430815077
1986-10-01,392.37915039062506,560.1391892206101,332.10636485706675,387.65493856894005,378.01965591755317,360.0819264088307,381.3023493840144,343.7918890090216,415.6903076171875,437.13282216893566,367.507653733704,328.20421965225887,350.06184405591114,1079.9802426938656,306.75529499393684,299.87667686060854,315.11907443194326,304.91163116140467
1986-11-01,391.16155209748644,557.4658493768601,332.75250521573156,388.75759227855787,378.7500259724069,361.04596112225505,379.53107784955927,344.69991411481584,412.535400390625,437.819769830987,365.88344456959356,328.3747134001359,350.8999927934394,1065.0240297670716,306.4168371923704,300.84228515625,315.68406870667366,302.5706497664304
1986-12-01,389.7407332710598,554.9756731305804,334.504526311701,390.7324507429793,380.11621353474067,361.60094115111207,377.5675846980168,346.53872535342265,409.54219273158486,439.85373619759434,364.00951549319404,328.1871165399966,352.8412232916039,1051.9408049406827,305.68210902711513,302.38547877261516,316.3627624511719,300.2632691688144
1987-01-01,388.538990850034,553.2461983816964,336.2761930985884,392.6790598276499,381.49720536901594,361.95763023765954,375.96124502328723,348.3475639706566,407.46734619140625,441.5292569906405,362.66973764618484,327.8947780443275,354.69091943947666,1042.720314308449,305.18842313732506,303.6614990234375,317.0194706446688,298.54626213152386
1987-02-01,388.10979428498644,552.1155657087054,337.4473224986683,393.89609259528083,382.61377212849067,362.0388363216732,375.0453851161859,349.43319048200334,406.2459891183036,443.17134441715655,361.95620671371745,327.82247128693956,355.8992500764778,1037.6583523220486,305.04902070411896,304.4270083778783,317.4672838667749,297.6813876751772
1987-03-01,388.3585656207541,552.4682907831101,337.4370574951172,393.66083918391047,383.0665231258311,362.6615507108671,374.9818263909755,349.154772077288,406.0323660714286,443.28909392404086,362.12710515121745,328.27042289402175,355.848050404744,1037.148595739294,305.46024701067506,304.4379304584704,318.1109791070643,297.4634544136598
1987-04-01,388.89631188434106,552.7820696149554,336.57053167169744,392.4427547970334,382.49571455285906,362.66234801696226,375.6806006798377,348.0157398042225,406.42007010323664,442.2067019018796,362.69476954922357,328.6154771887738,354.81104103915663,1043.47002947772,305.914314405912,303.4687564247533,317.9587995502311,298.23205692251935
1987-05-01,390.16626772673237,554.2667643229166,335.1170453158292,390.6559299778294,381.3139700382314,362.1661578570758,377.09074753981366,346.40132359095986,408.4600830078125,440.58312142249383,364.0874944581576,328.8123288361923,353.1698020107775,1057.270078305845,306.7133158521191,302.1242161800987,317.2874987964899,300.10611937218107
1987-06-01,391.44547172214675,556.4735339936756,333.7201551957564,389.0094653980152,379.8410748420878,361.0004688526417,379.0747618063902,344.86401875813806,411.217041015625,438.46938633682703,365.7283104270514,328.5072326660156,351.5642832560712,1077.1962483723958,307.0711635754612,300.9699450041119,316.36859732614437,303.0642479965367
