,vo600GLB_cluster1,vo600GLB_cluster2,vo600GLB_cluster3,vo600GLB_cluster4,vo600GLB_cluster5,vo600GLB_cluster6,vo600GLB_cluster7,vo600GLB_cluster8,vo600GLB_cluster9,vo600GLB_cluster10,vo600GLB_cluster11,vo600GLB_cluster12,vo600GLB_cluster13,vo600GLB_cluster14,vo600GLB_cluster15,vo600GLB_cluster16,vo600GLB_cluster17,vo600GLB_cluster18
1980-11-01,5.7231446e-06,-6.0387174e-06,3.3790566e-06,8.8826506e-05,1.0101212e-06,-2.0550535e-05,7.4377313e-06,0.000100927966,6.678543e-05,1.640822e-05,-9.401614e-06,3.3707765e-06,5.4286385e-05,8.8213565e-05,-7.4054115e-06,5.1267707e-06,-5.636539e-07,-9.9123085e-05
1980-12-01,4.985959e-06,-8.010073e-06,2.8655122e-06,4.5663783e-05,5.193033e-06,-2.1163476e-05,9.077761e-06,0.00016106256,8.740183e-05,2.1195796e-05,-1.4354846e-05,-3.2344542e-07,5.1743504e-05,0.00018596127,-4.042515e-06,6.1041646e-06,-9.053729e-06,-6.9983485e-05
1981-01-01,4.0418236e-06,-7.640592e-06,1.0541313e-05,5.9937425e-05,7.683204e-06,-3.3280237e-05,1.4624322e-05,0.00017358681,7.570285e-05,1.709913e-05,-1.5106671e-05,-7.357281e-06,5.9354137e-05,0.00013124014,-3.8075596e-06,3.016903e-06,3.7918435e-06,-6.9794034e-05
1981-02-01,-5.1614916e-07,-6.1157116e-06,2.3336252e-06,2.973147e-05,9.183084e-06,-4.0538005e-05,1.7557424e-05,0.00022398285,0.00016751229,2.0315543e-05,-1.7014856e-05,-4.4825065e-06,7.513623e-05,0.0002668128,8.441475e-06,2.091976e-06,-1.3423472e-05,-0.0001220066
1981-03-01,3.1752243e-06,-9.807089e-06,-2.274348e-06,5.229636e-05,8.516472e-06,-3.138039e-05,4.650108e-06,0.00020430106,0.00011351654,5.95834e-06,-9.640433e-06,-8.161296e-07,4.575521e-05,0.00015147189,3.3252109e-06,7.349896e-06,-5.6824138e-06,-8.519283e-05
1981-04-01,-4.0075465e-06,-6.5573404e-06,1.7253406e-06,8.389387e-05,3.5251978e-06,-1.50650085e-05,9.2247465e-06,0.00013214008,0.00017591997,2.1307129e-05,-6.174043e-06,-1.0715346e-05,5.9470796e-05,0.00012905698,-2.7159767e-06,3.2752178e-06,-7.107301e-06,-0.0001023998
1981-05-01,-6.4906853e-06,1.7170023e-06,9.508058e-06,0.0001478555,4.116817e-06,-7.590599e-06,1.07329615e-05,8.607704e-05,0.000103017366,1.682415e-05,-1.2198565e-05,-3.7658974e-06,3.8122475e-05,6.8445086e-05,-1.3165154e-05,3.1502277e-06,-7.565599e-06,-8.399292e-05
1981-06-01,-2.1660235e-06,-1.9160434e-06,1.5899222e-05,8.811854e-05,2.1586384e-06,-1.2773518e-05,1.0174674e-05,0.000108708584,0.000105275525,1.2207845e-05,-7.32395e-06,-4.6574933e-06,3.5680998e-05,1.2507822e-05,1.4336911e-06,3.4085388e-06,-6.7489964e-06,-8.596776e-05
1981-07-01,-2.1660235e-06,-1.1910961e-06,1.4316014e-05,0.000108025306,-8.8279194e-07,-9.332129e-06,5.575035e-06,9.790943e-05,1.8990646e-05,1.8040722e-05,4.8167603e-06,-3.2659373e-06,3.5639336e-05,-3.8213184e-05,-1.2573539e-05,2.983572e-06,-9.932075e-06,-5.2962023e-05
1981-08-01,-1.0661097e-06,3.2502176e-06,1.3007782e-05,9.477635e-05,-3.1159507e-06,-1.583161e-05,5.258393e-06,6.777014e-05,3.2647906e-05,1.3499412e-05,1.5670157e-06,-1.6993945e-06,3.309787e-05,-4.7695772e-05,-1.0282049e-05,3.3668766e-06,-1.0432035e-05,-6.315289e-05
1981-09-01,-2.2326858e-06,5.6083663e-06,1.4815974e-05,8.576873e-05,-3.4742552e-06,-2.136451e-05,7.941515e-06,0.0001085336,1.9665593e-05,3.4572753e-05,-5.5657583e-06,-2.1660235e-06,4.2605454e-05,2.0182219e-05,-7.0239767e-06,4.3501313e-06,-1.0398711e-05,-3.5713383e-05
1981-10-01,-3.5075864e-06,-4.3075197e-06,1.558258e-05,0.000118982774,-5.5740893e-06,-3.71716e-05,4.0751547e-06,0.00014683059,6.375379e-05,1.8532348e-05,-7.7239165e-06,-5.3824333e-06,4.7305082e-05,0.000115549716,-5.774069e-06,3.450201e-06,-8.707175e-06,-6.041144e-05
1981-11-01,7.4498894e-06,-6.882321e-06,2.1753003e-06,8.361056e-05,1.5670157e-06,-3.7738224e-05,2.775254e-06,0.00020052635,9.405974e-05,1.0749627e-05,-1.410675e-05,-8.161296e-07,5.2229698e-05,0.00015532991,-4.0325394e-06,4.19181e-06,-1.6493941e-06,-7.980991e-05
1981-12-01,2.650264e-06,-3.1742748e-06,6.3166444e-06,4.801336e-05,2.8335853e-06,-3.687996e-05,8.708121e-06,0.00019850151,8.8726825e-05,1.644918e-05,-8.07389e-06,-4.0992018e-06,6.2653875e-05,0.0001952851,2.108638e-06,5.700025e-06,-8.557188e-06,-8.990078e-05
1982-01-01,3.936999e-06,-1.0067197e-05,6.8924855e-06,4.049398e-05,6.694885e-06,-2.6666043e-05,1.014868e-05,0.00015512222,7.47656e-05,1.9573592e-05,-5.2215764e-06,-8.503543e-06,7.079632e-05,0.00020768523,4.1431995e-06,2.167144e-06,-4.1991807e-06,-9.7898446e-05
1982-02-01,3.1809468e-06,-9.8610035e-06,3.6292477e-07,5.217846e-05,7.476712e-06,-3.652912e-05,9.392625e-06,0.00021793492,0.00019047638,1.1643606e-05,-1.40278935e-05,-1.012734e-05,6.524618e-05,0.00023249758,7.682909e-06,8.612333e-07,-1.2120574e-05,-9.056128e-05
1982-03-01,-4.7045614e-07,-9.654803e-06,9.495725e-06,5.0606213e-05,1.1626424e-05,-3.2783217e-05,1.1884171e-05,0.0002523698,0.00014762182,1.6489234e-05,-1.3289027e-05,-1.1141143e-05,6.527196e-05,0.00019895623,-4.7576323e-06,8.268689e-07,-1.7206767e-05,-8.494241e-05
1982-04-01,-4.645939e-06,-5.668335e-06,7.038543e-06,5.4755925e-05,7.906288e-06,-1.540254e-05,5.6724894e-06,0.00019112075,0.00013198522,2.235725e-05,-9.199452e-06,-6.175236e-06,1.6136979e-05,0.00019183384,-4.360918e-07,4.211928e-06,-1.2447053e-05,-2.7894632e-05
1982-05-01,-7.797498e-07,3.9112274e-06,1.6712613e-05,0.00010621062,3.3714605e-07,-1.40278935e-05,2.0210864e-06,0.00015618757,5.373353e-05,2.8251041e-05,-1.123565e-05,-5.0239687e-06,2.2632179e-05,0.00015354138,-7.584247e-06,8.18276e-07,-8.469171e-06,-2.8882656e-05
1982-06-01,-2.2660897e-06,8.954456e-06,1.871444e-05,0.00015178011,3.9198203e-06,-1.4981553e-05,9.830794e-06,0.00012740593,0.00012475115,3.0630898e-05,-7.11171e-06,-3.537636e-06,3.4213565e-05,2.50464e-05,-9.2080445e-06,6.0934763e-06,-1.017889e-05,-3.3977434e-05
1982-07-01,-2.0255247e-06,6.3684056e-06,1.4813882e-05,0.00015193477,1.402499e-06,-9.268188e-06,1.3997687e-05,0.00013840309,5.4601274e-05,2.4874567e-05,-2.8159411e-06,-1.6646809e-06,3.3637934e-05,2.7838647e-05,-8.890158e-06,5.0882663e-06,-1.1648044e-05,-5.5232886e-05
1982-08-01,-2.1028463e-06,3.2067182e-06,1.7348386e-05,0.00011910651,-3.4689e-06,-1.1252829e-05,8.3702325e-06,-2.1304928e-05,2.1068518e-05,2.5201047e-05,1.2863606e-05,-3.5204503e-06,2.3018798e-05,-0.00011007265,-7.240582e-06,3.81672e-06,-1.1544944e-05,-3.9707993e-05
1982-09-01,-3.305664e-06,8.096831e-07,1.1600649e-05,0.00013022395,-2.6011548e-06,-2.444943e-05,3.2668613e-06,0.00014831772,6.707618e-05,3.2967793e-05,-6.2096005e-06,-6.1494575e-06,3.479779e-05,3.0304418e-05,-8.082556e-06,6.471506e-06,-8.426214e-06,-8.363651e-05
1982-10-01,-1.7334096e-06,-3.1338277e-06,1.1007833e-05,0.00010746498,-6.511982e-09,-1.5084654e-05,1.6516497e-06,0.00011927834,5.9378166e-05,2.3328092e-05,-5.651149e-06,-5.8659425e-06,5.7419296e-05,7.494603e-05,-4.310874e-06,-2.5238332e-06,-7.0859387e-06,-8.8671135e-05
1982-11-01,9.385549e-07,-6.063543e-06,6.694885e-06,0.00010936371,2.3217945e-06,-2.4406472e-05,4.7274225e-06,0.0001284455,0.00017843964,1.7477258e-05,-1.1321565e-05,-8.16847e-06,6.8725756e-05,0.00011989693,-5.0841118e-06,1.4884135e-06,-6.1065e-06,-9.751183e-05
1982-12-01,3.155168e-06,-2.6097478e-06,4.0744635e-06,4.7186782e-05,7.743052e-06,-2.1622815e-05,9.521496e-06,0.00017586218,0.00019864693,2.023514e-05,-1.7576196e-05,-3.3829856e-06,4.313158e-05,0.00027851382,-7.902134e-06,8.009389e-06,-3.821151e-06,-4.531826e-05
1983-01-01,-8.3991836e-07,-9.254512e-06,9.565323e-06,6.485131e-05,5.0016206e-06,-2.2371893e-05,1.1303873e-05,0.00019487768,0.00018582851,1.7501818e-05,-1.2566456e-05,-8.498242e-06,6.0061593e-05,0.00020270117,3.219604e-06,2.2633976e-06,-8.837258e-06,-9.0479705e-05
1983-02-01,-9.233918e-08,-7.785438e-06,5.9578233e-06,4.3371485e-05,7.5833705e-06,-3.1777465e-05,1.14255745e-05,0.00024393096,0.00013923529,2.0048796e-05,-1.7651724e-05,-5.0732924e-06,3.726047e-05,0.00027792834,1.220269e-06,1.2463461e-06,-6.577142e-06,-5.3005202e-05
1983-03-01,1.8896098e-06,-1.1505941e-05,6.348997e-06,7.741235e-05,5.427566e-06,-3.529804e-05,9.104606e-06,0.00028142284,0.00020908166,1.9057821e-05,-1.8686162e-05,-2.7262467e-06,3.8277525e-05,0.0002918107,3.3065298e-06,5.262402e-06,-5.081987e-06,-6.638336e-05
1983-04-01,-5.421003e-06,-7.5855023e-06,8.4178755e-06,0.000102908234,6.9748785e-06,-2.8665458e-05,5.8448168e-06,0.0002553967,0.00015476927,2.3473745e-05,-8.4286985e-06,-6.6901484e-06,2.5768635e-05,0.0002334301,1.1060478e-05,2.0460793e-06,-1.30532535e-05,-2.7457161e-05
1983-05-01,-2.1177548e-06,-5.9425693e-06,1.4589739e-05,0.00012383172,-4.487447e-07,-1.7225782e-05,3.4282311e-06,0.00014578094,0.00010728938,2.682046e-05,-4.855974e-06,-3.543366e-06,4.5675068e-05,0.00013881804,-2.934874e-06,4.9581577e-06,-1.2531684e-05,-5.0484294e-05
1983-06-01,3.2814569e-09,8.365721e-06,1.562418e-05,0.00013523662,2.1677806e-06,-1.851231e-05,1.40160155e-05,0.00020899474,7.9881094e-05,3.3461733e-05,-1.0010783e-05,-2.5263143e-06,3.8390528e-05,9.05645e-05,-3.6129095e-06,5.1059324e-06,-9.158892e-06,-1.6260881e-05
1983-07-01,1.3071949e-06,8.887288e-06,1.6119666e-05,0.000104090446,1.602748e-06,-1.2549073e-05,1.0591069e-05,0.00014261677,1.1138713e-05,2.5820791e-05,-2.378536e-06,1.8461469e-06,2.471681e-05,4.5235174e-06,-1.5591537e-05,1.0973548e-05,-1.1671105e-05,-1.2397832e-06
1983-08-01,-1.3614845e-06,1.5319933e-05,1.2190536e-05,0.0001280564,-2.2273161e-07,-5.095935e-07,4.645215e-06,2.2421922e-05,-1.21752855e-05,1.9040435e-05,-3.4442928e-07,-1.5092592e-06,3.8068898e-05,-5.099717e-05,-1.14885515e-05,5.705733e-06,-1.1219079e-05,-2.4110446e-05
1983-09-01,1.3367026e-07,8.504805e-06,1.5719797e-05,9.682329e-05,-9.1415095e-06,-1.5574155e-05,8.4178755e-06,0.000105316125,-9.715233e-06,2.5994646e-05,-4.6995046e-06,-1.274555e-06,4.517958e-05,-2.0016156e-05,-1.2114437e-05,4.4192057e-06,-9.602223e-06,-8.469033e-05
1983-10-01,3.1848322e-06,1.8635328e-06,7.461673e-06,8.619204e-05,-8.2635415e-06,-3.4254906e-05,7.887618e-06,9.7058e-05,3.4982964e-05,2.446472e-05,-1.1876291e-06,-3.3347424e-06,5.056909e-05,9.287152e-06,-5.8817204e-06,2.4024848e-06,-8.333078e-06,-7.199019e-05
1983-11-01,2.2112436e-06,-8.446088e-06,1.2503475e-05,3.5973942e-05,7.9432357e-07,-2.7735328e-05,6.018672e-06,0.00011560836,0.000109879824,1.47549035e-05,-5.2993055e-06,-6.4815213e-06,5.3846266e-05,9.1016525e-05,-7.95929e-06,2.5850313e-06,-2.943565e-06,-9.065356e-05
1983-12-01,4.9755436e-06,-4.847283e-06,2.7675778e-06,3.7060534e-05,6.1490646e-06,-3.315962e-05,8.548268e-06,0.00023529904,9.001686e-05,1.2442626e-05,-1.1844957e-05,-2.3698449e-06,6.182622e-05,0.00025657023,-1.8048158e-06,5.6274985e-06,-4.6908135e-06,-6.4018925e-05
1984-01-01,1.2026248e-05,-3.0109804e-06,4.4830376e-06,3.7361606e-05,4.7536087e-06,-4.0276085e-05,1.6584974e-05,0.00030796614,0.00011407279,8.656403e-06,-1.7195496e-05,-2.9207877e-06,6.525509e-05,0.00031085225,1.7281272e-06,-2.7076094e-06,-5.8068836e-06,-6.154467e-05
1984-02-01,-2.4042383e-06,-9.972049e-06,4.114074e-06,4.010012e-05,6.909984e-06,-4.8401438e-05,2.0192598e-05,0.0003342034,0.000117705014,2.315249e-05,-9.849064e-06,-5.692098e-06,5.282519e-05,0.00030064431,6.3032494e-06,2.2446693e-06,-8.299423e-06,-7.1941184e-05
1984-03-01,6.0408784e-06,-1.0398406e-05,9.1401525e-06,7.072392e-05,4.679816e-06,-3.3675773e-05,1.1148943e-05,0.00021301187,0.00017751777,1.9520267e-05,-1.4678357e-05,-2.7650021e-06,8.1259815e-05,0.00018331455,3.548339e-06,-1.5187325e-06,-1.0414806e-05,-0.000107254884
1984-04-01,5.3521508e-06,-5.733091e-06,6.0408784e-06,6.259037e-05,7.1723553e-06,-2.2541339e-05,7.524919e-06,0.00026774933,0.00014765648,2.1299482e-05,-1.1349504e-05,-2.9289877e-06,7.0453345e-05,0.00018738952,-6.020062e-06,4.622423e-06,-8.028852e-06,-9.744871e-05
1984-05-01,-4.298243e-06,1.4247562e-06,8.5908105e-06,0.00014520495,3.4171535e-06,-5.118156e-06,1.08455715e-05,0.000114138384,0.00020264814,1.7232705e-05,-1.1193726e-05,-7.1023533e-06,6.056518e-05,5.731832e-05,-9.0045505e-06,-5.413327e-06,-1.5767728e-07,-0.000101991034
1984-06-01,-4.9623777e-06,3.6795245e-06,1.4018646e-05,0.00014495077,1.7117272e-06,-1.6555961e-05,9.574709e-06,4.688901e-05,8.881943e-05,2.1570053e-05,-6.798982e-06,-4.0850646e-06,4.02559e-05,-6.048698e-05,-9.184936e-06,3.6467245e-06,-4.6672067e-06,-4.2801425e-05
1984-07-01,-2.7322094e-06,3.6631245e-06,1.1304728e-05,0.000119221855,1.4739562e-06,-1.5162106e-05,1.7650862e-05,0.00016410396,3.5131437e-05,2.5653226e-05,-5.5445125e-06,-4.011272e-06,2.0618954e-05,-1.2448196e-05,-5.8888763e-06,2.2036766e-06,-8.217437e-06,-7.5697026e-06
1984-08-01,-2.9617804e-06,5.4177435e-06,1.7257305e-05,7.6496115e-05,-3.2405515e-06,-1.7565108e-06,1.9052917e-05,-9.471907e-06,-2.4533729e-05,2.3997e-05,-9.840864e-06,-3.8964863e-06,2.314429e-05,-9.976907e-05,-1.1587283e-05,3.6303245e-06,-1.3243509e-05,-2.2762717e-05
1984-09-01,-1.8291757e-08,9.84528e-06,9.254938e-06,0.00011612258,-7.692688e-06,-2.6616312e-05,4.8684014e-06,0.00013233228,3.7755162e-05,2.3054097e-05,-2.9043877e-06,-3.2159587e-06,2.9515024e-05,4.2797637e-05,-1.1144526e-05,4.351852e-06,-8.881565e-06,-6.273355e-05
1984-10-01,9.649375e-08,3.5067205e-07,7.0739698e-06,0.00011510588,-1.420347e-06,-3.665206e-05,8.918774e-06,0.00016651451,1.2165634e-05,2.7096277e-05,-9.890056e-06,-2.3878456e-06,4.9988288e-05,0.00010575886,-7.1925388e-06,2.1216838e-06,-7.635295e-06,-6.4381566e-05
1984-11-01,2.6628259e-06,-9.709678e-06,3.523739e-06,9.328796e-05,3.77791e-06,-2.834633e-05,2.6874259e-06,0.000119213655,0.00012383798,1.2091841e-05,-1.3046731e-05,-3.1995587e-06,7.579099e-05,8.947536e-05,-1.1661075e-05,-6.332266e-07,-3.2979515e-06,-0.00010614801
1984-12-01,-7.568451e-08,-9.922856e-06,1.2050848e-05,6.374645e-05,7.746297e-06,-4.042367e-05,1.2395212e-05,0.00026750338,0.00024439,2.314429e-05,-1.4645564e-05,-7.446717e-06,7.8053956e-05,0.0003151896,2.4004548e-06,2.1790765e-06,-1.1087133e-05,-8.384634e-05
1985-01-01,-8.3294435e-07,-9.568219e-06,1.162626e-05,4.93063e-05,9.569885e-06,-2.9907322e-05,1.1997792e-05,0.00023627222,0.00010087983,1.6931364e-05,-1.7966522e-05,-7.987059e-06,6.319979e-05,0.00022484119,1.8023202e-06,2.1133674e-06,-1.0268079e-05,-8.605153e-05
1985-02-01,4.3598266e-06,-3.390458e-06,6.8482186e-06,3.3771168e-05,5.733629e-06,-2.7099246e-05,1.4926831e-05,0.00017286158,0.00024183652,1.8071874e-05,6.4453343e-07,-1.0835138e-06,7.895093e-05,0.00020513283,6.8482186e-06,3.2452372e-06,-1.8960149e-05,-9.278227e-05
1985-03-01,-8.1566395e-07,-6.881106e-06,5.5176206e-06,7.2064664e-05,3.685891e-06,-3.2361146e-05,9.716772e-06,0.00026252124,0.0002140582,7.245668e-06,-1.20911645e-05,-5.2826654e-06,7.3628544e-05,0.0002673511,-1.1439988e-06,3.3748438e-06,-1.39401745e-05,-9.8286095e-05
1985-04-01,-7.1198156e-07,-7.745133e-06,5.396658e-06,6.624115e-05,-8.45363e-06,-1.0216238e-05,5.0251256e-06,0.0001845086,0.00013952758,1.7648501e-05,-8.401788e-06,-2.1030646e-06,3.294171e-05,0.00016973382,-3.6583006e-06,5.6385834e-06,-1.3067511e-05,-5.1291878e-05
1985-05-01,1.1283846e-06,1.6067497e-07,1.1902746e-05,9.645603e-05,-2.5091504e-06,-1.3335361e-05,8.299772e-06,0.00013759216,0.00017249005,1.644751e-05,-1.3715529e-05,-2.2499444e-06,3.9516923e-05,0.00014120378,-6.276292e-06,5.149268e-07,-9.274452e-06,-6.1219514e-05
1985-06-01,-1.308159e-06,4.7400026e-06,1.447754e-05,9.510815e-05,4.748639e-06,-1.4700512e-05,9.18108e-06,0.00013350532,0.00013265859,2.4811252e-05,-7.434086e-06,-4.6173664e-06,2.1121876e-05,3.454015e-05,-5.835638e-06,2.0442458e-06,-6.760143e-06,-7.079834e-06
1985-07-01,-4.133515e-06,3.3748438e-06,1.5661251e-05,8.598407e-05,-6.3799744e-06,-8.816518e-06,1.8541614e-06,0.00012876185,2.5281042e-06,1.3855439e-05,-1.5760088e-06,-4.859292e-06,3.223321e-05,-5.200038e-05,-1.076921e-05,2.8305076e-06,-3.5200574e-06,-2.0601794e-05
1985-08-01,-1.394561e-06,8.93051e-06,6.7013316e-06,8.602727e-05,-3.0621304e-06,-1.2998389e-05,9.068754e-06,2.5934482e-05,1.7648501e-05,2.3636181e-05,1.9319268e-06,-3.4509358e-06,3.305403e-05,-6.235138e-05,-1.2082528e-05,3.0897136e-06,-8.254901e-06,-6.334501e-05
1985-09-01,-2.5955524e-06,-9.36634e-07,1.0122865e-05,0.00010384343,-5.0148155e-06,-1.9763691e-05,9.042837e-06,0.00014935152,-1.9530402e-05,1.9134623e-05,-6.4923006e-06,-3.960711e-06,3.9646526e-05,2.4189154e-05,-1.0060714e-05,3.253881e-06,-1.1443146e-05,-2.2269356e-05
1985-10-01,1.2407036e-06,-1.5900878e-07,7.409828e-06,0.00013340166,4.8356014e-08,-2.2960572e-05,5.906433e-06,0.00011066056,7.063903e-05,1.5427962e-05,-7.460003e-06,-4.168076e-06,6.634483e-05,2.9476974e-05,-6.4318156e-06,4.463509e-06,-6.8379086e-06,-9.691229e-05
1985-11-01,2.562665e-06,-5.170339e-06,-5.7405996e-06,6.987869e-05,3.0637966e-06,-2.3936918e-05,8.144249e-06,0.00015882985,0.00013913012,2.0356092e-06,-6.2503677e-06,1.2752716e-06,5.8827834e-05,0.00018119076,-3.2090102e-06,6.704504e-07,-2.540546e-07,-5.9664264e-05
1985-12-01,7.720882e-06,-6.855189e-06,7.2715848e-06,5.7099787e-05,5.733629e-06,-2.4170207e-05,8.921874e-06,0.00015788806,0.00019214657,1.1755867e-05,-1.6972896e-05,8.346178e-07,4.8666923e-05,0.00018214982,-3.070767e-06,3.4094046e-06,6.856855e-06,-7.952815e-05
1986-01-01,-5.604692e-06,-2.8406066e-06,5.3991535e-06,4.3081647e-05,7.166069e-06,-3.274693e-05,1.7872517e-05,0.00025600346,9.145309e-05,2.978606e-05,-1.2453667e-05,-8.16759e-06,5.680584e-05,0.00024376629,1.9463187e-07,-2.4382462e-06,-8.639938e-06,-6.70268e-05
1986-02-01,9.0292015e-06,-7.599032e-06,1.1460892e-05,3.800833e-05,1.3420242e-05,-3.2160875e-05,1.1443401e-05,0.0002412821,9.078831e-05,8.14574e-06,-1.799933e-05,-6.4794003e-06,6.122312e-05,0.0002516037,4.629408e-06,-2.263303e-06,-1.0625525e-05,-6.11575e-05
1986-03-01,3.0549345e-06,-1.1902601e-05,-1.6510021e-06,4.93883e-05,6.2476247e-06,-2.4734589e-05,1.0000127e-05,0.00027123216,0.00019104753,1.4592355e-05,-1.5392696e-05,-5.525966e-06,6.2543935e-05,0.00024147454,-5.5872006e-06,4.5506895e-06,-1.408063e-05,-6.921357e-05
1986-04-01,-3.3129545e-06,-7.634022e-06,4.3932378e-06,9.391977e-05,4.165813e-06,-2.8583316e-05,4.1133317e-06,0.00021688646,0.00018508201,2.5045134e-05,-8.779891e-06,-4.9049268e-06,3.8856797e-05,0.00019879745,2.6461203e-07,1.4542165e-06,-1.3993158e-05,-2.9554241e-05
1986-05-01,1.8588617e-07,-9.453412e-06,1.1723307e-05,0.000101512254,4.9792943e-06,-2.2722757e-05,1.0673655e-05,9.131314e-05,0.00015117826,2.2071123e-05,-1.3520817e-05,-3.7678037e-06,1.1277203e-05,0.00013318549,-7.625269e-06,4.8305956e-06,-1.139527e-05,-5.7684905e-05
1986-06-01,-1.729728e-06,1.37526295e-05,1.2676741e-05,0.00012833085,3.520836e-07,-1.967002e-05,4.5769266e-06,0.00012505069,0.0001101019,2.2814624e-05,-7.1529284e-06,-5.071117e-06,3.4404526e-05,-2.5495588e-05,-7.065457e-06,4.769361e-06,-6.1120227e-06,-5.4107346e-05
1986-07-01,-1.2223973e-06,-9.5123687e-07,1.7618848e-05,7.9145924e-05,2.7335773e-07,2.8362556e-06,9.632749e-06,3.1509237e-05,-1.30134795e-05,2.9576131e-05,6.8447116e-07,-2.8056238e-06,3.345109e-05,-0.00010070313,-1.0887939e-05,4.559435e-06,-1.0835458e-05,-2.6335314e-05
1986-08-01,1.113076e-06,5.3904078e-06,9.440315e-06,0.00013136609,-6.625851e-07,-7.2491457e-06,3.955887e-06,3.936413e-05,6.5012864e-06,1.9709405e-05,1.0693402e-06,9.0315007e-07,3.496434e-05,-5.653903e-05,-1.1762648e-05,8.661824e-06,-7.695249e-06,-4.3164728e-05
1986-09-01,-2.7968708e-06,7.70839e-06,1.0315023e-05,0.00010515979,-2.1408414e-06,-1.5401441e-05,3.492285e-06,8.659845e-05,7.962051e-06,2.659337e-05,3.5097837e-06,-3.330446e-06,1.8467319e-05,-3.733916e-05,-7.738985e-06,4.5069537e-06,-1.0573043e-05,-1.36607705e-05
