,vo1000GLB_cluster1,vo1000GLB_cluster2,vo1000GLB_cluster3,vo1000GLB_cluster4,vo1000GLB_cluster5,vo1000GLB_cluster6,vo1000GLB_cluster7,vo1000GLB_cluster8,vo1000GLB_cluster9,vo1000GLB_cluster10,vo1000GLB_cluster11,vo1000GLB_cluster12,vo1000GLB_cluster13,vo1000GLB_cluster14,vo1000GLB_cluster15,vo1000GLB_cluster16,vo1000GLB_cluster17,vo1000GLB_cluster18
1981-02-01,-5.812982242572766e-06,1.7685434580794593e-05,5.760197871768565e-06,0.003609499253798276,0.0011440245240616302,-1.6195604423273435e-06,-0.0008171535834359627,-0.00023854940398292533,-3.4659520041846284e-05,8.045365221765987e-06,0.00020539043058912892,4.077435574878979e-05,0.0002816939906386489,0.00047459398047067225,0.008440994861302897,2.3967327806309277e-05,4.0030722124760767e-05,-2.295459402191653e-05
1981-03-01,-6.143256495032178e-06,2.00471896026003e-05,4.50899601373262e-06,-0.0007635013389517553,0.0021662354508104427,-8.724359445383616e-07,-0.0006145131919765845,-0.00015350388307326838,-2.3437505893898797e-05,8.02315861721317e-06,0.0001344493739452446,-2.6426991810338855e-05,0.00022869660990016365,0.000857003396959044,0.007723443559370935,1.1710772014339456e-05,0.00020011318863705837,-9.744000428465277e-06
1981-04-01,-5.680347560842701e-06,2.6961028066054212e-05,2.9702205439967935e-06,-0.001851866727520246,0.0036342845608790717,8.577909844255633e-07,-0.0007252948610888174,-0.00010821172706884047,-2.3917500662237296e-05,8.050491932008201e-06,9.700042179853578e-05,-6.941893092437607e-05,0.0002696637734929523,0.001221064182270008,0.006178221519803628,-3.712676438803234e-06,0.00039780667672554654,2.279828929860304e-06
1981-05-01,-4.865412015559045e-06,3.025931608091748e-05,1.363535616607146e-06,-0.0032967847801046446,0.003981624710528801,1.967301470801266e-06,-0.0004199394121921311,-7.897458050612603e-05,-2.414163980139499e-05,6.74057394892233e-06,5.053086624684511e-05,-0.00014366889207968083,0.00027320795859189025,0.001174047671762916,0.003787492460105568,-9.57327579160891e-06,0.0006347036105580628,1.3366234615884274e-05
1981-06-01,-4.516931962101512e-06,3.1549878104965774e-05,-4.8889750357002155e-08,-0.0028894424758618698,0.004083106856948386,2.8620175829743068e-06,-0.000546947012480814,-2.161213476780255e-05,-1.7371116377439143e-05,6.503793796984113e-06,-1.867614400907769e-05,-0.00020876917836215833,0.0002600565825229172,0.0013122828628790255,-0.0014142741747491527,-1.942383832789435e-05,0.0008857194592969286,2.43888786792036e-05
1981-07-01,-4.972059054011356e-06,3.767608758202384e-05,-1.1124619805736284e-06,-0.004049868221045472,0.005272321868687868,4.151747573891369e-06,-0.0005260799904741968,6.417640772427979e-06,-2.2110197099590372e-05,7.80290485348861e-06,-5.7349969514082964e-05,-0.0002515678004230089,0.0002494497576580298,0.0011043095582863316,-0.002474262691976037,-2.4565584548016466e-05,0.0013019823301066128,3.060335006057933e-05
1981-08-01,-4.1629939467072256e-06,3.604578436001664e-05,-2.2445001784879057e-06,-0.0035751978430198506,0.004112059832550585,4.177164289450384e-06,-0.0005899969740615537,-6.364686926289046e-06,-2.575681532900303e-05,7.591483910585451e-06,-3.6579297102434793e-05,-0.0002711015796471063,0.00024844483215763995,0.0009246125046047382,-0.004474351953831501,-2.558271639494839e-05,0.0011496171484597856,2.936930850640387e-05
1981-09-01,-5.201777237571248e-06,3.336648309830554e-05,4.032643618591413e-08,-0.003950417521991767,0.00435189528313155,4.048292786331016e-06,-0.0005769999309753379,-6.498077867866454e-05,-2.9223686311509398e-05,9.224310765437899e-06,2.24096027068299e-05,-0.00018565354010839337,0.00025889993677000433,0.0006031422041511785,-0.00017534401877128403,-1.3688123522669918e-05,0.000855331664853212,1.6119029859959184e-05
1981-10-01,-4.885944765128039e-06,2.7572561345758836e-05,1.54325384240445e-06,-0.0031219591619446874,0.00317966162886781,1.944776559281206e-06,-0.0006083695552661084,-0.00012717608352313223,-3.1828173640448775e-05,8.863028500558624e-06,0.00012352460695789585,-0.00012478761598923364,0.00021646663464542308,-2.989293269214007e-05,0.004009567419416271,-5.358263911702813e-06,0.0005664595745555643,1.5603994810751113e-06
1981-11-01,-5.432662556670281e-06,2.271729948893975e-05,3.396400441432061e-06,-0.0010368548828409985,0.001793289872390839,6.492563449959999e-07,-0.0007358088017402528,-0.00020830827808189812,-3.175038385899483e-05,8.048113046404668e-06,0.00019623826119641308,-3.7550319615073256e-05,0.00024191642957951197,-0.0007638650761994844,0.006724267586832866,5.059706883063949e-06,8.506894017854292e-05,-9.21503312924812e-06
1981-12-01,-6.494566146471533e-06,1.840252951362608e-05,5.064418869021782e-06,0.0011636577255558223,0.0023376325164766363,-4.871869301264271e-07,-0.0008100220535804208,-0.0002250518382820503,-3.149258952914204e-05,8.591694649642498e-06,0.00024158724348429436,2.4942909990584113e-05,0.00026444375345652753,-0.0007563525286968797,0.008204001642297953,1.3079084610359222e-05,-3.698907372987985e-05,-2.709837852169677e-05
1982-01-01,-5.827296425217812e-06,1.6210319645105336e-05,5.484379622241463e-06,0.001854401853051968,0.0023071891822231314,-8.750600088316918e-07,-0.0008059599470774023,-0.00023416464303053266,-3.039230460462232e-05,9.027874292846528e-06,0.00022214198907022364,5.1679161634124085e-05,0.0002806889493843879,-0.00024015495606969733,0.009147600212600082,1.4295092558136165e-05,-0.00016882758144573827,-2.8110613889514784e-05
1982-02-01,-5.509173693997353e-06,1.813795202599659e-05,5.232921849507416e-06,0.0019928325855289586,0.0033433925030597797,-1.088424754816163e-06,-0.0007788896255078726,-0.00023820782940753776,-3.2059381963211534e-05,9.345486612661779e-06,0.00019109326482672867,4.344172181014943e-05,0.0002907480930761349,0.0007372806066996418,0.008604313188698143,1.5951404193623514e-05,7.649940825002786e-05,-2.2654046317049643e-05
1982-03-01,-5.781815901327704e-06,2.2636845368465566e-05,4.1400213289057396e-06,0.000987777366390219,0.0030496751908989004,-1.0621739677614272e-06,-0.0007233861955076767,-0.00020809240358294514,-3.237847779065562e-05,8.295416101005774e-06,0.00015283797741479552,1.8961946293332048e-05,0.0002810004265153442,0.0009436048761320611,0.008093897486105561,1.262782051326656e-05,0.0002802713020678817,-1.3813204060181904e-05
1982-04-01,-4.907437479423425e-06,2.478079832473164e-05,1.9568468995137297e-06,-0.0016538926502107643,0.003237651496116693,2.1589479573355588e-07,-0.000628801232475477,-0.00011192740044941235,-2.657399398650831e-05,7.222685583938894e-06,0.00010407345598650863,-7.46449744759087e-05,0.0002364398493558507,0.0010565330740064383,0.005438222433440387,-4.309920036686846e-06,0.0002613623008882213,-2.3565829793899208e-07
1982-05-01,-4.819591037510963e-06,3.274757085797231e-05,1.3554902131591102e-06,-0.0032344149076379836,0.004598721958852063,2.0391941298601646e-06,-0.0004968138152131967,-6.223523561620031e-05,-2.323631866975353e-05,7.942505838903492e-06,5.177626765847284e-05,-0.00016752487483798808,0.0002687580325238576,0.0010508822015253827,0.003324206409160979,-1.5124088992995052e-05,0.0008278614485688094,1.5282482389564024e-05
1982-06-01,-5.143475227898925e-06,3.684498913199024e-05,-3.862283832618752e-07,-0.0033232125133508816,0.005124382732901722,3.1140605929091507e-06,-0.0005042771893689254,-1.939846420693515e-05,-2.2643369323530227e-05,8.463214017617051e-06,1.0541950246079068e-05,-0.00026006132627472926,0.00026545947713946754,0.0012321501950888585,-0.0007439306955348002,-2.0697505799655962e-05,0.001003593934001401,2.5497796787597425e-05
1982-07-01,-5.188783615466481e-06,4.122884563978268e-05,-1.5007728169681385e-06,-0.003317468144814484,0.005317160685081035,4.037854236716403e-06,-0.0005654592920715611,1.4722196362487486e-05,-2.4763799474463187e-05,8.631083940992568e-06,-5.963522653473774e-05,-0.0002669803190814412,0.00028311531588604504,0.0011986642978930226,-0.0032259886211249977,-2.032800294705894e-05,0.0012411362452742956,2.988783791484429e-05
1982-08-01,-5.001290290330027e-06,4.4163581227928583e-05,-7.800974047915697e-07,-0.00399773707613349,0.005713532057901224,3.914633718686001e-06,-0.0006570565043754566,-1.1419437530845322e-05,-2.9101276098109752e-05,9.785924661845974e-06,-3.2527645998925436e-05,-0.0002994977757739632,0.0002998869604198262,0.0011039342401394001,-0.003840209319605492,-2.2452223652735262e-05,0.001244006610553091,3.076525163008607e-05
1982-09-01,-4.470425495021889e-06,3.546998216854745e-05,-1.0186877018968288e-06,-0.0036475488741416484,0.0031248171580955386,3.307396698870044e-06,-0.0005646291659407628,-7.427337075806344e-05,-3.391681811757362e-05,8.70206574877269e-06,1.0263994454362546e-05,-0.00020884132106363288,0.0002466160698201169,0.0007647197586872305,-0.0013003051208215766,-1.8295424258501113e-05,0.0008116877223882411,1.8935306682958726e-05
1982-10-01,-4.478950638995327e-06,2.8626249309948994e-05,1.0079864913833298e-06,-0.0032667496270732954,0.003694306118025755,2.535922348581571e-06,-0.0005689862518920563,-0.00012072255428748852,-3.036422220667681e-05,8.141898475296721e-06,8.680621400950865e-05,-0.00012288749965828964,0.0002105210528084585,-0.00012994401004107203,0.003811053466051817,-1.1059309648877255e-05,0.0005908135790377855,1.8557073739821479e-06
1982-11-01,-5.5143030943899616e-06,2.279468105140939e-05,3.528221263242998e-06,-0.002373370989516843,0.003748237941181287,6.77568141332351e-07,-0.0007369560989900492,-0.00020353186498497328,-3.396105920472063e-05,8.848415687131856e-06,0.00016071880963863805,-7.590116855799747e-05,0.0003048887182640928,-0.00035945483129277517,0.006479123112512752,-4.136880905695385e-06,0.0002267197689636507,-1.2369510162138391e-05
1982-12-01,-6.44211828207733e-06,1.7090983364832062e-05,4.676942584828432e-06,-0.000512694668941549,0.002835024012407909,-1.2216240625996732e-07,-0.000871388632125066,-0.0002306091356212678,-2.7177170095378216e-05,8.869441172656757e-06,0.00021106084204802755,-1.6215103246593017e-05,0.0002799473639408296,-0.0003965180439990945,0.007060242933221161,1.2393152801229097e-05,-7.798117217640133e-05,-2.5411176051696927e-05
1983-01-01,-6.34981701794676e-06,2.1436158953380426e-05,5.292833500756682e-06,0.0013247268725535832,0.0021478401322383434,-1.1400384467735344e-06,-0.0007408909368677996,-0.0002457389833263891,-3.177740440244237e-05,9.00225732797894e-06,0.00020012178841473846,5.38263431893859e-07,0.0002784128644799983,1.855262906265883e-07,0.008501655975123867,5.082101557579846e-06,-7.557458856253006e-05,-2.4399440330335326e-05
1983-02-01,-5.027093350545997e-06,1.6602678946780424e-05,5.749979727424619e-06,0.0011828199603769463,0.002225343390212705,-1.7681418614736714e-06,-0.0006899615982547402,-0.000221355050756677,-3.0119567354553994e-05,8.487434975442059e-06,0.00018491424877235357,-1.421070840518476e-05,0.0002808488220166923,0.0009427561356763666,0.008005733252502978,1.4573647049695778e-05,-1.0700563911490866e-05,-1.9239494669150937e-05
1983-03-01,-5.464497006124902e-06,2.3297931864319078e-05,5.070778222033324e-06,0.0008881514077074826,0.002223934279754758,-1.6919037553116666e-06,-0.0006169959306134842,-0.00017684686336787823,-2.8147058354732464e-05,8.140351232627757e-06,0.00012856629230858138,-4.577812274953391e-05,0.00023924764139916408,0.001312499080086127,0.00751242259866558,5.491517696078163e-06,0.00027615626297321997,-1.0961424708557964e-05
1983-04-01,-5.15883801493259e-06,2.6007084276229818e-05,2.720172619273497e-06,-0.000709284813638078,0.0031457896208545817,-4.1063868228446115e-07,-0.0005764083956213047,-0.00013019762263866141,-2.497934971878337e-05,7.60805733997969e-06,8.20439481685753e-05,-6.367296879508775e-05,0.00026007404482119125,0.0015918871213216335,0.007014145376160741,-4.240820733063696e-06,0.0003562027510876457,2.0544992430241339e-07
1983-05-01,-5.664898346567971e-06,3.1372848796484295e-05,2.02066479263138e-06,-0.002419310658297036,0.0039650173372744275,1.1810406637437752e-06,-0.0005050220655296774,-8.291223386312713e-05,-2.692024017416506e-05,8.023158984438486e-06,5.45032510975337e-05,-0.00012907192918330267,0.0002731084102627144,0.001489429390251947,0.003506796565488912,-1.372345606086594e-05,0.000500699065418707,8.37551138092634e-06
1983-06-01,-5.009210136766001e-06,3.3836915397578965e-05,3.7710726321980583e-07,-0.0038278089050436392,0.0040937535231933,2.649732963097508e-06,-0.0004509776166135756,-4.433624148394143e-05,-2.184975823898935e-05,7.847691199856323e-06,3.4864091465654687e-06,-0.00021467812589632914,0.00026307245041772893,0.001353488066039669,0.000688723093844601,-1.7797240771625828e-05,0.0008821793825417344,2.245713956285669e-05
1983-07-01,-5.070622478168458e-06,3.8152031638345355e-05,-1.7661736958099122e-07,-0.004486911711865105,0.0055475170180822415,3.5851413107919617e-06,-0.0005769342654578699,-3.233623591886894e-05,-2.323970090175987e-05,8.012156546715814e-06,-2.1561976382145076e-05,-0.00024976032601325244,0.0002696238218711435,0.0012175830003495018,-0.0012345336472208146,-2.1866197618315135e-05,0.0011977103390058295,2.6733235970339913e-05
1983-08-01,-4.389146185042119e-06,3.697276546715209e-05,-1.2876167601894251e-06,-0.004435437222127803,0.0056410853479368,3.6426764910831768e-06,-0.0005722699521963175,-2.5465027172923207e-05,-2.4485452119042126e-05,7.995898257847782e-06,-1.9727720731073838e-05,-0.00026263733161613345,0.0002548524703756398,0.0009527982911095023,-0.00327171255776193,-1.8093608936973532e-05,0.0012323785793139704,2.7013682691038504e-05
1983-09-01,-4.710172431091179e-06,3.5355477881370986e-05,-6.501297708880652e-07,-0.004244905721861869,0.003957458344909052,3.82777154507123e-06,-0.0006341647046307723,-8.231070197602409e-05,-3.2572120872851556e-05,8.308575130606755e-06,3.7621961250048725e-06,-0.00019729557844466004,0.0002540497007430531,0.0008637012191078005,-9.26282950786117e-05,-2.4816266576214354e-05,0.0008622035642878878,1.8197894135056816e-05
1983-10-01,-5.0928148888137085e-06,2.803490462107023e-05,1.6206390360987923e-06,-0.0028685466531896964,0.0030921093033005795,2.030881231277429e-06,-0.0007083428499754518,-0.0001513676777350433,-3.45502531929061e-05,9.208234803939757e-06,0.00010905233314891424,-0.00011170137124439782,0.0002339779464157552,0.00020987511864708117,0.004322371751186438,-4.781262643474492e-06,0.00040544396647924767,1.9939029353057016e-06
1983-11-01,-5.156030063205405e-06,1.8230574747269793e-05,4.026855361507794e-06,-0.00098474611149868,0.0018789859799047313,7.184011354945935e-07,-0.0008001818666040588,-0.00017164480675052366,-3.301746000632302e-05,8.087252655141287e-06,0.00019364748974718776,-3.8920461520319805e-05,0.00020179316131609747,-0.0010333614530585087,0.004901047941530123,6.897093731911411e-07,6.105031692034876e-05,-1.3815149688088228e-05
1983-12-01,-5.623986135871988e-06,1.823606239722941e-05,4.589451437238284e-06,-3.443326690444337e-06,0.003121359137973438,-4.831540608721044e-07,-0.0007891199857112952,-0.00022845820437752357,-3.406217324987261e-05,9.526456962598107e-06,0.00023056697197413695,-7.162852556496585e-06,0.0002459773895679973,-0.0009140381735051051,0.008788663399172947,7.943630374406562e-06,-0.0001492677458574892,-2.2861127899311293e-05
1984-01-01,-5.798493386107987e-06,1.689773217735655e-05,4.979820282007681e-06,0.0012860407878179103,0.0028290291083976626,-1.0455889653019792e-06,-0.0007766763398346181,-0.00024724086751634985,-2.772037785487353e-05,9.348374962188432e-06,0.0002261088108449864,9.798684360525247e-06,0.0002773158154344525,-0.0002906963345594704,0.008599963621236384,1.75497211230544e-05,-3.075579621104731e-05,-2.55402045684006e-05
1984-02-01,-5.576334881073601e-06,1.873560619739681e-05,5.110490287032691e-06,0.0014541585187544115,0.002749181779411932,-1.6601396264722556e-06,-0.000760680692716657,-0.000236685445997864,-3.107957321549487e-05,8.969525127777578e-06,0.0002399171232051837,-1.6134574410819407e-06,0.00024089792780366471,-7.419033257368332e-05,0.009551816765451804,2.61573298236571e-05,-0.00012882914638289044,-2.406182898948252e-05
1984-03-01,-5.758146719552364e-06,2.1590240505181747e-05,4.693663783301147e-06,0.0007855527655920014,0.002661820083934193,-1.3554961057518647e-06,-0.000675463343213778,-0.00016582639743675193,-2.7217358878353996e-05,8.540870910586411e-06,0.00017487233587113832,-8.573045346091258e-06,0.0002319361638828096,0.0009738270819070749,0.00713462068233639,1.1757353892856529e-05,0.0001293941750191152,-1.0321040278966714e-05
1984-04-01,-4.923727506229207e-06,2.8520274548987712e-05,2.7155436100537223e-06,-0.002028203562076669,0.0028765425668098032,3.6948971014225316e-07,-0.0006112920649078054,-0.00011385709512978792,-2.4237535523527313e-05,8.100662163010574e-06,8.94793250457345e-05,-6.814417524172154e-05,0.00025718492741527206,0.0012722740696820742,0.006265521369641647,-2.2370045926214605e-06,0.0004094794551039943,1.2829576905771112e-06
1984-05-01,-4.83316571165053e-06,3.121290264752166e-05,1.6339995538276737e-06,-0.002800691800075583,0.004829430933265637,1.6379164066837415e-06,-0.0005649607677090293,-5.095602635106922e-05,-1.916985592031732e-05,7.556455175057891e-06,2.491130051870035e-05,-0.00014947904476329035,0.0003061437217349356,0.0013548590989861018,0.0030295435863081366,-1.5082434579309805e-05,0.0005855096080469795,1.425394979769753e-05
1984-06-01,-4.945385610499578e-06,4.0264220218207825e-05,1.6379620523393334e-08,-0.003691868914756924,0.004990719511018446,2.7811034837300124e-06,-0.00048790928606952855,-3.584080618763793e-06,-2.3751637590432176e-05,8.700860331669634e-06,-3.4798559530221006e-05,-0.0002665886511196099,0.00029472251877781343,0.001190127901888142,-0.0013923386177339125,-1.9380069449941472e-05,0.0010950425348710269,2.605339443706023e-05
1984-07-01,-4.537081713630212e-06,3.951766313592264e-05,-5.224423006837801e-07,-0.004021999484393746,0.005400886099475126,2.9576013852026934e-06,-0.0005753298561709623,-9.620743699285768e-06,-2.3685551528832835e-05,7.765533685208123e-06,-4.611879755126817e-05,-0.00024237565610193363,0.00026515000089685515,0.001051364476249243,-0.0017336036762571894,-2.009810309462454e-05,0.0012955354274405788,2.453676251771188e-05
1984-08-01,-4.543763592230066e-06,3.842474417256034e-05,-1.2438289922343283e-06,-0.0037193731259321794,0.0044318236177787185,3.607476099058033e-06,-0.0006284727229891967,-1.7062067221875463e-05,-2.539311228449353e-05,7.593938532585352e-06,-3.3569089434119334e-05,-0.0002458770525307678,0.0002686746070553041,0.001045702689831766,-0.0036822359106736258,-1.8271079747270363e-05,0.0011692180123645812,2.932421138430533e-05
1984-09-01,-4.4808351245525495e-06,2.9562310023227687e-05,-1.3945726012252875e-06,-0.0032144092983799055,0.003523069851022835,3.2565366092874743e-06,-0.0005241393713125339,-6.378780634132335e-05,-2.814662304102905e-05,6.559302872053488e-06,2.070343233147772e-05,-0.00017237662573081806,0.0002221580209813758,0.0005691860981945259,0.0008416400305577554,-1.5347240394742297e-05,0.0006858586049121288,1.280494859512848e-05
1984-10-01,-5.309197693358499e-06,2.977134258744408e-05,1.9407982603094056e-06,-0.0023009868527879007,0.003484260135640701,2.312845035349855e-06,-0.0006247090520143199,-0.0001189100420679492,-3.579559863562911e-05,9.27263070107845e-06,9.36582485640732e-05,-0.00012809604136830032,0.0002489001582778821,0.00015174943352273357,0.0020306764781707898,-1.2519241708349267e-05,0.0005208790147056183,2.2099898102814094e-06
1984-11-01,-5.77681989581268e-06,2.0023347692092858e-05,3.6976584083548967e-06,-0.0016465573935420252,0.0025342669687233865,7.532965492158491e-07,-0.0006063558127304229,-0.00018517207733922353,-3.181774554521435e-05,8.68112582674665e-06,0.00017427601051167585,-3.5036515802620784e-05,0.00022841762653446165,-0.0008570294085075147,0.006182316428748891,8.097454474964031e-06,0.00020014202972460125,-1.4123322182081498e-05
1984-12-01,-5.595221433426277e-06,1.9124052480300777e-05,4.521982366963586e-06,0.0011070657819800545,0.0020051986211910844,-4.5627197579628446e-07,-0.000899910325339685,-0.0002180736255072786,-2.985690761671967e-05,8.538379898852755e-06,0.00020940251488354988,-4.620187115980788e-06,0.0002649274888839996,-0.0005317682128710052,0.008095458906609565,8.366515963067153e-06,-6.31135890216683e-06,-2.069800412076042e-05
1985-01-01,-6.136866389435905e-06,1.540931232037943e-05,5.335155424267002e-06,0.0009154760846286081,0.002056203326598431,-9.161287389706605e-07,-0.0007331696300146481,-0.00020656307637893957,-2.998311594218159e-05,8.723600330995396e-06,0.00021056293917354196,2.7401817889135007e-05,0.00023492220035140318,-0.00030701870249079854,0.008178588177543133,8.959737098804199e-06,-0.00010003415001038877,-2.6888738841678994e-05
1985-02-01,-5.3950442360286636e-06,1.6729484423742553e-05,4.959896502650555e-06,0.0008460880962957162,0.0023656886090369276,-1.6793940847616869e-06,-0.0008642241179283399,-0.00022142056600980297,-2.85706963227429e-05,8.411464442332584e-06,0.00017323995962215122,4.971004431275144e-06,0.0003286148553756489,0.0007923439018971598,0.008267673547379673,1.4805585723057981e-05,-2.0777304143848596e-05,-1.9022467359384708e-05
1985-03-01,-6.318499532401288e-06,2.183055968713913e-05,4.426098726982763e-06,0.001231172700499883,0.003574255485242854,-7.626220099085103e-07,-0.0007962251402204856,-0.00020407015931002957,-2.953013783056114e-05,8.468957605187608e-06,0.0001707493235395911,-1.3265189804572044e-05,0.0002815307446078143,0.0009995711783024794,0.0077519158367067575,6.601478783456359e-06,0.0002641299336877031,-1.7010673137876807e-05
1985-04-01,-4.670485172132994e-06,2.4111697317735035e-05,2.5612076677297804e-06,-0.0013355668670556042,0.003017991063340257,1.448965220410499e-08,-0.0006003425369272009,-0.00010492040809881671,-2.3773770960213013e-05,7.522765281831897e-06,6.704851784888888e-05,-5.128553628152155e-05,0.00026247529273281214,0.0011637513428771249,0.004920840001432225,1.5188772810755084e-06,0.0003646834051728042,3.201857101816177e-06
1985-05-01,-4.5446162086931194e-06,2.8540173854751807e-05,1.1176018133559362e-06,-0.002918528662121389,0.003914200594105448,1.6776185115173073e-06,-0.00044633243305725046,-5.282610563090597e-05,-2.0620407465483167e-05,7.019293251801326e-06,1.1783560201668783e-05,-0.00015193191243072405,0.000240477327844763,0.0010555984772508964,0.0031674891943112016,-5.457291857654616e-06,0.0006061481447735181,1.4122629124093564e-05
