,wGLB_cluster1,wGLB_cluster2,wGLB_cluster3,wGLB_cluster4,wGLB_cluster5,wGLB_cluster6,wGLB_cluster7,wGLB_cluster8,wGLB_cluster9,wGLB_cluster10,wGLB_cluster11,wGLB_cluster12,wGLB_cluster13,wGLB_cluster14,wGLB_cluster15,wGLB_cluster16,wGLB_cluster17,wGLB_cluster18
1980-12-01,-0.034288547123919745,0.04256209083498782,-0.018562810389275704,78.18096280097961,0.00380072259928376,-3.088355490139552,5.916003670011247,0.041042778810316864,0.011596218464546837,-0.0971745608337954,0.027592627404818888,-1.0707111043088575,1.6553466518719993,8.092830081780752,-0.04538918698304578,-0.05591549739545706,0.4936909768730402,8.106983453035355
1981-01-01,-0.004836032548766645,0.05171928036062023,-0.024091684645470495,60.371506214141846,0.011657080228081134,-2.3876709597451344,6.346854141780308,0.04578822292387485,0.007809575321152807,-0.11134687811136246,0.028463280075155143,-1.3291910290718079,1.8383467197418213,-1.3355632623036704,-0.06686267777207937,-0.057515922021500916,0.48090280033648014,5.204613879323006
1981-02-01,0.0054449038916423945,0.04179333867151526,-0.020524634279750757,28.372937440872192,0.014176614413873887,-2.372176306588309,7.486259085791451,0.046884054318070405,0.004841959662735462,-0.11761306109381657,0.02856682904682826,-1.7922930857714483,1.9990551471710205,8.15043052037557,-0.045089705726889334,-0.05639060305393472,-0.3148257965222001,1.8679436296224594
1981-03-01,0.006546819588306864,0.028143779920877784,-0.02337877890910733,62.08370327949524,0.0121281545223018,-2.283787940229688,5.706527403422764,0.0072408958592198105,0.006804610346443951,-0.08101530153961742,0.03132139762329396,-1.1556268614881178,1.050077776114146,2.697151154279709,-0.04324992878014962,-0.04192114408527102,-0.2532288432121277,8.762816339731216
1981-04-01,-0.014256745515788188,0.01777154550679374,-0.02484292421649284,84.66007113456726,0.004739189912195946,-3.2774495226996283,3.4697047301701134,-0.016628055282953108,0.015079876873642206,-0.06750873290002346,0.03390570145420285,-0.6948047262780807,0.4536697268486023,-2.9116253058115644,0.0031747443057846226,-0.07075879874886298,-2.189035713672638,15.528835356235504
1981-05-01,-0.042697007493039625,0.010901022474536915,-0.02610908476009874,265.5939817428589,-0.005642962750294025,-4.2218736239842,1.8141405923025946,-0.08623018776151266,0.018926907889544965,-0.022194296973026998,0.03409835861065849,-0.49431814866907453,0.03660058602690697,-5.6826939185460414,0.018373015503795668,-0.056066869625023434,-4.397778958082199,14.655748009681702
1981-06-01,-0.0551061032981169,0.010711529841332182,-0.013541849946523514,143.82308721542358,-0.011454303559463403,-4.059022239276341,0.005442948479737554,-0.09357706389643929,0.018853160738945007,-0.013975758680745083,0.0429009761135304,-0.4306527621605817,-0.23557054499785107,-6.369052330652873,0.023890418138658033,-0.06083768165233184,-8.079579472541809,29.09238636493683
1981-07-01,-0.061434418818012614,-0.0042234836755328286,-0.013873529812044136,161.9600534439087,-0.006121567203272183,-4.238459893635341,-0.48810296825000216,-0.09913951497186313,0.025870340038090946,-0.0008837349799018828,0.03918324321985592,-0.30774601242121524,-0.2758752803007762,-11.014650265375774,0.03372098332600731,-0.05963805834857785,-7.5078897178173065,17.32877343893051
1981-08-01,-0.053371327211622334,-0.0010532223843509637,-0.006750951696077244,96.91713452339172,-0.01926012263875308,-2.990223041602543,-0.6110488304070063,-0.09828381579030643,0.02131089698523283,0.0012197111751518998,0.04279943484015861,-0.16757940106532151,-0.3831587980190913,-6.611131131649017,0.027937210904674954,-0.04217164895060111,-8.487329632043839,16.06702357530594
1981-09-01,-0.0646746931139563,0.007816608985375126,-0.014558559769191712,127.45471000671387,-0.008991265754179365,-3.543508265699659,0.3916534196053232,-0.06614050404591994,0.025191479176282883,-0.024799304539520367,0.03911951608315999,-0.2543039839057361,-0.09385128815968832,-4.550344248612722,0.02423245682599442,-0.06722956135564921,-6.854505836963654,20.405849814414978
1981-10-01,-0.05914857000356815,0.017686331259550422,-0.017450353066207434,94.64103579521179,0.0024737662353413545,-3.252460275377546,3.85503385748182,-0.04166587340560826,0.020955896377563475,-0.05725609759489695,0.03393519089558586,-0.6789665888337527,0.48721909523010254,2.662406365076701,0.006399892101233656,-0.06830143001006574,-8.617676794528961,34.42710340023041
1981-11-01,-0.056875103199091115,0.03300074228568922,-0.018958067009320328,88.89442682266235,0.002266641882226223,-3.4682386687823703,6.48341349193028,0.015520809472284533,0.014723221538588405,-0.08443861505856701,0.0330080813694382,-0.8667073705617119,1.128607193628947,3.3071850736935935,-0.02577642695176188,-0.06312015371359124,-3.2830681651830673,17.122235894203186
1981-12-01,-0.023690105003655936,0.042430864340519604,-0.022527981642443996,90.74503183364868,0.006527887972614427,-2.7347279446465627,6.707381350653511,0.04009145608341152,0.011634067985141883,-0.1167060697779936,0.03383152344124459,-1.3270374606637392,1.6004355748494468,6.705374519030253,-0.04424035468954219,-0.05930127690033037,0.09379844996146858,11.517251282930374
1982-01-01,-0.0004684654533000449,0.04431369875553791,-0.021511498770378758,50.26158690452576,0.009203359840335105,-2.6928622807775224,7.42448227746146,0.04147404720160094,0.009200880263233558,-0.1577545797415808,0.02902201885219224,-1.8879941281150368,1.966271201769511,5.770671864350637,-0.04940644690864965,-0.053030858766667695,1.8058009445667267,7.834319025278091
1982-02-01,0.0074839029560384695,0.03623676443087401,-0.019741244424445567,44.409891963005066,0.010258418167489056,-2.5681276406560625,6.861053620065961,0.03493423404341394,0.006377810615231283,-0.09422672766388632,0.02698128855905158,-1.7907416119295008,1.715174714724223,4.360113044579824,-0.04147926078659246,-0.05308208911090481,-1.2314322404563427,8.387821912765503
1982-03-01,-0.0020955639631777515,0.03788412709716503,-0.025478890450204704,53.510236740112305,0.005400886336277945,-2.6839645845549445,7.292563574654714,0.025528082624077793,0.00890829850686714,-0.11356127284028951,0.03108908483294941,-1.5610458219752592,1.5125940243403118,3.7116460502147675,-0.02970280633731322,-0.07468807910169874,-1.5746261924505234,10.830909013748169
1982-04-01,-0.007186857061842453,0.022456751358282716,-0.022676684030629467,57.146239280700684,0.001987209742194594,-3.2853516084807257,3.3743521996906822,-0.0037676571148701687,0.013204039627453312,-0.07051470707736764,0.02490021939100657,-0.6489061257418464,0.38052226106325787,-2.8918114801247916,-0.007256014243954165,-0.05384351944132727,-2.426934242248535,9.050703793764114
1982-05-01,-0.043342793055000856,0.007324779252934305,-0.022841218950003083,161.75367832183838,-0.0016425889330058117,-3.6562596048627576,1.7792368573801856,-0.06484654732048512,0.0189405701123178,-0.038808442688747946,0.03711356601123379,-0.63282211913782,0.11018089950084686,-3.838687638441722,0.019694711126244525,-0.060981031203148316,-5.127697065472603,12.190257012844086
1982-06-01,-0.057013926752766626,0.011926779039901629,-0.032786924445094984,245.1648712158203,-0.01029147579532674,-3.9293050765991206,0.23780885551656994,-0.10926160114732655,0.022026033606380224,-0.016962992416594325,0.05012810951453976,-0.3006877268061918,-0.5898799002170563,-10.15234390894572,0.02326994263188263,-0.0647337480011035,-12.018266320228577,13.704288005828857
1982-07-01,-0.0612065883078536,0.004201364567904155,-0.024988054053178874,223.13191890716553,-0.00987973150044308,-3.527199370520455,-0.28786337269204,-0.11437881737947463,0.024773397762328387,0.006530851518904206,0.04217608993143667,-0.20071929868529823,-0.6474144260088603,-10.053638617197674,0.03053843919366028,-0.05825733271788578,-12.637536227703094,18.636251986026764
1982-08-01,-0.05349971613556635,0.0036331559217020176,-0.01999311653665758,166.10243320465088,-0.008732105178753613,-2.76186785527638,-0.4001129418611526,-0.09928963062438097,0.024800908844918014,-0.016204373655365964,0.0405008195637789,-0.2837774946409113,-0.2598769714434942,-6.275315086046855,0.030947005171239664,-0.0543774314680878,-6.9563038647174835,15.866710245609283
1982-09-01,-0.05288383938738557,0.006693930592081403,-0.018010469809811858,129.90248203277588,-0.005469823406924912,-3.018664249352046,0.6021363394601004,-0.09288916533643549,0.019078872818499803,-0.007849552083130488,0.036934933732256967,-0.48737771370831656,-0.22207193076610565,-4.697188238302867,0.020496057497970226,-0.041360316836104104,-11.698302626609802,25.68405270576477
1982-10-01,-0.04573766386411229,0.020724952708191007,-0.019820740488177647,147.43691682815552,-0.0032252542287407055,-3.4762914691652567,2.906948115144457,-0.025212362799555358,0.014037305503734387,-0.029590714028945156,0.03361443852059532,-0.5080372533377479,0.30221397678057355,-1.68497438232104,-0.011986217898223104,-0.040205558571888476,-4.894843325018883,21.688582003116608
1982-11-01,-0.036498502690772545,0.028191501950601484,-0.02177384157537989,145.10760307312012,0.00545220069001793,-3.528137079307011,5.371313009943281,0.010661020007153802,0.007328606676310301,-0.04870995660038555,0.030224648571344093,-1.179256334024317,1.0318192839622498,1.744439204533895,-0.024411808777350986,-0.045819261244365146,-2.8196217492222786,16.281884908676147
1982-12-01,-0.004984879843341034,0.039520425494084375,-0.01900575793293246,40.08697271347046,0.0035946038971380683,-2.6184480105127603,5.258570824350629,0.043101717971942635,0.0031094022822799163,-0.07371405577834915,0.029047135822203828,-1.2849855072358074,1.4786500732103984,7.483656704425812,-0.03611214022245704,-0.044636444511766335,0.2604973502457142,7.616826891899109
1983-01-01,0.018654314259097714,0.04270747696925819,-0.01815390055183541,53.86844277381897,0.007581772995266936,-2.2430602993283952,5.138297591890607,0.03673203374174508,-0.001300055607134709,-0.10231128510306862,0.029190299216403016,-1.3878169305184307,1.5322668353716533,4.838187992572784,-0.051448838205999166,-0.03500798579343423,-1.3007552362978458,10.392062366008759
1983-02-01,0.021284609101712704,0.039644451332494675,-0.014695708968063964,37.81103193759918,0.006117333592804212,-2.156389398234231,5.38672421659742,0.03283735957335342,-0.002321063168346882,-0.08338696560731121,0.023206078421644422,-1.1486995746107662,1.5459505716959636,0.4468288583060106,-0.041586949833129584,-0.032197253075333276,-0.1632637227885425,5.118292197585106
1983-03-01,0.020166029428421963,0.03229800124460132,-0.010940814371810667,87.19377517700195,0.006747137837043506,-2.7722071324075968,5.210989713668822,0.015802478248422794,-0.004964953004673589,-0.08024874636355568,0.025473564884895147,-1.6779513920054716,1.1821379264195762,8.481768767038982,-0.03291887418326864,-0.027013546787202358,-1.584082841873169,6.5904393792152405
1983-04-01,0.006605269478969887,0.017451997531994484,-0.00834918548703922,127.08476781845093,0.003489634627720776,-4.273620247840881,4.60152540888105,-0.011423230171203612,-0.0034348149565630592,-0.036825182763220485,0.03074108307104791,-1.006608850815717,0.6600447495778402,1.238253340125084,-0.003895425052787556,-0.04427843080947594,-5.707623437047005,12.924346327781677
1983-05-01,-0.018674941718211917,0.01730535882780572,-0.02009326908851228,142.9337501525879,0.0010471578670318514,-4.409333637782505,2.7672984770366122,-0.05640873262150721,0.008722994755953551,-0.024645702968187192,0.03270300964687936,-0.49948648494832654,-0.08786395813028018,-6.299206117788951,0.01298801708324817,-0.04800240490205434,-11.46567016839981,22.853639721870422
1983-06-01,-0.03656091618916539,0.012179180578906323,-0.02602063813635628,154.87056970596313,-0.010843066027475975,-4.483179109437125,1.157793402671814,-0.09685595943169159,0.016445822594687343,-0.004969702978782794,0.04256783891062549,-0.40566070991403913,-0.44048498074213666,-6.612302362918854,0.024010044963736286,-0.056201993126650245,-16.434185206890106,55.001890659332275
1983-07-01,-0.059489242457708376,0.005977704526008232,-0.015480355936948536,177.2491455078125,-0.006604659141302891,-3.145316456045423,-0.09623501183731215,-0.10610637001015923,0.023876328486949205,0.008412899093373734,0.03986246802530955,-0.4335530978791854,-0.31655701498190564,-10.892318685849508,0.0336080350641286,-0.074541800636418,-14.525438845157623,45.44064700603485
1983-08-01,-0.06049889155098649,0.0030595224197435228,-0.012836879301368584,109.77275371551514,-0.011831947194114132,-4.079579029764448,-0.6837308939014162,-0.10804027657617221,0.022455775830894708,0.016422056611262115,0.04048211692549082,-0.1534980338285951,-0.3819709767897924,-7.3297952612241115,0.03378694057108113,-0.06144156261366241,-14.137008786201477,44.641029834747314
1983-09-01,-0.06856464887740182,0.00747974946277554,-0.012034376800561023,142.6692008972168,-0.00984845137568264,-3.756518449102129,0.5683421024254389,-0.09549768641591071,0.02305988287553191,-0.01866633515330214,0.03916012147628584,-0.3604685558992273,-0.03166754419604938,-8.702429135640463,0.023812032081899748,-0.06077691570532565,-11.76539734005928,41.41871631145477
1983-10-01,-0.06009405326159274,0.019946461248718485,-0.015883783898989683,109.25968885421753,0.0025900638356115523,-3.7365036351340155,2.634946150439126,-0.04107306457378647,0.018462799955159426,-0.04942334786641831,0.03163543715530781,-0.5940132281359504,0.44065847992897034,-3.9008833467960358,0.00014033736148626327,-0.06188460986833183,-4.074686765670776,13.09514045715332
1983-11-01,-0.056114733280217065,0.03478770941998888,-0.007674644431839042,34.64043736457825,0.000485507639985424,-2.947365386145455,4.338866897991725,0.017572971039705655,0.010876237385673448,-0.08380500161472489,0.029539128187962494,-0.6476685843046973,0.973719855149587,2.1721961597601576,-0.022894675224021294,-0.057697529923550935,-0.9170535951852798,12.185174226760864
1983-12-01,-0.026954481565225563,0.04011886980274559,-0.02309938905999641,34.98916029930115,0.006382539201869441,-3.363726607390812,6.584742665290832,0.03407416230236942,0.01404095976613462,-0.11516940213885962,0.02961553297015083,-1.4330846421858843,1.7049473524093628,11.212784051895142,-0.046935271133076065,-0.05416555368170446,1.0600735433399677,4.852764308452606
1984-01-01,-0.012973824050277472,0.03819111616739744,-0.027915095633499004,61.997056007385254,0.007848088871540985,-3.1737044453620906,7.0349889142172675,0.04434724169021303,0.011477519804611803,-0.09666324647910454,0.03398335586251824,-1.6025106696521534,1.679323712984721,8.129413922627768,-0.04934978506496649,-0.06202197994808761,-0.270981527864933,1.3104560784995556
1984-02-01,0.004216407585057018,0.04170451053901564,-0.0284309220138004,73.09995889663696,0.006816991705085661,-3.280783976827349,7.93356384549822,0.04116740755059502,0.010840147477574646,-0.08613747800243836,0.026969977937844815,-2.4521834710065056,2.1794225772221885,11.386447151501974,-0.03528049144376979,-0.06670007596210557,-1.1430658400058746,3.7126198410987854
1984-03-01,0.005870778495293172,0.04036650611755717,-0.023709437307235907,57.71406888961792,0.005203318474154304,-3.0344443661825995,5.981765900339399,0.022421123735098674,0.007076072227209807,-0.10340955729285876,0.032196420324855146,-1.25610433957156,1.5248211224873862,5.96110075712204,-0.04369182262623139,-0.055259964143743324,-2.1011939272284508,7.674164324998856
1984-04-01,-0.0030459649097479757,0.025813980420996366,-0.024863521951628192,69.2432165145874,0.0011729890342528034,-4.195123910903931,5.121717708451407,0.000792059370062568,0.010752010415308178,-0.08265034332140987,0.037887669405649145,-1.0860823533114263,0.7024640838305156,1.7249014228582382,-0.0037164552667530246,-0.061097944497453927,-3.898496925830841,10.616721212863922
1984-05-01,-0.028008578123799602,0.017209177373079306,-0.022311282937856895,185.63880920410156,-0.006183151680037496,-4.503127932548523,1.5345620257513861,-0.07298534566705876,0.014664893969893456,-0.03877388457219828,0.04169224738380621,-0.6537032477995928,-0.07631119340658188,-4.376616080602011,0.012268128238939214,-0.058262072959724735,-10.29045358300209,18.81106048822403
1984-06-01,-0.051988733046856084,0.0041399710076833575,-0.0162590488548677,183.11216831207275,-0.006829228929084789,-3.641416345323835,0.2656084352305957,-0.12064278464425693,0.024263599142432212,-0.015001190203132436,0.04261735409194552,-0.272350780227605,-0.3692749639352163,-8.718377351760864,0.03257688562693208,-0.057412687765092264,-17.0091450214386,42.32979416847229
1984-07-01,-0.05148338291366569,0.0015363491750381227,-0.007812588953634993,176.96499824523926,-0.007347549202429067,-3.1291795628411427,-0.8846656552382877,-0.1085269772870974,0.019545930624008178,0.005484578957525538,0.03518169770204344,-0.21380440277211804,-0.4779845972855886,-15.908617774645489,0.03744493724341598,-0.06153655561561487,-16.85471087694168,43.40047538280487
1984-08-01,-0.061368736148369116,0.007252074789868879,-0.01529153643172166,104.26716804504395,-0.014113824511450419,-2.889394334384373,-0.8228341383593423,-0.08906254375522786,0.020648167515173555,-0.009434959008335592,0.041043010351873035,-0.1108077519080218,-0.27869294087092084,-7.678728302319845,0.03016871181829124,-0.054804524596856564,-12.311774492263794,48.404234647750854
1984-09-01,-0.05070978287057799,0.0022525370761040863,-0.014777799172975623,171.59844636917114,-0.004738644400615798,-4.212290048599243,1.087002456188202,-0.07527611472389914,0.020863119093701244,-0.03543925635954913,0.03448136915416176,-0.47818005961530347,-0.09880672519405684,-7.322668532530467,0.014939848289036295,-0.05664187578522429,-10.284444689750671,29.689106345176697
1984-10-01,-0.07807163857534284,0.019966929616555884,-0.02020495809053209,222.63994216918945,-0.0005972113572134394,-3.170790842601231,2.515088447502681,-0.036145128225061024,0.01911506624892354,-0.0341883687046813,0.042341210305951046,-0.6888215594431932,0.46363145112991333,-0.2967640136679014,-0.004068346951450957,-0.06307788117199528,-4.908394068479538,19.9753999710083
1984-11-01,-0.05090195441343745,0.028967993915521142,-0.02396519385020262,106.75787925720215,0.0036992425688119543,-2.8565926211220876,6.381049752235412,0.021108365300196136,0.0137673833174631,-0.0778565804163615,0.03696820675632666,-0.868644258555244,1.0312334696451824,3.3745313684145612,-0.020953941016355487,-0.06275377331339584,-1.2356809340417385,15.665790438652039
1984-12-01,-0.03067623884951482,0.04093272705809979,-0.02018323475438077,68.37018728256226,0.0036498952444320117,-3.1576835683413913,9.741173471723283,0.04328673366795886,0.00934202061034739,-0.0919783378348631,0.03326834115746066,-1.8877888427061191,1.969012220700582,15.566155314445496,-0.04157025465055516,-0.068120895979964,-0.6966283544898033,10.938457399606705
1985-01-01,-0.001234513970824783,0.0417768016048876,-0.023134929638226987,49.704694747924805,0.010759491108912788,-2.1493366786411827,6.788302319390432,0.04628028551285917,0.007624163990840316,-0.1371506857229214,0.03248585423310945,-1.5026199467041912,1.9728426138559978,5.469771226247152,-0.07041278050134057,-0.047461637200749654,-0.17827691044658422,7.040239125490189
1985-02-01,0.004612383254127173,0.04184129628262439,-0.025902186803018975,45.40696442127228,0.007809679179141919,-2.6398405432701106,6.504721726690019,0.037214860150759865,0.006207830271159764,-0.09651251283346438,0.03641452667407767,-1.2708005659720476,1.7553015549977622,1.1537287384271622,-0.048835185672820476,-0.06719008848375203,-0.48173898831009865,2.518799714744091
1985-03-01,-0.007310374945280005,0.03855388163577152,-0.022068076488199643,99.31606650352478,0.004834549796701533,-1.8388682178088596,7.120282309395925,0.01997526692734523,0.007609957197928452,-0.1234197295179554,0.03258213970208272,-1.40040446730221,1.1441569526990256,10.04128654797872,-0.024771745178545492,-0.06453130698325683,-1.6377832740545273,9.669909626245499
1985-04-01,-0.030421097304855215,0.01970102641149915,-0.01602422051480734,142.0625925064087,0.0009054750732080204,-3.027458276067461,3.058906325272151,-0.007314016746187752,0.008083474752493203,-0.046865854814064266,0.03606999588498556,-0.9053677320480346,0.34275198976198834,-0.6890714168548584,-0.0004126336626066831,-0.05207729088712712,-2.8314240276813507,15.723377466201782
1985-05-01,-0.039116987103565794,0.01248233231523306,-0.024125447341235253,211.78221702575684,-0.003153618293437921,-4.371900643621172,1.6324863902160098,-0.05742475729097019,0.017476217448711397,-0.0410824105618339,0.03539517066364205,-0.5746707758482764,-0.01210039636741082,-5.420830845832825,0.015239423735771312,-0.05308349749871663,-4.837273806333542,12.151365727186203
1985-06-01,-0.050490481595768306,0.005466824511404027,-0.018196427922453087,130.58276176452637,-0.0045153092082071645,-3.70836215359824,0.21735149036560739,-0.11274036020040511,0.02164582200348377,-0.009696213094809768,0.039108689695466554,-0.27258293155361624,-0.45257578293482464,-7.934361696243286,0.03132133535220863,-0.06174317237978079,-7.660995423793793,15.988464653491974
1985-07-01,-0.056635484587950785,0.0008042039691553085,-0.012498609854435726,96.53469324111938,-0.0112066252567754,-2.39913421017783,-0.8545202868325369,-0.10771714997562494,0.021548195416107772,-0.0007808712931970755,0.04210113920542524,-0.21006771746803732,-0.4408777753512065,-13.373024264971416,0.04277579245741288,-0.060123201383619894,-10.334042459726334,25.295451283454895
1985-08-01,-0.05799548272959522,0.006749966315176526,-0.014909228230323908,85.78007221221924,-0.015097687917998613,-3.4997220550264627,-0.7832034357956477,-0.09458579461682926,0.025126046501100063,0.003548392651639148,0.042499554122552775,-0.17659996143158743,-0.25839726130167645,-5.664857725302379,0.03309863659611159,-0.0630067452332195,-9.586737304925919,32.64056444168091
1985-09-01,-0.07064917323286417,0.01174839565192471,-0.01807801620826095,149.0757703781128,-0.003730691037461005,-3.405695727893284,-0.049719324202409806,-0.07645173675634644,0.01958813383243978,-0.009290120728752193,0.04073845078894839,-0.2425786107778549,-0.04824024004240831,-9.040500720342001,0.022854404657651366,-0.06123074729527746,-9.496662765741348,26.479288935661316
1985-10-01,-0.0688416272646091,0.01647456358520919,-0.012058894910570803,176.93065404891968,-0.0024132846810780415,-3.676173090934753,2.9192460434777394,-0.034168942577459595,0.014951589237898587,-0.04572360228527995,0.03558412259322587,-0.7074160610928254,0.5212228496869405,-4.300041993459066,-0.0021760119125247,-0.05554562168461936,-6.375781446695328,19.97719556093216
1985-11-01,-0.03866273986145121,0.025942502739811746,-0.015519338502508803,78.00871729850769,0.004018771506753063,-2.6287200195448737,7.032616649355207,0.012973592542535202,0.013775822959723882,-0.06746659237964481,0.028074976582801323,-0.6920107147272895,1.2536458174387615,2.81568244099617,-0.024479235473432042,-0.06864705902277207,-0.18502448219805956,4.395415633916855
1985-12-01,-0.02573857954168906,0.04604257218822648,-0.026273859812747193,84.24310684204102,0.003336846423298707,-2.864772294248853,6.087381924901689,0.03640343943102793,0.011049652670044452,-0.09394092850533187,0.030059677316892616,-1.626638980472789,1.7686583598454795,8.049232761065166,-0.040796443677404856,-0.05886866045849664,1.3894868083298206,7.047014683485031
1986-01-01,-0.0023234576429622096,0.047872712214787796,-0.023051905597497514,54.327476024627686,0.012377823771434662,-2.686791547707149,6.686682786260332,0.04718373106284575,0.012993152847047894,-0.10042574950585179,0.02685713417708787,-1.5923181000877829,1.7914680639902751,10.217435161272686,-0.05785905484234888,-0.06826506851583111,1.5539824962615967,4.983387887477875
1986-02-01,0.006772376230505647,0.04055931857680972,-0.021769973599255206,36.18974685668945,0.008678913715795376,-2.5436622755868092,8.120700291224887,0.036044720221649514,0.008254046458750964,-0.09930739727090386,0.0247859408241172,-1.4740128727520212,1.4988097548484802,3.8477815687656403,-0.05397824793341058,-0.05289565543739163,-1.1427316814661026,2.920796349644661
1986-03-01,-0.008450588974796358,0.03496198305852302,-0.025986128556874037,71.1368978023529,0.005080014611765488,-2.96093076467514,5.130415729113987,0.02760254269973798,0.012941954983398318,-0.07457218370309063,0.03189114715464771,-1.7248472746680763,1.1084662874539695,3.7687505284945173,-0.02557878966251629,-0.07617485006244815,-0.6329166237264872,9.849579632282257
1986-04-01,-0.00458573798465802,0.020918945628630965,-0.026808183283645606,163.53518962860107,0.005706495423911242,-3.4637312803949625,4.087206721305847,-0.007165250558914108,0.012359194783493876,-0.0746061733248187,0.03186620858645682,-0.9825253311325521,0.6272673606872559,-1.2154704580704372,-0.003076882244190246,-0.0750196983619612,-3.8848605006933212,9.851107746362686
1986-05-01,-0.03960397109755727,0.0073181548772796295,-0.014588408278350675,189.14568424224854,-0.007137770518865876,-3.2809151070458547,1.7548947462013789,-0.05606968971815976,0.016309617529623212,-0.03245254184174187,0.03733088247467163,-0.5118761869037852,0.11497153590122859,-5.109914143880209,0.015207268709860493,-0.059577347520662814,-5.0517454743385315,14.507293701171875
1986-06-01,-0.05504298252893276,0.003649779483194577,-0.02416475768942697,173.1589436531067,-0.006722453772716757,-4.429893834250313,0.8153832916702543,-0.09788181463425809,0.023241126071661712,-0.011860284333427748,0.04089917185048002,-0.4497698124717263,-0.6018784145514171,-9.039587775866192,0.03260254378666718,-0.06249936069456898,-8.287762850522995,13.744334876537323
