,r500GLB_cluster1,r500GLB_cluster2,r500GLB_cluster3,r500GLB_cluster4,r500GLB_cluster5,r500GLB_cluster6,r500GLB_cluster7,r500GLB_cluster8,r500GLB_cluster9,r500GLB_cluster10,r500GLB_cluster11,r500GLB_cluster12,r500GLB_cluster13,r500GLB_cluster14,r500GLB_cluster15,r500GLB_cluster16,r500GLB_cluster17,r500GLB_cluster18
1980-01-01,12.502472,59.557358,14.412437,44.76328,46.709095,59.285202,21.243984,23.77811,50.426357,39.05457,28.293905,24.93028,16.200176,16.113804,29.701935,11.777271,69.025696,22.262524
1980-02-01,10.522434,62.916092,13.082634,50.58932,37.141346,48.170902,24.351751,22.989353,41.432247,31.732494,27.327515,29.14133,27.751228,28.963697,33.251343,7.910084,61.79814,8.048603
1980-03-01,8.884621,57.60828,28.797472,40.469116,53.88776,69.609116,21.623695,18.682156,39.641247,43.93215,33.901573,31.623306,28.696432,23.688478,52.302097,10.240501,65.32636,14.027836
1980-04-01,17.104641,55.800983,33.836388,37.912178,42.39538,76.31681,27.629004,26.121565,31.206114,37.79973,25.629408,40.12689,46.218567,18.325256,48.86188,14.960003,64.20841,26.82069
1980-05-01,18.942902,49.140553,16.387589,49.986347,39.831917,70.56573,26.667501,15.098526,18.375778,43.954964,18.740822,29.574821,55.2469,16.061657,42.77346,7.766674,24.814575,49.891827
1980-06-01,21.698662,52.106537,6.8182106,61.62703,32.62718,65.130806,38.634117,21.538952,12.671959,37.568317,17.660355,35.052116,63.74396,41.32958,37.657948,9.22522,9.904789,69.57001
1980-07-01,31.732494,46.361977,12.160244,61.34184,15.804169,52.766552,44.833355,8.27187,14.433624,37.996918,18.03355,30.20713,76.7503,60.986572,37.398834,7.2386627,13.49168,68.19946
1980-08-01,34.031948,50.35139,12.675217,60.776344,21.015831,58.747414,44.27601,11.549122,15.036598,44.241787,30.25928,32.47236,77.27831,44.6215,22.608011,8.063271,20.442192,63.83359
1980-09-01,25.792374,52.10328,8.757507,72.06991,22.394526,61.71014,33.675053,11.457859,22.593346,48.23609,27.759377,33.00526,66.05156,12.566029,19.08305,6.9110985,47.81075,66.13305
1980-10-01,30.050682,39.545097,11.534454,56.720116,35.96636,72.82933,40.59134,24.043745,27.169437,46.30657,18.832085,39.673843,59.0652,17.345829,25.789114,11.842461,51.677937,64.501755
1980-11-01,14.120728,37.830692,12.068981,40.21489,35.047226,67.9322,39.844955,23.038242,28.300425,42.82887,34.89893,36.991417,20.028255,14.335842,38.12892,21.714958,66.651276,47.217552
1980-12-01,25.430588,55.660835,15.84491,45.433067,46.068638,62.243042,19.86203,19.144978,36.584,42.018925,26.900543,35.67791,22.637346,12.940853,33.934166,17.854286,74.020615,23.481512
1981-01-01,27.45927,64.80363,10.689251,38.660408,52.428337,34.46582,26.104994,17.415607,47.127975,35.7317,21.758633,32.821342,16.001286,23.162945,15.204063,11.458122,69.54026,9.334976
1981-02-01,12.22699,54.719933,37.080975,43.430397,52.278233,71.791824,22.941124,21.198242,45.95049,27.647736,20.00074,24.166977,18.147781,23.524862,15.252434,10.000439,70.44923,24.573927
