,r1000GLB_cluster1,r1000GLB_cluster2,r1000GLB_cluster3,r1000GLB_cluster4,r1000GLB_cluster5,r1000GLB_cluster6,r1000GLB_cluster7,r1000GLB_cluster8,r1000GLB_cluster9,r1000GLB_cluster10,r1000GLB_cluster11,r1000GLB_cluster12,r1000GLB_cluster13,r1000GLB_cluster14,r1000GLB_cluster15,r1000GLB_cluster16,r1000GLB_cluster17,r1000GLB_cluster18
1980-01-01,77.845436,25.841263,65.55289,48.887955,59.044014,71.264854,47.833565,63.669,75.25101,51.624157,88.800026,78.24307,18.325256,78.37344,74.85011,82.771904,34.817444,20.97998
1980-02-01,76.46348,31.049665,67.93708,45.48359,57.795692,72.28665,49.4893,64.967834,75.71057,54.155025,87.229034,79.33658,17.44524,82.64805,76.08377,82.10211,31.950869,18.60719
1980-03-01,76.47163,20.06411,66.812614,51.247707,50.105312,73.50727,60.028328,63.302322,66.76698,39.211018,88.20846,77.42987,12.916409,65.556145,75.61606,83.13695,30.9307,31.605381
1980-04-01,77.71343,15.4146805,65.38014,57.455093,31.94272,76.22392,52.32654,71.80753,48.830917,30.137054,88.17261,75.94688,15.220749,69.77208,73.46979,84.19297,44.435715,51.76431
1980-05-01,82.64968,16.51633,65.32636,62.029556,35.785465,75.78228,47.253403,80.8326,31.468489,21.151093,88.64521,74.2618,20.962051,58.36933,73.634384,80.85053,48.025864,72.170944
1980-06-01,84.025116,14.493919,66.11838,70.03935,23.77648,78.173,63.918335,84.71935,24.969393,21.758957,88.51158,75.82302,47.98675,57.050934,70.655365,80.87498,51.490524,77.858475
1980-07-01,84.432526,17.644058,67.449814,67.98598,39.365837,80.66964,66.21453,82.94954,21.674213,25.919487,87.31215,74.89737,65.62296,49.676712,71.121445,79.75051,51.399265,84.90676
1980-08-01,85.5293,19.627357,64.27686,50.89896,48.744545,82.049965,79.68532,83.22495,27.140104,28.487835,88.170975,76.84971,73.595276,44.476456,72.12858,81.59366,36.231995,84.58409
1980-09-01,84.20927,23.357656,66.12816,44.937653,42.88265,80.394226,60.62153,82.045074,33.52349,31.853088,88.35513,76.48792,60.401524,51.637196,71.318634,76.48303,25.828226,81.76151
1980-10-01,84.57268,21.934963,64.250786,48.14972,42.152557,79.15894,65.013466,71.597305,45.804634,31.494564,88.907585,77.39728,27.50352,46.459755,71.42456,81.74196,31.434265,78.319664
1980-11-01,81.82833,32.48377,74.40521,38.96005,34.639812,77.969284,56.035656,67.396034,52.805664,49.896717,87.7163,76.9866,24.770575,76.73074,73.64742,82.37427,24.718426,54.060505
1980-12-01,81.73544,36.390068,69.4983,38.42226,42.53227,76.22555,52.306988,66.66595,67.22003,57.986362,89.099884,78.13388,19.780548,81.34921,72.60118,84.2826,28.161903,32.390877
1981-01-01,80.35279,33.992157,60.19041,46.407475,58.667683,73.467995,58.10062,64.923706,69.71872,51.722843,87.97477,79.12027,15.4925995,77.07384,74.832275,83.12806,47.273075,26.723759
1981-02-01,80.789764,23.813396,64.313286,49.848206,40.093075,75.377655,49.39122,65.47243,69.440186,45.22665,88.85872,79.18698,14.793781,65.07214,76.07815,81.34682,41.50406,19.950706
1981-03-01,76.798645,20.617836,60.715775,51.67781,50.635418,75.95973,44.936447,66.071175,60.830856,36.11197,88.590195,77.06884,15.922901,79.64397,77.909424,83.2815,38.448593,24.699015
1981-04-01,85.56976,14.625328,70.73276,48.797474,34.80439,74.927345,43.403713,68.414474,53.5758,27.777826,88.553505,75.64785,17.460636,66.411415,77.95445,83.9086,36.17201,50.101715
1981-05-01,82.42924,13.477863,62.628777,60.510635,42.047768,76.5885,39.877922,74.682175,42.476402,25.684702,88.49347,75.80629,35.64998,58.817787,70.78946,83.74015,50.593723,73.11608
