,vws_v500-250GLB_cluster1,vws_v500-250GLB_cluster2,vws_v500-250GLB_cluster3,vws_v500-250GLB_cluster4,vws_v500-250GLB_cluster5,vws_v500-250GLB_cluster6,vws_v500-250GLB_cluster7,vws_v500-250GLB_cluster8,vws_v500-250GLB_cluster9,vws_v500-250GLB_cluster10,vws_v500-250GLB_cluster11,vws_v500-250GLB_cluster12,vws_v500-250GLB_cluster13,vws_v500-250GLB_cluster14,vws_v500-250GLB_cluster15,vws_v500-250GLB_cluster16,vws_v500-250GLB_cluster17,vws_v500-250GLB_cluster18
1980-01-01,2.2838850021362305,0.44128158688545227,-6.052631855010986,-0.7639898061752319,4.705880641937256,1.7267248630523682,0.002694845199584961,4.676911354064941,3.7896320819854736,5.081811904907227,2.0528016090393066,-0.2573575973510742,1.9018900394439697,4.8770036697387695,-2.137688636779785,-6.821337699890137,5.294705390930176,4.34274959564209
1980-02-01,1.015284538269043,0.2250199317932129,-5.982565879821777,0.21289312839508057,2.6503844261169434,3.3065805435180664,-2.0817711353302,6.460227012634277,2.9939777851104736,1.8917843103408813,0.15562760829925537,-1.6566588878631592,0.9189436435699463,5.695564270019531,-2.8868579864501953,1.0725500583648682,1.005852460861206,-0.4924837052822113
1980-03-01,1.9665663242340088,-1.8580985069274902,-7.004587650299072,1.2894854545593262,-2.5048623085021973,-1.1655223369598389,0.9169225692749023,1.5582966804504395,3.099076747894287,6.014230251312256,-2.006989002227783,-2.9879140853881836,-0.22771477699279785,4.397994518280029,-3.6353514194488525,-3.179248571395874,4.169605255126953,-0.8178868293762207
1980-04-01,-0.007410883903503418,-0.9768828749656677,-6.1732258796691895,-2.4267120361328125,2.9919564723968506,3.027663230895996,-0.8542671203613281,3.479050636291504,1.161480188369751,3.256052017211914,2.0507802963256836,-3.830054998397827,-1.4215331077575684,3.188006639480591,-1.0813086032867432,-3.5740439891815186,0.1771869659423828,-0.7478206157684326
1980-05-01,-0.9081642627716064,0.8124971389770508,3.6420888900756836,-1.872246503829956,6.037136077880859,1.945007562637329,2.631520986557007,-0.689881443977356,-0.24859988689422607,3.823317527770996,-4.674215793609619,-2.2272932529449463,-3.7956953048706055,-1.373025894165039,0.07073986530303955,-1.522589921951294,0.5497493743896484,1.0530123710632324
1980-06-01,-1.6034353971481323,-4.988165855407715,1.6876494884490967,-4.074612140655518,4.550253391265869,1.9288384914398193,-0.3382036089897156,-0.4897887706756592,-2.7986011505126953,0.8441615700721741,-1.2039239406585693,1.5151790380477905,7.048378944396973,-3.6380467414855957,-2.7783896923065186,-3.550464630126953,1.2342408895492554,3.0559592247009277
1980-07-01,-1.6182570457458496,-2.041348457336426,-4.679605484008789,-3.244598865509033,2.460397720336914,1.7523257732391357,1.5919822454452515,-0.7565789222717285,-3.7296714782714844,4.10358190536499,-2.4240169525146484,2.4226696491241455,7.460690498352051,-4.271336555480957,0.3489830493927002,-3.5342955589294434,1.736156702041626,3.7909793853759766
1980-08-01,-0.6353106498718262,-0.6925762891769409,-1.0772660970687866,-4.641878604888916,2.7729997634887695,0.39681655168533325,1.9739770889282227,0.32001328468322754,-3.3523926734924316,3.1327624320983887,-2.8511505126953125,3.897425651550293,9.839569091796875,-2.450965404510498,-0.8893003463745117,-3.681838035583496,2.244809627532959,2.7703051567077637
1980-09-01,-0.6797758340835571,-1.9692611694335938,-3.014862298965454,-1.70583975315094,2.686091184616089,0.1852707862854004,-0.1239631175994873,2.238745927810669,-3.7788524627685547,2.4213223457336426,-4.3097381591796875,0.4075961112976074,11.930098533630371,-1.152048110961914,-2.024505615234375,-3.958059787750244,3.2809791564941406,2.890899658203125
1980-10-01,-0.07815062999725342,-1.4686928987503052,-5.831653594970703,-3.4258272647857666,2.5722336769104004,1.3198025226593018,-0.49046260118484497,-0.2957596778869629,-2.306791067123413,1.768494963645935,3.9331326484680176,-2.381572961807251,3.9290904998779297,-0.8623517751693726,-3.6420886516571045,-1.9935150146484375,-1.3278865814208984,1.7496309280395508
1980-11-01,0.1118362545967102,-0.14956408739089966,-6.549831390380859,-3.342960834503174,3.0768442153930664,6.155035972595215,-0.5140426158905029,4.990187168121338,-0.6609117984771729,6.338959693908691,-3.192049026489258,-4.866898059844971,-0.906816840171814,-0.34157219529151917,0.17516517639160156,-2.3000540733337402,-0.015495359897613525,3.1981124877929688
1980-12-01,1.2564735412597656,-1.5266320705413818,-5.439553260803223,-3.178574800491333,8.595222473144531,3.7209136486053467,-0.6656277179718018,3.60772967338562,0.6939237117767334,2.8686671257019043,-1.0698554515838623,-1.2888116836547852,5.601919174194336,5.407215118408203,-2.35866641998291,-3.2216925621032715,0.7720744609832764,-4.023409843444824
1981-01-01,2.5132155418395996,0.6552536487579346,-7.083787441253662,-0.8067374229431152,1.2865524291992188,3.4869370460510254,-1.9798529148101807,5.949422836303711,3.3234758377075195,4.565639972686768,2.222931146621704,-8.631736755371094,4.152054786682129,6.196023464202881,-8.204765319824219,-2.642152786254883,-0.23039555549621582,-0.4142894744873047
1981-02-01,5.24766731262207,1.0963172912597656,-5.07222843170166,0.1049814224243164,3.1170356273651123,1.8086419105529785,-1.5542902946472168,0.7292337417602539,2.919754981994629,3.331930637359619,-0.05002474784851074,-0.9152417182922363,0.898331880569458,6.396122932434082,-1.278097152709961,-3.3502495288848877,-1.3563051223754883,1.4718551635742188
1981-03-01,0.48897457122802734,-1.8699395656585693,-3.028259038925171,-0.2649197578430176,-1.7029554843902588,5.110980033874512,0.9835853576660156,3.8251326084136963,0.5122256278991699,1.133659839630127,-2.392733097076416,-5.531610488891602,-0.554499626159668,4.643847942352295,-2.4110522270202637,2.675267219543457,2.0108542442321777,-2.3645503520965576
