,zgu50GLB_cluster1,zgu50GLB_cluster2,zgu50GLB_cluster3,zgu50GLB_cluster4,zgu50GLB_cluster5,zgu50GLB_cluster6,zgu50GLB_cluster7,zgu50GLB_cluster8,zgu50GLB_cluster9,zgu50GLB_cluster10,zgu50GLB_cluster11,zgu50GLB_cluster12,zgu50GLB_cluster13,zgu50GLB_cluster14,zgu50GLB_cluster15,zgu50GLB_cluster16,zgu50GLB_cluster17,zgu50GLB_cluster18
1980-01-01,0.0301040466619681,-0.012579605703641554,-0.23763617416759866,0.3143138506195762,0.0012216758205589812,-0.34870812969823034,-0.06533182289415193,-0.24337956134010763,0.015368888600041037,0.3617288949696914,0.15485859325816553,-0.14295822949008605,0.0375802218914032,-0.02438635866672783,0.007362950903673967,0.056783753175255476,0.04026055636367839,0.08854804851046395
1980-02-01,0.036216293117159036,-0.005988552080531006,-0.15262611680202653,0.4009695757519115,-0.014372726873136728,-0.11057655817718916,-0.10183882149099147,-0.5124056339263916,0.05397347166486408,0.37370822999788367,0.16731353056046272,-0.06742388199586256,-0.011813756078481674,-0.04450701427169839,-0.013689750145810347,0.046758821019820415,0.009270524250642034,0.15916933707141
1980-03-01,0.06473345350321025,-0.008262350719910867,-0.07693529263273015,0.16349589282816104,0.0024433745037658605,-0.09918105538173388,-0.07012317915564602,-0.03397755982244716,-0.10045709331398424,0.12036198345215424,-0.03778599841039507,-0.1709858342939246,0.10485164821147919,-0.008074794592743087,0.05224915609384577,0.011442443249998017,0.020824539126785654,0.12232089808227818
1980-04-01,-0.05975473410615774,0.004274745691514265,-0.0914552710480518,0.0017255951057780872,0.03132391503607347,-0.1797766775213262,-0.16118267062798286,-0.02476376426570556,0.029860335685636685,0.05037429863991944,-0.10405170370734507,-0.09688889294599011,0.21769960224628448,-0.020753551493331468,-0.06712037914743027,0.007442667600245471,0.11309791100389174,0.21971050615704385
1980-05-01,0.003884503082053302,-0.0038584650113209344,-0.013597664315261885,-0.019572755660523068,0.0283391921407033,-0.0372600491328906,-0.1414054778666751,-0.0414860643008176,0.008768122643232346,0.014334526317922964,-0.06970106473853512,0.00709886209363431,0.14151352643966675,-0.01815376495208795,0.012792237491036456,0.005776338192708461,0.032027904655187185,0.17906002905390678
1980-06-01,-0.001945138641007959,-0.0447933013266509,0.10149299863490971,0.011392142306166616,0.027479764045258582,-0.004927378388181809,-0.13426671401389595,-0.036964618107851815,-0.11220321707103563,-0.021214894545467003,-0.05244002226860293,0.03624593888500096,0.03287661075592041,0.054266763449769315,0.10198394302278757,-0.007580205297460204,0.07679802258961073,-0.0710166097883511
1980-07-01,-0.13631659827820242,-0.033102100027074095,0.13266015495802905,-0.006519452594643966,0.0462219654802659,0.0006346211653523227,-0.12576717785017077,-0.006177221041391878,-0.12607521822919016,-0.0077186086539017115,-0.07909858118622534,0.029839448367072422,0.05658140406012535,0.031219371310001017,0.14388542622327805,0.00449860632312443,0.16278192002809683,-0.18151432890957647
1980-08-01,0.06959856972608665,-0.05264562999269008,0.08341001833344364,0.0020582728426564822,0.02607668490531059,-0.0016144484341625244,-0.2173735751110373,-0.038398841724676246,-0.07532644692970358,-0.013897238987619461,-0.01409582703584625,0.03700261045478087,0.035981614142656326,0.011550260131414665,0.07990951028962931,0.0072771274980231795,0.07454636329002963,0.16049664775165942
1980-09-01,0.1665689765590511,-0.054744291175752385,-0.0575605821837713,0.05503075197339057,0.015213897582688084,-0.031086984741431407,-0.2054416041061716,-0.040075257420539856,-0.14119669795036316,0.006166720540141281,0.019327413681293686,-0.025782460528137412,0.059218231588602066,0.015527750829600062,0.03221321773404877,0.0122784102872319,0.15865434103339682,0.03285194755694188
1980-10-01,0.18462042694222439,-0.028069076449697573,-0.1322418182819813,0.09574895893985574,0.019656732175515217,-0.1237612578176683,-0.12243547413534331,-0.06915590342353373,-0.08893996963034505,0.12232058722039928,-0.07368777427942522,0.011875736733189727,0.09500142186880112,-0.009759187240189487,0.046418242466946445,0.012225259674416311,0.16710894139668414,-0.22434607968417875
1980-11-01,0.07444982710358215,-0.012070217140043584,-0.2014252650845158,0.18181385641748254,0.017449865998541703,-0.12894772714184174,0.02531291616321044,-0.0877767100053675,0.010922261635246483,0.1780320768770964,-0.017135392690467977,-0.03610592401396912,0.11253906041383743,-0.03342536844049619,-0.22440076184769472,0.018960302407169238,0.2399103559610498,-0.31785600639264516
1980-12-01,0.03164583284484401,-0.031100006213426064,0.012438284518482447,0.4260579564354636,0.022033401841004652,-0.277942419052124,-0.1553167453379307,-0.3077070853289436,0.009092185443834118,0.26301968356837396,-0.16908786529975553,-0.29840129798492504,0.26079779863357544,-0.0532286666884683,0.10841624656071266,0.07663938109721759,0.02528405854947694,0.06311303944489277
1981-01-01,0.008185416374719152,-0.03926535302571862,0.12774509419729044,0.4500238868323239,0.012581142627330606,-0.13003617685328248,-0.0659243086154021,-0.21996264948564417,0.04912228525980659,0.2586451237616332,-0.12646315078581533,-0.37612262289081005,0.13684920966625214,-0.06029972577485529,-0.02720522073407968,0.10281134050636166,0.08347381674151384,-0.06512917509866417
1981-02-01,-0.0029575357162585,-0.03163908561280915,-0.012973255083501875,0.19589112563566727,0.01972390449688364,-0.1469113173023347,-0.0800275415616128,-0.11641821440528421,0.0045553011738735695,0.160088665459467,-0.006229794328852046,-0.2906620634340607,0.1577492505311966,-0.05323728883393421,-0.00014152419680613093,0.08166475320416215,0.06401928440305113,0.09412971077435607
1981-03-01,0.035197194665670395,-0.025348719378857326,0.08086369683345158,0.17279372973875565,0.005393698835554865,-0.08042274463561273,-0.06750365990458183,-0.12160899008021636,-0.06051806571043056,0.12291556467180666,0.05555887511300464,-0.3211028280511367,0.14798781275749207,-0.04586865974798308,-0.0219394996141394,0.0816400500789153,0.07008640024498218,0.06727235169585691
1981-04-01,0.0958485044028661,-0.02663544314485269,0.020588539028959768,-0.002695955336093902,0.02612033350391574,-0.02809718892138491,-0.17134668034257242,-0.028173031614107245,-0.037194444271533386,-0.027014722075799236,-0.07460569482176535,-0.041638747418085036,0.15628986060619354,-0.005647882485347299,0.09928286696473758,-0.0026140913065415767,-0.03841692112556851,0.0714527972794454
1981-05-01,0.02770996206019023,-0.025983546247506616,0.04256008411044473,-0.10216855698011137,0.019801266131856936,-0.006108670946090452,-0.13572060078093148,0.031783786766669334,-0.07696577712245609,0.00848784465747683,-0.02780380816529355,0.041029098149042875,0.13160203397274017,0.014425581171389945,-0.019157505206142865,-0.018792867890262435,0.07053252935182047,0.07850871925507116
1981-06-01,0.019597446315519972,-0.055344342413258786,0.12491549121903943,0.018509332598610356,0.019335359753009814,0.03421455221150511,-0.1992771890267585,0.004419822738889386,-0.12607424641432968,-0.027605391147991883,-0.04546546918009558,-0.01063200653390547,0.08893942087888718,0.03359951831286599,0.17580731461445492,0.0018445508084795645,0.12679521193486132,0.0976456448845907
1981-07-01,0.1567237436363142,-0.05583782652608615,0.15180274374313182,-0.039676798676902596,0.01437861079178744,0.04526057470870274,-0.27912609930177334,-0.007154880201115328,0.009241196043465448,-0.018204418618393982,-0.08600416232741648,0.06140560010629418,-0.008956230245530605,0.023328598491941847,0.1886079243073861,-0.0018938183908111755,0.023150983629108383,0.17422779437598832
1981-08-01,0.11009435131125254,-0.056353515032535086,0.10384670081170828,-0.003002729605544697,0.007515962744934079,-0.004237194755865681,-0.20327082681424408,-0.01852823530926424,-0.04698718371598617,0.011518608738222847,-0.05375304740042456,0.055744502264841476,0.02566867135465145,0.015184612878466511,-0.0634657684713602,0.0018466939836476758,0.1305958412530768,0.21808551402266965
1981-09-01,-0.026383674512170767,-0.030827144922764588,0.018224933998541786,-0.0022839016111736946,0.022045812129722914,-0.08057798108746927,-0.1104881272660297,0.011090682271648855,-0.20858480230621668,0.012901683499955612,-0.01288559062466506,0.0358379487179022,0.04719872400164604,0.010446895219361667,0.019166863057762384,-0.007228773273733668,0.3674949512226891,0.08824231837867597
1981-10-01,0.17064255088159483,-0.012683825795317958,-0.13694992070799475,-0.0320418555797501,0.029257992170398744,-0.15745909624202276,-0.09234060614722446,0.003206030301311437,-0.19541776374630304,-0.029023671927659405,0.11165024592511115,0.020556681402093543,0.058727629482746124,0.014004454322135334,-0.008873560970338683,-0.00993462924101695,0.0549613235105995,-0.015023450256077521
1981-11-01,0.14226677483075287,-0.012259708870268532,-0.12565251473370972,0.22791516374457965,0.011012867993578276,-0.2538766752007187,-0.09992598076757875,-0.12102463666130515,0.05257098085206487,0.07752047284789707,-0.08947942105512466,-0.07009339411701777,0.11640758067369461,-0.014753189458963955,-0.027066993061453104,0.035211239710647976,0.09086050718795252,-0.22964954649636504
1981-12-01,0.05895359671279176,-0.01575928222482496,-0.20640292079062073,0.3295437449758703,0.008144177023364632,-0.37410512406338925,-0.09005830342908507,-0.11936899493722355,0.015174148037381794,0.22002487726833508,0.02438225708301029,-0.21036068158867086,0.09333469718694687,-0.013894108618187368,-0.046211733327557646,0.04410273632430266,0.08668307470911331,0.11173897516836813
1982-01-01,0.008747326560981879,-0.014973139465306992,-0.08785918162011348,0.35307483239607373,0.0046437628437490264,-0.22580336819412886,-0.09432956757186686,-0.3374900537378648,0.03359618637224902,0.3932678505130436,0.2421531585916396,-0.2498240993086216,0.06533072143793106,-0.038514254808237246,0.04918859728301565,0.037595782525820944,-0.01771350938627738,0.09807410111667912
1982-02-01,0.03678115620596768,-0.010933763144256458,-0.15741587020792402,0.1568326421759345,-0.0012012630642281833,-0.13327843719913113,-0.10032083622170883,-0.29014671550077553,0.05011558532714844,0.19848968671715778,0.30268266076041805,-0.1670091816809325,0.001470203627832234,-0.024002652923753216,-0.01787941437214613,0.0294749936154854,0.04548079810524715,0.08715995237094545
1982-03-01,0.042535369730975534,-0.007308551084560567,-0.1452424571857796,0.2127902954816818,0.009788640454018716,-0.25405201219743295,-0.11541258218218979,-0.19023579709670124,0.01631992585633112,0.09722168678822725,0.041404785588383675,-0.15963913328879703,0.11542873084545135,-0.009019459139965954,-0.0011124235849517088,0.01908841901417591,0.053280874916160376,0.11745474275645859
1982-04-01,0.07857395757040748,-0.010527168026311033,-0.0650848102596429,-0.016069825400005688,0.00939212488919426,-0.19716775865964992,-0.1585441921810502,-0.002895545159630916,-0.034108656742002655,-0.04017845444057298,-0.11611668573271844,-0.019013015367914884,0.15422768890857697,0.005595883656999881,0.05693488443891208,-0.0005694509940263116,-0.0423326107268115,0.19870158455787448
1982-05-01,-0.007756762461711282,-0.01860237000109638,0.03289259594722508,-0.0792766734957695,0.0067270952823426915,-0.008334757219399174,-0.1501488472217495,0.025419456993832308,0.0560817997092786,-0.006674524680103945,-0.023055893008507067,0.006143742166789232,0.11958366632461548,0.01038085095437657,0.14459998346865177,0.002550564457011302,-0.069746874159074,-0.0075804667735318515
1982-06-01,-0.025728661311815865,-0.024995134523202067,0.10436325761917474,-0.02525345210663297,0.016970227915723186,-0.019720150658520317,-0.2507627372024129,0.004893305218395065,0.05351284356868785,0.0032962380867937336,-0.03393480156157767,-0.0004607456760991992,0.0924992710351944,0.02421524190011515,0.14302696411808333,-0.004338553175072607,0.09855580238895562,0.10341501478618437
1982-07-01,-0.13662208739208848,-0.016779369826591856,0.14351399967799314,-0.033947484652427105,0.01972541472292405,0.014220099014941081,-0.11257111881543132,-0.020795832662021414,-0.05654021692664727,-0.0012741047058902357,-0.051862740468594334,-0.010668896798011477,0.05161114037036896,0.006469656111391028,0.15459240724643072,-0.005152322809352021,0.1248646214718127,-0.05929738009741546
1982-08-01,0.03748240925320616,-0.03419095227266882,0.09930289207815049,0.022081534632227635,0.014531938339121517,0.0653731967172315,-0.2180226472685638,-0.05533094791805043,0.005719577387461196,0.004568186325385518,-0.055721313542416016,0.04845010940875628,-0.0017854712205007672,-0.009802649010248314,0.12804845658441386,-0.002579279661186831,0.12987170169371684,-0.002596999834710305
1982-09-01,0.24852853727667298,-0.011718610908462365,-0.039643657234862344,-0.055586606772108506,0.013645958781613938,-0.012104770028462974,-0.18242352000139292,0.02749612883609884,-0.06918916883675948,0.02644222189226876,0.053519935106798526,-0.02474724850823394,0.02427012100815773,-0.01635276494666386,0.062439431591580316,0.0025589612726765005,0.06607692432767562,-0.150629495262006
