,mgv250GLB_cluster1,mgv250GLB_cluster2,mgv250GLB_cluster3,mgv250GLB_cluster4,mgv250GLB_cluster5,mgv250GLB_cluster6,mgv250GLB_cluster7,mgv250GLB_cluster8,mgv250GLB_cluster9,mgv250GLB_cluster10,mgv250GLB_cluster11,mgv250GLB_cluster12,mgv250GLB_cluster13,mgv250GLB_cluster14,mgv250GLB_cluster15,mgv250GLB_cluster16,mgv250GLB_cluster17,mgv250GLB_cluster18
1981-03-01,0.28817073,0.074966714,0.6032563,-0.23321399,-0.27337474,0.26604718,-0.04030166,-0.56337744,-0.41443047,0.12837334,0.12386413,0.9329969,-0.9493431,-0.7285296,0.32269493,0.10526333,0.48446512,0.32480866
1981-04-01,0.1361237,-0.17219791,0.48122412,-0.7243021,0.031424046,-0.034524154,-0.17938451,-0.5506951,-0.14373311,0.64665794,0.07553043,0.40386182,-0.087085344,-1.0195186,0.35989648,0.10850439,0.11047721,-0.056225013
1981-05-01,-0.39963436,0.00042271614,0.11400008,-0.1359828,0.16515212,-0.11301365,-0.06693454,-0.44078153,-0.048192836,0.607061,-0.25618285,0.50292504,-0.5802872,-0.7440302,0.045797348,0.10864534,-0.24716464,0.52561224
1981-06-01,-0.10934992,0.20404463,0.123582266,-0.24096432,0.031846713,0.056506872,-0.22264548,0.26463804,-0.20629926,0.3730015,-0.15246983,0.3482005,-1.4696007,-0.4407815,0.7963096,0.34693223,0.34312755,0.51870745
1981-07-01,-0.24293713,0.23335496,0.31790382,-0.29944396,-0.01690979,-0.050870277,-0.3720151,-0.05087032,-0.6965419,-0.3359409,0.18614845,-0.4192217,0.49221545,0.59367406,0.4025936,-0.050306607,0.23420039,0.60311544
1981-08-01,-0.35496444,0.33749095,0.04932022,0.026773835,-0.17600259,-0.054815866,-0.27083826,0.2175725,-0.5957878,-0.06622992,0.43162203,-0.6532811,0.7192292,0.754176,-0.2433599,0.14133759,-0.42950836,0.22334996
1981-09-01,0.15923372,0.33537728,0.41541687,-0.1475378,-0.058479644,0.25378758,-0.33988652,-0.12597784,-0.48136503,1.0188141,0.6593405,0.051292993,0.5051796,-0.8115284,0.095822096,0.057915974,-0.54928577,0.26393348
1981-10-01,-0.024941921,0.087085344,0.20136729,-0.45163196,-0.056647778,0.14471956,-0.14063296,-0.22701368,-0.09807668,1.2323,0.20009919,-0.5831055,-0.47530562,-0.24716458,0.31240815,0.11400008,-0.013386917,0.38075185
1981-11-01,0.20432644,-0.054815866,0.370606,-0.03551049,0.111745454,-0.20404467,0.0731348,-0.4791104,-0.19840804,0.8547891,0.4913699,0.46501884,-0.78940475,-0.7819363,-0.03691969,0.2375824,0.22236356,0.3356591
1981-12-01,0.24237347,-0.3377728,0.40019807,-0.3632784,-0.22165899,-0.36595583,0.040442564,-0.7819363,-0.36468753,0.6942872,0.51729834,0.9315878,-0.099485874,0.07989874,0.50602514,0.1631794,0.26491985,0.52265304
1982-01-01,-0.049365472,0.013572169,0.27490312,-0.6324369,-0.12654059,-0.098997116,0.2017198,-0.93075866,-0.2645244,0.2018528,0.2577383,0.5684347,-0.62072754,-0.53317356,1.362008,0.18641797,-0.28102398,0.15980573
1982-02-01,0.0319345,-0.0078505995,0.7883838,-0.7632354,-0.19174027,-0.084360406,0.32426858,-0.8804617,-0.05295811,0.42020527,0.8698169,-0.48327598,-0.81326616,0.65891594,1.4616702,0.20797367,-0.3084343,0.17351095
1982-03-01,0.005721593,-0.31734943,0.49152565,-0.881127,-0.22540458,-0.254811,-0.03299904,-1.039203,-0.20584469,1.0820484,0.81619346,-1.3616087,-0.3957221,-0.23059388,0.73795384,0.13013324,-0.5333067,0.5857326
1982-04-01,-0.29366463,-0.7004308,0.5887929,-0.597708,-0.48966283,-0.48327604,-0.12946792,-0.9296942,-0.44242638,0.64933556,0.73462725,-0.65558946,1.1908921,-0.26385918,0.16872081,0.022487212,-0.3267967,0.44921246
1982-05-01,-0.24855714,0.1031219,-0.042446326,0.050030757,0.10046072,-0.10538397,-0.31442207,0.320809,0.021688843,0.7355588,-0.92729914,0.2985879,-0.3398367,-0.93182313,0.7384861,0.06719556,-0.74473995,0.45839366
1982-06-01,0.091678716,0.31442207,-0.060542583,0.47888494,-0.06985684,-0.0059877397,-0.23897676,0.04470835,-0.43204767,1.806031,0.9471251,0.00904808,-0.14570121,-0.3482195,-0.06067562,0.3101642,-1.0075346,0.38427886
1982-07-01,0.0011975288,0.21981606,-0.08875141,-0.16432981,-0.1792326,0.18575259,-0.11762562,0.65585554,-0.50563014,0.49844486,0.4124878,-0.45001087,0.33438128,0.14317317,0.65731925,0.24217029,-0.7543204,0.058413602
1982-08-01,0.10897656,0.20411491,-0.43736997,-0.13133077,-0.24762568,-0.039519023,-0.1335928,0.5278512,-0.5418226,-0.6727542,0.8199192,-0.6335013,0.36658186,0.79104507,0.36312222,0.30058378,-1.0934916,0.08036856
1982-09-01,0.2750362,0.29379767,-0.05149441,0.030736994,-0.068260096,0.13811688,-0.04723649,0.23285599,-0.17111592,0.43723696,0.7013622,-0.15328577,-0.08555794,-0.05974426,-0.07225189,0.112968445,-0.045107532,0.119887546
1982-10-01,0.026612092,0.1467658,0.18655095,-0.21276383,-0.14889479,0.13479033,0.026745176,0.09660196,-0.2685162,0.8108711,0.3232041,0.23099308,-0.57043064,0.12813732,-0.105650045,0.110440254,-1.285232,0.25733915
1982-11-01,0.6184655,0.12973408,-0.36179167,-0.25467792,-0.1133676,0.4006454,-0.27437085,-0.4513414,-0.16007185,0.63363445,0.42393094,0.40104446,-0.8381485,-1.1576269,0.683266,-0.07025595,-0.32812732,0.30071694
1982-12-01,0.2910034,-0.33172,0.43297902,-0.6337675,-0.38574255,-0.19147415,-0.015435028,-0.63496494,-0.2871447,1.4343927,0.5322422,0.59877264,0.017031765,-0.022487259,0.00013313294,-0.0074513913,-0.20996957,0.110307194
1983-01-01,0.49470273,-0.04024153,0.47002125,-0.25700933,-0.13856502,0.023608398,0.27887386,-0.9382987,-0.31817645,-0.055265058,1.444269,1.4215996,-1.922875,0.07069111,0.6947031,-0.030851841,-0.3153596,0.12998018
1983-02-01,0.24453442,0.025888706,0.12890708,-0.13762608,-0.21556053,-0.07753203,0.09429935,-0.824415,-0.44198626,-0.19772005,0.7326643,1.158554,-0.9788084,0.69497144,1.1150931,0.10865216,-0.5374929,0.35077208
1983-03-01,0.2516438,0.01998663,0.3911478,-0.3562718,-0.028839773,-0.008450747,0.60107446,-0.65902233,-0.349699,-0.20201254,0.8617055,0.716836,-0.55707705,-0.1458086,0.3660639,-0.047619153,-0.030181158,0.4567415
1983-04-01,0.18055038,-0.21287775,0.3914161,-0.332261,0.21556053,-0.053118836,-0.044668127,-0.49121514,0.10046972,0.24077854,0.5672716,-0.8564741,-0.9786744,-0.758553,-0.0060362816,-0.12407808,0.37062454,0.402013
1983-05-01,0.081287906,0.44359595,0.093360364,-0.27082556,0.25446066,0.34513828,-0.18430626,0.15975896,-0.2175726,1.1691508,0.42615795,-0.19154975,0.0885313,-0.37894124,-0.4527173,0.020925606,-0.16727066,0.31307924
1983-06-01,0.18484278,0.44681525,0.14232092,-0.062106036,0.071495816,0.2718987,-0.5015438,-0.11884661,-0.22387712,0.654864,-0.16727069,-0.08826313,-0.71777475,-1.0823634,0.56016225,0.19101314,-0.83206093,0.2764593
1983-07-01,0.10824976,0.31468886,0.22387704,-0.37223426,-0.10972528,0.21153641,0.04426565,0.5412487,-0.32099336,0.08370241,0.40000096,-0.70771456,0.3093233,0.15573482,1.0886679,0.0885314,0.14138193,0.16445379
1983-08-01,-0.05137501,0.41019544,-0.24332714,-0.03447361,-0.14178436,0.08866558,-0.361369,0.46559462,-0.5164331,-0.54929715,0.28947085,-1.1675413,0.0952384,-0.27565458,-0.057277106,0.38068494,-0.4764599,-0.115224935
1983-09-01,-0.2100608,0.32340786,0.23729095,-0.2081829,0.017169738,0.26170415,-0.1774652,0.16619757,-0.23420577,0.084373094,-0.03179083,0.02790079,0.136553,0.7282378,1.0837047,0.27565458,0.31777406,0.20080528
1983-10-01,0.14473538,0.13306537,0.32032266,-0.40670785,0.0732396,0.13091914,-0.5789417,-0.3696856,-0.288666,1.4516464,0.823476,-0.25687522,0.64279145,-0.013145542,0.41421968,-0.028169084,0.4214631,0.6466816
1983-11-01,0.15721028,-0.010731081,0.39476952,-0.18886693,-0.079544164,0.12998018,0.2701549,-0.73105466,-0.34527248,0.39503783,0.29939705,0.53440773,-0.1907449,-0.7792104,0.7961119,0.0053655626,0.111066654,-0.184038
1983-12-01,0.30583575,-0.26948422,0.31750578,-0.26264316,-0.25754586,-0.004694843,0.010328663,-0.7871245,-0.44144973,0.40107402,1.072437,0.7868563,-0.12716322,-0.4466811,1.5525187,0.16820964,-0.005499673,0.59248966
1984-01-01,0.18690833,-0.34357166,0.41586772,-0.3142554,-0.45128614,-0.115540884,0.11766338,-1.3610216,-0.11885719,0.10426541,2.0754917,1.7170627,-0.5440107,-0.76925594,1.8710731,-0.105989836,-0.31186765,-0.13928585
1984-02-01,0.27432665,-0.4615004,0.41719422,-0.20654102,-0.36585748,-0.21993904,-0.051602088,-1.2407053,-0.18173489,0.23346958,1.0238173,0.6135209,0.10108185,-1.2724094,1.7626956,0.14950009,-0.71049047,0.18863282
1984-03-01,-0.089673564,-0.65769446,0.79273546,-0.5651026,-0.50965357,-0.4369596,0.07123475,-0.8972662,-0.55555165,0.03395915,1.1434705,1.215236,0.6802455,-0.3370718,1.745318,-0.029846955,0.4304596,0.64270467
1984-04-01,-0.21410224,-0.17961243,0.41971475,-1.0930623,-0.26397985,-0.0972348,-0.09086744,-0.55223525,-0.288786,0.02798977,-0.0046428563,0.122704126,-0.45208207,-1.2347358,0.63978636,-0.08476539,-0.24766354,0.35750034
1984-05-01,-0.1660818,0.0072959187,0.17112263,-0.46242905,0.0072959187,-0.053193927,-0.13557155,-0.64854145,-0.17894915,0.21715331,0.49068412,0.6783884,0.5397657,-0.60874546,0.3910616,-0.08755112,-1.1550114,0.32778606
1984-06-01,-0.5272964,0.29820436,0.23625545,-0.974205,-0.09524498,-0.09869397,-0.28692883,-0.03555107,-0.45964327,0.20468387,-0.09789808,-0.008357143,0.51482695,-0.41414326,0.3983575,0.008357143,-1.0735621,-0.061816357
1984-07-01,-0.25774512,0.27419415,0.2304186,-1.1755726,-0.08901024,-0.018704081,-0.3842963,0.2930309,-0.66857207,-0.12628579,0.23320432,-0.6579599,0.17589816,0.23121448,0.84924567,0.026132679,0.0700409,0.52092904
1984-08-01,-0.0049081803,0.17828584,0.45380655,-0.5449393,-0.085561275,-0.12721439,-0.20760217,0.12270422,-0.5601944,-1.0443786,0.5055414,-0.94900095,0.33322486,1.3122053,-0.1530818,0.07601027,0.22776552,0.429531
1984-09-01,-0.38151056,0.22113283,0.2966125,-0.55077606,0.091398045,0.009949016,-0.11116338,0.21808186,-0.34423503,0.5219903,0.5062046,-0.35285747,0.19354096,-0.15414295,0.40485746,-0.0029183864,-0.28971452,0.38827586
1984-10-01,0.19393896,-0.19261244,0.4007453,-0.4986434,-0.45327592,-0.0022551059,-0.31067377,0.02148981,-0.21927574,1.0190418,-0.07534699,0.087020494,-0.29475537,-0.71433735,-0.3701025,0.16926548,-0.3947758,-0.06765312
1984-11-01,0.11288786,-0.18385729,0.13795933,-0.026928592,-0.23731656,0.007693863,-0.18027568,-0.09219398,-0.43085757,0.7147354,0.30802077,-0.25774518,-0.46892905,-0.9375927,1.0073683,0.0009285688,0.12946948,0.50474536
1984-12-01,0.11328578,-0.22975531,0.4488984,-0.53790855,-0.3539187,-0.1467144,-0.0569082,-1.259542,-0.52278626,1.1820724,0.4201128,0.22192879,-0.13504104,-2.0002775,0.76235795,0.1618369,0.99569494,0.60224545
1985-01-01,0.16295406,-0.49554616,0.60075104,-0.22056949,-0.29088438,-0.3237693,0.10587335,-1.0136839,-0.39876294,-0.44394627,0.6409883,2.5992444,0.5627864,-0.13822354,1.745306,0.053471375,0.3906085,0.2054638
1985-02-01,0.46092337,0.1475811,0.33125535,-0.6161241,-0.31227294,-0.16576138,0.26508442,-0.4281721,-0.26695594,0.9556675,0.30411854,0.38566238,-1.8287216,-0.7900397,1.4723347,-0.078736685,-0.24984512,0.3964903
1985-03-01,0.041039325,-0.5540973,0.4253649,-0.89898777,-0.787901,-0.34194955,0.2732388,-0.70916444,-0.44715452,1.0271854,0.03783102,-0.6883103,0.4110613,-1.6213863,0.2898149,-0.122449495,-1.6033398,0.49140206
1985-04-01,0.09477804,0.016442442,0.3852614,-0.4504965,-0.21401925,0.13942666,-0.2728378,-0.7175861,-0.25639534,0.76330405,-0.123385236,0.003475666,-0.12231579,-0.11723602,-0.2305954,0.099991515,-0.4216219,0.26815903
1985-05-01,0.12445469,0.17538616,-0.009491158,-0.27631342,0.2279218,0.09691689,-0.06643821,-0.6754774,-0.16642973,0.3140108,0.4174779,-0.35638684,0.7559519,-0.8107602,0.7364348,-0.06737397,-0.2819279,0.4337867
1985-06-01,0.07820191,0.4394012,0.081009194,-0.35184175,0.0056144716,0.20265655,-0.6280215,-0.06510143,-0.3272449,0.77266157,0.5323077,-0.43539086,-0.53297627,-0.24824092,0.2701643,0.06777497,-0.19156131,0.1289998
1985-07-01,-0.2493104,0.21682644,0.24864197,-0.508914,-0.28901282,-0.0049461364,-0.4779005,-0.044514943,-0.7322907,-0.22631769,0.45317006,-1.3690013,0.43940115,1.2910668,0.38953915,-0.10266507,-0.5964734,0.029275585
1985-08-01,-0.14370437,0.24289384,0.13782254,-0.2461021,-0.3864645,0.0800734,-0.27350613,0.25078082,-0.8026055,-0.9116872,0.637379,-0.4498281,0.28553724,1.5153792,0.5002249,0.3749681,-0.5879179,0.43926746
1985-09-01,-0.0259336,0.0633636,0.19476958,0.23300162,-0.1453085,-0.038900446,-0.20533009,0.22792181,-0.41908202,-0.3446231,-0.03756366,-1.0270517,0.30705947,-0.4674736,1.2907994,0.28647298,-0.6567624,0.2761797
1985-10-01,0.32430398,-0.03916781,0.21936639,-0.35077232,-0.22310936,-0.12445464,-0.2634803,0.039301492,-0.35478267,0.7952533,-0.30238074,0.028339814,0.18019867,-1.4516146,1.1315882,0.4615918,-0.84257543,0.28901285
1985-11-01,0.06683926,-0.037429977,0.39274734,-0.33192366,-0.3367361,0.029141927,-0.42536488,-0.6702639,-0.53123826,0.8146367,-0.21468754,-0.043311693,-0.19196229,-0.17137584,1.0658185,0.2018545,-0.5968744,0.7107685
1985-12-01,0.35812464,-0.14664526,0.60783607,-0.392079,-0.27537766,0.04879265,0.22859022,-0.9705057,-0.3058563,0.8130325,0.6806909,1.6605542,-0.021655906,0.5300352,1.078919,-0.06202688,0.3769733,0.29262218
1986-01-01,0.19803643,-0.29886913,0.40760773,-0.51284707,-0.37896505,-0.10640583,-0.16213587,-0.91967714,-0.48938847,1.1095486,1.7613319,2.11308,0.0632473,1.174999,-0.038233567,-0.12014389,0.41629124,0.028642703
1986-02-01,0.13569641,-0.10575767,0.910216,-0.46709642,-0.4380649,-0.08126235,0.27890998,-1.1273043,-0.2800764,-0.44337884,0.5318989,1.1556877,-0.00025920867,1.042154,2.052425,-0.4659299,0.28603822,0.17068978
1986-03-01,-0.03110521,-0.12817936,0.5490068,-0.47590962,-0.18676081,0.026180219,-0.008813143,-0.91967714,-0.22849365,-0.02384739,1.1908108,0.82804644,0.30716383,-0.19777712,0.3317888,-0.18429828,-1.3612413,0.6389527
1986-04-01,-0.20218381,-0.4199202,0.39037028,-0.80705035,-0.22745678,-0.2330298,-0.15902534,-0.499368,-0.13025303,0.48783317,0.62378883,-0.18183574,0.95259684,-1.7096195,0.52217865,0.062599204,-0.21566276,0.09564848
1986-05-01,-0.26387578,0.11936621,0.10847938,-0.67796373,-0.03201244,0.3036645,-0.3269934,0.35861704,-0.05897026,0.6525612,-0.4315847,0.12234707,-1.3239151,-0.4054045,-0.6664289,0.27579945,-0.2546738,-0.2152739
1986-06-01,-0.069857076,0.32738227,-0.043158434,0.032271646,-0.00012960433,0.23173377,0.12766095,-0.3857045,-0.46515235,0.8362114,0.7741307,0.22538319,0.24145393,0.1298643,-0.06894989,0.17535558,-0.25545147,0.22771592
1986-07-01,0.010757064,0.49288782,-0.0948709,-0.42938137,-0.21073775,0.20957127,-0.42678928,0.25933963,-0.5484884,0.39827624,-0.120143846,-0.12636487,0.54304504,-0.7762044,0.40825582,0.24080601,0.6375271,0.53812
1986-08-01,0.0010368347,0.1504714,0.05508213,0.23976925,-0.34591576,0.042510413,-0.27281854,0.38194594,-0.5775199,-0.49690557,0.051194,0.39710966,0.44739646,0.92447245,-0.9598546,0.21462592,0.37676173,0.6648737
1986-09-01,0.09435244,0.10783138,0.13167858,0.02669863,-0.14088066,0.00090723037,-0.047046613,0.15098983,-0.40073866,0.5840002,-0.3293264,-0.8749634,0.34189796,-0.6560605,1.0579656,0.35408092,-0.40073872,0.2897969
1986-10-01,0.1738003,-0.016459823,0.33852828,-0.23899162,-0.2072384,0.007776296,-0.3575802,-0.048213065,-0.43158466,1.0094935,-0.36496767,0.8706864,-0.009590769,-1.207789,0.32582682,0.13064185,0.089686655,0.42925176
1986-11-01,0.36133876,-0.14217667,0.3945176,-0.7581893,-0.43599123,0.17431875,-0.42860374,-0.60331124,-0.6226224,0.62651056,0.3404723,0.9283606,-0.1910378,-0.85435617,1.3458183,0.4887405,-0.516476,0.2439166
1986-12-01,0.46580043,0.108090594,0.124032,-0.46243066,-0.16563518,0.21527386,0.14347275,-0.80121815,-0.092926785,-0.22343902,0.9660757,0.82571346,-0.6397303,-0.475391,1.2475778,0.10173993,-0.70051515,0.26076525
1987-01-01,0.24706407,0.02256832,0.34372193,-0.3664388,-0.23013778,-0.05656929,0.20400605,-0.24557933,-0.015590096,0.069338225,0.68477136,1.1876596,-0.35946035,-0.16124491,1.2085947,-0.15946326,0.17609258,0.29858524
1987-02-01,0.19004932,-0.054639243,0.35812414,-0.6665088,-0.038603734,0.16302666,0.13065886,-0.8570034,0.11774149,-0.16050263,0.32694417,0.40964538,0.15783004,0.2734928,1.7530563,0.41202086,-0.8494312,0.24884579
1987-03-01,0.2166265,-0.05597546,0.36896288,-0.58826196,-0.20682709,0.07913772,0.12575917,-1.1061462,-0.24082808,0.4945736,0.58455,0.77044195,-0.48611045,-0.67081463,0.5403041,0.32026276,-0.63577425,0.44839758
1987-04-01,0.29724896,0.13852811,0.3904919,-0.23206802,0.110466145,0.10022131,-0.3924221,-0.66160905,-0.33540732,0.17802277,0.042464066,0.46502692,-0.6124636,0.26651442,0.54950976,0.02717111,-0.6351804,0.4237505
1987-05-01,-0.0816618,0.36035126,0.2662175,0.12650147,0.08418588,0.38767087,0.16094796,-0.40444866,-0.039346147,0.82923853,-0.6717055,-0.5267929,0.014847612,-0.13778575,0.09220357,-0.112099364,0.5558942,0.1925734
1987-06-01,-0.038455248,0.45700917,-0.4032608,-0.1584239,0.092055105,0.08893714,-0.26220864,0.25404245,0.029398251,1.7870572,-0.5221901,0.27482906,-0.78009295,-0.15426655,-0.12442283,0.24513397,-0.5144693,0.48195305
1987-07-01,0.049442578,-0.020638179,-0.14179459,-0.009799433,-0.40088525,-0.124868296,-0.28151053,0.1795075,-0.32991368,-0.33614975,0.038752235,-0.9670242,0.7070429,-0.06458706,1.5576618,0.18396178,-0.50585777,0.41023922
1987-08-01,0.005344963,0.0761682,-0.15159401,-0.21974449,-0.36332077,0.04825468,-0.09784567,0.393016,-0.68091094,-0.6305775,0.12650165,1.0525465,0.5064516,0.40474558,-0.014402199,0.36391467,0.40519103,0.12768932
1987-09-01,-0.06414161,0.048106242,-0.38024706,0.250776,-0.21291462,-0.0729017,-0.46740246,0.3349619,-0.56747526,0.24112502,0.42612618,0.095173165,0.1535242,-0.4188508,-0.88120496,-0.070377685,-0.5163995,0.3221929
1987-10-01,0.08982799,-0.1566422,-0.0552331,-0.06488402,-0.1504062,-0.123235084,-0.15738456,-0.4884861,-0.23681924,0.52248704,2.1116257,0.41484204,-1.2158701,-0.73866826,0.39732176,0.05137267,-0.19390967,0.058202602
1987-11-01,-0.11343567,-0.29309168,0.33228937,0.20563927,0.0858191,-0.2748291,-0.08774934,-0.23637381,-0.021083593,0.7649484,0.19405815,0.45136708,-0.0077207563,-1.3993864,0.17490463,0.18886149,-0.16302672,0.41023922
1987-12-01,0.1714898,-0.0705261,0.34075242,-0.5155087,-0.12872867,0.012768936,0.0008908749,-0.48700133,-0.23711619,0.9955317,0.16139343,0.38514677,-0.76658154,-0.41083318,0.88343203,-0.014253711,0.022122955,0.2846285
1988-01-01,0.19565268,-0.14318037,0.40974522,-0.72878253,-0.18928008,0.011931705,-0.11796107,-1.1360872,-0.11294432,0.45191297,1.3408244,0.4333375,-0.6204481,-0.00067794323,1.0019912,0.001898241,-0.50194466,0.3625608
1988-02-01,0.1251472,-0.32635894,0.61570257,-0.25192147,-0.3926612,-0.3117155,0.13016394,-0.91575766,-0.31741017,-0.17599252,1.1564252,1.5282061,-0.19863562,-1.836532,1.928189,0.36771315,-0.04582858,-0.008813143
1988-03-01,-0.06548873,-0.12921484,0.68146247,-0.5390957,-0.32188457,-0.062912546,0.19646621,-0.63509166,-0.33151132,0.828846,0.30832586,1.2228632,-0.079454325,-0.6064826,0.48825043,0.24310827,-0.9211811,0.48418275
1988-04-01,0.05450616,-0.20839791,0.3426295,-0.9171135,-0.29381803,-0.08989447,-0.109690234,-0.8081012,-0.25354853,0.7008516,0.3066988,-0.09233513,0.18982248,-1.3145202,0.31293583,0.1023685,-0.47753897,0.2483962
1988-05-01,-0.4105588,0.022914266,-0.013016391,-0.8616583,0.08813186,-0.09341979,-0.14073977,-0.49774155,-0.1327401,1.0242277,0.6939367,-0.33232468,-0.669802,-0.7912883,0.0055591105,-0.13707891,-0.65922606,0.24988766
1988-06-01,-0.27917457,0.030913925,-0.0732172,-0.19077154,-0.13165541,-0.012880802,-0.23619333,-0.49326715,-0.5323163,0.6580059,0.5603829,-0.21449928,-0.5700096,-1.0682933,0.57272136,0.12704544,-0.98585624,0.11280875
1988-07-01,-0.26981902,0.005152321,-0.031320713,-0.2546332,-0.19280533,-0.11253758,-0.20094061,-0.18060248,-0.70925796,1.4149907,1.2006269,-0.18480572,-0.059794046,0.19497475,0.13829923,0.17111135,0.25897202,0.07701369
1988-08-01,-0.39781356,0.1637896,0.05965848,0.090165645,-0.18982244,-0.13626537,-0.17992452,0.18643275,-0.9489765,0.25951436,0.36459464,-0.16609463,0.31157988,0.286903,-0.50831735,0.0037964464,-0.4109656,0.17409429
1988-09-01,-0.049218226,0.23415951,0.0993856,-0.15470529,-0.051387645,0.048404716,-0.38154307,-0.014507848,-0.30615646,0.6418709,-0.4041862,-0.07755604,0.44757423,0.095182374,-0.51889306,0.2905639,0.47252226,0.29991946
1988-10-01,-0.028744543,-0.1122664,0.25409088,-0.01044023,-0.13246894,0.029558063,-0.31225792,0.004338798,-0.5435701,1.5903053,1.6997242,0.40879616,-0.68864864,-0.6853945,-0.017761802,0.06521757,0.13531622,0.19822884
1988-11-01,0.012745214,0.0005423486,0.27727634,-0.6154314,-0.16948433,-0.05016736,0.25937882,-0.59414417,-0.4588279,1.1462559,0.59278834,0.057217933,-0.5073682,-0.30642757,1.1954744,0.28568277,-0.2334816,0.085148916
1988-12-01,0.20365234,-0.34398538,0.62261754,-0.79006803,-0.25707382,-0.2547688,0.06264143,-0.7213252,-0.50885975,0.77542466,0.9899241,1.1595439,0.2107029,-1.4659715,2.0362523,-0.11755433,-0.028202152,0.29408917
1989-01-01,0.25156456,0.21285304,0.106962584,-0.89202976,-0.16580391,0.31207353,0.08361664,-0.9172816,-0.12375736,0.85701096,0.6655979,0.45739013,-1.3975413,-1.2282832,1.6868643,-0.020963693,0.3517378,0.4693013
