,r100GLB_cluster1,r100GLB_cluster2,r100GLB_cluster3,r100GLB_cluster4,r100GLB_cluster5,r100GLB_cluster6,r100GLB_cluster7,r100GLB_cluster8,r100GLB_cluster9,r100GLB_cluster10,r100GLB_cluster11,r100GLB_cluster12,r100GLB_cluster13,r100GLB_cluster14,r100GLB_cluster15,r100GLB_cluster16,r100GLB_cluster17,r100GLB_cluster18
1980-01-01,98.884384,19.917439,49.037884,61.3288,24.720055,11.280228,6.9094696,82.44434,74.401955,65.88534,43.532883,43.63881,23.994856,70.03772,9.280628,34.238914,69.32066,33.57727
1980-02-01,98.718155,25.831486,59.003273,70.09476,23.862852,10.160648,6.4189415,82.33515,75.22168,64.501755,44.22223,42.825607,26.289421,73.145485,7.838379,47.74393,71.66086,43.20858
1980-03-01,90.693695,15.890541,41.45832,77.86173,26.074305,12.80233,8.27187,80.698975,71.251816,65.03302,43.68933,50.527397,31.32182,72.16769,5.842041,44.007114,74.66759,27.778933
1980-04-01,78.44678,17.329533,56.45285,84.75031,13.139671,12.844704,6.202198,86.26102,78.23818,42.48827,32.708664,22.502085,28.290646,80.71853,6.85569,32.439766,85.39729,31.522268
1980-05-01,87.695114,17.505539,62.694458,79.21924,13.48027,14.83778,4.588829,74.164024,66.441055,46.59176,50.669174,25.388216,32.52125,73.98313,5.323807,40.05844,94.13718,38.04255
1980-06-01,83.687775,12.81374,38.106106,67.08477,10.672363,30.769363,4.4633446,66.68713,66.97721,31.21915,76.42763,17.53487,53.783463,86.533165,8.172459,79.931404,90.65621,23.91826
1980-07-01,69.75416,22.2283,48.14972,60.385227,8.873215,56.483814,4.5937195,72.54088,38.533077,31.004034,65.504,16.076324,74.90389,80.89453,14.678074,80.70549,92.04631,33.33934
1980-08-01,70.15016,25.637556,52.04787,58.29274,14.079987,49.450188,5.8241158,59.050533,43.7317,31.108334,63.695072,20.623081,65.56918,79.1345,18.300812,90.34169,72.52458,38.90953
1980-09-01,78.82649,26.931507,69.52112,69.50156,12.47477,36.07229,4.4340134,71.71953,57.04442,43.470955,81.88699,25.446884,62.59016,72.260574,18.716377,79.13939,85.74278,45.879597
1980-10-01,91.9518,43.48725,70.547806,66.21453,16.108917,23.561365,6.264122,86.469604,75.13204,53.424934,81.98804,32.27517,52.364025,78.14366,23.813963,73.75661,92.73892,59.64536
1980-11-01,92.48633,47.367477,77.89107,77.07623,16.544037,23.54181,4.83165,88.87499,78.751526,41.919518,67.647,26.458906,36.611702,84.908394,22.893204,46.687912,84.36408,65.551254
1980-12-01,96.479,28.069012,64.78694,66.96255,27.89301,17.992805,8.640171,87.27792,78.68145,56.667965,51.026073,40.45771,36.411255,81.59692,12.978336,34.95923,82.48834,47.721115
1981-01-01,95.85359,23.6266,49.277805,51.77288,28.678453,13.339432,7.73386,78.981834,58.88283,71.379875,45.25,52.551754,35.84845,82.84786,8.229206,54.648216,67.53553,38.270138
1981-02-01,94.82454,16.616714,52.121456,70.124,24.245365,14.134987,10.400719,91.37214,78.46147,67.623924,45.16661,49.91325,29.542389,73.54972,10.629211,34.280693,69.40016,31.345312
1981-03-01,79.217,29.163792,68.065895,81.05161,25.40117,16.861889,8.382645,84.50069,76.98544,66.072845,53.60749,42.98342,33.96714,68.18598,6.738167,47.72339,75.002396,49.354527
1981-04-01,90.91182,17.148754,70.550964,78.107895,17.40393,18.973358,7.1851463,86.672195,70.34082,59.39319,51.13243,36.285423,37.98327,70.96792,7.213497,50.33354,81.72375,39.025665
1981-05-01,84.875946,23.53487,60.25212,68.87146,12.31205,15.309139,5.2371216,78.87843,75.43269,47.60164,50.008316,25.02591,35.409813,63.41766,8.939701,56.876434,90.02953,41.892662
1981-06-01,83.98699,13.466187,44.74298,61.486313,13.989887,24.800753,4.2114067,70.18404,60.62738,26.820492,70.194046,17.410603,51.87128,67.19363,21.473434,84.413956,87.012436,24.628965
1981-07-01,77.51248,27.092348,52.903667,53.172188,19.023392,58.11563,4.2247467,53.0988,46.419147,44.32769,61.11772,30.074427,75.88135,66.84004,21.09317,83.96531,79.60894,40.800232
1981-08-01,76.10483,22.694283,49.849873,65.04379,10.839359,47.443195,3.0105705,57.381786,57.65531,38.835533,69.628654,20.919716,66.49981,70.1807,25.804785,82.87288,83.57837,32.888054
1981-09-01,88.8754,39.75784,60.587353,70.65937,14.346802,35.881805,3.7277374,73.149445,61.703133,41.73422,74.83562,25.743074,55.412083,75.51776,22.185596,78.95849,84.48234,54.70659
1981-10-01,91.188675,35.17965,76.03478,71.586685,11.791687,20.943066,3.9895859,87.689575,81.0783,50.57204,76.253265,27.39089,40.41163,82.64105,16.017967,55.42042,82.259125,54.89672
1981-11-01,96.2472,34.020508,78.219635,71.041306,17.070366,17.909283,5.824196,87.81299,70.09231,51.544388,63.989723,28.580051,39.27417,84.80589,17.507336,63.98639,78.97183,57.673656
1981-12-01,93.023285,25.919865,56.427788,67.86243,21.381702,18.901642,8.621143,89.984505,86.88234,38.942272,44.434433,24.267046,31.72391,72.78585,16.03798,34.799385,81.138336,39.09905
1982-01-01,97.48043,20.533989,53.1753,69.26271,30.109867,14.014412,8.213871,82.59624,77.534035,76.40803,32.064293,55.438572,30.465364,68.66914,9.246582,37.089497,69.19998,36.766174
1982-02-01,91.52386,21.436401,50.1383,70.544754,21.35919,11.213875,9.219234,84.03752,83.44235,63.32866,37.136147,43.095936,30.029438,61.070213,9.130764,48.20479,72.76942,34.43534
1982-03-01,99.34155,19.496452,63.944748,81.70991,21.47179,11.281433,7.9275436,84.67613,77.979614,60.351177,53.236427,36.212822,31.491638,79.023575,5.7784805,58.079865,71.54207,38.723816
1982-04-01,90.38338,16.21495,61.35654,78.79516,16.403152,11.686798,5.2428246,82.77801,89.817154,59.21874,49.250366,32.188152,26.26697,71.18979,6.1645393,32.31845,87.434845,34.758667
1982-05-01,85.77318,24.510399,62.599976,76.028404,10.73291,10.959717,4.9066315,82.76996,65.18657,40.999954,62.078793,22.657314,29.931314,74.48095,6.946312,56.435894,92.32332,44.709343
1982-06-01,74.775314,14.125404,42.9206,72.70668,7.6363907,19.16026,3.5216446,72.127594,60.964046,27.2852,73.34207,14.450336,39.606926,83.42144,6.52969,77.64664,88.80696,22.839085
1982-07-01,59.165653,17.048195,40.309875,57.87879,6.7758026,44.66913,3.854618,63.82732,58.925976,21.55222,77.01929,10.927547,66.53617,75.491135,17.414951,82.028404,83.31366,26.410133
1982-08-01,64.42732,25.284126,45.413902,58.1249,9.367226,50.556534,3.9784813,57.10667,53.678787,29.641771,55.07021,16.20208,70.15708,74.27827,11.6948395,85.55763,79.09274,33.18065
1982-09-01,69.86111,19.369377,45.296474,64.67665,9.13398,30.021395,5.0932274,73.14261,58.314716,32.21711,82.50937,17.265354,49.761894,79.1024,18.093773,79.843956,86.21876,28.591368
1982-10-01,74.875046,34.25196,49.580124,72.68095,21.613346,16.73774,7.200466,78.3512,81.2579,46.90827,75.19355,33.0214,35.236412,85.847176,17.110931,55.533478,87.89812,43.80693
1982-11-01,74.27505,22.868038,51.421947,63.890053,28.062145,18.01978,5.773655,84.42519,82.00428,52.2375,69.25628,37.591373,33.764565,99.47668,13.570446,52.32919,94.82306,34.494858
1982-12-01,83.5083,19.469109,60.80319,65.23,26.291098,16.96294,8.336124,85.93565,78.92867,54.056805,86.21876,39.66001,33.772606,98.55496,13.2632065,45.84178,82.33404,32.977966
1983-01-01,74.37309,23.039747,56.004562,61.571754,19.902603,9.566502,9.785671,83.69655,79.266785,46.837894,71.071175,29.758772,21.395185,101.893906,11.01749,47.34182,65.49599,39.379776
1983-02-01,72.25661,18.854755,50.10302,63.145927,25.892134,13.11319,9.916851,83.62456,70.72243,48.402466,77.95498,33.351852,28.824509,93.85187,9.04818,45.116543,74.26271,34.695656
1983-03-01,75.83528,19.821014,61.205406,68.277985,18.211647,12.326103,8.225899,93.29675,79.06682,47.97373,78.69567,30.513863,25.464994,72.41658,7.9923325,41.859417,71.66629,39.69333
1983-04-01,80.10667,22.247862,62.600407,74.76184,22.750189,12.951611,7.774761,79.60754,76.51039,56.65247,80.96094,36.305023,26.54324,77.72781,6.039013,46.973873,81.957596,42.590508
1983-05-01,79.71952,22.770987,71.53351,79.36278,21.406384,12.996407,5.3895073,76.71356,70.250496,48.112907,65.06885,35.046005,25.14664,72.09503,7.1732483,55.513435,79.49555,46.415554
