,mpiGLB_cluster1,mpiGLB_cluster2,mpiGLB_cluster3,mpiGLB_cluster4,mpiGLB_cluster5,mpiGLB_cluster6,mpiGLB_cluster7,mpiGLB_cluster8,mpiGLB_cluster9,mpiGLB_cluster10,mpiGLB_cluster11,mpiGLB_cluster12,mpiGLB_cluster13,mpiGLB_cluster14,mpiGLB_cluster15,mpiGLB_cluster16,mpiGLB_cluster17,mpiGLB_cluster18
1981-04-01,10.442740627574738,5.738807981307158,9.193465603670209,9.120888238994024,6.898588441522844,5.085170862670966,1.9571257259519235,5.66584317522522,7.882743978687221,9.319642722352077,8.481579808088442,4.783333818569457,15.041472452686724,12.108903123031702,9.28659205259055,3.8437227488717136,7.9175193183385995,7.541121687475713
1981-05-01,10.249700209193348,6.082168188969824,8.273735872809057,9.412705496995791,8.239132669281195,5.747684400965155,1.7761377684971966,4.999213352913687,8.34235074319884,9.322765811821823,8.095532074731253,3.787794767892961,10.651417509890932,12.266365531514188,8.771701220448474,3.4950907442074306,7.36539438031285,7.380735818081574
1981-06-01,9.471677287714678,6.008783699105675,6.464358300976711,9.395768287913505,10.444323166278664,6.06795774768395,1.4375063517985456,2.399876483361029,8.910990048257162,9.139893635920536,7.491254076711647,3.4666013031155956,7.6706280733393655,11.864382711112993,7.736079555426013,3.363481645389889,7.969194973571203,7.180705740106849
1981-07-01,8.698328067259203,5.485597950539122,5.047586203544221,9.404469824457841,12.32796953604985,5.54183479317301,1.0519304106636815,3.232862889902929,9.180295845050393,9.006462107874475,6.6122640161927935,3.3720914576318344,5.6109505928777414,11.214606710304972,6.748516298657142,8.209797084953545,8.825949710256815,6.3873872798207785
1981-08-01,8.110255941488118,5.331329347231586,3.8652620178564074,9.389529467270576,12.655930782097322,5.293685317932026,1.3186854345367351,6.662723603914193,9.284863041945943,8.896985094533703,6.343916906323989,4.962896554656484,3.4295486623026012,9.93671137878202,6.188560963288615,9.20425540107475,9.307598515202251,6.229956281281523
1981-09-01,8.463010480696228,4.627325363459203,3.111348678086824,9.54415683617036,13.115657998743943,4.4480662448851165,0.8444791860290868,7.851680447893054,9.537375830511372,8.963357251937673,5.884883831498291,5.911509772477034,0.6056126028992173,9.935409960465844,6.495203038500716,9.700743209558798,9.77050801963243,5.489675685379758
1981-10-01,9.124345838938927,4.287496996869081,3.8209002609580347,9.713742266984962,12.652634636740368,4.09728994452439,2.186231234518113,8.680382028481379,9.632392536361822,9.213611887623692,6.189708301404268,6.346070281873617,3.2113923433791203,10.034487131785301,7.178088491396125,9.156277981508316,10.10266301815917,5.460729669954784
1981-11-01,9.76592311988213,4.121373009610731,4.347858172448002,9.666866189121821,11.156794549847207,4.308966832270729,3.2092402302533367,9.038349912264572,9.168722101646226,9.326010190207798,6.42419564560871,6.234974338281224,5.566014595553955,10.172044084931406,7.865402578779626,7.800407913090305,9.79135776561265,5.136174180966237
1981-12-01,10.030723517170786,3.8669391923737724,4.90146842396378,9.37581719061566,9.850842456087834,4.139313654138862,1.990095585208253,8.25115645462328,8.513943513546923,9.291876890351812,7.120909074666982,5.631546222027524,7.909549371337881,10.92608153207797,8.549114052872932,7.124728718904531,9.159336458456549,5.144000657729265
1982-01-01,10.221634012635427,4.304645218390057,7.548815325398395,9.018816846659128,8.539266920135887,3.931453438418083,3.9442639239810133,7.848023240936013,7.843043625061791,9.281345098647417,7.89910436082969,5.4690034198382955,12.013234364402594,11.535663689696005,9.017812518014237,6.603437906416137,8.646657978475956,6.174551681072685
1982-02-01,10.296947303951708,4.651482034293077,9.421069769498784,8.91521837654847,7.437915328986755,4.343548819811229,2.892746223017842,7.404241077901976,7.482465751349803,9.31846051505427,8.376557494135328,5.365677348071392,15.720364552626544,11.951336264973367,9.253119503678967,6.463815387189978,8.150718413737705,6.495000666952035
1982-03-01,10.460970521519794,5.329840306862407,10.013772862380684,9.055242422218774,6.430971484610186,4.7122574661851,3.709093373195753,6.7963730155952025,7.6075752073987335,9.37564717031094,8.506779917133079,5.054037030646329,14.81777091271444,12.58953975134062,9.360404566882838,5.110643728071727,8.014403351996865,7.147875146184146
1982-04-01,10.618813079926936,5.989299191179065,9.99142387423621,9.21963712694743,6.163403277132285,5.34496778617727,3.2767588579222453,4.740690060371234,7.866209041982366,9.499624919146212,8.733239693895275,4.75158209181062,11.220604556163568,13.464741499328905,9.414214029722638,4.0399852543980215,7.95529393491545,7.641132008981834
1982-05-01,10.254873052037476,6.133165032085462,8.651233682158809,9.362441190710422,7.758568313261811,5.594279692275857,1.5934327911014643,4.850036611873719,7.998803833265007,9.446100535661595,8.085367391196662,3.809080026115148,9.335621248051286,13.504773160719116,8.667642271073221,3.721405300398543,7.304835938575597,7.459646669807469
1982-06-01,9.431679130172107,5.713112097733309,7.38515134995372,9.376789159538149,9.356007608202782,5.692824859413088,1.863618081075411,2.642174233005774,8.531775476137843,9.265486704525204,7.2479428450546255,3.169584111253638,8.524541217653047,13.054685019053569,7.618066981351992,4.82033818618392,7.690689132290943,6.814327728345292
1982-07-01,8.636629897180025,5.521675698694702,5.851729362109281,9.356353183232347,11.730251677746017,5.369186783420141,0.47342017885536686,2.3502860060920328,8.9604179739688,9.105165391829749,6.944011412049197,3.9698361742573267,3.9260518224277097,12.32239805581785,6.837814983444977,7.080535334122431,8.57101383372824,6.548704778928613
1982-08-01,8.195777534882863,4.991084739108534,4.949772041735233,9.434464793906486,12.668637524745028,4.609327287956471,0.36871196792220806,5.653314961098635,9.135515374501166,8.921379806297676,6.414643861979883,5.028812550988654,1.795156700048591,11.918918306893852,6.264004575306399,9.793683694431754,9.348889868707685,5.982726787832437
1982-09-01,8.438269648338094,4.721930133233983,5.227804399717283,9.609734489823557,12.784463372716692,4.5843862473907135,0.7054368377112776,7.533817323581218,9.436401214512069,8.988353368473474,6.2184297083771,5.761174736792319,3.4233710398782438,12.513945804026314,6.4793080146166915,9.3447717864027,9.732107757593605,5.692714533812775
1982-10-01,9.28415230664528,4.374609174702284,6.614613041393455,9.90402289421575,12.729937437260066,4.300949469942665,1.6509741736970682,8.568826102819715,9.583621092934814,9.35603694878495,6.37113022931636,5.904396655596648,8.577427028262449,13.184020047293359,7.152072176629615,8.91788232792846,9.914367212021792,5.540566052106701
1982-11-01,9.554802833436273,3.721007872298991,7.36057011530532,9.768208794549993,11.780934405288804,3.0078536544727235,3.6614844153998782,9.473269342090601,9.206199962678662,9.345531543684038,6.500719658284724,6.015101413031249,9.016545469990996,13.505352555928981,7.5926010701928535,8.092974312466419,9.691812534001137,5.190715978442532
1982-12-01,10.03595453677806,4.096235821922374,8.517101439695077,9.31602285787975,9.834971969714166,3.964926613335585,4.276319037439276,8.39908903418717,8.244149375885401,9.38225437464748,7.324954703615354,5.333840171334437,13.211996910534753,13.95351941239717,8.40365146397549,7.145706687181248,8.776128542076622,5.648295870854369
1983-01-01,10.153476887543645,4.805221174020797,9.567863086204804,8.51560070165602,8.659644431045125,4.110411245535426,3.346527726945358,7.942394422602527,7.03598594438943,9.12688701270093,7.813019287874548,5.389546242110601,16.197578031122433,13.830862140729117,8.701908672847487,6.865931573228264,7.7474146010470815,6.513036829534799
1983-02-01,10.24430827403253,5.166412585358077,10.781991366585991,8.48101286359431,7.84402987563187,4.369986843338642,4.5859796768943015,8.187134820999145,6.916015394686566,9.088639510727763,8.329109301630206,5.377981520705581,20.10499163233454,13.890954695853578,8.999154280231725,6.396402716203033,7.599839239040034,7.13133675264058
1983-03-01,10.345311851706057,5.115909240897918,10.686903117813863,8.593975673245785,7.109756375096895,4.591252062821461,4.034570631527355,7.354860643033033,6.940533828165527,9.081277852171414,8.316964834606825,4.7127895004064655,17.393492920077176,13.83975503821301,9.112121635135283,5.5390086598134,7.265845706466039,7.019276450937371
1983-04-01,10.413036221362146,5.45821636114734,10.80579740906288,8.978893145337379,5.947213792232877,5.271873313399187,4.013041584486995,6.239597346444232,7.433366856566821,9.223632588784964,8.298380426927649,4.523531393275932,17.497649677151568,13.889300555192985,9.11413483151934,3.337115286049592,7.2891247753869735,7.113022442222276
1983-05-01,9.979316136706473,5.544613826819705,9.858064283940228,9.193773852627189,7.894699536027951,5.3877357377331165,2.239291329382751,3.887948795758618,7.918257399273592,9.134618950479041,7.805952622930605,3.7280957406350765,15.353138842466869,13.477891940950627,8.311445623498948,3.1509283555220478,7.105061269099187,7.116912525923706
1983-06-01,9.473496249524908,5.781129257225811,8.933138544646386,9.375649863811606,10.27914570945102,5.627079825640157,2.275733997403308,3.3562943162882766,8.62552966693376,9.104483192449713,7.537317275122072,3.298135774880064,14.106168361267173,13.027474409197156,7.656949194128036,3.9510594005875195,7.88159022988644,7.0265466805370975
1983-07-01,8.637691908474467,5.265249744684466,7.355761975477942,9.314361459888804,12.210911038029908,5.290018182987616,1.3447844971789749,2.024429817545647,8.941215560629399,8.857491088810956,6.926323056019618,3.245232237947512,10.456130829311677,11.633624543421337,6.84322709185452,7.359505518529544,8.086728689844945,6.4575310555356165
1983-08-01,8.242572189938825,5.016561712821348,5.9815172012041975,9.239186322812918,12.873488634673262,4.983490844643842,1.6539272503321119,6.0864259749450875,9.154159763832912,8.729982511673487,6.370525388174748,4.736077127501062,7.043999998803384,10.504588618350612,6.281727620191257,9.51492623310055,9.034881186139529,6.067732923759207
1983-09-01,8.494593444853264,4.626641044664443,4.517442372609158,9.464518878002059,13.173513725022314,4.8617431321678035,2.2093011366084663,7.791900979605825,9.531742989193656,8.924915973394663,6.228302213260398,5.557375304846919,5.348562805320661,10.428654332362061,6.479603915102157,9.25742578838028,9.69887745773979,5.6768964881060535
1983-10-01,9.279752271884082,4.192356256312854,4.192285603390887,9.569630675158585,13.248476230120906,4.371350669060156,3.116509240350819,9.597659161234136,9.5976606600236,9.14449952849165,6.190848434295022,6.127206012897043,3.7548130262168775,10.167552900823178,7.107861738359424,8.889106502659,9.956895378046685,5.2321875479364826
1983-11-01,9.899195648758225,4.215032753758373,4.3786214515880975,9.533835945515056,11.608237958591005,4.429217597526739,4.344006328313133,9.970639876427953,9.333048515352115,9.328212047597683,6.443009041256309,6.037584285653124,5.820741387673017,10.144321652618075,7.753740461383322,7.754704947251012,9.72488455345365,5.366829131138338
1983-12-01,10.175959794509312,4.274178177277457,5.960634083883025,9.258142117137133,10.13960560690494,4.034808016153043,4.232470677482567,8.737456617004307,8.752355516301076,9.33719937685681,7.079440613381453,5.791605189260618,9.916695895069283,10.61074447416035,8.350551554005081,7.553164820803894,9.333736917169226,5.909512212856309
1984-01-01,10.313125316926623,4.682539737084053,8.05509606892735,9.089368633005279,8.317158154573058,4.47507872663014,4.214842577769711,8.102266470986576,7.975098315822906,9.324666101663976,8.039626400613608,5.607009240374582,15.829264300635753,11.569884115220441,9.138987192681194,6.292046325751555,8.978144536223814,6.626762935242984
1984-02-01,10.225253232892479,4.950269285757817,9.810311644552554,8.825465306929376,7.116937423046829,4.517594160854996,3.2693904439394568,7.267190442924841,7.533688045695274,9.178418431767936,8.635132721023439,5.4446927250588795,18.4963068504832,12.056655570285528,9.398817021415946,5.444878499610182,8.528029668451932,6.998591092468615
1984-03-01,10.47340547274809,5.418226134834243,10.503067676670042,8.91341016618132,6.282672129125508,4.891781484283287,2.3772041293581943,7.574275208065744,7.557440251528039,9.349499253471992,8.516763778178808,5.381597254910646,18.482224513108413,12.38531410990737,9.446263998113416,5.065249244099427,8.078714329110788,7.147320242351178
1984-04-01,10.580569116482595,5.802520774818724,10.280234348657933,9.042537933875533,5.828675792339142,5.137277493599452,3.281037988864825,5.556139924587948,7.841346825043989,9.356455047971316,8.373239607199741,4.29343660236476,15.534828706683987,13.016982251369505,9.251579596427163,3.529786791498595,7.549513510121226,7.402876106142328
1984-05-01,10.248527196658998,5.985485203380835,8.538944355548669,9.251319347482518,7.4193521359478725,5.68159212540058,1.8088021661535605,3.7474107313054454,8.396693671715935,9.251017468441747,7.982481610052204,4.167827929046051,11.344564152637437,12.752751214281872,8.684708594197613,3.132107270802694,7.58073026775472,7.250324166501431
1984-06-01,9.41416779873283,5.590638543121711,6.3644686339048775,9.255811400304749,10.105109905454455,5.510037143508533,1.2004038658987133,2.0779482897790333,8.663637565290578,9.08204301299458,7.097769513834289,3.06583175531724,9.11336733051595,11.205664102256124,7.679841795807377,3.871042076281342,7.422958707146111,6.702438600925288
1984-07-01,8.877014068147103,5.210985471667027,5.605203533280067,9.46025731961717,12.4733369800006,5.2825021967248595,0.5781516179795289,2.6462799943276285,9.115780886234278,9.074160510252161,6.907315430349074,3.617227603858847,5.737744768103717,11.425202874800087,7.1525449833554555,8.119156799771394,8.866225755107738,6.370817008675496
1984-08-01,8.419088819800228,5.265408612829696,4.48000229717048,9.44127679217905,13.07476145806631,5.304883186849308,1.2722627685935513,6.718453120080305,9.2768171527241,8.995614181687607,6.653413715047731,5.587968012040933,3.5813685664533876,10.49024540558281,6.613436686966732,9.722292192564899,9.61353903752855,6.295431941395822
1984-09-01,8.990218661602706,5.218836411130282,4.426104308836629,9.683127428485788,13.43120965892587,5.157229910580046,1.14219440973478,8.660590850555808,9.59851270638309,9.22583335413436,6.6381807550270056,6.387181922798872,2.627321548412148,10.822935890780105,7.112139310037192,9.840199062000941,10.26870877243138,6.218868619129886
1984-10-01,9.190728649292103,4.124033592100823,3.6973866423789103,9.595862777195673,12.46217838501213,4.11440352738936,3.2157526763730218,9.352842664818734,9.471430732141723,9.208371141003031,5.641627437937011,6.053981867657726,1.5707568643249585,9.440919522213115,7.144138252436827,8.653253823811964,9.93837590832004,5.007712539890555
1984-11-01,9.839916192638237,4.090179621787383,4.492401846169471,9.471444696579411,11.255682468436977,3.7840194782577994,3.14870450812408,9.251897246175197,9.15547381428689,9.36072009029247,6.439456988165965,5.947453927124821,4.668586762629213,9.42532681489844,8.004011571715136,7.980639833358064,9.6218473084301,5.205282813833858
1984-12-01,10.123141078099106,4.450144656708135,4.7595142287420265,9.244511503400846,9.766229782080659,4.241158531748825,4.48081738996267,9.341751522484548,8.46728276739487,9.357576037573534,7.334727073247134,6.097198704923739,8.569907653699438,9.209579805330122,8.647575441751929,7.579126098801485,9.279817660794842,6.116453105584385
1985-01-01,10.253999334453411,4.6359012233764485,7.04951396158661,8.842711150823023,8.436946463830834,4.242476344752312,4.470939047605664,9.048899732763953,7.6014001230207535,9.29730412678697,8.128996132245213,5.832996624945746,11.916238154614138,10.51783863389362,9.151726580393369,7.18752610924732,8.644182985506122,6.5041038601948955
1985-02-01,10.217452719240882,5.045999606404284,8.945952878629466,8.802507159004072,6.852979164938469,4.71182002072808,3.8579505455050866,6.911023295074283,7.398028288184589,9.224035256579656,8.505202794441502,5.400872819609181,17.654201496356894,11.362053169555928,9.331207172180397,5.100628891950475,8.416092323565312,6.895851877290298
1985-03-01,10.423067261161037,5.277482897033526,10.04609234036035,8.668142222298123,6.358612662288511,4.528204269908049,3.667611637550236,6.623664500050552,7.294772274984666,9.248388229798607,8.679303720892602,4.719907691359606,18.13879093453273,11.980795219468156,9.511493524682134,4.756169469057631,7.793588946745454,7.205600066348307
1985-04-01,10.525719610317227,5.832801108339575,9.966040159430618,9.047960873618006,5.821113966841526,5.377047817089068,1.3675491233120127,5.775595369315941,7.7543612698204365,9.343450437814251,8.607441803157542,4.37240995139519,12.412398274488663,12.407777663674425,9.440672694744645,3.5730769206828294,7.745152283185558,7.48924981098211
1985-05-01,10.28784511056991,6.028657720337952,8.179477218398624,9.173230162099534,7.00434701359956,5.555772214677726,2.009282845012709,4.378456629708048,8.22692699908009,9.298745029931824,8.180905698331738,4.108934045650456,9.203257028723161,12.184486833452196,8.876677713559596,3.4516441555383186,7.723541975395717,7.358328467344951
1985-06-01,9.504045363544082,5.795936532732032,6.536037149686792,9.274709504057807,10.116506958647733,5.501162087545279,0.20109089713771902,3.058461107267957,8.69915209113773,9.207306758080048,7.725324436661084,3.6192005205705993,5.261751010593002,11.929904069923005,7.880300259656858,4.232166338980314,8.246031687099942,7.036428129153975
1985-07-01,9.030587656859282,5.570715209511548,4.96165198776142,9.446866235965171,12.073183941495124,5.641638188271633,0.39764688137981763,4.596418516437474,9.15060433770547,9.118002793763159,6.924342780587152,4.188704584832426,4.22026120979608,11.328870907655162,7.2177703843284995,7.608005805795861,9.119874207374812,6.491211382904595
1985-08-01,8.33711306188587,5.29010372184655,3.817449121801473,9.377535649196291,12.897825949340517,5.239909797874425,1.0868642341477028,8.106901175309511,9.307514836647226,8.891178478441358,6.373880780959748,5.335596038752421,3.0406465005306407,10.354211999200281,6.420173150266683,9.909423503852505,9.692712144887448,6.087696454585183
1985-09-01,8.5658367669543,4.841518929247282,3.431135707069843,9.48436185500233,13.313622733379411,4.805190373765729,2.821367005533931,9.778794372737664,9.54961963157778,9.023709766613376,6.030085518228501,6.155696257361671,1.952014315949749,9.909797372609084,6.556054056903998,9.662280541737578,10.135566841005405,5.630695705722538
1985-10-01,9.125955226114408,4.629546024439739,3.7238736927078646,9.658187887847891,13.139909710348538,4.579621413226601,2.683351029141082,9.909676142719514,9.632002683954026,9.20278234554526,6.374009462430182,6.332884066655012,1.474930058180164,10.104849034281983,7.259775019168958,9.053902919732462,10.23852299603054,5.571595517168627
1985-11-01,9.755739000246992,4.147313720239663,4.357241466512104,9.670464952298373,11.871640968632022,4.019240715193374,3.0365577670322854,10.038364634382193,9.364811854644088,9.341095540562677,6.3809575778576715,6.284111042506707,4.448922741314701,10.266840838311552,7.849480992729821,8.427680262141834,9.893939305665432,5.141939748630995
1985-12-01,10.041624246464776,4.283582348605288,5.002155909587525,9.272942158281888,9.655274901848808,4.188643570247133,3.0262633039695754,9.218543331830467,8.415072719364796,9.34314095648571,7.153062444846169,5.999736426688824,8.246908596849057,10.29228826804548,8.548548879857131,7.347707307894638,9.169184765496663,5.93199279980877
1986-01-01,10.032935192178913,4.421422243353682,7.108926027891415,8.5886250341741,8.224341784147287,4.165811488103175,2.042722510585806,8.357496262070608,7.571689669756709,9.150611660144511,8.058437858447942,5.606977290904235,12.35779761714618,9.946579150608958,9.006866424662888,6.401696177447106,8.70281078888434,6.450873119167743
1986-02-01,10.30531873655058,5.048279357973197,9.903224279129926,8.799026254153421,7.5024113236201435,4.578789010388657,2.9269124553223644,8.432950673859766,7.485347103341085,9.258089975601479,8.528994851681643,5.532288159961498,19.067863381127623,11.298631452196247,9.392022190124829,6.305837626162289,8.375849399174728,7.051657594912201
1986-03-01,10.42709467593997,5.498547561661681,10.356607635113308,8.823508010890036,6.09309266546819,4.802444133766005,2.4222273636532856,6.615354223290846,7.38051055683073,9.234141654466258,8.73789103476507,4.867341684155671,17.150352507886996,12.162446102513718,9.526322335598046,4.748071645478346,7.823624600517641,7.456948980552731
1986-04-01,10.459488635416571,5.855180977098071,9.940113573501273,9.058321275332528,6.094053878567296,5.112154250623114,2.297217085466162,6.828486965249938,7.907027499136498,9.323692014698617,8.430240431739762,4.794841530786541,13.181775161900841,12.64841262609612,9.281002219498067,3.4689861872862626,8.213930604285133,7.304567998825506
1986-05-01,10.175020923659005,5.859977397117584,8.563526420397434,9.268453205290962,8.028457865996,5.1240078708745065,0.8683149962527021,4.231325893226082,8.206979145422649,9.347712657512165,8.044876446707766,3.613089780549745,10.053304680723121,12.537836011681586,8.814959129409965,3.3695925411028496,7.942190120584331,7.1470078157053685
1986-06-01,9.473543359887671,5.994321234545625,7.057533989383703,9.32342006810537,10.079171095781438,5.559152749281585,1.3512958393270236,2.702995253446117,8.683130951475308,9.184858215048477,7.6181497370513025,3.6740176732590792,7.373179214243185,12.338458530625381,7.933962962843438,4.118339377823903,8.136642180801543,7.0675170298620245
1986-07-01,8.80941350044184,5.670214474208869,5.367052821409168,9.351373425416407,12.237884869251861,5.511102382054619,0.9660975177693982,3.734988893826303,9.091924554196964,9.077241571693921,7.0604697602635955,3.46255375316035,3.336893979503146,11.615951128647936,7.100967755487353,7.639266560350276,8.838044401807863,6.694390759567443
1986-08-01,8.17777415225654,5.1994340128903,4.11314994163913,9.413353833892065,12.880637518524429,5.300973618654074,1.1772518812532242,7.805420313482696,9.206929110322939,8.924524234274656,6.481578558784869,5.166226687365578,2.6382962112821393,11.143361100478003,6.384730569851401,9.556895817874945,9.639889854204322,6.1745757434606015
1986-09-01,8.434851178112464,4.910753395276559,3.945010664378605,9.545994607934123,13.392233608505249,4.951149522398149,1.8305016753656453,9.506389482077113,9.627863001553774,9.025271296470462,6.381995248676367,6.128996218287966,1.9985689583137516,11.208830993314347,6.676023897059428,9.679991442919635,10.242321790203139,5.920747380905669
1986-10-01,9.036033399378104,4.643964075851768,4.898439714309977,9.765969355014796,12.52944113882327,4.850773926763973,2.171737884887825,9.529520322928285,9.63741436623422,9.23164690149533,6.44144188198177,5.913012133321992,4.142268608713496,11.829278446680403,7.179223985502834,8.708826515355764,10.06112061915173,5.628760335437586
1986-11-01,9.802938317947786,4.097020452682904,5.162232847538022,9.711331159994213,11.060246533037164,4.167588330303634,1.8136410870990707,9.118035861745213,9.214529999219291,9.375942154454398,6.179415654729099,6.002606753738023,5.425439597998823,12.074624261941562,7.654599476541362,7.720382866804369,9.619032134800603,5.0990224282126135
1986-12-01,9.97070168513441,4.087239481333368,6.006002412676131,9.335397330731908,9.321001137878243,4.0818926193945595,2.965819800302028,8.194399994835905,8.323582569058779,9.293041275679295,6.922945382556031,5.286195782123624,8.662819617702349,12.425061086511691,8.177225597615314,6.8581468654045645,8.867105398629237,5.525381996959193
1987-01-01,10.1665968579117,4.178344734282351,7.7048847941199785,8.887423038282803,8.383706649214737,3.93598161119353,3.7815526898311975,7.366669605259252,7.443889759206968,9.22440803622114,7.667820392206451,5.168777375923472,12.382938073165242,12.618608628588058,8.8329642874414,6.241104971601208,8.166237909339184,6.026252537333421
1987-02-01,10.20270117123371,4.873651512529752,9.83515986528697,8.703296517266912,7.839479275994513,4.238861430666866,3.7327831073534283,6.54220716633915,7.089183779608812,9.160839140610632,8.303364752412962,4.796050182414861,18.073323051396784,12.77065950038411,9.158221048550303,6.0587465253435075,7.860464876634074,6.685489930830914
1987-03-01,10.522927395340687,5.9593837566610315,10.612627841166864,9.005320407465486,7.554167400528493,5.036945805922554,3.5640948939772352,6.616435878821582,7.4629913100053455,9.31725545991177,8.790050946466634,4.686282954505713,19.76579662719154,13.493413364061144,9.508343500190643,5.084615388972986,7.782509445137839,7.591309350297463
1987-04-01,10.387781135324438,5.472834693148768,10.398573815730023,8.993641485003382,7.299098317948152,4.79201936229722,1.6359510995216615,5.514157659493545,7.5239678032061565,9.299684191222198,8.175608730308676,4.487414186417297,15.936497130238006,13.531301320460134,9.059245870008013,3.661183608748225,7.589458611175107,7.13997790198459
