,vws500-250GLB_cluster1,vws500-250GLB_cluster2,vws500-250GLB_cluster3,vws500-250GLB_cluster4,vws500-250GLB_cluster5,vws500-250GLB_cluster6,vws500-250GLB_cluster7,vws500-250GLB_cluster8,vws500-250GLB_cluster9,vws500-250GLB_cluster10,vws500-250GLB_cluster11,vws500-250GLB_cluster12,vws500-250GLB_cluster13,vws500-250GLB_cluster14,vws500-250GLB_cluster15,vws500-250GLB_cluster16,vws500-250GLB_cluster17,vws500-250GLB_cluster18
1980-01-01,10.113809759930708,12.647438232132487,22.760365278766674,45.381349085080146,18.300282785465434,5.495552721565736,8.306736406961276,15.820044306149564,9.166932437349942,27.81749078304654,10.399697120137779,19.004165607165618,32.5026153827292,16.181281813795646,8.292923279170584,20.338021677192604,10.212590953975035,49.19448252811125
1980-02-01,10.003139937252564,13.03689776721776,22.49220929109724,40.219810654697284,15.39189727915284,6.773226634081085,7.960174772711784,17.617611940059064,8.473228832759242,27.049657465605616,10.397906694364915,16.58707011476185,31.07891541756925,19.936920228036193,8.657944000304617,21.741706701668733,8.752458208677819,50.423425935212514
1980-03-01,8.908506959718501,12.930915004017773,25.88202170071542,31.527759210645424,16.961777055842507,5.187435606735778,5.696693278111569,21.806602198163215,8.73639779717847,28.749912544536038,10.78813673309013,18.89598530908231,28.86878979083983,12.774903941395829,8.509723046781675,18.752486308752648,11.524639423440727,38.08114659260664
1980-04-01,10.515057441975433,12.06518241660567,20.138788546351748,22.353165214794025,17.66331574144753,5.36155595782071,7.40253895982608,25.876861439850277,11.028265643212299,22.167817766377933,9.054630871254837,12.470565877560022,22.988620471950508,12.795979809673463,16.767300737970096,18.049927559148077,19.34335163164313,27.10039860728158
1980-05-01,12.790611947192554,14.397499058943824,16.801541678506883,16.012622801346524,12.742664899376287,5.196749515991287,3.977560506933228,32.18601585325572,9.264200700263213,21.40540846982814,11.128761023970041,6.683481059143553,19.91012054560332,7.568879982131413,18.370170463079685,15.570576102989369,21.16382543831023,15.305320673262099
1980-06-01,12.65881042019826,17.64055963463778,16.89985648014479,9.343261700547359,7.843713916899999,6.269956951684948,15.730426800028036,38.76992567507223,6.188973032624043,25.116234659529415,11.00544034246798,5.1206962832573,14.231857800935993,7.262456060254435,19.32275529661182,8.084177540821939,22.951424716337833,9.72114449435703
1980-07-01,12.438365110815996,20.01335087551827,15.870652025311777,6.224227276197981,6.017349424273316,5.796107289093617,16.91133147272344,44.55417715368246,5.538952006867654,20.434970169642728,12.41006088238732,6.960754002449848,7.9904542985549165,7.122245126092672,18.692391561018407,5.653760131476093,21.730915073265045,12.900787825032431
1980-08-01,11.856270955399086,18.27930315334635,13.880701101354346,7.408054071893452,4.880328927707017,6.005993537034184,18.981685077937733,35.78855553146939,4.504633905852381,22.426745748829774,14.086324027268951,7.704545242214589,8.41691191817678,7.598881635824049,17.02443811381227,4.170927562099532,20.61370206235342,11.618151312830246
1980-09-01,11.944764508169557,17.434663300332314,14.101119050500193,8.426075360084983,5.651870958687139,5.490515295428071,11.235584643661909,29.592857349114006,3.913459946120035,26.5161372122761,12.291610697281094,6.299093433316662,13.357284805733572,4.749065809192429,18.12877623584679,5.805312782901374,19.133340423902016,7.287825289840664
1980-10-01,11.657209266191382,16.186119494723506,15.984888100091034,22.105667179778266,6.1290364074234205,5.403434536237748,8.656204947853531,29.55966406005518,6.00048314008165,28.87447217964389,11.068361988937308,7.175195061935098,19.0659702788282,9.003764373553912,14.987622709914177,13.000090601385267,17.39074160657064,13.112963902629568
1980-11-01,13.207499519918358,13.872124242721082,15.809143270123561,31.510467615029913,10.54461168640522,6.006349980694745,5.568041444749636,18.127168666769084,7.226934361961006,28.5175851039456,10.300929897779344,8.288969880413083,19.692289533132993,12.30336338772475,13.168480042058174,16.973453751840996,15.531871762436499,27.964262471310537
1980-12-01,9.242322153902453,11.24028967716177,18.76555460363619,41.77253479116178,17.245308398939542,5.190175948810353,9.791689994635952,19.86391278040745,8.269007225371137,29.825115619870445,9.99115581093952,17.264276408915666,25.951154855904182,15.350729348759623,10.329091581425605,17.601050584904588,14.64053384460137,45.803216507983045
1981-01-01,8.195005578343679,12.749198190860307,18.851355172426164,44.26577031427422,17.018121789642315,6.605241461292298,8.816738607284996,14.308437167664385,8.027826865639947,29.505118982296796,10.451757834732625,18.10758104716776,33.14604353624918,18.777261613551406,8.174267309892269,21.399290200118806,9.036276121106964,50.60573913349562
1981-02-01,10.021823625271017,11.86525578174434,24.5138384609526,39.55374826398638,19.40905757630477,8.040991627557652,7.826686834062799,14.54947953813116,8.395726767076617,31.679054047775793,10.369268571030236,24.8433061916774,31.385125544500003,17.711330256609333,6.277369420772107,19.65774000823133,7.091991526706304,42.21857967366752
1981-03-01,9.85683221078277,11.703984936641051,19.736848099167887,24.619237424451164,17.474010102187258,5.641106158771871,7.95789067175389,18.860727181024338,11.226454091059383,21.960810514585248,8.820709694474566,13.753946477820758,23.04426514831073,16.453514253593102,10.00567931716358,22.89140173963398,14.515521436581125,37.80686403528385
1981-04-01,12.505789515073044,12.949726594424135,21.275326088873648,23.79537143199671,19.976573975869805,6.601021866289405,4.980858949859441,20.353046172556564,12.002838412549458,22.148396783963136,9.927573734741678,14.13405181668417,24.751783705842122,11.606727822273754,16.03331445655641,17.074054616722922,16.717778617070536,23.92463411537126
1981-05-01,14.798018276924717,15.283861811166867,14.390339109690842,18.506735963430337,12.305665643059713,7.809126802922802,5.076801504756545,27.0662083395538,10.006483412915136,21.445508572716623,10.956955558588596,7.150135343414832,20.651948501085176,8.707467739154467,19.148560538262714,13.745213045913882,21.009783333030796,18.393120195461815
1981-06-01,13.267239854346055,17.43682397693874,12.066123872567628,11.144014901372262,8.270979557169834,6.713377713466433,17.11208505696415,40.031391989056935,7.849689560230513,26.551372539429494,11.954761215972047,7.265696871741444,17.609509355438416,5.917166818191721,19.110757936778697,8.845630239421345,20.435386620360756,8.493113920170707
1981-07-01,12.018596765291813,18.444901318384105,14.83826765960101,5.829475945698618,5.616420189279493,6.350050462046324,19.282064902874787,40.08208824978319,6.926761321246656,10.477055539227361,14.14641526894733,7.318058467392697,8.379921351243395,7.769461881301641,17.00187527347996,4.834737319834336,19.516043864697274,10.44978140194413
1981-08-01,12.037136742145996,20.339515823679516,12.412600760641393,5.94105969511939,5.22981512253477,7.086234051628318,17.606396894412466,41.68860928327935,4.654005650535732,16.298871462389986,13.912477430411155,10.574961638298186,8.170665607104127,7.169307144347469,17.3527681041645,4.262288528566068,18.59324996608603,11.203391844899462
1981-09-01,13.94539324815262,17.115622490318447,14.774897547889452,9.703729560298218,4.099462554222884,5.294227675470695,13.458751093762165,31.808520597564883,5.727388464905008,27.47288931636317,13.87009511457584,8.01942838394205,11.614137891598892,6.549891573937563,16.636986270153376,6.102916287721953,19.287918068199595,3.980650561729122
1981-10-01,11.585074441081058,15.700712330880748,16.327208019257327,21.963664656557416,6.967672897801196,5.747913449890964,6.959619853079247,26.742541380443118,4.122311883875692,33.53207172627758,9.470026294800766,6.44669393882486,19.63151711272798,7.085606378215299,16.25314832171332,11.80055121335974,20.686978915200882,12.71778837187899
1981-11-01,9.729995364241779,15.225069508173133,15.522837195225996,30.851074192544864,12.06045104807673,4.911388029858948,7.875876514397384,26.2023580250995,7.629497879419936,37.17674320858866,10.175742461707443,9.976234612022889,24.559950589593168,11.91220658911301,11.889767310421735,15.038745743872958,14.252996131096069,19.125983864610394
1981-12-01,11.60147060849756,14.3259033597993,21.08351629171488,38.18229959792839,15.540558266658474,5.8136708295976405,7.169821939363969,19.051752728794604,10.45826642646628,31.791524940393828,10.79663716173137,21.257885861650106,24.29562651337232,17.884458844847664,9.806653197994976,17.38787904209192,12.329363321534537,33.24238643519656
1982-01-01,8.40681720134955,12.725792630797626,23.20730808294765,40.53902463129862,16.474617094422157,5.3239046674870405,7.4283099763892455,15.102323970545267,8.821583800006268,26.06485762417221,11.100424315542583,24.708495764691055,33.528964771818266,12.8304741072691,8.419882151723813,19.855259741612272,8.919976214935541,51.93133819285071
1982-02-01,8.966861582957579,13.759904325106094,25.56794152051321,37.39548212155615,19.65205861816894,6.332755889998651,6.977126136775816,16.574116396475453,8.924924342876862,27.420746178473767,9.843195052176103,23.020328394940254,37.13641055387202,13.62996378859577,6.346513032703993,18.172920327483666,6.584963043246949,47.99716709243963
1982-03-01,8.347751188105208,14.78661186093266,26.33716118882135,30.117900222908556,20.976635031594064,4.595406664717574,5.663425715256045,21.250281257176876,10.511935711801664,26.00383656639934,10.27807572460671,20.72782144399346,33.710165446901485,10.327961474981619,8.429400532785715,16.180916758928795,9.652526692925582,35.49475483371177
